orf	hap a | growth (colony size) | Chimaphylin [0.05 mg/mL] | Galvan IJ~Smith ML, 2008
YBL007C	1.1652007795349186
YBL008W	1.0731320472076251
YBL009W	2.079524921293033
YBL010C	0.6742409118998168
YBL011W	0.11297138388272322
YBL012C	
YBL013W	0.2629038697520323
YBL015W	-0.34092541294414846
YBL016W	-2.3578206773534838
YBL017C	1.3062358255541378
YBL019W	0.8760029390152136
YBL021C	-0.3392438044660559
YBL022C	
YBL024W	2.0824971598124735
YBL025W	1.8238130616046369
YBL027W	0.037404186790074956
YBL028C	1.4126687032957173
YBL029W	-0.12400398367209634
YBL031W	-0.0001965121980779588
YBL032W	-0.15202950499685533
YBL036C	0.40986749630773445
YBL037W	-0.6700354135289149
YBL038W	-0.06675109871354316
YBL039C	-0.4680903978543539
YBL042C	-0.0771181079537808
YBL043W	-0.11398062522237434
YBL044W	
YBL045C	
YBL046W	-0.9903623552629816
YBL047C	-0.034099759739984595
YBL048W	0.22507306912456468
YBL049W	1.7218107035438017
YBL051C	-2.3323938823525716
YBL052C	-0.03442073620930145
YBL053W	0.8122545919332086
YBL054W	-0.06679488477445478
YBL055C	-0.9340928208424296
YBL056W	-0.6057208457768404
YBL057C	-0.6531779580157205
YBL058W	-1.199990471537102
YBL059W	0.3560852831281207
YBL060W	-0.7409333499562951
YBL061C	-1.9728979603773276
YBL062W	0.6538132883229509
YBL063W	0.7148442699080763
YBL064C	0.004702560909654127
YBL065W	0.7375311213478987
YBL066C	1.3239850312061008
YBL067C	0.02344121374013701
YBL068W	0.46870195621378713
YBL069W	-0.9399849033766531
YBL070C	0.423608748369726
YBL071C	-0.4380103822857722
YBL072C	-0.020395727728395145
YBL075C	-0.5339370399475698
YBL078C	-2.4205278530990184
YBL079W	-0.7311673551392024
YBL080C	
YBL081W	0.14584046029716227
YBL082C	0.08774848244557162
YBL083C	-0.30901050696694854
YBL085W	0.10515371792716742
YBL086C	-0.5937883848558876
YBL087C	-0.2750935568809831
YBL088C	-1.9308855023515603
YBL089W	-1.2444831968004244
YBL090W	
YBL091C	-0.09588476494869846
YBL091C-A	0.007042896224453536
YBL093C	-2.952524662577148
YBL094C	-0.654407868241864
YBL095W	-0.6028611008725934
YBL096C	-0.3005953341585251
YBL098W	-0.40659125066118956
YBL099W	
YBL100C	-0.3932471912656413
YBL101C	0.35443053550788717
YBL102W	0.7744862182332759
YBL103C	0.9476609148056298
YBL104C	-0.27229456938801516
YBL106C	1.1270990595943535
YBL107C	0.5518885222360176
YBR001C	0.6423983628803963
YBR003W	
YBR005W	1.1647532310714646
YBR006W	-0.2591931187403359
YBR007C	0.4375706880696449
YBR008C	0.4347102448615011
YBR009C	0.6148505630711653
YBR010W	0.46444272147666893
YBR012C	1.1281245607771255
YBR013C	0.3542437146220435
YBR014C	0.7721819396683481
YBR015C	1.0031667347043145
YBR016W	-0.14180059754310254
YBR018C	0.3333788299602504
YBR019C	-0.08849721767579509
YBR020W	0.40229634424965544
YBR021W	-1.246362026543242
YBR022W	0.4824524801085996
YBR023C	0.420246078644634
YBR024W	0.4375293334102049
YBR025C	-0.16492924790052857
YBR026C	0.37482989021148727
YBR027C	0.5977792836168065
YBR028C	0.637966250225837
YBR030W	-0.5627259791129617
YBR031W	0.8476953258976831
YBR032W	0.309620454669156
YBR033W	0.5432414336453714
YBR034C	0.006543070257966375
YBR035C	0.04564032566625357
YBR036C	0.8467623301335537
YBR037C	
YBR040W	1.2861227032650613
YBR041W	0.6632522686557513
YBR042C	1.882629594664846
YBR043C	0.3517342672361133
YBR044C	0.7731512776515888
YBR045C	-0.2568802603103698
YBR046C	-0.34509958090338944
YBR047W	-0.3074086209345074
YBR048W	-0.5042574496431691
YBR050C	0.07936983055251619
YBR051W	0.5523670258073217
YBR052C	-0.13897021520545888
YBR053C	1.5665252535940428
YBR054W	-0.48353885939304225
YBR056W	-0.3506672380163639
YBR057C	0.508841571602294
YBR058C	-0.2172048998446353
YBR059C	-0.5774159871186004
YBR061C	0.20416133034646292
YBR062C	-0.12885728973441682
YBR063C	-0.13508825149110137
YBR064W	0.36422555638831194
YBR065C	-0.6974912153684434
YBR066C	-0.31512379872415897
YBR067C	0.14133192761204041
YBR068C	-1.5067706845754423
YBR069C	-0.37957497750040275
YBR071W	-0.26483596119288333
YBR072W	-0.23272788023416216
YBR073W	-0.09518154042804998
YBR074W	0.006903760612804027
YBR076W	-0.7695320382310682
YBR077C	-2.952524662577148
YBR081C	
YBR082C	-0.05823451905998588
YBR083W	-1.060048219981176
YBR084C-A	0.3503505985877223
YBR084W	-0.6301985596123734
YBR085W	0.21386822918592704
YBR089C-A	-0.2846836260114143
YBR090C	-0.10489687422642201
YBR092C	-0.339914407322005
YBR093C	-0.6404757823880777
YBR094W	-0.03581564005289874
YBR095C	-0.33230323504710235
YBR097W	
YBR098W	0.9496819875382123
YBR099C	0.7678230426699724
YBR101C	-0.2673289403357855
YBR103W	0.5603540563885484
YBR104W	0.5494231494883602
YBR105C	-0.3349876114311348
YBR106W	0.24447560749366987
YBR107C	-0.20301250509055963
YBR108W	0.21386822918592704
YBR111C	0.4264454618739408
YBR112C	
YBR113W	0.42020626257433535
YBR114W	1.0167132503429028
YBR115C	0.8431541894190234
YBR116C	1.2357172473864517
YBR119W	1.086971831542955
YBR120C	
YBR121C	1.203158729675502
YBR122C	-0.805166407497344
YBR125C	-0.6406452488946353
YBR126C	-0.8384136981626625
YBR127C	
YBR128C	0.5629623801691022
YBR129C	0.3924097775360269
YBR130C	0.9792860484987674
YBR131W	-0.06276776935887161
YBR132C	
YBR133C	-0.038011012897502916
YBR134W	0.09646848852076305
YBR137W	1.130741573785254
YBR138C	-0.014895678253277856
YBR139W	-0.42871941599060953
YBR141C	-0.763624533395352
YBR144C	0.1655028963709234
YBR145W	-0.28132484893143717
YBR146W	0.8644998912223143
YBR147W	0.26302063570909745
YBR148W	0.8340495700386833
YBR149W	-0.6692656640426866
YBR150C	0.19596881742282962
YBR151W	1.0612412069222714
YBR156C	0.28904847708032844
YBR157C	1.2986448680545064
YBR158W	0.4644889513261627
YBR159W	-0.28581413160552416
YBR161W	-0.019337464034711604
YBR162C	-0.38661421288515485
YBR162W-A	0.03857614403333959
YBR163W	
YBR164C	-0.008658336117199298
YBR165W	0.2310475861810148
YBR166C	0.6674153010529171
YBR168W	-0.7028237688426401
YBR169C	0.020359790301802884
YBR170C	0.21252497784897284
YBR171W	0.5908450112867498
YBR172C	1.2093015669924299
YBR173C	-0.7270984572707069
YBR174C	0.09416895544403478
YBR175W	0.3335101731745298
YBR176W	-0.38954827598798786
YBR177C	0.495561567960951
YBR178W	-0.5987048150672344
YBR179C	0.5493807342962334
YBR180W	0.6579042300130129
YBR181C	0.39287454716716536
YBR182C	-0.2875751669622389
YBR183W	0.7610977444657208
YBR184W	-0.7126438097218248
YBR185C	0.9460146286018339
YBR186W	0.0708643281497078
YBR187W	-0.26896259516307
YBR188C	-0.3152275823508848
YBR189W	0.44089452158724496
YBR191W	
YBR194W	-0.2817812376717277
YBR195C	0.32906580702167837
YBR197C	-0.04860106487833648
YBR199W	-0.1590807337325144
YBR200W	-0.3557344760920512
YBR201W	-0.7758529218651687
YBR203W	0.3607777247649858
YBR204C	0.07255515253469794
YBR205W	0.5485357705817596
YBR206W	0.43507890460708476
YBR207W	0.5115195906694984
YBR208C	0.088203239040766
YBR209W	0.023095510568537873
YBR210W	0.08025570708056992
YBR212W	0.070899907620494
YBR213W	-0.5011717174050166
YBR214W	-0.41565219710928086
YBR215W	-1.0483181646613149
YBR216C	-0.3094176279610817
YBR217W	0.1491683249526915
YBR218C	0.17045772724324126
YBR219C	0.6232347582517945
YBR220C	-0.2073044480332738
YBR221C	0.3908649866931289
YBR222C	0.9233135440951818
YBR223C	0.1599995437779805
YBR224W	-0.24280743614086045
YBR225W	-0.10248669808564283
YBR226C	-0.6093246019638463
YBR227C	0.1954717427299313
YBR228W	-1.433239073448968
YBR229C	0.13917994534574124
YBR230C	0.32805665359461217
YBR231C	-0.7600363423691948
YBR232C	-0.30710055568866573
YBR233W	-0.7712739048449131
YBR235W	0.21700142203101472
YBR238C	-1.361298222244715
YBR239C	-0.42943614374566746
YBR240C	-1.0843049180685589
YBR241C	0.5087600094134326
YBR242W	-0.7603938411894471
YBR244W	1.1553852838315375
YBR245C	-1.9429425683087154
YBR246W	1.3862618181962663
YBR248C	0.5970746769910046
YBR249C	0.3211782796749057
YBR250W	0.12329710408360675
YBR251W	
YBR255W	-0.9384449771217053
YBR258C	0.2728240598293662
YBR259W	0.30967965560674116
YBR260C	-0.22438326865899963
YBR261C	-0.05110180573218658
YBR262C	0.017452105697032046
YBR263W	-0.0946100071263213
YBR264C	0.5643754673485188
YBR266C	0.41184498925155266
YBR267W	0.517979451727755
YBR268W	0.07334211125645775
YBR269C	0.4111343430064369
YBR270C	0.1801006127613444
YBR271W	0.45502199253123776
YBR272C	0.4982045266925866
YBR273C	1.0723840939301348
YBR274W	0.5814578522354455
YBR275C	1.0106766229759856
YBR276C	2.315376756367445
YBR277C	0.27778058678693107
YBR278W	0.8631499337065734
YBR279W	-1.279047031470555
YBR280C	-0.1529645179397462
YBR281C	0.10691299805867341
YBR282W	
YBR283C	-0.007673631076248916
YBR284W	0.5921252899478403
YBR285W	0.2767958944785712
YBR286W	0.8460706762981619
YBR287W	-0.6711963426195493
YBR288C	0.297404055431509
YBR289W	
YBR290W	0.9981527146628243
YBR291C	0.3337815171847616
YBR292C	0.8222724982549827
YBR293W	0.9049156989985644
YBR294W	1.1077047275556084
YBR295W	0.5159834845534425
YBR296C	-0.23925912511970474
YBR297W	0.35076541258663435
YBR298C	0.20828560170151153
YBR299W	-0.16572198220597262
YBR300C	0.36784883058878176
YBR301W	0.44287787162447234
YCL001W	-0.043219421367450495
YCL001W-A	0.690505939799633
YCL002C	0.46054475689630847
YCL005W	-0.3075724310070312
YCL007C	
YCL008C	-0.6850802834517165
YCL009C	-0.07607450236527877
YCL010C	0.7083705653681787
YCL011C	0.8985233174664491
YCL014W	0.7151132836305102
YCL016C	0.27027564291373335
YCL022C	0.30840886519820393
YCL023C	0.6039796990614541
YCL024W	1.1204587148694425
YCL025C	0.4974468757132557
YCL026C-A	0.5216474534097089
YCL027W	-0.16059821742948693
YCL028W	0.023252990735841833
YCL029C	0.7469591151408218
YCL030C	-0.014881466768142337
YCL032W	0.03100723717793011
YCL033C	-0.30479218956234705
YCL034W	0.2977731326806411
YCL035C	0.22985635730775258
YCL036W	-0.8682647249664255
YCL037C	0.0910358148239931
YCL038C	-0.06859997826598986
YCL039W	-0.4324413570075201
YCL040W	-0.003969229429535322
YCL042W	0.5104500501934426
YCL044C	0.5520145123757105
YCL045C	-0.7600420732412937
YCL046W	-1.7271920788973107
YCL047C	0.4383527803990383
YCL048W	-0.826265301261654
YCL049C	0.26010560385099024
YCL050C	0.14851795633580525
YCL051W	1.6314959168043532
YCL055W	-0.16487344934880055
YCL056C	-0.5266283381570512
YCL057W	0.352041710104293
YCL058C	-0.15866156493495448
YCL061C	0.474314431635511
YCL063W	0.37396665060288553
YCL064C	-0.18744099885974164
YCL069W	-1.086635265679547
YCL076W	-0.5273035891287208
YCR001W	-0.1773481374502297
YCR002C	-0.24783136494308194
YCR003W	0.5489900400754162
YCR004C	
YCR005C	1.2397766653911793
YCR006C	0.1262492237801915
YCR007C	-0.19740350606998158
YCR008W	-0.08138484974956695
YCR009C	-1.0028401165328802
YCR010C	-0.004904007032787444
YCR011C	-0.8175611549994636
YCR014C	-0.6078237894536886
YCR015C	-0.4959388160999724
YCR016W	0.4153310365009031
YCR017C	3.4741527957399745
YCR019W	2.595313355972181
YCR020C	3.178557253226021
YCR020C-A	2.7988937901309896
YCR020W-B	-1.1442978955967396
YCR021C	2.28003086549484
YCR022C	2.4771154986042427
YCR023C	1.7534918483346909
YCR024C	
YCR024C-A	1.0330594102665203
YCR025C	0.906593667064381
YCR026C	0.448042024939658
YCR027C	-0.3725472255985649
YCR028C	0.4853206032045168
YCR028C-A	0.7727401729059512
YCR030C	0.3702901896454726
YCR031C	0.5345190593277779
YCR032W	0.5702985206400705
YCR033W	-0.25013657971717246
YCR034W	-0.7912934522352959
YCR036W	-0.6877974113925679
YCR037C	-0.8913103436547145
YCR043C	0.3694349577285483
YCR044C	
YCR045C	-0.2121319963764843
YCR046C	4.2045486606042655
YCR047C	0.29012873370019104
YCR048W	-0.4821466063900571
YCR049C	0.5000412887224723
YCR050C	0.2360099652730544
YCR051W	0.6262394827514488
YCR053W	0.3192245592206628
YCR059C	-0.5636664430111119
YCR060W	-0.2996599916175471
YCR061W	0.830836737516034
YCR063W	-0.25218795868870114
YCR065W	0.18924292165079074
YCR066W	-0.8942055843402221
YCR067C	-0.01163518508240517
YCR068W	0.13815891617603704
YCR069W	0.8184588957356163
YCR071C	
YCR073C	0.6303160085422639
YCR073W-A	-0.30381080671462823
YCR075C	1.4755908077121713
YCR076C	0.25861204787492625
YCR077C	0.13012805247643053
YCR079W	-0.39352394690809306
YCR081W	-1.2235308880298101
YCR082W	0.014898723987918689
YCR083W	1.4698430240057638
YCR084C	
YCR085W	0.2255698816032392
YCR086W	0.5761404718866585
YCR087C-A	0.1058576606888224
YCR087W	0.16325973624093787
YCR088W	1.2196079544074867
YCR089W	-0.2591485199531081
YCR090C	0.03330867139156616
YCR091W	-0.053768003844750674
YCR092C	-0.06090301473419423
YCR094W	-0.025311740630592668
YCR095C	-0.6583820592007986
YCR098C	0.2048918501089152
YCR099C	0.29927200362588685
YCR100C	0.7402772019809113
YCR101C	1.5467370240475107
YCR102C	1.0483344649737985
YCR102W-A	-0.4025904554529202
YCR105W	0.8100981146612664
YCR106W	0.6709996367354938
YCR107W	-0.2709991875595634
YDL001W	0.9565552678253597
YDL002C	-0.19857929550072964
YDL006W	0.08532462463821591
YDL009C	
YDL010W	0.9000522887575892
YDL011C	-0.3251321456185455
YDL012C	0.19506189963950607
YDL013W	-0.7287719408492571
YDL018C	-0.3109471270457138
YDL019C	0.2146282217831134
YDL020C	-0.6856189515808244
YDL021W	
YDL022W	
YDL023C	-0.3903128172164479
YDL024C	0.5612898077710382
YDL025C	0.04919163621185386
YDL026W	0.22511275043225157
YDL027C	-0.16847540037039138
YDL032W	
YDL033C	-0.04832438985792552
YDL034W	0.5893889065322451
YDL035C	-0.7304543153976087
YDL036C	-0.45359297254165754
YDL037C	-0.18218200684970462
YDL039C	-0.24421713550315116
YDL040C	0.5497653335833502
YDL041W	2.010234889590261
YDL042C	1.411884688083675
YDL044C	
YDL045W-A	
YDL046W	1.10781877022729
YDL047W	-1.275518430617564
YDL048C	0.5355320806499229
YDL049C	
YDL050C	0.1999809926277499
YDL051W	-0.40174605256754403
YDL052C	-0.44127629396981083
YDL053C	-0.638860482322803
YDL054C	-0.3885422204022607
YDL056W	-0.04938173666134404
YDL057W	
YDL059C	0.46950505847570634
YDL061C	0.21963725285439165
YDL062W	
YDL063C	
YDL065C	-0.43620733853999305
YDL066W	-0.4559836966585843
YDL067C	1.151561564039494
YDL068W	
YDL069C	
YDL070W	-1.1596879784500187
YDL071C	0.3054495302698353
YDL072C	-0.21532171539985973
YDL073W	
YDL074C	-0.9223949742723992
YDL075W	0.68011093918813
YDL076C	-0.40594675584491996
YDL077C	
YDL078C	0.4462752358730014
YDL079C	-0.01924478635382808
YDL080C	0.6851878771968609
YDL081C	0.11679119413416943
YDL082W	-0.23511441469668434
YDL083C	-0.42172471054445
YDL085W	0.08388332368315425
YDL086W	-0.010308164714407594
YDL088C	0.6610474577095815
YDL089W	0.6896518652737318
YDL090C	-0.46421361119189875
YDL091C	0.3584448886659406
YDL093W	1.0228551998757278
YDL094C	0.45368834663124835
YDL095W	0.19857626201202105
YDL096C	1.5933530418423765
YDL099W	0.256708113462241
YDL100C	-0.07376875017842378
YDL101C	-0.6812106514345071
YDL104C	
YDL106C	-0.6615213368757912
YDL107W	
YDL109C	0.030776727966097702
YDL110C	-0.3022605636979742
YDL112W	-0.3411409457105743
YDL113C	0.1065303138748874
YDL114W	0.19456316630414525
YDL116W	-0.2808384110034054
YDL117W	-2.583095063871893
YDL118W	-0.07514347258893288
YDL119C	2.8539166781640297
YDL121C	3.0172466206414814
YDL122W	3.142136749753548
YDL123W	3.0521125394051007
YDL124W	1.9603396200346284
YDL125C	3.4437323871400776
YDL127W	0.8631330673531027
YDL128W	1.3787611057254727
YDL129W	2.3794967676262986
YDL130W	2.577852543763139
YDL130W-A	1.3036452704995618
YDL131W	0.8271857127988677
YDL133C-A	-0.9860558235663129
YDL133W	-2.952524662577148
YDL134C	-0.9283666596334149
YDL135C	-0.8241995703136596
YDL136W	0.8335762811791301
YDL137W	0.7836536728139106
YDL138W	1.255290458291871
YDL142C	0.7663811396461305
YDL144C	1.1966587424437987
YDL146W	2.087353509747075
YDL149W	0.6096756382340518
YDL151C	-0.010289832443808539
YDL154W	-0.07664067532087825
YDL155W	-0.3665932026183377
YDL156W	0.6850805415461043
YDL157C	-0.5493414736359971
YDL159W	0.5936488708279718
YDL160C	0.3767922617795153
YDL161W	0.3605581012538954
YDL162C	0.2792279671200634
YDL167C	0.5981682424636414
YDL168W	1.2958442042279725
YDL169C	0.08557064862495048
YDL170W	-0.4065253209822924
YDL171C	1.2244177319747402
YDL172C	-0.8575851878718252
YDL173W	0.7857366211815416
YDL174C	1.0331428471963036
YDL175C	0.35858025226630064
YDL176W	1.1485733489678345
YDL177C	1.1369897923073207
YDL178W	0.5283035065760284
YDL179W	0.8848023686098789
YDL180W	0.34010161005701695
YDL181W	-0.3211508264618176
YDL182W	0.7797325746315107
YDL183C	0.9656920221040899
YDL184C	0.4419797945507641
YDL186W	1.0618846677788243
YDL187C	-0.32285906384846547
YDL188C	0.8636315638727804
YDL189W	-0.14157853036846801
YDL190C	-0.26811081933858083
YDL191W	0.8798698858303087
YDL192W	-0.11546540380273455
YDL194W	-0.32926800669438044
YDL197C	-0.12223536587776303
YDL198C	
YDL199C	0.36620126055007607
YDL200C	0.7777954000829218
YDL201W	0.8122289518802676
YDL203C	1.5962723769793683
YDL204W	-0.04828856050249703
YDL206W	-0.4500289950781704
YDL210W	-0.616786181089868
YDL211C	0.42141114470080027
YDL213C	-0.007839541581494993
YDL214C	-0.37231013988480816
YDL215C	0.5176636781067421
YDL216C	1.2749387149230684
YDL218W	-0.4588144450177935
YDL219W	0.41739406049594147
YDL222C	0.6991214832795083
YDL223C	-0.2692775196940927
YDL224C	-0.10964824873846056
YDL225W	-0.5638653908388235
YDL226C	-0.8087540379218372
YDL227C	0.5960504905455212
YDL229W	0.16222819921894577
YDL230W	-0.3370070323032711
YDL231C	0.893256201754682
YDL232W	0.3402154501187743
YDL233W	0.6846829381095073
YDL234C	0.40077649990876557
YDL236W	0.29472213213097964
YDL237W	-0.06805199414464748
YDL238C	-0.13471765183568066
YDL239C	-1.2831030287893843
YDL240W	-0.5819823483051386
YDL241W	-0.15944512971699143
YDL242W	-0.4945042321449144
YDL243C	-0.8670836578068637
YDR001C	-0.40100895414885285
YDR003W	0.12796788712121243
YDR004W	0.24605322130814342
YDR005C	1.0161738617335825
YDR006C	0.2452823813842105
YDR007W	-0.6395446691119215
YDR008C	0.5045671500444646
YDR009W	0.049365399859701745
YDR010C	-0.5421306681108856
YDR011W	-0.4271911439020351
YDR014W	0.33141813391383795
YDR015C	-0.2817880063083598
YDR017C	-1.1736944040211115
YDR018C	0.8403586210839872
YDR019C	0.2830908787898905
YDR020C	-0.04438580117619724
YDR022C	0.29026918639505445
YDR024W	-0.19358191588867482
YDR025W	0.05141576640541636
YDR048C	-0.13053104515908254
YDR049W	1.5694788711186982
YDR051C	1.9191406217299976
YDR055W	2.6072632451132223
YDR056C	1.2651994437687537
YDR057W	2.380497109416858
YDR058C	-0.49622786905771793
YDR059C	0.19305975831466587
YDR061W	0.5755669817505767
YDR063W	0.358330184572611
YDR065W	-0.7585245706789872
YDR066C	-0.7159010550926351
YDR067C	-0.9705313090833887
YDR068W	0.6444547600338717
YDR069C	
YDR070C	0.8776182641402549
YDR071C	-0.02543261527708275
YDR072C	0.01852586851690086
YDR073W	0.35477020252267993
YDR074W	-0.10038517175581056
YDR075W	0.39892114839756626
YDR076W	-1.072320487757919
YDR077W	-0.9801994381425719
YDR078C	
YDR079W	
YDR080W	0.021073970258327634
YDR083W	-0.5762595324257008
YDR084C	-0.8836877032567929
YDR085C	0.7944475750019226
YDR089W	-0.16402366339086222
YDR090C	0.9126576468304709
YDR092W	-1.0504368683998178
YDR093W	0.42190468212692
YDR094W	-0.10506772375996612
YDR095C	-0.5870689571274293
YDR096W	-0.14395458723224291
YDR097C	-1.1735494362820458
YDR098C	-0.07146193554635688
YDR099W	0.4071814154417457
YDR100W	0.06214435988674979
YDR101C	0.7809271055339212
YDR102C	0.47615120188379634
YDR103W	0.8721987449249615
YDR104C	1.7848742956950459
YDR105C	-0.2515522957180316
YDR107C	-1.3145186025416815
YDR108W	-0.20107876686013182
YDR109C	-0.394757527048534
YDR110W	-0.041980383519014425
YDR111C	0.35428944592244394
YDR112W	-0.9238709834267602
YDR114C	
YDR115W	
YDR116C	-0.4854873420192455
YDR117C	-0.376588975822491
YDR119W	-0.7157993549397611
YDR120C	0.998147748140466
YDR121W	0.17470711384306298
YDR122W	0.6755343197325562
YDR123C	-0.4211458761544944
YDR124W	-0.17764226542007577
YDR125C	-0.2685592197745647
YDR126W	-0.6392594435672875
YDR127W	-0.6050797301238154
YDR128W	-1.095210529864751
YDR129C	-1.58753870804058
YDR130C	-0.2730573758946705
YDR131C	0.7292487825348865
YDR132C	0.08896318534026414
YDR133C	0.13865443861539167
YDR135C	0.2997410188094321
YDR136C	0.1360703918021418
YDR137W	0.21903068259000963
YDR139C	0.1784932476068347
YDR140W	0.7953934331918858
YDR142C	-0.4360031277472652
YDR143C	-0.35810762376785826
YDR144C	-0.6083083370743055
YDR146C	-2.952524662577148
YDR147W	0.7406301043589825
YDR148C	-0.8313811728345238
YDR149C	1.6285672086471397
YDR150W	1.0285030876954433
YDR151C	0.33751844934850866
YDR152W	0.9335993766390689
YDR153C	0.21815863486395048
YDR154C	0.3892751988192966
YDR155C	-2.036498943017743
YDR156W	-0.04467032301838104
YDR157W	-0.5088583461880194
YDR158W	-0.14965546227356555
YDR159W	-2.952524662577148
YDR161W	1.6148262904575088
YDR162C	3.250690020905393
YDR163W	1.8223570803905444
YDR165W	2.0481655034963433
YDR169C	0.613502531185719
YDR171W	2.7424372472846392
YDR173C	0.0679608361565561
YDR174W	-0.22704528030524473
YDR175C	
YDR176W	-0.3600911628213169
YDR178W	3.0798898300705364
YDR179C	1.2707058401157825
YDR179W-A	1.5913106785983404
YDR181C	-0.02773649585679794
YDR183W	0.4100986849151613
YDR184C	0.9190055504673051
YDR185C	0.42899655971733747
YDR186C	-1.4897387083531024
YDR191W	-1.6038178494336155
YDR192C	1.0574150121250863
YDR193W	1.3881038082702175
YDR194C	
YDR195W	-0.9401681555982038
YDR197W	
YDR198C	0.1198034383830393
YDR199W	0.023266840495600856
YDR200C	2.3103514389139366
YDR202C	-0.1979026216811919
YDR203W	1.0957945129084854
YDR204W	
YDR205W	0.7427848842320584
YDR206W	-0.24970518433665026
YDR207C	-2.952524662577148
YDR209C	-0.3231956385422481
YDR210W	-0.0033104860225249386
YDR213W	-2.952524662577148
YDR214W	1.926153976044039
YDR215C	-0.7901377090235185
YDR216W	0.2492387926716533
YDR217C	0.5471039092357138
YDR218C	-1.8104411655627524
YDR219C	-0.1663448057317239
YDR220C	-0.30694551642184753
YDR221W	-0.57508299914475
YDR222W	-1.533703290133893
YDR223W	2.056587695265153
YDR225W	-0.43642509817167174
YDR226W	
YDR227W	-0.3200358628216077
YDR229W	-0.6246196193797046
YDR230W	-0.9660280605140757
YDR231C	-0.8257021607043483
YDR233C	-0.6033227304577164
YDR234W	-0.7647204968137685
YDR237W	
YDR239C	0.6142343552709404
YDR241W	-0.17485002956091047
YDR242W	0.08491743553731358
YDR244W	0.39672752535559697
YDR245W	-2.952524662577148
YDR247W	-0.3397479392912803
YDR248C	-0.9291379201027458
YDR249C	-0.38027596523686025
YDR250C	-0.7962148882655788
YDR251W	0.34360631848096906
YDR252W	0.06442661759101315
YDR253C	-1.246274043972112
YDR254W	-1.3582189601661034
YDR255C	-2.952524662577148
YDR256C	0.4024959982145622
YDR257C	-0.8931314450172763
YDR258C	-0.8984155830875667
YDR259C	-1.1663794273061725
YDR260C	-0.6249867881240732
YDR261C	-1.123543301947687
YDR262W	-0.6733226643555003
YDR263C	0.13548627861421608
YDR264C	1.4622759648628865
YDR265W	0.48970132819752926
YDR266C	0.13050597814165527
YDR268W	-1.8297786467073964
YDR270W	-0.30101363133170406
YDR272W	-0.6743429694734984
YDR273W	0.46165616321013386
YDR274C	-0.042619898417454234
YDR275W	-0.39064455015045924
YDR276C	0.1341875042410579
YDR277C	-0.7652503026356721
YDR278C	1.5095792421198668
YDR279W	0.46459650611349185
YDR281C	0.9280452679723121
YDR282C	0.393596510072326
YDR283C	
YDR284C	-0.4000112572610971
YDR285W	1.79158642547588
YDR286C	1.516857301863879
YDR287W	0.359251327899635
YDR289C	1.5327930492851745
YDR291W	0.5464624499029773
YDR293C	0.244865608345208
YDR294C	3.782961343822844
YDR295C	
YDR296W	-0.7300336707563757
