orf	hap a | growth (colony size) | Chimaphylin [0.05 mg/mL] | Galvan IJ~Smith ML, 2008
YBL046W	0.6247862398091072
YBL047C	0.9292767037731822
YBL048W	1.0118017918371862
YBL049W	1.4883888076532257
YBL051C	0.19746031045553336
YBL052C	0.9291744993425985
YBL053W	1.1987704918032787
YBL054W	0.918866013406626
YBL055C	0.64270342774783
YBL056W	0.7472627146096534
YBL057C	0.7321515535209896
YBL058W	0.5580370407051599
YBL059W	1.0535183349851338
YBL060W	0.7042087267990882
YBL061C	0.31192999753512446
YBL062W	1.148320054576907
YBL063W	1.1677533692187645
YBL064C	0.9416320303046246
YBL065W	1.1749772530694316
YBL066C	1.3617142685527224
YBL067C	0.9475987397849791
YBL068W	1.0893774213893144
YBL069W	0.6408272872891737
YBL070C	1.0750189681335356
YBL071C	0.8006646118281642
YBL072C	0.9336403033586133
YBL075C	0.7701199135050127
YBL078C	0.16939693772797762
YBL079W	0.7073183875835309
YBL080C	
YBL081W	0.9865727659023747
YBL082C	0.9680752806180659
YBL083C	0.841740391714393
YBL085W	0.9736174070716229
YBL086C	0.751062215477997
YBL087C	0.8525401322001889
YBL088C	0.3253074870410699
YBL089W	0.5438697914350514
YBL090W	
YBL091C	0.9096032950357684
YBL091C-A	0.9423772333368995
YBL093C	0.0
YBL094C	0.7317599289430275
YBL095W	0.7481733065922216
YBL096C	0.8444199275288973
YBL098W	0.8106690039381423
YBL099W	
YBL100C	0.8149179820489012
YBL101C	1.052991434871099
YBL102W	1.186744391770817
YBL103C	1.2418861948205482
YBL104C	0.8534313779776077
YBL106C	1.299022387551886
YBL107C	1.1158654553271408
YBR001C	1.1446853459096524
YBR003W	
YBR005W	1.3110121236316266
YBR006W	0.8576031052886948
YBR007C	1.0794646899645162
YBR008C	1.0785538756299722
YBR009C	1.1359136524602034
YBR010W	1.0880212077641984
YBR012C	1.2993489247733563
YBR013C	1.0529319478865875
YBR014C	1.1860106698280972
YBR015C	1.2595602029149602
YBR016W	0.894982903905317
YBR018C	1.046288209606987
YBR019C	0.9119556171983357
YBR020W	1.068232731958355
YBR021W	0.5432715397176064
YBR022W	1.0937558247903076
YBR023C	1.0739482362346358
YBR024W	1.079451521929398
YBR025C	0.8876183436776487
YBR026C	1.059486940402056
YBR027C	1.1304778633517993
YBR028C	1.1432740849810685
YBR030W	0.7609530199293946
YBR031W	1.2100554312943692
YBR032W	1.0387231341253287
YBR033W	1.1131120735372106
YBR034C	0.9422180801491146
YBR035C	0.9546673189823875
YBR036C	1.2097583493898523
YBR037C	
YBR040W	1.3496582518733062
YBR041W	1.1513255883229072
YBR042C	1.5395963096520395
YBR043C	1.0521328966611054
YBR044C	1.186319323720487
YBR045C	0.8583395592080687
YBR046C	0.8302490096208262
YBR047W	0.842250459789333
YBR048W	0.7795704057279236
YBR050C	0.9654073736913973
YBR051W	1.1160178190974241
YBR052C	0.8958841463414634
YBR053C	1.4389432485322895
YBR054W	0.7861675613496933
YBR056W	0.8284761717983917
YBR057C	1.102158565575239
YBR058C	0.8709728766385662
YBR059C	0.7562754686226569
YBR061C	1.0051431344007764
YBR062C	0.899104275815447
YBR063C	0.8971202303815695
YBR064W	1.056110338053532
YBR065C	0.7180414499215588
YBR066C	0.8397938144329897
YBR067C	0.9851371715211691
YBR068C	0.4603529423828225
YBR069C	0.8192714501572262
YBR071W	0.8558063271604939
YBR072W	0.8660300925925927
YBR073W	0.9098272138228941
YBR074W	0.9423329301641691
YBR076W	0.6951024123805188
YBR077C	0.0
YBR081C	
YBR082C	0.9215917811406188
YBR083W	0.6025970614608984
YBR084C-A	1.051692312755917
YBR084W	0.7394685893584352
YBR085W	1.008233978009131
YBR089C-A	0.849486489181374
YBR090C	0.9067336843784906
YBR092C	0.8319000581057525
YBR093C	0.7361961447957313
YBR094W	0.9287303379579426
YBR095C	0.8343235863166705
YBR097W	
YBR098W	1.2425297391533814
YBR099C	1.184622722024198
YBR101C	0.8550125197069461
YBR103W	1.1185610270601312
YBR104W	1.1150804382248374
YBR105C	0.8334688346883469
YBR106W	1.0179798938959188
YBR107C	0.8754919793240229
YBR108W	1.008233978009131
YBR111C	1.075922226522053
YBR112C	
YBR113W	1.0739355581127734
YBR114W	1.2638736465769853
YBR115C	1.208609455304317
YBR116C	1.333608287440258
YBR119W	1.2862451877072345
YBR120C	
YBR121C	1.3232410951959899
YBR122C	0.6837558160776265
YBR125C	0.7361421837441857
YBR126C	0.6731693066735913
YBR127C	
YBR128C	1.1193915622309385
YBR129C	1.0650846790074833
YBR130C	1.2519561815336464
YBR131W	0.920148316245897
YBR132C	
YBR133C	0.9280312934704166
YBR134W	0.9708518805897007
YBR137W	1.300182226743731
YBR138C	0.9353916137458902
YBR139W	0.8036230153578363
YBR141C	0.696983463565328
YBR144C	0.9928336238620956
YBR145W	0.850555981595092
YBR146W	1.215406294034758
YBR147W	1.0238849499673153
YBR148W	1.205710387838628
YBR149W	0.7270289511153298
YBR150C	1.0025344973246975
YBR151W	1.2780521141043164
YBR156C	1.0321726624975487
YBR157C	1.3536455245998813
YBR158W	1.0880359281437126
YBR159W	0.8491265167486175
YBR161W	0.9339772727272727
YBR162C	0.8170300364929354
YBR162W-A	0.9524179620034543
YBR163W	
YBR164C	0.9373776908023482
YBR165W	1.013704180866096
YBR166C	1.1526511694677153
YBR168W	0.7163434731429279
YBR169C	0.9466175615429346
YBR170C	1.0078062636713283
YBR171W	1.1282698717301283
YBR172C	1.325197080291971
YBR173C	0.7086139946747223
YBR174C	0.9701196696920751
YBR175W	1.046330031546318
YBR176W	0.8160957803172111
YBR177C	1.0979299839187688
YBR178W	0.7494967395061158
YBR179C	1.1150669324978641
YBR180W	1.1496226808001733
YBR181C	1.0652326696549104
YBR182C	0.8485657727904896
YBR183W	1.182481271359813
YBR184W	0.7132166031623931
YBR185C	1.241361988967095
YBR186W	0.9626990753798208
YBR187W	0.854492335901111
YBR188C	0.8397607679405288
YBR189W	1.080523055746731
YBR191W	
YBR194W	0.8504106595675134
YBR195C	1.044914868893043
YBR197C	0.924659238706229
YBR199W	0.8894806112188622
YBR200W	0.8268626760076894
YBR201W	0.6930897342736673
YBR203W	1.0550124891409303
YBR204C	0.9632374629564946
YBR205W	1.1147978815126458
YBR206W	1.0786712632361624
YBR207W	1.1030112929245
YBR208C	0.9682200829425631
YBR209W	0.9474886619469387
YBR210W	0.9656894520204095
YBR212W	0.962710404495503
YBR213W	0.7805529559659679
YBR214W	0.8077838426855222
YBR215W	0.6063321129032435
YBR216C	0.8416107573848965
YBR217W	0.9876324152682663
YBR218C	0.9944113272651556
YBR219C	1.1385833244650139
YBR220C	0.8741253508434645
YBR221C	1.0645927910232793
YBR222C	1.2341335730630538
YBR223C	0.9910812617052692
YBR224W	0.8628205885620561
YBR225W	0.9075011259314456
YBR226C	0.7461152166331225
YBR227C	1.002376220189762
YBR228W	0.48376667255772365
YBR229C	0.984451943340358
YBR230C	1.0445935370782706
YBR231C	0.698126005326829
YBR232C	0.8423485530642103
YBR233W	0.69454777207994
YBR235W	1.0092316405210353
YBR238C	0.5066738774026157
YBR239C	0.8033947969085367
YBR240C	0.5948733114267102
YBR241C	1.1021325947709384
YBR242W	0.6980121715513004
YBR244W	1.3080292080445997
YBR245C	0.32146830978523294
YBR246W	1.3815442690709967
YBR248C	1.1302535044786122
YBR249C	1.0424033444722487
YBR250W	0.9793945734007442
YBR251W	
YBR255W	0.6413176263048738
YBR258C	1.0270065288859016
YBR259W	1.038741984722473
YBR260C	0.8686871604963431
YBR261C	0.9238629597903667
YBR262C	0.9456917047348644
YBR263W	0.9100091998600235
YBR264C	1.1198415135025837
YBR266C	1.071273184821897
YBR267W	1.1050682238344622
YBR268W	0.9634880441539931
YBR269C	1.071046902830002
YBR270C	0.9974817879305692
YBR271W	1.0850214855739717
YBR272C	1.098771547453933
YBR273C	1.2816002010532448
YBR274W	1.1252808387717985
YBR275C	1.2619514805565466
YBR276C	1.677390451828954
YBR277C	1.0285847723516872
YBR278W	1.2149764443342426
YBR279W	0.5328640717672967
YBR280C	0.8914281195634983
YBR281C	0.9741775921358438
YBR282W	
YBR283C	0.9376912378303199
YBR284W	1.1286775344844218
YBR285W	1.0282712293779914
YBR286W	1.2095381149079987
YBR287W	0.7264141898370087
YBR288C	1.0348332224114787
YBR289W	
YBR290W	1.257963652662021
YBR291C	1.0464164321479479
YBR292C	1.2019603655452265
YBR293W	1.228275382629134
YBR294W	1.292846898529939
YBR295W	1.104432673543351
YBR296C	0.8639504318437853
YBR297W	1.0518243966705016
YBR298C	1.006456373362848
YBR299W	0.8873659234349298
YBR300C	1.0572640509013786
YBR301W	1.0811545885243026
YCL001W	0.9263728465971899
YCL001W-A	1.160003626144502
YCL002C	1.0867800287730445
YCL005W	0.842198299843709
YCL007C	
YCL008C	0.7219933041875766
YCL009C	0.9159112234996822
YCL010C	1.1656920303060554
YCL011C	1.2262399383613545
YCL014W	1.1678390278166644
YCL016C	1.0261950690916486
YCL022C	1.0383373431910483
YCL023C	1.1324521823143414
YCL024W	1.296907987537041
YCL025C	1.0985302983458958
YCL026C-A	1.106236178681999
YCL027W	0.8889974182997704
YCL028W	0.9475388063418277
YCL029C	1.1779792885120994
YCL030C	0.9353961389272816
YCL032W	0.950007891829326
YCL033C	0.8430835765568079
YCL034W	1.0349507429579823
YCL035C	1.0133248730964466
YCL036W	0.66366422611953
YCL037C	0.969122023809524
YCL038C	0.9182912405803026
YCL039W	0.8024378852979638
YCL040W	0.9388707830529376
YCL042W	1.1026707328343037
YCL044C	1.115905572755418
YCL045C	0.6981241805185467
YCL046W	0.39016697783825405
YCL047C	1.0797137216189536
YCL048W	0.6770375652734006
YCL049C	1.0229567536673652
YCL050C	0.9874253267103424
YCL051W	1.4596310255901608
YCL055W	0.8876361108965943
YCL056C	0.7724471299093655
YCL057W	1.0522307917602265
YCL058C	0.8896140817762654
YCL061C	1.0911645301324029
YCL063W	1.0592120700576904
YCL064C	0.880450214832804
YCL069W	0.5941312886511783
YCL076W	0.7722321183815504
YCR001W	0.8836639555643722
YCR002C	0.861220883189209
YCR003W	1.1149425287356323
YCR004C	
YCR005C	1.334900875979714
YCR006C	0.9803345791066026
YCR007C	0.8772779811211713
YCR008W	0.9142203175221584
YCR009C	0.6208131059271671
YCR010C	0.9385731337801855
YCR011C	0.6798091152076904
YCR014C	0.7465931011594864
YCR015C	0.7822192017793155
YCR016W	1.0723832022473667
YCR017C	2.0463646807812244
YCR019W	1.7665270817601428
YCR020C	1.9522419739984078
YCR020C-A	1.8313505948215534
YCR020W-B	0.5757705151365852
YCR021C	1.6661357120101943
YCR022C	1.7288908502500737
YCR023C	1.4984766292635805
YCR024C	
YCR024C-A	1.2690785451503224
YCR025C	1.2288096765325758
YCR026C	1.0827989437947945
YCR027C	0.8215092072829713
YCR028C	1.0946690845332596
YCR028C-A	1.1861884208959668
YCR030C	1.0580414216312963
YCR031C	1.1103347194764468
YCR032W	1.1217275155832591
YCR033W	0.8604868631413833
YCR034W	0.6881732037325139
YCR036W	0.7211281239000352
YCR037C	0.6563261046039661
YCR043C	1.057769101073742
YCR044C	
YCR045C	0.8725881763877082
YCR046C	2.278935291418082
YCR047C	1.032516634792316
YCR048W	0.7866108786610878
YCR049C	1.0993564040877593
YCR050C	1.0152842877521908
YCR051W	1.139540080445293
YCR053W	1.0417812462637088
YCR059C	0.760653560042508
YCR060W	0.8447177566875417
YCR061W	1.2046873666830997
YCR063W	0.8598336687806175
YCR065W	1.000392856384447
YCR066W	0.6554042101539006
YCR067C	0.9364298108718666
YCR068W	0.9841268300847945
YCR069W	1.200746048885835
YCR071C	
YCR073C	1.1408381163981978
YCR073W-A	0.8433960657412927
YCR075C	1.40998815633636
YCR076C	1.0224811797463134
YCR077C	0.9815696649029984
YCR079W	0.8148298582904594
YCR081W	0.5505413670551286
YCR082W	0.9448786640649425
YCR083W	1.4081579631073005
YCR084C	
YCR085W	1.0119599854786012
YCR086W	1.1235876933773683
YCR087C-A	0.9738415545590432
YCR087W	0.9921193630806714
YCR088W	1.3284788113776544
YCR089W	0.8576173063099193
YCR090C	0.9507407080816542
YCR091W	0.9230139964364558
YCR092C	0.9207420862035482
YCR094W	0.9320749602651455
YCR095C	0.7304944781613769
YCR098C	1.005375744462537
YCR099C	1.0354280092566714
YCR100C	1.17585165239232
YCR101C	1.4326423357664233
YCR102C	1.273942385393234
YCR102W-A	0.8119429259705365
YCR105W	1.1980838323353293
YCR106W	1.1537924836214848
YCR107W	0.8538438498402556
YDL001W	1.244718309859155
YDL002C	0.8769035895356709
YDL006W	0.9673034825870648
YDL009C	
YDL010W	1.226726789128086
YDL011C	0.8366069845772026
YDL012C	1.0022457190979694
YDL013W	0.7080811287091866
YDL018C	0.841123738559636
YDL019C	1.0084759727285835
YDL020C	0.721821782986891
YDL021W	
YDL022W	
YDL023C	0.8158523372352968
YDL024C	1.1188589864009475
YDL025C	0.95579811736431
YDL026W	1.0118144270483143
YDL027C	0.8864891877157914
YDL032W	
YDL033C	0.9247473367932258
YDL034W	1.1278062229224104
YDL035C	0.7075454317058872
YDL036C	0.7957028469750889
YDL037C	0.8821247683755405
YDL039C	0.862371716029675
YDL040C	1.1151893955283358
YDL041W	1.5802280311457177
YDL042C	1.3897030317128014
YDL044C	
YDL045W-A	
YDL046W	1.292883211678832
YDL047W	0.5339876389923471
YDL048C	1.1106572828955636
YDL049C	
YDL050C	1.0038120429438306
YDL051W	0.8122117983781205
YDL052C	0.7996246893543643
YDL053C	0.7367104841295287
YDL054C	0.8164161257259993
YDL056W	0.9244106593782029
YDL057W	
YDL059C	1.089633142967767
YDL061C	1.0100709344075665
YDL062W	
YDL063C	
YDL065C	0.8012387319801707
YDL066W	0.7949415992812219
YDL067C	1.306811669871509
YDL068W	
YDL069C	
YDL070W	0.5708700479528012
YDL071C	1.037395040031244
YDL072C	0.871572514968042
YDL073W	
YDL074C	0.6464282233700419
YDL075W	1.1566936790923825
YDL076C	0.8108742221768847
YDL077C	
YDL078C	1.0822363677564222
YDL079C	0.9340067828954874
YDL080C	1.158310263508664
YDL081C	0.9773229797315082
YDL082W	0.8652701789567757
YDL083C	0.8058502499234927
YDL085W	0.9668445475638052
YDL086W	0.9368523569898818
YDL088C	1.1506235385814498
YDL089W	1.1597316741201635
YDL090C	0.7923210528890846
YDL091C	1.0542696739879838
YDL093W	1.2658293489872328
YDL094C	1.0845968297725708
YDL095W	1.0033647525458476
YDL096C	1.447485677912158
YDL099W	1.021874934270029
YDL100C	0.9166454146689789
YDL101C	0.7232254616031303
YDL104C	
YDL106C	0.7294948781349346
YDL107W	
YDL109C	0.9499344937301141
YDL110C	0.8438896897914312
YDL112W	0.8315095071788903
YDL113C	0.9740557389072241
YDL114W	1.002086913822735
YDL116W	0.8507108718010769
YDL117W	0.11763274067025878
YDL118W	0.9162076793998619
YDL119C	1.8488708291005704
YDL121C	1.9008778930566643
YDL122W	1.9406450590379587
YDL123W	1.911979801497475
YDL124W	1.564340518816222
YDL125C	2.036678299266434
YDL127W	1.2149710737970933
YDL128W	1.3791559131622895
YDL129W	1.697807366669079
YDL130W	1.7609672587203082
YDL130W-A	1.3552377387758099
YDL131W	1.2035248175932587
YDL133C-A	0.6261575135999402
YDL133W	0.0
YDL134C	0.6445267360016809
YDL135C	0.6776953295504147
YDL136W	1.205559684522291
YDL137W	1.1896634670454285
YDL138W	1.3398407345711616
YDL142C	1.1841635952918796
YDL144C	1.3211713874219873
YDL146W	1.604783926714314
YDL149W	1.1342658673517938
YDL151C	0.9368581943002674
YDL154W	0.915730944288991
YDL155W	0.8234050706453886
YDL156W	1.1582760859906351
YDL157C	0.7652148767683957
YDL159W	1.1291626688515402
YDL160C	1.060111793274077
YDL161W	1.054942557236135
YDL162C	1.0290456431535269
YDL167C	1.1306017145410963
YDL168W	1.352753745049012
YDL169C	0.9673818208575543
YDL170W	0.8106899970822958
YDL171C	1.3300103273125803
YDL172C	0.6670647744836307
YDL173W	1.1903267136450995
YDL174C	1.2691051129043895
YDL175C	1.054312776087418
YDL176W	1.3058601707771662
YDL177C	1.302171767028628
YDL178W	1.1083555805348695
YDL179W	1.2218709521614086
YDL180W	1.048428858462622
YDL181W	0.8378747050996791
YDL182W	1.188414921917346
YDL183C	1.2476276096294077
YDL184C	1.0808686253316302
YDL186W	1.2782570031124945
YDL187C	0.8373307729236676
YDL188C	1.2151298036661395
YDL189W	0.8950536139146306
YDL190C	0.854763555979368
YDL191W	1.220300364775603
YDL192W	0.9033684827182191
YDL194W	0.8352900552486188
YDL197C	0.9012128103088877
YDL198C	
YDL199C	1.0567394362528004
YDL200C	1.187798092209857
YDL201W	1.198762327569257
YDL203C	1.4484152444501477
YDL204W	0.9247587454764777
YDL206W	0.7968376787216147
YDL210W	0.7437393214547229
YDL211C	1.0743192133131618
YDL213C	0.9376384090707769
YDL214C	0.8215846994535518
YDL215C	1.1049676760802993
YDL216C	1.3460970775523973
YDL218W	0.7940402402975112
YDL219W	1.0730401045839835
YDL222C	1.1627469634283942
YDL223C	0.8543920585118104
YDL224C	0.9052207649812339
YDL225W	0.7605902116310485
YDL226C	0.6826134528213411
YDL227C	1.1299273858921162
YDL229W	0.9917909039441403
YDL230W	0.8328258163363018
YDL231C	1.2245627980922098
YDL232W	1.048465107097029
YDL233W	1.1581494822152183
YDL234C	1.0677487873696225
YDL236W	1.0339792518871505
YDL237W	0.9184657281532075
YDL238C	0.8972382356884301
YDL239C	0.5315725724330872
YDL240W	0.7548214606515974
YDL241W	0.8893645812675711
YDL242W	0.7826759979942005
YDL243C	0.6640402982246938
YDR001C	0.8124465031972207
YDR003W	0.9808818310858765
YDR004W	1.0184822332790278
YDR005C	1.2637018959630035
YDR006C	1.018236784584099
YDR007W	0.7364926272836873
YDR008C	1.1007975162051027
YDR009W	0.9558534466995794
YDR010C	0.7675109213174299
YDR011W	0.8041096434864403
YDR014W	1.0456638902498776
YDR015C	0.8504085043171479
YDR017C	0.5664101610550105
YDR018C	1.207719298245614
YDR019C	1.030275660694843
YDR020C	0.9260014511972376
YDR022C	1.0325613573470036
YDR024W	0.878494841189561
YDR025W	0.9565063186865461
YDR048C	0.8985713232894308
YDR049W	1.4398837311723773
YDR051C	1.5512220488819555
YDR055W	1.7703321320736343
YDR056C	1.342995926041993
YDR057W	1.6981258927071736
YDR058C	0.7821271623440953
YDR059C	1.001608202851097
YDR061W	1.1234050842505114
YDR063W	1.0542331502310576
YDR065W	0.6986073794446855
YDR066C	0.7121794401918385
YDR067C	0.6311007861276472
YDR068W	1.1453401381458934
YDR069C	
YDR070C	1.2195834096878626
YDR071C	0.9320364716979218
YDR072C	0.9460336092919808
YDR073W	1.0530995906929534
YDR074W	0.9081702880739357
YDR075W	1.0671580115250936
YDR076W	0.5986893602429206
YDR077W	0.6280222874844108
YDR078C	
YDR079W	
YDR080W	0.9468449687293437
YDR083W	0.7566437036949509
YDR084C	0.658753284462575
YDR085C	1.1931004312230487
YDR089W	0.8879066973671038
YDR090C	1.2307405520275392
YDR092W	0.6056574811782764
YDR093W	1.0744763641214925
YDR094W	0.906679282947356
YDR095C	0.7532017968818815
YDR096W	0.8942970365265334
YDR097C	0.5664563212774584
YDR098C	0.9173799441391115
YDR099W	1.0697882226789386
YDR100W	0.9599224874482517
YDR101C	1.1887952811098914
YDR102C	1.091749389383109
YDR103W	1.2178577415209253
YDR104C	1.5084693404726355
YDR105C	0.8600360748077591
YDR107C	0.5215693132108619
YDR108W	0.8761077148486839
YDR109C	0.8144370651486401
YDR110W	0.9267673775671407
YDR111C	1.0529465095194923
YDR112W	0.6459582366589327
YDR114C	
YDR115W	
YDR116C	0.7855471309557239
YDR117C	0.8202222444689159
YDR119W	0.7122118232703766
YDR120C	1.2579620712358477
YDR121W	0.9957644050739083
YDR122W	1.1552364047119572
YDR123C	0.8060345607527368
YDR124W	0.883570300157978
YDR125C	0.8546207775653282
YDR126W	0.7365834480047179
YDR127W	0.7474668568646764
YDR128W	0.5914007769877588
YDR129C	0.43463501400885873
YDR130C	0.8531884872609639
YDR131C	1.1723400138846212
YDR132C	0.9684620629200351
YDR133C	0.9842846129554935
YDR135C	1.0355773517610343
YDR136C	0.9834618079887877
YDR137W	1.0098777919986788
YDR139C	0.9969699752088882
YDR140W	1.1934016087452632
YDR142C	0.8013037562102465
YDR143C	0.8261070249550969
YDR144C	0.7464388128599073
YDR146C	0.0
YDR147W	1.1759640225815713
YDR148C	0.6754085837404026
YDR149C	1.4586984745212594
YDR150W	1.267627733647151
YDR151C	1.0476063356469123
YDR152W	1.2374087591240877
YDR153C	1.0096001169981614
YDR154C	1.0640865752102024
YDR155C	0.2916783503375682
YDR156W	0.9259108545471751
YDR157W	0.7781054011045586
YDR158W	0.8924817798235519
YDR159W	0.0
YDR161W	1.4543231297420727
YDR162C	1.9752102883511118
YDR163W	1.5204045040522125
YDR165W	1.5923057912513388
YDR169C	1.1354844159135062
YDR171W	1.8133738601823708
YDR173C	0.9617745535714286
YDR174W	0.8678395301853409
YDR175C	
YDR176W	0.825475431991505
YDR178W	1.920824568784182
YDR179C	1.3447492573824915
YDR179W-A	1.4468353543141514
YDR181C	0.9313028764805416
YDR183W	1.0707171314741035
YDR184C	1.23276183376817
YDR185C	1.0767345399698343
YDR186C	0.46577621666589636
YDR191W	0.4294514552887865
YDR192C	1.2768337878470035
YDR193W	1.3821307904040077
YDR194C	
YDR195W	0.640768936628776
YDR197W	
YDR198C	0.9782821301293232
YDR199W	0.9475432163436354
YDR200C	1.6757903042856437
YDR202C	0.877119054122729
YDR203W	1.2890544812579545
YDR204W	
YDR205W	1.176650141568516
YDR206W	0.8606242268531735
YDR207C	0.0
YDR209C	0.8372236017500295
YDR210W	0.9390805382881344
YDR213W	0.0
YDR214W	1.5534552215680197
YDR215C	0.6885412122569767
YDR216W	1.0194965740124278
YDR217C	1.1143419522233158
YDR218C	0.3636590362518927
YDR219C	0.8871676057079669
YDR220C	0.8423979202343863
YDR221W	0.7570183321351546
YDR222W	0.45177713736791547
YDR223W	1.594987562023599
YDR225W	0.8011693935666503
YDR226W	
YDR227W	0.8382297287068975
YDR229W	0.7412450199203188
YDR230W	0.6325346979554602
YDR231C	0.6772168789162993
YDR233C	0.7480263157894738
YDR234W	0.6966344899556484
YDR237W	
YDR239C	1.135717441294079
YDR241W	0.8844593960990248
YDR242W	0.9671738265712012
YDR244W	1.0664595242048338
YDR245W	0.0
YDR247W	0.8319530643910008
YDR248C	0.6442811533978614
YDR249C	0.8190482436006733
YDR250C	0.6866061338217528
YDR251W	1.049544817927171
YDR252W	0.9606491975700427
YDR253C	0.5432995548820911
YDR254W	0.5076543674305359
YDR255C	0.0
YDR256C	1.0682963052160475
YDR257C	0.6557462345960748
YDR258C	0.6540636741150879
YDR259C	0.5687393755032657
YDR260C	0.7411281070745698
YDR261C	0.5823791348600509
YDR262W	0.7257371324105781
YDR263C	0.9832758162994424
YDR264C	1.4057484812766343
YDR265W	1.0960639827462257
YDR266C	0.9816900029374326
YDR268W	0.3575016495328097
YDR270W	0.8442867345116942
YDR272W	0.725412249705536
YDR273W	1.0871339196663343
YDR274C	0.9265637450199203
YDR275W	0.8157467077612777
YDR276C	0.9828622641921875
YDR277C	0.6964657906660625
YDR278C	1.4208106586601612
YDR279W	1.0880701754385966
YDR281C	1.2356402353600449
YDR282C	1.0654625550660792
YDR283C	
YDR284C	0.8127641870527542
YDR285W	1.5106065980844272
YDR286C	1.4231281181096762
YDR287W	1.054526458115666
YDR289C	1.4282023342806756
YDR291W	1.1141377005347592
YDR293C	1.018104076877442
YDR294C	2.144694635881475
YDR295C	
YDR296W	0.7076793721973095
YDR297W	0.9041842040108937
YDR298C	1.0185258178951517
YDR300C	0.6904378131126117
YDR304C	0.6990911652811047
YDR305C	1.1582864703936486
YDR306C	0.8629379403532478
YDR307W	0.5659739587824438
YDR309C	0.8843861740166864
YDR310C	0.8734206886271831
YDR312W	1.073740915429281
YDR313C	1.0075256142896
YDR314C	0.6966726388533402
YDR315C	1.0904561883364268
YDR316W	0.8758634392641336
YDR317W	0.9816671160020588
YDR318W	1.658313444709626
YDR319C	1.6425718207788673
YDR320C	0.6782829522295373
YDR321W	1.0290127502751634
YDR322W	1.59821587867975
YDR323C	
YDR326C	0.743725139220366
YDR329C	0.9047666188320085
YDR330W	0.9015759738328873
YDR332W	
YDR333C	0.743716059367877
YDR334W	1.0060534512207375
YDR335W	0.7594517069500613
YDR336W	0.8613034053562687
YDR337W	
YDR338C	1.0268312409888525
YDR340W	0.9853784125133587
YDR344C	0.0
YDR345C	0.8227447392497712
YDR346C	1.0324650297691855
YDR347W	
YDR348C	0.7737566683875409
