orf	hom | growth (culture turbidity) | chitosan [25 ug/ml], time [5 h] | Zakrzewska A~Klis FM, 2007	het | growth (culture turbidity) | chitosan [25 ug/ml], time [5 h] | Zakrzewska A~Klis FM, 2007	hom | growth (culture turbidity) | chitosan [25 ug/ml], time [9 h] | Zakrzewska A~Klis FM, 2007	het | growth (culture turbidity) | chitosan [25 ug/ml], time [9 h] | Zakrzewska A~Klis FM, 2007
YBR129C	-0.15912951699146086		0.08862326166223311	
YBR130C	-0.09229400961197297		0.23445224596477807	
YBR131W	-0.8131185783529696		-0.6596698722729455	
YBR133C	-0.4478736815930621		-1.1379451615618876	
YBR134W	0.5037517829884831		0.7505408896325841	
YBR137W	-0.03316327612956897		-0.21234304066346835	
YBR138C	0.004821413636949892		-0.21321326913279487	
YBR139W	-0.11076154137753713		-0.0070056099811400966	
YBR141C	-0.41182964454425974		-0.15602607062207116	
YBR144C	-0.146877910853986		-0.19126233966248865	
YBR145W	-0.11704437445417297		-0.14223749545123396	
YBR146W	0.08264090855446474		0.21442407451922452	
YBR147W	-0.38529590999490776		-0.378301534377063	
YBR148W	-0.24987708510052278		-0.03915076998997849	
YBR149W	-0.27177288011484807		0.006853874203631024	
YBR150C	-0.6922980261015301		-0.5339711463464882	
YBR151W	-0.3477617041724894		-0.0753808422371957	
YBR156C	-0.38599130428188705		-1.0580687502822688	
YBR157C	-0.05937054506771351		-0.2955673750944627	
YBR158W	-0.35687067296324276		-0.10485870107290517	
YBR159W	-0.297024052918438		-0.17737398886722444	
YBR161W	-0.3321340304589535		-0.11503544477573106	
YBR162C	-0.9468414332641704		-1.7194383710198546	
YBR162W-A	0.05263545637279082		0.05599232592563377	
YBR163W	0.05281811489239102		0.30435470631110934	
YBR164C	1.4736563591270244		2.368108302448294	
YBR165W	-7.806993205047984		-2.3225413204230154	
YBR168W	0.4153826242844454		0.549713049344459	
YBR169C	-0.3101673213367603		-0.21459001816350368	
YBR170C	-0.01097494231507906		0.19652445571983404	
YBR171W	6.285291821583809		4.789289553436735	
YBR172C	0.051875379932089946		-0.06683729319407629	
YBR173C	0.09701580147546705		-0.34560720024793046	
YBR174C	0.5897213063983967		1.2410044749481453	
YBR175W	0.559538295252719		0.9372429137684394	
YBR176W	-0.474437940114625		0.1090196303121683	
YBR177C	-0.21376824551011323		-0.05657859324300655	
YBR178W	-0.4814077929959401		0.06343237085284341	
YBR179C	-0.015697384740573802		-0.1395894142189092	
YBR180W	-0.08428693985279943		-0.055559485503434314	
YBR181C	0.06826688656457315		0.5225910390646328	
YBR182C	-0.2288460343882235		0.5326790543773416	
YBR183W	-0.14379497085009313		-0.14665492719544612	
YBR184W	-0.48726012275538266		-0.37761723797634034	
YBR185C	-0.17844538456644032		-0.08710081491936827	
YBR186W	-0.0288811862551676		0.09426317511242528	
YBR187W	0.19831561606741263		-0.1745030186354628	
YBR188C	-0.1997645629915292		-0.19486135633870041	
YBR189W	0.8637302308022023		1.466854948054022	
YBR191W	-0.3927800147785378		-0.771774571190966	
YBR194W	1.2346159790707485		2.208660176841659	
YBR195C	-0.3555729348196377		-0.6446221280927089	
YBR197C	0.278306353530305		-0.22690962573643805	
YBR199W	-0.20286212636141493		0.25370538689112015	
YBR201W	0.20067519417362606		-0.28854137152160825	
YBR203W	0.04725780852247746		-0.05476080566418419	
YBR204C	-0.02393068026655117		-0.13017894413607095	
YBR205W	-0.0638968417682866		-0.03263829729126173	
YBR206W	-0.04114796879048534		0.00924773423312091	
YBR207W	-0.1382516109561546		-0.05119702629507836	
YBR208C	-0.36406675913560466		0.15884996095693807	
YBR210W	-0.2620060536036689		-0.2094893355737618	
YBR212W	0.07826174466084183		-0.011700608168420378	
YBR213W	0.32111330420912226		-0.18617910046848085	
YBR214W	-0.23145254309652294		-0.06308621264827732	
YBR215W	-0.4937141173085329		-0.5827822643965804	
YBR216C	0.05055422822577413		-0.3922682628656197	
YBR217W	0.10832880534303013		0.04349305961525363	
YBR218C	-0.17535951198889388		0.00510120314313902	
YBR219C	0.07190867089607379		-0.17438505364612392	
YBR220C	-0.261604127360847		0.013057881157673583	
YBR221C	-0.13357054810425276		0.059535640574042356	
YBR222C	0.02233731866821654		0.1424871075686167	
YBR223C	-0.047468816223096205		0.16944795555157455	
YBR224W	-0.7007390189462755		-0.5499572253828132	
YBR225W	-0.5097518490903585		-0.9531174898403816	
YBR226C	-0.5532016823652552		-0.5848424934561207	
YBR227C	-0.35654463435281736		-0.2435996360409209	
YBR228W	-0.21755928824717116		-0.1094219203596864	
YBR229C	-0.12906871083614757		-0.16451870801777016	
YBR230C	0.0026130370720116244		-0.11543714468419074	
YBR231C	0.5669907135686169		0.7384183422507875	
YBR232C	-0.45941275133726833		-0.06051249166078141	
YBR233W	-0.14637855507146755		-0.38147177905455304	
YBR235W	-0.06883460733268516		-0.23802821244759012	
YBR238C	-0.36111927243268693		0.04616598551581763	
YBR239C	-0.3918067539649652		-0.1638003906291631	
YBR240C	-0.06699237171154017		-0.03394544949478314	
YBR241C	-0.1647655322930031		-0.20174422819901042	
YBR242W	-0.266359230643524		-0.023626469841598195	
YBR244W	-0.2103769958930272		-0.17358363409276492	
YBR245C	-0.18220697553589466		-0.24403692676798452	
YBR246W	-0.06105165843337617		-0.30331711556693886	
YBR248C	-0.05740806452146839		0.24315292038321115	
YBR249C	0.38100423640117353		0.4148758324990484	
YBR250W	-0.055759487862980774		-0.18452907057265108	
YBR251W	-0.08436296856474952		-0.4432845481914682	
YBR255W	0.03913736159087166		0.3858081488601682	
YBR258C	-0.12483161405297125		-0.08987034083259833	
YBR259W	-0.07650624822634759		-0.2000606596487808	
YBR260C	-0.34023734468957356		-0.34766223897975757	
YBR261C	-0.31861269705297		-0.34879553542694736	
YBR262C	0.045577110871232666		-0.059524467468214604	
YBR263W	0.017023999332210413		-0.10947979288816961	
YBR264C	-0.2027187669622576		-0.17823365692951568	
YBR266C	-2.659079258387276		-1.4002106758145467	
YBR267W	-0.3860198888805014		-0.4096337063185661	
YBR268W	0.16921731105838614		-0.426578116079563	
YBR269C	0.9502514636764344		0.7073930437542879	
YBR270C	0.25314842114420094		-0.039380112072182415	
YBR271W	0.07968478213968634		1.2758843924152214	
YBR272C	0.3490118969104866		-0.0778794540148248	
YBR273C	-0.438002890737265		0.32557248289333657	
YBR274W	17.956084371610363			
YBR275C	-0.22233929865476598		-0.09577482318658985	
YBR276C	-0.35988764228682485		0.15332187697449384	
YBR277C	0.02141933094267262		1.824807309835713	
YBR278W	0.5089173186705319		1.5073947718440137	
YBR279W	3.882360149139649		6.762868096037757	
YBR280C	-0.45668596008265444		-0.049630381672784885	
YBR281C	0.5107968124612449		0.8703067234632299	
YBR282W	0.9683957088233982		2.1882054143835745	
YBR283C	2.1597368128743133		3.2490472938725667	
YBR284W	0.16799713092909188		0.680683513985678	
YBR285W	-0.33796851083327806		-0.15649874695131816	
YBR286W	0.266221462041816		0.7281488691866118	
YBR287W	-0.1673890871734954		-0.05992823601810912	
YBR288C	-0.2527753049422725		-0.5112430413211019	
YBR289W	0.8561516535063186		5.2608218131234645	
YBR290W	1.5721100837127953		2.771484848535734	
YBR291C	1.4291458577903446		2.287431499195348	
YBR292C	0.22721051633822095		0.5554533945124513	
YBR293W	0.06662421831778911		-0.3169145458725081	
YBR294W	-0.4089656524832672		0.08503971560784544	
YBR295W	0.5448671954631592		0.9338081091747304	
YBR296C	-0.14608599557963506		0.6530313113554796	
YBR297W	0.3418286847176533		1.0920141616479222	
YBR298C	2.2667457652409473		2.6837690965982177	
YBR299W	0.023267444878549766		-0.02695514459149803	
YBR300C	0.2524295606248108		0.7970935844989309	
YBR301W	-0.411604314162356		-0.26988306162427445	
YCL001W	0.1703091520583267		0.24685391913485177	
YCL001W-A	1.6147780145995232		3.26709929410272	
YCL002C	-0.08689437216190958		-0.12679667344805465	
YCL005W	1.8523577453679725		4.013332353265157	
YCL007C	-0.9450116465028326		-0.4750510404646942	
YCL008C	1.066435934880833		1.899773361027246	
YCL009C	-0.29863007434038624		-0.38527027358104515	
YCL010C	0.25308372582305444		0.8035380092301587	
YCL011C	-0.21602878012653728		0.49329713203396675	
YCL014W	-0.07438122334272014		0.04304650269274044	
YCL016C	-0.02615785050908588		0.31473870661509984	
YCL022C	-0.3078550048809933		0.09252240810224661	
YCL023C	-0.47363920975730617		-0.024533900902290233	
YCL024W	-0.4397537444289099		-0.1821359325454578	
YCL025C	0.018979606482605528		0.08921889707969216	
YCL026C-A	-0.5031375543052581		0.1337720200669931	
YCL027W	-0.33402170686377347		-0.24552772220295363	
YCL028W	0.5010454256964086		-0.23896159814270762	
YCL029C	0.016180215689723717		0.4733153050470321	
YCL030C	-0.18513178040871944		0.16697105027867562	
YCL032W	0.6276076618350155		1.2030632302952593	
YCL033C	0.5322694553436482		0.6851611100913895	
YCL034W	-0.177719645008018		0.08004115440102944	
YCL035C	0.13294475522976926		0.14064257145242864	
YCL036W	0.9292903827795246		1.2031098264061308	
YCL037C	0.07191730496475238		0.1649544738974079	
YCL038C	0.35238677001299407		0.36531925007358323	
YCL039W	0.21291920082581517		0.17099058685682095	
YCL040W	0.007592180328942374		0.3787297521870482	
YCL042W	-0.06008329966402506		-0.2118879829877743	
YCL044C	0.1575184847087762		0.29902401506027976	
YCL045C	0.5535451267154764		1.361524158566729	
YCL046W	0.854939501744153		1.178352265796684	
YCL047C	-0.08484280834235722		0.10683514345904022	
YCL048W	0.10277696374633086		-0.18366882131349038	
YCL049C	0.09249019700523683		0.19265375347403224	
YCL050C	0.09295157040981238		-0.06174794394328881	
YCL051W	0.4492669083067131		0.7677024063829249	
YCL055W	0.5227498698095729		0.6219476280384109	
YCL056C	0.26963853862250925		0.022391052056874014	
YCL057W	0.25682148563431945		0.3587027356455832	
YCL058C	0.05551186343449771		0.31398695093340795	
YCL061C	0.18687166968246724		0.5990158030247691	
YCL063W	-0.1269493216104201		-0.3311595807815904	
YCL064C	0.15674436050666105		-0.11089505669699051	
YCL069W	-0.1271866926619561		-0.4221172937948416	
YCL076W	-0.2409467267867125		-0.08126548300940156	
YCR001W	0.0732246496854253		-0.04966113567517361	
YCR004C	-0.299444473933455		-0.5074288769480856	
YCR005C	-0.531723909830284		0.1446532372886644	
YCR006C	-0.12665471928665192		-0.4103401945533636	
YCR007C	-0.11038778966209385		-0.10900962259593958	
YCR008W	1.330526154050327		0.7277394893906529	
YCR009C	0.9348849225733775		6.076888358943955	
YCR010C	0.03129438051992689		-0.26164164657539835	
YCR011C	-0.12770926073368885		-0.13823774053767124	
YCR014C	-0.22099783901697873		0.15816828892970836	
YCR015C	-0.09119627524881456		-0.13495207884990149	
YCR016W	-0.1362061549407415		-0.24049633385852384	
YCR017C	3.592532852849214		4.749753263407316	
YCR019W	0.383017172638958		0.51762864837536	
YCR020C	-0.20615539528801516		-0.12642058215217292	
YCR020C-A	0.9391225761505252		1.2154466616728685	
YCR021C	-0.07883176596620742		-0.09256492680206015	
YCR022C	0.03560253625264615		-0.08029217747776075	
YCR023C	-0.011543603898554718		0.1360747250596429	
YCR024C	0.9156602431786445		1.5660623147315669	
YCR024C-A	0.45979397867299665		1.4668780790902545	
YCR025C	0.21454407235718134		0.8698836765532583	
YCR026C	2.348758633566396		3.1560756588101424	
YCR027C	0.9045752558476854		1.1918361574962888	
YCR028C	0.7143140512774763		0.13843332531307567	
YCR028C-A	1.6302181484409053		-1.0610226309437327	
YCR030C	0.17008304667940857		-0.05928962648470198	
YCR031C	0.010091173249995264		0.5467131507731328	
YCR032W	-0.2688560471773304		0.013515742958469749	
YCR033W	-0.35359948580836753		0.3175374017206982	
YCR034W	-0.8650303087003296		-1.8278013454633304	
YCR036W	1.1131429696241941		2.9847579023274498	
YCR037C	-0.1441507753652614		-0.13488334033664753	
YCR043C	-0.165048838847182		-0.19147685373487103	
YCR045C	1.1100723392816154		2.602156022636828	
YCR047C	-0.5752908297293414		0.41780538827400937	
YCR048W	0.6467808152146626		0.12225436830638489	
YCR049C	0.4147234686321268		0.9417664768543906	
YCR050C	1.6461290666336166		3.269141143560229	
YCR051W	-0.4505447708778045		-0.2534537795308762	
YCR053W	-0.3234055456999398		0.01341824268982807	
YCR059C	0.42930719879469		1.4988502146939533	
YCR060W	0.107841114018001		-0.18518122289187464	
YCR061W	0.5206886664943902		1.5662813128576314	
YCR063W	-0.8416896972862097		-1.2199909335967278	
YCR065W	3.3576191306205176		2.9289866911257736	
YCR066W	0.030779498462272726		0.19164114225719925	
YCR067C	0.07243267797925296		0.058207057484924746	
YCR068W	1.5936765200445346		2.4751785812114107	
YCR069W	0.008778950938890175		-0.10554080300606668	
YCR071C	1.66701502360878		2.8968667457739032	
YCR073C	0.12185709491153504		-0.2344500859042171	
YCR073W-A	-0.42359759423193766		-0.4183847606192427	
YCR075C	-0.5413945313722915		-0.23246024607687446	
YCR076C	-0.28000709547951474		-0.13682206330014937	
YCR077C	1.9703111585438446		3.1050723710235624	
YCR079W	0.5928250735065181		1.162072737764696	
YCR081W	2.4686022193146555		2.7958198565521344	
YCR082W	-0.20737389939221298		-0.1131032752563114	
YCR083W	-0.13961713688472047		-0.41362898841292217	
YCR084C	1.1953697691036176		1.6032247151352683	
YCR085W	0.6437260083548126		0.8713896669909176	
YCR086W	0.3650694814070909		1.2395855861485405	
YCR087C-A	1.3535547482805859		2.0164355526453677	
YCR087W	1.300763400084132		2.1506757424962784	
YCR088W	-0.1860510359691848		0.11940408748483188	
YCR089W	0.04964554234546237		-0.04835742271910651	
YCR090C	-0.07639776745495461		0.06299004708072477	
YCR091W	0.09476890078710018		-0.5117224014143477	
YCR092C	0.24227069660698478		-0.15834093880693742	
YCR094W	1.1627391819504511		0.5621308447359398	
YCR095C	0.5673178826965315		0.9053805884227462	
YCR098C	0.9610217627173183		0.9410961186930245	
YCR099C	-0.08852640865353646		-0.38527368736368817	
YCR100C	0.03172271121199524		-0.22852221636795025	
YCR101C	1.0562676655594354		-0.16546088506450327	
YCR102C	-0.16387025085134135		0.352688185389613	
YCR102W-A	-0.007248329669606904		-0.13844192638218014	
YCR105W	-0.039740154736001565		-0.2319542692641097	
YCR106W	0.04348289588104453		-0.007866152834595668	
YCR107W	0.005725163613947368		-0.30485598257390445	
