orf	hom | growth (relative abundance in pooled culture) | cisplatin [500 uM], time [5 generations] | Lee W~Giaever G, 2005	hom | growth (relative abundance in pooled culture) | cisplatin [500 uM], time [overnight + 20 generations] | Lee W~Giaever G, 2005	hom | growth (relative abundance in pooled culture) | carboplatin [15 mM], time [5 generations] | Lee W~Giaever G, 2005	hom | growth (relative abundance in pooled culture) | oxaliplatin [4 mM], time [5 generations] | Lee W~Giaever G, 2005	hom | growth (relative abundance in pooled culture) | psoralen [0.5 uM], time [5 generations], radiation [unknown] | Lee W~Giaever G, 2005	hom | growth (relative abundance in pooled culture) | angelicin irradiated (angelicin [62.5 uM], time [5 generations], radiation [unknown]) | Lee W~Giaever G, 2005	hom | growth (relative abundance in pooled culture) | mechlorethamine [62.5 uM], time [overnight + 5 generations] | Lee W~Giaever G, 2005	hom | growth (relative abundance in pooled culture) | mechlorethamine [62.5 uM], time [overnight + 20 generations] | Lee W~Giaever G, 2005	hom | growth (relative abundance in pooled culture) | mitomycin C [1 mM], time [5 generations] | Lee W~Giaever G, 2005	hom | growth (relative abundance in pooled culture) | streptozocin [2 mM], time [5 generations] | Lee W~Giaever G, 2005	hom | growth (relative abundance in pooled culture) | streptozocin [2 mM], time [overnight + 20 generations] | Lee W~Giaever G, 2005	hom | growth (relative abundance in pooled culture) | methyl methanesulfonate [0.002%], time [5 generations] | Lee W~Giaever G, 2005	hom | growth (relative abundance in pooled culture) | camptothecin [30 ug/ml], time [5 generations] | Lee W~Giaever G, 2005	hom | growth (relative abundance in pooled culture) | camptothecin [30 ug/ml], time [overnight + 20 generations] | Lee W~Giaever G, 2005	hom | growth (relative abundance in pooled culture) | 2-dimethylaminoethyl chloride [240 mM], time [5 generations] | Lee W~Giaever G, 2005	hom | growth (relative abundance in pooled culture) | 4-nitroquinoline N-oxide [0.0313 uM], time [5 generations] | Lee W~Giaever G, 2005
YER055C	-0.14092539833703244	0.30654419147148276	0.3509592378933242	0.016282913817312093	-0.36875948736427333	-0.1504442443323566	0.13480809922792053	0.5360925870849943	0.08228100404406545	-0.11994517526876647	0.26642749340501687	0.042200537124728675	-0.347855375307381	0.05058301366816997	-0.09647912118439785	-0.6049030295981332
YER056C	-0.31230744741884114	-0.16569644277971884	0.27319645097952827	-0.01693329994617018	-0.006721024233042677	0.3236698967377849	0.7789700784436285	0.6798819050468464	0.36009363068206	0.0971034471663704	-0.0044785952876627766	0.182515913371252	-0.30059323099296015	-1.1011145845463246	0.12482008227305295	-0.17578052922091483
YER056C-A	2.34860436286407	-0.14324347386778796	1.6587574829062826	2.935150300006586	0.4571786663749487	0.5534674572994202	2.4090769662066616	-0.09361078509875999	3.1172455786008033	1.0295710838686418	-0.03767917572430499	1.230929956596053	0.9959521630756663	1.4896399007904937	-0.6159434716121351	1.6198598545245533
YER057C	0.018640313122136012	1.2303847937315415	0.14331521258684438	-0.07345340249083616	0.00316307395973798	0.4494481141222935	0.3569240109801019	1.134263414197196	0.4906626207317209	0.07962394921385894	0.10272204999316978	0.04162261102540614	-0.041151361773484364	0.7668490205686761	0.5893474130094584	0.0316357596478386
YER058W	1.104681521607838	-0.9781963294901952	1.7530553057311544	1.0759219274449376	1.2582392705738017	0.2731651975688047	0.43514948569253803	0.8753585047780686	-0.10777373833185482	0.06424838959098128	0.4202415496214731	0.9806413827901527	0.02553530035850014	-1.2979566714144586	-0.5946875816066508	0.5630020989343871
YER059W	0.2640394564833282	0.6186725896605864	0.16259446784004353	0.00045014633685951414	-0.24435043502577705	-0.3526595981375219	-0.21099517447716434	0.2019972838539324	0.5694715519026079	-1.0879086375014055	-0.27537846454674364	-0.2841953999038699	-0.23780140556507606	-0.04301164151018485	-0.5973289601726889	-0.6848464113816853
YER060W	-0.6747277309601049	0.19992204192696975	0.236312360021739	-0.19456478603351135	0.04224580329155705	0.48767585499865335	0.20531416827483873	-0.6514914403370313	-0.030131413707215726	-1.4012585299497664	-0.13934079344212497	-0.11483764945732162	-0.15258551526059794	-0.3433464033737747	-0.4240831530182901	-0.6397542976339666
YER060W-A	-0.15347014713083398	0.36085666100713687	-0.07813563056755149	-0.27254672027326976	-0.6085055764691171	-0.008343922935372842	0.01855198182627254	-0.028813383382693673	-0.08166635106716079	-0.4049135903529437	0.5747621334947428	-0.5506235655824279	-0.49042861754455885	-0.10932262858445668	-0.17377040582681455	-0.4158133496789964
YER061C	0.9296345917970119	-0.6802794748607829	0.692776273200015	0.8804280420210404	-0.1702591748184251	-0.80696602210325	1.1308870048464792	-1.3488641929322618	0.9015265376104344	0.018601603872277588	-0.15200107247566227	-0.6003294440150093	0.32754067699600714	-0.061313799065237685	0.9045089478856536	0.7659816615432079
YER062C	-0.21665832765039147	0.8516869765039916	0.06488951554458877	-0.18814262655343125	-0.4777389699107683	-0.5960235317596225	0.18952227677391345	0.9072766416127596	0.07183298017683672	-0.42433028409994406	-0.5910694506970257	0.21146725891827006	-0.17470374396646735	0.03912664781728507	0.06042404433485638	-0.3594696698146759
YER063W	-0.11785441344989557	0.7713497182318818	-0.03223481891421513	-0.10424844482974267	-0.23487363135723296	-0.03632317509291693	-0.1660274669866735	0.8177846975598358	-0.13797878450052678	-0.28027693440801577	0.4079780704515335	-0.6300206619858855	-0.827699257252548	0.04462290064507352	0.5363178300304962	-1.3308817242201325
YER064C	-0.25737194714366735	0.3223492455675812	-0.20541437523178302	0.15444994307406348	-0.15733603286787934	0.00035176446241017375	0.184313516218866	0.36004603964578236	-0.32899886583963633	0.38910351696434303	0.11743349822756215	0.4647735384186187	-0.90780350113094	0.5475664705359892	0.3766930903622996	-0.3953290031228137
YER065C	-0.03429751455419891	0.11969800475874288	-0.24744059147912323	0.297584061507596	-0.34230288828378747	-0.22279692360730965	-0.33214936838193077	-0.5917194529992478	-0.18122224287394323	-0.6569347649967738	-0.1196488227818843	0.07962495671035016	-0.4159431330590956	0.33344243826441616	0.1139855575092852	-0.07419693323795813
YER066C-A	1.4826743229936026	0.10870867261496477	2.485216683644769	1.0598706262518496	0.8366794122776015	0.49608718974946237	-0.5764192390864779	0.1365331022971721	1.3091202289821895	0.3791708132650991	-0.26565873371867715	2.2842140327567213	2.723795828451742	0.06437689856973083	0.20267375112976063	1.280269304113634
YER066W	0.6540480650358791	0.9008249355892094	0.2362632132363532	0.6706994168903387	-0.22934194511114017	0.05764554687550031	0.4689862249003807	1.3238337482869027	0.3290290973901777	-0.32824049242397724	-0.18765335363691663	0.6838202317343982	0.3871787302873161	0.15623943531485096	-0.3925916672859183	-0.25580002480026853
YER067C-A	-0.1777002386227617	0.28743583516885207	0.06081033235756793	0.02267684602617671	-0.16471996928880792	0.5464752650217574	-0.047769457890080406	0.8375012019807758	0.1384503138628119	0.18129215985016267	0.3865222684226982	-0.4859413567847996	-1.0662540844021484	0.13189448270793078	0.6060910325591244	-0.2395621200145143
YER067W	-0.08480498942648185	-0.13664145949947576	-0.1517609439209621	-0.04396318852779167	-0.051597361520386714	-0.3593477820552864	-0.15535358185078654	-0.025752337508771175	-0.497376344084634	0.04007750014679955	-0.32609918943095645	0.1652765683535464	-0.19408643803418837	0.26553666900808837	0.36326489832865205	-0.2652363653914122
YER068C-A	0.24961016707094988	0.001917456422085963	0.1809765085228276	0.09751644758966174	-0.6702414006320131	-0.16938055816378553	1.2246460197160192	-0.013483149769055269	0.3131490850868406	-0.39870615890230393	-0.12398003634002706	0.0910596373898046	-0.6788472245702365	0.2921658878335948	-0.1158590436302978	-0.856165290069386
YER068W	2.7057630169373534	-0.14324347386778796	1.9274406727134206	1.9092028109674248	-0.935724744026845	-0.6117061699116216	0.703043930691204	-0.09361078509875999	1.8256429180473233	-0.6143029012143494	-0.15200107247566227	0.9254145107054343	0.3106922407703166	-0.061313799065237685	-0.3973546758300576	0.5848874703598045
YER069W	-0.165440304551199	0.8915568702274361	0.0441267131418371	0.0627841561947697	-0.23279078982098322	0.6222310033943661	-0.4422905082071267	0.3371083744549637	-0.05654293865297631	-0.38310556463849893	0.11728298793447335	-0.43730771120682216	-0.8878248186279607	0.33617655077512887	0.25301018371068335	-0.26208472321873705
YER070W	1.8425918095680147	-0.14324347386778796	2.6910685657074134	0.268267763957524	-1.0926797618866437	-2.646748614118277	1.629256021228967	-0.09361078509875999	3.9366282722978494	0.6056817356621197	-0.15200107247566227	3.0738759543914034	0.758326607367883	-0.061313799065237685	-0.7482164418401595	-0.2508570532938404
YER071C	-0.2657665385562745	0.525960570737049	-0.22062816267992955	0.04312704874319331	0.12605323102631213	0.33350168434260197	0.13647015953983885	1.117846153974847	0.040381565864185946	0.46257190470564574	0.16161759839952908	-0.5105794260410857	-0.9844742765456838	0.15192175174462755	0.7345511596303314	-0.25256253334628215
YER072W	-0.648762949104158	-0.48307508715766684	-0.2327137000908453	-0.4960985132853121	0.23529714171008068	0.2857029216528897	0.09303666156804193	-1.2192443852561032	-0.42545449143182085	-0.3080917582787796	-0.5545290344178753	-0.5959198467077237	-0.8923679234546229	-1.0657519012581007	0.6127767048250454	-0.5021352445595632
YER073W	-0.4427297653310142	0.34497740118754733	-0.6389267396348937	-1.178659426874402	-0.6966253133050967	-0.4151084188602682	-0.1161570459176623	-1.2449553281790713	-0.4267366404794545	-1.2476181623021871	-1.1973460573330306	-0.06573298352366916	0.2875218833574671	0.623275181083782	-1.4919533230965714	-0.4676017073689955
YER074W	1.2358987405392212	-0.14324347386778796	0.5220266253878004	1.104217490445574	-0.15343477793265353	-0.08446394718751488	0.7062700102922571	-0.09361078509875999	1.9995246919712317	0.6317233950128057	-2.3167010581283467	1.114002593336036	0.7496194254475081	-1.1669715211575153	-0.7086627621910028	0.9718889501579845
YER075C	-0.024195027193950523	0.4244104206435106	-0.07893455156719503	-0.0825926644646861	0.41554689992836913	0.1313046758694994	0.07797014114784623	0.30033239554405927	0.12792625557531656	0.7292528661385606	-0.030627581910085782	-0.18789978669512766	-0.10267148380771425	0.2249201734171162	0.6651728442124597	-0.5566433428832693
YER077C	1.5091789627202736	-0.14324347386778796	1.702907297461688	1.2480709490165323	0.3290275172691589	-0.8592056655330295	0.7890868520919416	-0.09361078509875999	0.7939639231753769	1.1174362661078252	-0.15200107247566227	1.3577064084168704	0.8562216288356087	-0.061313799065237685	0.5207700382866691	1.2900720529775906
YER078C	0.6226936359448136	1.1083240286636324	0.8767818376844256	-0.4343554550086542	-0.35987670709415437	-1.1117173679501757	-1.1577680573470603	2.021302569819707	-0.17913502349407454	-1.4466274114432285	0.4462860497594377	0.9751532017920067	1.0531644388760992	-1.4706780281265768	-0.7393675191037438	0.10476076139817256
YER079W	-0.1843432691128897	0.5655749519692983	-0.25238384373013617	-0.17330782969401484	0.029495604862071863	0.25129756174990736	-0.10030089780045315	0.56018044750101	0.11238541642120807	0.40748450911093076	-0.15563695335746908	-0.4844372670647678	-0.0960750942622126	0.5884043857972292	0.18863952412150714	-0.10366978805184617
YER080W	0.16869102960978566	0.8526990813718105	0.2723883863919061	-0.3847000427121554	0.17737359429403884	0.2342770247381829	-0.08059398978161735	0.5651900697251708	0.24888658212265308	0.19773188931116054	0.198835932940939	0.3548659661672232	-0.03180244669146084	0.4207840898431809	-0.1619065352267814	0.18027007205420345
YER081W	0.059950356476267494	0.6628724256000967	0.1153381192688571	-0.18851686553631986	-0.1797547766957801	0.12824624693845277	0.036714081296924356	0.8082238642519911	-0.037261504195945885	-0.11302468224506776	-0.19346976793843165	-0.15033459023915835	-0.24816454658078485	-0.14893432731731454	0.5290525162729504	0.3188201915609725
YER083C	-4.506430496346127	-2.3568843564211606	-0.8475777025675337	-5.275898834994791	-1.6456578979799716	-0.44897521222912024	-3.723322764969803	-1.728440900033814	-0.8380888176059588	-1.5005855669422057	-0.27497544524954715	-0.417650814520888	-3.1184631486753784	-2.1856337350796116	-2.4669559930377067	-2.3993955110976146
YER084W	0.6446600954457072	-1.3333778174382644	0.8673422260448613	-0.1741592006161579	-0.20638055965556423	0.2439869469228683	-0.11027259723262012	-0.6561255602298541	1.030937866339761	-0.43442024092176373	0.18952917250382695	1.5150769554296668	1.622520294429898	0.4862738621910161	0.1242069413607213	0.701404416070239
YER085C	-0.2971298991194661	0.24997800996259031	0.2652163845710722	-0.4451164192416878	-0.2941907526531241	0.1257119703520585	-0.026963563000988507	0.7913775838426698	0.12712938503350238	-0.5822896900968872	-0.09350729947977973	-0.8505037027682963	-0.6920047148723097	-0.24473617224675726	0.4358855516173636	-0.4196907280441999
YER086W	-0.42606363834397964	0.5981550896190876	-0.8851052735293278	-0.08352052218625158	-0.2610031416044089	0.10563431479014905	0.41679196661566226	-0.025769007004788493	-1.1494311327105593	-0.5364910737770759	0.20361494571818897	-0.10063612111554253	-0.7694662205575168	0.7511408364925208	-1.5145380234567611	-0.27310086759483576
YER087C-B	0.06390005192752374	0.16502087164757925	-0.15126261837612012	-0.3698333763529796	-0.9176195625140895	-0.8652989365396134	-0.19010117515543587	0.30231957493770634	0.2535090276135695	-0.6900433254507979	0.5364243009055648	0.2742473922571388	-0.2627780261742568	1.0657795893334787	-0.09269470177848327	0.15037859136340578
YER087W	1.3772988300799862	-0.37128454722238696	1.3079020108825954	1.2499940456877259	0.40282677863298133	0.2466312955016396	0.8525843128885224	-0.2251853105184266	0.7504759619603187	1.9055184236782456	-0.24401883645532005	1.2114085444169198	0.8813537815145168	-0.11237065252643523	0.7725882291420316	1.3206627185368
YER088C	0.48069910731477655	-0.279241909825185	1.44856696834772	0.5935433579729158	-0.8464883935874967	-0.826054340114628	-0.4757794667598252	-0.8535485429565757	-0.2560796204974432	-0.7154722398755854	-0.41664170376099985	1.5134077439669713	0.797572968626516	0.02327271914804219	-0.34114772355374756	0.29917486684688366
YER089C	-1.476700491322391	-2.485711612460996	-0.9966421885396398	-1.9875765331094226	-1.0837756769798723	-0.3799718664364959	-1.412696577082602	0.8716276083668175	-1.0454085914308577	-1.282743900742355	-1.3185702814922378	-0.13425744825635427	0.06442746673565285	-0.31754961039725005	-0.8809502828863932	-0.8333523923881518
YER090W	0.7731045884748768	0.4303308133661488	0.1897909273343448	0.02664323291051369	-1.1792605520279698	-0.540002129163176	-0.17596074493693883	-3.4833966673212515	0.326407400761964	0.5125539963381179	-0.8194246624807601	0.3375027798425199	0.6676514107167514	0.94199898670215	-1.6219716807976279	-0.17760106501119646
YER091C	0.04823722697597166	0.22616485778914616	-0.9137361333877958	0.1464343086060152	-1.253340533310035	-1.259614814279015	0.5141791617675365	0.5667863933043058	0.033103879147879246	-1.4765529517954612	-0.645779320291452	0.42933269669037916	-0.7042237847872878	-0.19948808165429585	-1.017989307060439	0.13938280300246333
YER091C-A	0.26497626867076185	-0.0415449123272677	0.5510666608083177	0.680370444231602	0.32246067632454495	0.31510917856874987	0.8389287882691979	-0.2220075781723827	0.2952817417596713	-0.45290290534587885	0.6024112475011749	0.1309460644974487	0.2306415835714105	0.9149787799778796	0.009997264831421245	0.0912001151275383
YER092W	0.5711431636053773	0.17937164656474827	-0.14914130596504963	0.6464257847593343	0.030564596336452685	0.3090643916540463	-0.1856972784022939	-0.1777307647246196	0.2609939453968774	-0.6816085933071244	-0.247701985032477	0.828550497651754	0.1910436414156624	-0.0777296852520592	0.4625104851415931	0.09152758145831329
YER093C-A	-0.011277141342442367	-0.42811695132689626	-0.5568276061221744	-0.3036777581953536	0.09759274288658239	0.4815118234255413	-0.6549944817720879	-0.022174537258310926	-0.09002641011902793	-0.8924619849649247	0.9015411258648078	0.16821065470395347	-0.11745095140837426	0.35142367743661235	-0.847813265003542	0.22779871231171572
YER095W	-4.984006234778928	-0.7761379694618251	-3.7462779635915777	-4.776394506909223	-4.606730445239112	-4.644049468748238	-5.387847351244607	-0.658754515220169	-1.922047439895168	-5.698631194788017	-0.15200107247566227	-3.361807474285016	-7.133569273417142	-0.061313799065237685	-5.381628924006063	-5.1154189594282835
YER096W	-0.30349009965893875	0.06656441171689756	-0.30340620760007114	-0.61155078422786	-0.4652506931907151	-0.677631431060275	0.08219716659637194	-0.07167065764329528	-0.19838216791843563	-0.6323110950100033	0.04503804725183946	-0.5614993726713285	-0.15945898714880732	0.5200683897132291	-0.4260129226777975	-0.19241227864773638
YER097W	-0.024385565265970948	0.35002109536255116	0.16809547895776034	-0.41389978894882173	0.7684682317863046	0.3960055410615368	0.2683995917999915	-0.7724782037599951	0.5419970359441	-0.025514675162046876	-0.8342269144456935	1.4722373894628467	0.8720179363543192	0.9126678873432484	-0.051842665793445694	0.0010486342651783113
YER098W	0.0066016810821386655	0.13287525823431395	-0.3256925603497825	-0.10539847849248775	-0.24582170816871152	-1.5630072951724294	0.43773034937338057	-0.1589933738592248	0.03321569447180086	0.06973055879525894	0.24279737739007198	-0.32787433472922983	-0.21135049777394066	1.1362807334590221	-0.010571379482591911	-0.0687131997636826
YER101C	-0.08739213918563384	0.8523081625604307	-0.10813345682884305	0.3700088655464571	-1.6991989563152283	-2.436132408609196	-0.12873411928636763	0.38255951003005434	0.28103796036305273	-1.2525268998612102	-0.3413417772946788	0.9165646203822909	0.8484306484352254	0.4577681817295055	-0.2476924608532896	-0.043095597211567326
YER103W	0.8606528630250841	0.17877035070223454	0.5293597829467598	-0.2136209257753397	-0.07507256468346103	-0.38477179153265006	0.28124097846660656	-0.45161848036670743	-0.23478998282278193	-0.5088958620257712	-0.6182881798984271	0.19831256008606984	-0.1314971963946048	-0.7856644267111573	-0.3681878468679499	-0.2768233632360242
YER106W	0.09741887443044603	0.48894262481952183	1.225062246743597	0.6941061986278884	-0.7535826327882573	0.1563447437544053	0.07382260842049637	0.700086211561768	0.3880168988072398	-0.8777317053967543	0.7464695001746922	0.015415885213815712	-0.007176099987212722	-0.7073995802230569	0.557116909753614	-1.760080338393153
YER107C	1.3771063072363823	-0.4487851578377527	2.2544599538249983	0.9586175832878027	0.1814590716756117	-0.7474655583191733	1.3978149508435156	-0.48296283560164344	1.8960507912142386	1.6454800510437881	-0.15200107247566227	1.8870888323417943	-0.16258661944173083	-0.061313799065237685	0.47285368506832687	-0.27613302880898494
YER110C	2.1511513466465946	-0.4673786641206992	2.5634446505969843	1.4644930796538367	0.37253158531330594	2.56578396622281	1.887857104682833	-0.21949574832513702	2.1058372110848467	0.7494192234785295	-0.15200107247566227	1.9417377783271903	1.3845928235279379	-0.061313799065237685	2.161922900859202	1.3966942052337963
YER111C	0.7949251672643799	-1.3985090224544137	0.7824680135805908	1.8118141724884853	-1.3882577843738346	-1.0951292566227895	0.14173986451445447	-1.5119247643030116	0.45798571046889003	-1.235306327308802	-0.8566417531354501	1.3105578000501559	0.6630311933513169	-0.6526290424187591	0.27992138501186237	0.020530225813879657
YER113C	-0.006410481419587929	0.705575906950451	-0.4074430945708119	-0.5792642493002154	-1.087290942027514	-1.1441833641779442	0.43285347092924237	0.1490382950068179	-0.031268948269244215	-0.7800666712342962	0.11121904017572953	-0.044681019806769466	0.5684663879648153	0.2760527019554939	-1.1670546232682486	-0.6688872954991584
YER114C	-0.14109410392163385	0.7889471848036416	0.4096404996439617	-1.039165715870525	-1.809251189977866	-0.8162579327930751	-0.1730234888894912	-0.5723236170411676	0.21695138017516838	-1.485843086700732	-0.40935128369659	0.4680495114541562	0.3841765692439205	-1.161059055405236	-0.9405081923673503	0.06283710566173635
YER115C	-0.26584890657699173	0.30006151826672284	0.6335692551405994	-0.2734108389953166	-0.8808828496418728	-0.24797327110182515	0.06465974742629364	-0.2103227001351696	0.03434204750143712	-0.8292882542308635	-0.17455647036474975	0.0743569380357557	0.5646839525884171	0.0682461372381459	-0.8256122852805399	0.03425814542645037
YER116C	-0.2864607594721153	-1.232918567980788	0.692772844354523	0.02107517602398461	-1.6496594100288557	0.04231802193700304	-1.1580171345400783	-1.2387599783829393	2.708068582242319	-0.062241413065679596	-0.15200107247566227	1.5345856659362873	1.236630852521966	-0.061313799065237685	-0.9300340401596714	0.14577547680567385
YER117W	2.337205819659766	0.3099201693865884	2.172241953668555	2.297893246161137	1.7541535640007073	2.3754668706412536	1.8023408225598854	-1.0352263093530163	2.5803531192591365	1.095443874663464	-1.0665488809786863	2.7887318742655514	2.2407955603856347	0.16300254499024794	0.3357070566944347	2.6177692453545314
YER118C	0.36019072346241504	0.2122952725634798	0.023611930563009052	0.16925013876231268	-0.8385455237579236	-0.07658724782825121	-0.42111894680062584	0.14589697234944346	0.2760003073026409	-1.2853033308753117	0.048966241512785696	0.09132002167631256	-0.16939866269735881	-0.3515865784445029	-0.4353470794474822	-0.46726716068512253
YER119C	-0.4453645496081713	0.5186386843501295	-0.4038885247440718	0.05446439564330343	-0.49165089764476827	0.08971318732133295	-0.23503046116402504	0.6257113070418395	-0.10733765856856076	-0.023078607392490284	0.2305227032396548	-0.12254333078162308	-0.4743709115893316	0.11644695723095164	0.2235114059433895	0.08457113453968741
YER119C-A	0.5896561205509013	0.14121689956363911	1.355070352419486	0.6603682356254885	-0.9026486690170744	-0.17492346920848445	0.633100935085948	0.05553207311034797	0.5676206355739601	-1.3167173533705456	-0.994048943518505	1.4985245592003502	0.9711859682078817	-0.8644772168136546	-0.2787921048767872	-0.18290247939320264
YER120W	0.30828497700952406	0.48081212554878927	0.34931453500564624	0.12814485797268355	-0.4613933007427148	-0.14547134896246716	0.2821180481569135	0.4248302812334139	-0.15039028545581776	0.021026826598897947	-0.9390791015996525	-0.25995743333173	-0.4431782361597814	-0.33595687222616416	0.23923278559451583	0.10268090767568265
YER121W	-0.3751552396118205	0.2970619240212823	-0.1454312951426708	-0.7810965229476824	0.14833036168117064	-0.20306520859287075	0.19082264520448167	-0.22839462717271394	-0.1531215611014745	-1.6636421431191892	-0.3996402600755618	-0.9022609013116604	-0.1574919639140184	-0.773731588152101	-0.694455962409411	-0.7218775431275155
YER122C	0.423760972511805	-0.14324347386778796	0.9025221807931106	0.45114314859098475	0.29040346423232627	-0.28121370241881755	0.48370761442280463	-0.09361078509875999	1.0287977210399026	0.9229249985245965	-0.15200107247566227	0.9289995577721114	0.7266372749089508	-0.061313799065237685	0.9568289522260068	0.8450957569701756
YER123W	1.4124173784792464	0.4391016238797873	0.9142179727664321	0.8487643281744072	0.5755935965306037	1.4500850788235065	0.5337655058259223	-0.6740202642044772	1.2497261652215457	0.09012466203688932	0.35309654448978267	1.4201086669984897	0.6883855347012643	0.2826896865022574	0.9725391654035642	0.1656473728188935
YER124C	-0.5830451772013714	0.32113670874559114	-0.4780795976036678	-0.44205512615051684	-0.22935949010603032	-0.24734428828824226	-0.4410153124715974	0.05395022567249114	-0.42532702196255034	-0.39291626160471	-0.14759398182761524	-0.45636233692111794	-0.2653057490553742	0.050291524481994546	-0.13610995101457618	-0.48253328700819864
YER128W	-0.19448842906218433	0.6347874717774459	-0.26539745532089537	-0.4392979591427637	0.02249264547304453	-0.3764403900144006	-0.09870044434744608	0.5860848443119686	-0.3674633372686461	-0.7239503521910039	0.2259974433532322	-0.04145902887941043	-0.4006395615932192	0.442743876128608	0.322650403690445	-0.08046393077368201
YER129W	0.11419714101195083	-0.40899864992730284	-0.051895818965527196	-0.44509547642756025	-0.36771054731262415	-0.58969046105536	-0.8152306096036166	-0.36005513209815426	-0.2611858536231935	-0.7077709037604762	-0.883221124562904	0.016059436621120003	-0.817868062055151	-1.0437570802147198	-0.19618760908347	-0.053450613617155474
YER130C	-0.06332579134934863	0.1894345546760784	0.1004763599578926	-0.5755291439284177	-0.5119579760162426	-0.261345707794769	-0.11447047535004795	0.25877665798565436	-0.7222936135883047	-0.9981781078771862	-0.366008050947169	-0.4548487209467017	-0.3574800657399297	-0.2709800087347722	-0.44759467068470304	-0.3640019808414294
YER131W	1.1485072629441138	0.9417138192476011	0.6665353186494933	1.0302802510038471	0.0681046193318558	0.4833515981552711	0.9844415392602737	-0.5402032528995293	1.3055659925524703	0.5291550458127926	1.9051002241458725	0.49825091327095444	0.12831063063599457	1.7575913351822487	1.3044859403218187	0.5630348455674647
YER132C	0.32775757101569236	0.9145506994126461	0.5168730706132763	0.41186990875895113	-7.272438358136218e-05	0.4511240912443195	0.27663768747118184	0.417485174883033	0.7736932958193873	-0.142165312614789	-0.22729229173494508	0.27029187974217794	0.0623205953373274	0.10497517608656702	0.7384939399341329	0.149397077415218
YER134C	-0.34173962523124246	0.4030139270320014	-0.6088774806912216	-0.18854964559321524	-0.6088865535010183	-0.7425791480861516	-0.050574888508244695	-0.11552152160072042	-0.5027524248587816	-2.045239890765412	-0.49278871708346533	0.2900514482809222	-0.4351154013854206	0.23950584384843246	-1.1294093954654225	-0.3846128887092359
YER135C	-0.7719428355079723	0.6632908846799885	-0.355022904688625	-0.4025515153630798	-1.3262048970889944	-0.5171962606473509	0.6992448410583415	0.43070891060521604	-0.6199319025865845	-1.449875501802637	-0.34664571026766	-0.5372201256635228	-0.36263353591585845	-0.5919418346912274	-0.5319482422925028	-0.4986269295995845
YER137C	-0.07638161882591328	-0.2557974912468193	0.6193566905761264	-0.40120389080182667	-1.2256282138809798	-0.5134393987170549	0.26935880396884676	-0.25486973488679293	0.28985198963004133	-1.5394718240205203	0.8156420406595626	-0.11297473748880922	0.10055795863100549	0.33981596143136716	-0.9134579177135397	0.2451500026221051
YER139C	-0.05662222532592257	-0.49360923986353694	-0.6718265121309417	-1.6313902559988547	-1.2465894699190743	-0.0034103389913323076	-0.46806072353365025	-1.5326664427290186	0.977807697025202	-1.5739278810593742	-0.15200107247566227	0.33517413988187944	-0.3213051361103692	-0.061313799065237685	0.8925527000951863	0.3452192880862617
YER140W	-0.3187609322227405	0.5224224112407057	-0.3204841440473857	-0.8159326178560763	-0.5106446078273198	-0.40901907899626927	0.22403205435437834	0.6472706681145921	0.020713250386387043	-0.6570377929046682	0.09630857006617839	-0.8527169692036143	-0.7371299269682057	0.02484648047532573	-0.11076408628097235	-0.40105435364655306
YER141W	0.6782265524666347	-2.5464914550522364	0.6922539457367288	0.2239809965347743	-0.7530550297276308	-0.5782586984184918	0.3882454680020722	0.700992944410922	0.19699085398418786	-0.1677555470532533	0.3884241712171843	0.20960117153162952	-0.005030018823409791	0.4823850040581471	-0.6131569288897007	0.3997105705713604
YER142C	0.44921864522815586	0.7040657822270386	0.5445335671974991	-0.059276027883598606	0.2782197184950099	0.1541079236236013	-2.1864833620837065	-0.8696648749087162	0.21399871018814692	-1.9664818333319505	-3.6276581497991716	-7.160972985342945	0.6937899473762492	-0.0803012364858664	-0.1866220017707197	-0.5501462338718657
YER143W	-0.2858434955096327	0.3134690389873532	1.1565413413793246	-0.002900703923553732	0.4306117844694387	0.46612402096740907	-1.3552889211674344	-0.3315244123225675	0.45163981811859616	-1.0001681732559893	-1.3441097636219872	-0.3123306629919542	0.03871893050422513	-0.2040594168721046	0.5120398862236686	0.4079866182985958
YER144C	0.13502632639547274	0.5639561961867551	-0.0639904999644218	-0.07020180295824492	-0.8726692856054225	-0.2601191913082824	0.7559277883321229	-0.08575374975226734	-0.029719933315184462	-0.10481091785122049	0.02355239194173041	-0.1819204743598284	-0.1403769012830806	0.435071264136731	-0.6050419480069535	-0.10919600364470877
YER145C	-1.0775867431303232	0.009332673718963182	-0.5713544815234171	-1.170135701524476	-0.7352042506407833	-1.9178047068867645	-0.5388933751767326	0.9936601633293961	-1.1126438911403727	-1.955808955452307	-0.5683647864015691	-1.0946700704231311	-0.6353975764524132	-1.4091794154048356	-0.7777690217073763	-1.782070145026763
YER149C	0.02680665580263539	0.4393762615574494	-0.257273377401774	0.0054691372703915275	-0.1573686164298183	0.3632787790423037	0.15818359632902168	0.6239298643227223	0.24706846495568882	0.04898263602783318	0.4601068751024946	-0.01401177305242428	-0.31125044524975026	-0.0010456070428332158	0.6573045408821905	0.26579719729953794
