orf	hap a | growth (culture turbidity) | NaD1 [4 uM] | Bleackley MR~Anderson MA, 2014
YBL078C	0.08932522994995157
YBL079W	0.22510024986646576
YBL080C	0.3414242875202754
YBL081W	0.2626961514489604
YBL082C	0.30516466572426376
YBL083C	0.29998241478699744
YBL085W	0.2550302103617404
YBL086C	0.6132544606505154
YBL087C	0.3487761445453399
YBL088C	0.30764758930032876
YBL089W	0.40170764395657504
YBL090W	0.18332714828499366
YBL091C	0.14368952972170596
YBL091C-A	0.25518112702072643
YBL093C	0.1214884229922353
YBL094C	0.23419436890599504
YBL095W	0.4306481777622422
YBL096C	0.3996057547157183
YBL098W	0.41382755429517776
YBL099W	0.4456604621125146
YBL100C	0.35379622234852515
YBL100W-C	0.15476781983527954
YBL101C	0.36017048811131036
YBL102W	0.35447099275261135
YBL103C	0.22823715736051528
YBL104C	0.23843222481197934
YBL106C	0.1386680112813031
YBL107C	0.23284494657416252
YBR001C	0.2173699456137249
YBR003W	0.32846290740627654
YBR005W	0.24197867671294918
YBR006W	0.16165311743547803
YBR007C	0.2151415132085274
YBR008C	0.19636756711097558
YBR009C	0.11937722549810421
YBR010W	0.16323732622897008
YBR012C	0.17063924682669546
YBR013C	0.1820729535188516
YBR014C	0.15873706918671798
YBR015C	0.16624727710072912
YBR016W	0.16200243608422255
YBR018C	0.15738621469551398
YBR019C	0.2470546243124142
YBR020W	0.16539761184804683
YBR021W	0.009353482479241877
YBR022W	0.21864433607055606
YBR023C	0.2059785478213451
YBR024W	0.19803848260683934
YBR025C	0.21926311392421102
YBR026C	0.159556021893588
YBR027C	0.19945666748310195
YBR028C	0.23546550436614094
YBR030W	0.26971955601438524
YBR031W	0.3128699917271533
YBR032W	0.24728670583093307
YBR033W	0.24924291093262146
YBR034C	0.31881013682446785
YBR035C	0.09797864384817553
YBR036C	0.2861307509987928
YBR037C	0.3745071645270814
YBR040W	0.2495210273883192
YBR041W	0.1921289322194395
YBR042C	0.1629982927642073
YBR043C	0.193927552800513
YBR044C	0.31818987008705074
YBR045C	0.32118788500625467
YBR046C	0.3353091815662039
YBR047W	0.4297855815513016
YBR048W	0.44349948880252565
YBR050C	0.39834120920811444
YBR051W	0.3691651303758516
YBR052C	0.8211323058918151
YBR053C	0.2966346058410115
YBR054W	0.17220465270450755
YBR056W	0.11694945927781648
YBR056W-A	0.10288652367764142
YBR057C	0.16407671517653175
YBR058C	1.0820872530150194
YBR058C-A	10.607880593580054
YBR059C	0.4077891824529958
YBR061C	0.38395938710422894
YBR062C	0.23518601117486396
YBR063C	0.4110611360189398
YBR064W	0.41407752599696807
YBR065C	0.30118695859818045
YBR066C	0.33296930514906886
YBR067C	0.2920800710964472
YBR068C	0.21237927832190567
YBR069C	0.2054012254008375
YBR071W	0.33774969690555434
YBR072C-A	0.19908393332250815
YBR072W	0.3986219895489479
YBR073W	0.3993992220213664
YBR074W	0.30626170363481126
YBR076W	0.44712887585873917
YBR077C	0.3723896532320582
YBR078W	0.22283771447012096
YBR081C	0.2204111619893256
YBR082C	3.240128813137914
YBR083W	0.2491850020538581
YBR084C-A	0.6346068935575593
YBR084W	0.21125718940724242
YBR085C-A	3.857650349723537
YBR085W	0.279150053326838
YBR089C-A	0.2602594127610702
YBR090C	0.22866831118688974
YBR092C	0.3118221625094171
YBR093C	0.25452403218127645
YBR094W	0.29899067459265016
YBR095C	1.1592206366556992
YBR097W	0.015003608537698793
YBR098W	0.2957878254717113
YBR099C	0.3192224453915961
YBR101C	0.8738072104376278
YBR103W	0.18798214031832494
YBR104W	0.12757786161622636
YBR105C	0.16354863043445023
YBR106W	0.24836303222586648
YBR107C	0.2345045244400982
YBR108W	0.22464045629135682
YBR111C	1.0368470198959518
YBR111W-A	0.5928003266070079
YBR112C	0.28845777652852533
YBR113W	0.27625542317996193
YBR114W	0.25843641343940377
YBR115C	0.2087498829245704
YBR116C	0.2414672383587553
YBR119W	0.16640379193382032
YBR120C	0.1724667421102149
YBR121C	0.16577448182262067
YBR122C	0.3173249129803956
YBR125C	0.15951797877294238
YBR126C	0.18073301914277978
YBR127C	18.30289451605834
YBR128C	0.22125810541317242
YBR129C	0.1564238664527702
YBR130C	0.1463312620932247
YBR131W	0.09574316938164057
YBR132C	4.315675272359742
YBR133C	0.19260194474686218
YBR134W	0.19363840051669193
YBR137W	0.11928831416209086
YBR138C	0.15106157945349627
YBR139W	0.12506533242534673
YBR141C	0.15440519953988893
YBR144C	0.17648710789219949
YBR145W	0.1785978722581937
YBR146W	0.19386610580593552
YBR147W	0.17328359989324488
YBR148W	0.19260204558350863
YBR149W	0.21011231913388534
YBR150C	0.1719850818853833
YBR151W	0.25694067270385673
YBR156C	0.2711565493431353
YBR157C	0.16033615567007
YBR158W	0.17021597987635098
YBR159W	0.11626988813187975
YBR161W	0.09992070477526295
YBR162C	0.20434861510758362
YBR162W-A	0.2365229122240837
YBR163W	0.22144812652044607
YBR164C	0.272043739930433
YBR165W	0.22218080613291252
YBR166C	0.287193444274228
YBR168W	0.1796922739449634
YBR169C	0.2291235675050552
YBR170C	0.29740747830299513
YBR171W	0.22934014314881623
YBR172C	0.26185810963840844
YBR173C	0.11670632347941479
YBR174C	0.07150356627056621
YBR175W	0.13117963756615766
YBR176W	0.18721754099262636
YBR177C	0.24768586060015907
YBR178W	0.21732034999191513
YBR179C	0.5781756273291992
YBR180W	0.2025584886914851
YBR181C	0.20323521563814553
YBR182C	0.12182968489266735
YBR182C-A	0.42988632833017076
YBR183W	0.27704698599709726
YBR184W	0.1560680937564635
YBR185C	0.1556368581294055
YBR186W	0.17334725922692826
YBR187W	0.16506939498575382
YBR188C	0.18558067950341822
YBR189W	0.2263122174922192
YBR191W	0.25276024363537397
YBR194W	0.2606406272502214
YBR195C	0.27853414501452983
YBR196C-A	1.7964848698273845
YBR196C-B	0.31199074243482217
YBR197C	0.31268650840306317
YBR199W	0.3067498715828517
YBR200W	0.29343241788818364
YBR200W-A	0.25080574056282334
YBR201W	0.310240775580643
YBR203W	0.1040009693267667
YBR204C	0.2282540554315892
YBR205W	0.2164984325745168
YBR206W	0.2114128835729854
YBR207W	0.18890331453533724
YBR208C	0.15059037616849416
YBR209W	0.2647480649796512
YBR210W	0.28673076318558516
YBR212W	0.34616649574308395
YBR213W	0.368987496024456
YBR214W	0.22995754697115364
YBR215W	0.21888244668858384
YBR216C	0.3077600621537665
YBR217W	0.12084670743261011
YBR218C	0.2492883219716631
YBR219C	0.14969372614482998
YBR220C	0.13885249107619557
YBR221C	0.20450898572551207
YBR221W-A	0.31962624715615295
YBR222C	0.2644580246996057
YBR223C	0.2790987888573321
YBR224W	0.2557106060379559
YBR225W	0.3251792854237757
YBR226C	0.18864308912376818
YBR227C	0.24546976347499758
YBR228W	0.21328602088562826
YBR229C	0.22593659839574215
YBR230C	0.2905352311964281
YBR230W-A	0.19672764397684367
YBR231C	0.20113070896733173
YBR232C	0.10708583444409793
YBR233W	0.2316869286419506
YBR235W	0.15001707716072654
YBR238C	0.26280611180575614
YBR239C	0.24062130080600955
YBR240C	0.29725792515135435
YBR241C	0.321590833049442
YBR242W	0.20388100297904077
YBR244W	0.2167894259657553
YBR245C	0.18824019995966945
YBR246W	0.2542735017954892
YBR248C	2.974638145115532
YBR249C	0.1952087600139759
YBR250W	0.19255793392400622
YBR251W	0.19297540023356213
YBR255W	0.23393156455679898
YBR258C	0.18401769696482997
YBR259W	0.24868063201132146
YBR260C	0.23700203418614318
YBR261C	0.20664350986455268
YBR262C	0.21781294015337002
YBR263W	0.1455108287077577
YBR264C	0.14588418472703915
YBR266C	0.21798322947271853
YBR267W	0.2279622216132303
YBR268W	0.23945778322576422
YBR269C	0.2668974946173557
YBR270C	0.24825354583612536
YBR271W	0.28327992269502417
YBR272C	0.2871426387289433
YBR273C	0.2861752559141974
YBR274W	0.21999717252229195
YBR275C	0.15747772419330458
YBR276C	0.14077983545843228
YBR277C	0.21930050722291222
YBR278W	0.20043375502314056
YBR279W	0.35233535542530314
YBR280C	0.270150156184222
YBR281C	0.19151721165033592
YBR282W	0.22001589275967734
YBR283C	0.6507734512633607
YBR284W	0.20068963285117458
YBR285W	0.32367434352353486
YBR286W	0.30262002943714206
YBR287W	0.22209708385516863
YBR288C	0.1492351911346332
YBR289W	0.14662630318505046
YBR290W	0.3182948087389397
YBR291C	0.2803679420985828
YBR292C	0.3010421631641682
YBR293W	0.2897271934011495
YBR294W	0.29142750193993194
YBR295W	0.33602350599495984
YBR296C	0.23724745429591867
YBR296C-A	0.20849972201140682
YBR297W	0.3736108988839156
YBR298C	0.20572395381635183
YBR299W	0.1718113281239935
YBR300C	0.23019193371736543
YBR301W	0.17371005215073884
YCL001W	0.11827309029348296
YCL001W-A	0.25881746975134584
YCL001W-B	0.155373472677185
YCL002C	0.21960813436108342
YCL005W	0.19422714467387142
YCL005W-A	-0.12462865714590089
YCL007C	3.017989812119191
YCL008C	0.37477355437609416
YCL009C	0.3639064657178494
YCL010C	0.23419674818132516
YCL011C	0.1456271489069469
YCL012C	0.15075239182576008
YCL014W	0.21071228044822682
YCL016C	0.12716998994299328
YCL021W-A	0.1294313358631135
YCL022C	0.27605160210324703
YCL023C	0.32975922146135117
YCL024W	0.3176189112444455
YCL025C	0.26279315000610637
YCL026C-A	0.2014659268156115
YCL026C-B	0.18322890635680691
YCL027W	0.34026489571469754
YCL028W	0.3434562530249688
YCL029C	0.18886156029011683
YCL030C	0.3022021203741627
YCL032W	0.15915950306649748
YCL033C	0.14346222405795037
YCL034W	0.1314696083175564
YCL035C	0.16442538707923574
YCL036W	0.09566214528322634
YCL037C	0.7648869364991361
YCL038C	0.25197916184148733
YCL039W	0.2956720856615896
YCL040W	0.2981445734783774
YCL042W	0.38156765470264
YCL044C	0.3080610008563207
YCL045C	0.26025941276107084
YCL046W	0.15459927907520615
YCL047C	0.22287053417817448
YCL048W	0.19352271548979272
YCL049C	0.14246758551842542
YCL050C	0.03983718293410224
YCL051W	0.17088984559343293
YCL055W	0.2567845698951487
YCL056C	0.2636094532588917
YCL057C-A	0.12048972659149447
YCL057W	0.25291451002568666
YCL058C	0.310701810833771
YCL061C	0.2690758370708619
YCL063W	0.21338531428692226
YCL064C	0.2338177016116583
YCL069W	0.21793919675076326
YCL076W	0.25274254300014515
YCR001W	0.1240375065143677
YCR002C	0.18098135059137604
YCR003W	0.31702782110951905
YCR004C	0.2423994090229469
YCR005C	0.2033654946225276
YCR006C	0.3027860713136768
YCR007C	0.22517554060793807
YCR008W	0.2339778732870098
YCR009C	0.09133018615091684
YCR010C	0.16734889534118633
YCR011C	0.1732076121624433
YCR014C	0.2160481107381667
YCR015C	0.16545412942467771
YCR016W	0.14749585324261746
YCR017C	0.14613223574464668
YCR019W	0.1697432699898548
YCR020C	0.13749933280213997
YCR020C-A	0.18011233716265015
YCR020W-B	0.2533532646618649
YCR021C	0.13905479941777646
YCR022C	0.1713026753111849
YCR023C	0.15861056484801284
YCR024C	0.3021130516726349
YCR024C-A	0.30250432983661724
YCR025C	0.30970204825480746
YCR026C	0.25747640999244126
YCR027C	0.3930943788985677
YCR028C	0.2180015365989547
YCR028C-A	0.3065193235902812
YCR030C	0.3441116911906762
YCR031C	0.3256095293184428
YCR032W	0.2064166804852978
YCR033W	0.15497923760209642
YCR034W	0.26008111070078466
YCR036W	0.19581316695782247
YCR037C	0.2994159348978945
YCR043C	0.26574376686969037
YCR044C	0.24078310989039256
YCR045C	0.27855159391600176
YCR046C	0.2694874678888074
YCR047C	0.21061771166714674
YCR048W	0.1644637446876032
YCR049C	0.28187459658278596
YCR050C	0.26003851697702646
YCR051W	0.2683786797502244
YCR053W	0.18859456583972697
YCR059C	0.2402138296574066
YCR060W	0.22821564234452507
YCR061W	0.2116588667237482
YCR063W	0.22831250405608017
YCR065W	0.21426476053250107
YCR066W	0.17403952246201007
YCR067C	0.2483847814009814
YCR068W	0.33109713124606116
YCR069W	0.16045324171858583
YCR071C	0.22952791113654028
YCR073C	0.23259857054402547
YCR073W-A	0.2534997559881808
YCR075C	0.20932283054045417
YCR075W-A	0.33224576825911495
YCR076C	0.24228036625692936
YCR077C	0.20950575714133446
YCR079W	0.24296100484169045
YCR081W	0.2271713577111064
YCR082W	0.214792889505841
YCR083W	0.2595248511939482
YCR084C	9.914067862864794
YCR085W	0.23737646464638257
YCR086W	0.2568235476846476
YCR087C-A	0.22750346009217562
YCR087W	0.18808254317887985
YCR088W	0.2194174529315958
YCR089W	0.1993733821457384
YCR090C	0.21869672398462106
YCR091W	0.33072990327423873
YCR092C	0.3848850865027114
YCR094W	0.3249253098382272
YCR095C	0.8870974630670901
YCR095W-A	0.0782186953091837
YCR098C	0.2897494699220628
YCR099C	0.2903840543124627
YCR100C	0.4029552998704845
YCR101C	0.298122372612624
YCR102C	0.21274549801656112
YCR102W-A	0.1908589151749785
YCR105W	0.16103585798924708
YCR106W	0.16719668709712387
YCR107W	0.2715631111450947
YDL001W	0.22556384086657438
YDL002C	0.8129729449718417
YDL006W	0.10841864359036293
YDL009C	0.18276699897278792
YDL010W	0.3251399462540017
YDL011C	0.292251433598853
YDL012C	0.2816657545938395
YDL013W	0.2885038136643234
YDL018C	0.2346886589221032
YDL019C	0.3774869214876402
YDL020C	0.2543067727263816
YDL021W	0.28457426338433656
YDL022W	0.2477409113173172
YDL023C	0.09663053840330035
YDL024C	0.18269372731196112
YDL025C	1.3749419530022946
YDL026W	0.2018341506030599
YDL027C	0.292251433598853
YDL032W	0.3102848632931379
YDL033C	0.3304924651528751
YDL034W	1.8387514172597734
YDL035C	0.36110630826083484
YDL036C	0.1376626832205046
YDL037C	0.3107153777546545
YDL039C	0.1548110737663984
YDL040C	0.1509106333047434
YDL041W	0.20829914609380265
YDL042C	0.2462868422478099
YDL044C	0.2897559903039463
YDL045W-A	0.2964980651708882
YDL046W	0.2574420813648345
YDL047W	0.21794540177670788
YDL048C	0.3358751381777044
YDL049C	0.40564115017588365
YDL050C	0.266516644159161
YDL051W	0.30658009606584685
YDL052C	0.2217497157396649
YDL053C	0.18477869267838345
YDL054C	0.18374441012000106
YDL056W	0.2152343867303087
YDL057W	0.7675099567303525
YDL059C	0.2346886589221032
YDL061C	0.3986715484340638
YDL062W	1.069673660535485
YDL063C	1.486638366906748
YDL065C	0.31099728565611656
YDL066W	0.2849955993020686
YDL067C	0.30478609351050534
YDL068W	0.4991569038184046
YDL069C	0.2522080419460773
YDL070W	0.11652750542841869
YDL071C	0.11374665932161773
YDL072C	0.12679183668507635
YDL073W	0.12343081520948553
YDL074C	0.2959108521986063
YDL075W	0.3089374198824505
YDL076C	0.1814364586369029
YDL077C	0.04941315615339436
YDL078C	0.16362477758196542
YDL079C	0.16963864105952906
YDL080C	0.16982110358130642
YDL081C	0.09036460485563849
YDL082W	0.18568697272585286
YDL083C	0.4027391210615174
YDL085C-A	0.25455272796297923
YDL085W	0.12088948846991836
YDL086W	0.15516523128658738
YDL088C	0.25890855500693294
YDL089W	0.1876518924443073
YDL090C	0.10476619342546754
YDL091C	0.21780203234812628
YDL093W	0.3103180513408151
YDL094C	0.25043295147607825
YDL095W	0.21820456410272826
YDL096C	0.16829995981544765
YDL099W	0.19504214147972504
YDL100C	0.2087599827808087
YDL101C	0.22303134913238087
YDL104C	0.5025794805635606
YDL106C	0.20713304898618315
YDL107W	0.22478265017538612
YDL109C	0.2703664328251593
YDL110C	0.24609734657509896
YDL112W	0.20009902087740597
YDL113C	0.20988474133053356
YDL114W	0.14677554633112666
YDL115C	0.10400703600299721
YDL116W	0.18404353317608083
YDL117W	0.21528455587629924
YDL118W	0.21631192611576178
YDL119C	0.2148719264322294
YDL121C	0.28150056193597434
YDL122W	0.23628335124305497
YDL123W	0.28719647979932805
YDL124W	0.23281614104075948
YDL125C	0.1685847984275944
YDL127W	0.2318840013422359
YDL128W	0.15475890662200537
YDL129W	0.16149200681145692
YDL130W	0.19224888733783274
YDL130W-A	0.3153050478690923
YDL131W	0.25122382849742764
YDL133C-A	0.22412994508717254
YDL133W	0.17944014231395475
YDL134C	0.2047070777308229
YDL135C	0.22467838896532386
YDL136W	0.3460888688608717
YDL137W	0.28686498514130926
YDL138W	0.16873866088390735
YDL142C	0.21724465482138391
YDL144C	0.2511849378908394
YDL146W	0.2547628155024763
YDL149W	0.21129545677706812
YDL151C	0.15795256224690596
YDL154W	0.2144071941097432
YDL155W	0.22413773962248093
YDL156W	0.1495393045095264
YDL157C	0.20912243052078844
YDL159W	0.15994490353023905
YDL159W-A	0.3058378928987503
YDL160C	0.03711340463059433
YDL160C-A	0.30500689627905536
YDL161W	0.248129479122775
YDL162C	0.16181390522962216
YDL167C	0.21417472417805528
YDL168W	0.1994421889033775
YDL169C	0.19743229608725357
YDL170W	0.14809681796116245
YDL171C	0.18142696577733208
YDL172C	0.930466906146053
YDL173W	1.0142759673551462
YDL174C	0.1076668570926263
YDL175C	0.14174972769926716
YDL176W	0.067916376497158
YDL177C	0.15284583111342098
YDL178W	0.21892110589033534
YDL179W	0.1780970274762725
YDL180W	0.1567217791936806
YDL181W	-0.6172362256459925
YDL182W	0.13882299862075329
YDL183C	0.27306047832820163
YDL184C	0.19533391436694125
YDL185W	0.14745055353339148
YDL186W	0.17722394294615237
YDL187C	0.1821007426706012
YDL188C	0.1948439672526221
YDL189W	0.22232943950468392
YDL190C	0.20819031102106977
YDL191W	0.2652012039022191
YDL192W	0.2710358944012211
YDL194W	0.2494601483531355
YDL197C	0.2559888175259241
YDL198C	1.0721861116764384
YDL199C	0.2715726650800933
YDL200C	0.3023146444988488
YDL201W	0.2504856861645706
YDL202W	0.34857336230762215
YDL203C	0.252791539435305
YDL204W	0.22302087636674942
YDL206W	0.29023374270746716
YDL210W	0.1962394321207112
YDL211C	0.22655256461614035
YDL213C	0.22444098274721672
YDL214C	0.2749989676190614
YDL215C	0.2334880528486234
YDL216C	0.2776455633589092
YDL218W	0.2587762800738475
YDL219W	0.23479409887711625
YDL222C	0.2523314747007165
YDL223C	0.25107468675767103
YDL224C	0.18896305697329424
YDL225W	0.2572551046287003
YDL226C	0.19094073728807898
YDL227C	0.20717045167511675
YDL229W	0.29941766488615
YDL230W	0.20132634083462406
YDL231C	0.21792142503328657
YDL232W	0.20172063228324683
YDL233W	0.23407392742534014
YDL234C	0.21966820307589552
YDL236W	0.3089923942344531
YDL237W	0.21278129529859516
YDL238C	0.18804917554176923
YDL239C	0.18311060811135468
YDL240W	0.14669080250462396
YDL241W	0.15034444812214476
YDL242W	0.21168968511953712
YDL243C	0.4377264946370403
YDR001C	0.17777700403307042
YDR003W	0.19092543069712822
YDR003W-A	0.31741598849037744
YDR004W	0.24927081258351724
YDR005C	0.2016812492291048
YDR006C	0.17976845433782893
YDR007W	0.2870863522912347
YDR008C	0.2003099336152706
YDR009W	0.2646835579178824
YDR010C	0.2228755671872224
YDR011W	0.19363574386900828
YDR014W	0.14046995206946977
YDR015C	0.1780263612341993
YDR017C	0.3052445406739487
YDR018C	0.21692462681896094
YDR019C	0.2534304077898421
YDR020C	0.28052227907313193
YDR022C	0.20264348452877382
YDR024W	0.8546177083742924
YDR025W	1.123175953025487
YDR026C	0.21443538977318272
YDR027C	0.2007414815027248
YDR028C	0.24110801958497283
YDR029W	0.2713171886091203
YDR030C	0.262493573476207
YDR031W	0.28768301862665313
YDR032C	0.3326295906057178
YDR033W	0.28663214612584054
YDR034C	0.18291287699485595
YDR034W-B	0.22440972620896138
YDR035W	0.2388407938959705
YDR036C	0.1858824239849335
YDR042C	0.2676288529080907
YDR043C	0.2197773187578635
YDR046C	0.24146206512200635
YDR048C	0.22642251944038766
YDR049W	0.181645080848579
YDR050C	0.2361922984403058
YDR051C	0.22459178748849087
YDR055W	0.21656012861944685
YDR056C	0.14212929227704332
YDR057W	0.143996356799966
YDR058C	0.20573840817338704
YDR059C	0.15269076846308682
YDR061W	0.1743004412934617
YDR063W	0.16850020208444821
YDR065W	0.15799408624004693
YDR066C	0.2578116925658112
YDR067C	0.28928133062615324
YDR068W	0.16991863529041354
YDR069C	0.3960236012737278
YDR070C	0.3041367774609396
YDR071C	0.3934831207721136
YDR072C	0.19764301189344047
YDR073W	0.12955367276416924
YDR074W	0.14428485073535302
YDR075W	0.18699125272507489
YDR076W	0.1626397403724896
YDR077W	0.1732369140487506
YDR078C	0.22446119740286308
YDR079C-A	0.1872728469387855
YDR079W	0.1946940164433344
YDR080W	0.16605570174417716
YDR083W	0.34295340396737467
YDR084C	0.18096082148611017
YDR085C	0.16689569467496085
YDR089W	0.21018259489288632
YDR090C	0.2090911532217501
YDR092W	0.13373388954327378
YDR093W	0.20979761618871848
YDR094W	0.2547244255261849
YDR095C	0.2777108762580572
YDR096W	0.2897494699220628
YDR097C	0.1882349870888811
YDR098C	0.17107163160369332
YDR099W	0.2103017633070534
YDR100W	0.31967740919625853
YDR101C	0.4109045348440065
YDR102C	0.29446097818784933
YDR103W	0.23623055213953367
YDR104C	0.21429331190365314
YDR105C	0.2812020329608607
YDR107C	0.22999669034695308
YDR108W	0.2968655991466359
YDR109C	0.16908192702542982
YDR110W	0.1917617435485117
YDR111C	0.20021360353335954
YDR112W	0.19714002029733835
YDR114C	0.2814560517142413
YDR115W	0.256367734701935
YDR116C	0.29065267172046966
YDR117C	0.26292253233351265
YDR119W	0.25409934713273424
YDR120C	0.20031371357295108
YDR121W	0.2436973955984582
YDR122W	0.3336927688656906
YDR123C	0.14598295321742072
YDR124W	0.14420692341044253
YDR125C	0.12198205034579125
YDR126W	0.20812276357384474
YDR127W	0.2227226821359213
YDR128W	0.3143120916530295
YDR129C	0.4180591844416128
YDR130C	0.22456865200549012
YDR131C	0.20522348502190763
YDR132C	0.2619857867792828
YDR133C	0.21773416525313827
YDR135C	0.18516302751122166
YDR136C	0.14266806012866926
YDR137W	0.1669477343488405
YDR138W	0.2326911127681111
YDR139C	0.28647784023947914
YDR140W	0.27319754496213816
YDR142C	0.27686672952890784
YDR143C	0.19840326666356212
YDR144C	0.20410232612478488
YDR146C	0.19423003548671125
YDR147W	0.17606030655078864
YDR148C	0.2884723265129352
YDR149C	0.2706551441733457
YDR150W	0.32864426797126234
YDR151C	0.2542893092927693
YDR152W	0.36218854683906576
YDR153C	0.26531506756437123
YDR154C	0.3285997606127175
YDR155C	0.3475143908445087
YDR156W	0.27474906520039205
YDR157W	0.24450117344972733
YDR158W	0.24328431941828313
YDR159W	0.27988120518153714
YDR161W	0.25869919096008154
YDR162C	0.28902972694654666
YDR163W	0.24856650424407445
YDR165W	0.374083041189001
YDR169C	0.3883432911550031
YDR169C-A	0.2266948686819045
YDR171W	0.3982020442094757
YDR173C	0.37935218720485314
YDR174W	0.25196716018768667
YDR175C	0.40661782552419423
YDR176W	0.29404933620074725
YDR178W	0.3199401139708404
YDR179C	0.2930080779338361
YDR179W-A	0.18396151536731925
YDR181C	0.17284976221375908
YDR182W-A	0.21208676721322203
YDR183W	0.33951413294208643
YDR184C	0.3178098780977496
YDR185C	0.3655401778654115
YDR186C	0.39806176164127943
YDR191W	0.36029761124829957
YDR192C	0.3785051111422704
YDR193W	0.31175128018260667
YDR194C	0.32516598811453096
YDR194W-A	0.12439211330727895
YDR195W	0.28690812132792626
YDR197W	0.30242170480355923
YDR198C	0.27876864630397985
YDR199W	0.19923451217693183
YDR200C	0.28168187932670147
