orf	hom | growth (culture turbidity) | chromium trioxide [0.05 mM] | SC, pH 4.3 | Johnson AJ~Wu MJ, 2016	hom | growth (culture turbidity) | chromium trioxide [0.1 mM] | SC, pH 4.3 | Johnson AJ~Wu MJ, 2016
YAL044C	0.7682298724068224	1.0790989681836842
YAL044W-A	0.9044569968926446	0.4606818623060009
YAL045C	0.7950444831770361	0.6983804848676339
YAL046C	0.894743427157915	0.668648189577716
YAL047C	0.8147906860271844	0.9061734876468384
YAL048C	0.9911529197946997	0.8068554198656479
YAL049C	0.8770160837854959	0.5926695553783764
YAL051W	0.8116535084216002	0.5539915477536621
YAL053W	0.830075307152068	0.7042993320279115
YAL054C	0.9347641637601692	0.8554022847076316
YAL055W	0.7114110099762936	0.6667099127417317
YAL056W	0.7491321231910898	0.8302472645419258
YAL058C-A	1.0215495794712188	1.0126994201083486
YAL058W	0.6634342137754774	0.8523122583155862
YAL059W	0.8037130645236413	0.6759992215322255
YAL060W	0.7796723925961335	0.8916230129511572
YAL061W	0.7655706354513399	0.8003513431398174
YAL062W	0.8441199280302853	0.8224721649849317
YAL064C-A	0.6666669821037375	0.6094309676413208
YAL065C	0.8064366682492977	0.7105820123016172
YAL066W	0.7526388060324635	0.9124019651075922
YAL067C	0.7854988008909309	0.9233398905890814
YAL067W-A	1.0782030568444887	0.4221424277136006
YAL068C	0.6895471542430858	1.2101129740121244
YAR002C-A	1.24125757058149	1.211907477055745
YAR002W	0.8748188713059176	0.44330763363098963
YAR003W	0.6776151431705799	0.31767053614931656
YAR014C	0.944578141727755	0.5793596202752125
YAR015W	0.8868360581025216	0.9583731364842248
YAR018C	0.7797649677324473	0.5010446459622833
YAR020C	0.9472210031167644	0.5317827502614161
YAR023C	0.9603346508348308	0.7286303358770969
YAR027W	1.0360209071172441	0.6602703373258824
YAR028W	0.846555054815974	0.566996939846669
YAR029W	0.7718868639660654	0.7977692540508671
YAR030C	0.7273949612491929	0.668207167664628
YAR031W	0.7082356941345406	0.8407982078235531
YAR035C-A	0.942310859268538	0.4855903165541375
YAR035W	0.686567318485197	0.7786185762437448
YAR037W	0.7054617853034235	0.7561069569216555
YAR040C	0.719720635130899	0.7422017628435129
YAR042W	0.8294587743571478	0.5852776337394033
YAR043C	0.6534731644817914	0.6924481355640334
YAR047C	0.7531176843627135	0.5349291439049362
YAR050W	1.107452083522206	1.1386158299566944
YBL001C	0.9578791476908214	0.7409764657806405
YBL002W	1.037262156288323	0.6013160192255149
YBL003C	0.9854563635302432	0.619243042460951
YBL005W	0.9863677828550207	0.5489683103594298
YBL006C	0.8956108847399392	0.4918202736420907
YBL007C	0.8871938383306519	0.9187789574005466
YBL008W	0.8164744772634305	0.392646326395797
YBL008W-A	1.0335301800906815	0.6094170836771334
YBL009W	0.9882374204359916	0.46330286319377617
YBL010C	0.9156109205761909	0.3789356615331301
YBL011W	0.9674812701477418	0.6048596432322495
YBL012C	0.9408813055187137	0.5419884760674857
YBL013W	0.8561004917891718	0.28779073773021774
YBL015W	0.8343300911147171	0.28728224846256967
YBL017C	0.8232550567054692	0.24098231635908388
YBL019W	0.8326799553840614	0.25806005398891657
YBL021C	0.741734923406876	0.18418121535112592
YBL022C	0.661681682867667	0.33894273161587946
YBL024W	1.1812271321571264	0.24170102787553835
YBL027W	1.7023051234265345	1.7377359281053029
YBL028C	0.9122884249245813	0.39405977246221513
YBL029C-A	0.9128058510774646	0.5870070987668107
YBL029W	1.1163744794581743	0.37633154454008605
YBL031W	0.6928477752862112	0.32967128337881924
YBL032W	0.7363819562202308	0.23548402392484322
YBL033C	1.0448115391692483	1.6811708201037179
YBL036C	1.0617407309905127	0.5254981252800148
YBL037W	0.8088814820911425	0.3392091318779598
YBL038W	1.4916550456532387	2.0394713931863513
YBL039C	1.0895203937090774	0.7328421715152579
YBL039W-B	1.1296006843247766	0.5411416372445774
YBL042C	0.6256492634700271	0.20263000678287144
YBL043W	0.7355516325578456	0.29715830171563007
YBL044W	0.8999176477584054	0.2581114934689179
YBL045C	0.8741053159459621	1.019098008347103
YBL046W	0.6723101439019125	0.3011979990303467
YBL047C	1.3697965237364267	0.629913184503185
YBL048W	1.0715549913132134	0.40734291200296197
YBL049W	1.081044647939816	0.4339708397460532
YBL051C	1.8938756830882713	1.5384290498665614
YBL052C	0.9120688109250873	0.530329683057287
YBL053W	0.8592270005799586	0.46367006437989305
YBL054W	0.9958863711753373	0.33088202540854417
YBL055C	0.8054680811238499	0.3864026061236015
YBL056W	1.2053488158549062	0.5273773963119409
YBL057C	0.8935537144734341	0.2854483841364674
YBL058W	1.2070797185139204	1.3226203680511865
YBL059W	1.1245736237824466	0.6063502642412854
YBL060W	1.2024112629346935	0.44876053091301904
YBL061C	0.8202882084116011	0.2713464605811739
YBL062W	0.7066956939879725	0.22142829164743197
YBL063W	0.7547046102573925	0.3132441809266942
YBL064C	0.8619076675680036	0.29975542938519695
YBL065W	0.9867971961944041	0.3512704316066703
YBL066C	0.7794626464991107	0.2821817352672968
YBL067C	1.0088065898107226	0.8867166677418065
YBL068W	0.7930900569633847	0.35749414949606334
YBL069W	0.8443337010551514	0.3040877659810825
YBL070C	0.8302508841414421	0.3234762085577593
YBL071C	0.8839437307574747	0.2526874382335174
YBL071C-B	1.1757196777119314	0.7476400477410352
YBL071W-A	1.0952014783664963	0.45097960265999376
YBL072C	0.76184174731091	0.7907106757221153
YBL075C	0.8562466521727068	0.300141657059168
YBL078C	0.8917106781970466	0.24285098951335454
YBL079W	0.9657803361188351	0.5323642315479508
YBL080C	1.018488357533981	0.40133482130986625
YBL081W	1.059336776281458	0.20767060727367517
YBL082C	0.8060320237195564	0.2743443953774809
YBL083C	1.014777497486912	0.374809583680489
YBL085W	0.9764827183823308	0.36249187517502535
YBL086C	0.9143521675509906	0.21634964291232575
YBL087C	0.9042116713295768	0.3699698544181465
YBL088C	0.8852935922152699	0.23828404805924913
YBL089W	1.3341254438919654	0.6135940247962673
YBL090W	1.2782771652431382	0.7624988463008142
YBL091C	0.8494602115905625	0.3034063016674683
YBL091C-A	0.7977609945509441	0.5931390803893891
YBL093C	1.1958541080238647	1.6495538010196837
YBL094C	0.9297892972128452	0.33856813619523574
YBL095W	0.9942425640150985	1.3327452987450379
YBL096C	0.9688392079185161	1.2820658387781074
YBL098W	1.0700377962246534	1.4085036959422201
YBL099W	1.1055890208261745	1.0721188382652926
YBL100C	1.0201856939824019	1.0531655771148518
YBL100W-C	0.5571316153951227	0.8703409153279701
YBL101C	1.1327163561666607	1.5955700020624264
YBL102W	1.138188415858287	1.3306609513224323
YBL104C	1.0356910154187613	0.9779623740021623
YBL106C	0.9927948093248856	1.1366252314347285
YBL107C	1.0599385154741578	1.1693904097503263
YBR001C	1.01941656628774	1.031627759150345
YBR003W	1.0773207682842558	0.9817981245180488
YBR005W	1.0004968494473834	1.264531195364405
YBR006W	0.9208626216602335	1.02428572616187
YBR007C	0.9861301336748284	1.2929101734394641
YBR008C	1.0522825936535294	1.3447817132625626
YBR009C	0.8675092556920105	1.0378033986700932
YBR010W	1.0015992721526756	1.4049891808439432
YBR012C	1.062294003917018	1.2456450151658878
YBR013C	1.0139030021107613	1.5199987782270175
YBR014C	1.0091954686778697	1.3920493535069713
YBR015C	0.9879642830299326	1.4659928952641075
YBR016W	1.015635869504331	1.3699001791995207
YBR018C	1.112391539434277	1.435217913762005
YBR019C	1.1012646746473451	1.48725423204637
YBR020W	1.0961694783554579	1.0612511436407603
YBR022W	0.9586789733330561	1.4054733248092455
YBR023C	0.9605598321734248	0.9675824586019612
YBR024W	1.0782837623920618	1.3138907784668712
YBR025C	1.0199677641776619	1.3901477453662456
YBR026C	1.0041494990358995	1.3155038630805438
YBR027C	0.9262908025100423	0.9634855005636075
YBR028C	1.0501001922032234	1.3573380073774992
YBR030W	1.1873889897762937	1.4596149442899076
YBR031W	1.4169740288748158	1.8196370672903592
YBR032W	1.0380486296492313	1.4868986506395852
YBR033W	1.0543431110088208	1.2243819186914475
YBR034C	1.0137190711758446	1.4434573350775852
YBR035C	1.2189968489473924	1.8348440401385506
YBR036C	1.2241334846802523	1.1413020197415018
YBR037C	1.0871124925504803	0.9559623327086972
YBR038W	1.0372798668434473	1.3150008672428515
YBR040W	0.955404298068264	1.1202042895983084
YBR041W	1.0710748092009024	1.1643679116900587
YBR042C	1.2020318693044947	1.3550830310926207
YBR043C	1.0961377234668697	1.3359570576668927
YBR044C	1.0507584860218662	1.4603264276737766
YBR045C	0.8813841555582526	1.3021522442916809
YBR046C	0.9999798225040665	1.2411530254475036
YBR047W	0.980257965810965	0.9653075107103546
YBR048W	1.0969069707235306	1.2353935499764641
YBR050C	1.0276090358249177	1.2892497467427149
YBR051W	0.9892081472379346	1.1709838269128447
YBR052C	0.9057665769648648	1.0508883933865725
YBR053C	1.0890737694558916	1.4381023718114503
YBR054W	0.9922550246907289	1.349351626293679
YBR056W	0.925513239977168	1.2788335318916846
YBR056W-A	1.1715684369407553	0.5193098454872656
YBR057C	0.9519394023542037	1.2802263104690699
YBR058C	1.0478422836356502	1.1976553201551066
YBR058C-A	1.084941924818135	1.7158149473608553
YBR059C	1.091252257840831	1.2938648897554847
YBR062C	0.9981607266344218	0.9538884371761722
YBR063C	1.1249203908962817	1.5114609221396766
YBR064W	1.058139999797924	1.3635561044293603
YBR065C	1.0356685866381024	1.3488018563409148
YBR066C	1.2325690683400354	1.5409383213433663
YBR067C	1.1195432755496062	1.3271589939877455
YBR068C	0.9489927056142132	0.9830731546366223
YBR069C	0.992768429553316	0.5812873074873154
YBR071W	0.9890251503054885	0.8936285389464518
YBR072C-A	1.049412369452577	0.6281756418771365
YBR072W	1.019883678885478	1.2291345171570516
YBR073W	1.0374264286374608	1.3330140770427195
YBR074W	1.0330195884869853	1.015760434169291
YBR076W	0.9867348711993026	1.1775580867837911
YBR077C	1.2811759797193758	1.5920507747266455
YBR078W	1.2998420679299478	1.9478526555405367
YBR083W	1.5358621647808701	2.0012135409505407
YBR084C-A	0.9056010383065122	1.4616979233331155
YBR084W	1.0748379388563767	0.80533858117521
YBR085C-A	0.984489574001311	0.28809599824675436
YBR089C-A	1.0417218007674558	1.2081102030576338
YBR090C	2.6739799163984372	2.5730951428494615
YBR092C	1.0399512213849973	1.6839477540476389
YBR093C	1.0600272411959846	0.8882395089891529
YBR094W	0.947873918117661	0.7516576464338024
YBR098W	0.9282314238115315	0.9497252635531905
YBR099C	1.0132920514435868	0.7002275379317326
YBR101C	1.155371059826637	1.4134932177773398
YBR103W	0.7266102253605209	0.4952568928783537
YBR104W	0.9643967638618661	0.784766750778576
YBR105C	0.8860072207556869	0.6317805406888
YBR106W	0.7688741326707031	1.4190048534117932
YBR107C	1.0519642154714406	1.1824060036129025
YBR108W	1.073202041439575	0.8465250514904987
YBR111W-A	1.0344900443460188	0.2725734868255583
YBR112C	1.0958372189891417	2.140200902352419
YBR113W	1.0958660811156424	1.443795504486573
YBR114W	0.9587389695138767	0.856861245053988
YBR116C	1.056111746012611	0.6596267989854089
YBR119W	1.0753236453427968	0.8219053368330186
YBR120C	1.17399221273599	1.7098615124991072
YBR122C	1.1085737608031656	0.6989586735859937
YBR125C	0.5205791551808874	0.8759667344609817
YBR126C	0.7383881211398329	1.440586240110624
YBR127C	1.0252106001955064	1.709950540386535
YBR128C	0.6145225455031694	0.6257162290370241
YBR129C	0.9071066301735388	1.0879638962724811
YBR130C	1.0830192529621834	1.4429016205889262
YBR131W	0.8474253989265209	1.3988644456456811
YBR133C	0.933528023525572	0.5540692667586085
YBR134W	0.7629114353152975	0.4025688722310062
YBR137W	1.2402680944106	1.4646006542614292
YBR138C	0.9924730944207248	1.4124086456933866
YBR139W	1.149999805079458	1.8344174343615234
YBR141C	0.926815330357131	1.2658579741853508
YBR144C	0.9809683236897301	1.601355747203366
YBR145W	1.1769811639094463	1.56460785320345
YBR146W	1.0557657273321874	1.6446310318127497
YBR147W	1.1274162754939139	1.50611434006145
YBR148W	1.0536794855145615	1.535681991826306
YBR149W	1.0251731126059134	1.3826276261872938
YBR150C	0.9982843294161372	1.3385447476932177
YBR151W	1.110704426050876	1.6148538849094396
YBR156C	1.0002045623225861	1.28397331311401
YBR157C	1.156993735466364	1.5482061385068677
YBR158W	1.024912401601893	1.5510581083012953
YBR159W	1.2219628424452167	1.6680093135666918
YBR161W	0.9341703369737814	1.2997976148670434
YBR162C	0.9979757615249617	1.4725843458852452
YBR162W-A	1.056618809458939	1.6630117286362565
YBR163W	0.559499631950629	0.5162263087259612
YBR164C	0.9702392578477111	1.0010446276351879
YBR168W	0.6259576807615852	0.908898488778825
YBR169C	1.2804730979372123	1.9343829930398428
YBR170C	1.1497457131235307	1.6503203522802599
YBR171W	1.1691349489662792	0.9513705643090268
YBR172C	1.000708711637375	1.3380987263319188
YBR173C	0.5921093557852878	0.8392653860377204
YBR174C	0.8658357281316151	1.095211383074486
YBR175W	0.6451862020825976	1.004462187202236
YBR176W	1.181067109952544	1.6104821105970692
YBR177C	1.1088980519459557	1.5997786815193782
YBR178W	1.0956729501810185	1.448065051432971
YBR179C	0.7849443509468967	1.441417712153756
YBR180W	1.115729931347757	1.3949880324660031
YBR181C	0.7142204368214272	0.8811789361314434
YBR182C	1.0212741571990078	1.0980592962482794
YBR182C-A	0.929262896644991	0.24879827092159934
YBR183W	1.0775445935125565	1.0723862137080953
YBR184W	1.1126794335546033	1.561074536394517
YBR185C	1.187568956117556	1.735806237854213
YBR186W	1.1801638477977556	1.755215239625099
YBR187W	1.148898018397613	1.6879490502912637
YBR188C	1.1129001861098722	1.5664976533916646
YBR189W	0.9684089421873214	1.6989708529686947
YBR191W	1.2045018133504837	2.150738241804605
YBR194W	1.2105018903996596	2.3262838444218756
YBR195C	0.991732683185173	1.2743850745209169
YBR196C-A	1.082971230388915	0.5331221030475926
YBR196C-B	1.0546372065302616	0.3907824603329143
YBR197C	1.1569817594689702	1.6183275293608586
YBR199W	1.0143685541530676	1.547953421552166
YBR200W	1.2738204508205648	1.8530801431497235
YBR200W-A	1.0798395043397353	0.42749126671723375
YBR201W	1.020114976105805	1.2783188296073225
YBR203W	1.0636210858659658	1.429801644799597
YBR204C	0.9866376934879078	1.3267627343715762
YBR205W	0.8351742462835229	0.7759725341562316
YBR206W	1.00935086804077	1.3974718478899362
YBR207W	0.9390865619914074	1.173817483322417
YBR208C	1.0574492788279994	1.206331188833914
YBR210W	0.9257355481646007	1.3692652973615218
YBR212W	0.9979084277312162	1.2111460944798955
YBR213W	1.018955079354432	1.1583733942409087
YBR214W	1.1425162708714043	1.5648272134437666
YBR215W	1.0550001557274333	1.3127664598645379
YBR216C	1.196882958908292	1.4811079155521838
YBR217W	0.9089840011747278	0.9144116045909557
YBR218C	1.109924656085431	1.4450717878054564
YBR219C	0.9495109855114633	0.648417872255819
YBR220C	1.1327742926587154	1.051483368713693
YBR221C	1.2898550938194482	2.137441115818673
YBR221W-A	1.8444089061756648	0.9615456505583215
YBR222C	0.9430101411112763	1.4464208780747305
YBR223C	0.7841768290090549	1.033439285544914
YBR224W	0.9871843424542677	1.3679607314566402
YBR225W	1.0055774160347246	1.4284032283193393
YBR226C	1.0591192457201024	1.6488545230141176
YBR227C	1.0022238903773568	1.3810000940388316
YBR228W	1.0082471693197113	0.9616549958049639
YBR229C	0.6082899610965732	0.612411561218617
YBR230C	0.9820144109450647	1.1902130975467506
YBR230W-A	0.9245175136138286	0.9418121205266443
YBR231C	0.6903057981079822	0.7791602482223353
YBR232C	1.1179641693978066	1.2183141347306534
YBR233W	1.1806697905866617	1.9295886129336832
YBR235W	0.9197205230801723	1.5569341815317799
YBR238C	1.0141450495136564	1.4639400578029795
YBR239C	0.9867124331056254	1.3615019385937681
YBR240C	1.1200164625286115	1.0458664703765472
YBR241C	0.9872723301557118	0.9238430237971463
YBR242W	1.009364223681176	1.0112015529145295
YBR244W	1.0636741975452881	0.6348450170379044
YBR245C	1.0968501777629966	1.7411213715486158
YBR246W	0.9300911228213646	1.6039438127929275
YBR248C	0.9826731739105716	1.5517622181034387
YBR249C	0.9626798917671552	1.2952262731147253
YBR250W	1.0655368577803233	1.1566343906497678
YBR251W	0.955706804808933	1.4706791091235634
YBR255W	0.8951635001816862	0.7073141908530266
YBR258C	1.0787496874745766	1.7364362652153158
YBR259W	1.02992656227468	1.653165783803031
YBR260C	1.0681874882384232	1.6401191583382073
YBR261C	0.9857801332807289	1.5109960792476542
YBR262C	1.0491435673934244	1.5328733350739143
YBR263W	1.021333174302929	1.543006297243382
YBR264C	1.0037680179914976	1.4426586820899079
YBR266C	0.7562920924269485	1.2831593858784782
YBR267W	0.8784912476577373	1.4642949042789302
YBR268W	1.0158128363603809	1.2228398652972396
YBR269C	0.7148866228169352	0.4314505571943477
YBR270C	0.9562543156495149	1.8341882433808718
YBR271W	0.4911697917853653	0.4373227830394395
YBR272C	1.3060421168081118	1.8477087210111305
YBR273C	0.5971555352325622	0.3916175809814523
YBR274W	0.8268307410912398	0.4370694533959726
YBR275C	1.449789467448834	2.2363136890145285
YBR276C	1.2987021668126608	2.080327065905879
YBR277C	0.47748392079908625	0.41534056054497176
YBR278W	0.48937517693810256	0.5075786006817109
YBR279W	0.9512003189672827	1.4538472874723019
YBR280C	1.7688988387812628	2.5418015703215584
YBR281C	0.7154444209393835	0.6620854905503328
YBR282W	0.6466332937594893	0.7737543015537685
YBR283C	0.6422579272005308	0.6628880678497515
YBR284W	1.0678008242675534	0.6630268937962965
YBR285W	0.8371950548715	0.423308397624235
YBR286W	0.895440891153924	0.5491339619883613
YBR287W	1.2078058552505184	2.058953210602563
YBR288C	1.3186895752870824	2.2367831505776747
YBR289W	1.2319215795172047	2.560182991757947
YBR290W	0.7023360824662801	1.0292642485608108
YBR291C	0.47029912090396914	0.44715787525443673
YBR292C	0.8068782543847044	0.6414382876316782
YBR293W	0.9448877564230379	0.8332916865930846
YBR294W	0.8582461478395705	2.1805771044512317
YBR295W	1.1604397058985543	1.0082420158646004
YBR296C	1.0424065931433593	0.6176204655651552
YBR296C-A	0.9359121408065295	0.33239750278293984
YBR297W	0.8889000217880506	0.5733787935423269
YBR298C	0.7331557104290848	0.3959530874859834
YBR299W	1.1023848789480244	1.4004693573901525
YBR300C	0.5456287284279926	0.45298070074092045
YBR301W	1.272631421124689	1.5911695357344449
YCL001W	1.2984441306027126	1.374104572841096
YCL001W-A	0.41137381316020943	0.4045155634834176
YCL001W-B	0.9450556140643934	0.33679877660224833
YCL002C	1.0905875440408308	1.2548782447193674
YCL005W	1.1642564847667327	0.8750543390938212
YCL005W-A	0.9222912896653359	1.4424445636489898
YCL006C	1.206119032492376	0.9161338633021215
YCL007C	0.5609642906730129	0.920559536775354
YCL008C	0.24429090077695723	0.3861549018816629
YCL009C	1.1228430058950851	1.3048256508782492
YCL010C	1.0084037644691417	0.7796844888799318
YCL011C	1.0841424200559238	0.8009632519514529
YCL012C	1.1479577523100364	1.3948616898391544
YCL013W	1.1136907144632693	1.1231474784781812
YCL014W	1.1235795680304113	1.0742634730780338
YCL016C	0.6938407483519836	0.6422324104646778
YCL021W-A	0.909680173919056	0.7153272543004311
YCL022C	1.0951267940187255	1.2639363489718682
YCL023C	1.0947425266777073	0.8347730502050894
YCL024W	1.0554642688158573	1.3737532511796728
YCL025C	1.1297568913091314	0.7461865442111867
YCL026C	1.3158049679730826	2.0503763649830034
YCL026C-A	1.4990212434095513	2.0732555165511193
YCL026C-B	1.1616142287505533	0.9651472245269873
YCL027W	1.1838778898688584	1.4594001764175089
YCL028W	1.0075221569553927	1.3495323800538186
YCL029C	1.1485584651137848	1.1457219358404447
YCL030C	0.853893306280211	0.7488827954740138
YCL032W	1.0108017653416974	1.1620759286519249
YCL033C	1.1325974390292615	1.2220952186184153
YCL034W	1.1266067235787662	1.1561696254716127
YCL035C	1.1659252424487898	1.4486436251025716
YCL036W	1.1424447699465936	1.2197353626221246
YCL037C	0.8823582881087606	0.4368226858086861
YCL038C	1.0831346863391884	0.9276885650247333
YCL039W	1.1212579725107923	1.4690100521363298
YCL040W	1.042655758723539	0.9057070751869936
YCL042W	1.1248266756774794	0.9785701758681911
YCL044C	1.1279996234528764	1.476175752076581
YCL045C	0.9781005567255588	1.3181041557691429
YCL046W	1.2327133832454558	1.9453757916087557
YCL047C	0.9976412450838984	1.1330426923181207
YCL048W	0.5809838341319755	0.6916549243898826
YCL049C	0.8455479746927304	0.629993126142422
YCL050C	1.1768345324497036	1.941457592210646
YCL051W	1.108525835553445	0.9036833380043378
YCL055W	1.0147106358810005	0.9095322482468728
YCL056C	1.172723589644329	1.2574452690771056
YCL057C-A	0.511089082122574	0.31756159143431356
YCL057W	1.1065893503272075	1.1654188118174444
YCL058C	1.1150557034892137	1.4189972920846838
YCL061C	0.6535517176623007	0.6462297631627902
YCL063W	1.0974600432065154	1.1837285393326413
YCL064C	0.9926293315705156	0.7691498791013193
YCL069W	0.8766223645712714	0.6465553723552522
YCL074W	1.067836024718134	1.490993283591621
YCL075W	0.9031235624577164	1.2803195283721667
YCL076W	0.982486184429904	0.9479234612828706
YCR001W	1.1076632216729647	1.6483571823165621
YCR002C	1.0337266488502688	0.6466877321162174
YCR003W	1.1234447010505477	1.4557064150029622
YCR004C	1.1806962689403415	1.4500728762452104
YCR005C	1.0064178621274864	1.1532675794031622
YCR006C	1.110830338689023	1.2065451545880002
YCR007C	1.0134343888642123	1.1024401999784281
YCR008W	1.116213866297531	1.3650967021213822
YCR009C	0.6493659460269303	0.5453706822865041
YCR010C	0.8911911214726143	1.1645087164791055
YCR011C	0.7711397389594613	1.5379049145849137
YCR014C	1.105968385847697	1.362058071810587
YCR015C	1.1761986150483454	1.3272786742999376
YCR016W	1.1685290631730945	1.5046210722168172
YCR017C	1.1288370085710626	0.6568511931580969
YCR019W	1.2202248923120034	0.9463159429885615
YCR020C	1.197402062161504	1.3476066425990205
YCR020C-A	1.0554721264503153	0.7903887516399594
YCR020W-B	0.5965810710332042	0.7951337560940549
YCR021C	1.0431951688448133	0.9660087942013545
YCR022C	1.0223075262567585	0.9745152485941802
YCR023C	1.116523005397358	1.107115165472576
YCR024C	1.067321706476553	0.9435953312109413
YCR024C-A	0.794711438291585	0.6234122976621245
YCR025C	0.8610958555766688	0.7781135451432616
YCR026C	0.8978836178729772	0.8104816202267897
YCR027C	0.664259621256437	0.4680591569223498
YCR028C	1.0751815571232748	1.6719243805931474
YCR028C-A	0.8989812350529053	2.900413689089875
YCR030C	0.9721129339044428	1.6542235546788553
YCR031C	0.603382151225178	0.3872023701589347
YCR032W	0.7387116967292875	1.39809868249022
YCR033W	1.0788560700639283	2.6350297265366884
YCR034W	0.23496778465217397	0.29035937700924047
YCR036W	0.7018797016468534	0.5776058949973111
YCR037C	0.8929116975122411	0.5702824862246799
YCR043C	0.8532508676284793	0.6167352127909587
YCR044C	0.5049403064129445	0.7610743528887753
YCR045C	0.5044020549586522	0.3356867365117062
YCR046C	0.49499259542220575	1.3639051095523245
YCR047C	0.9957260887075153	1.8478571184374057
YCR048W	1.3957679341627207	2.109427009294193
YCR049C	1.0086569457293595	0.5916467593140694
YCR050C	0.641601746649351	0.5651528209246741
YCR051W	0.6350073774339586	0.47329156393692134
YCR053W	1.1131406290117227	2.631009050133898
YCR059C	0.9383815192006397	0.5286578086665309
YCR060W	1.2844509459335343	1.4647200770153643
YCR061W	1.3992898523482187	1.3836356503838645
YCR063W	0.41838451171499474	0.4279222438282312
YCR065W	0.40933763198499645	0.3075316170226407
YCR066W	0.239527829290169	0.21392814711253372
YCR067C	0.5348948538307141	1.0007155343454588
YCR068W	0.8573022764570811	0.4880118761270816
YCR069W	0.666124871985489	1.3423582539362693
YCR071C	0.7741307211287578	0.9254101446583068
YCR073C	0.8853520027278329	1.4144140028210723
YCR073W-A	0.8008645915623104	0.3578954034336184
YCR075C	1.0425625224433994	1.6421485799616222
YCR075W-A	1.0706307447415793	0.27880030014876545
YCR076C	0.7882831535601161	0.4178281553028468
YCR077C	0.4568083025735774	0.3978124957888078
YCR079W	1.101800691476165	0.5100468660804196
YCR081W	0.4347913766733338	0.29128456975023187
YCR082W	1.030335890896545	0.7262315026205888
YCR083W	1.0625796219724433	2.349923526726073
YCR084C	0.689793341153072	1.9331832915207003
YCR085W	0.9331902506188464	0.5138246664894703
YCR086W	0.25238090960335924	0.1993569859075732
YCR087C-A	0.4821379679437797	0.1870119801406679
YCR087W	0.3971562243677297	0.16087375770166729
YCR088W	1.6586349567466927	2.583766215855103
YCR089W	1.2121511989987759	2.57778962825808
YCR090C	1.12802015974753	0.5249918561110185
YCR091W	0.7975635620673743	0.48545186947032126
YCR092C	0.8983144986321161	0.5974557240504506
YCR094W	0.5860526433714542	1.0687304280534213
YCR095C	1.1003144975151746	1.1813471612987394
YCR095W-A	1.0967170630569696	0.5945772995359594
YCR098C	0.5371412213390939	0.3363694952076595
YCR099C	0.9114132911522382	0.47024398385759403
YCR100C	0.9210402103649452	0.47544508838597105
YCR101C	0.9240629135518841	0.5583786567509638
YCR102C	1.0484979079489198	0.61299881051914
YCR102W-A	0.955765940738742	0.8931186151422283
YCR105W	0.9686083412588723	0.502104590480613
YCR106W	0.902292723486592	0.49211768761201075
YCR107W	1.1268718929369397	1.4250785703438473
YDL001W	0.8684335579378615	0.9008912424690786
YDL002C	0.7813790749249206	0.6768932213291526
YDL005C	0.6988265907162601	0.8780300505238345
YDL006W	0.711597210537822	0.6126914118073111
YDL009C	0.8070157864343862	0.7785716866939602
YDL010W	0.8990194134198883	0.8340809531366946
YDL011C	0.8386037400611747	0.878677240493839
YDL012C	0.8653488156251057	1.1736263489100258
YDL013W	0.8806268687283662	1.1869939325423209
YDL018C	0.6248264461329349	0.5709036821921777
YDL019C	0.869510155360491	0.7980996278900795
