orf	hap a | abundance of alanine | minimal [standard] | Mulleder M~Ralser M, 2016	hap a | abundance of aspartic acid | minimal [standard] | Mulleder M~Ralser M, 2016	hap a | abundance of glutamate | minimal [standard] | Mulleder M~Ralser M, 2016	hap a | abundance of phenylalanine | minimal [standard] | Mulleder M~Ralser M, 2016	hap a | abundance of glycine | minimal [standard] | Mulleder M~Ralser M, 2016	hap a | abundance of histidine | minimal [standard] | Mulleder M~Ralser M, 2016	hap a | abundance of isoleucine | minimal [standard] | Mulleder M~Ralser M, 2016	hap a | abundance of lysine | minimal [standard] | Mulleder M~Ralser M, 2016	hap a | abundance of leucine | minimal [standard] | Mulleder M~Ralser M, 2016	hap a | abundance of methionine | minimal [standard] | Mulleder M~Ralser M, 2016	hap a | abundance of asparagine | minimal [standard] | Mulleder M~Ralser M, 2016	hap a | abundance of proline | minimal [standard] | Mulleder M~Ralser M, 2016	hap a | abundance of glutamine | minimal [standard] | Mulleder M~Ralser M, 2016	hap a | abundance of arginine | minimal [standard] | Mulleder M~Ralser M, 2016	hap a | abundance of serine | minimal [standard] | Mulleder M~Ralser M, 2016	hap a | abundance of threonine | minimal [standard] | Mulleder M~Ralser M, 2016	hap a | abundance of valine | minimal [standard] | Mulleder M~Ralser M, 2016	hap a | abundance of tryptophan | minimal [standard] | Mulleder M~Ralser M, 2016	hap a | abundance of tyrosine | minimal [standard] | Mulleder M~Ralser M, 2016
YLR152C	-0.3693821798418429	-0.23538854592159061	-0.01321162319356147	0.6002163415378132	0.30670248439992565	-0.1057685598427104	0.8590025046735873	-0.020863253527235975	1.5576335379307442	0.6433477526395803	-0.15970990474133823	0.3528094656957619	0.058727784761571485	-0.34620419098164434	1.1921900331150574	-0.5533985559999253	0.004814825582616777	0.9945455471808715	0.07375730393139313
YLR154C	-1.163603391707753	-0.4544037729206742	-0.2519053505053976	0.4675157926332485	0.42382998431575386	0.5715926985312816	0.17683087972629527	0.6271061469634257	1.5374100844360428	-0.972162051164554	-0.28986288425558926	-0.5395400165226331	-0.6555807210471319	0.2254615847341969	0.9240780985625131	-1.9339264543371109	0.054165189774553334	0.6845088434494063	0.10135070478065794
YLR164W	-0.6028392575313327	-0.1826520952264884	-0.4350186906517253	0.5934585568615328	0.9261590732757717	0.022459075402753156	0.6789503357775791	-0.11581081820890318	1.225883988246468	-0.24778870771862407	-0.23307588483363345	-0.1211013718514852	-0.7965326531583937	0.08847424801239814	0.9452266779786459	-0.5853133287620857	0.21818954682166508	0.8078925984508768	0.1867783324702268
YLR165C	0.014014805734439969	-0.012854503068417346	1.1727315836054555	-0.32929205744972767	-0.3532686678579108	0.9480453215290926	-1.4067759172783678	0.15619904039167648	0.4324435575537929	-0.2570984947469549	0.146280083752449	0.7938539748077319	1.444497856893585	0.05629979467415331	0.6301478931254406	-0.7031606524343799	0.054165189774553334	-1.4090316278661665	0.021703946079281757
YLR168C	-0.0982191828604357	0.654874844117826	0.2043438443071348	-1.04615189107149	0.026607980903740554	0.11268562336212527	-0.42647405529785015	0.3187049003214791	-0.3249717296757467	-0.8306008476267143	0.2514674830279152	-0.0072829893254041855	0.5860210690347643	0.3856825352491109	1.9298216083366184	-0.7136382293435087	-0.2812030079876823	-0.48887460648532227	-0.13213637512020343
YLR169W	-0.02510761986817008	-0.16912452544580886	-0.5168257787464904	-0.05802670455447487	0.9952379774203997	0.9756104027157579	0.007562998249446214	0.5796927300473378	-0.3455016853499727	-0.6263646357101129	-0.48012134646507887	-0.5112696531484142	-0.5436343885585765	0.5126193083083515	1.5577906932469041	-0.009433805864877569	0.054165189774553334	0.042806503316448356	0.5501771184560142
YLR170C	0.6040379210816509	-0.32095039159765787	-0.23102831475112787	0.6286935707033054	0.8640844809337422	0.9240519898525863	0.17105089559564554	0.015856444968643493	-0.2783572292333412	-0.21575654170935893	-0.6362549895395339	-0.03225496241665472	-0.1971652134563044	-0.037692877848034885	1.2673866245824141	-0.1715956307994795	0.4753718822080904	0.2041960506775367	0.2242430691893281
YLR171W	0.5428278576310368	-1.0759108139859324	-1.1687856553795426	1.0837132990153326	1.2312111390778715	-0.0832685003124995	0.093018472040244	0.19442871015363722	-0.028039236118014853	-1.3230237496204584	-1.648114363164231	-1.9880026002066966	-2.2313584710224337	0.5387936337426041	0.21000161286468344	-1.5115587385852423	0.15565852605837485	0.5623555498120872	1.1796363900681563
YLR172C	0.697110641425557	0.33347073901594443	-0.10360737454186879	-0.6268720247605425	0.6062905276237557	0.24069316384023887	0.093018472040244	0.4409313515986384	-0.7128054079109215	-1.3793584896452822	-1.1752650944898864	-1.1418881959162637	-1.258401124431465	0.5955509120914148	1.0234900643117488	-0.9537249306863639	0.30308159585730987	-1.0592978298125808	0.7790080727790478
YLR173W	0.1717845083112734	0.6475770845246187	0.14965529590211826	-0.11327054407162152	-0.2609480818376675	0.6301212667418401	-0.3267207535766026	-0.2588980720895236	0.7680926875052173	-0.11139958333232432	0.0025943294877003747	0.23230348591492814	0.2813996218748801	-0.4093613532436865	1.0569081584497755	-0.558175481658294	-0.3174573416945524	0.7469633122726118	0.11404706488661459
