orf	het | growth (pooled culture) | chromium trioxide [0.1 mM] | None | Holland S~Avery SV, 2007
YDR052C	
YDR053W	-0.0048456982575320155
YDR054C	0.06264518965400415
YDR055W	-0.026954069617788207
YDR056C	-0.015861453628103383
YDR057W	
YDR058C	-0.0011064599912938141
YDR059C	-0.006160076783217941
YDR060W	0.04902045055370541
YDR061W	0.015348530244342157
YDR062W	-0.020192306191793834
YDR063W	0.006259748216107096
YDR064W	0.021308121188394986
YDR065W	0.04095283295622349
YDR066C	
YDR067C	0.04632857754328325
YDR068W	0.005329635645077126
YDR069C	0.015292403172133087
YDR070C	-0.0002894281470263533
YDR071C	
YDR072C	-0.008236364228676987
YDR073W	0.027483864423205516
YDR074W	0.010666464600789637
YDR075W	-0.0021546034880264332
YDR076W	0.0067664177090828986
YDR077W	
YDR078C	0.024405996773682166
YDR079W	-0.010937592215673947
YDR080W	0.0024474479426755845
YDR081C	0.028417749402689464
YDR082W	
YDR083W	-0.014940894934381057
YDR084C	-0.0019622902343291795
YDR085C	-0.01733018485677073
YDR086C	
YDR087C	-0.0051693416427836016
YDR088C	-0.014987942195819767
YDR089W	-0.012534550545688401
YDR090C	
YDR091C	0.006968407086870325
YDR092W	
YDR093W	0.006490659459722603
YDR094W	-0.014446285278160439
YDR095C	-0.013897793588020499
YDR096W	0.0006095968756737024
YDR097C	0.0024627254999872745
YDR098C	-0.012940437998814358
YDR099W	0.006190424158056833
YDR100W	-0.0274924411084886
YDR101C	0.0013031906168641614
YDR102C	-0.013784587767664136
YDR103W	0.0001715733863076191
YDR104C	-0.033719868832111456
YDR105C	-0.03241345846436197
YDR107C	-0.011563015723248042
YDR108W	0.000779602092735943
YDR109C	-0.009811302956560086
YDR110W	-0.0004015904298802393
YDR111C	0.02555213424726198
YDR112W	-0.007414955638776571
YDR113C	-0.007116459970454414
YDR114C	-0.0012485527663417227
YDR115W	0.012632823755818397
YDR116C	-0.015173080262797673
YDR117C	-0.02457388894042994
YDR118W	0.017304511077479996
YDR119W	-0.010591622325280726
YDR120C	0.0006628929077321859
YDR121W	0.009714403456491653
YDR122W	-0.016595280871050073
YDR123C	-0.014062203890663824
YDR124W	-0.05284572305731794
YDR125C	-0.015386243080682913
YDR126W	0.018603761450696588
YDR127W	0.008491610053320081
YDR128W	-0.011726487083219737
YDR129C	0.020242174911352835
YDR130C	0.02460693801772848
YDR131C	0.012453964660506306
YDR132C	0.003957363101554541
YDR133C	-0.01955101776736823
YDR135C	-0.002803982123686686
YDR136C	0.004066110571172631
YDR137W	0.0006014380269093074
YDR138W	0.02168163841534954
YDR139C	0.020131093681488292
YDR140W	0.015025799160904525
YDR141C	-0.04193340618140125
YDR142C	-0.0009947395458949492
YDR143C	0.013445050399465301
YDR144C	0.006774833061615984
YDR145W	
YDR146C	-0.009764555223552782
YDR147W	
YDR148C	0.0229381506232881
YDR149C	-0.006461292459476074
YDR150W	0.005014124726549737
YDR151C	-0.031026670832971445
YDR152W	-0.059448727324994455
YDR153C	0.016151627045344792
YDR154C	-0.0061301476992584964
YDR155C	
YDR156W	0.013475331108385568
YDR157W	
YDR158W	
YDR159W	-0.023275198787728112
YDR160W	-0.004259381004462985
YDR161W	0.007682136320450945
YDR162C	0.01813687666955664
YDR163W	
YDR164C	0.0004539474024635778
YDR165W	
YDR166C	
YDR167W	0.0017572278486082532
YDR168W	0.008806217033279013
YDR169C	-0.0024942419938600024
YDR170C	0.001599795544548253
YDR171W	-0.0006204594841769792
YDR172W	-0.008188113737075517
YDR173C	-0.01843965091177723
YDR174W	-0.0010270430516072398
YDR175C	-0.048584803720207764
YDR176W	-0.11074682569015344
YDR177W	-0.011664171727835859
YDR178W	0.004804593496982214
YDR179C	0.002505658869468505
YDR179W-A	-0.09893255895234893
YDR180W	-0.011498569885840306
YDR181C	0.002125280248555241
YDR182W	-0.01628029528221643
YDR183W	0.1327295352034226
YDR184C	
YDR185C	-0.07131826025113883
YDR186C	0.004957201186578709
YDR187C	0.009884276683635949
YDR188W	-0.015453104210601578
YDR189W	-0.037284673006323425
YDR190C	-0.014270721015632412
YDR191W	-0.010831343485898821
YDR192C	-0.007310372314714796
YDR193W	0.02281513367328565
YDR194C	-0.017626441439191027
YDR195W	-0.0001873413514640633
YDR196C	-0.011205231565337757
YDR197W	-0.0017302803442505246
YDR198C	-0.025218674389530377
YDR199W	0.0043061248989568045
YDR200C	-0.006316314838458769
YDR201W	-0.021186332284898954
YDR202C	0.012130737391738958
YDR203W	-0.06601854031155044
YDR204W	
YDR205W	0.007310626241210188
YDR206W	-0.001264301927027459
YDR207C	-0.0009533696689167344
YDR208W	-0.026647751701315257
YDR209C	-0.008798301213021487
YDR210W	-0.006632284580785513
YDR211W	-0.0003678632914833734
YDR212W	-0.0018485357907070824
YDR213W	0.0013542595018932709
YDR214W	0.00596154968115065
YDR215C	0.008682007197557809
YDR216W	0.0026001330162756632
YDR217C	
YDR218C	-0.01930982336681842
YDR219C	-0.0020887946009264698
YDR220C	-0.003794145742940052
YDR221W	0.06985749799213595
YDR222W	-0.005300252796379043
YDR223W	0.009130316301082835
YDR224C	-0.013192668776423057
YDR225W	-0.019684742099558047
YDR226W	-0.006604808123456858
YDR227W	-0.0034756696821120056
YDR228C	-0.01671856845772087
YDR229W	-0.013158750213885122
YDR230W	-0.01033565963058049
YDR231C	0.004865623677088442
YDR232W	-0.018410167641238498
YDR233C	0.004901159848348324
YDR234W	-0.005345808299749032
YDR235W	-0.017999063683272105
YDR236C	-0.021179549692013543
YDR237W	-0.07541421803570943
YDR238C	-0.020607882860106144
YDR239C	-0.011228624412359202
YDR240C	-0.017806915340162894
YDR241W	0.009114291108073673
YDR242W	-0.015651609322682013
YDR243C	0.0014142048299292326
YDR244W	0.006488136487366246
YDR245W	0.023076471441175483
YDR246W	0.005966650671387425
YDR247W	-0.012431178178098716
YDR248C	0.010542126131758802
YDR249C	0.0030296742235501094
YDR250C	-0.009061180730416655
YDR251W	-0.011070254590725517
YDR252W	0.0020205345309967622
YDR253C	0.0009408183367109191
YDR254W	0.03452538494259082
YDR255C	-0.03375750108555031
YDR256C	-0.005486240401313103
YDR257C	0.05041427118457144
YDR258C	-0.027176059073784547
YDR259C	0.003939526793296867
YDR260C	-0.05373886068757777
YDR261C	-0.004661229629684554
YDR262W	0.006764024098648885
YDR263C	0.004648134594494565
YDR264C	-0.052841112117004735
YDR265W	-0.008565884027811251
YDR266C	-0.004661042855606668
YDR267C	-0.029341371457362556
YDR268W	-0.015877848619796728
YDR269C	0.015905639683655347
YDR270W	0.011372690058186571
YDR271C	-0.04377440399244244
YDR272W	-0.017530005947522832
YDR273W	-0.007982285090074641
YDR274C	-0.018627268202828715
YDR275W	-0.001229021498709248
YDR276C	-0.009151688884710267
YDR277C	0.008324005268072227
YDR278C	-0.003666699880109857
YDR279W	-0.008332362478567215
YDR280W	-0.010705735482613787
YDR281C	0.004114587649667406
YDR282C	0.015257793954699214
YDR283C	0.024898189695725798
YDR284C	-0.012974562308240626
YDR285W	0.0018055471976612617
YDR286C	-0.005193800497414146
YDR287W	-0.013060788729792232
YDR288W	-0.008801205978444936
YDR289C	-0.009275127721900627
YDR290W	0.1082239483316565
YDR291W	-0.007981040838419976
YDR292C	-0.0030181710690529787
YDR293C	0.00010261149439120057
YDR294C	-0.00390111844834871
YDR295C	-0.037371012249722585
YDR296W	-0.004732266980156856
YDR297W	-0.005987930623867321
YDR298C	0.0007437216014881398
YDR299W	0.0030190162301597036
YDR300C	
YDR301W	-0.013352971756482718
YDR302W	0.015907374716237075
YDR303C	0.02653809310990434
YDR304C	-0.001998082611176618
YDR305C	-0.0023864963419425607
YDR306C	0.0039201130118265495
YDR307W	-0.003601268675616753
YDR308C	-0.024411635313117325
YDR309C	-0.004565322164669481
YDR310C	0.008133019370581118
YDR311W	0.000617447451841285
YDR312W	-0.0034982621030501377
YDR313C	0.0716782558485836
YDR314C	-0.011041240470248714
YDR315C	
YDR316W	0.0434174326579517
YDR317W	0.0056555683173756775
YDR318W	-0.02314991678847767
YDR319C	-0.01622242672492443
YDR320C	0.0001846181041973722
YDR321W	-0.0015496191740940642
YDR322W	-0.007398247079545259
YDR323C	0.003288086119170478
YDR324C	-0.0031554265191746523
YDR325W	-0.025845668411988227
YDR326C	-0.012980516727632202
YDR327W	-0.001375566353996379
YDR328C	0.01947720417334094
YDR329C	0.0068811045129799926
YDR330W	-0.0002256801156517987
YDR331W	0.016538986566387512
YDR332W	2.6708336391123577e-06
YDR333C	-0.0501659937248119
YDR334W	0.012071112921849939
YDR335W	0.007818472489580414
YDR336W	
YDR337W	-0.022929371196487157
YDR338C	-0.025899600859974403
YDR339C	-0.008103529399548576
YDR340W	-0.006970061839163821
YDR341C	0.011715334114346308
YDR344C	-0.0025400918750129765
YDR345C	-0.018856619712471486
YDR346C	-0.022124301108307355
YDR347W	-0.012580212508078233
YDR348C	-0.008473218175487778
YDR349C	-0.000999301538257738
YDR350C	0.044027953137527456
YDR351W	-0.0022429541990154206
YDR352W	-0.001307692983458281
YDR353W	0.026468535891187195
YDR354W	-0.027014503310785195
YDR355C	-0.03162118153752645
YDR356W	-0.02121460448281374
YDR357C	-0.026034441726521265
YDR358W	-0.013689408555436426
YDR359C	-0.011446987696188238
YDR360W	0.010682468316655081
YDR361C	-0.006302493703595636
YDR362C	0.002293927029643445
YDR363W	-0.0005793765379356781
YDR363W-A	-0.029222568083919653
YDR364C	
YDR365C	-0.016062297449643118
YDR367W	-0.0263454440625519
YDR368W	-0.01166150419585022
YDR369C	0.007419088913636997
YDR370C	-0.009751083495382068
YDR371W	0.000443238120545043
YDR372C	-0.003598332880883004
YDR373W	-0.009336717164986052
YDR374C	-0.017796690269227332
YDR375C	-0.018940090968031113
YDR376W	-0.018203546390770247
YDR377W	-0.003837309944654814
YDR378C	-0.010017958314745421
YDR379W	-0.010220479399762887
YDR380W	-0.014289165807976772
YDR381W	0.0018367159865291835
YDR382W	0.00472645801266032
YDR383C	-0.014376849057337935
YDR384C	
YDR385W	0.009059608786987722
YDR386W	-0.0002897538265388914
YDR387C	-0.004132812669406077
YDR388W	0.003874790641172688
YDR389W	0.007403979047851065
YDR390C	-0.010543481931875012
YDR391C	0.0062029787050994255
YDR392W	-0.018077913042534793
YDR393W	-0.009695779738106834
YDR394W	-0.01788114794941248
YDR395W	-0.012294008692856654
YDR396W	-0.00900776138376557
YDR397C	-0.002229133805559496
YDR398W	-0.04733256035576361
YDR399W	-0.011673826596084737
YDR400W	-0.008904323094094634
YDR401W	
YDR402C	0.005826365495278206
YDR403W	-0.005933890358684657
YDR404C	0.017800122675855793
YDR405W	-0.02530363300775053
YDR406W	-0.006721535803497055
YDR407C	-0.010603579871199333
YDR408C	-0.043390407122775795
YDR409W	0.014551832962997608
YDR410C	-0.03894198962189297
YDR411C	7.866764585981456e-05
YDR412W	-0.07065374003858224
YDR413C	0.010267560790603321
YDR414C	-0.0034725528403052592
YDR415C	-0.06229960418838752
YDR416W	-0.0056135161421298685
YDR417C	-0.016349301827780077
YDR418W	
YDR419W	-0.0033817115098557084
YDR420W	-0.011749593038870323
YDR421W	0.0003561888469079252
YDR422C	0.0009186845509242744
YDR423C	-0.011428854987183275
YDR424C	0.012145789541992386
YDR425W	-0.021483134331897757
YDR426C	-0.008320687346648092
YDR427W	-0.03581637643959283
YDR428C	0.008432271352811193
YDR429C	0.03504823787568118
YDR430C	-0.010254413218319079
YDR431W	-0.011155879206566592
YDR432W	0.0012224910927614747
YDR433W	
YDR434W	-0.00396356219950006
YDR435C	0.03589997498265625
YDR436W	0.009215524177474935
YDR437W	-0.04222337209881456
YDR438W	0.02706113591615041
YDR439W	-0.004480029737448389
YDR440W	-0.010503271714217714
YDR441C	
YDR442W	0.009397716845763715
YDR443C	-0.007709824684199878
YDR444W	-0.0018634231271168044
YDR445C	0.0407482325518151
YDR446W	0.0235000146542353
YDR447C	
YDR448W	
YDR449C	-0.04533779452714332
YDR450W	
YDR451C	-0.006832751735653769
YDR452W	-0.0012413173346199186
YDR453C	0.0049369631588993615
YDR454C	
YDR455C	0.03238047607076257
YDR456W	-0.006724222000593872
YDR457W	0.00011315720661731442
YDR458C	-0.0330173718028883
YDR459C	-0.015738546027978362
YDR460W	-0.018250558827211855
YDR461W	0.008867677085801716
YDR462W	-0.08158602713030412
YDR463W	-0.021635489243154338
YDR464W	-0.051972366174842285
YDR465C	-0.008654410398105244
YDR466W	-0.01106962751510656
YDR467C	-0.035320727950892375
YDR468C	-0.054396541128461984
YDR469W	
YDR470C	-0.07057125209751954
YDR471W	-0.006158613345148604
YDR472W	
YDR473C	0.010978881153511182
YDR475C	-0.044183002992965924
YDR476C	-0.0176620571373163
YDR477W	-0.004255361202383801
YDR478W	-0.002495961399131647
YDR479C	-0.00889034101847121
YDR480W	-0.00035238599222297065
YDR481C	
YDR482C	-0.004866179223993804
YDR483W	
YDR484W	0.0005996689578035754
YDR485C	
YDR486C	0.013956732420538132
YDR487C	-0.022875383649331116
YDR488C	0.12395095976738821
YDR489W	0.011985539912680167
YDR490C	0.007625198702335752
YDR491C	0.0013534703462501942
YDR492W	
YDR493W	0.018054462840750175
YDR494W	0.026725631055651344
YDR495C	-0.0071793403014399956
YDR496C	0.023014288187222925
YDR497C	0.01232220076811735
YDR498C	0.012615667251646092
YDR499W	0.004983020267771171
YDR500C	-0.021484566056154793
YDR501W	
YDR502C	-0.005859788120614938
YDR503C	0.03135004474552832
YDR504C	-0.007370146924430141
YDR505C	-0.06702883127841489
YDR506C	
YDR507C	
YDR508C	0.0018935829906719139
YDR509W	-0.04259453532837557
YDR510W	-0.0027968762304503604
YDR511W	-0.004178201307531621
YDR512C	0.001599021537731251
YDR513W	-0.029264071101129427
YDR514C	0.00658406851041541
YDR515W	0.00784313464797113
YDR516C	0.0011916795521826895
YDR517W	-0.009664178772139261
YDR518W	
YDR519W	-0.0016620651916925695
YDR520C	-0.025154663059468542
YDR521W	0.003844786165030699
YDR522C	-0.007888894854985656
YDR523C	-0.013682479445020282
YDR524C	0.013944486572551665
YDR525W	0.0034945603530442786
YDR525W-A	0.14438916576975017
YDR526C	-0.006973444886194889
YDR527W	0.0004719696603635731
YDR528W	0.02169797886583979
YDR529C	0.004854573559652501
YDR530C	0.02902211117947501
YDR531W	
YDR532C	-0.02702114056129648
YDR533C	0.004369210558672284
YDR534C	-0.002308498621815195
YDR535C	-0.009192626610976428
YDR536W	-0.004766466298676476
YDR537C	-0.0005377021299126147
YDR538W	0.0029912640482252124
YDR539W	0.010893879508559395
YDR540C	-0.034346939902975306
YDR541C	0.005942933088155792
YEL001C	-0.010454982901722606
YEL002C	0.046401916197015995
YEL003W	-0.01027492711374791
YEL004W	-0.0177481816526697
YEL005C	
YEL006W	0.03618506579664779
YEL007W	-0.02231008421843281
YEL008W	0.0016954885092579051
YEL009C	-0.03716905930253683
YEL010W	-0.006616802350514955
YEL011W	-0.008589165123320006
YEL012W	-0.016469712744390283
YEL013W	-0.021124239286327194
YEL014C	-0.006641329797400935
YEL015W	0.004959036947806288
YEL016C	-0.0026019858363575234
YEL017C-A	0.001103682002993294
YEL017W	
YEL018W	0.010665044784904858
YEL019C	-0.005666743240046991
YEL020C	-0.008696098734987
YEL023C	-0.015043442405930254
YEL024W	0.004011947336640082
YEL025C	-0.004000822372295472
YEL026W	0.0034878831191328826
YEL027W	0.031178774536050623
YEL028W	0.0028441683581429886
YEL029C	-0.012104339117464967
YEL030W	0.004329362308000113
YEL031W	-0.001877191251978578
YEL032W	0.012722620947647159
YEL033W	0.016042250887794703
YEL034W	0.012111472375709637
YEL035C	0.01973376037057584
YEL036C	0.03359311654865965
YEL037C	-0.009031647246011706
YEL038W	-0.01351903870834631
YEL039C	-0.017941030404830124
YEL040W	-0.008386981917078887
YEL041W	
YEL042W	0.009715964549619883
YEL043W	-0.00201073200171468
YEL044W	0.0031604609007415893
YEL045C	-0.007244827676167704
YEL046C	-0.012357405788824685
YEL047C	0.005238457214504154
YEL048C	-0.010518627705534432
YEL049W	-0.014737463944324283
YEL050C	-0.015882132363708636
YEL051W	-0.022522187059424017
YEL052W	0.045785313332955414
YEL053C	0.00158080106941701
YEL054C	-0.009467796323555011
YEL055C	-0.07292368240356362
YEL056W	-0.013716339545584492
YEL057C	-0.004061623889568435
YEL058W	-0.015691318771619986
YEL059W	0.012256802949993217
YEL060C	-0.03380423790927341
YEL061C	-0.006098684045428187
YEL062W	-0.004563129643737776
YEL063C	-0.009448672616048256
YEL064C	-0.001817867133334752
YEL065W	
YEL066W	0.018699358561971982
YEL067C	0.0049862228218678336
YEL068C	-0.014187431923777978
YEL071W	-0.002836015027107102
YEL072W	-0.011016898442031128
YER001W	0.005590020076471548
YER002W	0.0234856442696213
YER003C	-0.003531909190973259
YER004W	
YER005W	-0.009314484982392244
YER006W	0.011052236802611009
YER007C-A	-0.00997440212580138
YER007W	
YER008C	-0.0141867812371179
YER009W	-0.015056072613062665
YER010C	-0.006259316358358342
YER011W	0.008457056785906547
YER012W	0.009175495868484256
YER013W	-0.007433893162591737
YER014C-A	-0.010836962816464644
YER014W	-0.012338550672825563
YER016W	
YER017C	-0.01788053147228129
YER018C	-0.04254075171148009
YER019C-A	-0.009756950408371901
YER019W	-0.008026260805149557
YER020W	-0.025847266681310196
YER021W	-0.02904574955613794
YER022W	-0.0019643588548744102
YER023W	0.006293252268648581
YER024W	-0.014954772064923662
YER025W	-0.0016672640768293275
YER027C	-0.014279539784706538
YER028C	-0.015220436318661983
YER030W	0.015626563287135325
YER031C	
YER032W	-0.003897701295894428
YER033C	-0.004379026651339074
YER034W	-0.04981167569699226
YER035W	0.011392987376125305
YER036C	-0.0047177694809015895
YER037W	-0.0056821662509864215
YER038C	0.002170567565079955
YER038W-A	
YER039C	-0.030059997156192696
YER039C-A	0.004097025869115993
YER040W	0.006909171308003189
YER041W	0.0009565208069860472
YER042W	0.004078493002919625
YER043C	-0.010746533066654698
YER044C	-0.013414678536550194
YER044C-A	-0.0023085190355251624
YER045C	-0.026145855480362138
YER046W	0.012371848150388288
YER046W-A	-0.012316933086946567
YER047C	-0.01955905382666237
YER048C	-0.022811073657655584
YER048W-A	-0.0002557428830354258
YER049W	0.0050586129375781875
YER050C	-0.01174642421126698
YER051W	-0.011410082724778833
YER052C	0.060988539466554734
YER053C	-0.024321408926854384
YER054C	-0.0112449530099106
YER055C	-0.006417085958007328
YER056C	
YER056C-A	0.0022984838650129506
YER057C	-0.012323262651243536
YER058W	
YER059W	0.009235654462360769
YER060W	0.0409120949145941
YER060W-A	0.006591716007540404
YER061C	0.00903022314729749
YER062C	-0.021930479392820293
YER063W	0.010324329241890747
YER064C	-0.019542117605394604
YER065C	-0.0067055663465916465
YER066C-A	-0.03200348194340709
YER066W	0.00025012073810704114
YER067C-A	-0.0017056972905897406
YER067W	-0.006151931643939493
YER068C-A	0.018248944711769178
YER068W	0.024009911525279235
YER069W	0.00911594165238392
YER070W	-0.010763815331891547
YER071C	-0.009097130900598875
YER072W	0.022092190835540596
YER073W	-0.004024503842759603
YER074W	-0.002210444584158011
YER075C	0.005060250396470241
YER077C	
YER078C	-0.003404370042987097
YER079W	-0.006777403881076627
YER080W	-0.008202681322469294
YER081W	-0.011914454610862534
YER082C	-0.0013257694916873636
YER083C	0.0007786764939577329
YER084W	-0.02762190061428298
YER085C	-0.006075254819636087
YER086W	
YER087C-B	-0.012651728072474144
YER087W	-0.018896482661025386
YER088C	-0.022652475674230545
YER089C	0.0010438995031635248
YER090W	0.0033654494237419716
YER091C	-0.007774186961956347
YER091C-A	-0.057988540921222576
YER092W	-0.036795779917498474
YER093C	-0.045470173911273365
YER093C-A	-0.017118030173917158
YER094C	-0.013707885940966828
YER095W	0.040893220547300345
YER096W	-0.013542088421523447
YER097W	0.00744519828005602
YER098W	-0.008776940925418855
YER101C	-0.010103460539043468
YER103W	0.004387656173696542
YER104W	0.005056662822096676
YER106W	0.005327822547572698
YER107C	-0.003745818112901431
YER110C	0.0026320399101232815
YER111C	-0.026298861449004726
YER112W	-0.014882995821317246
YER113C	0.01754012049867423
YER114C	0.0010630231368656965
YER115C	0.005332362528614647
YER116C	
YER117W	0.009172191659249275
YER118C	0.040877911294334345
YER119C	-0.036702739226625834
YER119C-A	-0.029169579474574655
YER120W	-0.02220267609223933
YER121W	0.026296579973179537
YER122C	-0.0020329912469865307
YER123W	-0.005184677286705299
YER124C	0.0016297292661264457
YER125W	-0.02359360281948518
YER126C	0.022409776123654877
YER127W	-0.02518041206716916
YER128W	-0.016285883944899625
YER129W	0.007169243191527022
YER130C	-0.010492970636060372
YER131W	-0.013399620763762183
YER132C	-0.010674858102621004
YER133W	0.049734851691518214
YER134C	0.01880819952066445
YER135C	-0.008920741550634007
YER136W	-0.013138935677180986
YER137C	0.0032966849550182123
YER139C	
YER140W	-0.017808322989446585
YER141W	-0.007651174168729475
YER142C	-0.02032546474034971
YER143W	-0.024130531564128203
YER144C	0.007084204221944323
YER145C	0.0028716474163915026
YER146W	-0.005079786516908729
YER147C	-0.09361130144427483
YER148W	0.01714563370982655
YER149C	0.0008944814024383434
YER150W	-0.010100990770601226
YER151C	-0.02047302970743348
YER152C	-0.0864426186685542
YER153C	-0.007891984286938356
YER154W	-0.007402326897728309
YER155C	-0.0017964731434347535
YER156C	0.006004176369309916
YER157W	
YER158C	0.0038170567228497775
YER159C	-0.012044131196882997
YER161C	0.0005636672339141878
YER162C	-0.04416651879169184
YER163C	-0.04551897808598464
YER164W	-0.03846801500682393
YER165W	0.00055797819393938
YER166W	0.016451530948332682
YER167W	-0.04068634067830665
YER168C	0.010359120707112266
YER169W	0.020277498264739333
YER170W	-0.005370943257236558
YER171W	-0.009701023086025839
YER172C	-0.024015734167146384
YER173W	-0.001413001221681606
YER174C	0.01555691112261011
YER175C	-0.0005637304771639717
YER176W	0.0021380343290268323
YER177W	0.02158651983704596
YER178W	-0.0237921683628646
YER179W	-0.008963119551443383
YER180C	0.005488140834279948
YER181C	0.016205396213025837
YER182W	0.0005100431558213814
YER183C	-0.01012394011594919
YER184C	0.0015301338617230225
YER185W	-0.009367982583305595
YER186C	
YER187W	-0.015060366387432376
YER188W	-0.0012580070178109153
YFL001W	-0.03818730297923079
YFL002C	
YFL003C	0.040019876930972184
YFL004W	0.007992868055715818
YFL005W	-0.1149822812126069
YFL007W	0.0445030261508069
YFL008W	
YFL009W	0.015306846818162037
YFL010C	
YFL010W-A	
YFL011W	0.005725097193853953
YFL012W	
YFL012W-A	0.030826705148357777
YFL013C	0.024858582823339463
YFL014W	0.004873587828532698
YFL015C	0.003996224284666855
YFL016C	-0.003807044377356115
YFL017C	0.007882348094305932
YFL017W-A	-0.008533483547201922
YFL018C	-0.019664586012375
YFL019C	0.014161304058308162
YFL020C	-0.006468530209762139
YFL021W	0.004136812641127325
YFL022C	
YFL023W	-0.01972422579127015
YFL024C	-0.0007619304985822467
YFL025C	-0.020814305422232865
YFL026W	-0.0035497235713794007
YFL027C	-0.015362973805600737
YFL028C	
YFL029C	
YFL030W	0.00460809085515859
YFL031W	-0.008110003279067865
YFL032W	0.0054882199344406125
YFL033C	-0.02984108151379878
YFL034C-A	0.0005067812047892307
YFL034C-B	0.01310799017237099
YFL034W	-0.0028378283107696562
YFL036W	
YFL037W	-0.013060145342971254
YFL038C	0.02121728495875867
YFL039C	
YFL040W	-0.016081611467596034
YFL041W	0.010391140772720558
YFL042C	0.015832684175665076
YFL044C	-0.002354366126996653
YFL045C	-0.03388095903237743
YFL046W	
YFL047W	-0.010282391510739635
YFL048C	0.007252784489558068
YFL049W	0.014755608643440997
YFL050C	0.04265173795534265
YFL051C	-0.011198912927496798
YFL052W	0.004297335870491295
YFL053W	-0.004387538932254175
YFL054C	0.011634190836417282
YFL055W	-0.01019291805106661
YFL060C	0.011053035360709378
YFL063W	0.001875668815135012
YFR001W	0.012369328279271237
YFR002W	0.012166208230293673
YFR003C	-0.006199186210478974
YFR004W	-0.031168415064006506
YFR005C	-0.007345120257427856
YFR006W	0.000414577389224217
YFR007W	0.01148505672965099
YFR008W	0.04347828107945841
YFR009W	0.013925720061928286
YFR010W	
YFR011C	0.01414205137761133
YFR012W	0.03334218784585194
YFR013W	-0.009827501830045408
YFR014C	0.025987650311463065
YFR015C	0.006381088215510073
YFR016C	-0.0214491006844986
YFR017C	0.01421280602981415
YFR018C	0.008242670526504469
YFR019W	0.010337261131313787
YFR020W	-0.019111806909907738
YFR021W	-0.013262147305062096
YFR022W	0.004073932996294284
YFR023W	-0.0030032546837766355
YFR024C-A	0.01914055582017112
YFR025C	0.004994736247636694
YFR026C	0.0073091423735241225
YFR027W	0.014497270149952932
YFR028C	
YFR029W	
YFR030W	
YFR031C	0.005314143915634619
YFR031C-A	0.001699922540561765
YFR032C	-0.01985211197326618
YFR032C-A	
YFR033C	-0.01827831316322253
YFR034C	0.0009398629988982823
YFR035C	0.025919572629026437
YFR036W	-0.0012549068053235484
YFR037C	-0.045401679022771806
YFR038W	
YFR039C	0.004554222159377584
YFR040W	0.10884734830747662
YFR041C	-0.015092859693106258
YFR042W	0.009266786958369978
YFR043C	-0.01897668941316579
YFR044C	-0.01342446798433407
YFR045W	-0.002097258341802008
YFR046C	0.002451070676083286
YFR047C	-0.0024281876104672775
YFR048W	-0.006592434920333932
YFR049W	-0.004490681440495739
YFR050C	-0.0026856232944008273
YFR051C	0.04466778014613591
YFR052W	0.004417818962813075
YFR053C	0.006124001328798829
YFR054C	-0.012607552827760717
YFR055W	0.03201354978978899
YFR056C	0.010020262667149333
YFR057W	
YGL001C	0.007253910614477126
YGL002W	
YGL003C	-0.00963370707873508
YGL004C	0.009448578259585208
YGL005C	0.03255636098615029
YGL006W	
YGL007W	-0.009177032227200328
YGL008C	-0.021851924691543182
YGL009C	0.004602053852304782
YGL010W	0.025588512948892347
YGL011C	0.01302797102049426
YGL012W	0.020430780054171045
YGL013C	-0.027845776941235918
YGL014W	0.005120161010102463
YGL015C	
YGL016W	-0.004776469340890693
YGL017W	0.009698724894801912
YGL018C	
YGL019W	0.026084486357517842
YGL020C	
YGL021W	0.010019957226872897
YGL022W	0.009239232083699454
YGL023C	
YGL024W	-0.0008306961178424534
YGL025C	0.003192819745865544
YGL026C	0.0013831320326649493
YGL027C	
YGL028C	0.0061672223627407315
YGL029W	-0.0022273704515905803
YGL030W	-0.012448297286846158
YGL031C	-0.02406744896818851
YGL032C	
YGL033W	0.028830372322983813
YGL034C	0.004724590704090431
YGL035C	
YGL036W	0.012005645405436109
YGL037C	-0.006015250278869693
YGL038C	0.015380448472646567
YGL039W	0.004986708073852672
YGL040C	-0.004394973722050891
YGL041C	0.008054430454047284
YGL042C	-0.017391461311790625
YGL043W	-0.002153715282057444
YGL044C	
YGL045W	0.005588949473275165
YGL047W	-0.01297075524178107
YGL048C	-0.03320666018170277
YGL049C	
YGL050W	0.009342742715674972
YGL051W	0.008512165807059035
YGL053W	0.014137593331818066
YGL054C	-0.041521653290906874
YGL055W	-0.01840676355558639
YGL056C	0.0095636246622532
YGL057C	0.0040968838210172255
YGL058W	0.014484821212780889
YGL059W	-0.005431279234225747
YGL060W	-0.018697203334515224
YGL061C	-0.004211721750018915
YGL062W	0.0187838322092036
YGL063W	0.02738392614836249
YGL064C	0.0009829726033763926
YGL065C	-0.010448105776444967
YGL066W	0.04880702868488316
YGL067W	0.017518973791274185
YGL068W	-0.001927073918916158
YGL069C	0.000721719037768593
YGL070C	0.02005522793724903
YGL071W	
YGL072C	
YGL073W	
YGL074C	-0.0031845498916246284
YGL075C	0.017187937082561444
YGL076C	0.011354431529048291
YGL077C	-0.02224942016670993
YGL078C	0.0031433627597791435
YGL079W	-0.006376674428921675
YGL080W	-0.028071464698573405
YGL081W	
YGL082W	
