orf	het | growth (pooled culture) | chromium trioxide [0.1 mM] | None | Holland S~Avery SV, 2007
YBL018C	0.9780308705360873
YBL019W	-0.42770426399515704
YBL020W	-0.16130470214330253
YBL021C	
YBL022C	
YBL023C	
YBL024W	1.2471160807131312
YBL025W	-0.6822071181470366
YBL026W	-1.3740440341646873
YBL027W	0.012667494832571869
YBL028C	1.3463500422633587
YBL029W	-0.012525705595876001
YBL030C	0.6001684402222629
YBL031W	-2.8397669019004934
YBL032W	0.5513086018143574
YBL033C	0.018758418942093683
YBL034C	-0.11740493995886218
YBL035C	-0.2165339393499149
YBL036C	1.0792337458011598
YBL037W	0.4651180184890614
YBL038W	-0.45007250424605905
YBL039C	-0.709807715899884
YBL040C	0.8502917434305393
YBL041W	-0.29423205445149764
YBL042C	-0.06399762633549533
YBL043W	0.24913509217482388
YBL044W	
YBL045C	-0.4359060217483595
YBL046W	
YBL047C	
YBL048W	0.008046608137418905
YBL049W	-0.2513236280379513
YBL050W	-0.5547508286104206
YBL051C	-0.9994672512738315
YBL052C	
YBL053W	0.08472769689563242
YBL054W	-0.3211860261756602
YBL055C	0.05911769095688642
YBL056W	-0.595408696891397
YBL057C	-0.45288209803062024
YBL058W	-1.0294389040583594
YBL059W	-0.4612300329423139
YBL060W	-0.5162028575135807
YBL061C	-0.6403174787124468
YBL062W	-0.8040361919247178
YBL063W	-0.282460094593663
YBL064C	-0.7813401155636689
YBL065W	-0.330906473629879
YBL066C	-0.6805909476311961
YBL067C	
YBL068W	-0.7292233441790353
YBL069W	
YBL070C	-0.2599096026415357
YBL071C	-0.20431814833155035
YBL072C	-0.07411025600816766
YBL073W	-0.2591503357039015
YBL074C	-0.7383538264097014
YBL075C	
YBL076C	-0.595001403309308
YBL077W	-0.28430564734039254
YBL078C	-0.4913610228767982
YBL079W	-0.09530795660471533
YBL080C	-0.6983266597650408
YBL081W	-0.6295030893172614
YBL082C	-0.26673302327533877
YBL083C	1.1821288786914648
YBL084C	-0.46126116676827517
YBL085W	0.12932089425755444
YBL086C	
YBL087C	
YBL088C	
YBL089W	-0.5382010475557807
YBL090W	0.7032201142988417
YBL091C	
YBL091C-A	-0.5454535950684823
YBL092W	0.6381847009926045
YBL093C	
YBL094C	-0.29570848669118616
YBL095W	0.0934649845855665
YBL096C	0.3628011391531806
YBL097W	-0.17098936683714835
YBL098W	-0.9860797394782516
YBL099W	
YBL100C	0.020250976646183243
YBL101C	0.12988460877683128
YBL102W	0.7991453726682549
YBL103C	-0.19506533936601575
YBL104C	-0.6293337202296642
YBL105C	3.041595580943656
YBL106C	-0.6300905032338613
YBL107C	-0.46347048623194376
YBR001C	-0.17634886603219227
YBR002C	-1.550498299526527
YBR003W	-0.7734657983835845
YBR004C	0.77310323760828
YBR005W	1.494871052544666
YBR006W	-5.376837165809411
YBR007C	-0.026464910309585997
YBR008C	0.07339649716577817
YBR009C	
YBR010W	
YBR011C	0.12308629088523829
YBR012C	0.22799101789829615
YBR013C	-1.8243132066204195
YBR014C	
YBR015C	0.5005168886481205
YBR016W	-1.064516908879716
YBR017C	-1.9692476919701074
YBR018C	-0.4729022236125449
YBR019C	-0.3803131350118975
YBR020W	0.32117861587545504
YBR021W	-0.46805670596266236
YBR022W	-0.3205771800520771
YBR023C	
YBR024W	0.02291489409296816
YBR025C	-0.5641325205858636
YBR026C	-1.2344222364093076
YBR027C	0.41060991660274077
YBR028C	-0.19652094344772064
YBR029C	-0.21230350065563602
YBR030W	0.23210400051841554
YBR031W	-0.0931041569147108
YBR032W	0.43664359310519685
YBR033W	-0.1699915903333725
YBR034C	0.35949210978352336
YBR035C	-1.2146293258091978
YBR036C	-0.00393062204872658
YBR037C	0.49732492583918875
YBR038W	
YBR039W	-0.9168481289101222
YBR040W	0.5529130621535854
YBR041W	
YBR042C	-0.39469998952938135
YBR043C	0.5296608875005535
YBR044C	-0.21186190986029135
YBR045C	-0.1905930434882719
YBR046C	1.0200526715318146
YBR047W	-1.360720715203986
YBR048W	-0.1635084608296206
YBR049C	
YBR050C	-0.3611384359736203
YBR051W	0.3782705955073025
YBR052C	6.712965972699759
YBR053C	1.257456822470686
YBR054W	-1.2750307733957034
YBR055C	-0.39894045792126887
YBR056W	-0.17733361430126895
YBR057C	
YBR058C	-1.2852180611715194
YBR059C	-0.216621859605022
YBR060C	-1.1947752952790958
YBR061C	
YBR062C	-0.3296225930196812
YBR063C	-0.15508958601740205
YBR064W	0.1621192432283712
YBR065C	-0.6239375142360635
YBR066C	-0.3184351192825887
YBR067C	0.08648002097104102
YBR068C	0.19878184661568593
YBR069C	-0.3310753701777454
YBR070C	0.9602341939762463
YBR071W	-0.024168810847371273
YBR072W	
YBR073W	0.16637753642752146
YBR074W	0.958453844400705
YBR076W	0.09529490231084103
YBR077C	2.1430889247266864
YBR078W	-1.7876884497312422
YBR079C	-0.4333116299702715
YBR080C	-0.8841007273230123
YBR081C	-0.36486645051324745
YBR082C	-0.21399404622164625
YBR083W	-0.10055481324153015
YBR084C-A	0.17749747734592225
YBR084W	-0.6574406514874284
YBR085W	
YBR086C	-0.7418883848985833
YBR087W	-0.273797366231344
YBR088C	-0.1390559467651819
YBR089C-A	
YBR089W	0.003665267721758882
YBR090C	0.50934729337627
YBR091C	-0.8773082833357917
YBR092C	-0.5663715608743999
YBR093C	-0.5425439389470034
YBR094W	0.08070858606685215
YBR095C	-1.4212048525640002
YBR096W	-0.7707268343068039
YBR097W	
YBR098W	-0.45524496587878305
YBR099C	-0.4354548872170122
YBR101C	
YBR102C	-0.3447085726988849
YBR103W	1.4074411418216735
YBR104W	-0.041568455978936755
YBR105C	
YBR106W	-0.3264679334415362
YBR107C	-0.6199492316536284
YBR108W	-0.11085310508232316
YBR109C	0.3565787212173521
YBR110W	-0.7161509078696172
YBR111C	-0.5266892495731871
YBR112C	-1.8841495996442852
YBR113W	-1.3352372318636379
YBR114W	0.15515052896968595
YBR115C	
YBR116C	-0.625183400698515
YBR117C	-0.4458255025304673
YBR118W	
YBR119W	-1.6779336536290785
YBR120C	-0.7107040360907743
YBR121C	4.035610310760387
YBR122C	
YBR123C	
YBR124W	0.3272903727379185
YBR125C	0.6357889689955708
YBR126C	
YBR127C	-0.6697867146267878
YBR128C	-0.10991413909635432
YBR129C	-0.026497253402163638
YBR130C	1.0276469413689278
YBR131W	-1.327297643888487
YBR132C	0.3650682567660545
YBR133C	-1.6210937611476868
YBR134W	-0.4687156660145881
YBR135W	-1.3263359450576746
YBR136W	-0.2517602183633035
YBR137W	0.06256185030964599
YBR138C	-0.25035941189346195
YBR139W	-0.2295091775741141
YBR140C	0.11724922875768969
YBR141C	0.2640186499522497
YBR142W	0.4049007498415165
YBR143C	-0.4297697478571015
YBR144C	-0.2553768878244094
YBR145W	-0.2532843647135939
YBR146W	-0.29846361682880757
YBR147W	-0.541539437782685
YBR148W	-0.2359140944156289
YBR149W	
YBR150C	-0.688210492135695
YBR151W	0.08638403276446596
YBR152W	
YBR153W	-0.5166011788490796
YBR154C	3.7565983383864454
YBR155W	-0.2766398552518424
YBR156C	0.25054958127148047
YBR157C	0.4385689992640446
YBR158W	0.24205829358546208
YBR159W	-0.7478163276107487
YBR160W	-0.09502460163431489
YBR161W	-0.06697911997978283
YBR162C	-4.765796007200662
YBR162W-A	-0.46712919940304587
YBR163W	-0.6283118776223915
YBR164C	0.4364204481736615
YBR165W	0.00240772648335322
YBR166C	0.16540023111271118
YBR167C	-0.1886847827500946
YBR168W	0.7204714546036001
YBR169C	-0.5130188692693426
YBR170C	-1.8514189472697162
YBR171W	0.29107431473224243
YBR172C	-1.0536352081313078
YBR173C	-0.5173116238135815
YBR174C	0.03718194905407854
YBR175W	0.6164341483132151
YBR176W	-1.5096387292705742
YBR177C	-0.762970264032851
YBR178W	0.7161801771376849
YBR179C	-0.4465936318912426
YBR180W	0.09290190987230895
YBR181C	-0.09888805186133427
YBR182C	2.7240782498321248
YBR183W	-0.2396922865748515
YBR184W	0.7754082644599593
YBR185C	
YBR186W	-0.19591569565779132
YBR187W	0.6208906707575295
YBR188C	-0.3036941840742782
YBR189W	0.9054871701634313
YBR190W	0.3560550924252413
YBR191W	-0.6845608771144915
YBR192W	4.968185220195
YBR193C	
YBR194W	0.5357917931271423
YBR195C	0.7736854628914642
YBR196C	0.8669350607425771
YBR197C	0.32148475369457324
YBR198C	-1.140128477699884
YBR199W	-0.21571426973430072
YBR200W	0.01701181088418679
YBR201W	1.9699458906960867
YBR202W	-0.11729726768333812
YBR203W	0.39594708386255034
YBR204C	-0.40161834242848005
YBR205W	-0.3193041793269542
YBR206W	-0.2746297640114631
YBR207W	-0.14735565057134242
YBR208C	-0.43319296049514305
YBR209W	-0.6756314258007791
YBR210W	0.07728968330922549
YBR211C	0.16702513099406854
YBR212W	-0.03879771592953207
YBR213W	
YBR214W	0.5101530610348445
YBR215W	0.11449246493722393
YBR216C	-0.19083218290785334
YBR217W	-0.7121455564070925
YBR218C	0.20195046950461815
YBR219C	-0.22804647213178578
YBR220C	-0.3142331368194131
YBR221C	
YBR222C	-0.9587507333137956
YBR223C	-0.9102619741189802
YBR224W	-0.6226230539963449
YBR225W	0.32579554609112404
YBR226C	-0.06080677842095458
YBR227C	2.781515150688455
YBR228W	0.3559967421409636
YBR229C	-0.5923768831637353
YBR230C	0.2060178848531679
YBR231C	0.07121089477984933
YBR232C	-0.32199946115759487
YBR233W	-0.005620562674253064
YBR234C	-0.999026914425877
YBR235W	-0.40434085760619726
YBR236C	0.1689107125000529
YBR237W	-0.2600004581689567
YBR238C	
YBR239C	0.020960157733955955
YBR240C	-0.35858068850759456
YBR241C	0.15688784098748573
YBR242W	-0.3290909256469674
YBR243C	-0.14066102079834147
YBR244W	-0.667813431331256
YBR245C	0.4109771823902626
YBR246W	-2.348505609050819
YBR247C	0.243949488591718
YBR248C	0.15671803230922307
YBR249C	0.4267426172342211
YBR250W	0.031207271854932307
YBR251W	0.13260823857763945
YBR252W	-1.1303753391530884
YBR253W	-0.4864865500177766
YBR254C	0.11228112392555019
YBR255W	0.07977375793128415
YBR256C	-0.1617864032491676
YBR257W	0.3046750253809813
YBR258C	-0.25355258289141946
YBR259W	-0.356852528895672
YBR260C	-0.1859044882443874
YBR261C	0.09701132467211837
YBR262C	-0.16442890891200687
YBR263W	1.181820066406153
YBR264C	-2.3954584841075692
YBR265W	0.847471809647134
YBR266C	0.2542945572083258
YBR267W	-0.3046153067875686
YBR268W	-0.04289531227486268
YBR269C	-0.2507451194628169
YBR270C	-0.25155067856596536
YBR271W	
YBR272C	
YBR273C	0.2433477000135831
YBR274W	
YBR275C	-0.7077325126144156
YBR276C	-0.46368720575980543
YBR277C	
YBR278W	0.5932178972061207
YBR279W	-1.2809456389169733
YBR280C	-0.03500636462454642
YBR281C	0.08848587711051514
YBR282W	-0.5991311504276204
YBR283C	-0.14348512869010197
YBR284W	-0.2422249318694522
YBR285W	1.1189866100880632
YBR286W	0.1380578964345962
YBR287W	-0.8266347557895385
YBR288C	0.24811154208714828
YBR289W	1.6383973677561503
YBR290W	1.7923366525748596
YBR291C	-0.7645300262914133
YBR292C	-2.653363191858262
YBR293W	-0.8785435954990135
YBR294W	-0.2551516494903622
YBR295W	-1.6200164935617214
YBR296C	
YBR297W	-0.5636337448074302
YBR298C	0.4539665990445124
YBR299W	
YBR300C	
YBR301W	-0.33661869525307514
YCL001W	-4.616288916108514
YCL001W-A	-1.3635730142216567
YCL002C	-0.07041866479337605
YCL004W	-0.3255788220189467
YCL005W	0.9543781407285825
YCL007C	-0.08184559684622221
YCL008C	-0.49228330997903713
YCL009C	-0.6576864058271861
YCL010C	-2.75477045383197
YCL011C	0.2862961685203106
YCL014W	-0.08841632908918032
YCL016C	-0.6390130074294728
YCL017C	-0.46385007696180547
YCL022C	-0.50624111504878
YCL023C	-0.06560928323571863
YCL024W	0.5632148367715947
YCL025C	-0.30569806557253854
YCL026C-A	
YCL027W	0.42362366346009833
YCL028W	-1.3457467703214263
YCL029C	-1.7055912167004224
YCL030C	0.6034418170739457
YCL031C	
YCL032W	
YCL033C	1.02523094986266
YCL034W	
YCL035C	-0.5427757711235297
YCL036W	-1.0384905129286564
YCL037C	-3.207800304663186
YCL038C	-0.3317402748534562
YCL039W	0.1614748060156541
YCL040W	-0.5903002271910786
YCL041C	0.2562190366708816
YCL042W	0.7538150989678458
YCL043C	0.6566007042595859
YCL044C	0.9915340602148621
YCL045C	0.10564666155974756
YCL046W	-0.12840292680626716
YCL047C	-0.7850126233856458
YCL048W	0.11021971774604654
YCL049C	0.4548904271373093
YCL050C	
YCL051W	0.17155921526103493
YCL052C	
YCL054W	0.7103343207813664
YCL055W	0.3409634396166867
YCL056C	0.49833187416185515
YCL057W	0.006918839596196871
YCL058C	-0.7738490294006332
YCL059C	-0.5587853349420928
YCL061C	-0.4132643424786799
YCL063W	0.6745361468923331
YCL064C	1.318024297081206
YCL069W	0.3326282530734775
YCL076W	-0.4694478331505249
YCR001W	0.29537876993146045
YCR002C	
YCR003W	-0.43941681907228475
YCR004C	0.25684330656398807
YCR005C	1.0543206510399787
YCR006C	3.324049506912306
YCR007C	-0.41299890803450684
YCR008W	0.19064062955675812
YCR009C	0.7267257911340823
YCR010C	1.232026836334488
YCR011C	-0.47311845029183125
YCR012W	-1.7251014844070636
YCR013C	1.4732547335517743
YCR014C	1.3480265001994418
YCR015C	
YCR016W	1.4785096477038557
YCR017C	0.19245366334205014
YCR019W	0.11764316356856572
YCR020C	0.44113839849251935
YCR020C-A	-0.3269997564657429
YCR020W-B	
YCR021C	0.35576927254531615
YCR022C	-1.1467146054591821
YCR023C	0.38899910000904847
YCR024C	-0.894700377314191
YCR024C-A	
YCR025C	0.7167477769813897
YCR026C	-0.6284945659544636
YCR027C	
YCR028C	-0.3461571420312392
YCR028C-A	-0.4175184853531277
YCR030C	-0.6681858897077668
YCR031C	-1.2855998728081588
YCR032W	0.2932907237449955
YCR033W	1.136931870438149
YCR034W	-0.5804544476312375
YCR035C	-1.303182070833243
YCR036W	-0.11332372403987981
YCR037C	-0.3451773214769838
YCR043C	
YCR044C	-0.5394207385088021
YCR045C	-1.1969597781546093
YCR046C	-0.4072526470539273
YCR047C	-0.3296104789386541
YCR048W	-2.6541948651391687
YCR049C	-2.9797107979277593
YCR050C	-0.9131409711776796
YCR051W	-1.1577936741732704
YCR052W	
YCR053W	0.06796909364602101
YCR054C	-0.31258027202121336
YCR057C	1.518740415876422
YCR059C	2.705793160886405
YCR060W	-0.20674806858257078
YCR061W	-0.10053296755089734
YCR063W	-2.4634767431402325
YCR064C	-0.5657351998458505
YCR065W	-0.41394486650408485
YCR066W	0.5533460076527988
YCR067C	-0.314165752088281
YCR068W	-1.933876953113989
YCR069W	-0.9209022268422219
YCR071C	-0.9550838213136231
YCR072C	-1.1294533812987402
YCR073C	-1.0540818487819101
YCR073W-A	
YCR075C	-0.4195599657304379
YCR076C	-1.672059105000311
YCR077C	-3.412102696279051
YCR079W	-0.3092584123977397
YCR081W	
YCR082W	
YCR083W	-0.39079891786027504
YCR084C	-3.8756464399304846
YCR085W	-1.451215706328341
YCR086W	-0.24984065795611937
YCR087C-A	1.4650862176806836
YCR087W	-1.298087841393116
YCR088W	-0.6675611117731898
YCR089W	-0.1815153792848303
YCR090C	0.934664686200786
YCR091W	0.8709805661670309
YCR092C	-0.40551464466509235
YCR093W	1.132972501326999
YCR094W	-0.5252210153153803
YCR095C	1.4343374918488305
YCR098C	-0.09573986925464725
YCR099C	0.46715430502723504
YCR100C	0.19034242121224806
YCR101C	0.2660613710409251
YCR102C	-0.18207433286329971
YCR102W-A	0.1643661851455427
YCR105W	0.16036671632751837
YCR106W	-0.3961342287105156
YCR107W	-0.2557509329744655
YDL001W	-0.0638807195136891
YDL002C	0.5190222807590811
YDL003W	
YDL004W	0.12730475289221843
YDL005C	0.1733572685154931
YDL006W	0.26939223729634393
YDL007W	-1.9207128293048332
YDL008W	-0.34918380004397104
YDL009C	
YDL010W	-0.12641702121714607
YDL011C	0.3595084625803073
YDL012C	0.319456113361029
YDL013W	-0.5845373941169408
YDL014W	0.46349710192015614
YDL015C	1.1617291110488153
YDL016C	0.02195658984956867
YDL017W	-1.2386944625958183
YDL018C	0.6238926967211097
YDL019C	1.0904214140662833
YDL020C	0.5876996873190213
YDL021W	0.136162295589986
YDL022W	-0.26343732463178554
YDL023C	0.8538187402079382
YDL024C	0.37963736518857094
YDL025C	-0.13100303412230946
YDL026W	
YDL027C	
YDL028C	0.3518248745931549
YDL029W	0.058306983850691045
YDL030W	0.6273502571734313
YDL031W	-1.9940217604228236
YDL032W	0.32542074786695624
YDL033C	0.5877061840860784
YDL034W	-0.020660662722424238
YDL035C	-0.03372380015303277
YDL036C	
YDL037C	-2.5344158960598495
YDL039C	-2.183599961463016
YDL040C	-0.8622043035281274
YDL041W	
YDL042C	
YDL043C	0.334353265808123
YDL044C	-0.45908083638539243
YDL045C	-0.17130192827267499
YDL045W-A	
YDL046W	0.09988855638892977
YDL047W	-0.3687622148339668
YDL048C	0.28592426016072153
YDL049C	-1.7593312101561152
YDL050C	0.5606394917292407
YDL051W	0.20275562459557575
YDL052C	
YDL053C	0.7240489439758461
YDL054C	-1.7852723428083177
YDL055C	0.40390604426712545
YDL056W	-0.5124317825044999
YDL057W	
YDL058W	0.12656961276754952
YDL059C	-0.0799748866945188
YDL060W	0.21515609752994044
YDL061C	0.7668053755254454
YDL062W	0.501433962563256
YDL063C	1.3747187819658204
YDL064W	0.43010358162158985
YDL065C	-2.624425589423059
YDL066W	0.041651750310202657
YDL067C	0.13634593206765028
YDL068W	0.18435957765884717
YDL069C	
YDL070W	0.4882314929225527
YDL071C	0.31728527809991386
YDL072C	-0.07914441286956635
YDL073W	1.3025316486313188
YDL074C	1.4302688593406778
YDL075W	
YDL076C	-0.11187615457997217
YDL077C	
YDL078C	0.33957954327805695
YDL079C	0.6566731550647893
YDL080C	
YDL081C	-0.09584216965783598
YDL082W	0.48637641612987365
YDL083C	
YDL084W	1.0133466548654781
YDL085W	-0.45999344130129144
YDL086W	0.2444807780033824
YDL087C	-0.07342916238530213
YDL088C	-0.16522553771786894
YDL089W	-0.5963906696882504
YDL090C	0.3917866796236385
YDL091C	-0.23910953026036913
YDL092W	2.1305544811716386
YDL093W	0.3830238461431586
YDL094C	
YDL095W	0.4435998835573709
YDL096C	-0.4144650837692289
YDL097C	-4.655925656529151
YDL098C	0.7476111092131499
YDL099W	0.20949601345830657
YDL100C	-0.3527039485930537
YDL101C	-0.0978203112879277
YDL102W	0.07325047034033143
YDL103C	-0.36422194112813455
YDL104C	0.10866270354149657
YDL105W	
YDL106C	0.780756685494377
YDL107W	-8.09766267444757
YDL108W	-0.4810044988216107
YDL109C	0.9077566064550442
YDL110C	-0.4670015486316725
YDL111C	-2.5143670839510635
YDL112W	-0.7541180522225415
YDL113C	0.6865503708725386
YDL114W	0.40546103584537385
YDL115C	0.10295279776829296
YDL116W	0.7009870360729209
YDL117W	-0.5049641962493164
YDL118W	0.5171451727111317
YDL119C	0.16219295160455113
YDL120W	2.403762642060177
YDL121C	-0.15185343102777957
YDL122W	0.49057455722201426
YDL123W	0.4778830966666055
YDL124W	-0.026766320705827382
YDL125C	0.21951371594192842
YDL126C	-0.050499559954259594
YDL127W	-0.5403113736930844
YDL128W	0.08818419833533427
YDL129W	-0.1382558670348187
YDL130W	1.072807320620854
YDL130W-A	0.1827858995466053
YDL131W	0.10726578266021873
YDL132W	-0.3458480956769138
YDL133C-A	-0.36917802255265636
YDL133W	0.4891370726035877
YDL134C	-0.2872164155332383
YDL135C	-1.2846386865409014
YDL136W	0.24046174389103853
YDL137W	0.016363678412935963
YDL138W	-0.10259122956751054
YDL139C	-0.21720238278947213
YDL140C	-0.07236369878527298
YDL141W	0.15321942647626513
YDL142C	-0.6465617060837145
YDL143W	0.1837855827877857
YDL144C	0.6846464184936539
YDL145C	1.0869112464101516
YDL146W	-0.4297905928740351
YDL147W	-2.3728395112508966
YDL148C	-0.12211258767695254
YDL149W	0.31600629378533746
YDL150W	0.3219817330513781
YDL151C	0.894269959660587
YDL152W	0.2993434899877921
YDL153C	0.08226860671481191
YDL154W	0.8395355230799485
YDL155W	0.03252133938231951
YDL156W	0.10352704711464375
YDL157C	0.2992592787935351
YDL158C	-0.13218690648779527
YDL159W	-0.1428954754493551
YDL160C	0.8092839746209929
YDL161W	-6.178579556162501
YDL162C	-0.6023780359579078
YDL163W	
YDL164C	-0.29642410512024975
YDL165W	0.14223630425253816
YDL166C	-0.026107018431073038
YDL167C	1.2346891804995417
YDL168W	
YDL169C	0.24177157289190226
YDL170W	0.09119878317775691
YDL171C	-0.9015439325117484
YDL172C	0.03488772919701838
YDL173W	-0.6027736703980339
YDL174C	-0.41264287247194076
YDL175C	0.6181117957885544
YDL176W	-0.42182813507808287
YDL177C	0.21899415923293822
YDL178W	-0.035501437338663414
YDL179W	-0.9456048347854628
YDL180W	0.2802066857743029
YDL181W	1.4777034745954314
YDL182W	0.0833702578614751
YDL183C	1.6068651056612306
YDL184C	0.6131340196325695
YDL185W	-0.16738795234495552
YDL186W	-0.47751258067568364
YDL187C	-2.6317830210575854
YDL188C	0.44269780390683355
YDL189W	-0.10075549770404381
YDL190C	-0.8464570277157367
YDL191W	0.05228983244547696
YDL192W	
YDL193W	
YDL194W	-2.8123075787430523
YDL195W	0.5837251624744799
YDL196W	
YDL197C	-0.9409860879342157
YDL198C	0.34050429434249274
YDL199C	0.4104218274947913
YDL200C	-0.2532470877975961
YDL201W	-0.15817910968010535
YDL202W	-0.5614904162680848
YDL203C	-0.39517189351199905
YDL204W	0.22178996702228337
YDL205C	2.09574608788873
YDL206W	0.8333769971457179
YDL207W	
YDL208W	-3.484536879866332
YDL209C	0.17251651308954585
YDL210W	-0.04549909670484638
YDL211C	-0.5093796353505238
YDL212W	0.6604491678211667
YDL213C	0.8407409537458712
YDL214C	0.004629464906835315
YDL215C	0.22954147102505987
YDL216C	
YDL217C	-0.009852992664210861
YDL218W	-0.6947157291216667
YDL219W	-1.539774542900563
YDL220C	-0.9140293369752267
YDL221W	-1.6849011038108304
YDL222C	0.060383787118948526
YDL223C	
YDL224C	0.44897534017815105
YDL225W	0.13627214379323982
YDL226C	0.5260218302581076
YDL227C	0.5808017910678159
YDL229W	-0.1157767361941531
YDL230W	0.5596274662836728
YDL231C	-0.09187456719706277
YDL232W	-0.5389490631210575
YDL233W	-0.9580741879794347
YDL234C	-0.8498677169436484
YDL235C	0.7287210461650889
YDL236W	0.17884831177322918
YDL237W	0.03765008140382671
YDL238C	-0.2676600609385576
YDL239C	1.5129299696453422
YDL240W	0.36368034074683797
YDL241W	-0.9726733344016595
YDL242W	0.35088180955078924
YDL243C	0.4026033348036469
YDR001C	1.5161634415171095
YDR002W	
YDR003W	-0.7263058639822302
YDR004W	-0.2504439924299467
YDR005C	0.2978036629990605
YDR006C	-0.9203970808303753
YDR007W	0.17894649922366854
YDR008C	0.049132593522776116
YDR009W	0.9105945112937375
YDR010C	-0.24883597224757498
YDR011W	0.31572124037482857
YDR013W	-0.8139461544557828
YDR014W	0.32456092211892484
YDR015C	-0.007477416735892057
YDR016C	-0.45082931039719815
YDR017C	-1.6404728220131786
YDR018C	-0.5142561545714146
YDR019C	-0.10781054646534091
YDR020C	-0.5877766628595793
YDR021W	-0.5455297228792084
YDR022C	-0.15875598948668804
YDR023W	-0.7702451491514002
YDR024W	0.7055960989035623
YDR025W	-0.4675454968039116
YDR026C	-0.7467866280237777
YDR027C	
YDR028C	-0.08976095509332352
YDR029W	
YDR030C	
YDR031W	0.0395766806467633
YDR032C	-0.8748380762590461
YDR033W	
YDR034C	0.17008037220185598
YDR035W	-0.4210907229302864
YDR036C	-0.03969886556194908
YDR037W	-0.3023436156959565
YDR041W	-0.528945530690013
YDR042C	-0.4554007558059652
YDR043C	-1.1306848313799338
YDR044W	0.5685238645753303
YDR045C	-2.641749754160489
YDR046C	
YDR047W	0.1837507864717789
YDR048C	0.23330211222510167
YDR049W	
YDR050C	
YDR051C	-0.2840787843976802
YDR052C	
YDR053W	-0.0882044450992355
YDR054C	2.6988357180249225
YDR055W	-1.0011709333022414
YDR056C	-0.5431007073202173
YDR057W	
YDR058C	0.06620761777296282
YDR059C	-0.14248178318132107
YDR060W	2.1362013201134076
YDR061W	0.7457174018292245
YDR062W	-0.7219435172028734
YDR063W	0.3703956164679983
YDR064W	0.9918190583763624
YDR065W	1.8030485796370739
YDR066C	
YDR067C	2.0250402667292793
YDR068W	0.33198656345501953
YDR069C	0.7433996311000813
YDR070C	0.09994699556140635
YDR071C	
YDR072C	-0.22822219466130853
YDR073W	1.2468467364107658
YDR074W	0.5523712272749829
