orf	hom | growth (relative abundance in pooled culture) | MUC7 peptide [10 uM] | Lis M~Bobek LA, 2013	hom | growth (relative abundance in pooled culture) | histatin 12-mer [20 uM] | Lis M~Bobek LA, 2013	hom | growth (relative abundance in pooled culture) | cathelicidin KR20 [10 uM] | Lis M~Bobek LA, 2013	hom | growth (relative abundance in pooled culture) | lactoferricin aa 1-11 [12 uM] | Lis M~Bobek LA, 2013	het | growth (relative abundance in pooled culture) | MUC7 peptide [10 uM] | Lis M~Bobek LA, 2013	het | growth (relative abundance in pooled culture) | histatin 12-mer [20 uM] | Lis M~Bobek LA, 2013	het | growth (relative abundance in pooled culture) | cathelicidin KR20 [10 uM] | Lis M~Bobek LA, 2013	het | growth (relative abundance in pooled culture) | lactoferricin aa 1-11 [12 uM] | Lis M~Bobek LA, 2013
YAL053W	-0.16067700548524724	-0.14268949698595282	0.3942045569520027	-0.41577971379617445				
YAL054C	-0.21678246165609094	-0.6748060805862097	-0.43628312362237437	-1.3369602218765806				
YAL055W	0.8681618698155285	-0.12401468320049337	-0.22729159339239544	-0.35333435094978094				
YAL056C-A	-0.5458887675023585	-0.14484357792970873	-0.7877814991802505	-1.1448060989901765				
YAL056W	-0.2463457252916989	-0.7321081623840618	-0.18821956648263125	-0.38902320565645887				
YAL058W	-0.2921980791974764	-0.28825346356429854	-0.3375678802188931	-0.8529251044418563				
YAL059W	1.054557283038971	-1.3284402535390993	1.21525897414955	-0.3041383557910653				
YAL060W	0.09019154304347424	-0.27108368662180504	-0.09862140169909096	0.11785286971242914				
YAL061W	0.04324628704192972	0.4686264011326941	0.3380566428086121	0.5737815278779801				
YAL062W	0.7896550770433053	-0.4835305183298755	-0.41734327071980815	-0.02562956489637858				
YAL064C-A	0.2531789966612327	0.21577857921216884	-0.7017676786493313	-0.6979493275345511				
YAL065C	0.5000665120116115	-0.04188692997076847	1.09632001280748	1.0430148106926111				
YAL066W	-0.131965125796668	0.4850318983900015	-0.012740972708388525	0.668351200668428				
YAL067C	0.696232220926454	0.5123548305547098	0.6358717646993772	-0.22866403747455205				
YAL068C	-0.9489362208096642	0.18732853553796838	0.3073297241325863	-0.706048088780215				
YAR002C-A	0.004422729129283758	-0.6301792758439381	-0.304789453893479	0.8106694774851901				
YAR002W	-0.005637206603215708	0.09167226362856414	0.46418416209631574	-0.604204889019177				
YAR003W	0.15254526344275413	-1.6757117697180668	0.7677153784702463	0.3240944348420388				
YAR007C					-0.026029526084209737	-0.6229138749432039	0.9903401156395047	1.246429730411513
YAR008W					0.17613908682452614	-0.15299338265177181	0.2633783990384861	0.7041497794045013
YAR014C	0.941284856321803	0.43413981157341314	0.12485668123334405	-0.018673307416204765				
YAR015W	-0.12950873349206446	0.25267076677239325	0.052108156279751995	-0.12661739959371238				
YAR018C	0.3756061739174604	-0.6199996405849546	-0.5063915326598105	0.032778094014411945				
YAR019C					0.11526997215869533	-0.44988238647822587	0.07768409104511298	1.1117866692918565
YAR020C	1.1712609757249783	-0.07113417497653678	0.47284509174562306	0.3316972875377454				
YAR023C	0.5201248592438992	-0.5976133664142795	0.33615280208453563	-0.030291095839009213				
YAR027W	0.3112483882119913	-0.1552573738924543	-0.019004871474125485	-0.6727241116472099				
YAR028W	0.5890591175081187	0.01618560236298918	0.6650980957090702	-0.8286793850340193				
YAR029W	0.6310134452317675	0.09090962481690738	-0.5997587247000302	0.5565671722677269				
YAR030C	0.14147249507712265	-0.4208244108771852	-0.6325814419178077	0.09981091297554476				
YAR031W	0.09055265472015694	0.8286351680094448	-0.33828953630123415	0.5087511344087523				
YAR035W	0.4267893390193872	-0.7779527234882977	0.1900675181777175	0.463217084450002				
YAR042W	0.0013333289507698161	-1.404690479564872	-0.5167518560636336	-0.7343217228203865				
YAR047C	1.3150834362136345	0.4990054335502319	-0.07293392931788847	1.2998972602703154				
YAR050W	0.23779307794597943	-0.4279357787312731	1.20039882464353	0.13237212880732863				
YBL001C	-0.5372286070802679	-0.9707209753703452	-0.1221825357892171	-0.3661961371082111				
YBL002W	-0.21327357679225814	-0.22930080289930374	-0.7587493990148186	0.49973319980120984				
YBL003C	-0.12871687033117057	1.0695354554347565	0.3746707787213264	0.12318797807008974				
YBL004W					-0.38606052321257006	0.0934775151344614	-1.2451178326774408	-0.0681051132629785
YBL005W	-0.09759628239881635	-0.5687367051760577	0.4109319415008274	-0.3019578314201383				
YBL006C	0.23937096958447218	0.8709535454878069	0.9855871634493197	-0.383222183609868				
YBL007C	-0.7116215058155199	1.0341851626086267	1.1393439989009	-1.0827270711633907				
YBL008W	-0.2696484581264	-0.27179337038771895	0.39100921129203403	-0.03866065993099186				
YBL009W	-0.45224283163425866	-0.40339218861453224	-0.43789270036182515	0.08921844353170873				
YBL010C	-1.047122437946172	-0.7011588346564823	-1.577186072117005	-1.0582490577052248				
YBL011W	0.6308606978166799	0.8769586759005455	0.4695949503861945	-0.9326769845214768				
YBL012C	-0.30544993191722464	0.1985591514546104	0.7179592018276825	-0.8599543883791434				
YBL013W	0.6592061093101843	-0.18541138425196216	0.8632853580819883	0.15363068117025264				
YBL014C					-0.12727631855450322	-0.7689148716776038	-0.37745561918628373	-0.5774002702802592
YBL015W	-0.5835924136182725	-2.026364749294294	-0.10904454204226637	-0.7176730602678717				
YBL016W	-1.1353595875470748	0.8391234340981428	0.5347734828788402	-0.03337107577961661				
YBL017C	0.21893043059722564	0.4680307448271602	0.35224003002676973	-0.5126072628527663				
YBL018C					-0.015201890992198068	0.5224226957090387	-1.1608901117288695	0.4917449916194059
YBL019W	-0.5531215050849869	-0.0753338471292532	-0.45320430979154935	-0.41556235998808677				
YBL020W					-0.43074252712996147	-0.7067157950867807	-2.197184067108199	1.3736792955774662
YBL021C	-1.2285587475889912	-0.47396420485305185	-0.12864235319513578	1.0099016550935405				
YBL022C	0.4298046994283062	0.4882751116398387	-0.3867794985094537	-0.5372909831313839				
YBL023C					-0.060013696075107044	-0.6044900172282199	-1.2774396039628928	-0.8902786494826962
YBL024W	1.0205428613717449	-2.303971941057471	-0.865928287230765	-1.7106672554082094				
YBL025W	-0.764015696270796	0.6461022948753179	-1.2499559021543045	-0.4349188717917046				
YBL026W					2.007576172354668	0.07348087681587795	0.25750895223949627	0.02288448276632266
YBL027W	0.9648376225005023	0.9207718445782833	1.2629406154418124	-0.022998106008079926				
YBL028C	-1.1009543414688001	-1.2428425411977453	-1.3295761829955706	0.131669999618663				
YBL029W	-0.4083623697935757	-0.04246103308701904	0.12771008895178743	0.43208538075163444				
YBL030C					-0.10961419354535806	0.19546837425221897	1.2058546760034463	-0.807749816800582
YBL031W	-0.5216520144891587	-2.1142794954950435	0.18459977065165906	-1.698179571257409				
YBL032W	-1.563631992728367	-0.47747551798787546	-1.1610544995695717	-1.083611703483203				
YBL033C	0.1811319845160943	0.6507575625855896	0.8901164327527983	-0.9822613982930951				
YBL034C					-0.15723260401000688	-0.4960941981193771	-0.473542073096594	0.6980772543788007
YBL035C					-0.2608365016745742	-1.156256708075444	-1.3185485870285891	0.5409046915751017
YBL036C	-0.9474582671517815	-0.5278016994524003	1.1454736035848556	-1.5412818428516293				
YBL037W	-0.6714400551619817	-1.5150040961914197	0.09377163244256695	-0.5592137666333847				
YBL038W	-0.44616916253034056	-0.5180235265598774	0.10529389387346867	-0.2856168973600724				
YBL039C	-0.13127294287565364	-0.6785477331396196	-0.10544493463935435	0.13171487158033202				
YBL040C					-1.1828528369983466	0.6943239638174629	-0.31734618285921984	0.899130871619391
YBL041W					0.3244159940095808	-0.7052281222819659	1.701451097804071	0.9979950502531889
YBL042C	0.11656203002895212	0.4094084581095032	0.7127392357811064	0.5798710554197416				
YBL043W	-0.2804107348472208	0.7082392591964096	-1.1606028976175724	0.10726080162256321				
YBL044W	1.1315362187250828	1.0976434068877094	0.32166628166595856	1.0950152029696012				
YBL045C	0.6155530037722147	-0.0032777981731199235	0.34403801603271805	-0.26376331341912923				
YBL046W	-0.8959762111869491	-1.3183239123705983	-0.7903382859682078	-1.2820322924828358				
YBL047C	-0.6665712267111509	-2.5811211497118407	-2.6197914345074538	-2.2547977306591127				
YBL048W	-0.6828671248763937	-3.0373917663979197	-0.6387998739607487	-0.5305924618449214				
YBL049W	-0.005150541296947001	-0.44083313480807657	0.45865878603553023	-0.028467572875618602				
YBL050W					-1.4650826578969551	-0.010547330528638826	0.8845776782080483	2.4964388804908944
YBL051C	-0.9452278912863198	0.7354749865759941	-0.42485243131783496	-1.4617587583938707				
YBL052C	0.14314144687201502	-0.038376784770868484	-0.23708948115344028	-0.08942888305278637				
YBL053W	0.49014942739426753	0.47859958310793926	-0.13502838625361205	0.06799895905948657				
YBL054W	-0.24897634104176128	-0.04776208933688791	0.5026205570169523	0.649148212808199				
YBL055C	-0.03189195130574976	-1.4647016110322546	0.014963818502744674	0.025310782584364817				
YBL056W	0.6606313898807392	-0.9945441777828686	0.38434453420752857	0.16875856916020218				
YBL057C	-0.13270376006276524	-0.6377387492229037	0.13320867243370108	0.31733164253488766				
YBL058W	-0.23531536007133774	0.33442587238486415	0.11850549588147466	0.012227814208498711				
YBL059W	0.19421912487903137	-0.0501066062587734	0.6858081395978554	1.3578123868239473				
YBL060W	-0.8771214241753698	-1.607316634490132	-0.20880237509289817	0.29712736883809615				
YBL061C	-0.27965334715466966	-0.2392882088537398	0.6283598730570327	-0.36841877371226345				
YBL062W	-1.228050908865321	0.1951986564217684	0.7940962730567381	-0.2935668895845678				
YBL063W	-0.32066311497971917	0.06751169363852863	-0.10869952614373374	0.7220056627534024				
YBL064C	-1.0052616422143426	-0.7473243913019068	-1.3566277390607264	-0.1759448801585158				
YBL065W	-0.26321504254652534	-0.1405472593620211	0.5071929220239663	0.23608882624550764				
YBL066C	-0.66188391430917	-0.6568067163790943	0.8196130558304947	0.051997280211514486				
YBL067C	-0.42845745418958037	0.26592359755884015	0.6115011819884824	-0.5412989021549245				
YBL068W	0.05748743396970718	-1.3892985559701823	0.13798500778307904	0.2505866718510308				
YBL069W	0.27887158967407893	-0.21838143199984308	0.008647944310093265	-0.25399003503269013				
YBL070C	0.38777623758599894	-0.3719289698381211	0.3346353047112266	1.1538705690322757				
YBL071C	-1.2152412366189422	-1.1329623417812433	-2.099068550149391	0.49605803614824534				
YBL072C	1.6688111488270192	0.21930318040474148	2.6347445436349437	3.8185958014781085				
YBL073W					0.5670830731853075	-0.35615136477915454	-0.4681526928958022	-0.38472112971166866
YBL074C					-0.951764466419019	-1.4019188438919996	-1.2144697688364137	-0.2905847149731405
YBL075C	-0.1023479462706029	0.08724241805381745	-0.0802588173346801	0.02113109459946013				
YBL076C					-0.9561610575268619	-1.3571230683471107	0.8106545463178426	-0.03527404279037733
YBL077W					0.27049266489982726	-1.472300061785859	2.5058786487249747	0.23129779661216124
YBL078C	-0.5912843630848464	-0.5347551249878405	-0.6556546394773112	1.31798530676676				
YBL079W	1.212319598724962	-0.20044352440507532	1.1049937795591425	2.289657693836194				
YBL080C	0.13379363537781358	0.26344733342849147	0.4510148820991698	0.5164821438685987				
YBL081W	-0.991452346011764	-1.3708845949762525	-0.7220139509119963	-0.7204896023983687				
YBL082C	-3.0944652527161396	-3.128581622171455	-1.2053163042378665	-2.776547811890138				
YBL083C	-0.4901878316452675	-1.4516282767392712	0.13269048461903868	-1.1366933495489444				
YBL084C					0.3778153367307683	-0.39031494507513137	0.05719642783849072	1.1204144325085648
YBL085W	-0.6946211455791751	-0.26795009656694707	-0.08621366337370318	0.12647210668969053				
YBL086C	-0.24541362368038766	-0.4500578108421048	-0.10055318619019443	-0.3716386144693161				
YBL087C	0.6235971592338839	0.4838124411614075	1.3374820091355726	1.5000539563195356				
YBL088C	0.0023283392312132708	-0.9762631438118762	0.18425854094723035	-0.9164488164568662				
YBL089W	3.040338154231868	0.5714663520812718	1.7422644640751044	1.6344246487003598				
YBL090W	0.0906045391174325	0.25746194686023655	0.12071900970882429	-0.37454425114860035				
YBL091C	-0.06637082844320254	-0.1482354377356048	-0.006837203877027894	0.5286540120456332				
YBL091C-A	0.427855909583224	0.41479833885159584	-0.07659262020716173	0.45113060460935583				
YBL092W					2.0125258830440425	0.5997496761490564	-0.027462676122879847	0.7025801692706775
YBL093C	0.34286368824427443	-0.6315433075466461	0.5623622102469514	-0.7707471052282155				
YBL094C	-1.2182226820979434	-0.7772251965844982	-1.1708399719061837	-2.0429506095516112				
YBL095W	0.3494165759224401	-1.154389119711369	0.4020375669592222	-0.7807753585172086				
YBL096C	0.12879915916229742	-0.30020487541375335	0.41925556799745345	0.6516589758725521				
YBL097W					-1.8020602801887782	-0.5664625246282008	-0.048147622049310175	3.675814300237399
YBL098W	0.3067306946249794	0.17399590947025015	1.009041982667713	-0.4304229331133373				
YBL099W	0.1560504844173654	0.8834375333217023	1.067513964599386	0.14299167413613542				
YBL100C	0.3818531956979404	0.16080531902002834	0.4254618291522445	-0.07606621913821032				
YBL101C	1.780733833917019	-0.05600807638462015	-2.162129049353695	2.6620704103067787				
YBL102W	0.5766103783447727	0.30055925017408947	0.07255786358882768	0.5444985660214449				
YBL103C	-0.36428857583142304	-0.09351587105121864	-0.8134181844240932	1.880081205139749				
YBL104C	1.3275490457784693	-0.10270473521865114	1.2039601983692816	0.20446454058892646				
YBL105C					1.0222753752750173	0.063835865031166	0.5497885091635606	0.46127580380240174
YBL106C	0.4913985948186372	0.35831459826982515	-0.28920008817955484	0.6517103028502665				
YBL107C	0.21871674749844128	-0.37298376188517723	0.2646978224263959	0.4315342219347612				
YBR001C	-0.40375848339055687	0.693701098455206	-0.5695629104261501	-0.3789751850054376				
YBR002C					-0.3247376056595618	-0.09096026308471168	-0.19198996678330738	0.3454709160805518
YBR003W	0.43924022426554166	0.8430306361110751	0.8287137671967888	0.39106027204074373				
YBR004C					0.16431688680492343	-1.0298395246523426	0.856446003512356	-0.3964969040129778
YBR005W	0.327795150566102	-0.33274322828845093	-0.02804268512982226	0.0430106132055783				
YBR006W	-3.9639901066397365	-2.5495682885286577	-3.3356204864719805	-5.050134067478455				
YBR007C	0.5249600711638889	0.5958928877713662	-0.26632479760154343	0.2081804137109747				
YBR008C	-0.9897215656470044	-0.13250008970837313	-0.033338601636266695	0.30054231829266986				
YBR009C	-0.7149612899928434	-1.625704418278283	-0.2959168838156773	-0.5241569877030797				
YBR010W	0.42016901035502524	0.2602023065099986	1.2325505690647456	-0.05137276033256246				
YBR011C					-0.13437043742751142	0.4372559968996711	-0.4730533929447212	-0.5537997466076592
YBR012C	-0.24175715374637513	1.3456106832448358	-0.6535965019039528	2.2401939126505				
YBR013C	0.07553827937917891	-0.24682478420141749	0.6420396720779843	-0.39599979222033554				
YBR014C	-0.13280937894242204	-0.26819921346783887	-0.21716535168070192	0.5566405524258604				
YBR015C	-0.7894510888341708	-0.343859424027928	0.8110510072143218	-0.8570914708163457				
YBR016W	-0.10696138464018695	-1.9231401369308705	0.5774944790678074	-0.7375219471382557				
YBR017C	-0.02862157996338316	0.6377786084155191	0.5090125951316627	-0.2004837146627893				
YBR018C	0.3266673873521444	0.6969038326445366	0.4090776922023158	0.4449613513091123				
YBR019C	0.29208905167555826	0.25890242635990296	-0.15372319040417157	0.4008978016017979				
YBR020W	0.16409073903994154	0.6748551952805819	1.5731645321002032	0.14470735697367618				
YBR021W	-0.6619372711939441	0.3680994025720736	0.02303985737829017	-1.0497316905742218				
YBR022W	0.08520607670628305	-0.4390524192701917	-0.10314508796624636	-0.4513273319880314				
YBR023C	0.3014049932549743	0.30949849153957404	0.3793789537398507	-1.0976306675059782				
YBR024W	-0.7931109912308129	0.7805117617190143	1.0422876881260066	-0.915186305985793				
YBR025C	-0.9773697109404449	-0.43305473030999403	-0.5277616385002543	-1.9056333591667676				
YBR026C	0.15648462312728093	0.15380946554537053	0.5059050820353818	0.20053546388280996				
YBR027C	-0.37532448026153853	0.024950082576524035	-0.3720077268399778	0.5636674590876917				
YBR028C	-0.038630426740845894	0.1890607948128082	-0.25761872337403224	1.208594384804896				
YBR029C					0.4285032971049133	0.5074312587506681	0.03196842054981734	-0.2669230075187658
YBR030W	0.8991876084618149	0.4824430407295462	1.0131858336179456	-0.000623541170398331				
YBR031W	0.16285426468452346	0.06126950857071233	0.2945986202730398	0.6170071933281792				
YBR032W	0.5581368409456825	-0.031563992396812804	0.07751155280070324	0.07822831235914804				
YBR033W	-0.7900952468483069	-0.1767525132471989	-1.1304157681301428	0.708739576809848				
YBR034C	-0.3692535383867208	-0.16894233353402385	0.5577389140442399	-0.12181054154031187				
YBR035C	-0.11639629321093911	0.19588719725776216	0.7956104785915334	-0.03398455512215332				
YBR036C	-0.20335096303386138	-0.04766823097534008	-0.9480740553188347	-0.22863277333049076				
YBR037C	0.39211272490680465	1.3270518549215167	0.3502829503535332	0.6671386256988681				
YBR038W					-0.1768386060422798	-0.1207005923509133	0.28977919253845175	0.7219984876412424
YBR039W	2.0580155032678706	1.106433341101215	1.4899282222396344	1.428912952157165				
YBR040W	-0.5007887723266675	-0.2151938445757538	-0.41913938429339276	0.24435304132828				
YBR041W	-0.4971009104022868	0.5748543792859181	-1.2203511553973183	0.3923824469821663				
YBR042C	-1.4590560125378185	1.3833385912054326	0.8508397984656838	-1.3197028264607729				
YBR043C	-0.08072984278277484	-0.6524799430819881	-0.6226778029385174	-0.05178330026034145				
YBR044C	-1.645110005597428	-0.39447510624628646	0.3937863782809635	-1.0128829976867224				
YBR045C	-0.056476697182699175	-0.3428344775474954	0.8852578686230737	0.5250148540914427				
YBR046C	-0.2105465002428729	-1.1585764360188233	0.5074739975960408	0.3649461455082902				
YBR047W	0.21008522089736056	-0.2657531595158617	-0.3482254666166441	0.031817155250558456				
YBR048W	-2.398365028204735	-0.9333967416279569	0.7712274095140048	-0.87336097078163				
YBR049C					0.10955311397366987	0.20357055764497084	1.3079911140696217	0.35670441330019764
YBR050C	0.7040836665404437	-0.29661487358801913	-0.3671941207970854	0.22745973694390614				
YBR051W	-0.17656486409352345	0.42800568372544573	-0.12659883096148444	0.5048238442580565				
YBR052C	0.39973761202676733	0.1866775915364876	0.13084213669646166	0.09099327252965238				
YBR053C	1.2864614479276413	0.5134739469891264	0.15206069142075995	1.1422613659483634				
YBR054W	0.1914383995824627	0.4444426736943298	-0.0684495258474995	0.006161967405552234				
YBR055C					0.4415315172660631	0.07602963001768966	1.4379094236739722	0.028827505986987807
YBR056W	-0.3222475438249337	-0.3695328926587934	1.0778147981078212	0.16238292151195996				
YBR057C	0.12875404801067525	-0.7464827684765115	0.5006642424444278	-0.292033724895354				
YBR058C	-1.7319836702692817	-1.6501482080187393	-2.357131221434456	-1.8403378511310644				
YBR059C	-0.2779490237186989	1.2530698237286777	0.8286485691868044	-0.19978854671177346				
YBR060C					-0.5024678886170592	0.028915294613164767	0.02176988502981191	1.7547948632441002
YBR061C	-0.3874808883442591	-0.3841626399884553	0.6053049899030065	-0.19767769881126349				
YBR062C	1.1601634545217054	-0.4939996555023225	0.46424227169254045	-0.23641195085398917				
YBR063C	-1.0896005334476608	1.2511783987324883	0.3534181913328125	0.4822546162575596				
YBR064W	0.38607959535010644	0.24835326667359886	-0.42433004831630705	0.47986224343227174				
YBR065C	0.5733165288495344	-0.9906507506358171	-0.7209454480094812	0.6823744599255529				
YBR066C	-0.5596136184807416	-1.1550566255206114	0.7251534172038389	0.5021127075485217				
YBR067C	0.3593279927202659	-0.3726775151449522	0.2905837923150967	0.8476970992827753				
YBR068C	0.4215131600077568	-0.31860828615701364	0.11708718332558792	1.0697574836899297				
YBR069C	0.18679930419701923	-0.14623535620408387	-0.8539865323309467	0.05712433265702448				
YBR070C					0.3944737677875217	2.0722545143933577	0.7267197782562334	0.7787339435977411
YBR071W	0.3604796730004331	-0.18583366785058175	-0.3804407154490432	-0.7024822179444268				
YBR072W	0.42154931899186177	-0.5477416750650161	0.8496832333998798	0.5024023978315069				
YBR073W	0.3144907792505435	0.039727272535930856	-0.006783790133162993	0.7212687465802532				
YBR074W	0.7069635301040457	0.2324565208311809	0.6472174980717642	-0.05341529522085025				
YBR076W	-0.4082666337964112	-0.11106227104927512	0.7973347092726482	-0.3581177712746892				
YBR077C	1.0444497765687728	0.24452152152072873	0.8470440275485102	0.879190407609813				
YBR078W	-0.7388644665148747	-1.7914491670466937	-0.879071137518779	-1.2361961060726714				
YBR079C					-0.5919004551521294	0.8052746394137273	-1.1830545296211858	-0.27750329585967226
YBR080C					-0.38847144327100175	-0.34805417273094064	-1.0178122206769378	-1.0166752049040078
YBR081C	0.10728605097030268	0.31058654808710984	-0.06576439750486535	-0.2423394317299105				
YBR082C	-0.5591756320629483	0.30849772266975906	1.3677496969634482	-1.204872119846188				
YBR083W	0.5706954633725982	0.11636242395965145	0.8791097088541234	0.13049442356773427				
YBR084C-A	1.8967344362213456	1.2333501257815496	2.139501385407685	1.1005696913897884				
YBR084W	0.25290689824188867	-0.6570230287313368	0.4467088855119363	-0.22375770005198167				
YBR085W	-0.013932462559299004	-0.6975898804619761	0.0020633054778806835	-1.4011300950190508				
YBR086C	-0.23803392759275283	0.5158614474138146	-0.5819234083536197	-0.0532723569083251				
YBR087W					-1.0858800899146577	-1.6284192207921815	0.28927694644529256	-1.3826081355231683
YBR088C					-0.34545023522936713	0.6925022498330662	-1.021440334901814	0.3250844507729934
YBR089C-A	-0.4192320502464343	-0.9759396602469914	-1.2052672590468145	-0.5793543789055732				
YBR089W					0.5532103039036234	0.6587701384679571	1.0921078726581737	-0.4340926461807954
YBR090C	-0.017433331788557795	-0.08599407995648368	-0.5862994991516083	0.9776468705119666				
YBR091C					3.591146810830517	0.7308261097136315	0.4655346884960469	2.059048241296482
YBR092C	-0.2184193670767673	0.4645883408220202	0.08884658269999339	-0.2934441611906905				
YBR093C	0.9772901732908689	1.11289070391608	1.1656790265830836	-0.3742619211608854				
YBR094W	0.05274833620943437	-0.14586196938557028	0.31680631735780435	0.5596810101248028				
YBR095C	-0.9573420708256225	0.8787685492224454	-0.6514596027032273	-0.5691949030237095				
YBR096W	-0.26778914836668183	0.26880881623959	0.9809377505891942	0.005501344962870115				
YBR097W	-0.1459896782542138	-0.15729413629219585	0.7600420812339849	0.11842547618833967				
YBR098W	-0.5340054223742958	0.01800400598925453	-0.09898146986925406	-0.35452360642137887				
YBR099C	2.2312618574793825	0.20145159436024387	1.318868757991558	2.235323062321272				
YBR101C	0.6191228999203745	-0.32239227206665794	-0.028176669006718297	0.7792445704802393				
