orf	hom | growth (pooled culture, barseq) | POTASSIUM METABISULFITE [60 mg/L] | SD + His + Leu + Ura | Valero E~Gonzalez R, 2020
YCR028C-A	0.05433920414673521
YCR030C	0.03582379201129786
YCR031C	0.08394311445254439
YCR032W	-0.5324661321584686
YCR033W	-0.021843260685420297
YCR034W	-0.10151356801369911
YCR036W	0.3155113861251636
YCR037C	-0.012877995924424318
YCR043C	0.08130505476168894
YCR044C	0.13988825572518065
YCR045C	0.33565858424459055
YCR046C	0.2698981506849317
YCR047C	3.108621475968019
YCR048W	-0.032918188889127904
YCR049C	0.30361072595141425
YCR050C	0.3988314829205395
YCR051W	0.3195740716658994
YCR053W	3.108621475968019
YCR059C	0.3744517189238218
YCR060W	0.028039826447380265
YCR061W	-0.010425061469850054
YCR063W	3.108621475968019
YCR064C	3.108621475968019
YCR065W	-0.09671413257553428
YCR066W	-0.06277355980410614
YCR067C	0.012347860007101205
YCR068W	0.2470187596306553
YCR069W	-0.01991100976327315
YCR071C	0.11060959635798533
YCR073C	0.040889501688168385
YCR073W-A	0.07355174949939187
YCR075C	-0.0005529959727021362
YCR075W-A	0.07857351976461716
YCR076C	0.056829177689920705
YCR077C	-0.38627449425429855
YCR079W	0.36069170251951105
YCR081W	0.29933046961478244
YCR082W	-0.10082714634444534
YCR083W	-0.02993513310565128
YCR084C	-0.28138833044517
YCR085W	0.3076694297650505
YCR086W	0.39599863954706305
YCR087C-A	0.3324915967400087
YCR087W	0.4076437069414544
YCR088W	0.002120889232510058
YCR089W	0.015585535704624336
YCR090C	0.009125509445618688
YCR091W	-0.017934017066337227
YCR092C	-0.024411825698510404
YCR094W	-0.04197772128994436
YCR095C	0.2601961360265067
YCR095W-A	-0.0155658322187939
YCR098C	-0.062078572908295625
YCR099C	0.015937452179358064
YCR100C	-0.02340320507944988
YCR101C	0.018380928778378422
YCR102C	0.054680268659953256
YCR102W-A	-0.03774440319720663
YCR105W	0.002169632793476937
YCR106W	0.0077380731274390045
YCR107W	-0.04289423062013256
YDL001W	-0.075500282922694
YDL002C	3.108621475968019
YDL005C	3.108621475968019
YDL006W	3.108621475968019
YDL009C	3.108621475968019
YDL010W	-0.021242090100162127
YDL011C	0.010313257636462876
YDL012C	0.07653500587365433
YDL013W	3.108621475968019
YDL018C	0.03602962824622034
YDL019C	-0.031312700357166115
YDL020C	3.108621475968019
YDL021W	0.3505472748533062
YDL022W	3.108621475968019
YDL023C	0.6401527694588918
YDL024C	0.10867253827765476
YDL025C	0.15501757504062827
YDL026W	-0.06310271925418266
YDL027C	-0.1010336545585005
YDL032W	-0.0899822757130543
YDL033C	0.3012874634103669
YDL034W	0.13817677502196418
YDL035C	3.108621475968019
YDL036C	-0.22664153858641117
YDL037C	0.3888846371784184
YDL039C	0.13933750162804354
YDL040C	3.108621475968019
YDL041W	3.108621475968019
YDL042C	3.108621475968019
YDL044C	0.32580966692413227
YDL045W-A	3.282831063159041
YDL046W	0.09206769320041179
YDL047W	3.108621475968019
YDL048C	-0.02109760455709857
YDL049C	0.3759977322877725
YDL050C	-0.02279779199907047
YDL051W	0.11060877794757898
YDL052C	0.06202450913262168
YDL053C	0.0015594857705509679
YDL054C	0.02837652811100561
YDL056W	0.45533446716868553
YDL057W	-0.02023048067839206
YDL059C	-0.004102249337920136
YDL061C	-0.05163590686165637
YDL062W	0.12133258903083452
YDL063C	0.07196563803734532
YDL065C	-0.009007606740564658
YDL066W	0.09636546111265022
YDL067C	0.3882616222565788
YDL068W	0.2851461736097347
YDL069C	0.2258842305952263
YDL070W	-0.039842402285719745
YDL071C	0.04004039086203318
YDL072C	0.13223665600904427
YDL073W	0.08803515645479254
YDL074C	3.108621475968019
YDL075W	3.108621475968019
YDL076C	0.05613571528408284
YDL077C	3.108621475968019
YDL078C	-0.06872155802309504
YDL079C	0.05182346471710447
YDL080C	-0.10103208995037072
YDL081C	0.4244632242777375
YDL082W	0.14995674774348586
YDL083C	0.06898174980210738
YDL085C-A	0.06898300349451908
YDL085W	-0.010550350474705681
YDL086W	-0.019472217419178293
YDL088C	-0.0503273428404815
YDL089W	0.2540360922848186
YDL090C	3.108621475968019
YDL091C	0.016651535317983555
YDL093W	-0.12088610457716722
YDL094C	0.4166414974983796
YDL095W	-0.018550643171646834
YDL096C	-0.23544341212277517
YDL099W	0.04837454686297961
YDL100C	-0.1277386268268885
YDL101C	3.108621475968019
YDL104C	0.05757563618138592
YDL106C	-0.06676483502507152
YDL107W	0.0018945125011142856
YDL109C	0.011509179901831352
YDL110C	-0.03635252379311987
YDL112W	-0.026757765027900553
YDL113C	-0.08333473718741556
YDL114W	0.022877893370526977
YDL115C	-0.07550104516768032
YDL116W	-0.17122405137601102
YDL117W	0.19158321979112178
YDL118W	-0.13007950123893539
YDL119C	-0.21372627015864298
YDL121C	0.06972420650739444
YDL122W	0.07519372549530379
YDL123W	-0.026283899384896017
YDL124W	0.03018209592233535
YDL125C	0.08420218748203727
YDL127W	-0.03670214350335534
YDL128W	0.021328971440181078
YDL129W	-0.03766111790291257
YDL130W	0.051707473095174025
YDL130W-A	-0.01791495091214008
YDL131W	-0.0988880051288035
YDL133C-A	0.005577284108178292
YDL133W	3.108621475968019
YDL134C	0.010312866484430442
YDL135C	-0.04273564354482221
YDL136W	-0.11268264350275568
YDL137W	-0.017613162074795796
YDL138W	-0.11011508144359494
YDL142C	-0.11892388539161082
YDL144C	0.056769883053616944
YDL146W	3.108621475968019
YDL149W	-0.3138264882599566
YDL151C	0.3111994264148248
YDL154W	0.028223537518621087
YDL155W	0.04497383097469976
YDL156W	0.05759939615997247
YDL157C	-0.02215084659647632
YDL158C	3.108621475968019
YDL159W	3.108621475968019
YDL159W-A	0.017373311113247244
YDL160C	0.25025199725704106
YDL160C-A	-0.08883009226854519
YDL161W	-0.04538517702862952
YDL162C	0.07305955988809791
YDL167C	0.024767649134687174
YDL168W	-0.007732912473584246
YDL169C	-0.009571547675964995
YDL170W	0.005325467450364301
YDL171C	-0.0370289259526193
YDL172C	0.19158302814066724
YDL173W	0.14995658626790323
YDL174C	0.004327779029133769
YDL175C	3.108621475968019
YDL176W	0.0025006577378620886
YDL177C	0.0386252228677067
YDL178W	0.06084212674529956
YDL179W	-0.01191724629641209
YDL180W	0.04683031875702311
YDL181W	3.108621475968019
YDL182W	-0.13255506233415598
YDL183C	-0.07963031681978631
YDL184C	0.020755572649226856
YDL185W	3.108621475968019
YDL186W	0.00044896503226746855
YDL187C	0.028074699155504108
YDL188C	0.02019345708997793
YDL189W	0.25276838860672585
YDL190C	-0.15571963732052221
YDL191W	3.108621475968019
YDL192W	0.11766800198146375
YDL194W	-0.1500234407150383
YDL197C	0.0006326861330475891
YDL198C	3.108621475968019
YDL199C	-0.01630864998749555
YDL200C	0.030960608821382907
YDL201W	-0.11015621258423798
YDL202W	-0.2756156184844152
YDL203C	0.21459983245451017
YDL204W	-0.0025520035083874642
YDL206W	-0.021367820404746617
YDL210W	0.004274682648113467
YDL211C	0.026220307546893137
YDL213C	0.04966131669526948
YDL214C	-0.060749007031839955
YDL215C	0.06501216847463401
YDL216C	0.1688362321552808
YDL218W	-0.01941989331268358
YDL219W	0.07317739694525839
YDL222C	0.013264539839457362
YDL223C	0.020565061550344994
YDL224C	0.10430672495607891
YDL225W	-0.0836020244095899
YDL226C	-0.17605964330332927
YDL227C	-0.006325617667603227
YDL229W	-0.009573443258891501
YDL230W	-0.09559584897383755
YDL231C	0.031407204147048194
YDL232W	3.108621475968019
YDL233W	0.029680287982858822
YDL234C	0.010313367961395103
YDL236W	-0.05167082971747666
YDL237W	0.02006880997563711
YDL238C	0.0014785975361481173
YDL239C	-0.011153918119855017
YDL240W	0.03962344285451979
YDL241W	0.0564142757084232
YDL242W	0.005446734609963187
YDL243C	0.039489929627443424
YDR001C	-0.012880483250169113
YDR003W	-0.02370358978129309
YDR003W-A	0.1247285268465949
YDR004W	-0.06110018132066597
YDR005C	0.11766800198146375
YDR006C	0.24377692668909498
YDR007W	3.108621475968019
YDR008C	3.108621475968019
YDR009W	0.008931989484948747
YDR010C	-0.047179953055679354
YDR011W	-0.05661349700629339
YDR014W	0.12357569148203171
YDR015C	0.05778638689056227
YDR017C	0.4467656199482691
YDR018C	0.001210678452998264
YDR019C	-0.08159863396523327
YDR020C	0.21388663793306606
YDR022C	-0.0714324622578399
YDR024W	0.06309349754869038
YDR025W	0.1640260490628089
YDR026C	-0.07168357183313366
YDR027C	3.108621475968019
YDR028C	-0.167972544943802
YDR029W	-0.06927483755822632
YDR030C	0.04073702260228782
YDR031W	0.05517535680810307
YDR032C	-0.03223847698166153
YDR033W	-0.05252542670160548
YDR034C	3.108621475968019
YDR034W-B	0.14995780285101953
YDR035W	0.03383390132683039
YDR036C	-0.016265984327340575
YDR042C	0.04040265782131791
YDR043C	-0.126345594025783
YDR046C	0.031672786347542635
YDR048C	-0.4540588948611289
YDR049W	-0.40004555318137147
YDR051C	-0.04000309556428177
YDR055W	-0.0803675080169443
YDR056C	-0.010719318123184926
YDR057W	-0.05695264587750633
YDR058C	0.0291864936452779
YDR059C	0.06041220051394025
YDR061W	0.02850896817737756
YDR063W	-0.01502205065737366
YDR065W	0.292607137860702
YDR066C	0.04635748615656578
YDR067C	0.2887747305421472
YDR068W	-0.015190125676855765
YDR069C	3.108621475968019
YDR070C	0.012482867635532302
YDR071C	-0.32830837072538466
YDR072C	0.09647337895544932
YDR073W	-0.19027841083492908
YDR074W	-0.05769356806328152
YDR075W	-0.07244914662649252
YDR076W	-0.033025655402658755
YDR077W	-0.025087686262888015
YDR078C	0.04364269046057503
YDR079C-A	3.108621475968019
YDR079W	0.049869951171654874
YDR080W	-0.18321774555624784
YDR083W	0.012628837550411307
YDR084C	0.002937634735344792
YDR085C	0.0234542709346514
YDR089W	-0.07933669202742698
YDR090C	3.108621475968019
YDR092W	0.10301688407885735
YDR093W	0.021355389246680404
YDR094W	0.035418097146871864
YDR095C	0.054858914813850794
YDR096W	0.40738962862252975
YDR097C	0.04335449164897353
YDR098C	-0.08467288834950652
YDR099W	-0.02110653084706987
YDR100W	0.003520581647706524
YDR101C	0.024972522533837478
YDR102C	-0.025156839936317364
YDR103W	3.108621475968019
YDR104C	0.04101240366267212
YDR105C	0.09918800414927209
YDR107C	0.010108685123491397
YDR108W	0.3043696110420642
YDR109C	0.009719659353371362
YDR110W	0.04636132747011524
YDR111C	0.0376307539285894
YDR112W	-0.019097323269922903
YDR114C	-0.11186445374626264
YDR115W	0.32215595590717144
YDR116C	-0.07355371984797489
YDR117C	-0.015144792159248695
YDR119W	0.07460286527643939
YDR120C	0.11510872933652913
YDR121W	0.27424268032117255
YDR122W	0.12864989617868394
YDR123C	0.11552173072033052
YDR124W	0.014342334191025855
YDR125C	0.044912059042190505
YDR126W	0.10591627043668499
YDR127W	3.108621475968019
YDR128W	0.08390030837883931
YDR129C	3.108621475968019
YDR130C	-0.02332269796754014
YDR131C	0.045273343106624446
YDR132C	0.04941051803569379
YDR133C	0.024483622611431798
YDR135C	-0.004374491152505515
YDR136C	0.021174376121509575
YDR137W	0.009707012104322146
YDR138W	3.108621475968019
YDR139C	0.03484239156188011
YDR140W	0.4382526573207964
YDR142C	0.0942114871653395
YDR143C	0.05120942623293259
YDR144C	0.0227423742355919
YDR146C	-0.0018120140697666116
YDR147W	0.12778672995618268
YDR148C	-0.01353771896007853
YDR149C	3.108621475968019
YDR150W	0.11250074321924555
YDR151C	-0.04058733628721235
YDR152W	0.03505117648135493
