orf	hap a | growth (colony size) | N-Butyl-N′-decylguanidinium chloride [30 uM] | YPD + MeOH [1%] | Bowie D~Fyles TM, 2013	hap a | growth (colony size) | N-hexyl-N′-(3-hydroxypropyl)-N′′-octylguanidinium chloride [100 uM] | YPD + MeOH [1%] | Bowie D~Fyles TM, 2013
YBL046W	1.10783122936503	0.9739689018715137
YBL047C	0.9364440453793975	0.8516894257855472
YBL048W	1.0626488065861561	1.0019226580779537
YBL049W	0.9423443362512506	0.9947682445753826
YBL051C	0.8941426030177544	0.9820084907837571
YBL052C	1.0712133806287478	1.0803527986610073
YBL053W	1.0022296377306648	0.9977881263889655
YBL054W	1.0716800424522497	1.02652083827746
YBL055C	1.0035009232887617	0.9749347502987696
YBL056W	1.072050586859884	1.0357939760193207
YBL057C	1.0535327242479122	0.9863406845170443
YBL058W	0.80865170843592	0.9417001217105304
YBL059W	1.071664070790517	1.0333273586675416
YBL060W	1.0412249889737206	0.9662975528839839
YBL061C	1.078325044895806	0.9674416814657043
YBL062W	1.0973828744053467	0.9906986746753854
YBL063W	1.1087077589404986	1.0167826846728374
YBL064C	1.0111790263947	1.0130712344566304
YBL065W	1.0257667134657729	1.0266490964462902
YBL066C	0.9690980226942892	0.9871378918966105
YBL067C	1.0236931199268309	0.933619654704971
YBL068W	0.849366762636989	0.9534366004768907
YBL069W	1.0373532329836015	1.0172216505281726
YBL070C	0.9773486977636657	1.016778730189133
YBL071C	1.1046597812458325	0.9875866245516809
YBL072C	1.076438250716491	0.9244880412431941
YBL075C	0.9735126555314513	0.8903214086565816
YBL078C	1.0897694128312734	0.9800593529903573
YBL079W	0.9200963530176333	1.0253880048887851
YBL080C	1.092867323849099	0.9438359931891429
YBL081W	0.9058166290278438	0.9849611000286399
YBL082C	1.1535923352271251	0.9605824023561259
YBL083C	1.0960146872735883	1.002611024552315
YBL085W	1.0313922830818354	1.0202689992552676
YBL086C	1.1694507220469712	1.0458785736791907
YBL087C	1.1375365689599075	1.06601578427667
YBL088C	0.9281953825564891	0.9910938325877017
YBL089W	1.1430049334937753	0.9643970537190315
YBL090W		0.9205150015066762
YBL091C	0.9711466737975076	0.9720313786879556
YBL091C-A	1.007912599163464	1.029527636616576
YBL093C	1.3378196297091887	1.0043747424625422
YBL094C	1.1744575868040275	0.8941064886398277
YBL095W	1.0259723798194922	0.9919571368459525
YBL096C	1.0485805380661593	1.0170142067258368
YBL098W	1.1715393675374879	0.9828313302729516
YBL099W	0.6840334337226789	
YBL100C		
YBL101C	0.9429383371763688	0.9455150944655908
YBL102W	1.1947241745852581	0.9070885983947029
YBL103C	1.1117398035337682	1.087339055372761
YBL104C	5.949672745435598	0.9871603644665189
YBL106C	8.295753441343848	0.9876421642302562
YBL107C	1.0646940110495597	1.0273193973991763
YBR001C	0.987984692593678	0.9913098582871754
YBR003W		
YBR005W	1.0885011376233669	1.0112250987806122
YBR006W	0.9476863669009434	0.983088245179757
YBR007C	1.048597498844433	0.9220961959858248
YBR008C	1.0029633649420406	1.0456889377097112
YBR009C	0.8994584325475693	1.0367982451346547
YBR010W	0.9704752155902572	1.0123407732768646
YBR012C	6.536275194980469	1.0130657495243554
YBR013C	7.483532214092908	0.9961854957144792
YBR014C	1.0222795662021522	1.007206378526971
YBR015C	1.0278744695189639	0.9376870548526077
YBR016W	1.1583208791814739	1.0700153535841084
YBR018C	1.0769090350880512	0.9966113141073422
YBR019C	0.9251072910966319	1.0081082728218336
YBR020W	0.9332061939721514	1.007649870281416
YBR021W	1.080054862592492	1.0195880637301873
YBR022W	0.9934672291368726	0.9922904340466828
YBR023C	1.0888509551878622	0.9289212619679752
YBR024W	0.9968849971111523	1.1114639104797093
YBR025C	1.1700973253433269	1.0561691575883083
YBR026C	1.0572834921796763	0.9812245142502115
YBR027C	1.0702460912295573	1.0523972969032058
YBR028C	1.0778473178852785	1.0584103232585529
YBR030W	1.0314782523611543	0.994458764823008
YBR031W	0.9839308274214006	0.998734502281096
YBR032W	0.9489892873976831	1.0964452263123048
YBR033W	0.9790224877164198	0.9758085234270685
YBR034C	1.1956071796411418	0.9749898244599066
YBR035C	0.8751151891456236	0.8991659415124759
YBR036C	1.041842728347089	0.877057876552947
YBR037C	0.9983057380844076	0.9743041838327534
YBR039W	1.4855226922255844	0.8743719916113888
YBR040W	0.9287242451111833	0.9891523101805878
YBR041W	0.9717480383264653	1.097913731986055
YBR042C	0.9294077078932667	1.0505283663880447
YBR043C	0.9533512685125946	1.0422602521853264
YBR044C	0.604234090044994	0.8964091086509317
YBR045C	1.0945103898751447	0.9974660735140554
YBR046C	1.0370478595418167	1.029736095551626
YBR047W	0.9407882121727914	1.0277531238239719
YBR048W	1.0674980803251153	1.0077875548918718
YBR050C	1.1918833679007215	0.9666457984126238
YBR051W	8.024796818450655	0.9730479948691055
YBR052C	0.9459342735390649	0.9983075195898689
YBR053C	0.9115612960459064	1.0689075163779662
YBR054W	0.8444527376381513	1.060192927175317
YBR056W	1.3307615210040569	0.9401704760472848
YBR057C	1.0146342323867283	1.0094159774052527
YBR058C	1.1510176783221089	0.9990932356119234
YBR059C	0.9591406306181619	0.9635240766721909
YBR061C	1.0084055835526964	1.0536334487342736
YBR062C	0.8763766400926146	0.9829416215091765
YBR063C	1.0653256172058814	1.019599723363719
YBR064W	0.9640075528364481	1.0335698741697532
YBR065C	0.9744870354495928	0.9897883128042325
YBR066C	0.8072714954249732	1.0346723717943516
YBR067C	0.8031075945800654	0.9707252308927
YBR068C	0.8787860154145389	0.891681876755071
YBR069C	1.1462549378350413	1.1765992342308094
YBR071W	1.0676756512185783	1.0154455373856845
YBR072W	0.9973105816447233	0.9901345704100177
YBR073W	0.8877948163647181	1.0690382425046052
YBR074W	0.9856585845984923	1.0176323676393138
YBR076W	0.9687312853583184	1.0152818861980357
YBR077C	0.9096497786557688	0.9390797553301854
YBR078W	1.0831245830328258	1.000374049372695
YBR081C	0.9999709830519184	0.9615734821751692
YBR082C	1.309626627726618	0.9528096630821209
YBR083W	0.9965977947265694	1.0608229505846225
YBR084C-A	0.9317688234392408	1.0749524351954622
YBR084W	0.837138573906036	1.044426342467896
YBR085W	1.0028521555773449	0.983308176910065
YBR089C-A	0.8653249309686163	1.0108048179885272
YBR090C	1.0365934423053795	1.0210275136141984
YBR092C	1.0212326452102383	1.0467682588382259
YBR093C	0.9185122701162757	1.0400270545556394
YBR094W	0.8054820427793562	0.9942191323034854
YBR095C	1.1613736794505385	0.9863488661313928
YBR097W	1.2304083774099472	1.0166636029558307
YBR098W	1.000275378509856	0.9828958204776667
YBR099C	0.8701154516432466	1.0077893310403758
YBR101C		
YBR103W	6.434397327871593	0.945816922221402
YBR104W	5.756892420796066	0.9804617032878826
YBR105C	0.8626757744588721	0.8746479633724081
YBR106W	0.8678847214335463	1.1175672099057772
YBR107C	1.0716908477859004	1.0047305290164628
YBR108W	1.0685599820247613	1.0258748278204817
YBR111C	2.4604873924806734	0.9933364026900554
YBR112C		
YBR113W	1.1244506314315834	1.0363742824446327
YBR114W	1.0317156971147876	1.0344999821736178
YBR115C	0.91618889761111	1.0178979571754294
YBR116C	1.00130410305072	0.9540652952506031
YBR119W	2.7830780938175423	0.9635740804376853
YBR120C	8.731163533569736	0.9802468334719685
YBR121C	1.2895306520426706	1.0002265850610421
YBR122C	1.0130847627191957	0.932531374735913
YBR125C	1.0121696196471188	1.0688936028295077
YBR126C	0.9507195214101439	0.9627061423910844
YBR127C		0.7984553168275185
YBR128C	0.8695432327207869	1.0143108551238862
YBR129C	1.058795399555136	0.9718136570000476
YBR130C	0.7872487468850694	1.0087736524986883
YBR131W		
YBR132C		0.8633457208647847
YBR133C	0.8550017368778845	0.9652206450884387
YBR134W		1.0048499748164623
YBR137W	0.9800686553177965	1.0204021058212294
YBR138C	0.973658240925754	1.0440520608341635
YBR139W	1.0578811766097342	0.9726438042601452
YBR141C	1.1356610303261307	1.067316951262829
YBR144C	0.8339799782829579	0.9771647359734392
YBR145W	0.9812904635226186	0.9039990589242067
YBR146W	1.0989229879495337	1.1003011848172226
YBR147W	1.470116225443227	1.2720141249881938
YBR148W	1.100937802588567	1.0332637352912906
YBR149W	0.8854525986379503	0.9902561371839894
YBR150C	0.9427318787953273	1.0604696911827942
YBR151W	1.029372534796167	0.9898509342062818
YBR156C	1.0057307846721737	1.0018006489969185
YBR157C	0.9609512769221764	1.021780885620695
YBR158W	0.8654943355581249	1.03659407797061
YBR159W	0.9806497427681955	0.9951213762493806
YBR161W	0.8385056412736996	0.9292174139055799
YBR162C	0.8908028957965776	1.0135335201062263
YBR162W-A	1.1012850151027826	1.0390067227412976
YBR163W	1.1890082502439163	0.924731274558879
YBR164C	1.1901691355205328	0.9249801644608149
YBR165W	1.0213473350845368	1.028866984280944
YBR166C	1.0541079996065605	1.0541583644302628
YBR168W	0.8539988726071375	1.0387035831326712
YBR169C	0.9566219022103551	0.9556155125726651
YBR170C	1.017274813863475	0.9773347590632099
YBR171W	1.2245546265937979	0.983839289365939
YBR172C	1.0283590908545008	0.9891070106380068
YBR173C	1.0432155614385106	0.9118898832752483
YBR174C	0.9642786706061462	0.9862610897880306
YBR175W	0.9565316646790872	1.0093368548054211
YBR176W	1.049851681025345	1.002871930932701
YBR177C	1.049761256206285	0.9682183290404582
YBR178W	1.0337441606665336	0.9752968870347994
YBR179C	1.567081742951113	0.9746241489069828
YBR180W	1.0133727331546332	0.9812551007926015
YBR181C	1.2475534254759284	0.8622743187721383
YBR182C	1.0515001133679638	1.017410155116647
YBR183W	1.0204901039618646	1.0004495593091995
YBR184W	0.9728899236185953	0.9855504095842352
YBR185C	1.208461823618937	0.994783027951318
YBR186W	0.9120633333903058	1.0254208428263574
YBR187W	0.9976251536352913	1.0838558256360884
YBR188C	1.058577447761765	1.0552696581015366
YBR189W	1.1581141787795646	1.0396687019898725
YBR191W		0.96838473916422
YBR194W	0.8855498211934071	1.0410833042468142
YBR195C	1.099662957819165	0.9926137655147912
YBR197C	0.9838603110134919	1.0248960216554754
YBR199W	0.9841186589180021	0.9830185707641842
YBR200W	1.313298375889783	1.045088714000223
YBR201W	0.9986790730410301	0.847156373255964
YBR203W	1.029917959753292	1.0145394431701127
YBR204C	1.0999225679529638	1.0835604960430743
YBR205W	1.075927942919339	1.0377603128612738
YBR206W	1.001025558319548	0.9442357009577425
YBR207W	1.0389673953509473	1.0457124223334346
YBR208C	1.0711957987940193	1.0547636780419614
YBR209W	0.950564132893422	0.9407123594767869
YBR210W	1.0765309804012453	1.0164943719297117
YBR212W	1.0014106045632012	1.1108781654021402
YBR213W	0.9833763240299245	0.9676150377872988
YBR214W	0.9679128973917687	1.0681820813939964
YBR215W	0.9413936864221824	0.9821700837898645
YBR216C	1.0524537672755274	0.9709364945623348
YBR217W	1.0952866587139287	1.0309042802673776
YBR218C	0.913422481552233	1.0151151097045603
YBR219C	0.9347309305798505	0.9799028865122091
YBR220C	0.9485977513940821	1.0365311407137836
YBR221C	1.0644441734923769	0.8476584208703787
YBR222C	0.9751744370895583	1.0300000937085256
YBR223C	0.872363632541956	1.0134360040356143
YBR224W	1.0036176916615294	1.0331155251312587
YBR225W	0.9097468503020835	0.932869146408518
YBR226C	1.0379049970752303	0.9942708328681253
YBR227C	0.9309416195705903	1.0261781598410749
YBR228W	0.9270604665891815	1.059857223135585
YBR229C	0.9703960223840676	0.9140518077492382
YBR230C	0.9369341587903515	1.0351026491095991
YBR231C	0.9950785218523478	1.0901166440271324
YBR232C	0.9607011644675826	0.9765548145179827
YBR233W	0.981081316381252	1.0718889216526932
YBR235W	1.0685225868606245	1.009736728346456
YBR238C	1.0026700399815778	1.0476259692843861
YBR239C	1.0616103098286536	1.0443060873301986
YBR240C	0.9460372015310204	1.0732274207041002
YBR241C	1.0540650365979738	0.9320202659955678
YBR242W	1.0158014757180054	0.9904274512263065
YBR244W	0.9449730226447203	1.1111952370795737
YBR245C	1.0330794364592222	1.0237127529507817
YBR246W	1.034397378880066	0.866338745013382
YBR248C	1.0604392090613723	0.992439502569653
YBR249C	0.7717689230785836	1.005062692927174
YBR250W	0.918163263825161	1.0648577374550083
YBR251W	1.0151688813636761	1.1086723339752578
YBR255W	0.964098249226085	1.0604607960243986
YBR258C	0.9915281520287991	1.0601689986551945
YBR259W	1.0858594352576103	0.938753654899907
YBR260C	0.8602947978222115	1.0217963824391065
YBR261C	0.9714784919410686	1.084826657460998
YBR262C	0.9499883559005498	0.9861908778498467
YBR263W	1.0462714308999084	1.0146512117680244
YBR264C	1.067159631237953	0.9996194636170026
YBR266C	2.7290488717589763	0.9376600628135264
YBR267W	2.1197805456626226	1.02733866863009
YBR268W		
YBR269C	0.9146881642545824	0.9610512835635246
YBR270C	1.0675066331387135	0.9878975659023723
YBR271W	1.0551573229638014	1.0415920430037653
YBR272C	1.1931183456798269	1.020316975642806
YBR273C	1.1032513591345003	0.975448078485718
YBR274W	1.0409195761456536	1.0287357166766629
YBR275C	1.132175025259926	1.0024899929655993
YBR276C	0.9095109841679152	0.9261465194298989
YBR277C	0.8684095889835607	0.9704461626762936
YBR278W	0.8713075589210059	0.8902764751669369
YBR279W	0.9585130125995367	1.022528018434596
YBR280C	1.0049542510235874	1.0741823174432472
YBR281C	0.8687221492125197	0.9637535790036459
YBR282W		0.8238218736074057
YBR283C	0.9477241071890953	0.991743243728787
YBR284W	1.0234569520328092	1.0394525906047918
YBR285W	0.9488485911140222	1.0669683234183989
YBR286W		
YBR287W	1.0971836915319353	0.9651829652083661
YBR288C	1.3107383982454837	1.0292893954681797
YBR289W	0.9002375960856538	1.0669880260669096
YBR290W	1.013952586688639	0.9087211636813265
YBR291C	0.8780742871997234	0.9280763901842611
YBR292C	1.1188975724057333	1.0871278877877357
YBR293W	1.0117559442721897	0.9549111141487544
YBR294W	0.9974596078330574	0.9455524460888994
YBR295W	0.873472141873248	0.9133975801240993
YBR296C	1.216440867046096	0.9214770831992408
YBR297W	0.8428312376107249	0.9540948500863197
YBR298C	0.8413582726809402	1.0117441239020568
YBR299W	0.9881898979572552	1.0117243887085117
YBR300C	0.9994972149725427	1.067786502760093
YBR301W	1.0075279596525855	1.1472674814896962
YCL001W	1.0213742231941758	0.9454104305928513
YCL001W-A	0.872992355945288	0.995708801818396
YCL002C	1.1084415285421023	1.0500487939750747
YCL005W	1.0103392845164807	1.045861062189956
YCL007C	0.9046242385511541	0.7333442923659521
YCL008C	0.920690837813832	1.006499965657645
YCL009C	1.1476410386286533	0.9571447233564885
YCL010C	0.9032066682922123	1.0034703832894032
YCL011C	0.9885934414103511	0.9304165994576522
YCL014W	0.9876771343215288	0.9632427028744617
YCL016C	1.0364162714959544	0.9971254618845284
YCL022C	1.0095851578164137	0.9871471933162272
YCL023C	1.0057837283989817	0.9831717364399621
YCL024W	1.02483284581392	1.0433451369942819
YCL025C	0.9671325812989089	0.9882179378783524
YCL026C-A	0.9592487234570236	0.9894128605883882
YCL027W	0.96291503391567	1.0059127202950684
YCL028W	1.033487688488987	0.9113419245006812
YCL029C	1.0448208315741867	1.0034900511279334
YCL030C	1.0475765407977655	1.0110992844841489
YCL032W	0.936637396083794	0.9970867680517181
YCL033C	1.0118648358256468	0.9785739797075017
YCL034W	1.0574032207258919	1.0239952155045369
YCL035C	0.9521895077587615	1.0504174290253017
YCL036W	1.0540683356142437	1.0077780319746832
YCL037C	0.8985979785263413	0.9218392302387178
YCL038C	1.1093875289659987	1.0168608831230896
YCL039W	0.9772786268941984	1.0273897133516179
YCL040W	0.9402895650261872	1.0403034805994713
YCL042W	1.0195780276567215	1.0364603916983368
YCL044C	0.9905594897424184	1.0860112257461185
YCL045C	0.9495183427651961	0.966530691861704
YCL046W	1.0505362760767467	0.8147217785046305
YCL047C	0.974754433577885	1.0181481829139185
YCL048W	0.9643665172243412	0.995405435477536
YCL049C	1.0188028116269607	1.0346447398406076
YCL050C	0.9766336387598399	0.9672057351526556
YCL051W	1.02767784186237	1.0051049696484438
YCL055W	1.0593278410086115	1.0606467748232569
YCL056C	1.0031630884053926	1.0558076133147287
YCL057W	0.8919828816657319	1.0495438668907675
YCL058C	1.048667534854365	1.0617381615758164
YCL061C	1.0969375864237443	0.9845370442508525
YCL063W	1.0505482591000435	1.0261245649488082
YCL064C	0.891986675805103	1.0103889988576145
YCL069W	1.021086827384144	1.099333175002853
YCL076W	0.9234609200481291	0.9727845810179243
YCR001W	0.7951656566598585	0.9536201097968141
YCR002C	1.0838127531280624	1.036588991333561
YCR003W	1.1528583971119886	1.0172805055784917
YCR004C	1.2740775455278883	1.014680009452668
YCR005C	1.0212061048996086	1.0650152167658573
YCR006C	1.0111204469314827	1.0052380932632874
YCR007C	1.0645763375483692	1.00770011762401
YCR008W	0.7739900992448074	1.035696976592717
YCR009C	1.1664341565781677	0.9853428459224225
YCR010C	1.0563675394250691	0.9646655493403556
YCR011C	0.9972101516792623	0.9706451912567712
YCR014C	0.9005258112253803	0.962663141075709
YCR015C	0.9338532996012652	0.9858251533842627
YCR016W	0.8630147818891766	0.9395690941289893
YCR017C	1.1911830307371771	0.9331459555517306
YCR019W	1.0253403741238805	1.122930947266888
YCR020C	1.1663550748198472	1.203297600316952
YCR020C-A	1.1326226278223148	1.1401176884791662
YCR020W-B		
YCR021C	1.0260104308501499	0.9953222252890447
YCR022C	1.0323627266411532	1.030639164805886
YCR023C	1.1925223137539958	1.08319728359243
YCR024C		0.9456959486960468
YCR024C-A	0.8428676393166105	1.0379101761987874
YCR025C	0.8510400064276157	0.9816449460427569
YCR026C	0.8921197505512728	0.9783322837779359
YCR027C	0.9248776413532235	0.9660082830106872
YCR028C	1.099810778494221	0.8690433884622225
YCR028C-A		0.8824407503020703
YCR030C	1.0335353773216271	1.033062772393041
YCR031C	0.7986591187642836	1.0185346291927642
YCR032W	0.962406316736114	0.9864932776935206
YCR033W	0.9778134815421566	1.0458348742667616
YCR034W		
YCR036W	0.8995590232013312	0.9197355899199157
YCR037C	1.0060397749548773	0.9618053919131159
YCR043C	1.0154239434514152	0.957190005005906
YCR044C	1.2212950366828692	0.8430918079518521
YCR045C	1.0771248396995101	1.0360279964114743
YCR046C		0.7969120596453388
YCR047C		1.0143514061430439
YCR048W	0.9778142087105876	1.0320551806781728
YCR049C	1.1866014302024697	0.9539517347236144
YCR050C	0.9015483330911805	0.9684857104018297
YCR051W	1.370494516367865	0.9511686618339185
YCR053W	1.4622222998479655	1.0545702936479013
YCR059C	1.1955107460508874	1.0072849949286011
YCR060W	1.1008051359610331	0.9998432081235203
YCR061W	0.9332150782406654	0.9821395778358553
YCR063W	1.1845362881513986	0.975047780931755
YCR065W	1.1489070091343814	0.9642219006519573
YCR066W	7.372889905097655	0.9997040080921084
YCR067C	0.9934558372925721	1.004968723169149
YCR068W	6.568318508525352	0.8953749004284122
YCR069W	1.021767375513291	0.9865080263189262
YCR071C	0.7374957933975678	0.9591868128083698
YCR073C	1.0061481451097143	1.0029824030472692
YCR073W-A	1.1010382129534009	0.9641587892304061
YCR075C	0.9747195068469082	0.9990498753690025
YCR076C	1.0792144206613925	0.9536937786149938
YCR077C	1.0183735567577594	1.0574465104861857
YCR079W	1.3993724560873808	0.9862837139630809
YCR081W	0.6232813899802697	0.9635147526951738
YCR082W	1.1685003383998909	1.0589544450710628
YCR083W	1.0302253960130197	1.0050658022849934
YCR084C		
YCR085W	0.8761977997791078	0.948051108738362
YCR086W	1.2295720106623949	0.9315154534270763
YCR087C-A	0.7961994818820505	0.9452177588036057
YCR087W	0.8661982899625044	0.9089552160422617
YCR088W	0.7705438385637972	0.9102506468162396
YCR089W	0.9873823713743697	1.0139519392013598
YCR090C	1.045388589654626	0.9318177879715642
YCR091W	1.1068686389950995	0.9772659589276441
YCR092C	0.9202116076830514	0.8701241649004384
YCR094W	0.06379431338999518	0.80607637245244
YCR095C	1.0475394715430555	1.0119968208868855
YCR098C	0.9394320531089858	0.984485766274588
YCR099C	0.973669320437002	1.0048469779156681
YCR100C	0.9967645144412169	0.9942305064749973
YCR101C	0.9659236937568184	1.016385262599824
YCR102C	1.0486306916065211	1.0158517805240137
YCR102W-A	1.0184274239294708	1.0119957446380132
YCR105W	1.0587939658489436	1.0294878067270519
YCR106W	0.8858500367509267	1.007456025633273
YCR107W	0.9926972163680035	0.9619259054472676
YDL001W	0.9911985063989804	0.9912874192417812
YDL002C	0.9306665942580503	1.0062258386429215
YDL006W	0.8561566925793693	0.9707436792011461
YDL009C	1.0275018044501716	0.9517267896888314
YDL010W	0.9777556760546933	0.961397782789209
YDL011C	0.9578183660793688	1.04745453461367
YDL012C	1.0050533368099155	0.9788437780630375
YDL013W	0.8736111023785984	0.9813755159301021
YDL018C	0.9613846241884604	1.0709064720704413
YDL019C	1.074226716925578	0.9769104417088709
YDL020C	0.8932308106844221	0.9048153529321469
YDL021W	0.9772471349181585	1.0160589923051433
YDL022W	0.894044213197545	1.0222470686088725
YDL023C	0.7417376204488398	0.9874717615741742
YDL024C	0.963071984136597	1.0436277412970527
YDL025C	1.0064634348917096	1.0653031789340532
YDL026W	0.9914604033125852	1.0272651376215982
YDL027C	0.8813144748770902	1.0838028170793583
YDL032W	0.8285690061635917	1.0807317136293595
YDL033C	0.9729536708301069	1.0585037310506713
YDL034W	0.9810833289533637	1.030360258978685
YDL035C	1.2000286040785344	0.9972007412350555
YDL036C	1.1987196868333543	0.9553886991188416
YDL037C	8.066574573286077	1.0669249849970173
YDL039C	3.6290445171960037	0.9693763543637985
YDL040C	1.0954418637495063	0.9575864005269057
YDL041W	0.9468918550486669	1.0492077619999782
YDL042C	1.058101801985645	1.1073331832075037
YDL044C	1.0178162120073733	1.0175682496894538
YDL045W-A		
YDL046W	0.9194760244081626	1.0753882806243509
YDL047W	1.3606532383123018	0.8936675003106519
YDL048C	1.0819788439128055	1.0497795872069076
YDL049C		
YDL050C	1.0636454808425853	1.06575403623447
YDL051W	0.9553202206326342	1.0365961946924205
YDL052C	5.312794463549452	0.9693745755382933
YDL053C	7.425165331736622	0.9357637422369351
YDL054C	0.9689248642396108	0.9098144844499779
YDL056W	1.221518425080278	1.0369752739103228
YDL057W	1.2261437668164323	0.9998967506105938
YDL059C	1.0578151061973935	0.910229181377991
YDL061C	0.875407945202649	0.9232479701651646
YDL062W	0.9269961953920349	0.9487064954535674
YDL063C	4.074636688883808	0.9642926604095333
YDL065C	0.9570350014787135	1.034902173591239
YDL066W	1.398388645341605	1.039949693360545
YDL067C	1.2300750145887165	0.9732563998682061
YDL068W		
YDL069C		
YDL070W	3.5371345082610595	1.0558957113441876
YDL071C	0.998997620605745	1.0061201492479945
YDL072C	1.0733136624340296	1.0276148226416801
YDL073W	0.8936083048552925	1.0488080429083844
YDL074C	1.2386671294666294	1.0654239441905988
YDL075W	1.8680616481643957	0.8426316079948871
YDL076C	0.9760313695092696	0.9804094869570875
YDL077C	0.9669898430209881	0.9206372220478479
YDL078C	0.9635641352029563	1.0278258769209436
YDL079C	1.0878889162641117	1.0510016950104593
YDL080C	1.20536463895815	0.9865819578178834
YDL081C	1.277251660662331	1.0122877650797963
YDL082W	1.0400762920306221	0.930731628859344
YDL083C	1.0508050349873594	0.943740436915942
YDL085W	1.2227519426521658	1.0874966942336155
YDL086W	0.9958878544712698	0.9727763175885226
