orf	hom | growth (relative abundance in pooled culture) | elesclomol (elesclomol [IC15]) | Blackman RK~Nislow C, 2012	het | growth (relative abundance in pooled culture) | elesclomol (elesclomol [IC15]) | Blackman RK~Nislow C, 2012
YBL005W	-0.5543750308022793	
YBL006C	0.934877096358283	
YBL007C	0.6286867580655836	
YBL008W	0.8479419028213804	
YBL008W-A		
YBL009W	-0.42360180925583996	
YBL010C	0.4499404443123451	
YBL011W	0.5581977556812839	
YBL012C	-0.32876471987684136	
YBL013W	0.4891250911725769	
YBL014C		0.6138371364084455
YBL015W	0.06168701535581639	
YBL016W		-0.06959925992778414
YBL017C	-0.8004752081055883	
YBL018C		-0.6457000966450237
YBL019W	-0.7480106729488132	
YBL020W		0.017647140249456045
YBL021C	1.2999205942830452	
YBL022C	1.0113025581158483	
YBL023C		-0.14947539435193138
YBL024W	1.1125024612772072	
YBL025W	0.4956427691125006	
YBL026W		0.9230973272893422
YBL027W		
YBL028C	0.24673821222506728	
YBL029C-A		
YBL029W	-1.0532010858784795	
YBL030C		-0.30061474765887725
YBL031W	-0.05747923317640099	
YBL032W	-0.07784941441521684	
YBL033C		
YBL034C		0.19770893418689664
YBL035C		-0.4114867807891069
YBL036C	0.608051587046048	
YBL037W	-0.19638645561096343	
YBL038W		
YBL039C	-0.06806553667808908	
YBL039W-B		
YBL040C		0.48558057265521276
YBL041W		-0.894136777831697
YBL042C		
YBL043W	1.5872031660791548	
YBL044W	-0.3668871133303789	
YBL045C		
YBL046W	0.27993171928109123	
YBL047C	0.3445852107800183	
YBL048W	-0.2576304501693607	
YBL049W	0.10292236956669722	
YBL050W		0.06732916491033959
YBL051C	0.274935342701331	
YBL052C	-0.4366725353445135	
YBL053W	-0.3046298100866897	
YBL054W	0.04467968061994332	
YBL055C	0.778948295509158	
YBL056W	1.1499709838432544	
YBL057C	0.150251532782541	
YBL058W		
YBL059W	0.07999731210872034	
YBL060W	-0.6522271914958157	
YBL061C	1.316031246427594	
YBL062W	-0.28636539901010094	
YBL063W	-0.3197912023024701	
YBL064C	0.19316572917560046	
YBL065W		
YBL066C	0.5110655184929591	
YBL067C	0.5617474907200516	
YBL068W	1.092462848098178	
YBL069W	-0.3149827658052837	
YBL070C	-0.5558529319602615	
YBL071C	0.14207554650058968	
YBL071C-B		
YBL071W-A		
YBL072C	0.2762879186058775	
YBL073W		-0.048914273749884135
YBL074C		1.6371066394752471
YBL075C	-0.7999255359413969	
YBL076C		-0.4914493254935676
YBL077W		0.04330192495739253
YBL078C	0.03156163492756973	
YBL079W	1.0653195586546178	
YBL080C		
YBL081W	-0.8926557080162605	
YBL082C	-0.003567387312520417	
YBL083C	0.02804382867190452	
YBL084C		-0.3226754088184836
YBL085W	-0.155748179203617	
YBL086C	-0.22690521011845313	
YBL087C	0.4715483916697607	
YBL088C	0.2446179115986738	
YBL089W	-0.27532511409837035	
YBL090W		
YBL091C	0.2160634464181063	
YBL091C-A	-0.569101465044656	
YBL092W		0.4057074178959038
YBL093C		
YBL094C	0.18223079012907664	
YBL095W	0.11455668279639031	
YBL096C	0.45414013083708443	
YBL097W		-0.8345110934025083
YBL098W	0.31770356528661303	
YBL099W	3.1310697635221723	
YBL100C		
YBL100W-C		
YBL101C	-1.0297315183948967	
YBL102W	-0.16669641553675626	
YBL103C	-0.8892161941958082	
YBL104C	0.10834866893164667	
YBL105C		-0.21877838242300143
YBL106C	-0.19858992402567804	
YBL107C	0.37215858284387354	
YBR001C	0.2515628998992818	
YBR002C		-0.12792814239904512
YBR003W	1.5844270826620912	
YBR004C		0.520295870383483
YBR005W	0.26104517490979684	
YBR006W	0.4945065250527481	
YBR007C	-0.15741422119400683	
YBR008C	0.8577327590051144	
YBR009C	-0.043167490733721954	
YBR010W	0.19634522416360078	
YBR011C		0.22518338725657652
YBR012C	0.08130103888702304	
YBR013C	-0.08884954936017168	
YBR014C	-0.07090079349856715	
YBR015C	0.6866193363165746	
YBR016W	-0.21948511387766584	
YBR017C		
YBR018C	1.747651036879204	
YBR019C	0.03241463053123561	
YBR020W	-0.5750632571350542	
YBR021W		3.0865969877738224
YBR022W	1.1027833014627155	
YBR023C	-0.06386355586953398	
YBR024W	0.4097920070591781	
YBR025C	0.4765902715452001	
YBR026C	0.7011765671275393	
YBR027C	-1.0287029144841666	
YBR028C	0.24362152325652325	
YBR029C		-0.8169595719979098
YBR030W	0.9353818387977492	
YBR031W	0.15654542245526962	
YBR032W	-0.2062174617614732	
YBR033W	-0.7155694997940389	
YBR034C	0.040257066184439784	
YBR035C	0.5874199530473951	
YBR036C	0.5503063753066769	
YBR037C	3.565501963551262	
YBR038W	-0.6710871604129108	
YBR039W		3.2526679597885466
YBR040W	0.38292068584294386	
YBR041W	-0.5393857098726806	
YBR042C	0.29854505268799275	
YBR043C	-0.18251636280281724	
YBR044C	1.0040019558237985	
YBR045C	-0.26459360155017686	
YBR046C	-1.1311379070996734	
YBR047W	0.2102483928967575	
YBR048W	-0.9962598294262125	
YBR049C		-0.9206017722743867
YBR050C	0.18550243885034315	
YBR051W	0.16815000559051693	
YBR052C	-0.0910415463558075	
YBR053C	-0.214756021362441	
YBR054W	-0.6522004248512986	
YBR055C		0.14008247531362603
YBR056W	0.10696413288878544	
YBR056W-A		
YBR057C		
YBR058C	0.8696831098304277	
YBR058C-A		
YBR059C	0.2353753032112621	
YBR060C		0.36783704375570864
YBR061C		-0.5768400422297134
YBR062C	-0.010945995254306175	
YBR063C	0.13007990268894698	
YBR064W	-0.28051593123151586	
YBR065C	-0.06011135028402581	
YBR066C	-0.030785910146205638	
YBR067C	0.3166224700740816	
YBR068C	-0.14187044834226745	
YBR069C	-2.47095950553376	
YBR070C		-1.162376570635634
YBR071W	-0.11527396320812874	
YBR072C-A		
YBR072W	-0.41508619249302964	
YBR073W	-0.5726767239908741	
YBR074W	1.1189326696466553	
YBR076W	0.44420052858596226	
YBR077C	0.03597937400996477	
YBR078W	2.3348538604898725	
YBR079C		0.8370440885539115
YBR080C		0.9358969310299262
YBR081C		
YBR082C		-0.6806217685510141
YBR083W	0.28852323860013934	
YBR084C-A	-1.1635408421908517	
YBR084W	0.2719577446891171	
YBR085C-A		
YBR085W		-0.3804451507052875
YBR086C		
YBR087W		-0.32544196284561083
YBR088C		1.1271836406161817
YBR089C-A	0.01679591107484814	
YBR089W		0.05783051160811667
YBR090C	0.25955790542623375	
YBR091C		-0.14972011552061523
YBR092C	0.17769919721232474	
YBR093C	-0.3195254477604785	
YBR094W	-0.030228972749931145	
YBR095C		2.824386481995055
YBR097W		-0.6743541083387725
YBR098W	0.024111999782654527	
YBR099C	0.06485446535378403	
YBR101C	-1.0744031361908244	
YBR102C		1.7893571486656241
YBR103W	-0.1803252261636123	
YBR104W	0.9424711757884318	
YBR105C	1.0865360438359701	
YBR106W	-0.015409046442062356	
YBR107C		
YBR108W	0.40008240676058543	
YBR109C		1.4718932927314001
YBR110W		0.4533306237041016
YBR111W-A	-1.0164982805359404	
YBR112C		
YBR113W	0.03631500861317791	
YBR114W	0.18355267998758742	
YBR115C		-0.27673338173236645
YBR116C	0.15484851278804193	
YBR118W		
YBR119W	-1.2487342919309605	
YBR120C	-0.6169659611508427	
YBR121C		0.06869773792567897
YBR122C		
YBR123C		0.07484763660148128
YBR124W		-0.21406830961736975
YBR125C	-0.11182393392018734	
YBR126C	-0.5697314371423988	
YBR127C		
YBR128C	-0.41481757009626835	
YBR129C	0.05411874661859493	
YBR130C	0.33770130778600466	
YBR131W	-0.49852642701726574	
YBR133C		
YBR134W	1.0881916563945144	
YBR135W		-1.04581337766407
YBR136W		-1.379954288148146
YBR137W	-0.3360548067014026	
YBR138C	1.015801266297908	
YBR139W	0.3721302866768126	
YBR140C		0.02677527870655679
YBR141C	0.19961840240741113	
YBR142W		-0.03815382048303963
YBR143C		1.7537333122629335
YBR144C	0.27502415060403246	
YBR145W	0.5774802552011139	
YBR146W	0.8353443727697062	
YBR147W	1.4193084323938012	
YBR148W	0.05262813130446716	
YBR149W	0.5345957889025003	
YBR150C	0.5054015053228141	
YBR151W	5.370329005762552	
YBR152W		0.14786238020667558
YBR153W		1.1087511748245795
YBR154C		
YBR155W		0.5278098078020445
YBR156C	1.365737861247514	
YBR157C	-0.032279775695739074	
YBR158W	-0.8018575141045806	
YBR159W	-0.7234532325559266	
YBR160W		0.8894646843025704
YBR161W	0.3946709560004915	
YBR162C	-0.22581064554802008	
YBR162W-A	-0.22635936176062146	
YBR163W	0.5483541309697875	
YBR164C	-0.49136826151211027	
YBR165W		-0.25769202790857043
YBR167C		-1.705180818739615
YBR168W		
YBR169C	0.8949344754824211	
YBR170C	1.5475522060333706	
YBR171W	1.727338021545464	
YBR172C	-0.21892779410075539	
YBR173C	-0.05402824793686965	
YBR174C	-0.5075075922043563	
YBR175W	0.31156985486228767	
YBR176W	-1.1887779641641558	
YBR177C	-0.06915121089873606	
YBR178W	-0.18456420229869647	
YBR179C		
YBR180W	0.4858658698219792	
YBR181C	-0.45016292418115245	
YBR182C	-0.5113227949996386	
YBR182C-A		
YBR183W	-0.7613939952073835	
YBR184W	-0.2908813143207786	
YBR185C	0.35188160688507275	
YBR186W	-0.28413038419291975	
YBR187W	0.9981955058667586	
YBR188C	-1.5080868261250238	
YBR189W	-0.6029727417779177	
YBR190W		-0.4022959398197547
YBR191W	0.04144215937043619	
YBR192W		2.2749298082627445
YBR193C		-0.985419457909156
YBR194W	-0.29553775451517106	
YBR195C	-0.3874993415117567	
YBR196C		-0.10151989113893002
YBR196C-A		
YBR196C-B		
YBR197C	-0.602586537335599	
YBR198C		-0.25226515138333694
YBR199W	0.23026946061494266	
YBR200W		
YBR200W-A		
YBR201W	-0.3355242535690092	
YBR202W		
YBR203W	-0.2724151974587213	
YBR204C	0.42634641193175765	
YBR205W	-1.0430412323810447	
YBR206W	-1.349225834964205	
YBR207W	0.013457728122924763	
YBR208C	-0.8039720790214349	
YBR209W		0.8262154683286033
YBR210W	-0.09954521372374404	
YBR211C		0.554157040708295
YBR212W	0.6277489695558937	
YBR213W	0.36583926485885365	
YBR214W	0.1781903651392143	
YBR215W	1.2342878259754269	
YBR216C	1.124166026625551	
YBR217W	0.4070516762315769	
YBR218C	-0.059739198330078534	
YBR219C	0.04211457571877035	
YBR220C	-0.22069917239683615	
YBR221C	-0.051991401884274265	
YBR221W-A		
YBR222C	-0.04672468219489091	
YBR223C	-0.28435407686495584	
YBR224W	0.9264494271417434	
YBR225W	1.7874597289373213	
YBR226C	0.11196375970395132	
YBR227C	0.049092735539547856	
YBR228W	-0.4197321172199333	
YBR229C	0.5253216245531062	
YBR230C	-0.4127555825168587	
YBR230W-A		
YBR231C	1.0827341287677874	
YBR232C	-0.1068462939915891	
YBR233W	0.5523289776805829	
YBR233W-A	1.4048716514831632	
YBR234C		0.5456160257750031
YBR235W	1.1296025233173006	
YBR236C		0.028350614551551728
YBR237W		-0.11738492224499697
YBR238C	-0.4843965065669852	
YBR239C	0.14585654534798553	
YBR240C	-1.04711071829924	
YBR241C	0.5102950215115014	
YBR242W	-0.3362787861589157	
YBR243C		-0.13626317180655215
YBR244W	-0.08265290864268336	
YBR245C	-0.22039336348322783	
YBR246W	-0.16694505854528868	
YBR247C		-0.2728199158437474
YBR248C	0.24807721361703722	
YBR249C	0.14117247815264494	
YBR250W	-0.781224254988225	
YBR251W	-0.4511016686424321	
YBR252W		0.7031588083703053
YBR253W		0.2174990907396459
YBR254C		2.046953060464234
YBR255W	-0.8122735626281079	
YBR256C		-0.28844929432629074
YBR257W		0.034903156632472815
YBR258C	-0.4737615451293713	
YBR259W	0.45369284108817126	
YBR260C	-0.17883614037202833	
YBR261C	-0.8639503936748074	
YBR262C	1.5061069248533483	
YBR263W	-1.6707611081779452	
YBR264C	3.9925255387586436	
YBR265W		-0.15968178282859571
YBR266C	-0.284474048789488	
YBR267W	0.33514796108938744	
YBR268W	0.57732846920767	
YBR269C	-0.16215096132195086	
YBR270C	1.7789030062561453	
YBR271W	-0.5488314675324615	
YBR272C	-0.46750579792507957	
YBR273C	-0.5925763858571423	
YBR274W		
YBR275C	-0.2876837518477291	
YBR276C	0.8307730122668145	
YBR277C	0.2792404706864361	
YBR278W	-0.42834332914173334	
YBR279W	0.9821833167359691	
YBR280C	-0.33055617315631003	
YBR281C	0.8707652470301921	
YBR282W	2.956321812888841	
YBR283C	-0.09544083557251758	
YBR284W	0.7567699318380503	
YBR285W	-0.3246522161371008	
YBR286W	0.7911010212860526	
YBR287W	0.33427183145724604	
YBR288C	-0.6155272540080464	
YBR289W	2.017116582942797	
YBR290W	0.34972507569342215	
YBR291C	1.3761911918830472	
YBR292C	1.432461370319206	
YBR293W	-0.37258209933203634	
YBR294W	0.5816759267291758	
YBR295W	0.7329084242026094	
YBR296C		
YBR296C-A		
YBR297W	1.1916237065182846	
YBR298C	1.2671343226043177	
YBR299W	0.05384888148476677	
YBR300C	0.7672787076657976	
YBR301W	0.9506866237520141	
YCL001W	0.4113178013918141	
YCL001W-A	1.7317248833915053	
YCL001W-B		
YCL002C	-0.017254128605724263	
YCL004W		0.525744705743069
YCL005W	-0.10795615378746054	
YCL005W-A		
YCL007C		
YCL008C	-0.08331678834331975	
YCL009C	0.3544693678389263	
YCL010C	0.8238452310948247	
YCL011C	-0.24162304079652083	
YCL012C		
YCL014W	0.14606381477170718	
YCL016C	0.24523694761022807	
YCL017C		2.3760298362294896
YCL021W-A		
YCL022C	0.13388956096500798	
YCL023C	0.9434921320864427	
YCL024W	0.5720953798952192	
YCL025C	0.01402556336732411	
YCL026C-A	1.07353691852138	
YCL026C-B		
YCL027W	-0.5313270379698415	
YCL028W	0.42800661305793325	
YCL029C	0.48175642512732614	
YCL030C	-0.16206511686917804	
YCL031C		0.36759452494799233
YCL032W	0.8822232827867081	
YCL033C	-0.46342675249098536	
YCL034W	-0.14568087137960037	
YCL035C	-0.41899699044730193	
YCL036W	0.7037585923718536	
YCL037C	0.5766227666249756	
YCL038C	-0.1751749413778785	
YCL039W	0.035535047710980226	
YCL040W	0.45579746410849037	
YCL041C		-0.1125354529451864
YCL042W	-0.7255821367466291	
YCL043C		1.4399966283896066
YCL044C	0.08752668317574885	
YCL045C	0.006329961878328229	
YCL046W	0.755536754287082	
YCL047C	-0.6419430642916945	
YCL048W	-0.8689796549892601	
YCL049C	0.8445530544351924	
YCL050C	-0.42128267069874764	
YCL051W	1.0279322919737117	
YCL052C		-0.40564534219940107
YCL054W		-0.7109728936961967
YCL055W	-0.317698203653484	
YCL056C	0.0884520347552541	
YCL057C-A		
YCL057W	0.7663648179458552	
YCL058C	-0.4443469147082137	
YCL059C		0.6669205132576799
YCL061C	2.9843713444396243	
YCL063W	0.1507038890748807	
YCL064C	0.7358756979376524	
YCL069W	-0.014412275719275862	
YCL076W	1.1715984326131037	
YCR001W	1.095898538112271	
YCR002C	1.042495258494216	
YCR003W	1.270511699571427	
YCR004C	0.07898209152024877	
YCR005C	-0.48773660142208836	
YCR006C	-0.23393049835261262	
YCR007C		
YCR008W	-0.10959561076413538	
YCR009C	1.9522954175350018	
YCR010C	0.3231803075402969	
YCR011C	-0.41292765380304025	
YCR012W		-0.4503730910885496
YCR013C		0.3537943367996106
YCR014C	-0.5247931088528897	
YCR015C	-0.23654789380575303	
YCR016W	0.0172792401987005	
YCR017C	2.0127660472571716	
YCR019W	0.7635039511822839	
YCR020C	0.8977708794448072	
YCR020C-A	0.2239712691600595	
YCR020W-B	1.4727652453008901	
YCR021C	0.6065029454704134	
YCR022C	0.3363613504424448	
YCR023C	0.043316589247907926	
YCR024C	3.1766782138762	
YCR024C-A	3.3676964605695936	
YCR025C	0.3157187230005081	
YCR026C	2.3723730484901844	
YCR027C	-0.13843762618294417	
YCR028C	1.3413983778171241	
YCR028C-A	1.4896196277823794	
YCR030C	1.723313465351994	
YCR031C	-0.22634406653518302	
YCR032W	0.12939283160273968	
YCR033W	1.6607760682924648	
YCR034W	1.005064018040175	
YCR035C		0.6354299901884238
YCR036W	-0.21128515232983983	
YCR037C	-0.26412614122271677	
YCR043C	0.4023030823039182	
YCR044C	0.9182951600799145	
YCR045C	1.057857018163239	
YCR046C	0.38556523032123735	
YCR047C	-1.0084415205362813	
YCR048W	0.8214591759264395	
YCR049C	0.6792718923966196	
YCR050C	0.24358376316872227	
YCR051W	0.5214031789861147	
YCR052W		1.6535012736186774
YCR053W	1.0723888206619125	
YCR054C		0.6896597606965692
YCR057C		0.6302960276718691
YCR059C	0.4476540948947863	
YCR060W	0.7816170255626759	
YCR061W	1.3046692838058631	
YCR063W	0.5333812524075351	
YCR064C		
YCR065W	1.2466062181628508	
YCR066W	0.6231298114735072	
YCR067C	0.7885562781537446	
YCR068W	1.7672384849562115	
YCR069W	0.19754695090726143	
YCR071C		
YCR072C		2.385211090451101
YCR073C	0.10187732328862087	
YCR073W-A	-0.25028205029781575	
YCR075C	0.5457914159475893	
YCR075W-A		
YCR076C	-0.11874569259716088	
YCR077C	0.8708541505280527	
YCR079W	0.592559913555958	
YCR081W	-0.1854197789716551	
YCR082W	0.2659362056243504	
YCR083W	0.3605811487337794	
YCR084C		
YCR085W	0.05261924095468112	
YCR086W	0.1653870187102351	
YCR087C-A	1.8197393462734026	
YCR087W	1.567466589554123	
YCR088W	-0.2566037581618104	
YCR089W	-0.002902809767223434	
YCR090C	-0.2613882958692493	
YCR091W	-0.07438886965978653	
YCR092C	-0.558028677778869	
YCR093W		1.3516910221376395
YCR094W	-0.3012725081029684	
YCR095C	-0.36699991561798667	
YCR095W-A	0.9316889978059736	
YCR098C	-0.07961094640992168	
YCR099C	1.028538365281707	
YCR100C	0.32766066145183026	
YCR101C	0.4990415593952236	
YCR102C	1.043030591384559	
YCR102W-A	0.6982323318258129	
YCR105W	-0.48031746113289103	
YCR106W	0.8935627805460766	
YCR107W	-0.5354605726445599	
YDL001W	0.14040793674959232	
YDL002C	-0.1758526154599571	
YDL003W		0.4911287085843044
YDL004W		1.770637080441794
YDL006W	1.6080907083184233	
YDL007W		0.4687880884805341
YDL008W		-0.27015661368080274
YDL009C	-0.2903278183502277	
YDL010W	-0.9740511620897051	
YDL011C	-0.6706302155529397	
YDL012C	-0.37225478150765534	
YDL013W	0.5233028459855597	
YDL014W		-0.191318309474933
YDL015C		-0.20140810237096446
YDL016C		0.16769567712425898
YDL017W		0.062011072061836564
YDL018C	0.05662305299865042	
YDL019C	-1.1505150458269036	
YDL020C	0.8934279913719011	
YDL021W	0.10181556881591344	
YDL022W	-0.3623300921013356	
YDL023C	0.09036728376561448	
YDL024C	-0.49012074468729366	
YDL025C	1.0271044378968603	
YDL026W	0.16611727012975808	
YDL027C	-1.2425110470807255	
YDL028C		0.28753650141805775
YDL029W		-0.11356266001056178
YDL030W		0.7360145361381267
YDL031W		-0.38296361524695705
YDL032W	4.1085971808040425	
YDL033C	-0.1797615015110495	
YDL034W	-0.3339870834124536	
YDL035C	0.27402747547640494	
YDL036C	-0.5549342624823697	
YDL037C	0.26975284234701763	
YDL039C	-0.4629277457610587	
YDL040C	-0.7441906903955813	
YDL041W	0.9483302030829158	
YDL043C		-0.413296603301819
YDL044C	0.8615221511074695	
YDL045C		-0.47604575378551656
YDL045W-A	1.1163100164597703	
YDL046W	0.2218404530661771	
YDL047W	0.2134825683157	
YDL048C	-0.399619851720072	
YDL049C	-0.040153948941727864	
YDL050C	0.7650350892843074	
YDL051W	-0.002442614671846604	
YDL052C	-1.4251379507179953	
YDL053C	0.07342122552665385	
YDL054C	0.06820842150694072	
YDL055C		-1.1273888279006186
YDL056W	0.790246400564684	
YDL057W	-0.5277766337649609	
YDL058W		0.17605519160369898
YDL059C	-0.24545353881724155	
YDL060W		-0.02669247490683034
YDL061C	-0.22948436750799758	
YDL062W	0.8184345450960027	
YDL063C	-0.3737518016974354	
YDL064W		-0.16333498147111328
YDL065C	0.558122235505682	
YDL066W	0.001031886976796228	
YDL067C	2.887359465193608	
YDL068W	3.573560635454101	
YDL069C	2.4118787038943044	
YDL070W	0.20390801529821215	
YDL071C	-0.8173668726990838	
YDL072C	0.9597691198076337	
YDL073W	-0.6471520445050479	
YDL074C	0.06150098717642227	
YDL075W	-0.5053758201588839	
YDL076C	-0.36946818262310305	
YDL077C	-0.7714620773521879	
YDL078C	0.0038772768841272734	
YDL079C	-0.04703211622620205	
YDL080C	-0.26408312340117135	
YDL081C	-1.01331974149953	
YDL082W	0.31838028341710173	
YDL083C	-1.7298656830781511	
YDL084W		-0.7841508711142771
YDL085C-A		
YDL085W	-0.026711740065219924	
YDL086W	-0.43733309789313296	
YDL087C		-1.1322430905742995
YDL088C	-0.03700724309326102	
YDL089W	-0.2422969866673988	
YDL090C	-0.18260163368463608	
YDL091C	-0.5179628347430694	
YDL092W		0.015135153240043811
YDL093W	-0.208138064100737	
YDL094C	0.4863876281997454	
YDL095W	-1.1925960348142077	
YDL096C	-0.7912904252298496	
YDL097C		0.3998360531071689
YDL098C		-0.6585567026694726
YDL099W	-0.2976293765938676	
YDL100C	-0.10078613448259051	
YDL101C	1.9143479632224154	
YDL102W		
YDL103C		-0.9109330189750848
YDL104C	1.740583686775089	
YDL105W		-0.15655702126763535
YDL106C	-0.42354254025726623	
YDL107W		
YDL108W		-0.09736274048678834
YDL109C	-0.2955468360552751	
YDL110C	0.06892414246229728	
YDL111C		-0.5514411200459434
YDL112W	0.23376690510174303	
YDL113C	-0.18126263229266615	
YDL114W	0.6784077121593518	
YDL115C	-0.8335128950524587	
YDL116W		
YDL117W	0.4887182381759165	
YDL118W	-0.9602309699545516	
YDL119C	-0.6224722423086544	
YDL120W		1.4104253981282124
YDL121C	0.24993414958041385	
YDL122W	-0.16943626838856254	
YDL123W	-1.1990859901580244	
YDL124W	0.11466460973088978	
YDL125C	-0.20760837132477464	
YDL126C		-0.29743674078276117
YDL127W	0.15933173455434496	
YDL128W	0.3923845779043851	
YDL129W	-0.532802071273054	
YDL130W	-0.24902879776345963	
YDL130W-A	-0.21238430546790443	
YDL131W	0.6887158337483796	
YDL132W		
YDL133C-A	0.5412663235016486	
YDL133W	-0.2590443025708197	
YDL134C	-0.1120910267944048	
YDL135C	-0.9153681618406442	
YDL136W	-0.10794372641679184	
YDL137W	-0.49896234094225916	
YDL138W	0.014922676136863778	
YDL139C		-0.6824704562572705
YDL140C		0.6902183830784456
YDL141W		1.174047290991879
YDL142C	0.3107951899318981	
YDL143W		-0.41547914302062083
YDL144C	-0.5471738474755786	
YDL145C		-0.7303394196393133
YDL146W	-0.8612440947238063	
YDL147W		1.4212260354141688
YDL148C		0.45619913408896
YDL149W	-0.23047473335513177	
YDL150W		1.1294468903869106
YDL151C		
YDL152W		0.6940323540715915
YDL153C		-0.18787653748529637
YDL154W	-0.45690238288993235	
YDL155W	0.9287982001981224	
YDL156W	-0.08559071039020984	
YDL157C	-0.564271997612492	
YDL158C		0.36302060987041074
YDL159W		
YDL159W-A	-0.35823995762879857	
YDL160C	-0.808153411275648	
YDL160C-A	-0.10977666799526203	
YDL161W	-0.009318774457981998	
YDL162C	-0.4717444872746868	
YDL163W		-0.5681938321725617
YDL164C		-0.9330006758695292
YDL165W		0.4608886083420133
YDL166C		-1.2340284414538756
YDL167C	0.3944222173968001	
YDL168W	-0.08973772398234577	
YDL169C	1.260851808755509	
YDL170W	1.2375218102040515	
YDL171C	-0.02604821406667178	
YDL172C	-0.46515224511075104	
YDL173W	1.2661219698706159	
YDL174C	0.1918688393630687	
YDL175C	1.1243266264926541	
YDL176W	0.055234628909482726	
YDL177C	0.8379904467705435	
YDL178W	-0.27343710970832213	
YDL179W	0.20992164864333043	
YDL180W	-0.3295428644710182	
YDL181W		1.150750198474984
YDL182W	-0.2501023313989149	
YDL183C	1.0588076164242333	
YDL184C	-0.5787422368287762	
YDL185W	-0.3256703045803419	
YDL186W	-0.48238040466389054	
YDL187C	0.3035655192478184	
YDL188C	0.16043365995202025	
YDL189W	-0.42013744069405007	
YDL190C	0.1926412941333825	
YDL191W	0.054602649313401246	
YDL192W	-0.4299082218943962	
YDL193W		5.65426486447047
YDL194W	-0.6700996624205464	
YDL195W		-0.7148011152603085
YDL196W		-0.6646906666159219
YDL197C	0.6651610909781369	
YDL198C	2.5742566409543572	
YDL199C	-0.16021123995088907	
YDL200C	0.18238527190600415	
YDL201W	-0.08797007389746567	
YDL202W	2.5409321685305173	
YDL203C	0.467501848589723	
YDL204W	0.4729450369426015	
YDL205C	0.41429291392989437	
YDL206W		
YDL207W		2.71815236196111
YDL208W		2.1658287324516827
YDL209C		0.5911841696992244
YDL210W	0.4489641309535824	
YDL211C	-1.3491254600472655	
YDL212W		0.04909789127065154
YDL213C	-0.7767379741768342	
