Filter 8: 620 Oct/28 12:30pm HLKU
 0.149	 0.149	 0.131	 0.166	 0.174	 0.234	 0.074	 0.201	 0.236	 0.248	 0.280	 0.239
 0.105	 0.121	 0.154	 0.125	 0.126	 0.117	 0.167	 0.155	 0.142	 0.111	 0.099	 0.137
 0.095	 0.152	 0.155	 0.162	 0.158	 0.108	 0.082	 0.138	 0.152	 0.176	 0.084	 0.072
 0.074	 0.142	 0.148	 0.144	 0.176	 0.153	 0.156	 0.141	 0.114	 0.073	 0.088	 0.071
 0.076	 0.099	 0.123	 0.163	 0.146	 0.157	 0.168	 0.147	 0.186	 0.140	 0.254	 0.195
 0.070	 0.070	 0.128	 0.113	 0.138	 0.187	 0.116	 0.135	 0.138	 0.086	 0.071	 0.071
 0.109	 0.113	 0.160	 0.153	 0.168	 0.122	 0.129	 0.159	 0.202	 0.244	 0.246	 0.255
 0.077	 0.095	 0.128	 0.119	 0.136	 0.154	 0.197	 0.129	 0.121	 0.106	 0.136	 0.091

Filter 8: 620 H-LKU+no Trp
 0.099	 0.083	 0.082	 0.090	 0.076	 0.084	 0.070	 0.074	 0.071	 0.071	 0.070	 0.073
 0.069	 0.071	 0.075	 0.072	 0.072	 0.071	 0.075	 0.073	 0.071	 0.073	 0.069	 0.068
 0.069	 0.070	 0.077	 0.078	 0.075	 0.073	 0.071	 0.071	 0.071	 0.069	 0.070	 0.068
 0.067	 0.070	 0.072	 0.076	 0.074	 0.075	 0.077	 0.075	 0.073	 0.077	 0.070	 0.068
 0.072	 0.069	 0.071	 0.077	 0.076	 0.076	 0.077	 0.080	 0.082	 0.074	 0.075	 0.074
 0.068	 0.071	 0.101	 0.083	 0.082	 0.097	 0.086	 0.082	 0.080	 0.075	 0.071	 0.072
 0.073	 0.082	 0.086	 0.096	 0.081	 0.097	 0.098	 0.078	 0.078	 0.091	 0.072	 0.075
 0.071	 0.070	 0.096	 0.073	 0.082	 0.100	 0.101	 0.085	 0.085	 0.075	 0.079	 0.075

Filter 8: 620 H-LKU+trp
 0.074	 0.074	 0.072	 0.075	 0.077	 0.074	 0.071	 0.075	 0.074	 0.072	 0.070	 0.072
 0.069	 0.078	 0.080	 0.080	 0.080	 0.075	 0.085	 0.090	 0.093	 0.078	 0.092	 0.076
 0.070	 0.081	 0.089	 0.093	 0.101	 0.095	 0.085	 0.080	 0.095	 0.095	 0.081	 0.069
 0.068	 0.075	 0.080	 0.080	 0.081	 0.081	 0.084	 0.081	 0.077	 0.078	 0.074	 0.067
 0.070	 0.075	 0.077	 0.082	 0.083	 0.093	 0.086	 0.083	 0.084	 0.090	 0.080	 0.078
 0.068	 0.075	 0.080	 0.081	 0.082	 0.087	 0.084	 0.084	 0.077	 0.078	 0.076	 0.070
 0.068	 0.077	 0.077	 0.077	 0.077	 0.079	 0.082	 0.084	 0.081	 0.076	 0.079	 0.075
 0.070	 0.071	 0.091	 0.074	 0.081	 0.078	 0.080	 0.081	 0.082	 0.080	 0.081	 0.075


