orf	het | growth (pooled culture, microarray) | chloramphenicol [0.79 mM] | YPGE + DMSO [2%] | Skrtic M~Schimmer AD, 2011	het | growth (pooled culture, microarray) | chloramphenicol [0.99 mM] | YPGE + DMSO [2%] | Skrtic M~Schimmer AD, 2011	het | growth (pooled culture, microarray) | doxorubicin [12.5 uM] | YPGE + DMSO [2%] | Skrtic M~Schimmer AD, 2011	het | growth (pooled culture, microarray) | linezolid [47.1 uM] | YPGE + DMSO [2%] | Skrtic M~Schimmer AD, 2011	het | growth (pooled culture, microarray) | Tigecycline [51.5 uM] | YPGE + DMSO [2%] | Skrtic M~Schimmer AD, 2011	het | growth (pooled culture, microarray) | Tigecycline [64.4 uM] | YPGE + DMSO [2%] | Skrtic M~Schimmer AD, 2011	het | growth (pooled culture, microarray) | Tigecycline [80.5 uM] | YPGE + DMSO [2%] | Skrtic M~Schimmer AD, 2011
YAL044C	0.12758578301737392	2.061339970786057	-0.7325071326013707	1.2002139202689415	-0.36490064224270785	-0.7085854857639088	-0.7329698961355647
YAL045C	0.01529195315373551	0.39903173327358	0.8050185741234017	-0.2572134257506428	0.4713171870421669	0.1978868413379825	0.20052091773078984
YAL046C	0.5457356970865103	0.40709654962449354	-0.08745816549671909	0.15371492433293155	-0.6320037682686381	-0.403722936471709	-0.30431543584149345
YAL047C	0.3568847636340969	0.45771385196290715	-0.5312045328582027	0.13671874366445938	0.7483836127023626	0.41107052464684923	0.638721649842135
YAL048C	0.22023184027333276	0.4403265763512733	-0.2825825548325185	-0.15345727694876143	-0.3607744169904124	-0.2033128379636241	0.031064016621212564
YAL049C	-0.943471878345077	0.3043505972378988	-1.349494045567047	-1.0128996932430243	-0.0959595561894525	-0.5975112411268778	-0.6900928897035726
YAL051W	0.25782174281245057	0.334456763315585	-0.4695758389277575	-0.0160705439050428	-0.1745596653860944	-0.09971271940254872	-0.049548852349834714
YAL053W	0.10793588162863553	0.5355846233655249	0.13010583183936916	-0.2805164036606632	0.04919918618405022	0.0367437980484403	-0.0907804623591997
YAL054C	-0.4494155296994125	-0.23548915247779614	0.25202126078382964	-1.0194252401024848	-0.4922328161775836	0.29665212240926214	-0.2868532523570703
YAL055W	0.055995836207018326	-0.0416410535165787	-0.6866114354496612	-0.8281316511443415	0.13725294510930536	0.3237906980346766	0.41867508634922085
YAL056C-A	0.5613236886488308	-0.1749032681023878	0.07712336433948888	0.2026835685476452	-1.211991505691308	-0.3231121102147603	-0.9785372461934202
YAL056W	0.3541774525992975	0.6545222668770656	0.2483647941438775	-0.13228931213139147	0.30388327358788686	0.10426176109245276	0.21670406745110404
YAL058W	-0.11769935314183949	0.4869578481304151	-0.735812262355716	-0.2853472938550639	0.30381437763105956	0.19668354560830767	-0.24480861618891597
YAL059W	0.7606073297843384	0.3599962524016241	-0.2288214813640088	-0.13795376631165296	0.024993492662176202	-0.22292517467786893	-0.08431542602182204
YAL060W	0.1704125815509181	0.32763056038566335	0.347493947139118	-0.13859872463543615	0.35860398280188277	0.21759212035233605	0.12668581739991205
YAL061W	0.32854770823471025	0.21796063729991932	0.3308992914291313	0.17650845925714312	-0.39487307322690907	0.02436621961303086	0.07901291949489217
YAL062W	0.3586365028978112	0.7172885628159857	0.44890725332529974	0.35436450208493975	-0.749434305904141	-0.044555786390300986	-0.2554843745587668
YAL064C-A	-1.4073119991947343	-0.13962749783193457	-1.3571383709187457	-1.1451806631719952	-0.779717427089518	-0.24383301618097497	-0.012130552882203919
YAL065C	-0.5213351194257716	-0.41324348858980003	-0.8101396186527822	-0.7992795892426899	0.12006185411726344	0.2705993202270544	0.281036978811533
YAL066W	-0.2815916805662639	-0.12438149349584363	-0.47944596708479853	-0.18122150095911202	-0.24138269152019057	0.5112678479437893	0.18893743869257085
YAL067C	-0.4111698594650759	1.1464319756740244	-0.8973065566110052	-0.1329503573648199	0.6379312322683179	0.21862486863993041	0.3052613963448046
YAL068C	0.19509862802627673	0.4194702567376641	0.4383849228276694	0.018611927799806426	-0.14679471426487786	0.031935480211920456	0.019611325030269425
YAR002C-A	0.20113067824445383	0.13509930950531526	0.5293531609056441	0.4113955320161202	-0.16649119668873416	0.15554618082067517	0.03545681983793133
YAR002W	-2.0568815496116097	-0.9824631133793592	-2.214592875642091	-1.9816786685202419	0.1422669414933923	0.7644858305591128	-1.3729559380694334
YAR003W	0.32151154237637064	0.5366021096529746	0.5909807184657448	0.3443920996723761	-0.038465036975556796	-0.019416396412647974	0.01721133324489237
YAR007C	0.40851292589528576	0.4045767581695017	-0.06837805110492963	0.47056297467343594	0.06602480256325455	0.22335781573782257	0.10968198029426053
YAR008W	-0.36441836215240236	-0.5690975856639198	-0.32971756912413497	-1.5535240835613338	0.20236573023166435	0.4231006017778038	-0.05770971723576277
YAR014C	0.12968686534653895	0.6350248166383287	0.39144913985417457	-0.0048489258541295046	-0.18959450952796608	0.06283602931037112	-0.16574591271529746
YAR015W	0.38986028227646335	0.5997506447907366	0.4463010199422526	0.3344250665927183	0.08935070451969455	0.2930653126732706	0.0061658570509623934
YAR018C	-0.7506661486750882	0.737976687602886	-1.6686778318845485	-0.7833036346777873	-0.27333981869576646	-0.6453726408620631	-0.5491458638382714
YAR019C	0.08178057774329694	0.27882786552002864	-0.3506667506216848	-0.2674648021244357	0.5080522994538329	0.29375800606853264	0.3218996704138182
YAR020C	-0.34253997298522215	-0.07635806949109608	-0.2887903576207657	-0.38243194676094966	-0.32741124219361795	0.4653387718107301	0.302958806008866
YAR023C	-0.5304747399318489	0.6309299698781896	-0.3932294986362676	-0.43096311390810277	-0.02610771520560213	0.12731646549586212	-0.33544931145180357
YAR027W	0.5510364149118258	1.1213078225945898	-0.08978452214157816	0.26631861468268603	-0.3301887612902462	-0.18137832124342487	-0.12268162761110075
YAR028W	-0.004586823484179353	0.5954042933822807	-0.31645618450702134	-0.3594929074213778	-0.29645193854753404	-0.44731324940150313	0.1590572608335329
YAR029W	-0.2630671753260096	-0.04464510487527537	-0.4866956993430804	-0.2416790194261063	-0.008192532819538675	-0.029048506691567604	0.04007103161863018
YAR030C	0.17717086768101972	0.6740683444102571	-0.08785958454954049	0.07158400619670088	-0.3472683131483678	0.051275010378911356	0.09878297185861372
YAR031W	0.009210332371369534	0.8460011782255655	-0.15529958113125686	0.18518342731258838	0.07170755846708776	0.35363342031214684	0.4856777466893103
YAR035W	-0.11018053625330534	0.19208642020539743	-0.3148731962739361	-0.18998687708563225	-0.14579523770848193	-0.27383514264120706	-0.005361114447440372
YAR042W	-0.09428039407221041	1.3031193689150278	-0.34066300857691845	0.36266439142766765	-0.2985601836819023	-0.07617053513927108	-0.11108330718050725
YAR047C	0.4924355437155974	1.8088440449831944	-0.5919074970563544	0.3704328727461527	0.15596703940160417	0.4541759026860085	0.44649679764434475
YAR050W	-1.0613888260117061	-0.684400075568687	-0.865936327326958	-0.456914495784292	0.1495966625779389	0.16446029283524186	0.37400910843308377
YBL001C	1.1097812549220498	0.14470780933883942	-0.1296975475345072	-0.12845905120571002	0.13073529215050356	0.1581044108871569	0.2133564916904599
YBL002W	0.4586757926742361	0.03716714103090965	0.12167072352788913	0.06012884231143649	0.05034880820911874	0.15952577522130817	0.16997800083353481
YBL003C	0.3760030379501319	0.28559782592918787	-0.23528345819280982	0.06675062659216446	0.17776804025868972	0.28074435314596047	0.33095230788977825
YBL004W	0.0314898599256211	0.6770082843631058	-0.05604087741673779	-0.16961344780737872	1.1537426726949658	1.2524297309496335	0.2144892206849952
YBL005W	-0.06117318665259629	0.03463031609540235	-0.21104615387758033	-0.2724709985431686	0.0026394439444077395	0.14906812996078975	0.1466766936107955
YBL006C	-0.07242547023233939	0.20868934620375992	-0.0531569757652245	-0.15128865862184543	-0.09445919637297859	0.14880122486420866	0.9552081372362226
YBL007C	0.33545548496166766	0.6322848548892013	-0.03397056684687662	0.055883778775626655	-0.06509711598119712	0.24038197618431162	0.027520229611032978
YBL008W	0.4096493274710777	0.27641398839829634	0.07442727401544691	0.05044978047905322	-0.21818017208835197	0.10473086394363516	-0.16303106493625566
YBL009W	-0.0075180815840400796	0.5917587229998057	0.3715911570496405	-0.07282354921842306	0.21066461941052336	0.07713187453120027	0.057260256409211605
YBL010C	0.9644818290707771	0.21909310798564194	0.9463740455290393	0.03736109823121509	-0.28345967209700557	-0.01591766752700905	-0.17360938945149773
YBL011W	-0.3972782313753096	-0.042905811861052086	-0.5113414364065284	-0.10374877557689746	-0.24659131355338892	-0.1415962616312426	-0.1637381405807577
YBL012C	-0.09935274788456683	0.043459512822817556	-0.48158301921630825	-0.08037969122825778	0.05902700198569436	0.16392407224156802	0.18683693986587654
YBL013W	0.8521590506389284	0.3164484484871814	0.016748066775020342	-0.03822536302555952	-0.2223644764177673	0.13320712041165478	1.4798225998000563
YBL014C	0.8216632631325936	0.30016839747956126	0.036565650999066834	0.25656165506105644	0.07782943955020077	0.317387355113861	0.19209338199066334
YBL015W	0.6519000562799195	0.014993950736195699	0.44371319207479487	-0.45851357804166687	1.925388137525908	-0.6021972029227155	-0.5577407094445322
YBL016W	0.1280588490462493	0.13796692462561086	0.03943196904702806	-0.038324736946639563	1.2826421106233235	0.2139572221927478	-0.09416757395885955
YBL017C	0.578750457629842	0.44959896414166217	-0.11237613845042534	0.07885531026339507	-0.06284706972186427	0.12188395064620404	-0.03612493993380968
YBL018C	0.10625922574078721	0.19345341011846015	0.10187643222900851	-0.14156342194883662	-0.19134386627254202	0.04246848392452899	-0.03727083326670164
YBL019W	0.5228911110969007	0.26957071040783986	0.04362058959874452	0.18399159603610918	-0.14621596733465494	0.14969595640184716	0.05351188400142522
YBL020W	0.6802244028965418	0.5371054370799183	0.2213283548133884	-0.053648202394914614	-0.20009828709182412	-0.021236901225677642	-0.06824881102728475
YBL021C	0.15341995878868847	0.5260556630053698	-0.1322518594828611	-0.20166003387964052	0.03647364075540596	0.023504827538261597	0.004037224443181717
YBL022C	0.06236174540655601	0.4160173731744412	0.5128979562995869	-0.2328365206855913	0.021264800668484775	0.11807343679468228	0.07969669425970358
YBL023C	0.22418165374831206	0.08757857099514825	0.05620926873690154	0.1269481449292931	0.03746556683674841	0.14265673209072025	-0.04279425274223777
YBL024W	0.6884757962105805	0.09992760459017964	0.2467684423204963	-0.2676475722010849	0.32155980657270605	-0.11622760941513295	0.22974144568727536
YBL025W	0.15428115649803503	0.32186641744478467	0.04154291972072714	0.12285444759847766	-0.05526378032687847	0.11959278166020743	0.05294981631377989
YBL026W	0.1397771644985009	0.19503387333046773	0.09250028449097604	-0.1237456826603005	-0.18271553353285713	0.08027565331278734	0.08063549070961132
YBL027W	0.2348258833873622	0.28001254222039534	0.24924672264930894	-0.0813184727586836	-0.1399211052216581	0.12154065327872754	-0.06140216479042571
YBL028C	-0.16912794271167075	-0.10897858828459078	-0.42357535234668214	-0.38011699470761506	-0.11785161834762525	0.0893110043007616	0.1536510158297663
YBL029W	-0.0884448154038088	0.20706704539444004	-0.13820640286740898	-0.004695665422462943	0.007063755461324292	0.19382964138836098	0.14189758780186873
YBL030C	-0.4978870718057607	-0.6334424433970529	-0.5129956724405295	0.19011764949969676	-0.42303268812762324	1.5038742336023094	0.8110971918032985
YBL031W	0.7810019487268557	-0.04479462444752907	-0.2973702571280125	-0.36116028811134576	-2.0417214274499518	-1.4840767261893086	-0.7003206918855007
YBL032W	0.21363775759349155	0.6610784333586324	-0.031046216065803663	0.08594820220027923	-0.07286711480067272	0.39909788593306333	-0.001274267034922699
YBL033C	0.6218563896010371	0.33861513433508766	0.005162860799373516	0.2520677010454777	0.4086506121546483	0.620646192019573	0.48818579778896815
YBL034C	0.6714964946649151	0.22206038747295076	0.2059622599463795	-0.005688947260274002	-0.0533755359305479	0.024485670806494844	0.059298536041648364
YBL035C	0.3219280414819369	0.39274596509985676	0.11278093519360274	0.8214380482778841	-0.964497221467902	-0.6292029041713295	-0.6378926439129198
YBL036C	0.6280625797771121	0.270885980157141	-0.01059128788740655	-0.07461315140488096	-0.3706083809950515	-0.05886712009974507	-0.17586380338885363
YBL037W	0.223647273093572	0.6886918898423218	0.623425330234968	-0.35463584402498277	0.25118770434156484	0.232244091688885	0.08763592804934141
YBL038W	0.10187345824106095	0.21097500247923015	-0.20109179669403937	0.009134426685793742	0.041990427088584546	0.2751790865846234	0.2904416656999921
YBL039C	0.11863714626875728	0.19727169382699802	0.0963216440288964	0.010735977844866261	0.09462131528526414	0.11070247318496024	0.27552139684420607
YBL040C	-0.055180291839443237	0.20891524669347664	-0.0007212179117432549	0.5717754387280669	-0.0975614555868888	0.48119313738291497	0.294745991944849
YBL041W	-0.004413599784696932	0.11312326994827072	-0.20149652672104798	0.025035077341961892	-0.04096143075426073	0.16591449834062405	0.26148492391901224
YBL042C	0.27680495956492374	0.2717233706952078	0.03840369273736248	-0.022826330629980296	0.46741084291627255	0.2850501763528922	0.329128256144276
YBL043W	0.7637903852397049	0.3413225572893311	-0.02728495046805295	0.19965123613635474	0.007293373773014407	0.1083244632626581	2.0443851359514915
YBL044W	0.1494390627385773	0.11088597789708936	-0.26524424644660916	-0.23538592287230153	-0.25220624196551156	0.0035730807735787997	-0.058296995004717266
YBL045C	0.32627394199412396	0.40535484956422846	0.06067347536581338	0.26757413315178413	0.1485726018468008	0.1181142556051694	0.22159035220501885
YBL046W	0.31525025603592055	0.20715983399329077	1.7757651517754816	-0.1925083827720631	-0.18582182801122693	-0.060989757178140765	-0.12001356509584908
YBL047C	1.9171087654960361	0.36614948808651226	0.5179862653518973	-0.03436685288816871	-0.12468289132292484	0.10466639730582024	-0.006884819707406239
YBL048W	0.16561236093855267	1.5360425566785763	0.25291533859321313	0.42225069092295137	-0.19166430121396585	-0.10121793188248157	-0.1450854527543708
YBL049W	-0.1785813110746834	-0.15334006562458213	-0.21254162109529828	-0.47224140969942296	-0.10284065362098059	0.1342482327810796	0.27431384803886816
YBL050W	-0.3943196561040868	-0.34222952375732674	-0.42458695699886423	-0.43010069150275726	-0.0641950450010187	0.1983538256567371	0.12457488355433222
YBL051C	0.1366539729321467	0.2834952327254339	0.11095282851924841	0.18625904784147934	-0.13865328405144559	0.19309581012806434	0.15122436567398514
YBL052C	0.2436171919409728	0.44165953804621433	0.1897019979208653	-0.004509087595046323	-0.020162890288440722	0.16938602548558299	0.08938495680510769
YBL053W	0.08092048830557655	0.3996096786978479	-0.038365331081822426	0.27027650940545395	0.0057910865211411675	0.08937794690501806	0.18426220072356722
YBL054W	0.07228779042667363	0.12844405617812318	-0.013824858224337202	-0.14576227852157442	0.0016088597713722391	0.06195369761676383	-0.01771183037051034
YBL055C	0.31977171759910555	0.0943282681686226	-0.007187480510207373	-0.013210382820435507	1.0155697328756415	0.1822613823854449	0.07995401668515949
YBL056W	0.2881359836495647	0.3435797816246465	0.02602830645412348	0.15778013715709033	-0.07050539198439448	0.03898496542566628	0.042938762221065796
YBL057C	0.39861771610698693	0.3696453978513714	-0.34834026455965145	-0.2958949069898218	-0.7148580869436695	0.9961128483641062	-0.25141090533641886
YBL058W	0.31859192123882907	0.6987616799102294	0.08577206941995144	-0.0868358958011948	-0.2257498363687192	0.022855629293243945	-0.05129781405982467
YBL059W	0.06002076178026408	0.6276206138911965	0.1627207693717302	-0.03492416121075532	-0.7517252995429227	-0.5214146268991108	-0.5686295911432396
YBL060W	0.025831000323272253	0.3844555733939164	-0.15285181686072472	0.012869875241639961	-0.1909101401730655	0.2793066198178003	-0.03445387212669181
YBL061C	0.013508340589738368	0.8984006261165131	0.21832548337233051	-0.11436526726811429	-0.07839885781953683	-0.006650933365972975	-0.16858528294312727
YBL062W	0.1826262119138905	0.3167756032302455	0.04132120550972638	0.02324166111247931	0.2643098500798897	0.23455189046567967	0.23189346386958803
YBL063W	0.24017206009630113	0.827307890245848	0.581700771735973	-0.16002537850495036	2.1082090884374405	0.3090697914902032	0.16769640147253811
YBL064C	0.6519392263087522	0.19618585417685055	0.31903356767442664	0.34632149299005144	0.06688027271827522	0.1200153714315768	2.135966267199228
YBL065W	0.2820050153801379	0.3490221596764363	-0.10076983294617542	0.04735182895167769	-0.03361827395233092	0.19884672947156373	-0.1077343200833429
YBL066C	-0.07209795117172625	0.06712206297967897	0.44060810801402106	-0.2378518970150836	-0.18872667568027324	-0.16183279372138046	-0.026501874506843572
YBL067C	-0.5676202980483999	-0.27325205979745215	-0.3200352679396977	-0.3582061931378603	-0.11773289553197469	0.10320374034331742	-0.00943292093805174
YBL068W	0.1081210021787485	0.0789725052137823	-0.14823863206297475	0.4233927079996489	-0.17584350808623797	-0.09659707859476116	0.4046278430394549
YBL069W	1.170858352236412	0.43099981687187855	0.010579243891194313	0.3343964685812072	0.006759236086301772	0.1402994388854822	0.1095258575251054
YBL070C	0.17684394300645723	0.44293741810762305	0.12441784272915452	-0.083291104194659	-0.1272599980972655	1.0317425798940125	-0.0479665426084821
YBL071C	0.15290977324755073	0.42504668250880384	0.13134714109410925	-0.033412307193232786	-0.007390713235803907	0.14786722463350677	0.057343894965941014
YBL072C	1.136664192883253	-0.2818338858625498	-0.69715880989973	-0.5625250739747497	0.15984826836063043	2.371973643996997	0.15260729207079343
YBL073W	0.12510760940260432	0.1571265287982779	-0.1378639955700565	-0.12056047450540928	0.0031335351532767973	-0.05474241306556675	0.2222795191357664
YBL074C	-0.09115769961974271	0.3184498258360759	0.2888711824246569	-0.17111638181172611	-0.5214516850596682	-0.24002148342078375	-0.3066766208685019
YBL075C	1.2957434568074013	0.18806505238056376	0.3165470836048295	-0.09401351905712282	0.3003428724230003	0.4983101780057766	0.5274027525425491
YBL076C	0.1965911541344324	0.39884227701948444	-0.24521657981700143	-0.02719503031226998	0.036721298343250934	0.15108606133853086	0.22692677686986532
YBL077W	0.29784094282711066	0.35290322934875273	0.35371174455691656	0.19260273896545832	-0.25061366739951135	-0.13707157547294477	-0.3468862835439025
YBL078C	0.1882842272253582	0.2957787406367731	-0.1289808729367463	0.04707808948818003	-0.03514080395068529	1.370295714845949	0.38503094843352165
YBL079W	-0.2346305260335932	0.15255289921857648	0.27415289175087926	-0.24121383777598118	-0.08730710769540548	-0.0879619381842605	-0.14439252893324886
YBL080C	0.13827005009794696	0.19387872641310064	0.05521774650209402	-0.09097215930188675	-0.10299225511747787	0.11400243095533918	-0.06485793233420345
YBL081W	0.21610295963939918	-0.06136858242668394	1.9623532293115382	-0.3031637378919998	0.15069821519387522	0.3892597707686338	0.11443527927207099
YBL082C	0.12873649887586058	0.13159922949138503	0.04832197754455155	0.06817561469912692	0.17052480067452788	0.287006827242457	0.16148241057149718
YBL083C	0.8385029567487681	0.5535120480658346	0.012195993629362883	0.20522523034117535	0.0686946364422435	1.4344760418327687	0.07756082830402296
YBL084C	0.2534428630998346	0.4104275337327989	0.012131512079500716	0.06832635526573892	-0.023218534256618555	0.13789407260150824	0.027178494375749762
YBL085W	-0.07361101277349967	-0.05639868888519514	-0.47942092893357363	-0.3316932193861327	-0.029184747569345994	0.016055693318966655	0.03701164874502764
YBL086C	-0.185189796909118	0.07791480167206409	-0.34784195359260545	-0.24211511876114059	-0.02096429389227306	0.1237490904237806	0.055669170614529105
YBL087C	1.5430942536135874	0.4907310411035194	0.16797717860397537	0.07403966548008889	-0.07985146001534922	0.11832058270812511	-0.09427115024991711
YBL088C	-0.02455566894946067	-0.09854519311698094	-0.24755442943453881	-0.0029291979995195844	0.3876202554871091	0.5052099460318293	0.24809426403653034
YBL089W	-0.021321536035701933	-0.0216919001540029	0.05349636075477289	-0.2531491087625279	0.3950368919945387	2.413452350978856	1.5934758630010046
YBL090W	0.29459295062243757	0.4222677930597993	0.2837391546236423	0.1106549034951434	-0.1803464603315305	0.09591768990157452	0.08458793485307654
YBL091C	-0.17122218073246848	0.0058715999881484345	0.20669745181502305	0.03246709880379446	0.04661405780158806	0.0711850863532341	0.08012765766179311
YBL091C-A	-0.32219492200909	-0.32296163606663253	-0.12437991002363068	0.09080724752293139	-0.07197288240396192	0.24933320452773652	-0.10321549282738257
YBL092W	0.5687248271794321	0.045739083546464894	-0.16821417695617638	-0.10491512744935348	-0.26913986241650134	0.04566682577103903	0.004580290058557699
YBL093C	-0.04549707844721903	0.2802161294796493	0.050109658380410045	-0.2504891249232803	0.24833988196344683	0.7031356781941019	0.04436625978013311
YBL094C	0.8737091966082254	0.2617033692692908	0.14277206716121218	-0.004594552036290259	-0.01776519934990991	0.14517684074681272	1.575471638385319
