orf	hom | growth (culture turbidity) | sodium arsenite [400 uM] | Jin YH~Freedman JH, 2008	hom | growth (culture turbidity) | cadmium dichloride [5 uM] | Jin YH~Freedman JH, 2008	hom | growth (culture turbidity) | silver(1+) nitrate [10 uM] | Jin YH~Freedman JH, 2008	hom | growth (culture turbidity) | mercury dichloride [19 uM] | Jin YH~Freedman JH, 2008	hom | growth (culture turbidity) | chromium trioxide [400 uM] | Jin YH~Freedman JH, 2008	hom | growth (culture turbidity) | zinc sulfate [1 mM] | Jin YH~Freedman JH, 2008	hom | growth (culture turbidity) | copper(II) sulfate [5 mM] | Jin YH~Freedman JH, 2008	hom | growth (culture turbidity) | sodium arsenite [1.25 mM] | Jin YH~Freedman JH, 2008	hom | growth (culture turbidity) | cadmium dichloride [25 uM] | Jin YH~Freedman JH, 2008	hom | growth (culture turbidity) | chromium trioxide [900 uM] | Jin YH~Freedman JH, 2008	hom | growth (culture turbidity) | copper(II) sulfate [7 mM] | Jin YH~Freedman JH, 2008	hom | growth (culture turbidity) | silver(1+) nitrate [20 uM] | Jin YH~Freedman JH, 2008	hom | growth (culture turbidity) | mercury dichloride [49 uM] | Jin YH~Freedman JH, 2008	hom | growth (culture turbidity) | zinc sulfate [2 mM] | Jin YH~Freedman JH, 2008
YDL020C	-0.20961175338938243	-0.5836761066721732	0.05504596835284126	-0.04893604475326563	0.09887091013983129	1.6000256004122804e-05	0.08377352601381594	-0.2870627555880021	-0.8085955526411038	0.09612224832211091	-0.06903219379770631	0.026901745014135336	-0.049432368538873006	0.046033858023916574
YDR226W	-0.7557017382065625	0.040251491200512746	0.04152345719130279	0.013642615968317617	-0.13967319626033148	0.020993671881221587	-0.03603122487656374	-0.9885677473860869	-0.1421338391312218	-0.4464614773168216	-0.08732726527654433	0.04417704230587716	-0.0006226121126539086	0.06928084447523974
YDR264C	-0.012839990246859112	-0.3657675576152606	0.08236236409587572	0.055960633787572434	-0.5503734598042865	0.07756995045333359	0.056623390894653625	-0.9348624121530064	-0.8199325647454971	-0.9022577196119983	0.2210012210012211	0.039945340472904656	-0.04973045604385684	-0.9675070217326036
YDR300C	-0.025065564340797986	-0.0970638321694487	0.019147747887306776	-0.0016612357037889547	-0.7773416643176212	0.05922104884068258	-0.0122051926397434	-0.13333547110583788	-0.7902636616483053	-0.764480836865532	-0.009116131589377852	0.032973548646339834	0.0004401936852214128	0.032193069649291806
YDR323C	-0.11128885334044292	-0.41205280001034783	0.042814849266327615	0.0021224954453531453	-0.5582849618556979	-0.6537784542177401	-0.08372214057168414	-0.043625958286789834	-0.7873414125166166	-0.7015287993369164	-0.5072206951539098	0.022708213165118396	-0.05183072523571497	-0.9307863063198747
YEL027W	-0.03692432151318459	-0.15417309847539695	-0.07876724317412587	-0.05600977218683845	-0.9340285318683094	-0.9859860215610103	-0.12748187779860176	0.020384215472494027	-0.6108005948523708	-0.9065927665998899	-0.045412586998710425	-0.20452403093128757	-0.07405521223580491	-0.9947463470418458
YEL029C	-0.05786499016882107	-0.5728313931335209	-0.10400206437924364	-0.0013362121481458322	-0.8348034177190515	-0.05859316162072603	-0.05544624969656198	-0.7428798943133518	-0.8093201998171762	-0.91603979176525	-0.06375281576340663	-0.1344936311713849	0.0906350440671091	-0.05233211589599163
YEL036C	-0.09759264790682098	-0.6184273636421567	-0.19708767641991032	-0.11690265971256952	-0.5454840889887612	-0.10732856468252594	-0.24032766187288102	-0.13886047128444123	-0.9522577592121996	-0.7059868140966385	-0.9430068394642301	-0.2515014880150419	-0.45545632759747334	-0.08034137728075352
YEL044W	-0.058913873679891426	-0.06934843222436893	-0.0813796575199639	-0.06845374500225443	-0.5077194512844092	-0.05578069940212027	-0.09049898863487538	0.023613745494819982	-0.5009576622461496	-0.6851373493854511	-0.07479795900429764	-0.09375387986620187	-0.048247204464101356	-0.03438366640659407
YEL045C	-0.08388079090403555	-0.2620176732007622	-0.0851605726162944	-0.10213001696076396	-0.6601613621820087	-0.03344007376785352	-0.12318389464177681	-0.09611873384312242	-0.7643784515611577	-0.8361671769786049	-0.09383846401995	-0.0840444201817988	-0.07946771140944542	-0.01867365894395545
YEL046C	-0.03626440664245112	-0.1654691148464713	-0.08194469818472927	-0.06828189317665556	-0.7790262304703383	-0.01700290082443956	-0.07640273643397255	-0.07600334486789151	-0.816856558943526	-0.8516460024383463	-0.08853015461262992	-0.11585249944077669	-0.08907066989742929	-0.00665540876129922
YEL051W	0.026152523206439238	-0.13954364836934918	-0.04921998007165085	-0.0026648794421306743	-0.9336947411973139	-0.9796862636869639	-0.007434316965925225	0.024377101893765962	-0.644694200734275	-0.9133971867422525	-0.01764505944229744	-0.06892731115518191	0.01425535907175357	-0.9935582458482459
YEL062W	-0.024169372970272218	-0.22349818725651815	-0.0691049909935908	-0.021265933790597824	-0.9060854558489884	-0.04065051569831524	-0.04065971912435262	0.03898910516024334	-0.618792464136948	-0.8554678534490284	-0.011200136058861387	-0.08368939636206374	-0.04096333315111633	-0.019139530344389866
YER014C-A	-0.09271952785124238	-0.8357009105948432	0.01789562294703173	0.013194836353836115	-0.6884938021169338	-0.11600959659981935	-0.026052131533607414	-0.669084884029143	-0.8948855182411992	-0.6870727565228902	-0.028317736213529066	-0.04961214671707537	0.02268624906296357	-0.509176437327721
YER014W	-0.015409820893200643	-0.5369759435851489	-0.04934471331088519	0.01543666823043921	-0.43329772554042145	-0.04711447204424446	-0.004018784205729875	-0.5501307320092781	-0.5739464868266384	-0.5148979684897124	0.04562807218597964	-0.044010871508369354	0.05985982293981795	-0.10404862507301993
YER019W	-0.08531454203528488	-0.3000576052590872	-0.10749189156383487	-0.07800025631592877	-0.5135424906040732	-0.07943381497356128	-0.07568477893152858	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YER068W	-0.02529743048908628	0.040955347179427504	0.00986027573224968	-0.008241513026747804	-0.7699771403282059	-0.04457898895437773	-0.12317159356548246	0.16069469899124011	-0.5630369456632072	-0.9265358470905367	-0.09102643113343545	-0.03669609881186109	0.017129477531101278	0.05449081274879397
YER070W	0.06550512401414132	-0.5036555766777683	0.005364625642428011	-0.046794752033186726	-0.34197279189099916	-0.2040592975823301	-0.09907556143358709	-0.4760914325231961	-0.8698624797782561	-0.510978531957553	-0.03731742725007803	-0.00710416966603955	0.010057138932349385	-0.05677017356372038
YFL031W	0.010896452865436501	-0.7763318376643318	0.03180220764400343	-0.02577317076734964	0.10807007435150195	0.019515566983192345	0.017207074878647255	0.0424648037820623	-0.9505608622976641	0.07770233861407494	-0.08532039854419582	-0.0032593419518176514	-0.03639999036399977	-0.05187028068432209
YFL032W	0.049441277463878386	-0.7316807731028221	0.02701037280476526	0.009240606997670708	0.17896166488250476	0.0209592729136443	0.033006627770523655	0.13494753137562454	-0.9432809990893197	0.18352999656776303	-0.06426794874434105	0.0631557012787638	-0.009904911267678007	-0.056299296565495704
YGL007W	0.022669515142156316	-0.18174639866133713	-0.025184362007535377	-0.03579885992857201	-0.5321330987760602	-0.0006665554075431235	-0.09051801365496248	0.00968081969927681	-0.4795748751239912	-0.7300607336355394	0.043675742470923096	-0.0352230419610442	-0.012340801682971247	-0.10009062087447795
YGL012W	-0.046551184946187374	-0.0966380481600323	0.011829296303079273	-0.022082358267951352	-0.7718533153705843	0.004059412203538892	-0.1027084744698129	-0.1819920456906523	-0.20808137122294412	-0.8802265538688261	-0.9618086462704214	-0.03193454328607881	-0.04172979271657151	-0.13196930990692113
YGL026C	-0.0234422683482991	-0.01525468960335441	-0.014143103043734562	-0.02082700950776961	-0.5982446505270829	-0.048641078917125324	-0.14166479263479725	0.07257239327368392	-0.02321810562919413	-0.8964350993461844	-0.1304083167748583	-0.06038439674329232	-0.01812636910004417	-0.10625070382757074
YGL038C	0.005942640952644185	-0.29288297994063617	-0.015219583458763952	0.024869615440075155	-0.4621217040538046	-0.04141307018806639	-0.9441811656033028	-0.8527543260410895	-0.5113964338780124	-0.8454482818949154	-0.983826475419267	-0.04651118442380675	-0.7468095471030455	-0.9508787110888166
YGL071W	-0.0061716739050496905	0.014371617070656928	0.023826490077073714	-0.01291696854956037	-0.7466507867379795	-0.021009143774597172	-0.048317854223232204	0.027526404859788745	-0.029863705551993025	-0.7030788055572958	0.02680895500625846	-0.03987587515313973	0.0566959653234651	-0.8923801717784651
YGL165C	-0.032061979007360186	-0.14400857361012676	-0.01989130594582933	-0.050943457109287604	-0.10258124556338599	-0.009688220142347492	-0.9630190056054682	-0.18890026230965518	-0.1991806015915485	-0.005564859048763027	-0.9840666536491227	-0.05749026623072451	-0.08388414798935462	-0.037801877633416026
YGL166W	0.010130599785246108	-0.12468970249953615	0.006351081676460035	-0.004964233439370913	-0.060565351771304066	0.05164856428938003	-0.9783782596341177	-0.04016063871550457	-0.2559263605200479	0.01867952647700899	-0.986223191001308	-0.04483542514375227	-0.01455405121756781	0.029787637193458005
YGL212W	-0.0296001079084679	-0.15853956126252722	0.0529518979984438	-0.07028721617030853	-0.6126662775253868	-0.09257133523590877	-0.028669782694003887	-0.03478350676665032	-0.18753483444397323	-0.7240988862699742	-0.0712525737913049	-0.013114718505776835	-0.02834322803812772	-0.15407006499279696
YGR006W	-0.024578666755104894	-0.49393660138954887	-0.048891721077986006	-0.1347759502323126	-0.6588622304883693	-0.1632765421231691	-0.1660717978824895	-0.7221733710399634	-0.879744138819518	-0.686204514952198	-0.39808494706759023	-0.05999046830334864	-0.3069315851375636	-0.6457610169209336
YGR020C	-0.005538157998108417	-0.07988951313273707	-0.009010080349462823	-0.02229174814235424	-0.923634689431064	-0.975105090127789	-0.09664539266566408	0.038315934619322256	-0.3942444744495348	-0.9445258435233811	-0.051028116138974955	-0.026067308488310292	-0.04136050117672996	-0.9877728280963195
YGR078C	-0.6848464067447911	-0.20734631435852513	-0.05660377358490576	-0.040995523367103104	-0.02123144744208627	-0.04889533949205305	-0.01672453242793337	-0.9480044714074769	-0.37827068477888504	0.058421702725330205	0.1108198294669398	-0.04194554035229581	0.022456205644571625	-0.05748760124939445
YGR105W	0.08796880575840138	-0.09972523614207063	0.03773085620059757	0.04090442103334757	-0.9303372305008684	-0.986455822652	-0.04689741280302695	0.23662589098895448	-0.5334304109125028	-0.95203402821157	0.09721548653826306	0.1120860398727328	-0.053729253013872325	-0.9905425709994258
YGR155W	0.10255163524945776	0.10983110590230383	0.013666248360394873	-0.018510884714288633	-0.8174023586502528	0.05241998713942775	-0.42926609326933507	-0.27541955019494835	-0.9743350645102269	-0.9951142797569177	-0.9361024038211785	0.05788537177265618	0.0774039305850196	0.17787572468803958
YGR167W	-0.030426195557219038	-0.7197261500266681	0.030156810469689654	0.04749883465754645	-0.11059486083922487	0.027476784162062007	-0.016650080831363323	-0.6894410902356862	-0.9103342631072477	-0.23895282953532748	-0.6345192209996484	-0.04596538762426294	-0.027940867698863947	-0.1355807082360142
YGR180C	-0.04540256328503711	-0.182250919763278	-2.9999100026989467e-05	0.003380388528954059	-0.6609238468867723	-0.10907425687883765	-0.011409324980401259	-0.20597803258824965	-0.5344868438999388	-0.7633143377310319	-0.011367298798415804	0.026088294897776088	0.02010421384648642	-0.3029828847447349
YGR196C	-0.042366656739201036	-0.5949116036355873	-0.0489134311494166	-0.05546766157406302	-0.4385498416149103	-0.050663254117510714	-0.04636388084125964	-0.06220664651661345	-0.8514092053780358	-0.6558250407245021	-0.031132615660966145	-0.05048116866777752	0.02586092813741625	-0.07123877243771026
YHL023C	0.0776825944561852	-0.10396272484935376	0.09619073718827065	0.22818890036563189	-0.875396488373994	0.0621078166886877	0.07061910691095341	0.12783311678937492	-0.5666149638318518	-0.8771544348108953	0.12243775521428457	0.030514566838659496	0.05634881482944731	-0.008013268814516361
YHR030C	-0.05046944790495589	-0.8111104101208553	0.0005603137757144161	0.2562167024060318	-0.8635050803409097	0.020616452337211655	-0.003569215071613452	-0.11933922260550534	-0.9452757933108303	-0.888096024353886	0.06286190447847484	-0.0639202085585775	-0.019312675481738095	0.032377420666957146
YHR039C-A	0.052180802540385374	-0.3147817339996396	0.04638411505202633	-0.16443012463360263	-0.9512061379165343	-0.9899027057032911	0.0751717049212759	0.17768013500925073	-0.7442862030643719	-0.9668379508612714	0.15056924413353512	0.0955302366345312	-0.3088648450647766	-0.9951444041107358
YHR060W	-0.005851557731194279	-0.08164202406097898	-0.062397449721063314	0.2216127731831563	-0.9301179873924463	-0.9927531289307935	-0.06836435524757745	-0.059007742484294856	-0.5729928207282948	-0.9131938491592086	-0.06934583388009274	-0.07180773796761175	-0.0012364692510672404	-0.9977885382493916
YHR079C	0.08022624258424682	-0.630825481606618	0.10217735135760697	0.3690003559400925	0.08964272794236217	0.08556770305815276	0.1133687755726891	0.040557822237345054	-0.9114529342682369	0.3665757438271775	0.0561323798570208	0.04449550866931262	0.07145076576586229	0.05546021231637632
YIL154C	0.04188155473733124	-0.00489195116805774	0.010947551030104918	-0.03594293939069659	-0.9885064952611188	0.0001950380324162726	-0.1299028884613812	0.0908004075230322	-0.32090314449007984	-0.9845471011080238	-0.9591903079593224	0.04722568970283936	0.011761730112558544	-0.9672068087847057
YJL095W	0.029220602114636618	-0.8750093742969277	0.1002395221439707	0.11307630917252798	-0.7317285694050384	-0.05870658754781766	0.04430898596553168	0.09385972780394547	-0.9756775078824332	-0.6518285269422049	0.22415202988889593	0.04564337914296979	0.061029347010709056	-0.6367595024622257
YJL176C	0.024385496750136904	-0.6364145383282704	0.07550473437184069	0.12349704183228871	0.13213101020050044	0.055012575749902926	-0.03248246616349315	-0.18902392541615243	-0.8772629038418674	0.3217303035750161	0.10134584462212826	0.02516156546271686	0.10005676292896726	0.06782048229179916
YJR104C	-0.08177441584783895	-0.1927554646418821	-0.04166275345624326	-0.1134303772442401	-0.813304517507929	-0.10013515969901321	-0.11187844813192516	-0.05036214439623454	-0.5497375645394919	-0.8144278281059818	-0.25162024217568957	-0.07572066060092952	-0.0707200618528726	-0.15866699198209644
YJR139C	0.07712889139740242	0.0808193475309762	0.041537559406698676	-0.004591817943825127	-0.7789755827695553	-0.0816546746072927	-0.03357178338864519	-0.022538311610876383	-0.9574702704431479	-0.8644406740877264	-0.9313930181144386	0.03369536790768679	-0.014447218227995773	-0.2534193394254315
YKL041W	0.01791220100101487	-0.6509965270664408	0.007026020545344958	-0.043137284921183294	-0.24204354156671115	-0.20158596962992714	-0.0729229534078889	0.0078217042466584	-0.7480638073756336	-0.34721289280648193	-0.49407536961588683	-0.001504732368320827	0.004426507619077258	-0.18502134429099304
YKL080W	-0.04445208882773377	0.023802381569099973	-0.10073883297482777	0.012007468615118366	-0.7665794529696112	-0.8897032222541837	-0.05705567520471322	0.17462573487522537	-0.45113902374098147	-0.7997001511262359	-0.01589816514212883	0.03864162293985429	0.1125809541716778	-0.8842769927386127
YKL119C	0.09352241064828393	-0.0645664312180374	0.010156109525166102	0.06008453114051315	-0.9336190942816633	-0.9903552683208718	-0.007944381393798494	0.11184616496461541	-0.6293126232767208	-0.9464942554627492	-0.05915470695491665	0.006711747218707043	0.08281358281358275	-0.9987828052560918
YKL126W	-0.02820253425343111	0.03443852745606746	0.04613343850461504	0.0797935002910044	-0.9641458176687905	0.04210304731773107	0.11727848836689625	-0.8589558785779368	-0.14120555846114335	-0.9673102461947083	-0.9590101895340143	-0.012130055053992006	0.06015758182296227	-0.318609390789098
YLR148W	-0.04730783484509704	-0.3007535778691304	-0.042728759108435765	0.058853177300729254	-0.8421611796368349	-0.9357685777827107	-0.1003424096788762	-0.834371904307374	-0.9194018781135558	-0.8789081046926621	-0.6004522880099727	-0.06529302129075565	0.01951036994972788	-0.9563608891625934
YLR180W	-0.016789305813921573	-0.1748568995578058	-0.023570996152869728	-0.05227373746276609	-0.9698551034300039	-0.023826444151158532	0.028467994076024405	0.058968670411885915	-0.13714777293525926	-0.9451579637108052	0.028576953499064528	0.012151895659285428	-0.05606769127372346	0.012302512433605584
YLR200W	-0.5977446346173727	-0.13148530777120893	-0.024860213711635493	-0.0028846546939703677	0.015316042501129612	0.03102137101097835	0.011937830587440024	-0.9333158265149877	-0.2890931245352447	0.17585361092885377	-0.6040113648738281	-0.057186361257901885	0.014245072036756179	0.10054344835479756
YLR226W	0.11606644613193695	-0.5087363864711896	0.04674227635042838	-0.03775188047338762	-0.39350639426208534	-0.0034351590069031657	-0.01615957891629971	0.28026875401684337	-0.6564832264194629	-0.47869314627453274	0.20345053336927643	0.083503443373943	-0.10252003399654108	-0.23977034982727574
YLR235C	-0.008875519720899394	0.021916010766906968	0.003839686802017628	0.03431227542494719	-0.596631713460077	0.057687324357798664	-0.10679434743734839	0.20012865379168643	-0.3043270163907512	-0.7168181689462805	-0.02061123652728325	-0.014937487932984217	0.037037805213189	-0.2300348024269303
YLR240W	-0.1060717395307591	-0.253985211002823	-0.016009525027797733	0.04148874567261429	-0.8456603153314097	-0.8418106479783876	-0.04201070457238698	-0.98118412125735	-0.9525995092721996	-0.8957152199569366	-0.37504843374638475	-0.03161580712885703	0.06312066313214482	-0.981340859982597
YLR332W	-0.0788987682113228	-0.594737586508328	-0.01866691788793573	-0.07013073961800975	-0.024855459200440078	-0.04059529143357132	-0.010387957608978482	-0.19592688724000296	-0.9607249776377842	-0.12818930148783214	0.004245951884567889	-0.017975950231021165	-0.08940827017620867	-0.06528253704752662
YLR337C	0.06083799836843107	-0.6468155833441055	0.08218549525137009	0.24134164204672426	-0.812313298653836	0.16743736990369795	0.1413818253206427	-0.910707812030658	-0.9197214978202379	-0.959359111063462	-0.723808100763643	0.01573577868336251	0.15100891686607887	0.20646908724581214
YLR396C	-0.01336885205465932	-0.012940351985470389	0.065573246439387	0.020848794939039905	-0.7306635265625017	-0.805035351964805	0.03308773394271736	-0.26961076827452113	-0.771819841725115	-0.8542928672570137	-0.5767355219210789	0.03546680914689948	0.007348608096060749	-0.9579496537090908
YLR447C	0.0390927473404421	-0.08795239841157787	0.029189883475121414	0.021450459652706755	-0.9394392388432846	-0.9847968912561615	0.02791086368154505	0.06267328216207257	-0.4726728525656575	-0.9550199470791685	0.0679835615970199	0.010045916687372536	0.03690876758208428	-0.9971191676302715
YML094C-A	-0.9135941390558898	-0.11530417611816701	-0.055081206321128784	-0.0009720541912717762	0.047593206986608516	0.01430371093155669	0.08093617720435331	-0.974404202133804	-0.6227354696566139	-0.6608388608119993	-0.47032916394106883	-0.11334705280993618	0.1994794259291468	0.009337380103336068
YMR123W	0.03530064613113337	-0.18971390418528977	0.038841234932906366	0.08026008341768365	-0.29295893151953734	-0.8808982605548259	0.06312518405354761	0.288766083800726	-0.6229589353265232	-0.8230256073097503	0.12327745402425383	0.009888831437435464	0.08677814836912634	-0.9846706278990526
YMR276W	0.03702167375298138	0.024905196269345176	0.29702359026505976	-0.28670881742028265	0.29605700577134186	-0.5903627092427282	0.07585533188523197	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YNL064C	0.057638103739491076	0.05354650090868396	-0.009769612998160038	0.05603757804117704	-0.7630181814820984	-0.06353099384646221	0.022500115031262924	-0.9944688840490149	-0.046504820394880464	-0.8966115895926745	0.05873322569545536	-0.01733615554389456	0.04810486918079082	0.08392154142314578
YNL084C	-0.001461859837198265	-0.15788764536964517	0.02625151372098289	0.04957235174528152	-0.7819168981255321	0.012468550195659622	-0.005820918522053353	0.07224232676584896	-0.5170850480838418	-0.9210222625605404	-0.9634539550166427	-0.04190148064545174	0.05777123369974535	-0.07284903293518386
YNL140C	0.02058728674828636	-0.560891986454396	-0.010116608263546434	0.03996048150170295	-0.9509238126053267	0.034136857671744236	-0.5439056906430884	-0.8220124658909139	-0.8977313750937036	-0.9529297577835941	-0.9605898594555567	-0.43054305123005554	-0.48338408223698826	-0.22378328029185746
YNL296W	0.18072815505322137	0.16362553134050817	0.12185725712631768	0.040894669786574855	-0.5145070158591138	-0.9389204954964859	0.20887556439377897	0.10699064592904195	-0.36443734591577903	-0.764186315448909	-0.048460027708844056	0.14757992607290116	0.08487521222871353	-0.9792887607166942
YOL076W	0.02088735528921748	-0.04439547502145347	-0.028156256924386613	0.02956180819881249	-0.8220588326881484	-0.04453425822417145	-0.024597695319434454	0.0945924941603491	-0.2682505627153172	-0.8948714951207758	-0.040604495919211336	-0.08453998592022494	-0.05243987257211402	-0.30785405687501644
YOL086C	-0.948069706863362	-0.6895809715618919	-0.0965939786181863	-0.42118843904940617	-0.260051825970109	-0.4551379672396254	-0.49335971915915955	-0.9947283871596458	-0.9723162347510208	-0.9593123378215216	-0.5317652776795785	-0.3261973136834502	-0.6139975303561993	-0.6246857681593914
YOL148C	-0.17431525964482353	-0.7647337268083331	-0.0518549982885983	0.04440169360178636	0.015261409507720147	0.039021491120522445	0.032817785122259746	-0.6410431286680905	-0.9324440493171952	-0.2598727425193488	0.07585070204637567	-0.09225255712454661	0.05214316301590527	0.09007508437181166
YOR036W	0.009094972991573025	-0.32777628394729763	0.0013137236053701873	0.023392710578401088	-0.43179622849064625	-0.507099978361689	-0.017601631567210285	0.2610897076163512	-0.7795243369855862	-0.7755971304258651	-0.4253996345541676	-0.012708417253117887	0.026079872109404656	-0.8721650686448015
YOR290C	0.017147065225572744	-0.7065650207898683	-0.07583341342777072	-0.023683485996692122	0.26316853194553214	0.1003218441394107	-0.10543759756321214	0.08682303151895487	-0.8361121609037694	0.21025961278953953	-0.07649656041143915	0.0031257398052331187	-0.0027941707336044397	-0.013262735571187734
YOR331C	0.0026932340265954924	-0.018033809095952757	0.03874411681300827	0.013437163348842374	-0.9263635121187986	-0.9886684342851569	-0.020914250690989733	0.18366028003034907	-0.2854391797985082	-0.9273173781895587	0.05944997595048562	0.03664649007048171	0.009070535039469751	-0.9947277941676012
YOR332W	0.007660233091965063	-0.01195924529494985	-0.052786323750056874	0.06755715167211473	-0.9226630095550625	-0.9650114639938224	0.020593536377015553	0.2086257200387729	-0.5804045571421859	-0.9433915845250254	0.010319402375867037	-0.010804977233676571	-0.07157937346462451	-0.9743326653409489
YPL002C	0.0008076517749824319	-0.049771089855546236	-0.06411381873382083	0.0075952530172440635	-0.5435790703618505	-0.07793904623859071	-0.005750737732952649	0.09072664208895964	-0.4021863241752264	-0.789919011678192	-0.3703987956988164	-0.024028420292401154	0.035459303860710056	-0.12176546219727269
YPL045W	0.037521982497004114	-0.34965102273880166	0.06746484571396838	0.07609613842900731	-0.900487501777542	-0.7854895707174387	-0.023452758550647657	0.0302756811667666	-0.8685478175059866	-0.9351811796221555	-0.44777802443692694	-0.2351775497077231	0.16006050875613664	-0.9630868585045091
YPL050C	0.024752906455431045	-0.33655238117984865	-0.015017050054863645	0.10152417900649136	-0.6968961253928605	0.0061171925305858466	-0.4295600824399769	-0.07025004695237269	-0.9219054080817282	-0.8781716636792328	-0.8893660775815956	-0.036027507919034085	-0.9866769992754686	-0.7016163442631267
YPL161C	-0.07275102716004966	-0.11655548517447589	0.006653982826483107	-0.009945101455875793	-0.5760333339551511	-0.01888066056802884	-0.023526183657148203	-0.17781210868995045	-0.1429778605470715	-0.8118419879119767	-0.5092513482092336	-0.00694739601746186	0.05713609147187171	-0.10550961353542854
YPR036W	0.10332044287282582	0.05051506753761359	0.0876623200054818	0.12432189335806831	-0.9074282274847629	-0.9769138035531365	0.07838802557936408	0.1876230674403634	-0.3781133201907948	-0.9078406162439946	0.14945435401814744	0.0558123525822003	-0.2226204996529001	-0.9875414384216658
YPR072W	0.06088076442824364	-0.003497722992296892	0.01851974451450733	0.060688344307922026	-0.7590130911318504	0.04823890622559568	-0.25770869520034445	-0.372163749739448	-0.6531037157448591	-0.8061919351037571	-0.38561767848267225	0.013639533563632344	0.01254441272930329	0.11495025649430657
