orf	hom | growth (culture turbidity) | sodium arsenite [400 uM] | Jin YH~Freedman JH, 2008	hom | growth (culture turbidity) | cadmium dichloride [5 uM] | Jin YH~Freedman JH, 2008	hom | growth (culture turbidity) | silver(1+) nitrate [10 uM] | Jin YH~Freedman JH, 2008	hom | growth (culture turbidity) | mercury dichloride [19 uM] | Jin YH~Freedman JH, 2008	hom | growth (culture turbidity) | chromium trioxide [400 uM] | Jin YH~Freedman JH, 2008	hom | growth (culture turbidity) | zinc sulfate [1 mM] | Jin YH~Freedman JH, 2008	hom | growth (culture turbidity) | copper(II) sulfate [5 mM] | Jin YH~Freedman JH, 2008	hom | growth (culture turbidity) | sodium arsenite [1.25 mM] | Jin YH~Freedman JH, 2008	hom | growth (culture turbidity) | cadmium dichloride [25 uM] | Jin YH~Freedman JH, 2008	hom | growth (culture turbidity) | chromium trioxide [900 uM] | Jin YH~Freedman JH, 2008	hom | growth (culture turbidity) | copper(II) sulfate [7 mM] | Jin YH~Freedman JH, 2008	hom | growth (culture turbidity) | silver(1+) nitrate [20 uM] | Jin YH~Freedman JH, 2008	hom | growth (culture turbidity) | mercury dichloride [49 uM] | Jin YH~Freedman JH, 2008	hom | growth (culture turbidity) | zinc sulfate [2 mM] | Jin YH~Freedman JH, 2008
YDL020C	-7.349143499961034	-11.008351194387672	6.014994736199809	-3.5322808675208615	1.0656243909800422	-0.050074935113489795	2.517459553617309	-2.6391672567507958	-4.566128519614859	0.5322940544912241	-0.5821569397820334	0.7047748104201925	-1.3808271086594208	0.3524741834197633
YDR226W	-26.65236895970958	0.845157218790857	4.600023881677979	0.8208943961294457	-1.4450306054731994	0.2631174572606134	-1.31146343878803	-8.974597847470788	-0.7780758410021512	-2.650163068680021	-0.7298509539415368	1.217650721411912	-0.17137023742044047	0.546190310073137
YDR264C	-0.3936420008372751	-6.868478509870351	8.873332463952183	3.7646734136621216	-5.76761347818336	1.1077898477046977	1.6497495852556128	-8.489574322765117	-4.630566128256087	-5.323579040194535	1.7592495598640974	1.0920182708682913	-1.3882134184370194	-8.093317869773893
YDR300C	-0.8257924150023853	-1.7635883253616844	2.258670553424912	-0.24369132317807068	-8.156433161456139	0.8338444596667324	-0.5499907762153654	-1.250825688089592	-4.461933233716748	-4.515465930298931	-0.09846144012713999	0.8850369365439699	-0.14503497436753066	0.23713949608833304
YDR323C	-3.8736190254801555	-7.747815330371319	4.735152788290964	0.01951732738781852	-5.850881316800615	-9.811093840157532	-2.835650437023125	-0.44064130103968085	-4.445323676968815	-4.146228611182571	-4.1196024643154585	0.5802755655727253	-1.4402559851600085	-7.787325745909175
YEL027W	-1.2449765599883513	-2.8485622405019844	-7.986975164121697	-4.0243523649061235	-9.805548173481748	-14.770885595880625	-4.23419818045168	0.13744726239650634	-3.441896317705202	-5.349005717247283	-0.39147856254541363	-6.165885859582487	-1.9909565106307994	-8.320301982428946
YEL029C	-1.985188722042497	-10.802321033825427	-10.62750073646286	-0.2210816270577873	-8.761212883157814	-0.9250978619262226	-1.931961660928075	-6.755742161019243	-4.570247288361399	-5.404416064276904	-0.5395371262954807	-4.086795441199709	2.089903069415613	-0.4672051974819626
YEL036C	-3.3894846359495605	-11.668562921303913	-20.367809059335386	-8.260259759738373	-5.716153295608492	-1.6527075676617646	-7.840714733650506	-1.3007230595331472	-5.382679561310943	-4.172376540353453	-7.637654035894872	-7.560571328145883	-11.44169409768811	-0.7006051539554244
YEL044W	-2.022264726836802	-1.2370452977031339	-8.26033342688352	-4.889995605221146	-5.31868392286857	-0.8831083701254239	-3.0522364168974354	0.1666137879897863	-2.8175681580359044	-4.050086607299728	-0.6287033011366575	-2.8772974678010055	-1.351459930071982	-0.3176415488000098
YEL045C	-2.9047969937009857	-4.897416271292309	-8.655961472652542	-7.232626661420509	-6.923121152694328	-0.5495673502002592	-4.096835960607865	-0.9147139590245732	-4.314806193379092	-4.9359332111011245	-0.7824151147602719	-2.5890391590275823	-2.12507281842328	-0.18673074013539978
YEL046C	-1.2216498448165403	-3.063166347687598	-8.319458249389614	-4.878041033046159	-8.17416306680572	-0.30416368434125884	-2.6017245318707185	-0.733047895136334	-4.613082645287171	-5.026722329931901	-0.7395617416168754	-3.5333700930395575	-2.3630245104189385	-0.08658318426142743
YEL051W	0.9846679835204841	-2.5706288544753617	-4.895203552957882	-0.31350804735989424	-9.802035057066712	-14.676831485624728	-0.3975150569669346	0.17350781089489517	-3.6345416894440046	-5.388916194336531	-0.16731449667472195	-2.1402364013874244	0.1972909851832276	-8.310401586875383
YEL062W	-0.7941137822471418	-4.165614933656051	-6.975934754454053	-1.6074579135582059	-9.511449843060229	-0.6572177891346346	-1.459388691450091	0.3054717078999029	-3.4873207152915704	-5.049138920032022	-0.11528536923725018	-2.578499070374091	-1.1709728952303573	-0.19061282624577391
YER014C-A	-3.217229260937056	-15.796371701595017	2.127650488028456	0.7897453891220865	-7.221317502869519	-1.7823136175145393	-0.9925346846256378	-6.0892847999693585	-5.056585703730347	-4.061438496307321	-0.25347379241693246	-1.566800101574263	0.40619999389631917	-4.2740690512829485
YER014W	-0.48448054711881694	-10.121131622860068	-4.908255411151846	0.9456945091249928	-4.535402036749047	-0.7537233493489395	-0.2883556804010442	-5.014986281197412	-3.2324239657383735	-3.05156876613536	0.343482239453494	-1.4005072108143624	1.3273239175904017	-0.8981566183375185
YER019W	-2.9554773249818105	-5.620106942818116	-10.992669875132867	-5.554081995464263	-5.379970881423452	-1.2362445992203424	-2.5787788309010384	-0.04664662685900704	0.029788225497670504	-0.03149899607937928	-0.024867955149568202	-0.09389491713275472	-0.15594253294287033	-0.03112395262151608
YER068W	-0.8339884351846467	0.8585292234852776	1.2868464406841733	-0.7014368252383903	-8.078922217129943	-0.7158690998913946	-4.096442821992704	1.4046190428921732	-3.170416027714551	-5.465979366780722	-0.7597138957222227	-1.1833433237296282	0.26850876158552106	0.42294561919129964
YER070W	2.375706359865851	-9.488104247867392	0.8164298314290037	-3.3833255783887783	-3.5742154267430477	-3.0968778356609894	-3.3263410458121343	-4.346322695957214	-4.914359097227504	-3.0285798003386075	-0.32612726616371224	-0.3048063375140131	0.0932632955091044	-0.5041873389331522
YFL031W	0.44539538448033056	-14.66846550244012	3.582810095374312	-1.920995983698445	1.1624447565709695	0.24104965023873384	0.3900162479049599	0.3368614308958202	-5.373034693838237	0.42425437307711583	-0.7136497489379615	-0.1906595599948551	-1.057897832091295	-0.463356744756957
YFL032W	1.8078804331289977	-13.82017513791415	3.0814012552404413	0.5146763284938484	1.908572291051352	0.26260388763557563	0.8949650991636422	1.1720912701128785	-5.331657215181476	1.04497329251512	-0.5436957357804537	1.7810967128608375	-0.4013763123515812	-0.5002635413941786
YGL007W	0.8615503805388365	-3.3724056268941207	-2.3801604056559045	-2.6184155442073145	-5.575635339449533	-0.0602653530499532	-3.052844450688258	0.04078277419035334	-2.6960321081888394	-4.313579110756772	0.3277213055367769	-1.139610624862185	-0.46173523679765827	-0.8651747415585735
YGL012W	-1.5852675751763952	-1.7554991907328874	1.4928811546803595	-1.6642510567554718	-8.098668788594033	0.01029238704823838	-3.4424478291444727	-1.6902528549215128	-1.1529101646009097	-5.194357987225132	-7.789438866244944	-1.0419803655829893	-1.1899649954955545	-1.130818470266506
YGL026C	-0.7684120392359216	-0.2093609390616553	-1.2248232464275128	-1.5769249122348934	-6.271453401072659	-0.7765152810406126	-4.687479776649186	0.6087690376958039	-0.10217945612321454	-5.2894271877433034	-1.0776393425990047	-1.8866109535859183	-0.6050958019578733	-0.9165064447896687
YGL038C	0.27028770827961895	-5.483801894181661	-1.3374641897060435	1.601881010766498	-4.838771785699746	-0.6686025733579553	-30.335656242141866	-7.7480399266012805	-2.8769003237701596	-4.990370373618357	-7.967186276187158	-1.4747374971366893	-18.661135026906226	-7.954754880654925
YGL071W	-0.15792990693032347	0.35348589863097535	2.7482455854035632	-1.026676724806665	-7.8334144698452794	-0.3639760808935736	-1.7041403339444368	0.20194979004495772	-0.1399518923761089	-4.155319979212818	0.19155766444288977	-1.2777457910355188	1.2489266951108355	-7.4672890977755095
YGL165C	-1.0731021505283989	-2.6554544481599827	-1.8263046928230464	-3.6719230028976404	-1.0546412022268907	-0.1949569819385415	-30.937707815017646	-1.7526423281356227	-1.1023197352327223	-0.06413898228302943	-7.969125207495633	-1.8006888534856955	-2.2345076929045034	-0.34612535423128693
YGL166W	0.4183239583656267	-2.288430450466544	0.9196507880063993	-0.47345859324476985	-0.6124277463111875	0.7207887976652638	-31.42858485002188	-0.4093453133058395	-1.4248527776440565	0.07806343509052012	-7.986534686250475	-1.42498688776387	-0.5165773432406722	0.2170951320910411
YGL212W	-0.9860797655808593	-2.9315172236755944	5.795875041389109	-5.017537825578002	-6.423239711900803	-1.4323851182606775	-1.0761940106511083	-0.3607833691466247	-1.0361272165274176	-4.278610639128803	-0.6000818128601929	-0.4832499069461931	-0.8582593321595283	-1.3149831008226114
YGR006W	-0.8085815264423479	-9.30346110058688	-4.860855131779165	-9.503584005949767	-6.909447909926322	-2.4879995493545013	-5.467520157970581	-6.568737446145541	-4.9705247317142245	-4.056345933739159	-3.2385620845709227	-1.8749158490624065	-7.761399757586798	-5.4122224104195515
YGR020C	-0.13553634410364304	-1.4373069813621941	-0.6877131326897841	-1.6788168977498146	-9.69615392836197	-14.60843549142134	-3.248673599389749	0.2993921713497902	-2.2110289245255705	-5.571497445536424	-0.4368120853640962	-0.8677915605459653	-1.180814321059657	-8.26219195246442
YGR078C	-24.14776994442151	-3.858758237562256	-5.667830211738498	-2.979912362344351	-0.19844198525238033	-0.7803113399727346	-0.6944274859191905	-8.608262864114502	-2.120236677164757	0.31116620967680164	0.8697678204677184	-1.3391908363241147	0.40049974842433017	-0.5101656326235484
YGR105W	3.1697540908650876	-1.81415024069914	4.203173045278449	2.7173142632713794	-9.766697562743817	-14.7778996311013	-1.658743463012622	2.0903686843011626	-3.002137624029201	-5.615535765732767	0.7599415200095396	3.233760106011906	-1.4872996017369813	-8.28527209956817
YGR155W	3.685228927125215	2.167045449196873	1.685096460787733	-1.415807735193245	-8.578068321114559	0.7323059847132325	-13.879128892908803	-2.534015161635811	-5.508163131897932	-5.868217604350492	-7.581915318677627	1.6246290700166461	1.7620493310089238	1.4511067220674028
YGR167W	-1.0152803672705153	-13.593058681304893	3.4106387421430755	3.176043132443875	-1.1389837732321377	0.35990901170679435	-0.6920480357904625	-6.273125731993772	-5.144393687572125	-1.4330469941531008	-5.1472688661927	-1.4585336642268958	-0.8482892459991472	-1.1609120954156942
YGR180C	-1.5446660195544637	-3.3819906254530445	0.2519461574670939	0.10702046332437436	-6.93114623477505	-1.6787703988986893	-0.5245550905925539	-1.9068750556419127	-3.0081422057279106	-4.508623975215609	-0.11663485486518277	0.6806247791687186	0.3422197476709597	-2.5558671488165183
YGR196C	-1.4373525910750544	-11.221805541071735	-4.86312683397685	-3.986641386715081	-4.590680080140517	-0.806705947579932	-1.6416919456027392	-0.6084471783808046	-4.809473889114355	-3.8781589193013803	-0.2761979914148952	-1.5925999715916217	0.4848653612676848	-0.6247535438405909
YHL023C	2.806156402913045	-1.8946549470365235	10.320308151932805	15.74543204805705	-9.188451255126836	0.8769433194781578	2.0970483647424043	1.1078395821965028	-3.1907528618238645	-5.176338856320259	0.963558002802736	0.8120337046210674	1.2403246536116428	-0.09789817300619855
YHR030C	-1.7237705974008573	-15.3291961747446	0.3137154179428254	17.695137157272907	-9.063295268489108	0.25748564580177075	-0.273987589140046	-1.1244227943952185	-5.342995279230616	-5.2405153841711485	0.4826089913535611	-1.9915835439405023	-0.6344912857665909	0.23867568509767043
YHR039C-A	1.9047173495250254	-5.899839053559715	5.108634237000751	-11.566424868620148	-9.986340912832578	-14.82936089755424	2.2425479969969904	1.5580178813942307	-4.200605341034897	-5.702366326365487	1.190660287020299	2.74224482123291	-7.809304002025985	-8.32361897466507
YHR060W	-0.14661441891727783	-1.4706015544872344	-6.274069894240554	15.287975243272834	-9.764390048993407	-14.87191713953617	-2.344820341364378	-0.5795572421721082	-3.2270034931964364	-5.387723543121635	-0.5846889202021456	-2.225751660576401	-0.18658100240623518	-8.345652429399726
YHR079C	2.8960694477799613	-11.904104987563514	10.946736517617701	25.54073508230562	0.9684986137311565	1.2271946756889647	3.463314627475176	0.3196391026792057	-5.150752020244463	2.1186052772303796	0.42828231075669	1.2271054777329662	1.6145358701083015	0.43102358361067583
YIL154C	1.5406588464658069	-0.012487443410606452	1.4006169407731284	-2.6284381804109116	-10.378923777066396	-0.047401937341303546	-4.31157293665026	0.773389846433599	-1.7941695374456967	-5.806237136868917	-7.768301321303338	1.3081601803580667	0.13550135745628275	-8.090816208340925
YJL095W	1.0931186428253974	-16.543162205477902	10.743965610233637	7.737825641362573	-7.676359491332157	-0.926791288065107	1.2561849910263962	0.8010191741235247	-5.51579334697089	-3.8547178665139117	1.7846856787121932	1.2611839138336773	1.3563035525483589	-5.3372131820790765
YJL176C	0.9222070136662878	-12.010287068782107	8.15576262247104	8.462725713056463	1.415683915233276	0.7710128080377279	-1.198046201742	-1.7537591541554034	-4.956421822855654	1.8555699445650295	0.7932854271939324	0.6531116663567005	2.323363825024611	0.5340211755369454
YJR104C	-2.830340706746436	-3.581558189894316	-4.104429171330246	-8.01871649282846	-8.534938916268194	-1.5453114868977826	-3.735517367152522	-0.5014771326325126	-3.0948246542442517	-4.808423773564431	-2.0561693170327566	-2.3419200671926106	-1.9083148249803052	-1.3532890934182564
YJR139C	2.7865840700034523	1.6158739300844795	4.601499511724128	-0.44755215957686556	-8.173630004367293	-1.2694015841442212	-1.2328604452374368	-0.25019458519459825	-5.412306570230489	-5.101767879595703	-7.543896987890653	0.9064665944527609	-0.513930128774273	-2.1428562821147863
YKL041W	0.6933885207675999	-12.287318773707664	0.9902751577442049	-3.128900265095096	-2.522469167300231	-3.059951549828217	-2.4905117365672607	0.02399273413659834	-4.222076588129726	-2.06803288339359	-4.013481758616671	-0.13856801138799454	-0.046258108199278246	-1.5728987645654284
YKL080W	-1.5110685846020524	0.5326535563947061	-10.286042166109313	0.7071482256570686	-8.043161867096678	-13.333402885781808	-1.9833984051884295	1.530432988525823	-2.53440766552917	-4.722040422392657	-0.15321201930519132	1.053312985156148	2.633700738467403	-7.399765659394976
YKL119C	3.3660632895032094	-1.1461958315893663	1.3178019481161052	4.051545132226448	-9.801238880168402	-14.836117565855254	-0.4138165592110235	0.9634582523027007	-3.5471154734915213	-5.5830429200904215	-0.5024171211479965	0.10536610923383911	1.8960950943541883	-8.353937613107322
YKL126W	-0.9366782381589427	0.7347213046155331	5.082403901210163	5.422565157082532	-10.122529863852014	0.5782761608860449	3.5882678459426014	-7.80404737645733	-0.7727996548274402	-5.705136515696851	-7.76684724590994	-0.45401682595627535	1.3347020844479993	-2.6860821437956743
YLR148W	-1.612013686621085	-5.633329177604038	-4.215974054568953	3.96588815244549	-8.838652657295883	-14.021149322149881	-3.3668291261113383	-7.582024633274874	-5.19593243708615	-5.1866247881372285	-4.872250422609796	-2.032340155461942	0.327504890765996	-8.000437632021422
YLR180W	-0.5332426727452632	-3.2415174663691904	-2.2113407511729664	-3.7644616328668374	-10.182619576563358	-0.40603780541361156	0.7499117621480296	0.4859111208256715	-0.7497359063495117	-5.5752050676012015	0.20583051353957252	0.26687540428519513	-1.5452437593895658	0.07139234822174427
YLR200W	-21.06889065334262	-2.41753479612309	-2.346242120378699	-0.3287963290015801	0.18621701814313157	0.412828976087178	0.22161282091845935	-8.475606801397724	-1.6133669063957585	0.999948410635391	-4.9009824420136585	-1.7916664015325343	0.19703608276057205	0.8067002280071225
YLR226W	4.162951369879217	-9.584630546491498	5.146111580698424	-2.7542740082118002	-4.116601898707101	-0.1016000445405364	-0.6763717454393031	2.484516028548535	-3.7015484648067245	-2.8392139001353405	1.6175648711423405	2.3851885896864995	-2.696286280492591	-2.0291198456427626
YLR235C	-0.25350563042435115	0.49681588508411323	0.6568630181106169	2.2587431646576936	-6.25447738532717	0.8109462634980158	-3.5730310725732632	1.7607549029028833	-1.6999537030251377	-4.235906500368835	-0.1912601041513708	-0.5373650121579415	0.7618171792658047	-1.94799395273642
YLR240W	-3.6892041361442725	-4.744813856258187	-1.420122231811211	2.757961786504806	-8.87548074182678	-12.618376443268527	-1.5025657708725662	-8.90791485676742	-5.38462200932252	-5.2852048250334045	-3.052590954117389	-1.0325175995164821	1.4081242711546218	-8.208594642019161
YLR332W	-2.7286921209569575	-11.218499526897913	-1.6981869641077145	-5.006652807443165	-0.23658437898250717	-0.6563933020370553	-0.4919125035242701	-1.8161011702732057	-5.430805760891888	-0.7833773447229884	0.0094091275327985	-0.6275720918279765	-2.3713899071510265	-0.575120493482081
YLR337C	2.210732489088345	-12.20788832094888	8.854825231304432	16.66037955692194	-8.524506428095828	2.4494922347471326	4.358603081982927	-8.2714293425997	-5.197749100011404	-5.6585001249611455	-5.868087753804239	0.37327515184496424	3.5859071605320825	1.6893739682020963
YLR396C	-0.41233624353875087	-0.16539266370717806	7.116549875771525	1.3221796534210888	-7.665150012404323	-12.069328715544819	0.8975572274826819	-2.481554901047832	-4.3571017632096956	-5.042247185172113	-4.68078768956705	0.9590578479626971	0.026148614536177704	-8.01367673786235
YLR447C	1.4420798952990177	-1.5904873805192368	3.3094612685643594	1.3640334086524217	-9.862495371658499	-14.753132121058737	0.7321060460863875	0.5193682036451602	-2.656802210191775	-5.633049300179843	0.5239555419730266	0.2043522612382991	0.7586197560247379	-8.340074593154025
YML094C-A	-32.233560149282326	-2.1101222360150826	-5.508511555864794	-0.1957496146489818	0.5259312349801208	0.16323769404627453	2.4267787582958795	-8.846684063658131	-3.5097320741405187	-3.9075668552525826	-3.8217813631725863	-3.458987394928323	4.7869578219381355	0.0466840295225776
YMR123W	1.3080364470677206	-3.523773981302913	4.319361046525334	5.45502219758286	-3.0583490098606214	-13.201946589360938	1.8575448949819484	2.561257097652347	-3.5110022142135624	-4.8588529744002384	0.9703367950076623	0.19968865173252517	1.9943330574933336	-8.236341453193205
YMR276W	1.368871447032257	0.5536050632235496	31.335090860515983	-20.072528619844746	3.140990090427987	-8.864309600335869	2.2643965045149828	-0.04664662685900704	0.029788225497670504	-0.03149899607937928	-0.024867955149568202	-0.09389491713275472	-0.15594253294287033	-0.03112395262151608
YNL064C	2.0976223988336304	1.0977386240154658	-0.7671892409455568	3.770025906310723	-8.00567980900361	-0.998818697848795	0.5591801833036371	-9.02789218203925	-0.23453710016504328	-5.290462369256445	0.44927864097233106	-0.608577612169176	1.0360479384438461	0.6681906007427605
YNL084C	0.008552917060063185	-2.9191319877166313	3.0019956275863664	3.320283728055908	-8.204587080633265	0.13583911561797554	-0.3459513389028285	0.6057881416577732	-2.9092334193451497	-5.433640124867355	-7.802721255086236	-1.3378827741875237	1.2755707683727857	-0.638171774505743
YNL140C	0.7879476314259446	-10.57549366154393	-0.8034981913552497	2.651650757978116	-9.983369464642534	0.45934256149014135	-17.54297516747004	-7.470404095797218	-5.072761060025465	-5.62078955574198	-7.77959974004638	-12.876028613108362	-12.133715882269142	-1.8959002907802824
YNL296W	6.448617799630813	3.1890433167186343	13.006005890725291	2.7166359348164195	-5.390122421896687	-14.068206815802176	6.51568222500454	0.9196070977258141	-2.0416103806014076	-4.513738451688778	-0.41608020194941064	4.287516745456246	1.9471802061155514	-8.191494588120506
YOL076W	0.7985544743639456	-0.7629837412871009	-2.6911340583903613	1.928285206926765	-8.627077286314	-0.7152012791410162	-0.9460513505337423	0.8076369322927299	-1.494901403380848	-5.280256062311716	-0.35266339460266327	-2.603751712175544	-1.455350045969724	-2.596458414239925
YOL086C	-33.45220483558485	-13.020354207633085	-9.852332181268135	-29.42736868178691	-2.712004720692176	-6.84543156597806	-15.927541464299422	-9.030235806054334	-5.496688454025217	-5.658225782348286	-4.317748064526879	-9.77817077028555	-15.370186290450457	-5.2366032794457
YOL148C	-6.101480668499435	-14.448122140362054	-5.170927043482295	2.9605959228598486	0.18564201086273968	0.5322691504379057	0.8889297462038419	-5.836034150566947	-5.270061874023624	-1.5557501327585246	0.5874660646985574	-2.8327255999011047	1.1361128144967325	0.7194678064015131
YOR036W	0.38171655290822654	-6.146712260731845	0.39255084560402087	1.4991427029077138	-4.519598917036443	-7.621213877124812	-0.7224593046579079	2.3113062599978216	-4.400892776732566	-4.580667162758835	-3.4590704244848367	-0.47118747342765976	0.4902905735761709	-7.298837522894977
YOR290C	0.6663424499893134	-13.343020765579983	-7.679984581260945	-1.7756307114545216	2.7948418984538987	1.4474710164201925	-3.5296697638654257	0.7374693755864292	-4.722528143963545	1.2017525203558646	-0.6424159155185087	-0.0010967080450095352	-0.22517928478532426	-0.1416417510922152
YOR331C	0.15542745402136676	-0.2621592387346647	4.3091987839499755	0.8066024433992505	-9.724874538645684	-14.810933475045648	-0.8283295930551209	1.612025756101576	-1.5925985188546303	-5.470563339899587	0.4550648835917007	0.9940806853786999	0.06881623933011842	-8.320147382135074
YOR332W	0.33100127057705314	-0.14675339137820503	-5.268379237700936	4.571364931463443	-9.685927086154669	-14.45773969576275	0.4982465158837486	1.8374935919536672	-3.2691305162596977	-5.564844590947784	0.05843939690870974	-0.4146773875227572	-1.9296077059423273	-8.150195660987547
YPL002C	0.08877576595209649	-0.8651108084006286	-6.45366761094009	0.40022015182032766	-5.696103148043887	-1.213928004484982	-0.34370838246733026	0.7727236561811773	-2.2561690196228703	-4.664670369738565	-3.0150549593316645	-0.8072602351958053	0.7227034969449039	-1.045790251257866
YPL045W	1.3865563941176493	-6.562293172980713	7.314483366821627	5.165364635166304	-9.452531886245083	-11.777514156758194	-0.9094595235295757	0.2267790491681524	-4.906886785103654	-5.5166874857259325	-3.6397285998865687	-7.075939741843693	3.8101965405381	-8.056484841909613
YPL050C	0.9351942366049522	-6.313442411370483	-1.316271464467174	6.934221877693102	-7.309751190177362	0.04101463092364842	-13.8885246963859	-0.6810887215913582	-5.210162066800329	-5.18230528528774	-7.204618316182913	-1.1634939308393921	-24.604810215186554	-5.877662422970944
YPL161C	-2.511381357382698	-2.1338948700146294	0.9513458107698362	-0.8199439796518608	-6.037681316862881	-0.3321982573341714	-0.9118061673513804	-1.6525030155744664	-0.7828731122036402	-4.7932568506437265	-4.135995693576844	-0.30015197895358386	1.2598325801915562	-0.9103309716291019
YPR036W	3.712404790630596	1.0401468119358455	9.427910164259302	8.520105069162906	-9.525582392245065	-14.635439216854946	2.3453406160473844	1.6478144744648962	-2.119342244165306	-5.35632482359138	1.181659906962816	1.5630844500976233	-5.672255514157059	-8.260263792372989
YPR072W	2.212244186642849	0.01400039823579566	2.192957428219288	4.093548340890901	-7.96352659779734	0.6698832927430414	-8.39620721324492	-3.4077311984924084	-3.6823399128316785	-4.760117171076969	-3.1379152549020093	0.31104099128105334	0.15489544868171534	0.926751533412565
YAL002W	0.060226836766604654	0.08045087912095002	0.25508520846827243	-0.12813036215014306	0.02501706559915613	-0.05031381569785862	-0.15991657316635632	1.7237317708466968	-2.2270095224946633	-1.2880201026964446	-5.357797445024268	0.4024325324060409	-0.15450526768040776	-0.9967522868450741
YAL007C	0.060226836766604654	0.08045087912095002	0.25508520846827243	-0.12813036215014306	0.02501706559915613	-0.05031381569785862	-0.15991657316635632	0.6707842282003396	-1.9007892087651248	1.1694002040761469	-6.346395528923892	0.5941932601141781	-0.06007479927039529	-0.946326441449946
YAL014C	0.060226836766604654	0.08045087912095002	0.25508520846827243	-0.12813036215014306	0.02501706559915613	-0.05031381569785862	-0.15991657316635632	0.4537024117521347	-3.345645339724957	1.0846182342683746	0.4805393096816479	-0.3421927267404866	-1.2348421261219256	-0.7433707244275063
