orf	None | growth (colony size) | R3A-5a [1 uM] | Zatorska E~Strahl S, 2017
YDR386W	40.0
YDR387C	42.35294117647059
YDR388W	33.72093023255814
YDR389W	17.0
YDR391C	50.0
YDR392W	23.0
YDR393W	61.72839506172839
YDR395W	12.0
YDR399W	39.743589743589745
YDR400W	39.56043956043956
YDR401W	55.55555555555556
YDR402C	57.14285714285714
YDR403W	55.69620253164557
YDR406W	44.871794871794876
YDR408C	57.99999999999999
YDR409W	38.2716049382716
YDR410C	26.582278481012654
YDR411C	35.294117647058826
YDR415C	53.94736842105263
YDR417C	60.54595443833465
YDR418W	77.94117647058823
YDR419W	44.57831325301205
YDR420W	42.5
YDR421W	46.913580246913575
YDR422C	48.10126582278481
YDR423C	56.57894736842105
YDR424C	75.26881720430107
YDR425W	52.307692307692314
YDR426C	47.05882352941176
YDR428C	52.0
YDR430C	41.57303370786517
YDR431W	50.0
YDR432W	72.91666666666666
YDR433W	47.5609756097561
YDR435C	45.65217391304348
YDR436W	52.85714285714286
YDR438W	48.51485148514851
YDR439W	40.54054054054054
YDR441C	50.0
YDR442W	74.07407407407408
YDR443C	61.53846153846154
YDR444W	52.34375
YDR445C	51.886792452830186
YDR446W	46.25
YDR447C	58.2089552238806
YDR448W	80.7017543859649
YDR450W	74.50980392156863
YDR451C	52.27272727272727
YDR452W	68.42105263157895
YDR453C	49.494949494949495
YDR455C	54.929577464788736
YDR456W	66.19718309859155
YDR457W	54.71698113207547
YDR458C	40.816326530612244
YDR459C	46.666666666666664
YDR461W	59.813084112149525
YDR462W	61.904761904761905
YDR463W	48.78048780487805
YDR465C	70.27027027027027
YDR466W	65.71428571428571
YDR467C	63.51351351351351
YDR469W	60.0
YDR471W	81.25
YDR475C	60.280319703463455
YDR476C	55.72519083969466
YDR479C	29.761904761904763
YDR480W	40.78947368421053
YDR481C	74.6268656716418
YDR482C	62.19512195121951
YDR483W	53.91304347826087
YDR484W	82.22222222222221
YDR485C	71.42857142857143
YDR486C	55.55555555555556
YDR488C	66.19718309859155
YDR490C	63.76811594202898
YDR491C	61.1764705882353
YDR492W	44.14414414414414
YDR493W	50.78125
YDR494W	50.0
YDR496C	62.121212121212125
YDR497C	81.42857142857143
YDR500C	82.60286225402504
YDR501W	63.23529411764706
YDR502C	55.73770491803278
YDR503C	61.53846153846154
YDR504C	89.33333333333333
YDR505C	80.48780487804879
YDR506C	65.37153958232152
YDR508C	68.96551724137932
YDR509W	46.34146341463415
YDR511W	51.85185185185185
YDR512C	37.58333333333333
YDR513W	71.7948717948718
YDR514C	102.73972602739727
YDR515W	40.67796610169492
YDR516C	70.58823529411765
YDR517W	101.51515151515152
YDR518W	101.78571428571428
YDR519W	73.17073170731707
YDR520C	74.07407407407408
YDR522C	55.55555555555556
YDR523C	70.2127659574468
YDR524C	57.85123966942148
YDR524C-B	23.80275229357798
YDR524W-C	20.0
YDR525W	10.0
YDR525W-A	49.333333333333336
YDR528W	36.55913978494624
YDR529C	66.10169491525424
YDR530C	48.529411764705884
YDR533C	71.64179104477611
YDR534C	89.23076923076924
YDR535C	55.88235294117647
YDR536W	53.333333333333336
YDR537C	44.89795918367347
YDR538W	61.904761904761905
YDR539W	47.14285714285714
YDR540C	58.9041095890411
YDR541C	68.05555555555556
YEL001C	43.24324324324324
YEL003W	29.6875
YEL004W	44.871794871794876
YEL005C	67.1875
YEL006W	50.0
YEL007W	42.857142857142854
YEL008W	41.57303370786517
YEL009C	38.55421686746988
YEL010W	55.12820512820513
YEL011W	47.76119402985074
YEL012W	52.22222222222223
YEL013W	64.47368421052632
YEL014C	47.43589743589743
YEL015W	39.285714285714285
YEL016C	38.82352941176471
YEL017C-A	45.45454545454545
YEL017W	68.75
YEL020C	41.9753086419753
YEL023C	46.15384615384615
YEL024W	45.23809523809524
YEL025C	37.2093023255814
YEL027W	46.57534246575342
YEL028W	48.148148148148145
YEL029C	38.46153846153847
YEL030W	55.26315789473685
YEL031W	35.2112676056338
YEL033W	48.717948717948715
YEL036C	42.04545454545455
YEL037C	57.8125
YEL038W	57.74647887323944
YEL039C	48.68421052631579
YEL040W	33.734939759036145
YEL041W	36.45833333333333
YEL042W	29.591836734693878
YEL043W	56.41025641025641
YEL044W	66.66666666666666
YEL045C	42.857142857142854
YEL046C	58.92857142857143
YEL047C	62.16216216216216
YEL048C	53.84615384615385
YEL049W	49.35064935064935
YEL052W	44.57831325301205
YEL053C	45.16129032258064
YEL054C	56.94444444444444
YEL056W	53.65853658536586
YEL057C	50.349650349650354
YEL059C-A	56.58408659747796
YEL059W	55.81395348837209
YEL060C	47.82608695652174
YEL061C	42.857142857142854
YEL062W	49.36708860759494
YEL063C	53.01204819277109
YEL064C	56.81818181818182
YEL065W	46.15384615384615
YEL066W	54.65116279069767
YEL067C	45.23809523809524
YEL068C	54.54545454545454
YEL071W	38.04347826086957
YEL072W	27.368421052631582
YER001W	35.41666666666667
YER002W	41.02564102564102
YER004W	37.77777777777778
YER005W	37.234042553191486
YER007C-A	43.42105263157895
YER007W	47.5
YER010C	42.35294117647059
YER011W	52.5
YER014W	75.51020408163265
YER016W	53.84615384615385
YER017C	55.38461538461539
YER019C-A	35.869565217391305
YER019W	36.144578313253014
YER020W	54.65116279069767
YER024W	47.674418604651166
YER027C	43.90243902439025
YER028C	45.38461538461539
YER030W	52.94117647058824
YER031C	39.21568627450981
YER032W	43.42105263157895
YER033C	40.54054054054054
YER034W	45.33333333333333
YER035W	38.82352941176471
YER037W	73.61111111111111
YER038W-A	37.142857142857146
YER039C	37.362637362637365
YER039C-A	59.70149253731343
YER040W	49.25373134328358
YER041W	41.37931034482759
YER042W	53.48837209302325
YER044C-A	49.382716049382715
YER045C	50.66666666666667
YER046W	56.32183908045977
YER046W-A	51.68539325842697
YER047C	62.857142857142854
YER048C	45.07042253521127
YER049W	52.63157894736842
YER050C	60.317460317460316
YER051W	38.0
YER052C	40.50632911392405
YER053C	48.10126582278481
YER053C-A	62.745883400089
YER054C	50.53763440860215
YER055C	62.88659793814433
YER056C	40.963855421686745
YER056C-A	27.500000000000004
YER057C	42.465753424657535
YER058W	47.45762711864407
YER059W	55.69620253164557
YER060W	67.6923076923077
YER060W-A	49.333333333333336
YER061C	55.172413793103445
YER062C	41.57303370786517
YER063W	54.12844036697248
YER064C	45.45454545454545
YER065C	40.476190476190474
YER066C-A	50.70422535211267
YER066W	56.09756097560976
YER067C-A	43.75
YER067W	50.617283950617285
YER068C-A	39.24050632911392
YER068W	37.9746835443038
YER069W	43.42105263157895
YER071C	63.888888888888886
YER072W	51.31578947368421
YER073W	36.55913978494624
YER074W	45.65217391304348
YER075C	42.5531914893617
YER077C	56.25
YER078C	64.47368421052632
YER079W	46.913580246913575
YER080W	72.22222222222221
YER081W	48.275862068965516
YER083C	52.17391304347826
YER084W	50.0
YER085C	43.82022471910113
YER086W	55.55555555555556
YER087C-B	46.473788660378645
YER087W	34.146341463414636
YER088C	62.66666666666667
YER089C	50.0
YER090W	65.67164179104478
YER091C	74.02597402597402
YER091C-A	76.5625
YER092W	56.41025641025641
YER093C-A	58.97435897435898
YER095W	57.647058823529406
YER096W	47.27272727272727
YER097W	70.64220183486239
YER098W	45.97701149425287
YER101C	52.88461538461539
YER103W	69.66292134831461
YER106W	57.73195876288659
YER111C	66.66666666666666
YER113C	38.095238095238095
YER114C	62.857142857142854
YER115C	42.857142857142854
YER116C	26.96629213483146
YER117W	28.723404255319153
YER118C	31.818181818181817
YER119C	44.54545454545455
YER120W	35.04273504273504
YER121W	46.22641509433962
YER123W	52.72727272727272
YER124C	43.689320388349515
YER128W	45.36082474226804
YER129W	58.490566037735846
YER130C	48.717948717948715
YER131W	57.42574257425742
YER132C	49.107142857142854
YER134C	50.0
YER135C	57.49999999999999
YER137C	57.54716981132076
YER139C	48.54368932038835
YER140W	43.90243902439025
YER141W	55.55555555555556
YER142C	40.77669902912621
YER143W	31.35593220338983
YER144C	59.036144578313255
YER145C	54.807692307692314
YER149C	34.899328859060404
YER150W	60.483870967741936
YER151C	68.13186813186813
YER152C	64.34782608695652
YER153C	54.36893203883495
YER154W	61.53846153846154
YER155C	17.0
YER156C	40.0
YER158C	52.083333333333336
YER161C	32.758620689655174
YER162C	45.28301886792453
YER163C	36.134453781512605
YER164W	30.597014925373134
YER166W	43.58974358974359
YER169W	58.16326530612245
YER170W	37.6
YER173W	36.36363636363637
YER174C	51.61290322580645
YER175C	51.21951219512195
YER175W-A	46.167979002624676
YER176W	52.67857142857143
YER177W	54.46428571428571
YER178W	57.291666666666664
YER179W	46.42857142857143
YER180C	41.73913043478261
YER180C-A	65.04895960832313
YER181C	46.08695652173913
YER182W	44.53125
YER183C	50.0
YER184C	50.0
YER185W	51.63934426229508
YER187W	46.15384615384615
YER188W	50.0
YFL001W	74.66666666666667
YFL003C	34.234234234234236
YFL004W	48.03921568627451
YFL007W	56.947985721570625
YFL010C	51.53846153846153
YFL010W-A	50.37593984962406
YFL011W	57.49999999999999
YFL012W	60.86956521739131
YFL012W-A	46.236559139784944
YFL013C	31.61764705882353
YFL014W	48.95833333333333
YFL015C	52.38095238095239
YFL019C	53.086419753086425
YFL020C	54.166666666666664
YFL021W	50.74626865671642
YFL023W	106.4516129032258
YFL025C	25.0
YFL026W	49.275362318840585
YFL027C	71.875
YFL028C	47.88732394366197
YFL030W	80.76923076923077
YFL031W	15.0
YFL032W	0.0
YFL033C	56.7096649980747
YFL034C-A	52.05128205128205
YFL034W	54.41176470588235
YFL036W	57.534246575342465
YFL040W	44.73684210526316
YFL041W	50.649350649350644
YFL041W-A	60.482804232804234
YFL042C	68.95833333333333
YFL044C	60.810810810810814
YFL046W	49.35064935064935
YFL047W	26.506024096385545
YFL048C	64.17910447761194
YFL049W	54.794520547945204
YFL050C	63.793103448275865
YFL051C	51.28205128205128
YFL052W	45.0
YFL053W	49.35064935064935
YFL054C	41.55844155844156
YFL055W	45.94594594594595
YFL063W	53.383458646616546
YFR001W	122.72727272727273
YFR006W	57.692307692307686
YFR007W	58.44155844155844
YFR008W	54.54545454545454
YFR009W	35.36585365853659
YFR010W	41.77215189873418
YFR011C	79.45205479452055
YFR012W	25.862068965517242
YFR012W-A	51.56864351245085
YFR013W	75.9493670886076
YFR014C	51.546391752577314
YFR015C	47.43589743589743
YFR016C	45.348837209302324
YFR017C	36.61971830985916
YFR018C	37.83783783783784
YFR020W	40.74074074074074
YFR021W	53.246753246753244
YFR022W	43.75
YFR023W	47.88732394366197
YFR024C-A	47.134502923976605
YFR025C	44.57831325301205
YFR026C	43.93939393939394
YFR030W	46.51162790697674
YFR031C-A	59.32203389830508
YFR032C	60.273972602739725
YFR032C-A	106.25
YFR032C-B	73.22510822510822
YFR033C	50.68493150684932
YFR034C	65.625
YFR035C	46.666666666666664
YFR036W	45.67901234567901
YFR038W	77.58620689655173
YFR039C	52.42718446601942
YFR040W	68.33333333333333
YFR041C	59.67741935483871
YFR043C	54.21686746987952
YFR044C	51.19047619047619
YFR045W	51.42857142857142
YFR046C	50.0
YFR047C	54.929577464788736
YFR048W	62.295081967213115
YFR049W	59.154929577464785
YFR053C	55.69620253164557
YFR054C	63.29113924050633
YFR055W	70.76923076923077
YFR056C	54.54545454545454
YFR057W	55.88235294117647
YGL002W	33.75
YGL003C	43.859649122807014
YGL004C	34.66666666666667
YGL005C	35.36585365853659
YGL006W	44.871794871794876
YGL006W-A	52.30922783776427
YGL007C-A	33.83388950685948
YGL007W	39.189189189189186
YGL010W	52.85714285714286
YGL012W	0.0
YGL013C	36.0
YGL014W	52.38095238095239
YGL015C	61.76470588235294
YGL016W	69.90291262135922
YGL017W	59.183673469387756
YGL019W	60.0
YGL021W	50.806451612903224
YGL023C	53.63636363636364
YGL024W	49.2063492063492
YGL025C	57.42574257425742
YGL026C	49.45054945054945
YGL027C	19.0
YGL028C	51.48514851485149
YGL031C	79.24528301886792
YGL032C	46.913580246913575
YGL033W	60.0
YGL034C	49.36708860759494
YGL035C	50.0
YGL036W	59.72222222222222
YGL037C	58.57142857142858
YGL039W	53.94736842105263
YGL041C	55.4054054054054
YGL041C-B	50.012030075187965
YGL042C	63.76811594202898
YGL043W	81.81818181818183
YGL045W	61.583333333333336
YGL049C	52.23880597014925
YGL050W	44.927536231884055
YGL051W	54.285714285714285
YGL053W	62.68656716417911
YGL054C	79.1044776119403
YGL056C	63.888888888888886
YGL057C	57.6271186440678
YGL058W	76.74418604651163
YGL059W	67.1875
YGL060W	58.9041095890411
YGL062W	43.47826086956522
YGL063W	45.33333333333333
YGL064C	73.21428571428571
YGL066W	63.793103448275865
YGL067W	52.112676056338024
YGL071W	51.94805194805194
YGL072C	55.319148936170215
YGL076C	58.18181818181818
YGL077C	50.0
YGL078C	68.62745098039215
YGL079W	55.294117647058826
YGL080W	66.66666666666666
YGL081W	58.69565217391305
YGL082W	53.84615384615385
YGL083W	63.23529411764706
YGL084C	16.0
YGL085W	56.92307692307692
YGL086W	48.484848484848484
YGL087C	51.94805194805194
YGL089C	63.07692307692307
YGL090W	73.84615384615385
YGL094C	78.46153846153847
YGL096W	67.94871794871796
YGL101W	64.86486486486487
YGL104C	65.27777777777779
YGL105W	60.0
YGL107C	86.36363636363636
YGL108C	57.943925233644855
YGL109W	58.119658119658126
YGL114W	51.02040816326531
YGL117W	56.84210526315789
YGL118C	51.9607843137255
YGL121C	55.0561797752809
YGL124C	57.73195876288659
YGL125W	73.40425531914893
YGL126W	70.65217391304348
YGL127C	87.64044943820225
YGL131C	50.0
YGL132W	44.827586206896555
YGL133W	50.92592592592593
YGL135W	53.84615384615385
YGL136C	54.08163265306123
YGL138C	45.794392523364486
YGL139W	54.03225806451613
YGL140C	42.64705882352941
YGL141W	52.58620689655172
YGL143C	59.22330097087378
YGL146C	54.91803278688525
YGL147C	57.971014492753625
YGL148W	40.86021505376344
YGL149W	19.0
YGL151W	49.056603773584904
YGL152C	43.859649122807014
YGL153W	51.92307692307693
YGL154C	46.902654867256636
YGL156W	48.51485148514851
YGL157W	51.80722891566265
YGL158W	46.666666666666664
YGL159W	46.666666666666664
YGL160W	47.4025974025974
YGL161C	38.18181818181819
YGL162W	36.03603603603604
YGL163C	40.0
YGL164C	48.529411764705884
YGL165C	52.27272727272727
YGL166W	55.769230769230774
YGL170C	56.32183908045977
YGL175C	49.23076923076923
YGL176C	37.03703703703704
YGL177W	42.016806722689076
YGL179C	63.8095238095238
YGL180W	56.75675675675676
YGL181W	46.28099173553719
YGL188C-A	56.75050301810866
YGL194C	53.48837209302325
YGL195W	44.827586206896555
YGL196W	39.175257731958766
YGL197W	41.75824175824176
YGL198W	51.19047619047619
YGL199C	63.03642264695276
YGL202W	48.68421052631579
YGL203C	57.3170731707317
YGL208W	61.64383561643836
YGL209W	63.1578947368421
YGL210W	57.74647887323944
YGL211W	56.57894736842105
YGL212W	50.649350649350644
YGL213C	53.03030303030303
YGL214W	49.143488671946955
YGL215W	69.84126984126983
YGL216W	43.58974358974359
YGL217C	54.66998754669987
YGL218W	69.81132075471697
YGL219C	48.64864864864865
YGL220W	90.47619047619048
YGL221C	70.58823529411765
YGL222C	60.56338028169014
YGL224C	68.18181818181817
YGL226C-A	63.07692307692307
YGL226W	52.17391304347826
YGL227W	66.66666666666666
YGL228W	49.35064935064935
YGL229C	46.75324675324675
YGL230C	48.64864864864865
YGL231C	57.14285714285714
YGL232W	50.72463768115942
YGL234W	69.81132075471697
YGL235W	52.71371597017513
YGL236C	68.91891891891892
YGL237C	71.875
YGL241W	53.84615384615385
YGL242C	50.68493150684932
YGL243W	59.79381443298969
YGL246C	66.66666666666666
YGL248W	61.64383561643836
YGL249W	68.18181818181817
YGL250W	55.714285714285715
YGL251C	59.32203389830508
YGL252C	45.56962025316456
YGL253W	71.42857142857143
YGL254W	58.333333333333336
YGL255W	52.112676056338024
YGL256W	77.41935483870968
YGL257C	56.12244897959183
YGL258W	54.166666666666664
YGL259W	46.57534246575342
YGL260W	47.22222222222222
YGL261C	66.17647058823529
YGL262W	51.31578947368421
YGL263W	58.730158730158735
YGR001C	52.0
YGR003W	57.74647887323944
YGR004W	83.33333333333334
YGR007W	71.875
YGR008C	55.670103092783506
YGR010W	49.382716049382715
YGR011W	56.638034960819766
YGR012W	46.666666666666664
YGR014W	39.24050632911392
YGR015C	59.49367088607595
YGR016W	60.526315789473685
YGR017W	56.25
YGR018C	70.19271051529115
YGR019W	67.53246753246754
YGR021W	47.94520547945205
YGR022C	61.83769282360831
YGR023W	51.94805194805194
YGR025W	55.58814448903982
YGR026W	33.72093023255814
YGR027C	61.66666666666667
YGR028W	50.70422535211267
YGR031W	71.42857142857143
YGR032W	44.44444444444444
YGR033C	62.0253164556962
YGR034W	71.42857142857143
YGR035C	51.31578947368421
YGR035W-A	53.194546794399415
YGR037C	49.35064935064935
YGR038W	59.42028985507246
YGR039W	58.333333333333336
YGR040W	62.5
YGR041W	52.94117647058824
YGR042W	44.5945945945946
YGR043C	67.6923076923077
YGR044C	63.63636363636363
YGR045C	72.72727272727273
YGR049W	62.16216216216216
YGR050C	69.23076923076923
YGR051C	79.66101694915254
YGR052W	70.96774193548387
YGR053C	60.91954022988506
YGR054W	46.05263157894737
YGR055W	83.01886792452831
YGR057C	51.21951219512195
YGR058W	42.42424242424242
YGR059W	58.333333333333336
YGR061C	83.6734693877551
YGR062C	82.6923076923077
YGR063C	76.0
YGR064W	66.07142857142857
YGR066C	52.4390243902439
YGR067C	53.333333333333336
YGR068C	66.66666666666666
YGR069W	51.85185185185185
YGR070W	65.82278481012658
YGR071C	52.38095238095239
YGR072W	55.73770491803278
YGR076C	63.46153846153846
YGR077C	71.42857142857143
YGR078C	60.37735849056604
YGR079W	71.42857142857143
YGR080W	55.88235294117647
YGR081C	58.06451612903226
YGR084C	72.22222222222221
YGR085C	85.71428571428571
YGR086C	71.26436781609196
YGR087C	60.56338028169014
YGR088W	65.67164179104478
YGR089W	78.94736842105263
YGR092W	41.73913043478261
YGR093W	51.45631067961165
YGR096W	58.65384615384615
YGR097W	42.857142857142854
YGR100W	57.333333333333336
YGR101W	93.75
YGR102C	105.88235294117648
YGR105W	136.8421052631579
YGR106C	37.5
YGR107W	59.74025974025974
YGR108W	77.14285714285715
YGR109C	70.3125
YGR110W	44.21052631578947
YGR111W	69.81132075471697
YGR112W	96.07843137254902
YGR117C	49.411764705882355
YGR118W	51.92307692307693
YGR121C	51.28205128205128
YGR121W-A	67.22222222222223
YGR122C-A	35.43307086614173
YGR122W	60.49382716049383
YGR123C	50.0
YGR124W	40.0
YGR125W	41.07142857142857
YGR126W	42.5
YGR127W	38.55421686746988
YGR129W	45.88235294117647
YGR130C	60.49382716049383
YGR131W	67.94871794871796
YGR132C	67.08860759493672
YGR133W	69.86301369863014
YGR134W	46.835443037974684
YGR135W	58.57142857142858
YGR136W	44.57831325301205
YGR137W	45.88235294117647
YGR138C	42.68292682926829
YGR139W	45.54455445544555
YGR141W	44.15584415584416
YGR142W	40.54054054054054
YGR143W	40.229885057471265
YGR144W	46.05263157894737
YGR146C	44.047619047619044
YGR146C-A	47.493750000000006
YGR148C	51.470588235294116
YGR149W	52.112676056338024
YGR150C	61.904761904761905
YGR151C	50.0
YGR152C	55.4054054054054
YGR153W	57.608695652173914
YGR154C	54.736842105263165
YGR155W	71.42857142857143
YGR157W	43.82022471910113
YGR159C	33.92857142857143
YGR160W	33.33333333333333
YGR161C	42.66666666666667
YGR162W	64.21052631578948
YGR163W	33.65384615384615
YGR164W	38.88888888888889
YGR165W	53.84615384615385
YGR166W	15.0
YGR168C	52.63157894736842
YGR169C	54.21686746987952
YGR169C-A	48.3739837398374
YGR170W	41.55844155844156
YGR171C	42.62295081967213
YGR173W	41.30434782608695
YGR174C	39.743589743589745
YGR174W-A	61.30683529057513
YGR176W	51.61290322580645
YGR177C	50.63291139240506
YGR178C	45.1219512195122
YGR181W	44.871794871794876
YGR182C	46.53465346534654
YGR183C	40.625
YGR184C	41.02564102564102
YGR187C	44.5945945945946
YGR189C	47.25274725274725
YGR192C	48.75
YGR193C	45.45454545454545
YGR194C	48.837209302325576
YGR196C	8.0
YGR197C	44.0
YGR199W	17.0
YGR200C	57.692307692307686
YGR201C	41.37931034482759
YGR202C	56.666666666666664
YGR203W	37.77777777777778
YGR204C-A	51.71311780007432
YGR204W	62.244897959183675
YGR205W	38.961038961038966
YGR206W	36.25
YGR207C	46.666666666666664
YGR208W	38.63636363636363
YGR209C	47.76119402985074
YGR210C	70.58823529411765
YGR212W	37.34939759036144
YGR213C	50.0
YGR214W	63.1578947368421
YGR215W	64.58333333333334
YGR217W	4.0
YGR219W	69.73684210526315
YGR221C	51.13636363636363
YGR222W	44.554455445544555
YGR223C	46.666666666666664
YGR224W	38.75
YGR225W	57.35294117647059
YGR226C	41.9753086419753
YGR227W	48.68421052631579
YGR228W	64.47368421052632
YGR230W	50.602409638554214
YGR231C	62.903225806451616
YGR232W	39.56043956043956
YGR233C	53.2258064516129
YGR234W	50.588235294117645
YGR235C	53.0
YGR236C	40.963855421686745
YGR237C	42.857142857142854
YGR238C	82.41758241758241
YGR239C	62.06896551724138
YGR240C	57.89473684210527
YGR241C	53.94736842105263
YGR242W	50.0
YGR243W	48.19277108433735
YGR244C	41.66666666666667
YGR247W	34.831460674157306
YGR248W	62.33766233766234
YGR249W	42.168674698795186
YGR250C	85.52631578947368
YGR252W	53.2608695652174
YGR254W	64.8936170212766
YGR255C	49.54128440366973
YGR256W	66.96428571428571
YGR258C	42.51968503937008
YGR259C	50.413223140495866
YGR260W	55.64516129032258
YGR261C	53.0
YGR263C	46.42857142857143
YGR266W	46.55172413793103
YGR268C	46.15384615384615
YGR269W	58.16326530612245
YGR270W	51.02040816326531
YGR271C-A	66.48391812865498
YGR271W	35.0
YGR273C	32.03125
YGR275W	46.666666666666664
YGR276C	34.710743801652896
YGR279C	55.434782608695656
YGR282C	40.74074074074074
YGR283C	50.72463768115942
YGR284C	55.714285714285715
YGR285C	100.0
YGR286C	62.82051282051282
YGR287C	60.810810810810814
YGR288W	52.702702702702695
YGR289C	38.582677165354326
YGR290W	57.74647887323944
YGR291C	33.093525179856115
YGR292W	45.378151260504204
YGR295C	78.94736842105263
YHL002W	34.34343434343434
YHL003C	42.15686274509804
YHL005C	48.86363636363637
YHL006C	44.44444444444444
YHL007C	18.0
YHL008C	67.05882352941175
YHL009C	57.647058823529406
YHL010C	63.29113924050633
YHL011C	60.0
YHL012W	75.34246575342466
YHL013C	64.93506493506493
YHL014C	66.23376623376623
YHL015W-A	71.14083145343216
YHL016C	51.162790697674424
YHL017W	50.0
YHL019C	40.44943820224719
YHL020C	39.55223880597015
YHL021C	41.86046511627907
YHL022C	47.61904761904761
YHL023C	69.73684210526315
YHL024W	67.5
YHL026C	45.97701149425287
YHL027W	58.22784810126582
YHL028W	50.57471264367817
YHL029C	45.97701149425287
YHL030W	65.0
YHL031C	55.26315789473685
YHL032C	47.72727272727273
YHL033C	41.0958904109589
YHL034C	55.319148936170215
YHL035C	44.0
YHL036W	68.65671641791045
YHL037C	66.66666666666666
YHL038C	50.76923076923077
YHL039W	52.63157894736842
YHL040C	36.666666666666664
YHL041W	48.57142857142857
YHL042W	40.909090909090914
YHL043W	48.837209302325576
YHL044W	68.18181818181817
YHL045W	48.888888888888886
YHL046C	39.75903614457831
YHL047C	57.692307692307686
YHR001W-A	41.02564102564102
YHR003C	69.01408450704226
YHR004C	54.87804878048781
YHR005C	29.069767441860467
YHR006W	57.647058823529406
YHR007C-A	42.64247755176837
YHR008C	77.94117647058823
YHR009C	97.2972972972973
YHR010W	58.333333333333336
YHR011W	55.73770491803278
YHR012W	41.0958904109589
YHR013C	53.57142857142857
YHR014W	42.35294117647059
YHR015W	52.77777777777778
YHR016C	57.8125
YHR017W	72.88135593220339
YHR018C	48.75
YHR021C	44.44444444444444
YHR021W-A	55.69620253164557
YHR022C	41.48936170212766
YHR022C-A	40.56267806267806
YHR025W	39.50617283950617
YHR028C	53.84615384615385
YHR029C	35.714285714285715
YHR030C	0.0
YHR031C	46.875
YHR032W	69.73684210526315
YHR033W	70.75471698113208
YHR034C	68.96551724137932
YHR035W	37.77777777777778
YHR037W	34.883720930232556
YHR038W	30.526315789473685
YHR039C	41.25
YHR043C	36.7816091954023
YHR044C	38.70967741935484
YHR045W	81.66666666666667
YHR046C	46.73913043478261
YHR047C	38.095238095238095
YHR048W	32.97872340425532
YHR049C-A	44.11764705882353
YHR049W	43.90243902439025
YHR050W	42.5531914893617
YHR050W-A	52.47318439570951
YHR057C	44.565217391304344
YHR061C	62.35294117647059
YHR064C	91.30434782608695
YHR066W	67.56756756756756
YHR067W	41.53846153846154
YHR073W	52.0
YHR075C	48.68421052631579
YHR076W	47.94520547945205
YHR077C	49.25373134328358
YHR078W	30.303030303030305
YHR079C	0.0
YHR079C-A	59.183673469387756
YHR080C	36.470588235294116
YHR081W	35.294117647058826
YHR082C	50.0
YHR086W	38.095238095238095
YHR086W-A	38.03291536050157
YHR087W	35.526315789473685
YHR091C	61.53846153846154
YHR092C	51.724137931034484
YHR093W	65.625
YHR094C	44.15584415584416
YHR095W	43.20987654320987
YHR096C	44.70588235294118
YHR097C	35.36585365853659
YHR100C	68.85245901639344
YHR103W	60.71428571428571
YHR104W	38.46153846153847
YHR105W	42.168674698795186
YHR106W	41.66666666666667
YHR108W	39.726027397260275
YHR109W	46.75324675324675
YHR110W	77.96610169491525
YHR111W	46.0
YHR112C	45.83333333333333
YHR113W	39.784946236559136
YHR114W	32.58426966292135
YHR115C	57.47126436781609
YHR116W	75.0
YHR117W	48.35164835164835
YHR120W	43.58974358974359
YHR121W	37.9746835443038
YHR123W	51.68539325842697
YHR124W	64.0
YHR125W	74.64788732394366
YHR126C	44.303797468354425
YHR127W	60.273972602739725
YHR129C	41.42857142857143
YHR130C	40.4040404040404
YHR131C	76.81159420289855
YHR132C	38.095238095238095
YHR132W-A	67.10526315789474
YHR133C	47.82608695652174
YHR134W	50.0
YHR135C	61.038961038961034
YHR136C	49.29577464788733
YHR137W	47.5609756097561
YHR138C	48.35164835164835
YHR139C	64.19753086419753
YHR139C-A	48.31460674157304
YHR140W	55.434782608695656
YHR142W	15.0
YHR143W	50.63291139240506
YHR146W	56.00000000000001
YHR147C	69.11764705882352
YHR150W	38.67924528301887
YHR151C	38.55421686746988
YHR152W	36.95652173913043
YHR153C	50.602409638554214
YHR154W	61.904761904761905
YHR155W	51.31578947368421
YHR156C	64.86486486486487
YHR157W	48.86363636363637
YHR158C	42.15686274509804
YHR159W	44.73684210526316
YHR160C	41.77215189873418
YHR161C	51.5625
YHR162W	62.38532110091744
YHR163W	50.53763440860215
YHR167W	45.65217391304348
YHR171W	74.07407407407408
YHR175W-A	60.205886067955035
YHR176W	46.53465346534654
YHR177W	45.54455445544555
YHR178W	38.613861386138616
YHR179W	52.4390243902439
YHR180W	65.33333333333333
YHR181W	38.88888888888889
YHR182W	49.46236559139785
YHR183W	50.0
YHR184W	52.04081632653062
YHR185C	53.94736842105263
YHR189W	51.80722891566265
YHR191C	53.333333333333336
YHR193C	93.44262295081968
YHR195W	48.78048780487805
YHR198C	37.234042553191486
YHR199C	35.22727272727273
YHR200W	23.0
YHR202W	42.168674698795186
YHR203C	42.35294117647059
YHR204W	39.77272727272727
YHR206W	22.0
YHR207C	43.02325581395349
YHR209W	42.5
YHR210C	35.22727272727273
YIL001W	50.90909090909091
YIL002C	48.717948717948715
YIL002W-A	50.48764360690966
YIL005W	53.16455696202531
YIL006W	74.19354838709677
YIL007C	60.273972602739725
YIL008W	42.592592592592595
YIL009C-A	60.37735849056604
YIL009W	79.03225806451613
YIL010W	60.0
YIL011W	63.38028169014085
YIL012W	60.29411764705882
YIL013C	55.294117647058826
YIL014C-A	81.81818181818183
