orf	hap a | growth (colony size) | nicotinamide [120 mM]
YBR238C	-0.3369149691812096
YBR239C	0.36897438109061
YBR240C	-0.42191211526260003
YBR241C	0.4335389225408152
YBR242W	-1.645554049802791
YBR244W	-0.19919405726327152
YBR245C	-1.8706004942039565
YBR246W	-0.6908863504329175
YBR248C	2.0210975357559766
YBR249C	0.19090390548236325
YBR250W	0.20702426637103555
YBR255W	0.4830114800587306
YBR258C	0.4933235435475987
YBR259W	-0.03976694586439845
YBR260C	-0.08562137137502465
YBR261C	-0.8067660318632187
YBR262C	-0.28173393061899354
YBR263W	0.43751599592449403
YBR264C	0.442426355304415
YBR266C	0.6962832454181032
YBR267W	-1.0970563916504041
YBR269C	-1.0326767215860884
YBR270C	-0.1965935265253785
YBR271W	1.1069671233929705
YBR272C	1.2115901531152742
YBR273C	1.0690322932679983
YBR274W	0.39025662957350143
YBR275C	-0.2075713539086799
YBR276C	-1.843992784855798
YBR277C	-2.175529425175568
YBR278W	-2.6500167183203436
YBR280C	0.5709817487469944
YBR281C	-1.3608559544648362
YBR283C	-1.6408123669729717
YBR284W	-0.8860126633638233
YBR285W	1.0109204595118328
YBR286W	0.191980995198719
YBR287W	-0.5578601500587643
YBR288C	-0.4692355995225247
YBR289W	-3.718428349872101
YBR290W	1.9698378616106762
YBR291C	-0.805961444915579
YBR292C	-0.18103939495164975
YBR293W	0.3653812482960657
YBR294W	0.9659455440438991
YBR295W	-1.0874172473266839
YBR296C	0.785904398849511
YBR297W	-1.0023095521555463
YBR298C	-0.8287221837353532
YBR299W	0.14595152386505425
YBR300C	-0.0761589488283549
YBR301W	1.1735744799233379
YCL001W	-0.7804489582433977
YCL001W-A	-0.17595143674413888
YCL002C	1.3518836502155136
YCL009C	0.16433731579877975
YCL010C	-0.23147761055101496
YCL011C	-0.8949849684052078
YCL014W	-0.025746690476537333
YCL016C	-1.990551770259453
YCL022C	0.35100941591281076
YCL023C	0.19817605826999507
YCL024W	-0.005760893094245512
YCL025C	1.2289726448516403
YCL026C-A	0.6268296053368337
YCL027W	0.0245543158069147
YCL028W	0.1203843079931731
YCL029C	0.26257004933041334
YCL030C	1.2185247253754694
YCL032W	1.8737805959328644
YCL033C	0.47398073737106805
YCL034W	-0.14244302423003502
YCL035C	-1.3281129413347856
YCL036W	-1.458229543444444
YCL037C	-0.926439711834058
YCL038C	-0.1390884314024208
YCL039W	-0.38258016905362896
YCL040W	-0.28320135490950327
YCL042W	0.10803052067760513
YCL044C	1.1127255515826016
YCL045C	-0.30625485319709533
YCL046W	0.1493951189620639
YCL047C	0.8712959906780874
YCL048W	0.07734556667899455
YCL049C	0.3837454179129529
YCL050C	-1.256601767684542
YCL051W	-0.9693290177905429
YCL055W	0.6701346660993224
YCL056C	0.9752067729907412
YCL057W	0.6067891542167442
YCL061C	-2.9052036725771733
YCL063W	-0.0837321015727261
YCL064C	0.17409247897511868
YCL069W	1.2512691243511265
YCL076W	-0.8175407118529381
YCR001W	0.3297842581087015
YCR005C	0.7767773185237723
YCR006C	-0.47042691106130496
YCR007C	-0.039444610096526445
YCR008W	-1.108335735609956
YCR009C	-2.8587511053835013
YCR010C	-0.3527924933371451
YCR011C	0.308195363193782
YCR014C	0.3595699998854342
YCR015C	0.2687000108382991
YCR016W	-0.3556865629524097
YCR017C	0.36393491797570265
YCR019W	-1.0635240572132625
YCR020C	0.29803491948727795
YCR020C-A	-0.8795074164044098
YCR021C	0.37124543259049675
YCR022C	-0.22212873042431677
YCR023C	0.8994433513645949
YCR024C-A	-0.20528955613042005
YCR025C	-0.8150930827951895
YCR026C	-0.8931586800417874
YCR027C	-0.30066828991518685
YCR028C-A	2.6470148610788313
YCR030C	0.7277256974429498
YCR031C	2.3954640481666067
YCR032W	-0.2623187963846698
YCR033W	-0.37954969572879355
YCR034W	-3.3008411312118877
YCR036W	-0.893041778569747
YCR037C	-0.9416522772539071
YCR043C	0.6259914919479322
YCR044C	-3.0384391995674482
YCR045C	-1.0686327937767173
YCR048W	-0.5741001012272045
YCR049C	-0.29637231057791213
YCR050C	-0.41548248566730367
YCR051W	0.6083972718386376
YCR053W	-1.2764921892320298
YCR059C	0.32474466845110744
YCR060W	-0.7621332709945966
YCR061W	-0.18381148141162845
YCR063W	0.35548575729073717
YCR065W	-0.41250391091535643
YCR067C	-0.30379010482964
YCR068W	-0.8527504869086338
YCR069W	-0.26432560390185694
YCR071C	-4.432313235229028
YCR073C	0.4401305016708737
YCR073W-A	0.3386808556159002
YCR075C	0.27794419744845256
YCR076C	0.5746317588643297
YCR077C	-1.4236408997429624
YCR079W	1.6160885100429212
YCR081W	-0.6022405370287162
YCR082W	0.7233225980528906
YCR083W	1.6072944711268282
YCR085W	-0.8848375803146907
YCR086W	0.25010340119628177
YCR087C-A	-0.8214653681619071
YCR087W	-0.036372857201897875
YCR088W	-0.378248748325455
YCR089W	-0.6153164390570665
YCR090C	-0.16760300588595858
YCR091W	-0.7407642757707461
YCR092C	0.18473606253837888
YCR095C	-1.438099499404972
YCR098C	0.8437835641308983
YCR099C	0.20030963807622965
YCR100C	0.33569953115761564
YCR101C	0.12064136540480265
YCR102C	-0.4375011569381251
YCR102W-A	-1.4491114459801044
YCR105W	0.33880553416652737
YCR106W	2.36276795491654
YCR107W	-0.13968977265424895
YDL001W	-1.2235603744520231
YDL002C	-0.5085748016618682
YDL006W	-1.4647030220698551
YDL010W	0.09373109130854325
YDL011C	0.7998243278240801
YDL012C	-0.3391755089099482
YDL013W	-2.8437924397337007
YDL018C	0.7766279686037482
YDL019C	-0.13461364778803722
YDL020C	-1.3181713069914858
YDL023C	-1.1462854625117775
YDL024C	-0.15932745222541603
YDL025C	-0.02187253263267068
YDL026W	-0.17506258003667582
YDL027C	-0.1433897896530769
YDL033C	-0.21513053244977992
YDL034W	-0.17697344474625104
YDL035C	-0.7186316056399222
YDL036C	0.566049703234238
YDL037C	-0.36768151712561026
YDL039C	-0.26132251580254273
YDL040C	0.191636340455057
YDL041W	-0.3669609623455729
YDL042C	-1.3488792423648799
YDL046W	0.40481688582006814
YDL048C	0.1694872768991854
YDL050C	-0.9967060783247279
YDL051W	0.032455929189571436
YDL052C	-0.3239967284874875
YDL053C	0.7684167522189705
YDL054C	-0.4163069788147948
YDL056W	0.958995465333657
YDL059C	0.41553642523800505
YDL061C	0.9184984899057009
YDL062W	
YDL065C	0.7190881448238808
YDL066W	0.03528735918166834
YDL070W	0.05938978834073947
YDL071C	1.1727173526129835
YDL074C	-0.609284935370168
YDL076C	-0.9209788718170816
YDL077C	-1.1956973985509436
YDL078C	0.615641810887376
YDL079C	-0.06199603792751662
YDL080C	-0.2740450656628872
YDL081C	0.04838387382396948
YDL082W	-0.039754589916604126
YDL083C	0.029053326337477817
YDL085W	-0.6601788913804728
YDL086W	0.4992927681906928
YDL088C	0.007281321897275194
YDL089W	0.021165518310860672
YDL090C	-2.174798122839811
YDL091C	0.8278927801210187
YDL093W	0.7704228693558498
YDL094C	0.6274262536525854
YDL095W	0.2262017397957941
YDL096C	0.3472962076258808
YDL099W	-0.08288002240311743
YDL100C	0.32228950108273546
YDL104C	3.0206752936692634
YDL106C	-1.0652827720591427
YDL109C	0.1299686038480227
YDL110C	-1.3082693344752523
YDL112W	-0.28914687448796383
YDL113C	-0.035122896597945714
YDL114W	-0.2359097095586544
YDL117W	0.11045005117228095
YDL118W	-0.6762005668711376
YDL119C	0.25666842463034617
YDL121C	1.795395336733715
YDL122W	0.23733350846468018
YDL123W	-0.11196157182777078
YDL124W	-0.6343770326171133
YDL125C	-0.09510629628061956
YDL127W	-1.3645576202805112
YDL128W	-0.18010106324380612
YDL129W	0.20701966936830027
YDL130W	0.5217596069593492
YDL130W-A	0.9523519672671337
YDL131W	-0.8398640002100866
YDL133C-A	0.6094096660570372
YDL133W	-0.9099284769616418
YDL134C	-0.9232881817536037
YDL135C	0.26215255383970715
YDL136W	3.2749231693120042
YDL137W	0.2700157240933095
YDL138W	0.4312279843556133
YDL142C	0.6762342317907637
YDL144C	-0.6482952507859973
YDL146W	-0.8608954417002225
YDL149W	0.4340672563026555
YDL154W	0.07119614886747568
YDL155W	0.7231034839433856
YDL156W	-0.02568858518067623
YDL157C	-0.23163803125376764
YDL159W	-0.24682708673906834
YDL160C	-0.49862844057714095
YDL161W	0.2801778683586279
YDL162C	-0.8362164047902725
YDL167C	-0.043545230545978204
YDL168W	1.033374763240506
YDL169C	0.03792895809023904
YDL170W	0.08181596945934373
YDL171C	-0.0014564694021819617
YDL172C	-0.2343647347232829
YDL173W	-0.43388940350264693
YDL174C	0.5136649479630819
YDL175C	-0.9358371251184715
YDL176W	-0.4174504365918969
YDL177C	0.3341265854193731
YDL178W	0.3456816791070846
YDL179W	0.03529898754600063
YDL180W	-0.12138099144664925
YDL181W	-0.7142117861435213
YDL182W	-0.805557778334978
YDL183C	-0.9771119973481852
YDL184C	2.0492526740555035
YDL185W	0.6555182027908933
YDL186W	-0.4405376485145592
YDL187C	0.10559052159599615
YDL188C	-0.9205329585864143
YDL189W	0.7692757839219967
YDL190C	-0.9486538953046174
YDL191W	0.24793788402023306
YDL192W	-0.8847755510155687
YDL194W	-1.1491731237062044
YDL197C	0.5592191248908783
YDL199C	0.19181966289120345
YDL200C	-0.26600165423297606
YDL201W	0.8590828451866824
YDL203C	0.7336841675836465
YDL204W	0.02520143224672502
YDL206W	-1.2179134817944854
YDL210W	-0.322654438499893
YDL211C	-0.1519201976123323
YDL213C	-0.5687806153610513
YDL214C	0.08792136898176242
YDL215C	0.002952678171649841
YDL216C	0.44923730918403826
YDL218W	-0.020033257006421393
YDL219W	-1.2733710876255169
YDL222C	-0.7466853125429296
YDL223C	-0.939552557437954
YDL224C	-0.39787572284657113
YDL226C	-0.30614402937565327
YDL227C	-0.246950077474011
YDL229W	0.6157399994450246
YDL230W	-0.1518224290512914
YDL231C	-0.09482907739757833
YDL232W	-2.600190906207543
YDL233W	-0.34748964015513434
YDL234C	0.4724640562244639
YDL236W	0.42487903117882053
YDL237W	-0.5973241504522144
YDL238C	0.5252791186110336
YDL239C	0.15923481583333138
YDL240W	0.07623093899316814
YDL241W	0.07073138328525978
YDL242W	-0.39412342830643465
YDL243C	2.8096435152184873
YDR001C	0.46358746560250397
YDR003W	0.41285332199149954
YDR004W	-0.03517484287144459
YDR005C	-0.7171110257635809
YDR006C	0.9745605847017665
YDR007W	-0.7154630526666229
YDR008C	-0.4821927673403552
YDR009W	0.49861987117779083
YDR010C	-0.6643348947696048
YDR011W	-0.8574120238890227
YDR014W	-0.7490674725941601
YDR015C	0.21429480642548976
YDR018C	-0.5113215668426249
YDR019C	0.2973356743655515
YDR020C	0.6920576400518069
YDR022C	1.2707847771219178
YDR024W	-1.4872288468797188
YDR025W	-0.610224309002714
YDR026C	-0.6877251638389419
YDR029W	-0.08869828347713246
YDR030C	0.5202736522557659
YDR031W	-0.8176165587941967
YDR032C	-0.2803728684660536
YDR033W	0.22351403097969988
YDR034C	-0.6861382926375367
YDR035W	0.6256672029511431
YDR036C	0.3216614163469159
YDR042C	0.8272228500635834
YDR043C	-0.014274084100976494
YDR046C	0.12826733957169476
YDR048C	2.039015310571326
YDR049W	-0.7316798372521696
YDR051C	-0.1980708053488863
YDR055W	1.0234043991586352
YDR056C	0.3747193893504596
YDR057W	0.06705618779054773
YDR058C	-1.3990469339804426
YDR059C	-0.040645844510810325
YDR061W	-0.15794554797060809
YDR063W	0.05695816088699307
YDR066C	0.3601278498776818
YDR067C	-0.31498799396720073
YDR068W	0.9283377529558072
YDR070C	0.8409121019364023
YDR071C	-0.47495052098214896
YDR072C	-0.4017486256215596
YDR073W	0.1681325530985086
YDR074W	-2.4215723451639573
YDR075W	-3.346785697425569
YDR076W	-1.8005424746401053
YDR077W	0.4325835401407441
YDR080W	-2.7794872080887196
YDR083W	0.6252219406089077
YDR084C	-0.12086501739826228
YDR085C	0.8067196470755891
YDR089W	-0.03313582342800746
YDR090C	-0.20646116193798175
YDR092W	-1.077179836370328
YDR093W	-0.22501938918329645
YDR094W	0.5520079703595274
YDR095C	-0.3253391655905948
YDR096W	1.2395311400696114
YDR097C	-1.5627649285819587
YDR098C	-0.3915512087836871
YDR099W	0.11507163452027483
YDR100W	-0.6064441675441566
YDR101C	0.22550300459940026
YDR102C	0.32376628696934834
YDR103W	0.4797405597100752
YDR104C	-0.12946528780533592
YDR105C	0.8530795635768375
YDR107C	0.5803144897545602
YDR108W	-1.1431900454991073
YDR109C	0.2985140846778819
YDR110W	0.3104267342042421
YDR111C	0.08753749362337633
YDR112W	-3.303107976442189e-05
YDR116C	0.6241751946301121
YDR117C	0.5121085312271506
YDR119W	0.10290181828526251
YDR120C	-1.2668975805735612
YDR121W	-0.3925458895642914
YDR122W	0.18388893322146657
YDR123C	0.11710164590571362
YDR124W	-0.037099019478679544
YDR125C	-0.003750884291174811
YDR126W	-4.366866820524539
YDR127W	0.5707140219972529
YDR128W	-0.9236271334136603
YDR130C	-0.8215512582535612
YDR131C	0.16499815754024966
YDR132C	-0.3690808403463508
YDR133C	-0.20595210535864922
YDR135C	0.7501897824549263
YDR139C	0.12360755679110999
YDR142C	-0.02826829846912957
YDR143C	-0.04720461056835347
YDR144C	-0.5181661062039691
YDR146C	-0.9651029592408038
YDR147W	0.56256090925792
YDR148C	0.2906653047706108
YDR149C	0.2607803092485724
YDR150W	-0.5808502140149693
YDR151C	-0.22732651706845305
YDR152W	-0.04561401101481178
YDR153C	0.07591343031225253
YDR154C	-0.5382648326195312
YDR155C	-0.024875837500803032
YDR156W	0.5381597635980836
YDR157W	-1.1186249385075755
YDR158W	-1.4706674458344782
YDR159W	-1.683991792202782
YDR161W	-0.11410147249910303
YDR162C	-1.2247179057522728
YDR163W	-0.3047497471530641
YDR165W	-0.5630542525199385
YDR169C	-0.1069148336212627
YDR171W	0.441227538924975
YDR173C	-2.7325955523649483
YDR174W	-1.8246787655294276
YDR178W	0.8010732004211502
YDR179C	0.8607796477243228
YDR179W-A	-0.5834068412927724
YDR181C	0.29196875614037465
YDR183W	-0.5349915853134949
YDR184C	0.4566121698850576
YDR185C	0.002842819895348977
YDR186C	-0.6228171578110485
YDR191W	0.2632573808725601
YDR192C	-0.020357033353661253
YDR193W	0.23904892634678124
YDR198C	0.10568432646982617
YDR199W	-0.33001669167994463
YDR202C	-0.052877612785398403
YDR203W	-0.3102104336887648
YDR205W	-0.521600386536161
YDR206W	0.4033389222012902
YDR207C	-2.415887240020218
YDR209C	0.9014222315168419
YDR210W	-0.7858436960636193
YDR213W	0.332133574941354
YDR214W	0.8596992262762702
YDR215C	-0.3001223528855443
YDR216W	-0.9961718721686399
YDR217C	-1.5987992693560418
YDR218C	-0.09298991145360953
YDR219C	0.14935237410889785
YDR220C	0.39134796676863054
YDR221W	0.29468641175129934
YDR222W	0.14166545208012069
YDR223W	-0.17424256340395436
YDR225W	-0.07637907598683893
YDR227W	0.8350059601418265
YDR229W	-0.5224022761685957
YDR233C	-0.2141072065360256
YDR234W	1.0893813716215883
YDR239C	0.03947654613895493
YDR241W	0.45479058869538386
YDR242W	0.6775608659331415
YDR244W	-1.0886677057269687
YDR245W	-3.8872408828091856
YDR247W	-1.939879195374099
YDR248C	-0.3333455369071897
YDR249C	-0.11021090864131317
YDR250C	-0.7223842622929025
YDR251W	0.37922759167216863
YDR252W	0.3046279477422778
YDR253C	-0.6978544829604555
YDR254W	-0.4025662509020859
YDR255C	-0.1515092983846975
YDR256C	-0.22764022676562337
YDR257C	-0.28322466928191414
YDR258C	1.3149744328500823
YDR259C	-0.1924647864678868
YDR260C	0.14981326804399228
YDR261C	0.847579977345647
YDR262W	-0.9458046629170528
YDR263C	-0.032497437193657566
YDR265W	-0.8698141618502391
YDR266C	0.27271548447851446
YDR269C	-0.05173690381333877
YDR270W	-1.3264657051152857
YDR271C	-0.3483464663314174
YDR272W	-0.04707586301991863
YDR273W	-0.516554678878776
YDR274C	0.08761658674460278
YDR275W	0.2069191312701339
YDR276C	-0.3584938492301422
YDR277C	-1.0017836406998368
YDR278C	0.7705570782188785
YDR279W	-0.7499707740123435
YDR281C	0.07775355242741329
YDR282C	0.27262553420609514
YDR284C	0.19752896946049245
YDR285W	0.13525967282624174
YDR286C	-0.40109921519058056
YDR287W	0.3439250626442895
YDR289C	0.27450534420340855
YDR290W	1.1857258321321342
YDR291W	0.8580399417592851
YDR293C	-2.505909942918684
YDR294C	-0.11902497110371041
YDR297W	0.13276305258408333
YDR304C	0.02832195052967039
YDR305C	-0.4563361012420747
YDR306C	0.5204171666340189
YDR307W	0.7803323706555718
YDR309C	-0.06913502363295267
YDR310C	-1.187038396200975
YDR312W	-1.0885171914728002
YDR313C	-1.5623107102844151
YDR314C	0.39035108241835353
YDR315C	-2.0298893655456274
YDR316W	-0.3860715756331453
YDR317W	1.1580413327012729
YDR318W	0.5886606495197362
YDR319C	-0.8322759669313783
YDR320C	-0.39091834116226054
YDR321W	-0.5615478293574774
YDR326C	0.25194727681809015
YDR329C	0.2517106694002018
YDR330W	0.4991031691712256
YDR332W	0.4823201637695387
YDR333C	-0.3891421673920762
YDR334W	-2.0922780156387843
YDR335W	-0.4954168276995691
YDR336W	0.09525707628405933
YDR338C	-0.15337710455851472
YDR340W	0.29681420077005294
YDR344C	0.06126833351678696
YDR345C	0.4012365485011447
YDR346C	-0.70267533465429
YDR348C	0.9222914965502885
YDR349C	-0.23077130962239784
YDR351W	-0.7308378334513602
YDR352W	-0.33399881656476793
YDR354W	-0.4709895244377281
YDR357C	-0.39437285624437307
YDR358W	-0.07269361936942755
YDR359C	-3.5316671412210865
YDR360W	-1.1699228923415952
YDR363W	-0.02218031186551883
YDR363W-A	1.068255496849174
YDR368W	-0.21722910854227903
YDR369C	-2.903571356955645
YDR370C	-0.4155540379560949
YDR371W	0.1272102193004751
YDR372C	-0.6112320667729366
