orf	hap a | growth (colony size) | nicotinamide [120 mM]
YAL002W	0.7368976668895117
YAL004W	0.9869067300747718
YAL005C	0.9166301979731811
YAL007C	0.9737368074232962
YAL008W	0.8877807020261387
YAL010C	0.8557007330446476
YAL011W	0.650112907438188
YAL013W	0.6746156861760836
YAL014C	1.2800247213861233
YAL015C	1.234596806848582
YAL017W	1.1510950667760904
YAL018C	0.89532880813098
YAL019W	0.9454292767619454
YAL020C	0.9908021993645257
YAL022C	0.9646334470077136
YAL023C	0.9689112280220491
YAL024C	0.6972062419485192
YAL026C	0.5377416659790955
YAL027W	1.068111913292984
YAL028W	0.8820058924076417
YAL029C	1.0518605844466618
YAL030W	0.9887017980434554
YAL031C	1.0060400559280953
YAL034C	1.1129162544644813
YAL036C	0.9420215508736125
YAL037W	1.0575614331099357
YAL040C	0.9238744382464728
YAL042C-A	0.9352498023944191
YAL042W	0.9263688367097698
YAL045C	0.9625619513878907
YAL046C	1.10995696880043
YAL048C	1.746853707727758
YAL049C	0.9975579736134464
YAL051W	1.0903422805925191
YAL053W	1.0451627777199404
YAL054C	1.0577959915333084
YAL055W	0.9057998458931948
YAL056C-A	1.0631146757503278
YAL056W	1.145619398678662
YAL058W	1.2294888734480565
YAL059W	0.536283964220913
YAL060W	0.9437156546821567
YAL061W	1.1163448264946556
YAL062W	1.0668082940249097
YAL064C-A	1.0216458432242033
YAL065C	0.8373923974273123
YAL066W	0.9112833979420283
YAL067C	1.3458645735213293
YAL068C	0.813116865960782
YAR002C-A	0.9850268713121637
YAR002W	1.007066431876738
YAR003W	1.0884247548739698
YAR014C	1.076678883777633
YAR015W	0.06017863459497701
YAR018C	1.0419610314517431
YAR020C	1.2368259343756685
YAR023C	0.971559589065786
YAR027W	1.0845157875498312
YAR028W	1.4432707433975778
YAR029W	0.9209098518042037
YAR030C	0.8906626451707695
YAR031W	1.0734879651386642
YAR035W	1.1418745755928406
YAR042W	0.8282171531540387
YAR047C	1.1028025284808232
YAR050W	0.6793727148836244
YBL001C	1.3035643490128774
YBL003C	1.2104271612319426
YBL005W	1.212204772106349
YBL007C	0.9069906049782961
YBL008W	0.697325769348965
YBL009W	0.8995388113591063
YBL010C	1.0311180857629065
YBL011W	0.9392083326551374
YBL013W	0.9828577373147194
YBL015W	1.0581594289687954
YBL016W	1.1568225929064
YBL017C	0.8343790979447379
YBL019W	1.018105214079029
YBL021C	1.3595769909365605
YBL024W	1.229428153033409
YBL025W	1.072373088027747
YBL027W	0.22571096047611913
YBL028C	1.137707664482349
YBL029W	0.8920726761259663
YBL031W	0.9182662866529621
YBL032W	1.1235482311859548
YBL036C	0.8894254940192102
YBL037W	1.0780953499682568
YBL039C	1.1536040211698029
YBL042C	1.059514513646608
YBL043W	1.0962409326530835
YBL046W	0.9975050215363819
YBL047C	1.0341548979140853
YBL048W	0.9132711488032778
YBL049W	0.9738439480299148
YBL051C	0.8563076461237691
YBL052C	1.0657247577838256
YBL053W	0.7845239742935475
YBL054W	1.0517574734549802
YBL055C	1.0502186371294577
YBL056W	0.9163597962595212
YBL057C	0.8409193143484899
YBL059W	1.127424574931715
YBL060W	0.8960987339508688
YBL061C	1.006958487013261
YBL062W	0.9574932128372599
YBL063W	1.0573563207756231
YBL064C	1.1085325398778605
YBL065W	1.014201397671386
YBL066C	0.8291303892234262
YBL067C	0.8797117811878963
YBL068W	1.0330814966064914
YBL069W	1.0208181219074142
YBL070C	0.9426545324756339
YBL071C	1.1006584968431852
YBL072C	0.6254934242433763
YBL075C	1.0810298403089014
YBL078C	1.0009823329715146
YBL079W	0.7934729347125911
YBL081W	0.5831245557803598
YBL082C	0.7611168603252169
YBL083C	0.8806363952557081
YBL085W	0.9725913349040202
YBL086C	1.0834204879923048
YBL087C	0.8447157460462191
YBL088C	0.9867040719076672
YBL089W	0.7264611585423995
YBL091C	1.1593213742779902
YBL091C-A	0.7092852211003436
YBL094C	0.722866923035579
YBL095W	0.7142912411288086
YBL096C	1.177243922622308
YBL098W	0.9458863982409361
YBL100C	1.183013783130143
YBL101C	0.9478759101264269
YBL102W	0.9475504397715401
YBL103C	0.8684903282912209
YBL104C	1.0748258548354492
YBL106C	1.0744316547929207
YBL107C	1.1399300994896793
YBR001C	0.9671462187033559
YBR005W	1.236933928358797
YBR006W	0.9215226045143421
YBR007C	1.0380077071522331
YBR008C	1.220076351869345
YBR009C	0.7836653323867719
YBR010W	0.951032756419756
YBR012C	0.9243950735154984
YBR013C	0.9573421474415575
YBR014C	1.1344793942812381
YBR015C	0.9847070483517
YBR016W	0.9415925151127444
YBR018C	1.0205566320781025
YBR019C	0.9876012373228347
YBR020W	0.9450055652962376
YBR022W	0.8333358703729628
YBR023C	0.7356654082186038
YBR024W	1.0304192029172121
YBR025C	1.2313378479754133
YBR026C	0.9395709165922681
YBR027C	0.8453231416732006
YBR028C	1.2358935422895672
YBR030W	0.7961008011706474
YBR031W	1.0771414673415363
YBR032W	1.0825061575374997
YBR033W	0.8887057771837652
YBR034C	0.8943858565840558
YBR036C	0.6721507284765883
YBR040W	1.1449577783684897
YBR041W	0.9715382513787465
YBR042C	0.7208241897261063
YBR043C	0.8676233234353062
YBR044C	0.8632954364038489
YBR045C	0.8969608782703873
YBR046C	0.7245039420022661
YBR047W	0.9701717957870266
YBR048W	0.8074516881958143
YBR050C	1.0289143523848998
YBR051W	1.090981785837541
YBR052C	1.0474626343105689
YBR053C	0.9999875001232692
YBR054W	1.0286369249831473
YBR056W	0.9489493690340611
YBR057C	1.008986366915761
YBR058C	0.9888798628097626
YBR059C	0.909941829351475
YBR061C	1.1218439390598394
YBR062C	1.0539993901435
YBR063C	1.1059028080436484
YBR064W	1.130609975205863
YBR065C	1.0174714809590975
YBR066C	0.9649772449020243
YBR067C	1.0578655622267152
YBR068C	0.9353981638891962
YBR069C	1.1039817505448286
YBR071W	1.005397288515226
YBR072W	0.8675260246892619
YBR073W	0.8136458117460368
YBR074W	0.9737453918119342
YBR076W	1.0181349332899048
YBR077C	0.9095359552372899
YBR078W	0.620530776043424
YBR082C	0.9713960945303245
YBR083W	1.0303313281069149
YBR084C-A	0.9570978783726437
YBR084W	0.924276964096286
YBR085W	1.2225127353787988
YBR086C	0.7826859517179778
YBR089C-A	1.2736772033259105
YBR090C	0.9755165821916183
