orf	hap a | abundance of a specific protein/peptide (Pot1-GFP) | oleic acid [0.2%] | Saleem RA~Aitchison JD, 2010	hap a | number of peroxisomes | oleic acid [0.2%] | Saleem RA~Aitchison JD, 2010	hap a | size of peroxisomes | oleic acid [0.2%] | Saleem RA~Aitchison JD, 2010	hap a | peroxisome inheritance | oleic acid [0.2%] | Saleem RA~Aitchison JD, 2010	hap a | transport to/from peroxisomes (Pot1-GFP) | oleic acid [0.2%] | Saleem RA~Aitchison JD, 2010
YBL104C	-0.8426274354717921	0.08723503118889019	0.11304460814765657	0.0	0.0
YBL106C	-0.14966793613041784	0.08723503118889019	0.11304460814765657	0.0	0.0
YBL107C	0.22526679808420014	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR001C	-0.7954511426838536	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR005W	-0.003616517046413562	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR006W	-2.886530698475232	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR007C	-0.2748695352687232	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR008C	-0.19418120149551882	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR009C	-0.9603472172425014	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR010W	-0.7303218804444246	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR012C	0.26773413050222195	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR013C	0.16529731895554917	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR014C	-0.22591466718156833	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR015C	-1.5559924299479218	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR016W	-0.5700913272466107	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR018C	-1.2730145083107847	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR019C	-0.5973754297238533	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR020W	-0.12090732515368839				
YBR021W	-1.877939783449611	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR022W	0.019686542995821194	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR023C	-0.21060960325256672	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR024W	0.2399951520845018	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR025C	-1.5888841834421004	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR026C	-1.7596796702021202	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR027C	-0.32520733464250245	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR028C	-0.4909788979816639	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR030W	-0.624441166888778	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR031W	-2.1803748070832216	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR032W	-0.6564980775896156	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR033W	-0.09512336928300394	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR034C	-0.10923957839860494	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR035C	-2.0473958729044996	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR037C	0.22453391443916576				
YBR041W	1.0554516350234118	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR042C	0.042178281512993854	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR043C	-0.008372831157538918	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR044C	-3.001813149708576	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR045C	-0.1234327679314497	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR046C	-0.4473059240488124	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR047W	0.0676015748120296	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR048W	-1.061768196522696	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR050C	0.8385282498494764	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR051W	0.43084933782495505	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR052C	0.20936686855477243	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR054W	0.11151401421203257	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR056W	-0.2419443996430398	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR057C	-0.5163673575428601	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR058C	-0.053918964740372846	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR059C	-0.34013387212798857	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR062C	0.09616712165524668	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR063C	0.31656428383466234	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR064W	0.5894748539373162	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR065C	0.12706698387298615	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR066C	0.3358653250390481	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR067C	0.4069332574443339	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR068C	0.5429060994559484	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR069C	-1.1686799820007974	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR071W	0.1528099022088248	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR072W	-0.03838457063950616	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR073W	-0.31025822961224525	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR074W	0.3869462282439588	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR076W	0.25521967030284515	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR077C	-2.489434299774868	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR078W	-0.35799870022288455	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR081C	-1.7940582729757215	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR083W	-0.0367020820235084	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR084C-A	-2.017391224809976	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR084W	0.4934262437786012	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR085W	-0.1064373351260815	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR089C-A	0.19481074255834832	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR092C	0.25935591823301757	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR093C	-0.3149024940206808	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR094W	-0.5360838620428515	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR095C	-1.8533288587486516	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR096W	-0.17529499206917856	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR097W	-1.5765529640440825	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR098W	-0.30176699641302773	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR099C	0.10944989848177275	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR101C	0.09339581641378134	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR103W	-1.7432570807785062	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR104W	0.13987241761019273	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR105C	-0.29812690945088677	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR106W	-1.985461493071383	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR107C	-0.22743053924808623	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR108W	0.07810850935897563	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR111C	-0.261528213966631	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR113W	0.179256170993518	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR114W	-0.01616201769509508	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR115C	0.24449432839231555	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR116C	0.12564355180859116	0.08723503118889019	11.304460814765708	0.0	0.0
YBR119W	-0.12090732515368839	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR120C	-0.21144854772424182	-8.549033056511277	0.11304460814765657	0.0	0.0
YBR125C	-0.3569773211207106	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR126C	-1.6451566726554328	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR127C	-3.6041077583811	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR129C	-0.6558766701176083	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR130C	-1.6021811163388489	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR131W	-1.741285510297481	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR132C	-2.2529423061607545	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR133C	0.005896271118095042	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR134W	-1.9444756553902587	0.08723503118889019	11.304460814765708	0.0	0.0
YBR137W	-0.09166579547704452	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR138C	-0.2030715666922048	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR139W	-1.3001874880382147	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR141C	-0.3945084509341786	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR144C	-0.47294745516710324	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR145W	-0.5286654919663117	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR147W	-0.3492914068469449	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR148W	-0.27580973554815247	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR149W	-0.4995217838200903	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR150C	-0.17197332943047083	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR151W	-0.010062682026298717	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR156C	-3.928727840825017	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR157C	0.3276767273615037	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR158W	0.06129595009253928	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR159W	-0.026991818612962473	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR161W	0.047165658287163036	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR162C	-1.8794255099895911	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR162W-A	-0.25746744537577226	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR163W	0.11013515780653182	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR164C	-0.04426556771556654	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR165W	-0.3720601025502701	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR166C	-2.005637262313579	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR168W	-2.461302609043862	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR169C	0.012400485587185806	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR170C	-0.18391548918246006	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR171W	-0.5899451534825441	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR172C	-0.23859118718554181	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR173C	-0.10923957839860494	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR174C	0.042178281512993854	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR175W	-0.7303218804444246	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR176W	0.2959264906577957	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR177C	0.8385282498494764	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR178W	-1.3640322714703141	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR179C	0.2651084598252376	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR180W	-0.21060960325256672	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR181C	-1.3225311684925452	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR182C	-0.2419443996430398	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR183W	-0.31025822961224525	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR184W	-0.15564366256166384	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR185C	0.5894748539373162	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR186W	0.16529731895554917	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR187W	0.4650713043018522	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR188C	0.26773413050222195	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR191W	-1.380703019630194	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR194W	-0.6564980775896156	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR195C	-0.09512336928300394	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR197C	-0.5163673575428601	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR199W	-0.34013387212798857	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR200W	-1.5888841834421004	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR201W	0.054716165322501994	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR203W	-0.03838457063950616	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR204C	0.3869462282439588	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR205W	-0.2931642293206635	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR206W	0.0811644252713037	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR207W	0.20936686855477243	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR209W	-0.5700913272466107	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR210W	0.17811597268679163	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR213W	-0.08169810152822918	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR214W	-0.19418120149551882	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR215W	-1.1190274058849163	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR216C	0.2810879772993134	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR217W	-0.02322825594727583	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR218C	-0.008372831157538918	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR219C	0.12706698387298615	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR220C	-0.9603472172425014	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR221C	-0.7713016270599395	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR222C	0.31656428383466234	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR223C	-0.1570537929864208	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR224W	-0.6590080875153698	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR225W	-0.5491017488979691	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR226C	-1.966451566186762	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR227C	-0.3497879056887114	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR228W	0.024526056243947172	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR229C	0.26394913997670727	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR230C	0.28993541404131373	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR231C	-1.0438929593551303	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR232C	0.09616712165524668	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR233W	0.3489941584558161	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR235W	0.4142934377063709	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR238C	-0.8996043716288655	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR239C	-0.17672548911799135	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR240C	-1.7222999325557973	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR241C	0.14103953550111636	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR242W	-0.07282186953410186	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR244W	0.012281540294722887	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR245C	0.17706732314918464	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR246W	-0.40911381518875845	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR248C	-0.6945014838715021	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR249C	0.5512871803234738	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR250W	0.6514439352005019	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR251W	0.00931367185187656	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR255W	-0.7691418174530747	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR258C	0.27613442476824496	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR259W	-0.4555340816934375	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR260C	0.5974066770982217	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR261C	-0.3691250349384732	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR262C	0.4407958173889438	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR263W	0.23585722350945812	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR264C	0.7197952889709848	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR266C	-0.6274063934429078	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR267W	-1.5635764525737141	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR268W	-1.6998614507602714	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR269C	-0.3224914319839828	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR270C	0.05218613992968419	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR271W	0.05309144153279993	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR272C	-0.2645696370812926	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR273C	-0.07902733977558035	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR274W	0.3695140876761715	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR275C	-0.705429573521292	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR276C	-0.5069933723462331	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR277C	0.18537601088481775	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR278W	0.48676972441555766	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR280C	-0.6640135533396597	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR281C	0.8287155669678999	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR283C	0.2202438413847591	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR284W	0.5749591760783699	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR285W	0.1303729150552872	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR286W	-0.33856978113450675	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR287W	-0.33769826433091	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR288C	-0.6125202803061126	0.08723503118889019	11.304460814765708	0.0	0.0
YBR289W	-2.0475758596282385	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR290W	-0.5012630230157882	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR291C	-1.712621275796688	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR292C	-1.5283687680281215	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR293W	0.09756069229096995	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR294W	-0.582051585903692	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR295W	0.7032442932585634	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR296C	-0.8635272566380631	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR297W	0.445891773477285	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR298C	-0.015715818256851685	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR299W	0.48774384920035946	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR300C	-0.5579220314202005	0.08723503118889019	0.11304460814765657	0.0	0.0
YBR301W	-0.32818016127046595	0.08723503118889019	0.11304460814765657	0.0	0.0
YCL001W	0.4390472050057056	0.08723503118889019	0.11304460814765657	0.0	0.0
YCL001W-A	-0.6163717163397363	0.08723503118889019	0.11304460814765657	0.0	0.0
YCL002C	-0.08910372802885845	0.08723503118889019	0.11304460814765657	0.0	0.0
YCL004W	-4.411990027008932				
YCL005W	-0.3582940990808857	0.08723503118889019	0.11304460814765657	0.0	0.0
YCL010C	0.08164906391818294	0.08723503118889019	0.11304460814765657	0.0	0.0
YCL011C	-0.32643048933248675	0.08723503118889019	0.11304460814765657	0.0	0.0
YCL014W	0.2660660432878012	0.08723503118889019	0.11304460814765657	0.0	0.0
YCL016C	-1.8266153245340984	0.08723503118889019	0.11304460814765657	0.0	0.0
YCL022C	0.3100932516779989	0.08723503118889019	0.11304460814765657	0.0	0.0
YCL023C	0.40265305357068837	0.08723503118889019	0.11304460814765657	0.0	0.0
YCL024W	0.2883410537301685	0.08723503118889019	0.11304460814765657	0.0	0.0
YCL025C	-0.278158219885783	0.08723503118889019	0.11304460814765657	0.0	0.0
YCL026C-A	-0.059058058020593024	0.08723503118889019	0.11304460814765657	0.0	0.0
YCL027W	-0.3778889248473865				
YCL028W	-0.46504502926875807	0.08723503118889019	0.11304460814765657	0.0	0.0
YCL029C	-1.079441986951594	0.08723503118889019	0.11304460814765657	0.0	0.0
YCL032W	0.004795916555557509	0.08723503118889019	0.11304460814765657	0.0	0.0
YCL033C	-0.444527514671171	0.08723503118889019	0.11304460814765657	0.0	0.0
YCL034W	-0.42103835778582493	0.08723503118889019	0.11304460814765657	0.0	0.0
YCL035C	0.3286791409385695	0.08723503118889019	0.11304460814765657	0.0	0.0
YCL036W	0.06794221054058752	0.08723503118889019	0.11304460814765657	0.0	0.0
