orf	hap a | abundance of a specific protein/peptide (Pot1-GFP) | oleic acid [0.2%] | Saleem RA~Aitchison JD, 2010	hap a | number of peroxisomes | oleic acid [0.2%] | Saleem RA~Aitchison JD, 2010	hap a | size of peroxisomes | oleic acid [0.2%] | Saleem RA~Aitchison JD, 2010	hap a | peroxisome inheritance | oleic acid [0.2%] | Saleem RA~Aitchison JD, 2010	hap a | transport to/from peroxisomes (Pot1-GFP) | oleic acid [0.2%] | Saleem RA~Aitchison JD, 2010
YDL022W	0.8631149171574313	0.0	0.0	0.0	0.0
YDL024C	0.6888557848255257	0.0	0.0	0.0	0.0
YDL025C	1.001537770722053	0.0	0.0	0.0	0.0
YDL026W	0.5373612786828548	0.0	0.0	0.0	0.0
YDL027C	0.7794787697464183	0.0	0.0	0.0	0.0
YDL032W	-3.130684361027257	0.0	0.0	0.0	0.0
YDL033C	-2.785705086160519	0.0	0.0	0.0	0.0
YDL034W	-1.473935848087084	0.0	0.0	0.0	0.0
YDL035C	0.04858041789550772	0.0	0.0	0.0	0.0
YDL036C	0.5990808264329048	0.0	0.0	0.0	0.0
YDL037C	0.43741780859902774	0.0	0.0	0.0	0.0
YDL039C	0.9508914537173021	0.0	0.0	0.0	0.0
YDL040C	0.42424187276344905	0.0	0.0	0.0	0.0
YDL046W	1.1410506851920492	0.0	0.0	0.0	0.0
YDL047W	0.23657732299472928	0.0	0.0	0.0	0.0
YDL048C	0.7259324293610968	0.0	0.0	0.0	0.0
YDL049C	0.48280724846329665	0.0	0.0	0.0	0.0
YDL050C	0.2699103875261527	0.0	0.0	0.0	0.0
YDL051W	0.9056861226815242	0.0	0.0	0.0	0.0
YDL052C	0.5830673384863186	0.0	0.0	0.0	0.0
YDL053C	0.8337717342653378	0.0	0.0	0.0	0.0
YDL054C	0.7055469163704835	0.0	0.0	0.0	0.0
YDL057W	0.06665469638504301	0.0	0.0	0.0	0.0
YDL059C	-0.07619623162763195	0.0	0.0	0.0	0.0
YDL062W	0.31964951467413166	0.0	0.0	0.0	0.0
YDL063C	0.2868747107340068	0.0	0.0	0.0	0.0
YDL065C	1.524271430050818	0.0	0.0	0.0	-1.0
YDL066W	0.6557307254946504	0.0	0.0	0.0	0.0
YDL069C	0.6740421958568792	0.0	0.0	0.0	-1.0
YDL070W	0.6186324099685202	0.0	0.0	0.0	0.0
YDL071C	-1.0828270148667145	0.0	0.0	0.0	0.0
YDL072C	0.5002379309032623	0.0	0.0	0.0	0.0
YDL073W	0.6377264184579232	0.0	0.0	0.0	0.0
YDL074C	-2.504251212484307	0.0	0.0	0.0	0.0
YDL075W	-1.3528166832698154				
YDL076C	1.063562064157815	0.0	0.0	0.0	0.0
YDL079C	0.25227187692367886	0.0	0.0	0.0	0.0
YDL080C	1.275230716809926	0.0	0.0	0.0	0.0
YDL081C	-1.7840769875162876	0.0	0.0	0.0	0.0
YDL082W	-0.3404804704136352	0.0	0.0	0.0	0.0
YDL083C	-1.5336155740330986	0.0	0.0	0.0	0.0
YDL086W	0.35909922210677536	0.0	0.0	0.0	0.0
YDL088C	0.4634067965491266	0.0	0.0	0.0	0.0
YDL089W	0.2468437253634106	0.0	0.0	0.0	0.0
YDL090C					
YDL094C	-0.29876065936363305	0.0	0.0	0.0	0.0
YDL095W	0.7526590448591173	0.0	0.0	0.0	0.0
YDL100C	0.9508914537173021	0.0	0.0	0.0	0.0
YDL101C	-1.0828270148667145	0.0	0.0	0.0	0.0
YDL104C	-0.5440822610586014	0.0	0.0	0.0	0.0
YDL109C	0.8631149171574313	0.0	0.0	0.0	0.0
YDL110C	1.275230716809926	0.0	0.0	0.0	0.0
YDL112W	0.3359998590870039	0.0	0.0	0.0	0.0
YDL113C	0.06665469638504301	0.0	0.0	0.0	0.0
YDL115C	-1.2265644476608244	0.0	0.0	0.0	0.0
YDL117W	-1.7142036859346244	0.0	0.0	0.0	0.0
YDL121C	0.6377264184579232	0.0	0.0	0.0	0.0
YDL122W	1.001537770722053	0.0	0.0	0.0	0.0
YDL123W	0.5680331654021662	0.0	0.0	0.0	0.0
YDL124W	0.7501151500789098	0.0	0.0	0.0	0.0
YDL125C	-1.0350413177249655	0.0	0.0	0.0	0.0
YDL127W	-0.04738129961629681	0.0	0.0	0.0	0.0
YDL128W	-0.19311954615860355	0.0	0.0	0.0	0.0
YDL130W-A	0.16827989301700097	0.0	0.0	0.0	0.0
YDL131W	0.5002379309032623				
YDL133C-A	0.6665907915051205	0.0	0.0	0.0	0.0
YDL134C	0.00578382524091865	0.0	0.0	0.0	0.0
YDL135C	0.1477587654632931	0.0	0.0	0.0	0.0
YDL137W	0.25227187692367886	0.0	0.0	0.0	0.0
YDL138W	0.3728434424615994	0.0	0.0	0.0	0.0
YDL142C	1.1410506851920492	0.0	0.0	0.0	0.0
YDL144C	-0.2584777834237707	0.0	0.0	0.0	0.0
YDL146W	-1.1366753158908787	0.0	0.0	0.0	0.0
YDL149W	-0.39356136290996013	0.0	0.0	0.0	0.0
YDL151C	-1.7091072489789827	0.0	0.0	0.0	0.0
YDL154W	-0.10896802040157152	0.0	0.0	0.0	0.0
YDL155W	0.12012469905209738	0.0	0.0	0.0	0.0
YDL156W	0.4882644237551393	0.0	0.0	0.0	0.0
YDL160C	0.021827838080890734	0.0	0.0	0.0	0.0
YDL161W	-0.6138334826683457	0.0	0.0	0.0	0.0
YDL162C	-0.26536710696528437	0.0	0.0	0.0	0.0
YDL167C	0.7085351388829308	0.0	0.0	0.0	0.0
YDL168W	1.524271430050818	0.0	0.0	0.0	0.0
YDL169C	1.277269269709402	0.0	0.0	0.0	0.0
YDL170W	0.5243484208473712	0.0	0.0	0.0	0.0
YDL171C	0.6916928848944439	0.0	0.0	0.0	0.0
YDL172C	-0.3047759302667186	0.0	0.0	0.0	0.0
YDL173W	-0.13774879327883904	0.0	0.0	0.0	0.0
YDL174C	0.21862220468937024	0.0	0.0	0.0	0.0
YDL175C	0.4421518460899956	0.0	0.0	0.0	0.0
YDL176W	0.2949560932542973	0.0	0.0	0.0	0.0
YDL177C	-0.23328129781553308	0.0	0.0	0.0	0.0
YDL178W	0.09962345766351757	0.0	0.0	0.0	0.0
YDL179W	0.2788079930935027	0.0	0.0	0.0	0.0
YDL180W	0.6232132127783044	0.0	0.0	0.0	0.0
YDL181W	0.7532869341428109	0.0	0.0	0.0	0.0
YDL182W	0.45706744248664666	0.0	0.0	0.0	0.0
YDL183C	0.1587290698989335	0.0	0.0	0.0	0.0
YDL184C	0.6771821652363852	0.0	0.0	0.0	0.0
YDL186W	0.32679208956043715	0.0	0.0	0.0	0.0
YDL187C	0.5869036658691201	0.0	0.0	0.0	0.0
YDL188C	0.38042153935964335	0.0	0.0	0.0	0.0
YDL189W	0.8362590702261024	0.0	0.0	0.0	0.0
YDL190C	0.3114700761431149	0.0	0.0	0.0	0.0
YDL194W	-1.5901463356823105	0.0	0.0	0.0	0.0
YDL243C	-0.0016983413032790654	0.0	0.0	0.0	0.0
YDR001C	-0.05385257655121244	0.0	0.0	0.0	0.0
YDR003W	0.15355121887714912	0.0	0.0	-1.0	0.0
YDR004W	-0.16118859043630018	0.0	0.0	0.0	0.0
YDR005C	0.02143907327651262	0.0	0.0	0.0	0.0
YDR006C	0.7170607206633968	0.0	0.0	0.0	0.0
YDR007W	-0.5988666105730984	0.0	0.0	0.0	0.0
YDR008C	0.07551228536344488	0.0	0.0	0.0	0.0
YDR009W	0.18952704096332756	0.0	0.0	0.0	0.0
YDR011W	0.5550677500729065	0.0	0.0	-1.0	0.0
YDR014W	0.7407641735856302	0.0	0.0	0.0	0.0
YDR015C	0.5228392143387985	0.0	0.0	0.0	0.0
YDR018C	0.1347203013237449	0.0	0.0	0.0	0.0
YDR019C	0.17128800849581566	0.0	0.0	0.0	0.0
YDR020C	-0.2881377727891476	0.0	0.0	0.0	0.0
YDR022C	0.41778853128348803	0.0	0.0	0.0	0.0
YDR024W	-0.22320314691322082	0.0	0.0	0.0	0.0
YDR025W	-0.469121739556565	0.0	0.0	0.0	0.0
YDR026C	0.6522258761120876	0.0	0.0	0.0	0.0
YDR028C	-1.2966598583694413	0.0	0.0	0.0	0.0
YDR029W	0.3024685118782066	0.0	0.0	0.0	0.0
YDR030C	0.36764585585373194	0.0	0.0	0.0	0.0
YDR031W	0.2327213460724359	0.0	0.0	0.0	0.0
YDR032C	0.20914682756189892	0.0	0.0	0.0	0.0
YDR033W	0.4315602692333496	0.0	0.0	0.0	0.0
YDR034C	0.4436797270022017	0.0	0.0	0.0	0.0
YDR035W	0.4726607560620053	0.0	0.0	0.0	0.0
YDR036C	0.6850584860434932	0.0	0.0	0.0	0.0
YDR042C	0.8433555920080524	0.0	0.0	0.0	0.0
YDR043C	0.5834984686112509	0.0	0.0	0.0	0.0
YDR046C	0.7643867793771549	0.0	0.0	0.0	0.0
YDR048C	-0.10036406717004724	0.0	0.0	0.0	0.0
YDR049W	-0.1290281571558153	0.0	0.0	0.0	0.0
YDR051C	0.6376098141744693	0.0	0.0	0.0	0.0
YDR055W	0.9079039727708069	0.0	0.0	0.0	0.0
YDR056C	0.2826125071055021	0.0	0.0	0.0	0.0
YDR057W	0.0455237854668818	0.0	0.0	0.0	0.0
YDR059C	0.07606793823194606	0.0	0.0	0.0	0.0
YDR061W	0.5641524190962828	0.0	0.0	0.0	0.0
YDR063W	0.946326381574098	0.0	0.0	0.0	0.0
YDR065W					
YDR066C	0.26778558003296693	0.0	0.0	0.0	0.0
YDR067C	-0.15527252344324713	0.0	0.0	0.0	0.0
YDR068W	0.7283616460413201	0.0	0.0	0.0	0.0
YDR069C					
YDR070C	0.06090639566885204	0.0	0.0	0.0	0.0
YDR071C	0.2729426648862595	0.0	0.0	0.0	0.0
YDR072C	1.524271430050818	0.0	0.0	0.0	0.0
YDR073W	0.7993159434478327	0.0	0.0	0.0	0.0
YDR075W	0.476908149112068	0.0	0.0	0.0	0.0
YDR076W	-0.2381966534314944	0.0	0.0	0.0	0.0
YDR077W	1.1364274731684334	0.0	0.0	0.0	0.0
YDR078C	0.5380796555456304	0.0	0.0	0.0	0.0
YDR080W	-1.6775611669667996	0.0	0.0	0.0	0.0
YDR083W	-1.558838175063075	0.0	0.0	0.0	0.0
YDR084C	0.4384830792742136	0.0	0.0	0.0	0.0
YDR085C	0.12922323290677545	-1.0	0.0	0.0	0.0
YDR089W	0.3998938048118449	0.0	0.0	0.0	0.0
YDR090C	0.2528400544190571	-1.0	0.0	0.0	0.0
YDR092W	0.1464289237468693	-1.0	0.0	0.0	0.0
YDR093W	0.5221956733484391	0.0	0.0	0.0	0.0
YDR094W	0.7488733766231855	0.0	0.0	0.0	0.0
YDR095C	0.33846793105173534	0.0	0.0	0.0	0.0
YDR096W	0.5768993454582552	0.0	0.0	0.0	0.0
YDR097C	0.6044580573222167	0.0	0.0	0.0	0.0
YDR098C	0.5065625760916361	0.0	0.0	0.0	0.0
YDR099W	-0.3748824909443374	0.0	0.0	0.0	0.0
YDR100W	0.4507860461063213	0.0	0.0	0.0	0.0
YDR101C	-1.4505421039276478	0.0	0.0	0.0	0.0
YDR102C	0.4908821928498544	0.0	0.0	0.0	0.0
YDR104C	0.3109149958582833	0.0	0.0	0.0	0.0
YDR105C	0.3541958920982603	0.0	0.0	0.0	0.0
YDR107C	1.2992271132279485	0.0	0.0	0.0	0.0
YDR108W	-0.10488278926958389	0.0	0.0	0.0	0.0
YDR109C	-0.46152255056434754	0.0	0.0	0.0	0.0
YDR110W	-0.011632347495087845	0.0	0.0	0.0	0.0
YDR111C	0.16266132858248644	0.0	0.0	0.0	0.0
YDR112W	0.8216395599075158	0.0	0.0	0.0	0.0
YDR116C	0.3698557786267591	-1.0	0.0	0.0	0.0
YDR117C	0.19513359535471322	0.0	0.0	0.0	0.0
YDR119W	0.29673047666428876	0.0	0.0	0.0	0.0
YDR120C	-0.2104071227044079	0.0	0.0	0.0	0.0
YDR121W	0.17834438371452419	0.0	0.0	0.0	0.0
YDR122W	0.6689937973995292	0.0	0.0	0.0	0.0
YDR123C	0.09456285858475903	0.0	0.0	0.0	0.0
YDR124W	-0.05995465119637889	0.0	0.0	0.0	0.0
YDR125C	0.4635254959746435	0.0	0.0	0.0	0.0
YDR126W	-0.6079469853635198	0.0	0.0	0.0	0.0
YDR127W	-1.7990532692135077	0.0	0.0	0.0	0.0
YDR128W	-1.8187718629120444	0.0	0.0	0.0	0.0
YDR129C	-4.0351605563600845	0.0	0.0	0.0	0.0
YDR130C	-1.1555855068926533	0.0	0.0	0.0	0.0
YDR131C	0.3852122321449585	0.0	0.0	0.0	0.0
YDR132C	0.1132081011021718	0.0	0.0	0.0	0.0
YDR133C	0.6214819442386734	0.0	0.0	0.0	0.0
YDR135C	0.32205072218577063	0.0	0.0	0.0	0.0
YDR136C	-1.4626506540999058	0.0	0.0	0.0	0.0
YDR137W	0.16153620929648932	0.0	0.0	0.0	0.0
YDR138W	1.0065215102809837	0.0	0.0	0.0	0.0
YDR139C	0.7362420148055873	0.0	0.0	0.0	0.0
YDR142C	1.524271430050818	0.0	0.0	0.0	-1.0
YDR143C	0.3398041368225015	0.0	0.0	0.0	0.0
YDR144C	0.4152952747040612	0.0	0.0	0.0	0.0
YDR146C	-2.985631781428554	0.0	0.0	0.0	0.0
YDR147W	1.2884893364555037	0.0	0.0	0.0	0.0
YDR148C	-1.2565486088240343	0.0	0.0	0.0	0.0
YDR149C	-0.5418435665484334	0.0	0.0	0.0	0.0
YDR150W	0.0405471357935989	0.0	0.0	0.0	0.0
YDR151C	-0.2734563662291478	0.0	0.0	0.0	0.0
YDR152W	-0.35362937106033643	0.0	0.0	0.0	0.0
YDR153C	0.2784348947258291	0.0	0.0	0.0	0.0
YDR154C	0.32315206342634345	0.0	0.0	0.0	0.0
YDR155C	0.43310849513937644	0.0	0.0	0.0	0.0
YDR156W	-2.2500573481994417	0.0	0.0	0.0	0.0
YDR157W	0.33859031044474275	0.0	0.0	0.0	0.0
YDR158W	-1.476841258813968	0.0	0.0	0.0	0.0
YDR161W	0.5045662779575253	0.0	0.0	0.0	0.0
YDR162C	-0.6582375322236851	0.0	0.0	0.0	0.0
YDR163W	0.40451878023006643	0.0	0.0	0.0	0.0
YDR165W	-0.15421577481878582	0.0	0.0	0.0	0.0
YDR169C	0.14874030217977957	0.0	0.0	0.0	0.0
YDR171W	0.4880077062419516	0.0	0.0	0.0	0.0
YDR175C	-0.78577512245089	0.0	0.0	0.0	0.0
YDR178W	-2.053163510692815	0.0	0.0	0.0	0.0
YDR179C	0.057015849132646644	0.0	0.0	0.0	0.0
YDR179W-A	0.6116965290366247	0.0	0.0	0.0	0.0
YDR181C	0.8047527698526804	0.0	0.0	0.0	0.0
YDR183W	0.5803345845448861	0.0	0.0	0.0	0.0
YDR184C	0.261874225723052	0.0	0.0	0.0	0.0
YDR185C	0.9711925576786348	0.0	0.0	0.0	0.0
YDR186C	0.8505246944974721	0.0	0.0	0.0	0.0
YDR191W	0.5214577012439622	0.0	0.0	0.0	0.0
YDR192C	0.19835125410891485	0.0	0.0	0.0	0.0
YDR193W	-0.36465845221223525	0.0	0.0	0.0	0.0
YDR194C	0.8286043307808042	-1.0	0.0	0.0	0.0
YDR195W	-2.7730694692085285	0.0	0.0	0.0	0.0
YDR197W	0.0433361266898115	0.0	0.0	0.0	0.0
YDR198C	-0.20327599271911082	0.0	0.0	0.0	0.0
YDR199W	0.17076133507867958	0.0	0.0	0.0	0.0
YDR200C	-0.9460146165570918	0.0	0.0	0.0	0.0
YDR203W	1.209140419979086	0.0	0.0	0.0	0.0
YDR204W					
YDR206W	0.08591369106475984	0.0	0.0	0.0	0.0
YDR207C	-1.7755976755617913	0.0	0.0	0.0	0.0
YDR209C	0.5439116031336911	0.0	0.0	0.0	0.0
YDR210W	0.9887514899978246	0.0	0.0	0.0	0.0
YDR213W	0.059034806994237715	0.0	0.0	0.0	0.0
YDR214W	0.42919696301784904	0.0	0.0	0.0	0.0
YDR215C	-2.071921114538333	0.0	0.0	0.0	0.0
YDR216W	-2.5294896508370392	0.0	0.0	0.0	0.0
YDR217C	0.5185982456957828	0.0	0.0	0.0	0.0
YDR218C	0.7433789680926108	0.0	0.0	0.0	0.0
YDR219C	0.1440828296609658	0.0	0.0	0.0	0.0
YDR220C	0.3305277123404937	0.0	0.0	0.0	0.0
YDR221W	0.03375864093625815	0.0	0.0	0.0	0.0
YDR222W	0.11641886245822902	0.0	0.0	0.0	0.0
YDR223W	0.3086125901193263	0.0	0.0	0.0	0.0
YDR225W	-0.3019153347706026	0.0	0.0	0.0	0.0
YDR229W	-0.07800662456416528	0.0	0.0	0.0	0.0
YDR230W	0.37564830748124517	0.0	0.0	0.0	0.0
YDR231C					
YDR233C	0.28483861943649624	0.0	0.0	0.0	0.0
YDR234W	0.6652595852072657	0.0	0.0	0.0	0.0
YDR239C	0.6385977704668118	0.0	0.0	0.0	0.0
YDR242W	0.3164994131300797	0.0	0.0	0.0	0.0
YDR245W	0.5489329489498725	0.0	0.0	0.0	0.0
YDR247W	0.06311131368677965	0.0	0.0	0.0	0.0
YDR248C	-0.4349279735984949	0.0	0.0	0.0	0.0
YDR249C	-0.5337618694565709	0.0	0.0	0.0	0.0
YDR250C	-0.11847132334716712	0.0	0.0	0.0	0.0
YDR251W	-0.38737263659965526	0.0	0.0	0.0	0.0
YDR252W	0.25371910725050434	0.0	0.0	0.0	0.0
YDR253C	0.7725694338177213	0.0	0.0	0.0	0.0
YDR254W	0.0801989653663932	0.0	0.0	0.0	0.0
YDR255C	-0.8809436916896026	0.0	0.0	0.0	0.0
YDR256C	0.8824065132550358	0.0	0.0	0.0	0.0
YDR257C	0.5766948573569916	0.0	0.0	0.0	0.0
YDR258C	0.3820469806180092	0.0	0.0	0.0	0.0
YDR259C	0.49905011252062004	0.0	0.0	0.0	0.0
YDR260C	-0.2369862319574926	0.0	0.0	0.0	0.0
YDR261C	-0.09355184120358638	0.0	0.0	0.0	0.0
YDR262W	-0.17625144005488264	0.0	0.0	0.0	0.0
YDR263C	1.0185499940451566	0.0	0.0	0.0	0.0
YDR264C	-1.0885997561298808	0.0	0.0	0.0	0.0
YDR265W	-0.6512791287077134	0.0	0.0	0.0	-1.0
YDR266C	1.1535941409215322	0.0	0.0	0.0	0.0
YDR268W	0.7469521733351773	0.0	0.0	0.0	0.0
YDR269C	0.9537308070025048	0.0	0.0	0.0	0.0
YDR270W	1.0783969322780331	0.0	0.0	0.0	0.0
YDR271C	1.1432741367373462	0.0	0.0	0.0	0.0
YDR272W	0.6073066634993303	0.0	0.0	0.0	0.0
YDR273W	0.46802415966472305	0.0	0.0	0.0	0.0
YDR274C	0.17343456987337058	0.0	0.0	0.0	0.0
YDR275W	-0.20661224135196457	0.0	0.0	0.0	0.0
YDR276C	-0.7694093451841947	0.0	0.0	0.0	0.0
YDR279W	0.5627866689834535	0.0	0.0	0.0	0.0
YDR281C	0.4829388138294135	0.0	0.0	0.0	0.0
YDR282C	0.5162213334430147	0.0	0.0	0.0	0.0
YDR283C	0.8251927385510217	0.0	0.0	0.0	-1.0
YDR284C	0.28591866331201177	0.0	0.0	0.0	0.0
YDR285W	-0.06975357455983247	0.0	0.0	0.0	0.0
YDR286C	0.27012784167948045	0.0	0.0	0.0	0.0
YDR287W	0.11990323471381636	0.0	0.0	0.0	0.0
YDR289C	-0.5916575625685249	0.0	0.0	0.0	0.0
YDR290W	-0.8012715486792148	0.0	0.0	0.0	0.0
YDR291W	0.006173335106158566	0.0	0.0	0.0	0.0
YDR293C	-0.4831440545684176	0.0	0.0	0.0	-1.0
YDR295C	0.7241985508296398	0.0	0.0	0.0	0.0
YDR297W	1.524271430050818	0.0	0.0	0.0	0.0
YDR300C	-0.7031421518899034	0.0	0.0	0.0	0.0
YDR304C	0.5909648459829641	0.0	0.0	0.0	0.0
YDR305C	0.6899922299919191	0.0	0.0	0.0	0.0
YDR306C	0.4284706874699897	0.0	0.0	0.0	0.0
YDR307W	0.36523343019709964	0.0	0.0	0.0	0.0
YDR309C	0.6603199632198601	0.0	0.0	0.0	0.0
YDR310C	-0.34601950963943523	0.0	0.0	0.0	0.0
YDR312W	0.705618958510922	0.0	0.0	0.0	0.0
YDR313C	0.9684442899564717	0.0	0.0	0.0	0.0
YDR314C	0.8478038765778683	0.0	0.0	0.0	0.0
YDR315C	-0.30460497834466055	0.0	0.0	0.0	0.0
YDR316W	0.33097548430883106	0.0	0.0	0.0	0.0
YDR317W	-0.824684216798077	0.0	0.0	0.0	0.0
YDR318W	-0.04224970237269857	0.0	0.0	0.0	0.0
YDR319C	0.4142628142347426	0.0	0.0	0.0	0.0
YDR320C	0.45401251731742637	0.0	0.0	0.0	0.0
YDR321W	-0.26715778213599645	0.0	0.0	0.0	0.0
YDR326C	1.1502939769818623	0.0	0.0	0.0	0.0
YDR329C	-0.1467174907544196	0.0	0.0	0.0	-1.0
YDR330W	1.286731078984003	0.0	0.0	0.0	0.0
YDR332W	-0.9398512819252287	0.0	0.0	0.0	0.0
YDR333C	0.9254405919194417	0.0	0.0	0.0	0.0
YDR334W	0.2338638842172772	0.0	0.0	0.0	0.0
YDR335W	-1.182934335800685	0.0	0.0	0.0	0.0
YDR336W	0.8014555356009673	0.0	0.0	0.0	0.0
YDR338C	-0.35198249468921766	0.0	0.0	0.0	0.0
YDR344C	0.18112433127962116	0.0	0.0	0.0	0.0
YDR345C	0.35937555127631543	0.0	0.0	0.0	0.0
YDR346C	0.44465867694416844	0.0	0.0	0.0	0.0
YDR347W	-0.027238084973543443	0.0	0.0	0.0	0.0
YDR348C	0.305758023728025	0.0	0.0	0.0	0.0
YDR349C	-1.1346402470936376	0.0	0.0	0.0	0.0
YDR350C	-0.059317302203296854	0.0	0.0	0.0	0.0
YDR351W	0.5667456014949174	0.0	0.0	0.0	0.0
YDR352W	0.09844839958643817	0.0	0.0	0.0	0.0
YDR357C	-0.2633333537170913	0.0	0.0	0.0	0.0
YDR358W	-0.22907343143716793	0.0	0.0	0.0	0.0
YDR360W	0.12037622642271681	0.0	0.0	0.0	0.0
YDR363W-A	-0.6705359355263947	0.0	0.0	0.0	0.0
YDR368W	0.5337177933800397	0.0	0.0	0.0	0.0
YDR371W	0.8489812230254613	0.0	0.0	0.0	0.0
YDR372C	0.03782933389812448	0.0	0.0	0.0	0.0
YDR374C	0.22735166619115474	0.0	0.0	0.0	0.0
YDR375C	0.3049000103506243	0.0	0.0	0.0	0.0
YDR377W	0.40218117224043837	0.0	0.0	0.0	0.0
YDR379W	-0.12774768366171949	0.0	0.0	0.0	0.0
YDR380W	-0.16037360684849922				
YDR383C	0.6201723949587	0.0	0.0	0.0	0.0
YDR384C	0.4769693003900575	0.0	0.0	0.0	0.0
YDR385W	-0.011453038556577868	0.0	0.0	0.0	0.0
YDR386W	0.2875985958106942	0.0	0.0	0.0	0.0
YDR387C	0.8904568339374193	0.0	0.0	0.0	0.0
YDR388W	-0.9698969230703572	0.0	0.0	0.0	0.0
YDR389W	-0.4555638001184805	0.0	0.0	0.0	0.0
YDR391C	1.0523296300758873	0.0	0.0	0.0	0.0
YDR395W	-0.30497008833206646	0.0	0.0	0.0	0.0
YDR399W	-0.1944458619152657	0.0	0.0	0.0	0.0
YDR400W	1.266523051936024	0.0	0.0	0.0	0.0
YDR401W	0.4310892492145438	0.0	0.0	0.0	0.0
YDR402C	0.6398226574536588	0.0	0.0	0.0	0.0
YDR403W	0.5511290715993753	0.0	0.0	0.0	0.0
YDR406W	0.9387631754312019	0.0	0.0	0.0	0.0
YDR408C	-0.8375211906720413	0.0	0.0	0.0	0.0
YDR409W	0.49458873923445185	0.0	0.0	0.0	0.0
YDR411C	0.26974573898172294	0.0	0.0	0.0	0.0
YDR414C	-1.3094662370271546	0.0	0.0	0.0	0.0
YDR415C	0.5825893888003131	0.0	0.0	0.0	0.0
YDR417C	-1.8324173445287921	0.0	0.0	0.0	0.0
YDR418W	-3.251002841934899	0.0	0.0	0.0	0.0
YDR419W	0.6596161920047477	0.0	0.0	0.0	0.0
YDR420W	0.7952658859031063	0.0	0.0	0.0	0.0
YDR421W	0.5141380865246246	0.0	0.0	0.0	0.0
YDR422C	0.39710636515188996	0.0	0.0	0.0	0.0
YDR423C	1.13155322700778	0.0	0.0	0.0	0.0
YDR424C	0.7875503172877397	0.0	0.0	0.0	0.0
YDR425W	0.677975393745233	0.0	0.0	0.0	0.0
YDR426C	0.37857544996668774	-1.0	0.0	0.0	0.0
YDR428C	0.075588830806379	0.0	0.0	0.0	0.0
YDR430C	-0.09823515610667471	0.0	0.0	0.0	0.0
YDR431W	-0.4005901878144445	0.0	0.0	0.0	0.0
YDR433W	-1.7735512320126352	0.0	0.0	0.0	0.0
YDR435C	-0.774742975875061	0.0	0.0	0.0	0.0
YDR436W	0.9897124830616234	0.0	0.0	0.0	0.0
YDR438W	0.025833568891990788	0.0	0.0	0.0	0.0
YDR439W	0.08824509480351786	0.0	0.0	0.0	0.0
YDR440W	-0.08934061492274106	0.0	0.0	0.0	0.0
YDR441C	0.2663396683918248	0.0	0.0	0.0	0.0
YDR443C	-2.2268507212348547	0.0	0.0	0.0	0.0
YDR444W	0.5417158578377173	0.0	0.0	0.0	0.0
YDR446W	0.2851553145448861	0.0	0.0	0.0	0.0
YDR447C	0.19629135107467097	0.0	0.0	0.0	0.0
YDR450W	-2.084011395729999	0.0	0.0	0.0	0.0
YDR451C	0.5727220386865861	0.0	0.0	0.0	0.0
YDR452W	0.7265305650282315	0.0	0.0	0.0	0.0
YDR453C	0.6700407727805364	0.0	0.0	0.0	0.0
YDR455C	0.49945426217473193	0.0	0.0	0.0	0.0
YDR456W	0.4806468713767389	0.0	0.0	0.0	0.0
YDR457W	-0.4534591302864862	0.0	0.0	0.0	0.0
YDR461W	0.7010363829050558	0.0	0.0	0.0	0.0
YDR463W	1.524271430050818	0.0	0.0	0.0	0.0
YDR465C	0.648782143888787	0.0	0.0	0.0	0.0
YDR466W	0.5565110614038006	0.0	0.0	0.0	0.0
YDR467C	0.41685223611943617	0.0	0.0	0.0	0.0
YDR469W	-0.118208863274221	0.0	0.0	0.0	0.0
YDR471W	0.06673781685766099	0.0	0.0	0.0	0.0
YDR475C	-0.39683950343673124	0.0	0.0	0.0	-1.0
YDR476C	-0.34718676571986623	0.0	0.0	0.0	0.0
YDR479C	0.11216290141140137	0.0	0.0	0.0	0.0
YDR480W	0.3980193561468256	0.0	0.0	0.0	0.0
YDR481C	0.3389036931894705	0.0	0.0	0.0	0.0
YDR482C	0.8430295057267531	0.0	0.0	0.0	0.0
YDR483W	0.7859318280476773	0.0	0.0	0.0	0.0
YDR484W	-2.3603069663455654	0.0	0.0	-1.0	0.0
YDR485C	-0.25756607481303595	0.0	0.0	0.0	0.0
YDR486C	-1.4533782644958904	0.0	0.0	0.0	0.0
YDR488C	-0.060405362166558646	0.0	0.0	0.0	0.0
YDR490C	0.4325871711330682	0.0	0.0	0.0	0.0
YDR492W	0.8807843378542295	0.0	0.0	0.0	0.0
YDR493W	0.6536023096243333	0.0	0.0	0.0	0.0
YDR495C	-2.040884798262535	0.0	0.0	0.0	0.0
YDR496C	0.04707082142452526	0.0	0.0	0.0	0.0
YDR497C	0.5892545444048897	0.0	0.0	0.0	0.0
YDR501W	0.5195679409017259	0.0	0.0	0.0	0.0
YDR502C	0.6858884772406715	0.0	0.0	0.0	0.0
YDR503C					
YDR504C					
YDR505C					
YDR506C	0.7957814332979073				
YDR507C					
YDR508C	-0.18642323545377007	0.0	0.0	0.0	0.0
YDR509W	0.3789295150595198	0.0	0.0	0.0	0.0
YDR512C	-2.0624746078177916	-1.0	0.0	0.0	0.0
YDR513W	0.5395996313550743	0.0	0.0	0.0	0.0
YDR514C	0.9310602074075671	0.0	0.0	0.0	0.0
