orf	hap a | inorganic phosphate abundance | standard [standard] | Freimoser FM~Amrhein N, 2006
YDR192C	0.21553264899192817
YDR193W	0.6895437498873287
YDR194C	0.2620933970548755
YDR195W	0.6402797059205293
YDR197W	0.49698521826840586
YDR198C	0.2723273143371131
YDR199W	0.5435027059556173
YDR200C	0.11922861880121649
YDR202C	-0.3993399828530977
YDR203W	0.48050601274810195
YDR204W	0.31488562815927607
YDR205W	0.11230989862311189
YDR206W	-0.06809287075719539
YDR207C	0.2882536726556454
YDR209C	0.31249259381886396
YDR210W	0.3040880692282964
YDR213W	0.26037555465043793
YDR214W	0.10356329444763715
YDR215C	0.1965507045419134
YDR216W	0.15485703845506607
YDR217C	-0.018316878794591786
YDR218C	0.00891681631948633
YDR219C	0.07741493354981153
YDR220C	-0.005286555996872908
YDR221W	0.055997529665840234
YDR222W	-0.09274121874671787
YDR223W	0.2899088877238873
YDR225W	0.26616144798150426
YDR226W	0.442730395515131
YDR227W	-0.011382604553754108
YDR229W	0.14032367748915142
YDR230W	0.13956206768643437
YDR231C	0.037117080789792735
YDR233C	0.02679207298531885
YDR234W	-0.0008168299975377314
YDR237W	0.08053355107502867
YDR239C	-0.03559904792293783
YDR241W	0.014256385059696059
YDR242W	-0.04783836966360565
YDR244W	0.29813253877104434
YDR245W	0.4011070938574147
YDR247W	-0.155450980837546
YDR248C	-0.23124791667058928
YDR249C	-0.21918088662210747
YDR250C	-0.206907712031862
YDR251W	-0.2119114175505609
YDR252W	-0.19976742555196875
YDR253C	-0.20023426521897364
YDR254W	-0.08975330904278912
YDR255C	-0.029232660939551045
YDR256C	-0.08523890065693197
YDR257C	0.36830228831362133
YDR258C	0.24943319480781562
YDR259C	-0.20665383517924354
YDR260C	-0.2255701018228993
YDR261C	-0.1749390627310509
YDR262W	-0.27140363304632287
YDR263C	-0.22016068820724058
YDR264C	-0.23690113848403052
YDR265W	-0.23320920102526807
YDR266C	-0.24024363956174438
YDR268W	-0.07437583970301724
YDR269C	-0.08059077967980954
YDR270W	-0.05656762886143982
YDR271C	-0.021338313420825254
YDR272W	0.2580183161869513
YDR273W	0.28807070777843136
YDR274C	-0.20309955924258552
YDR275W	-0.17127233664608654
YDR276C	-0.19444167383819677
YDR277C	-0.25637318602873965
YDR278C	-0.24799329876788695
YDR279W	-0.1879757899179558
YDR281C	-0.2726071020211083
YDR282C	-0.2596856456602532
YDR283C	-0.07371537963336225
YDR284C	-0.0633726124706726
YDR285W	0.1599390946122493
YDR286C	0.10591495174211552
YDR287W	-0.27063228959877067
YDR289C	-0.28320711802815973
YDR290W	-0.3374351021168001
YDR291W	-0.2385985467380244
YDR293C	-0.23511056400620747
YDR294C	-0.3099387054518192
YDR295C	-0.27812666036085826
YDR296W	-0.30006047403340774
YDR297W	-0.2628976554090453
YDR298C	-0.068461315232247
YDR300C	-0.08976999005393864
YDR304C	0.03559634320618799
YDR305C	0.2620158540801493
YDR306C	0.20516755856055552
YDR307W	0.08018547327979475
YDR309C	-0.031232396986163546
YDR310C	0.07077657196986546
YDR312W	0.1104012914269218
YDR313C	0.09988602628791382
YDR314C	-0.041209701639660805
YDR315C	0.09850708896979547
YDR316W	-0.01361510833374086
YDR317W	0.02553292569209039
YDR318W	0.25599664289900664
YDR319C	0.17081994574764364
YDR320C	0.4062639281701571
YDR321W	0.006745526749833698
YDR322W	0.014592943050199439
YDR323C	0.09425947431521654
YDR326C	0.036899863375866225
YDR329C	0.0167188946394909
YDR330W	-0.15467254960562038
YDR332W	0.012634737393506268
YDR333C	-0.15963613057073414
YDR334W	-0.04605859183718672
YDR335W	0.11716212350973902
YDR336W	0.1852657139563071
YDR337W	0.12660879301741543
YDR338C	0.03792022211457285
YDR340W	0.004398077020864934
YDR344C	0.03219312461262679
YDR345C	0.05969079496378462
YDR346C	-0.003496088843836362
YDR347W	-0.0596511926065817
YDR348C	-0.0619502516767158
YDR349C	-0.2909136659828331
YDR350C	-0.1168639765599488
YDR351W	-0.04523723361368397
YDR352W	0.09218176948442584
YDR354W	0.02307067644881268
YDR357C	0.1143421829863353
YDR358W	-0.07300624011286799
YDR359C	-0.030013526167369155
YDR360W	0.04842850716220083
YDR363W	0.04123446853852506
YDR363W-A	-0.1232977452839837
YDR364C	-0.10712740899764507
YDR368W	-0.03056557313037821
YDR369C	0.06595436438659877
YDR370C	-0.08066699468100447
YDR371W	-0.07277035094652955
YDR372C	0.14533193576357115
YDR374C	0.0986325238630788
YDR375C	0.03637339444105619
YDR377W	0.02617967223558339
YDR378C	0.061411028817470244
YDR379W	-0.015746556958174337
YDR380W	0.008431762636467577
YDR382W	0.07989332815627428
YDR383C	-0.13676818314791092
YDR384C	-0.08201841595502822
YDR385W	-0.09228231596926599
YDR386W	-0.00945137538687559
YDR387C	0.16333431974822088
YDR388W	0.3259395349233786
YDR389W	0.04232008749702016
YDR391C	0.028470511236361733
YDR392W	0.10915844252177943
YDR393W	0.05395609512002178
YDR395W	-0.012962836460409442
YDR399W	-0.044286086244243024
YDR400W	-0.19109081843883638
YDR401W	-0.06021301702783311
YDR402C	-0.10196680227302264
YDR403W	-0.17044164612345789
YDR405W	-0.01914862005187793
YDR406W	0.015428804995088074
YDR408C	-0.09568609008882634
YDR409W	-0.038307445636329276
YDR410C	-0.056031711039948064
YDR411C	0.07171713888937663
YDR414C	0.02768303532984414
YDR415C	-0.13760674282081944
YDR417C	0.05985467746867332
YDR418W	-0.09159075441342869
YDR419W	-0.18187843757742203
YDR420W	-0.13572737196914153
YDR421W	-0.09898534524292302
YDR422C	-0.05939810469784356
YDR423C	0.12363075762396013
YDR424C	-0.04796706832338014
YDR425W	0.19146258318145207
YDR426C	-0.002380672505504213
YDR428C	-0.04754716293946878
YDR430C	0.016104222926604156
YDR431W	-0.07192428944136905
YDR432W	-0.011227210348935849
YDR433W	-0.06260729426744809
YDR435C	0.0027382216141565246
YDR436W	-0.09267962822788169
YDR438W	-0.0698024435590503
YDR439W	0.2345073652616358
YDR440W	0.0507642256932906
YDR441C	0.08114889949711898
YDR442W	0.15411666698738943
YDR443C	0.19112288769236607
YDR444W	-0.05549417273650551
YDR445C	0.034234736806332614
YDR446W	0.012141410838813156
YDR447C	-0.04380348437698987
YDR448W	-0.02656530489692254
YDR450W	-0.04744673122965218
YDR451C	-0.11759237278900532
YDR452W	-0.11759237278900532
YDR453C	-0.18429262195519489
YDR455C	0.08625403741881178
YDR456W	0.05037218488638208
YDR457W	0.167297456370691
YDR458C	-0.06813362767399782
YDR459C	-0.01618543017015831
YDR461W	-0.4804771350996035
YDR462W	-0.021062324410240318
YDR463W	-0.043011608277891196
YDR465C	-0.11057523454302842
YDR466W	-0.06703091464391546
YDR467C	-0.11096522261101814
YDR469W	0.07028102446165385
YDR470C	-0.06626555575186381
YDR471W	0.029843099056759352
YDR475C	-0.026416083904937427
YDR476C	-0.014660040077731017
YDR477W	-0.10602938285351778
YDR479C	-0.0909005518864411
YDR480W	-0.1600075575385199
YDR481C	-0.17605323062101938
YDR482C	-0.07093829460779497
YDR483W	-0.12152028019779805
YDR484W	-0.13105868529316397
YDR485C	-0.16073067529587723
YDR486C	23.00644502783707
YDR488C	0.13815022228537993
YDR490C	0.08544154328143407
YDR491C	0.06784064061570257
YDR492W	20.50056650291285
YDR493W	-0.09746305056064007
YDR494W	-0.017271947050601765
YDR495C	-0.18209494535168955
YDR496C	19.582263192536896
YDR497C	-0.0531809733235398
YDR500C	6.317533778172019
YDR501W	-0.1388050166546221
YDR502C	-0.021219068964043113
YDR503C	-0.08113680383296959
YDR504C	0.03845650709351256
YDR505C	0.04870288833820997
YDR506C	-0.07331631369188564
YDR507C	-0.08536561372775456
YDR508C	-0.022263591487643907
YDR509W	-0.003748729014918138
YDR511W	18.090790701859166
YDR512C	-0.11588770086796117
YDR513W	-0.10992292555824905
YDR514C	-0.13575895005909036
YDR515W	0.04609105271413893
YDR516C	-0.14872420815406362
YDR517W	-0.156196027165869
YDR518W	0.09556960608034554
YDR519W	23.835457472172898
YDR521W	0.13802616218281805
YDR522C	0.07147130061567147
YDR523C	-0.005300287817234434
YDR524C	0.02965176786115035
YDR525W	-0.0004184675956718259
YDR525W-A	-0.0029995029314918353
YDR528W	-0.03572152050894506
YDR529C	-0.051740372980867845
YDR530C	-0.17664509110880383
YDR532C	-0.09543327902050952
YDR533C	-0.1812676639168104
YDR534C	0.07869112471119984
YDR535C	-0.0993743456048448
YDR536W	-0.07709113173752664
YDR537C	0.15254841680655767
YDR538W	0.0245818189738395
YDR539W	-0.13220250075469497
YDR540C	-0.011215333017328324
YDR541C	-0.11203790488081387
YEL001C	-0.16261670678891493
YEL003W	0.08587323664793028
YEL004W	-0.1797129616377114
YEL005C	0.11334639295379251
YEL006W	0.09457807225720598
YEL007W	0.8067076119301475
YEL008W	0.048294281335485634
YEL009C	0.11218275323210938
YEL010W	0.021274193442254452
YEL011W	-0.14021509434758656
YEL012W	-0.10574545219957637
YEL013W	0.2841320688889277
YEL014C	0.016873496717430797
YEL015W	-0.06702243943503243
YEL016C	-0.2690451807170902
YEL017C-A	-0.1533981037917051
YEL017W	-0.1113541522400964
YEL018W	0.26740769157996375
YEL020C	0.07708272793369567
YEL023C	-0.016712088696451494
YEL024W	-0.0017940691958089703
YEL025C	-0.008070060137162808
YEL027W	-0.48350710034971955
YEL028W	-0.050172908177558345
YEL029C	0.08464502238927081
YEL030W	-0.1970733197660342
YEL031W	-0.46510003676862277
YEL033W	0.17322241497959648
YEL036C	0.026332231115907146
YEL037C	0.27802533236151816
YEL038W	-0.015219898431881089
YEL039C	0.048099354431206366
YEL040W	-0.10305610495792687
YEL041W	0.15869639954694065
YEL042W	0.21032059444383075
YEL043W	-0.20167491697487525
YEL044W	-0.16379941477554602
YEL045C	0.16587669070420108
YEL046C	-0.20335159264542757
YEL047C	-0.21968786157365097
YEL048C	-0.10831040125715091
YEL049W	0.1013021237663404
YEL050C	0.236841828481762
YEL051W	-0.5633333581143037
YEL052W	0.14736793468122156
YEL053C	0.2497382774032679
YEL054C	0.21639245205126997
YEL056W	-0.013514538129514836
YEL057C	0.01049246850796344
YEL059W	-0.04647595522368863
YEL060C	-0.22260859312208095
YEL061C	-0.08193099834694759
YEL062W	0.015220782965357638
YEL063C	0.04501873658826124
YEL064C	0.051657356152961485
YEL065W	0.06950078821101292
YEL066W	0.13390150810132104
YEL067C	0.12010653213339438
YEL068C	0.05380257682929967
YEL071W	-0.13050016789245272
YEL072W	-0.014763912192092613
YER001W	-0.37244911839238065
YER002W	-0.22778696954933345
YER004W	-0.22574743217423926
YER005W	-0.14649348803367557
YER007C-A	0.16901086639503657
YER007W	-0.14633345003942538
YER010C	-0.3076678732839241
YER011W	-0.00872085488288374
YER014C-A	0.08972797457574179
YER014W	-0.16767853182615425
YER016W	0.1427287010363696
YER017C	-0.13126614088698269
YER019C-A	0.009575142806471306
YER019W	-0.11782777348175699
YER020W	-0.07580453997911776
YER024W	-0.2996953138703616
YER027C	0.25927854670479716
YER028C	-0.010461622899511105
YER030W	-0.19737587093285014
YER031C	0.3042571903409995
YER032W	-0.04058713292957996
YER033C	-0.06873967180542058
YER034W	-0.09080390326175938
YER035W	-0.022289455586977446
YER037W	-0.28534722025581494
YER038W-A	0.05052783179684885
YER039C	-0.041622530256016595
YER039C-A	-0.01428815478583344
YER040W	-0.13487131382040615
YER041W	-0.1234189190445151
YER042W	-0.12958785975866935
YER044C	-0.15955662906148882
YER044C-A	-0.2328752078392509
YER045C	-0.30611948364575287
YER046W	0.010902399755168886
YER046W-A	-0.3839283091770654
YER047C	0.04232748497147027
YER048C	0.15083956101103863
YER049W	0.07021063245782355
YER050C	-0.06624299588553338
YER051W	0.039388384698633434
YER052C	-0.27452940663058095
YER053C	-0.32633982129944344
YER054C	-0.07172994313880848
YER055C	-0.24492065212777822
YER056C	0.057382876164981354
YER056C-A	0.02937492112782829
YER057C	-0.27745079364973496
YER058W	-0.256734674801678
YER059W	-0.024413136798716203
YER060W	0.2992349759584255
YER060W-A	0.11926301577937998
YER061C	0.31576211358571427
YER062C	0.1879967383683661
YER063W	-0.31326582172699846
YER064C	-0.0938820893716114
YER065C	0.04852906478407526
YER066C-A	0.047299348794731154
YER066W	-0.23486496889938802
YER067C-A	0.05419154541347081
YER067W	0.15276893050566495
YER068C-A	-0.14733659728520274
YER068W	-0.07167630002074474
YER069W	-0.06750746341693392
YER070W	0.3629533088701555
YER071C	0.0712403393102059
YER072W	-0.5898533738428746
YER073W	-0.0730960090486245
YER074W	0.12989844530185027
YER075C	-0.2821367182097415
YER077C	-0.2262797918753438
YER078C	-0.20366968826583534
YER079W	-0.16184102896909178
YER080W	-0.19346168332384317
YER081W	-0.17357667888349146
YER083C	-0.15239881723975507
YER084W	-0.2536777321811037
YER085C	-0.20737799040520707
YER086W	-0.060831483186508495
YER087C-B	0.03277539787063035
YER087W	0.14965508427946086
YER088C	0.0934413747335418
YER089C	0.002201049784446675
YER090W	0.02005346397344731
YER091C	-0.24651038480168153
YER091C-A	-0.04612209426383558
YER092W	0.13419810659859246
YER093C-A	0.19803007874511533
YER095W	1.660197909983219
YER096W	-0.031021482484107656
YER097W	0.0168858968190156
YER098W	-0.0311344841231431
YER101C	-0.08874581880971132
YER103W	-0.1068174688582544
YER106W	-0.19423192692085986
YER110C	0.03342315905169417
YER111C	0.040104997150490686
YER113C	-0.05922813410832406
YER114C	-0.06402844572428838
YER115C	-0.03272261374280661
YER116C	-0.041105814021531434
YER117W	-0.13202191030532215
YER118C	-0.1287424122222305
YER119C	-0.26359148032915547
YER119C-A	-0.14180908456648478
YER120W	-0.041919139293641376
YER121W	0.006619634319529489
YER122C	0.08491621839952529
YER123W	-0.01183013587014633
YER124C	-0.04350387622500869
YER128W	-0.13951769207921264
YER129W	0.08185038532832051
YER130C	-0.027618116145132897
YER131W	0.6408383119242401
YER132C	-0.08846835822653527
YER134C	-0.10127053520084639
YER135C	-0.0926166953816536
YER137C	-0.11167770102051887
YER139C	0.056752451627415164
YER140W	-0.17913334656708768
YER141W	-0.05205453173732842
YER142C	-0.10696504763662686
YER143W	-0.01521283117769406
YER144C	-0.15469405057209903
YER145C	0.08384684804122867
YER149C	0.023714303121411363
YER150W	-0.02564857137608559
YER151C	0.008850870363000907
YER152C	-0.05784542832867324
YER153C	-0.06883060792750809
YER154W	0.004435596799767978
YER155C	0.5404887765697236
YER156C	0.2372934822501288
YER158C	0.14186305391402904
YER161C	0.105942805982385
YER162C	0.24784449254395227
YER163C	0.05493722088397629
YER164W	0.07997568022389387
YER166W	-0.024347554209179542
YER167W	0.027275398497036373
YER169W	-0.0983414677777936
YER170W	-0.22225700942374407
YER173W	-0.2010536151231912
YER174C	0.10086928785257156
YER175C	0.15136547934010658
YER176W	0.08940174687422621
YER177W	0.012212955840497766
YER178W	0.060490510506090035
YER179W	0.1678019663024281
YER180C	-0.016151599900812087
YER181C	-0.02417709450258426
YER182W	-0.11360553271626257
YER183C	-0.12040827235408631
YER184C	-0.18264134803119597
YER185W	-0.13349083135702391
YER186C	0.13282770734190258
YER187W	0.0930546223535217
YER188W	-0.09337935851885626
YFL001W	0.06548733594509072
YFL003C	-0.06216619206284498
YFL004W	-0.2342315003345802
YFL007W	-0.11088506620291502
YFL010C	-0.19605020437224252
YFL010W-A	-0.1582413306153172
YFL011W	0.13449770400204877
YFL012W	-0.14726858232905293
YFL012W-A	-0.0595607830116377
YFL013C	-0.30595933586091517
YFL014W	0.03670859366997165
YFL015C	0.05322740439375158
YFL016C	-0.08339864133865511
YFL018C	0.1456392131407776
YFL019C	-0.22087701257623837
YFL020C	0.10032057133278252
YFL021W	-0.054218444853350735
YFL023W	0.4098670039466634
YFL025C	0.30465702449196785
YFL026W	0.1813044382359371
YFL027C	0.14896986030979903
YFL028C	0.21206516757167437
YFL030W	0.0352849836243881
YFL031W	-0.16070878056835697
YFL032W	-0.21709983705627003
YFL033C	0.08012398329031029
YFL034C-A	0.007328126992169375
YFL034W	0.10527104144192902
YFL036W	-0.2332266640307403
YFL040W	0.037161444307574634
YFL041W	-0.08883834755832343
YFL042C	-0.012652807167336468
YFL044C	0.03479964341760909
YFL046W	0.06971001282241239
YFL047W	-0.051901305381771796
YFL048C	-0.10143111811340277
YFL049W	-0.14915706706236068
YFL050C	-0.056929655663633845
YFL051C	-0.10171585915421477
YFL052W	0.11238722500634779
YFL053W	0.12979611370280716
YFL054C	0.08169005127346263
YFL055W	0.2297406054741179
YFL063W	-0.04713355819837842
YFR001W	0.1077968716887309
YFR006W	-0.02338742308627516
YFR007W	-0.0331712453258996
YFR008W	-0.04386515329664961
YFR009W	-0.12219648624889012
YFR010W	0.0782936498775889
YFR011C	0.025520327653078597
YFR012W	0.07471901677528567
YFR013W	0.13399561539891539
YFR014C	0.1331137731806929
YFR015C	0.02510971469795259
YFR016C	-0.08285490429366263
YFR017C	-0.011945448703835577
YFR018C	0.15924034156904374
YFR019W	-0.552194280828694
YFR020W	-0.12314829109306076
YFR021W	-0.2511017517484141
YFR022W	-0.1895937303929601
YFR023W	-0.06895156756074804
YFR024C-A	-0.19862469957102177
YFR025C	-0.15052946272180986
YFR026C	0.042731026414043846
YFR030W	-0.2519524761701564
YFR031C-A	0.1411949640035163
YFR032C	-0.05374178879923943
YFR032C-A	-0.11773276751087323
YFR033C	-0.15733851060683438
YFR034C	-0.09001369762601345
YFR035C	-0.02710026764771892
YFR036W	-0.01917161975047303
YFR038W	-0.07962974163247269
YFR039C	-0.08438200038479073
YFR040W	-0.23327523102294614
YFR041C	-0.14455882845110965
YFR043C	-0.05402258565089131
YFR044C	-0.010958948190829548
YFR045W	0.026908832190931622
YFR046C	0.00690385806934053
YFR047C	-0.05403067886144502
YFR048W	0.16998588292221617
YFR049W	-0.03443083903967094
YFR053C	0.0165901342089005
YFR054C	0.011644156337295266
YFR055W	-0.05915204168124564
YFR056C	-0.0322443350668911
YFR057W	0.11531990611097441
YGL002W	-0.07060577863792357
YGL003C	0.019230074777880947
YGL004C	0.034433756427218465
YGL005C	0.016176585084693627
YGL006W	-0.002448275692113248
YGL007W	-0.17796392824842472
YGL009C	-0.07863412865427942
YGL010W	-0.09735862438512753
YGL012W	-0.02016410341177249
YGL013C	-0.1472749220212121
YGL014W	-0.06184782093415807
YGL015C	0.1002305269107448
YGL016W	0.0503709038896724
YGL017W	21.863210124761043
YGL019W	0.017649901956804177
YGL020C	0.0870374600298543
YGL021W	-0.02131556599378714
YGL023C	-0.08883690827665916
YGL024W	-0.056976201190106664
YGL025C	0.0996025031281163
YGL026C	-0.16966204619377684
YGL027C	-0.10584007632664544
YGL028C	-0.04838170070420052
YGL029W	0.1218525660936427
YGL031C	0.2183792721307469
YGL032C	0.031490211088523054
YGL033W	0.10665504983323916
YGL034C	0.049681123022526225
YGL035C	0.02965176786115035
YGL036W	-0.030921502026398068
YGL037C	-0.01889918820892134
YGL038C	-0.014137044478107255
YGL039W	-0.19429221090937113
YGL041C	-0.16966114589059908
YGL042C	0.07583579947060765
YGL043W	0.17278282068678882
YGL045W	0.077513014923108
YGL049C	0.024168762455557706
YGL050W	-0.03675441772537655
YGL051W	0.08013090083251662
YGL053W	-0.07781321535132943
YGL054C	-0.16701268129117114
YGL056C	0.08108838508413536
YGL057C	-0.14929298330594937
YGL058W	0.027148843445123493
YGL059W	-0.18819480768454336
YGL060W	0.22318408638914827
YGL062W	0.13620591992529674
YGL063W	0.15789443871503236
YGL064C	0.03872272514211359
YGL066W	-0.07690669057860004
YGL067W	-0.00873412127098788
YGL070C	-0.08300607341756737
YGL071W	0.10281835710579913
YGL072C	0.11645967131122699
YGL076C	0.027816935626103007
YGL077C	-0.12037499102948046
YGL078C	0.01302134805785578
YGL079W	0.12665235233011604
YGL080W	0.1569072540283309
YGL081W	0.08020094501828649
YGL082W	0.04586198406226555
YGL083W	-0.19149052323529045
YGL084C	0.03923745662943051
YGL085W	-0.026935641657807735
YGL086W	0.00915399311710369
YGL087C	-0.07067153817412399
YGL088W	0.14926453681771512
YGL089C	-0.15656467578900474
YGL090W	-0.08681641101901126
YGL094C	0.21601051447476588
YGL095C	0.10087525821793225
YGL096W	0.1517357808856214
YGL101W	0.257215634360938
YGL104C	-0.21803763011611701
YGL105W	0.16710088393252012
YGL107C	0.020388932258907044
YGL108C	0.02162529441968949
YGL109W	-0.1100813758096843
YGL110C	-0.09409030345687029
YGL114W	-0.08851788402704942
YGL115W	-0.15526230958213322
YGL117W	0.07746660961073643
YGL118C	-0.039631484726114635
YGL121C	0.10148833505087063
YGL124C	-0.4159219613776559
YGL125W	-0.24261360048567637
YGL126W	-0.02005185947904955
YGL127C	0.2620739790747896
YGL129C	-0.03134497875245502
YGL131C	-0.07314956731244462
YGL132W	-0.11134445859077093
YGL133W	-0.14719095530977847
YGL135W	-0.16572773537126714
YGL136C	0.08187268867589129
YGL138C	0.09721293082116848
YGL139W	0.08879764460904527
YGL140C	-0.09134703545763247
YGL141W	-0.17197179956843733
YGL143C	-0.04529640668150252
YGL144C	-0.07362822981514337
YGL146C	0.002443287243047815
YGL147C	-0.14840500877500518
YGL148W	-0.14297208137845027
YGL149W	-0.19689484814596636
YGL151W	0.06424805986089464
YGL152C	0.1469934344612141
YGL153W	0.1760118727151312
YGL154C	0.1158758639528935
YGL156W	0.06534141448108848
YGL157W	-0.2505360377834001
YGL158W	-0.03323529898734856
YGL159W	-0.11768663272461671
YGL160W	-0.06432624170960562
YGL161C	-0.0639302616413572
YGL162W	0.02346143812594006
YGL163C	-0.008023593593377037
YGL164C	-0.10644689078741221
YGL165C	0.12321028145929248
YGL166W	0.08660794656636119
YGL167C	0.45418339668843993
YGL168W	0.4808649952488067
YGL170C	-0.252412779372807
YGL173C	0.04033046376507681
YGL174W	0.025755314511417913
YGL175C	-0.011880127649282897
YGL176C	-0.03134850218252929
YGL177W	-0.09732372363059053
YGL179C	-0.10712611849249812
YGL180W	-0.04604079107142027
YGL181W	0.09778020904519462
YGL194C	0.16160392450288863
YGL195W	0.09644166599924324
YGL196W	0.14043443386125395
YGL197W	-0.14887944301587952
YGL198W	-0.1270386522101181
YGL199C	-0.049952134279634186
YGL200C	-0.13396834533707988
YGL202W	-0.07761234218132453
YGL203C	-0.1752107561351822
YGL205W	-0.10672337641795311
YGL206C	-0.07636071287469329
YGL208W	-0.08617733503173479
YGL209W	0.6342850075256964
YGL210W	0.3742995131097448
YGL211W	0.31938911592405944
YGL212W	-0.18210120868831756
YGL213C	0.24037948635987583
YGL214W	-0.2870969928895864
YGL215W	0.20966694524905946
YGL216W	0.11707500723779818
YGL217C	-0.04681596773561271
YGL218W	-0.10401892428182605
YGL219C	-0.2933916231559791
YGL220W	0.08850766861362239
YGL221C	0.13368038056645398
YGL222C	0.05974998681149521
YGL223C	-0.07380259578995708
YGL224C	0.19899526386807911
YGL226C-A	0.2759163892380747
YGL226W	0.20573226503696485
YGL227W	0.24337488856985165
YGL228W	0.1443168914044916
YGL229C	0.031223531757231252
YGL230C	0.20816770677407395
YGL231C	0.08054392154056395
YGL232W	0.16783953279738334
YGL234W	-0.21007089935305814
YGL235W	-0.09876787244255036
YGL236C	-0.006189504410872022
YGL237C	-0.11411643071198076
YGL240W	0.09113097997288024
YGL241W	0.0637582279355979
YGL242C	0.06757043071419988
YGL243W	0.011365093936981036
YGL244W	-0.02485129184034355
YGL246C	-0.05969587454644669
YGL248W	-0.0026172281980002174
YGL249W	-0.07274472697403596
YGL250W	-0.023721841492704402
YGL251C	-0.0703825681356616
YGL252C	-0.09236197075163155
YGL253W	-0.1023546181391434
YGL254W	0.10042125663806119
YGL255W	0.170036889856336
YGL256W	-0.14728091919228808
YGL257C	-0.13988828299632183
YGL258W	-0.009825193810954832
YGL259W	-0.1789830413549715
YGL260W	-0.1396135423715432
YGL261C	-0.16665809767180356
YGL262W	-0.2097822979400025
YGL263W	-0.20784079752490028
YGR001C	-0.11216345377018905
YGR003W	-0.06485981815969008
YGR004W	0.04278633387497015
YGR006W	0.05154694861142872
YGR007W	0.11254219980666087
YGR008C	-0.1594228376655156
YGR010W	-0.117945749503058
YGR011W	-0.10095035302214017
YGR012W	-0.12431005347514434
YGR014W	-0.1839941076437532
YGR015C	-0.11600977914726289
YGR016W	-0.1943531851941785
YGR017W	-0.15663714221111225
YGR018C	-0.13626718517349448
YGR019W	-0.15570791600826597
YGR020C	-0.10090753708440885
YGR021W	-0.05650193089825085
YGR022C	-0.0718403297891585
YGR023W	0.37014387605103677
YGR025W	-0.11156095986569828
YGR026W	-0.037721290293625684
YGR027C	-0.043836485432952876
YGR028W	0.1501602404754014
YGR031W	-0.167163786615568
YGR032W	-0.03699688606635573
YGR033C	-0.16907608632201807
YGR034W	-0.1480690183134779
YGR035C	-0.15917210468686432
YGR036C	-0.11001519671240333
YGR037C	-0.14436866856963468
YGR038W	-0.052141951237200175
YGR039W	-0.15799650802179463
YGR040W	0.08642447038968477
YGR041W	-0.07335703258377131
YGR042W	-0.01708557610466703
YGR043C	0.29262991727634013
YGR044C	0.1638237798020435
YGR045C	-0.09124750132009013
YGR049W	-0.021117579891723966
YGR050C	-0.05130113816843683
YGR051C	-0.08535203415671919
YGR052W	-0.12061744966820305
YGR053C	-0.06448844013131237
YGR054W	-0.14419255278452012
YGR055W	-0.06569523141920044
YGR056W	0.09925931512707993
YGR057C	0.042548039342785365
YGR058W	0.07030163777112103
YGR059W	0.026508258990325398
YGR061C	0.018406629880159245
YGR062C	0.25463832913316614
YGR063C	-0.0030705601232839017
YGR064W	0.2896407887241424
YGR066C	0.14345428758369907
YGR067C	0.059388960314348434
YGR068C	0.0999739511232124
YGR069W	-0.009675924909372156
YGR070W	0.06195974582855915
YGR071C	-0.0012867255848562763
YGR072W	-0.014846411023665618
YGR076C	-0.12292624979986407
YGR077C	-0.012377388086812973
YGR078C	-0.2409480677343851
YGR079W	0.2630057688709914
YGR080W	0.17339386813180158
YGR081C	0.20660973745317532
YGR084C	0.19575054435476347
YGR085C	0.3560946745771341
YGR086C	0.15646863078411635
YGR087C	0.0863993982857635
YGR088W	0.005851888591506904
YGR089W	0.07360341808606824
YGR092W	-0.11820441815761207
YGR093W	-0.039100353842819034
YGR096W	0.021975596542168883
YGR097W	-0.060019996386671146
YGR100W	-0.10706248505044942
YGR101W	0.05248838508384135
YGR102C	0.22833100902125802
YGR104C	0.2316642840822107
YGR105W	-0.20724909545697692
YGR106C	0.05408345607367313
YGR107W	0.05886138397330015
YGR108W	-0.12203578952497966
YGR109C	-0.03009937125012528
YGR110W	0.16867841847840326
YGR111W	0.08191584266539463
YGR112W	-0.2047839222947151
YGR117C	-0.20049090130076072
YGR118W	0.05381145290644983
YGR121C	-0.2656540591401097
YGR122C-A	0.0783994852128513
YGR122W	-0.07667816981381015
YGR123C	-0.13430928336444842
YGR124W	-0.023402730321905457
YGR125W	-0.17808506260902865
YGR126W	-0.09266649744090831
YGR127W	-0.08438158106584037
YGR129W	-0.17614920990959163
YGR130C	0.007167871859122951
YGR131W	-0.10666163698411657
YGR132C	-0.15865695714082306
YGR133W	-0.11214406056366007
YGR134W	-0.0173503675629894
YGR135W	0.07939179019571393
YGR136W	-0.15146792195391093
YGR137W	0.030480937845778853
YGR138C	-0.01489068767550479
YGR139W	0.2240501345104114
YGR141W	-0.10536646562654886
YGR142W	-0.06522693643505341
YGR143W	-0.13908714695171231
YGR144W	-0.10384543977500532
YGR146C	-0.1307498249812095
YGR148C	-0.01704129945282799
YGR149W	-0.013769993462034787
YGR150C	-0.08780390174426271
YGR151C	-0.30458620959709404
YGR152C	-0.10748899735972396
YGR153W	0.017287473745628577
YGR154C	0.03057106392907714
YGR155W	0.4225156363602042
YGR157W	-0.05722800171354425
YGR159C	22.711699269188465
YGR160W	0.07892790667473777
YGR161C	-0.026455534092372297
