orf	hap a | inorganic phosphate abundance | standard [standard] | Freimoser FM~Amrhein N, 2006
YBL068W	0.8630210427116063
YBL069W	0.9580741889338655
YBL070C	0.9429269147316075
YBL071C	0.7946652541305256
YBL072C	0.9734915267465317
YBL075C	1.138304805039146
YBL078C	1.2784098389716911
YBL079W	1.2026352318985627
YBL080C	1.3957750932239144
YBL081W	1.0350304459191526
YBL082C	1.0697677691041105
YBL083C	1.0419576555572025
YBL085W	0.8645938366427308
YBL086C	0.8998620863150991
YBL087C	0.8566703437735872
YBL088C	0.9634820734671142
YBL089W	0.8677241546609884
YBL090W	1.0308301987701967
YBL091C	1.089196422799099
YBL091C-A	1.4629913610855303
YBL093C	1.0038377475489864
YBL094C	1.7106934160208374
YBL095W	1.0143534678328683
YBL096C	1.021171462136249
YBL098W	0.8587184705161551
YBL099W	0.8038739593216956
YBL100C	0.6193702953862902
YBL101C	0.8120566659029752
YBL102W	0.8277736871351602
YBL103C	0.7068598337184018
YBL104C	1.1076546673153413
YBL106C	1.0625603653140343
YBL107C	1.0015228905270819
YBR001C	1.009509147252653
YBR003W	0.9152520817550958
YBR005W	0.9588185678322951
YBR006W	0.9984771094729181
YBR007C	0.9819678980067655
YBR008C	0.9507471447674409
YBR009C	1.2254910467112947
YBR010W	0.8705268812587306
YBR012C	0.8325168699837322
YBR013C	1.0629620894597107
YBR014C	1.0116753068616924
YBR015C	1.192025101352469
YBR016W	1.0553998624120926
YBR018C	0.9105747301998027
YBR019C	0.9066381562421705
YBR020W	1.141049180291134
YBR021W	1.1896218249384518
YBR022W	0.9864947716435712
YBR023C	1.1546139835732936
YBR024W	0.8166477989964196
YBR025C	0.799009350516564
YBR026C	1.1490627694691047
YBR027C	1.1917377278950552
YBR028C	1.045258521936455
YBR030W	0.9610076316050628
YBR031W	1.0430219636834102
YBR032W	0.8978534655867171
YBR033W	0.8735674149617357
YBR034C	0.8606826977255372
YBR035C	1.0302117391779257
YBR036C	0.8229200970020223
YBR037C	0.6954101381325651
YBR040W	0.7457890610321567
YBR041W	1.296985036464383
YBR042C	1.0410450664929645
YBR043C	0.7937357690068424
YBR044C	1.0196151030440301
YBR045C	0.9732800469382266
YBR046C	1.0194370147051195
YBR047W	1.176732362215164
YBR048W	0.783130871784757
YBR050C	0.9471497411885952
YBR051W	0.860206252125642
YBR052C	0.7815663547147687
YBR053C	0.8904851307342775
YBR054W	1.25020652261151
YBR056W	1.0457822163079922
YBR057C	1.0068979223325467
YBR058C	1.1950575580624518
YBR059C	0.8990211327789556
YBR061C	1.2615374709561302
YBR062C	0.8509915354699823
YBR063C	0.8707074713074355
YBR064W	0.7565904990286897
YBR065C	0.8909592846326876
YBR066C	0.8867385878243226
YBR067C	0.7890565546696464
YBR068C	1.0495339439810465
YBR069C	1.001026072620578
YBR071W	0.817061110953196
YBR072W	0.9819757085953756
YBR073W	1.0651259896924008
YBR074W	1.1230336885255034
YBR076W	0.869484285661666
YBR077C	1.076235322261741
YBR078W	1.7692878594856951
YBR081C	1.0056593093032506
YBR082C	0.053914677575350796
YBR083W	0.7919711147400702
YBR084C-A	1.1465203861526465
YBR084W	0.980299982130196
YBR085W	1.129239550789089
YBR089C-A	0.8982352956504993
YBR090C	1.195511245131848
YBR092C	1.1705303385999055
YBR093C	1.51436718645408
YBR094W	1.1143580993445816
YBR095C	1.1139171186958499
YBR097W	0.855917833859913
YBR098W	0.9187723130142378
YBR099C	0.9220240198634676
YBR101C	0.7496468278712493
YBR103W	0.9581212495028159
YBR104W	1.1184310456141162
YBR105C	1.1135202361119918
YBR106W	1.4064372222254247
YBR107C	1.157515960193081
YBR108W	0.998973927379422
YBR111C	1.0844795802956209
YBR112C	0.4570571674124885
YBR113W	0.9648317378362284
YBR114W	0.9287919965201604
YBR115C	0.9214558302459913
YBR116C	0.7970284245173711
YBR119W	0.8723850291676594
YBR120C	0.943253963168576
YBR121C	0.9724942477411104
YBR122C	0.8176303871214435
YBR125C	1.0291102634559424
YBR126C	1.085032886203935
YBR127C	0.9393091347511818
YBR128C	1.5921028338106544
YBR129C	1.0651547215918185
YBR130C	0.8614281360065024
YBR131W	0.23774480999982672
YBR132C	0.7570567745520739
YBR133C	1.0674377583195467
YBR134W	0.9740160078857717
YBR137W	0.721851400385154
YBR138C	1.0465435439568356
YBR139W	0.981881961660261
YBR141C	1.217130864663179
YBR144C	0.9695274548540401
YBR145W	0.9924158461410284
YBR146W	1.0020844261775335
YBR147W	1.064606358430105
YBR148W	1.0279676065788923
YBR149W	0.9824880326102078
YBR150C	0.8080448589518685
YBR151W	0.8473864868182555
YBR156C	1.5109743483557068
YBR157C	0.7156599887728081
YBR158W	1.418545055989936
YBR159W	1.2402973867858096
YBR161W	1.1443162307544512
YBR162C	1.2134570954750434
YBR162W-A	1.2281043806173937
YBR163W	1.0408262216187805
YBR164C	1.3500071335104942
YBR165W	0.9981501118679811
YBR166C	0.9109376335081958
YBR168W	0.9556912994837689
YBR169C	0.8918406736841247
YBR170C	1.0050742115254803
YBR171W	0.566538160249093
YBR172C	1.1861392180769113
YBR173C	1.6588970948777442
YBR174C	1.2414703572192844
YBR175W	1.1251649860909916
YBR176W	0.9340452028382638
YBR177C	0.9086515290364185
YBR178W	1.220813466867555
YBR179C	0.7535264836000737
YBR180W	0.8131848504302668
YBR181C	0.8629175239144757
YBR182C	0.6057830846792023
YBR183W	0.6880266551714816
YBR184W	0.44475228888551327
YBR185C	1.3130136925044495
YBR186W	1.184510732658319
YBR187W	1.1833673825302706
YBR188C	1.0896334602144342
YBR189W	0.9227674979887369
YBR191W	0.7924017510516957
YBR194W	1.3524548038734965
YBR195C	0.9491077282696976
YBR197C	1.0418051336252738
YBR199W	1.0414880257315162
YBR200W	1.228645976401585
YBR201W	0.8463649322879544
YBR203W	0.3991331356096829
YBR204C	0.9838388418915505
YBR205W	1.10694369076968
YBR206W	1.1560828908382024
YBR207W	0.8467221824669441
YBR208C	0.9955895097997821
YBR209W	1.0037596830148652
YBR210W	1.4158682204246835
YBR212W	1.248158729509845
YBR213W	0.8048225446809029
YBR214W	0.5950227182418195
YBR215W	0.8515924827251883
YBR216C	1.0334113050058078
YBR217W	0.4506830257760346
YBR218C	0.9947146114022564
YBR219C	0.9543695432474796
YBR220C	0.947278918640016
YBR221C	1.2664161781948895
YBR222C	1.0752110800133527
YBR223C	0.6658730888126899
YBR224W	0.6832299702746321
YBR225W	0.8446617185641464
YBR226C	0.9320568922637439
YBR227C	0.8362273031387648
YBR228W	0.5589814968332534
YBR229C	1.1350348543900355
YBR230C	1.072368537987608
YBR231C	1.2651608916906683
YBR232C	0.9257509195551676
YBR233W	1.0617829309320086
YBR235W	0.8895110526402035
YBR238C	0.7050312653230413
YBR239C	1.1327961268665838
YBR240C	0.7555916592359404
YBR241C	0.5918254288843149
YBR242W	1.1783169198434358
YBR244W	0.8348731564380051
YBR245C	0.8800194072879332
YBR246W	1.0409336741542805
YBR248C	1.240566523125965
YBR249C	1.0389934436339554
YBR250W	1.0434654383698263
YBR251W	1.0577218519770912
YBR255W	1.1489065959605822
YBR258C	0.6668706107357901
YBR259W	0.7625842741276772
YBR260C	0.888237532204715
YBR261C	1.1937709237780514
YBR262C	0.6693795295120721
YBR263W	0.4502655382900463
YBR264C	0.3892788472132422
YBR266C	1.3515289435711804
YBR267W	1.2664413759938546
YBR268W	0.9976494138699746
YBR269C	1.216324619114881
YBR270C	1.1433646106418258
YBR271W	1.0642021296157906
YBR272C	1.0821191237681176
YBR273C	0.6084402515328086
YBR274W	0.6035376540261899
YBR275C	1.102644732637142
YBR276C	1.114424850091575
YBR277C	1.397118391982087
YBR278W	1.377612943673568
YBR279W	1.1137605621224083
YBR280C	1.0820445534283767
YBR281C	1.8763967555940135
YBR282W	0.3327054774531528
YBR283C	1.5050192991864881
YBR284W	1.8459738746732555
YBR285W	0.7339824305644729
YBR286W	1.634456034866945
YBR287W	1.1226978315363136
YBR288C	0.500779894095557
YBR289W	1.2676899342497867
YBR290W	0.41143661665992376
YBR291C	1.2045230343910747
YBR292C	0.4087608337288515
YBR293W	0.5137396134437946
YBR294W	1.1067902096426991
YBR295W	1.3299464485254195
YBR296C	0.7154161657632488
YBR297W	1.2910717770550217
YBR298C	1.8618586136310415
YBR299W	0.8517293768517715
YBR300C	0.6931902471985106
YBR301W	0.911000064212959
YCL001W	1.1499415035096046
YCL001W-A	2.155016154929335
YCL002C	1.1851434165236423
YCL005W	1.1197901860160546
YCL007C	1.0560759079976851
YCL008C	1.4249052941265674
YCL009C	0.8288888655580092
YCL010C	1.2303553538059948
YCL011C	0.6994923557957267
YCL014W	1.101876812292689
YCL016C	1.540194227651129
YCL022C	1.268339545903951
YCL023C	1.1193434744234334
YCL024W	0.8777294492939756
YCL025C	0.861143409020891
YCL026C-A	0.7178894139319889
YCL027W	0.6246049790430374
YCL028W	1.0023505861300253
YCL029C	1.1069994133853416
YCL030C	0.6076398242265909
YCL032W	1.4723176488091214
YCL033C	1.0022140586540007
YCL034W	1.3862591999824805
YCL035C	1.1093053990027184
YCL036W	1.2519623233908945
YCL037C	1.3010183343391317
YCL038C	0.9033823884538942
YCL039W	0.806791797204243
YCL040W	1.0793143459012322
YCL042W	1.0559555870490414
YCL044C	0.3737076374046847
YCL045C	1.3087805274081048
YCL046W	0.6726008405047096
YCL047C	0.7063406422899612
YCL048W	1.0007792496938661
YCL049C	1.0663176836051225
YCL050C	1.0166255773099866
YCL051W	1.1611501180887638
YCL055W	0.9051713064848987
YCL056C	0.7543334542307513
YCL057W	1.5361903834226551
YCL058C	0.821599732699821
YCL061C	0.7202192851730688
YCL063W	0.8574668818880107
YCL064C	0.7550997229000121
YCL069W	1.468354699227195
YCL076W	0.762656875471862
YCR001W	0.8239184006240403
YCR002C	1.4204608705332296
YCR003W	0.9427159374582043
YCR004C	1.2309061259857208
YCR005C	0.8931600099551097
YCR006C	1.3704047361327898
YCR007C	1.163698642097382
YCR008W	1.1013163753757098
YCR009C	0.880764404494002
YCR010C	0.6672577161115203
YCR011C	0.20999601811969618
YCR014C	1.023567392001886
YCR015C	0.7087408580114415
YCR016W	0.8599156287457703
YCR017C	1.7230542763982517
YCR019W	0.9866959738267735
YCR020C	0.9652677279305353
YCR020C-A	0.9312462000873445
YCR020W-B	1.0133267601968154
YCR021C	0.3429439299321657
YCR022C	1.192355792154609
YCR023C	0.6583673071811379
YCR024C	0.9483567365868766
YCR024C-A	1.9906287485938436
YCR025C	1.9394073085736525
YCR026C	1.4458844768069854
YCR027C	1.5388708840220013
YCR028C	0.2789465480172412
YCR028C-A	0.8169215549171434
YCR030C	0.9673144594339066
YCR031C	0.3209372543199372
YCR032W	0.8435382351572628
YCR033W	0.9980029074989265
YCR034W	0.6055500850732762
YCR036W	1.5794253041065789
YCR037C	1.5047411649169626
YCR043C	1.2703610971766357
YCR044C	1.9161093812782688
YCR045C	1.8306950721605033
YCR046C	1.045276279239486
YCR047C	0.5419296230161779
YCR048W	1.1424944538247064
YCR049C	0.5368746095440469
YCR050C	1.4547527829883928
YCR051W	0.261347030955882
YCR053W	0.9053309699638912
YCR059C	0.4151311209379121
YCR060W	0.7219781679219959
YCR061W	1.0943270417838398
YCR063W	0.5579859016287324
YCR065W	1.015636767405147
YCR066W	1.0415074317997344
YCR067C	0.9365049337463663
YCR068W	1.3233203108383549
YCR069W	0.775638320764504
YCR071C	0.7840208651606781
YCR073C	0.9035594445728701
YCR073W-A	0.9016564404551197
YCR075C	0.837558817083255
YCR076C	0.998587495939995
YCR077C	0.33348994251788283
YCR079W	0.5789789340901673
YCR081W	0.33964080008424374
YCR082W	0.6379944578164505
YCR083W	1.3463262441674706
YCR084C	0.6414024025107149
YCR085W	1.4153792161981316
YCR086W	1.38380804942572
YCR087C-A	1.4947798819622737
YCR087W	1.6455155559781955
YCR088W	1.2028737943028662
YCR089W	0.9365317850699159
YCR090C	1.0016230229071055
YCR091W	0.9241402722334927
YCR092C	0.6002653028545484
YCR094W	1.808282784553971
YCR095C	1.1017981472258755
YCR098C	1.0291747181417792
YCR099C	1.0058276750672537
YCR100C	1.1095715267325437
YCR101C	0.795438431923161
YCR102C	0.9670731983167503
YCR102W-A	0.8878034453255692
YCR105W	0.8046005768663268
YCR106W	0.8320859536513632
YCR107W	0.7782269204232697
YDL001W	0.5752866525659578
YDL002C	0.05834035718261477
YDL005C	0.6225342992047308
YDL006W	0.7239967688615767
YDL009C	1.111665029112962
YDL010W	1.2576997291179635
YDL011C	0.766702159964219
YDL012C	1.1434381197405799
YDL013W	1.2305728722154192
YDL018C	1.461753337699893
YDL019C	0.9336907213625737
YDL020C	1.0848146889543795
YDL021W	0.7856180233675404
YDL022W	0.6168139321205394
YDL023C	0.8560813282231515
YDL024C	0.6269149418988003
YDL025C	1.5606547379262345
YDL026W	1.6843697383251697
YDL027C	1.0586872425692975
YDL032W	0.7796239944085663
YDL033C	0.9180106157967414
YDL034W	0.8353278414783479
YDL035C	0.6065696347435973
YDL036C	1.2164874824907852
YDL037C	0.8804320860037214
YDL039C	0.6691144414931494
YDL040C	0.8077575160217474
YDL041W	0.9992207503061339
YDL042C	1.7457519585606143
YDL044C	0.8439334539538539
YDL045W-A	1.0069818092611145
YDL046W	1.4484603396158553
YDL047W	1.0375682355697091
YDL048C	1.3461219921431242
YDL049C	0.9400108702058136
YDL050C	0.6377277449998144
YDL051W	0.8528145756799881
YDL052C	1.3829945861040271
YDL053C	2.1672051689032688
YDL054C	1.4600253377152008
YDL056W	2.085702046809138
YDL057W	1.8486336459608892
YDL059C	1.4769564733385283
YDL061C	1.925592827002505
YDL062W	1.2236678540947714
YDL063C	1.8213702182885534
YDL065C	1.5473655418653773
YDL066W	0.9137605666495342
YDL067C	1.5033052628821761
YDL068W	2.1925277908859386
YDL069C	2.954932610360385
YDL070W	2.017693656120185
YDL071C	1.9378751800789733
YDL072C	1.4603672986674754
YDL073W	1.3838287133094984
YDL074C	1.2452475045298759
YDL075W	0.9419184531253741
YDL076C	0.6397232737326342
YDL077C	1.083158290617339
YDL078C	0.9615019503759524
YDL079C	0.666921571408311
YDL080C	1.3076893557025704
YDL081C	0.9835362765159956
YDL082W	1.22334584041091
YDL083C	0.8059721138845553
YDL085W	1.2143749085682827
YDL086W	0.73639256843001
YDL088C	1.156577587778836
YDL089W	0.7122236669451499
YDL090C	0.5488878511398921
YDL091C	0.8430280814590552
YDL093W	0.7847026661167702
YDL094C	0.8449861123134419
YDL095W	0.7557833741921106
YDL096C	1.0599840617001304
YDL099W	0.8671469092529935
YDL100C	0.8574705918106854
YDL101C	0.21502927649573514
YDL104C	1.760764437286015
YDL106C	1.0433265351745482
YDL107W	0.9393261569131139
YDL109C	0.8391579826153373
YDL110C	0.9061868786962758
YDL112W	0.5576823328717972
YDL113C	0.658282155924027
YDL114W	1.2361229699651808
YDL115C	1.2731623535813417
YDL116W	1.5706669120826027
YDL117W	0.7071155053994368
YDL118W	0.7586232874769536
YDL119C	0.7398210072440679
YDL121C	0.8286550493896971
YDL122W	1.0200106705566925
YDL123W	0.9248071570256513
YDL124W	0.7385748460002259
YDL125C	0.41046663982307624
YDL127W	0.5681588302493138
YDL128W	0.9199944891302145
YDL129W	1.239212379305983
YDL130W	0.9174044554433429
YDL130W-A	0.8573440004065682
YDL131W	0.8315986342991561
YDL133C-A	1.165022816257356
YDL133W	1.0321405271795288
YDL134C	0.7386064793241081
YDL135C	0.5408519717412072
YDL136W	1.2242839639069913
YDL137W	1.275036700785663
YDL138W	0.6213877025714871
YDL142C	0.6934440992800062
YDL144C	1.555006866564894
YDL146W	1.0995480292401871
YDL149W	1.127583963817243
YDL151C	0.6413777628905861
YDL154W	0.3642716239936492
YDL155W	1.071627081717698
YDL156W	0.8901809705241843
YDL157C	1.2477356701923579
YDL159W	1.3371074426766776
YDL160C	1.1511182646037346
YDL161W	1.0832407742289245
YDL162C	0.5790120315680707
YDL167C	1.7286733515457766
YDL168W	1.6431482449202404
YDL169C	1.5742624146524302
YDL170W	0.5811013848619563
YDL171C	0.23725586036428467
YDL172C	0.5973742326316429
YDL173W	1.0913448743950653
YDL174C	0.8187653220414531
YDL175C	0.8757452284656545
YDL176W	0.9503108083156945
YDL177C	0.8248004472653458
YDL178W	0.3746198975973882
YDL179W	1.9892480151896244
YDL180W	2.1118599304705574
YDL181W	2.4449417474827984
YDL182W	3.1453153238723375
YDL183C	1.9084407096887597
YDL184C	2.720087266243896
YDL185W	1.6191772495664105
YDL186W	2.005318275374254
YDL187C	2.351538113472591
YDL188C	1.772023756543634
YDL189W	1.2901756589744109
YDL190C	1.4558948836757684
YDL191W	1.3295177704086103
YDL192W	1.2183503217004577
YDL194W	1.4396574661114707
YDL197C	0.8787593431439493
YDL198C	1.466740387286847
YDL199C	1.4554935093171542
YDL200C	1.5455644081000097
YDL201W	1.3608743215974928
YDL202W	1.3404304947803025
YDL203C	1.0242402704464868
YDL204W	1.1518147345117529
YDL206W	0.9909106910937991
YDL210W	0.6150964510735153
YDL211C	0.8574980482010577
YDL213C	0.8095637535850325
YDL214C	0.6941373684693403
YDL215C	0.8925643382420936
YDL216C	0.8189945469608477
YDL218W	0.9935247736143799
YDL219W	0.6195172650302948
YDL222C	1.2259404740805466
YDL223C	1.0515335244064064
YDL224C	0.7768633775414153
YDL225W	0.9661900112161121
YDL226C	0.4799685973219955
YDL227C	1.1626543069941513
YDL229W	1.2107829283979705
YDL230W	0.6122310013517677
YDL231C	1.0850687549764695
YDL232W	1.0641108500798424
YDL233W	0.9540884209372601
YDL234C	1.0111478860371148
YDL236W	0.7590280052963131
YDL237W	1.1553159807321718
YDL238C	0.5071656968289513
YDL239C	0.41772011029729994
YDL240W	0.44229188149125864
YDL241W	0.9344872570568461
YDL242W	1.1367465296615045
YDL243C	0.6455674431867361
YDR001C	0.7364762275214103
YDR003W	1.1509761103621836
YDR004W	0.8324985296770131
YDR005C	1.1947007734711579
YDR006C	0.8270014304875836
YDR007W	0.9562182903183376
YDR008C	1.3643654609263038
YDR009W	0.8022878308884648
YDR010C	0.6372279329633319
YDR011W	0.4432019470910349
YDR014W	0.6556939913151555
YDR015C	0.9567138010034932
YDR017C	0.7205119362799988
YDR018C	1.0903723467319224
YDR019C	1.2577106588907807
YDR020C	0.8156771186020393
YDR022C	1.35248489045148
YDR024W	0.5951388668214219
YDR025W	0.604087544122249
YDR026C	0.9571657873269366
YDR027C	0.6414987408137104
YDR028C	0.4376115441209808
YDR029W	0.9112763120473832
YDR030C	0.9619165873235044
YDR031W	1.602420756446031
YDR032C	1.5990502634925738
YDR033W	1.363305434602133
YDR034C	1.4269703078202016
YDR035W	0.6915895865849335
YDR036C	0.6763087500051521
YDR042C	0.662046967263645
YDR043C	0.18214539693196216
YDR046C	0.5593887523554926
YDR048C	1.069923089827643
YDR049W	0.7954287157768508
YDR050C	0.920250061170112
YDR051C	1.0290708967219937
YDR055W	1.0064752263856203
YDR056C	1.0631894280176752
YDR057W	1.3905438338341225
YDR058C	1.0957637409582253
YDR059C	1.5657766715014918
YDR061W	1.1653785685830467
YDR063W	1.3280679456076598
YDR065W	1.0476963742009513
YDR066C	1.2290253911858335
YDR067C	0.5768515808867475
YDR068W	0.3612050365511945
YDR069C	1.8086547933574317
YDR070C	1.2150868833387602
YDR071C	1.1321090429143288
YDR072C	1.9833733481291642
YDR073W	1.4679878161876536
YDR074W	0.7345834926128841
YDR075W	1.5630479315134553
YDR076W	1.6746436854261122
YDR077W	1.0806237635951887
YDR078C	1.2010425517672831
YDR079W	1.737229720453424
YDR080W	1.0776334966659633
YDR083W	1.311387982630311
YDR084C	0.7187796492503088
YDR085C	1.4723176488091214
YDR089W	1.0022140586540007
YDR090C	1.3862591999824805
YDR092W	1.2519623233908945
YDR093W	1.3010183343391317
YDR094W	0.806791797204243
YDR095C	1.0793143459012322
YDR096W	1.0559555870490414
YDR097C	0.3737076374046847
YDR098C	1.3087805274081048
YDR099W	0.6726008405047096
YDR100W	0.7063406422899612
YDR101C	1.0007792496938661
YDR102C	1.0663176836051225
YDR103W	1.0166255773099866
YDR104C	1.1611501180887638
YDR105C	0.9051713064848987
YDR107C	0.7543334542307513
YDR108W	1.5361903834226551
YDR109C	0.8067415871556667
YDR110W	0.6336969831904709
YDR111C	0.7215295558276744
YDR112W	0.9934042079483468
YDR114C	0.7550997229000121
YDR115W	1.468354699227195
YDR116C	0.8239184006240403
YDR117C	1.4204608705332296
YDR119W	0.9427159374582043
YDR120C	1.2309061259857208
YDR121W	0.8931600099551097
YDR122W	1.3704047361327898
YDR123C	1.163698642097382
YDR124W	1.1013163753757098
YDR125C	0.880764404494002
YDR126W	0.6672577161115203
YDR127W	0.20999601811969618
YDR128W	1.023567392001886
YDR129C	0.7087408580114415
YDR130C	0.8599156287457703
YDR131C	1.7230542763982517
YDR132C	0.9866959738267735
YDR133C	0.9652677279305353
YDR135C	0.3429439299321657
YDR136C	1.192355792154609
YDR137W	0.6583673071811379
YDR138W	0.5752866525659578
YDR139C	0.05834035718261477
YDR140W	0.6225342992047308
YDR142C	0.7239967688615767
YDR143C	1.111665029112962
YDR144C	1.2576997291179635
YDR146C	0.766702159964219
YDR147W	1.1434381197405799
YDR148C	1.2305728722154192
YDR149C	1.461753337699893
YDR150W	0.9336907213625737
YDR151C	1.0848146889543795
YDR152W	0.7856180233675404
YDR153C	0.6168139321205394
YDR154C	0.8560813282231515
YDR155C	0.6269149418988003
YDR156W	1.5606547379262345
YDR157W	1.6843697383251697
YDR158W	1.0586872425692975
YDR159W	0.7796239944085663
YDR161W	0.9180106157967414
YDR162C	0.8353278414783479
YDR163W	0.6065696347435973
YDR165W	1.2164874824907852
YDR169C	0.8804320860037214
YDR171W	0.5125860019888591
YDR173C	0.8256428809974395
YDR174W	1.3578652091926426
YDR175C	0.8077575160217474
YDR176W	0.9992207503061339
YDR178W	1.7457519585606143
YDR179C	0.8439334539538539
YDR179W-A	1.0069818092611145
YDR181C	1.4484603396158553
YDR183W	1.0375682355697091
YDR184C	1.3461219921431242
YDR185C	0.9400108702058136
YDR186C	0.6377277449998144
YDR191W	0.8528145756799881
YDR192C	1.3829945861040271
YDR193W	2.1672051689032688
YDR194C	1.4600253377152008
YDR195W	2.085702046809138
YDR197W	1.8486336459608892
YDR198C	1.4769564733385283
YDR199W	1.925592827002505
YDR200C	1.2236678540947714
YDR202C	0.3657407199906774
YDR203W	1.8213702182885534
YDR204W	1.5473655418653773
YDR205W	1.2122214268426519
YDR206W	0.9137605666495342
YDR207C	1.5033052628821761
YDR209C	1.5434064724444119
YDR210W	1.5295019096295972
YDR213W	1.457183315259194
YDR214W	1.1977509227869316
YDR215C	1.3515905922066485
YDR216W	1.282612008964104
YDR217C	0.9961106626550231
YDR218C	1.0411664680503927
YDR219C	1.1544907094708436
YDR220C	1.017668210602653
YDR221W	1.11905745748546
YDR222W	0.8729819956300184
YDR223W	1.5060436737988658
YDR225W	1.4667555779606345
YDR226W	1.7588737097681626
YDR227W	1.0075828227656722
YDR229W	1.2585678136877012
YDR230W	1.2573077957975587
YDR231C	1.0878213792825915
YDR233C	1.0707395422275983
YDR234W	1.0250629876959958
YDR237W	1.159650193842325
YDR239C	0.9675188007796912
YDR241W	1.0500003251177623
YDR242W	0.9472698960236936
YDR244W	1.5196489968983595
YDR245W	1.690011538419502
YDR247W	0.7692340897612441
YDR248C	0.6438345809485922
YDR249C	0.6637984439237424
YDR250C	0.6841033553066873
YDR251W	0.6758251550418363
YDR252W	0.6959163449416838
YDR253C	0.6951439988792305
YDR254W	0.877925235157201
YDR255C	0.9780514402835685
YDR256C	0.8853939354145987
YDR257C	1.6357388101531847
YDR258C	1.439080122373685
YDR259C	0.6845233727159317
YDR260C	0.6532280370982947
YDR261C	0.7369927350113745
YDR262W	0.5774004031788103
YDR263C	0.6621774465026833
YDR264C	0.6344818118580843
