orf	hap a | telomere length | standard [standard] | Gatbonton T~Bedalov A, 2006
YLR090W	0.10456365339561431
YLR092W	0.10456365339561431
YLR093C	0.10456365339561431
YLR094C	0.10456365339561431
YLR095C	0.10456365339561431
YLR096W	0.10456365339561431
YLR097C	0.10456365339561431
YLR098C	0.10456365339561431
YLR099C	0.10456365339561431
YLR102C	0.10456365339561431
YLR104W	0.10456365339561431
YLR107W	0.10456365339561431
YLR108C	0.10456365339561431
YLR109W	0.10456365339561431
YLR111W	0.10456365339561431
YLR112W	0.10456365339561431
YLR113W	0.10456365339561431
YLR114C	0.10456365339561431
YLR118C	0.10456365339561431
YLR119W	0.10456365339561431
YLR120C	0.10456365339561431
YLR121C	0.10456365339561431
YLR122C	0.10456365339561431
YLR123C	0.10456365339561431
YLR124W	0.10456365339561431
YLR125W	0.10456365339561431
YML089C	0.10456365339561431
YML088W	0.10456365339561431
YML087C	0.10456365339561431
YML084W	0.10456365339561431
YML083C	0.10456365339561431
YML082W	0.10456365339561431
YML081W	0.10456365339561431
YML080W	0.10456365339561431
YML079W	0.10456365339561431
YML078W	0.10456365339561431
YML063W	0.10456365339561431
YML062C	0.10456365339561431
YML060W	0.10456365339561431
YML059C	0.10456365339561431
YML058W	0.10456365339561431
YML057W	0.10456365339561431
YML057C-A	0.10456365339561431
YML056C	0.10456365339561431
YML055W	0.10456365339561431
YML054C	0.10456365339561431
YML053C	0.10456365339561431
YML052W	0.10456365339561431
YML051W	0.10456365339561431
YML050W	0.10456365339561431
YML048W	0.10456365339561431
YML047W-A	0.10456365339561431
YML037C	0.10456365339561431
YML034W	0.10456365339561431
YML034C-A	0.10456365339561431
YML032C	0.10456365339561431
YML030W	0.10456365339561431
YML029W	0.10456365339561431
YML028W	0.10456365339561431
YML026C	0.10456365339561431
YML024W	0.10456365339561431
YML020W	0.10456365339561431
YML019W	0.10456365339561431
YML018C	0.10456365339561431
YML017W	0.10456365339561431
YML016C	0.10456365339561431
YML014W	0.10456365339561431
YML013W	0.10456365339561431
YML012C-A	0.10456365339561431
YML012W	0.10456365339561431
YML011C	0.10456365339561431
YML009W-B	0.10456365339561431
YML009C	0.10456365339561431
YML008C	0.10456365339561431
YML007W	0.10456365339561431
YML006C	0.10456365339561431
YML005W	0.10456365339561431
YML004C	0.10456365339561431
YML003W	0.10456365339561431
YML002W	0.10456365339561431
YMR002W	0.10456365339561431
YMR003W	0.10456365339561431
YMR006C	0.10456365339561431
YMR007W	0.10456365339561431
YMR008C	0.10456365339561431
YMR009W	0.10456365339561431
YMR010W	0.10456365339561431
YMR011W	0.10456365339561431
YMR012W	0.10456365339561431
YMR014W	0.10456365339561431
YMR016C	0.10456365339561431
YMR017W	0.10456365339561431
YMR018W	0.10456365339561431
YMR019W	0.10456365339561431
YMR020W	0.10456365339561431
YMR022W	0.10456365339561431
YMR023C	0.10456365339561431
YMR024W	0.10456365339561431
YMR025W	0.10456365339561431
YMR026C	0.10456365339561431
YMR027W	0.10456365339561431
YMR029C	0.10456365339561431
YMR030W	0.10456365339561431
YMR031W-A	0.10456365339561431
YMR031C	0.10456365339561431
YMR032W	0.10456365339561431
YMR034C	0.10456365339561431
YMR036C	0.10456365339561431
YMR039C	0.10456365339561431
YMR040W	0.10456365339561431
YMR041C	0.10456365339561431
YMR042W	0.10456365339561431
YMR044W	0.10456365339561431
YMR140W	0.10456365339561431
YMR141C	0.10456365339561431
YMR143W	3.5551642154508896
YMR144W	0.10456365339561431
YMR145C	0.10456365339561431
YMR147W	0.10456365339561431
YMR148W	0.10456365339561431
YMR153W	0.10456365339561431
YMR153C-A	0.10456365339561431
YMR155W	0.10456365339561431
YMR156C	0.10456365339561431
YMR157C	0.10456365339561431
YMR158W-B	0.10456365339561431
YMR159C	0.10456365339561431
YMR160W	0.10456365339561431
YMR161W	0.10456365339561431
YMR162C	0.10456365339561431
YMR163C	0.10456365339561431
YMR164C	0.10456365339561431
YMR166C	0.10456365339561431
YMR167W	0.10456365339561431
YMR169C	0.10456365339561431
YMR170C	0.10456365339561431
YMR172C-A	0.10456365339561431
YMR173W-A	0.10456365339561431
YMR174C	0.10456365339561431
YMR175W	0.10456365339561431
YMR176W	0.10456365339561431
YMR177W	0.10456365339561431
YMR178W	0.10456365339561431
YMR179W	-3.346036908659661
YMR180C	0.10456365339561431
YMR182C	0.10456365339561431
YMR183C	0.10456365339561431
YMR184W	0.10456365339561431
YMR185W	0.10456365339561431
YMR186W	0.10456365339561431
YMR187C	0.10456365339561431
YMR188C	0.10456365339561431
YMR189W	0.10456365339561431
YMR190C	0.10456365339561431
YMR192W	0.10456365339561431
YMR194W	0.10456365339561431
YMR193C-A	0.10456365339561431
YMR195W	0.10456365339561431
YMR196W	0.10456365339561431
YMR198W	0.10456365339561431
YMR199W	0.10456365339561431
YMR201C	0.10456365339561431
YMR202W	-3.346036908659661
YMR204C	0.10456365339561431
YMR205C	0.10456365339561431
YMR206W	0.10456365339561431
YMR207C	0.10456365339561431
YMR210W	0.10456365339561431
YMR214W	0.10456365339561431
YMR215W	0.10456365339561431
YMR219W	0.10456365339561431
YMR221C	0.10456365339561431
YMR222C	0.10456365339561431
YMR223W	0.10456365339561431
YMR224C	0.10456365339561431
YMR225C	-3.346036908659661
YMR226C	0.10456365339561431
YMR230W	0.10456365339561431
YMR232W	0.10456365339561431
YMR233W	0.10456365339561431
YMR234W	0.10456365339561431
YMR237W	0.10456365339561431
YMR238W	0.10456365339561431
YMR241W	0.10456365339561431
YMR242C	0.10456365339561431
YMR243C	0.10456365339561431
YMR244W	0.10456365339561431
YMR245W	0.10456365339561431
YMR244C-A	0.10456365339561431
YMR246W	0.10456365339561431
YMR247C	0.10456365339561431
YMR250W	0.10456365339561431
YMR251W	0.10456365339561431
YMR251W-A	0.10456365339561431
YMR252C	0.10456365339561431
YMR253C	0.10456365339561431
YMR254C	0.10456365339561431
YMR255W	0.10456365339561431
YMR258C	0.10456365339561431
YMR259C	0.10456365339561431
YMR261C	0.10456365339561431
YMR262W	0.10456365339561431
YMR263W	0.10456365339561431
YMR264W	0.10456365339561431
YMR265C	0.10456365339561431
YMR269W	0.10456365339561431
YMR272C	0.10456365339561431
YMR273C	0.10456365339561431
YMR274C	0.10456365339561431
YMR275C	0.10456365339561431
YMR276W	0.10456365339561431
YMR278W	0.10456365339561431
YMR280C	0.10456365339561431
YMR283C	0.10456365339561431
YMR284W	-10.247238032770213
YMR285C	0.10456365339561431
YMR289W	0.10456365339561431
YMR291W	0.10456365339561431
YMR292W	0.10456365339561431
YMR294W	0.10456365339561431
YMR294W-A	0.10456365339561431
YMR295C	0.10456365339561431
YMR297W	0.10456365339561431
YMR299C	0.10456365339561431
YMR300C	0.10456365339561431
YMR302C	0.10456365339561431
YMR303C	0.10456365339561431
YMR304W	0.10456365339561431
YMR304C-A	0.10456365339561431
YMR305C	0.10456365339561431
YMR306C-A	0.10456365339561431
YMR307W	0.10456365339561431
YMR310C	0.10456365339561431
YNL339C	0.10456365339561431
YNL338W	0.10456365339561431
YNL336W	0.10456365339561431
YNL335W	0.10456365339561431
YNL334C	0.10456365339561431
YNL333W	0.10456365339561431
YNL332W	0.10456365339561431
YNL329C	0.10456365339561431
YNL328C	0.10456365339561431
YNL327W	0.10456365339561431
YNL326C	0.10456365339561431
YNL324W	0.10456365339561431
YNL325C	0.10456365339561431
YNL323W	0.10456365339561431
YNL322C	0.10456365339561431
YNL321W	0.10456365339561431
YNL320W	0.10456365339561431
YNL319W	0.10456365339561431
YNL318C	0.10456365339561431
YNL314W	0.10456365339561431
YNL311C	0.10456365339561431
YNL307C	0.10456365339561431
YNL305C	0.10456365339561431
YNL304W	0.10456365339561431
YNL303W	0.10456365339561431
YNL302C	0.10456365339561431
YNL301C	0.10456365339561431
YNL299W	0.10456365339561431
YNL298W	0.10456365339561431
YNL296W	0.10456365339561431
YNL297C	0.10456365339561431
YNL295W	0.10456365339561431
YNL294C	0.10456365339561431
YNL293W	0.10456365339561431
YNL292W	0.10456365339561431
YNL291C	0.10456365339561431
YNL289W	0.10456365339561431
YNL288W	0.10456365339561431
YNL286W	0.10456365339561431
YNL285W	0.10456365339561431
YNL283C	0.10456365339561431
YNL281W	0.10456365339561431
YNL280C	0.10456365339561431
YNL278W	0.10456365339561431
YNL275W	0.10456365339561431
YNL273W	0.10456365339561431
YNL271C	0.10456365339561431
YNL270C	0.10456365339561431
YNL269W	0.10456365339561431
YNL266W	0.10456365339561431
YNL265C	0.10456365339561431
YNL264C	0.10456365339561431
YNL259C	0.10456365339561431
YNL257C	0.10456365339561431
YNL255C	0.10456365339561431
YNL254C	0.10456365339561431
YNL253W	0.10456365339561431
YNL249C	0.10456365339561431
YNL248C	0.10456365339561431
YNL246W	0.10456365339561431
YOR001W	0.10456365339561431
YOR002W	0.10456365339561431
YOR003W	0.10456365339561431
YOR005C	0.10456365339561431
YOR006C	0.10456365339561431
YOR007C	0.10456365339561431
YOR008C	0.10456365339561431
YOR009W	0.10456365339561431
YOR010C	0.10456365339561431
YOR011W	0.10456365339561431
YOR012W	0.10456365339561431
YOR013W	0.10456365339561431
YOR014W	0.10456365339561431
YOR015W	0.10456365339561431
YOR016C	0.10456365339561431
YOR017W	0.10456365339561431
YOR018W	0.10456365339561431
YOR019W	0.10456365339561431
YOR021C	0.10456365339561431
YOR022C	0.10456365339561431
YOR023C	0.10456365339561431
YOR024W	0.10456365339561431
YOR025W	0.10456365339561431
YOR026W	0.10456365339561431
YOR027W	0.10456365339561431
YOR028C	0.10456365339561431
YOR029W	0.10456365339561431
YOR030W	0.10456365339561431
YOR032C	0.10456365339561431
YOR033C	0.10456365339561431
YOR034C	0.10456365339561431
YOR035C	0.10456365339561431
YOR036W	0.10456365339561431
YOR037W	0.10456365339561431
YOR038C	0.10456365339561431
YOR039W	0.10456365339561431
YOR040W	3.5551642154508896
YOR041C	0.10456365339561431
YOR042W	0.10456365339561431
YOR043W	-3.346036908659661
YOR044W	0.10456365339561431
YOR045W	0.10456365339561431
YOR047C	0.10456365339561431
YOR049C	0.10456365339561431
YOR050C	0.10456365339561431
YOR051C	0.10456365339561431
YOR052C	0.10456365339561431
YOR053W	0.10456365339561431
YOR054C	0.10456365339561431
YOR055W	0.10456365339561431
YOR058C	0.10456365339561431
YOR059C	0.10456365339561431
YOR061W	0.10456365339561431
YOR062C	0.10456365339561431
YOR064C	0.10456365339561431
YOR066W	0.10456365339561431
YOR067C	0.10456365339561431
YOR068C	0.10456365339561431
YOR069W	0.10456365339561431
YOR070C	0.10456365339561431
YOR071C	0.10456365339561431
YOR072W	0.10456365339561431
YOR073W	0.10456365339561431
YOR076C	0.10456365339561431
YOR078W	3.5551642154508896
YOR079C	0.10456365339561431
YOR080W	0.10456365339561431
YOR081C	0.10456365339561431
YOR082C	0.10456365339561431
YOR083W	0.10456365339561431
YOR084W	0.10456365339561431
YOR085W	0.10456365339561431
YOR086C	0.10456365339561431
YOR087W	0.10456365339561431
YOR089C	0.10456365339561431
YOR090C	0.10456365339561431
YOR091W	0.10456365339561431
YOR092W	0.10456365339561431
YOR093C	0.10456365339561431
YOR094W	0.10456365339561431
YOR289W	0.10456365339561431
YER070W	-10.247238032770213
YOR291W	0.10456365339561431
YOR292C	0.10456365339561431
YOR293W	0.10456365339561431
YOR295W	0.10456365339561431
YOR296W	0.10456365339561431
YOR297C	0.10456365339561431
YOR298W	0.10456365339561431
YOR299W	0.10456365339561431
YOR301W	0.10456365339561431
YOR302W	0.10456365339561431
YOR303W	0.10456365339561431
YOR304C-A	0.10456365339561431
YOR304W	0.10456365339561431
YOR307C	0.10456365339561431
YOR308C	0.10456365339561431
YOR311C	0.10456365339561431
YOR312C	0.10456365339561431
YOR313C	0.10456365339561431
YOR314W	0.10456365339561431
YOR315W	0.10456365339561431
YOR316C	0.10456365339561431
YOR320C	0.10456365339561431
YOR321W	0.10456365339561431
YOR322C	0.10456365339561431
YOR323C	0.10456365339561431
YOR324C	0.10456365339561431
YOR327C	-3.346036908659661
YOR328W	0.10456365339561431
YOR332W	0.10456365339561431
YOR334W	0.10456365339561431
YOR337W	0.10456365339561431
YOR338W	0.10456365339561431
YOR339C	0.10456365339561431
YOR342C	0.10456365339561431
YOR343C	0.10456365339561431
YOR344C	0.10456365339561431
YOR346W	0.10456365339561431
YOR347C	0.10456365339561431
YOR348C	0.10456365339561431
YOR349W	0.10456365339561431
YOR350C	0.10456365339561431
YOR351C	0.10456365339561431
YOR352W	0.10456365339561431
YOR354C	0.10456365339561431
YOR355W	0.10456365339561431
YOR356W	0.10456365339561431
YOR357C	0.10456365339561431
YOR358W	0.10456365339561431
YOR359W	0.10456365339561431
YOR360C	0.10456365339561431
YOR363C	0.10456365339561431
YOR365C	0.10456365339561431
YOR367W	0.10456365339561431
YOR368W	0.10456365339561431
YOR371C	0.10456365339561431
YOR374W	0.10456365339561431
YOR376W	0.10456365339561431
YOR377W	0.10456365339561431
YOR378W	0.10456365339561431
YOR380W	0.10456365339561431
YOR381W	0.10456365339561431
YOR382W	0.10456365339561431
YOR383C	0.10456365339561431
YOR384W	0.10456365339561431
YOR385W	0.10456365339561431
YOR386W	0.10456365339561431
YOL001W	0.10456365339561431
YOL002C	0.10456365339561431
YOL003C	0.10456365339561431
YOL004W	0.10456365339561431
YOL006C	0.10456365339561431
YOL007C	0.10456365339561431
YOL008W	0.10456365339561431
YOL011W	0.10456365339561431
YOL012C	0.10456365339561431
YOL013C	0.10456365339561431
YOL014W	0.10456365339561431
YOL015W	0.10456365339561431
YOL017W	0.10456365339561431
YOL018C	0.10456365339561431
YOL019W	0.10456365339561431
YOL020W	0.10456365339561431
YOL023W	0.10456365339561431
YOL024W	0.10456365339561431
YOL025W	0.10456365339561431
YOL027C	0.10456365339561431
YOL028C	0.10456365339561431
YOL029C	0.10456365339561431
YOL030W	0.10456365339561431
YOL031C	0.10456365339561431
YOL032W	0.10456365339561431
YOL035C	0.10456365339561431
YOL036W	0.10456365339561431
YOL037C	0.10456365339561431
YOL039W	0.10456365339561431
YOL041C	0.10456365339561431
YOL042W	0.10456365339561431
YOL043C	0.10456365339561431
YOL044W	0.10456365339561431
YOL045W	0.10456365339561431
YOL046C	0.10456365339561431
YOL047C	0.10456365339561431
YOL048C	0.10456365339561431
YOL049W	0.10456365339561431
YOL050C	0.10456365339561431
YOL051W	-6.796637470714937
YOL052C	0.10456365339561431
YOL052C-A	0.10456365339561431
YOL053W	0.10456365339561431
YOL054W	0.10456365339561431
YOL055C	0.10456365339561431
YOL056W	0.10456365339561431
YOL057W	0.10456365339561431
YOL058W	0.10456365339561431
YOL059W	0.10456365339561431
YOL060C	0.10456365339561431
YOL061W	-3.346036908659661
YOL062C	0.10456365339561431
YOL063C	0.10456365339561431
YOL064C	0.10456365339561431
YOL065C	0.10456365339561431
YOL067C	0.10456365339561431
YOL068C	0.10456365339561431
YOL070C	0.10456365339561431
YOL071W	0.10456365339561431
YOL072W	0.10456365339561431
YOL075C	0.10456365339561431
YOL076W	0.10456365339561431
YOL079W	0.10456365339561431
YOL080C	0.10456365339561431
YOL081W	0.10456365339561431
YOL082W	0.10456365339561431
YOL084W	0.10456365339561431
YOL085C	0.10456365339561431
YPL274W	0.10456365339561431
YPL273W	0.10456365339561431
YPL272C	0.10456365339561431
YPL270W	0.10456365339561431
YPL269W	0.10456365339561431
YPL267W	0.10456365339561431
YPL265W	0.10456365339561431
YPL264C	0.10456365339561431
YPL263C	0.10456365339561431
YPL262W	0.10456365339561431
YPL260W	0.10456365339561431
YPL261C	0.10456365339561431
YPL259C	0.10456365339561431
YPL258C	0.10456365339561431
YPL257W	0.10456365339561431
YPL256C	0.10456365339561431
YPL254W	-3.346036908659661
YPL253C	0.10456365339561431
YPL250C	0.10456365339561431
YPL249C	0.10456365339561431
YPL248C	0.10456365339561431
YPL247C	0.10456365339561431
YPL246C	0.10456365339561431
YPL245W	0.10456365339561431
YPL244C	0.10456365339561431
YPL241C	0.10456365339561431
YPL240C	0.10456365339561431
YPL239W	0.10456365339561431
YPL236C	0.10456365339561431
YPL234C	0.10456365339561431
YPL232W	0.10456365339561431
YPL230W	0.10456365339561431
YPL229W	0.10456365339561431
YPL227C	0.10456365339561431
YPL226W	0.10456365339561431
YPL225W	0.10456365339561431
YPL223C	0.10456365339561431
YPL222W	0.10456365339561431
YPL221W	0.10456365339561431
YPL220W	0.10456365339561431
YPL219W	0.10456365339561431
YPL216W	0.10456365339561431
YPL214C	0.10456365339561431
YPL213W	7.005764777506165
YPL212C	0.10456365339561431
YPL208W	0.10456365339561431
YPL207W	0.10456365339561431
YPL206C	0.10456365339561431
YPL205C	0.10456365339561431
YPL203W	0.10456365339561431
YPL202C	0.10456365339561431
YPL201C	0.10456365339561431
YPL200W	0.10456365339561431
YPL199C	0.10456365339561431
YPL198W	0.10456365339561431
YPL197C	0.10456365339561431
YPL196W	0.10456365339561431
YPL195W	0.10456365339561431
YPL194W	0.10456365339561431
YPL193W	10.45636533956144
YPL192C	0.10456365339561431
YPL191C	0.10456365339561431
YPL189W	0.10456365339561431
YPL188W	0.10456365339561431
YPL187W	0.10456365339561431
YPL185W	0.10456365339561431
YPL186C	0.10456365339561431
YPL184C	0.10456365339561431
YPL181W	0.10456365339561431
YPL182C	0.10456365339561431
YPL180W	0.10456365339561431
YPL179W	0.10456365339561431
YPL178W	7.005764777506165
YPL177C	0.10456365339561431
YPL176C	0.10456365339561431
YPL174C	0.10456365339561431
YPL171C	0.10456365339561431
YPL170W	0.10456365339561431
YPL168W	0.10456365339561431
YPL167C	0.10456365339561431
YPL166W	0.10456365339561431
YPL165C	0.10456365339561431
YPL164C	0.10456365339561431
YPL163C	0.10456365339561431
YPL162C	0.10456365339561431
YPL161C	0.10456365339561431
YPL159C	0.10456365339561431
YPL157W	0.10456365339561431
YPL156C	0.10456365339561431
YPL155C	0.10456365339561431
YPL154C	0.10456365339561431
YPL152W	0.10456365339561431
YPL150W	0.10456365339561431
YPL149W	0.10456365339561431
YPL147W	0.10456365339561431
YPL145C	0.10456365339561431
YPL144W	0.10456365339561431
YPL141C	0.10456365339561431
YPL140C	0.10456365339561431
YPL139C	0.10456365339561431
YPL138C	0.10456365339561431
YPL136W	0.10456365339561431
YPL135W	0.10456365339561431
YPL133C	0.10456365339561431
YPL130W	0.10456365339561431
YPL129W	0.10456365339561431
YPL127C	0.10456365339561431
YPL125W	0.10456365339561431
YPL123C	0.10456365339561431
YPL121C	0.10456365339561431
YPL120W	0.10456365339561431
YPL119C	0.10456365339561431
YPL118W	0.10456365339561431
YPL116W	0.10456365339561431
YPL115C	0.10456365339561431
YPL114W	0.10456365339561431
YPL113C	0.10456365339561431
YPL112C	0.10456365339561431
YPL111W	0.10456365339561431
YPL110C	0.10456365339561431
YPL109C	0.10456365339561431
YPL108W	0.10456365339561431
YPL107W	0.10456365339561431
YPL106C	0.10456365339561431
YPL105C	0.10456365339561431
YPL103C	0.10456365339561431
YPL101W	0.10456365339561431
YPL102C	0.10456365339561431
YPL100W	0.10456365339561431
YPL099C	0.10456365339561431
YPL098C	0.10456365339561431
YPL097W	0.10456365339561431
YPL096W	0.10456365339561431
YPL095C	0.10456365339561431
YPL092W	0.10456365339561431
YBR173C	0.10456365339561431
YBR174C	0.10456365339561431
YBR175W	0.10456365339561431
YBR176W	0.10456365339561431
YBR177C	0.10456365339561431
YBR178W	0.10456365339561431
YBR180W	0.10456365339561431
YBR181C	0.10456365339561431
YBR182C	0.10456365339561431
YBR183W	0.10456365339561431
YBR184W	0.10456365339561431
YBR185C	0.10456365339561431
YBR186W	0.10456365339561431
YBR187W	0.10456365339561431
YBR188C	0.10456365339561431
YBR194W	0.10456365339561431
YBR195C	0.10456365339561431
YBR197C	0.10456365339561431
YBR199W	0.10456365339561431
YBR200W	0.10456365339561431
YBR201W	0.10456365339561431
YBR203W	0.10456365339561431
YBR204C	0.10456365339561431
YBR205W	0.10456365339561431
YBR206W	0.10456365339561431
YBR207W	0.10456365339561431
YBR208C	0.10456365339561431
YBR209W	0.10456365339561431
YBR210W	0.10456365339561431
YBR212W	0.10456365339561431
YBR213W	0.10456365339561431
YBR214W	0.10456365339561431
YBR215W	0.10456365339561431
YBR216C	0.10456365339561431
YBR217W	0.10456365339561431
YBR218C	0.10456365339561431
YBR219C	0.10456365339561431
YBR220C	0.10456365339561431
YBR221C	0.10456365339561431
YBR222C	0.10456365339561431
YBR223C	0.10456365339561431
YBR224W	0.10456365339561431
YBR225W	0.10456365339561431
YBR226C	0.10456365339561431
YBR227C	0.10456365339561431
YBR228W	0.10456365339561431
YBR229C	0.10456365339561431
YBR230C	0.10456365339561431
YBR231C	0.10456365339561431
YBR233W	0.10456365339561431
YBR235W	0.10456365339561431
YBR238C	0.10456365339561431
YBR239C	0.10456365339561431
YBR240C	0.10456365339561431
YBR241C	0.10456365339561431
YBR242W	0.10456365339561431
YBR244W	0.10456365339561431
YBR245C	0.10456365339561431
YBR246W	0.10456365339561431
YBR248C	0.10456365339561431
YBR249C	0.10456365339561431
YBR250W	0.10456365339561431
YBR255W	0.10456365339561431
YBR258C	0.10456365339561431
YBR259W	0.10456365339561431
YBR260C	0.10456365339561431
YBR261C	0.10456365339561431
YBR262C	0.10456365339561431
YBR263W	0.10456365339561431
YBR264C	0.10456365339561431
YBR266C	0.10456365339561431
YBR267W	0.10456365339561431
YDR049W	0.10456365339561431
YDR051C	0.10456365339561431
YDR055W	0.10456365339561431
YDR056C	0.10456365339561431
YDR057W	0.10456365339561431
YDR059C	0.10456365339561431
YDR061W	0.10456365339561431
YDR063W	0.10456365339561431
YDR065W	0.10456365339561431
YDR066C	0.10456365339561431
YDR067C	0.10456365339561431
YDR068W	0.10456365339561431
YDR069C	-6.796637470714937
YDR070C	0.10456365339561431
YDR072C	0.10456365339561431
YDR073W	0.10456365339561431
YDR075W	0.10456365339561431
YDR076W	0.10456365339561431
YDR078C	0.10456365339561431
YDR079W	0.10456365339561431
YDR080W	0.10456365339561431
YDR083W	7.005764777506165
YDR084C	0.10456365339561431
YDR085C	0.10456365339561431
YDR089W	0.10456365339561431
YDR090C	0.10456365339561431
YDR092W	0.10456365339561431
YDR093W	0.10456365339561431
YDR094W	0.10456365339561431
YDR095C	0.10456365339561431
YDR096W	0.10456365339561431
YDR097C	0.10456365339561431
YDR098C	0.10456365339561431
YDR099W	0.10456365339561431
YDR100W	0.10456365339561431
YDR101C	0.10456365339561431
YDR102C	0.10456365339561431
YDR104C	0.10456365339561431
YDR105C	0.10456365339561431
YDR107C	0.10456365339561431
YDR108W	0.10456365339561431
YDR109C	0.10456365339561431
YDR110W	0.10456365339561431
YDR111C	0.10456365339561431
YDR112W	0.10456365339561431
YDR116C	0.10456365339561431
YDR117C	0.10456365339561431
YDR119W	0.10456365339561431
YDR120C	0.10456365339561431
YDR121W	0.10456365339561431
YDR122W	0.10456365339561431
YDR123C	0.10456365339561431
YDR124W	0.10456365339561431
YDR125C	0.10456365339561431
YDR126W	0.10456365339561431
YDR128W	0.10456365339561431
YDR129C	0.10456365339561431
YDR130C	0.10456365339561431
YDR131C	0.10456365339561431
YDR132C	0.10456365339561431
YDR133C	0.10456365339561431
