Filter 8: 620 HLKU 10:47pm
 0.263	 0.272	 0.255	 0.264	 0.207	 0.220	 0.218	 0.219	 0.230	 0.241	 0.220	 0.166
 0.262	 0.249	 0.246	 0.236	 0.248	 0.191	 0.223	 0.249	 0.258	 0.226	 0.167	 0.117
 0.256	 0.249	 0.235	 0.256	 0.254	 0.243	 0.198	 0.221	 0.137	 0.209	 0.205	 0.215
 0.240	 0.243	 0.237	 0.242	 0.216	 0.239	 0.173	 0.242	 0.243	 0.238	 0.216	 0.192
 0.174	 0.229	 0.202	 0.232	 0.069	 0.232	 0.220	 0.241	 0.233	 0.245	 0.250	 0.265
 0.237	 0.235	 0.247	 0.242	 0.244	 0.240	 0.244	 0.240	 0.243	 0.213	 0.247	 0.221
 0.223	 0.226	 0.235	 0.233	 0.241	 0.238	 0.259	 0.251	 0.226	 0.236	 0.227	 0.246
 0.244	 0.254	 0.073	 0.233	 0.246	 0.252	 0.242	 0.224	 0.233	 0.186	 0.241	 0.237

Filter 8: 620 DiKU+His+no Trp 10:47pm
 0.087	 0.079	 0.147	 0.082	 0.080	 0.079	 0.077	 0.079	 0.079	 0.082	 0.074	 0.082
 0.080	 0.080	 0.078	 0.079	 0.077	 0.072	 0.076	 0.074	 0.073	 0.071	 0.071	 0.072
 0.075	 0.075	 0.074	 0.077	 0.077	 0.076	 0.077	 0.074	 0.075	 0.073	 0.072	 0.081
 0.075	 0.074	 0.073	 0.075	 0.074	 0.072	 0.074	 0.075	 0.073	 0.079	 0.073	 0.069
 0.074	 0.074	 0.073	 0.074	 0.071	 0.074	 0.075	 0.077	 0.081	 0.076	 0.076	 0.078
 0.076	 0.076	 0.075	 0.076	 0.076	 0.077	 0.076	 0.076	 0.076	 0.078	 0.076	 0.078
 0.072	 0.071	 0.072	 0.073	 0.073	 0.072	 0.078	 0.073	 0.082	 0.077	 0.085	 0.077
 0.079	 0.077	 0.073	 0.081	 0.078	 0.087	 0.081	 0.083	 0.076	 0.101	 0.077	 0.084

Filter 8: 620 DiKU+His+Trp 10:47pm
 0.088	 0.078	 0.154	 0.080	 0.096	 0.093	 0.101	 0.083	 0.090	 0.106	 0.087	 0.116
 0.082	 0.091	 0.096	 0.095	 0.089	 0.092	 0.074	 0.074	 0.076	 0.093	 0.069	 0.072
 0.081	 0.107	 0.119	 0.085	 0.089	 0.080	 0.078	 0.080	 0.078	 0.099	 0.082	 0.075
 0.077	 0.082	 0.079	 0.081	 0.092	 0.074	 0.085	 0.086	 0.085	 0.127	 0.085	 0.070
 0.080	 0.073	 0.077	 0.080	 0.071	 0.084	 0.084	 0.076	 0.092	 0.088	 0.092	 0.102
 0.085	 0.079	 0.083	 0.089	 0.084	 0.101	 0.088	 0.081	 0.098	 0.113	 0.102	 0.106
 0.073	 0.071	 0.081	 0.086	 0.082	 0.084	 0.101	 0.091	 0.082	 0.098	 0.090	 0.102
 0.086	 0.082	 0.073	 0.082	 0.079	 0.086	 0.122	 0.110	 0.082	 0.108	 0.101	 0.114


