orf	hap a | growth (spot assay) | sodium arsenite [0.5 mM], time [24 h] | Thorsen M~Tamas MJ, 2009	hap a | growth (spot assay) | sodium arsenite [1 mM], time [24 h] | Thorsen M~Tamas MJ, 2009	hap a | growth (spot assay) | sodium arsenite [1.5 mM], time [24 h] | Thorsen M~Tamas MJ, 2009	hap a | growth (spot assay) | sodium arsenite [0.5 mM], time [48 h] | Thorsen M~Tamas MJ, 2009	hap a | growth (spot assay) | sodium arsenite [1 mM], time [48 h] | Thorsen M~Tamas MJ, 2009	hap a | growth (spot assay) | sodium arsenite [1.5 mM], time [48 h] | Thorsen M~Tamas MJ, 2009	hap a | growth (spot assay) | cadmium dichloride [75 uM], time [24 h] | Thorsen M~Tamas MJ, 2009	hap a | growth (spot assay) | cadmium dichloride [100 uM], time [24 h] | Thorsen M~Tamas MJ, 2009	hap a | growth (spot assay) | cadmium dichloride [150 uM], time [24 h] | Thorsen M~Tamas MJ, 2009	hap a | growth (spot assay) | cadmium dichloride [75 uM], time [48 h] | Thorsen M~Tamas MJ, 2009	hap a | growth (spot assay) | cadmium dichloride [100 uM], time [48 h] | Thorsen M~Tamas MJ, 2009	hap a | growth (spot assay) | cadmium dichloride [150 uM], time [48 h] | Thorsen M~Tamas MJ, 2009
YAL014C	0.33612424589585727	0.1672330080514635	0.3748251165461116	0.6099730078159441	0.19270214561616977	0.2632200928230929	0.3276538038931707	0.3507000192141105	0.37053580973306327	-0.03530772746717755	0.4581272688642889	0.17329052976269593
YAL015C	0.25821789735731326	0.27867097575976096	0.09947086392981444	0.3452790554258622	0.14042352998534438	0.07762309319589869	0.1261192122868916	0.01897465941087374	0.3350080299600405	-0.1255014009496848	-0.003593155049915583	0.12952582964405593
YAL016W	0.7535846795740933	5.016290521844947	3.6711806855010667	3.8951465477601377	4.996061349776405	5.03294167801347	1.8491732372120988	3.3130846276895274	2.312312738706898	0.8611069457161088	2.888896660132455	4.257995874169098
YAL017W	0.07741637150371111	0.007605648901740073	-0.029817333535185304	0.4689678182249659	0.16342612086290753	0.047296786067272195	-0.1381446892895538	0.3172703317920789	0.6608835271884569	0.11746931128890617	-0.030541817924285498	0.0533428331412381
YAL018C	0.03184850726418536	0.14464423081329508	0.05900661892168475	0.6718173892154958	0.15087925311150946	0.05336204749299749	-0.09410070569347959	0.2979839736639837	0.17942085647128528	-0.44578097617328205	-0.2623003186438667	-0.14602968962145532
YAL019W	-0.2959461290394999	-0.06016068281276515	0.2998182233603102	0.3081724265861311	0.2533453397479272	0.7205408043227806	0.10476455357364349	-0.09931500377477659	-0.1966835707810599	0.38620964452249923	-0.06826994594840337	-0.22059177130506427
YAL020C	0.20971017090878585	-0.3869449935249347	-0.21832149930476508	-0.038156109251359246	-0.5517453409667835	-0.3542235203157427	0.0874138933691294	-0.047884715433189486	0.25047641601733095	0.1009031263635477	-0.046711015648907436	-0.09578133022597976
YAL021C	-0.04311797906535701	0.2018691331499884	0.8238795428558435	0.19190498955497362	0.6757565540449962	1.194844247814499	1.2392307977149495	3.0379325850620362	0.6057542137475593	5.814396238398293	3.584172162291199	4.671329153067365
YAL022C	0.31554521043284567	0.1130199426798593	0.12611804966687545	0.2314853936506868	-0.13142527129494755	0.048509838352417255	-0.8348404298092736	0.0729764621695402	-0.08397475219078057	-0.30588874791469933	-0.05389732574873942	-0.1200950525141131
YAL023C	-0.6340302830746909	-0.5360309232968462	-0.4255773883707952	-1.0870368177877585	-0.9992502907666488	-0.7654482449799181	0.24356983520975625	0.20412369744058725	1.4522954490288966	0.41934201437321617	0.3144010668676494	0.8735257316609364
YAL024C	0.1538527889377543	-0.20774069410213208	0.3955507054527146	0.48875802027282245	-0.18370388692577294	0.14676707344916712	-0.42643258191840333	0.03697526033042922	0.0017819576061711092	-0.046351850750749865	0.20301326032025374	0.5606891715536205
YAL026C	-0.16953205405242844	0.17476260046418626	2.5174562363668325	-0.31521893792135147	0.10069178210591709	2.1859079647780133	-0.15816468183322394	0.30184124528960277	0.5420492293269666	2.199286550242288	0.10420149644756406	0.9626760467174252
YAL027W	0.17590175550526677	0.0332062631049976	0.20309880846282952	0.31559375235407733	-0.051961775536093	0.1346365505977165	0.2582511630751143	0.16683673839293667	0.08631357154888061	0.3770062084528556	0.24433454339428762	-0.38268325322595326
YAL028W	-0.0857459810958811	0.12356137205767122	0.060980484531837416	-0.06289386181117997	0.0735069019778879	-0.10312169729071526	0.007333923194448971	0.06783343333538149	0.5996287344763486	-0.26723431642219625	0.05030417069882424	-0.1395460303446198
YAL029C	0.3567032813588689	-0.06919619370803251	-0.04462132561133031	0.2488018204425613	-0.19834189930240403	-0.15285684098166272	-0.20487799776845417	-0.0015974559257611013	0.463643094655468	-0.7513350536854495	-0.24613112091924474	-0.07146760793784641
YAL030W	0.21411996422228835	-0.09780864487637915	0.031372500379547405	0.5679188284642488	0.08187148047881997	0.18922390342924425	-0.039379392740781276	-0.09031470331499884	-0.19178318736409125	0.321785592034994	-0.11318438407235323	-0.5820557759886467
YAL031C	-0.12543412091740352	-0.12491517756218123	-0.16502712783064302	0.08800642880372653	-0.06450864328749109	-0.10918695871644056	-0.22222865797296826	0.34684274758849143	0.32888255068882966	-0.1825627045814751	0.131150159321934	-0.19141530455930425
YAL034C	-0.18864115841093923	-0.11738558514945843	0.15572603381916547	0.3180675276100594	-0.14397213904634565	0.19165000799953436	-0.4504565729708075	0.11797796446842891	0.3056057294582285	-0.35558730269077476	-0.2730797837936147	0.030650025672313643
YAL035W	-0.6663687673737092	-2.1789879877529614	-1.4707392289466328	-0.7209180799024116	-0.1502455729220447	-0.8806882120686989	-2.280283891462255	-1.6036509377661992	-0.7479767051900349	1.9471124019340535	1.255807689945638	0.7114342497400473
YAL036C	0.16561223777376094	-0.6218682768018862	0.09651006551458544	0.3873332347775574	-0.3593600354453462	0.27898977252997864	-0.19153133607267409	-0.21503315254334757	-0.2824402805780116	-0.4660285355264979	-0.15989539972126107	-0.14765060444066422
YAL037W	-0.04164804796085618	-0.23334130830538957	-0.12061515160220801	-0.3449042409931364	-0.31126370906498685	-0.06187791959578321	0.1060992197432215	-0.15588832095052238	0.032409353962225274	-0.3022073734868419	-0.2694866287436987	-0.25625189732765985
YAL039C	-0.13572363864890935	-0.4230870371060042	0.12513111686179912	0.15232458545926042	-0.2736231058107926	0.06064036120386785	0.0033299246857149455	-0.10960106144309402	0.1708451854915901	0.46535919472143417	-0.07545625604823535	0.1165585110903848
YAL040C	-0.0284186680203487	-0.15503354721307244	0.04716342526076874	-0.03320855873939509	-0.2840788289369577	-0.18924840953601452	-1.111116326911921	0.15655068072461922	0.27375323724793216	-0.3979231086111353	-0.12216727169714318	0.1473558926553537
YAL042C-A	-0.07986625667787778	0.05278320337807688	-0.1788441871017117	-0.38448464508884955	-0.28198768431172466	-0.3481582588900174	0.1247845461173136	0.18483733931249213	0.25537679943429964	-0.12918277537754225	-0.0880322987229413	-0.06012120420338418
YAL042W	0.13768354678824515	-0.06769027522548794	-0.2765505348042688	-0.12226446795474975	-0.14397213904634565	-0.4245805528541562	-0.16884201118984798	0.4651324107741418	0.6645588147511833	0.27576841168677607	0.122167271697144	0.9561923874405897
YAL044C	-0.11661453429039854	0.19132770377217645	-0.09002023464484167	-0.003523255667610199	-0.056144064786559034	-0.11040001100158563	-0.05272605443656136	0.4754184684424592	0.6792599650020893	-0.00033467040253188225	0.2623003186438675	0.8427283500959675
YAL045C	-0.22685936712796081	0.022664833727185675	-0.027843467925032634	-0.297902511129477	0.24288961662176212	0.12250602774626593	0.06338990231672527	-0.05945653031004659	0.294579866770049	0.04384182273175738	-0.14552277952159712	-0.04229114119208639
YAL046C	0.13915347789274599	-0.18966967231159734	-0.01896107267934562	-0.025787232971448866	-0.3091725644397538	-0.14436547498564734	-0.03671006040162526	0.17326552443563506	0.48324462832334264	-0.09052834388503914	-0.06467679089848738	0.628767593960394
YAL047C	0.2817367950293265	0.07838381758133442	-0.11074582355144467	0.0979015298276548	-0.01850346153236476	0.16011064858576277	-0.35302594259161296	0.08583403425493696	0.1634946103661371	-0.24514606985505158	-0.09881176387268926	-0.12657871179094865
YAL048C	0.6683286755130451	0.26662362789940447	0.23862838944557752	1.7701736028715367	0.4666420915216947	0.6732317652021232	-0.3036432943172267	1.7868908211529302	0.11204058448796612	0.047523197159614824	0.45273753628941493	-0.04877480046892195
YAL049C	0.05095761162269615	-0.03606598709205218	0.10045779673489078	0.8128225788064742	0.09232720360498504	0.31295523651404034	-0.2142206609555002	0.6001369176708079	0.6719093898766363	-0.5120457158747159	0.41141625321538106	0.1959833372316204
YAL051W	-0.1959908139334434	-0.13846844390508228	-0.00020934938289528121	0.32796262863398773	0.4227280543918014	0.487634765574929	-1.6436481285735458	-0.23303375346290306	-0.2603885552016526	-0.28932256298934084	-0.03772812802411747	-0.1849316452824687
YAL053W	-0.27536709357648825	-0.09479680791129003	0.10243166234504344	-0.35974689252902886	-0.14188099442111263	0.02182268807922593	0.8121376234499872	0.24141065648823795	0.2860041957903538	0.5684376787014425	0.26409689616882553	0.16518595566665148
YAL054C	0.19060106655027506	-0.00293578047607185	0.03729409721000541	0.3873332347775574	-0.06241749866225807	0.13948875973829677	-0.028702063384157227	0.4329884805606498	0.14511817255250462	-0.1825627045814751	0.4060265206405071	0.44236238975137165
YAL055W	-0.5914022810441668	0.19885729618489925	0.24751078469126447	-0.6392834964550032	0.07141575735265487	0.2620070405379478	0.0033299246857149455	0.18869461093811116	-0.1672812702792479	1.0065212356164779	0.14192962447168192	0.5266499603502339
YAL056C-A	0.2449885174168058	0.689786721494426	0.7518334480852711	0.3329101791459519	0.6736654094197632	0.788471732290904	1.1017601822484149	0.9562916644362985	-0.13420368221470944	0.3935723933782141	0.4060265206405071	-0.08605584131072642
YAL056W	-0.0813361877823786	0.268129546381949	0.4458842785116076	-0.008470806179574351	0.5335587195291511	0.4633737198720278	2.653976937467637	0.15140765189046052	0.36441033046185245	0.9255309982036141	0.025152085349412323	0.1149375962711759
YAL058W	-0.2856566113079941	0.2952360790677511	0.3185699466567605	-0.2038990514021582	0.10069178210591709	0.44881709245028706	0.055381905299257225	0.0382610175389689	0.16962008963734795	-0.055555286820393464	-0.005389732574873577	-0.05363754492654862
YAL059W	-0.35915316653303564	-0.06618435674294339	-0.010078677433658622	-0.4512765770003656	0.033775154098460616	0.009692165227775329	0.32631913772359267	0.20026642581496823	0.4771191490521318	1.2752615688500706	0.3215873769674813	0.7211597386553007
YAL060W	-0.347393717697029	0.10699626874968106	0.0017645162272573883	-0.08515783911501866	0.11114750523208217	0.01939658350893581	0.3543471272847308	0.18740885372957147	-0.13665387392319375	1.229244388501853	0.034134972974202295	0.5704146604688739
YAL061W	-0.2680174380539841	0.08591340999405721	-0.08705943622961267	-0.45869790276831174	0.1425146746105774	0.0012007992317599064	0.746738981140665	0.18869461093811116	0.5138720246793969	0.5702783659153712	-0.008982887624789564	0.40832317854798494
YAL062W	-0.1959908139334434	0.05730095882571056	-0.001196282187971616	-0.09257916488296485	0.1822464224900047	0.17951948514808375	0.7867789662280052	0.040832531956048246	0.004232149314655428	0.9733888657657608	0.08803229872294212	-0.008251929988699709
YAL064C-A	-0.6443198008061968	-0.0466074164698641	-0.847984628943466	-0.44632902648840145	-0.44091467582943383	-0.5495249382240973	-1.0216936935501946	0.27741185832734894	0.42934041073668733	-0.7145213094068751	0.5371766799624406	-1.0002517993445401
YAL065C	-0.25037826479997416	0.10247851330204737	-0.05350372085701731	0.19685254006693775	0.1278766622339463	0.1322104460274264	0.3516777949455748	0.10126312075741309	0.25782699114278396	0.19845954870176982	0.122167271697144	0.31917286349149604
YAL066W	-0.2738971624719874	-0.03606598709205218	-0.010078677433658622	0.372490583241665	0.4143634758908693	0.16132370087090783	0.8188109542978772	-0.1443165060736653	0.08876376325736494	0.7598691489500292	-0.03233839544924349	0.05658466277965588
YAL067C	-0.42089027292207054	0.015135241314462873	-0.20351750722862005	0.5159695480886253	0.26170991824885925	0.10309719118394496	0.7414003164623529	0.2542682285736347	0.7233634157548073	1.4556489158150854	0.4976519744133648	0.5444800233615318
YAL068C	-0.5149658636101236	-0.13997436238762684	-0.0475821240265593	-0.2261630287059968	0.18433756711523772	0.18194558971837388	-1.5355401688377275	-0.009311999176999163	-0.026395247041398735	0.12483206014462105	0.028745240399328312	-0.11523230805648645
YAR002C-A	-0.04605784127435868	0.42926282401421695	0.10934019198057777	0.07316377726783407	-0.07287322178842315	0.008479112942630268	-0.2102166624467662	0.34169971875433275	0.27742852481065866	0.04936388437354355	0.4599238463892469	0.08738204434462479
YAR002W	-0.03135853022935037	-0.0616666012953097	-0.17094872466110103	0.238906719418633	0.14042352998534438	-0.036403821607736954	-0.25292597987326243	0.13726432259652405	-0.13052839465198293	-0.20281026393469104	0.1814543300207578	-0.037428396734459725
YAR003W	-1.161735549590489	-0.013477209853883773	1.700275873763628	0.5431810759044281	3.6305439094992464	2.4248792649515902	-0.733405800921345	1.129868887589155	0.9169285607250698	0.17821198934855392	2.4002275733438805	0.6514604014293185
YAR014C	0.07300657819020862	0.11904361661003755	0.2731710376232492	0.17953611327506322	0.228251604245131	0.11037550489481533	0.203529850122416	0.20026642581496823	0.21127334868158165	0.4248640760150023	0.22277561309479166	0.3840094562598516
YAR015W	0.01714919621917705	-0.21527028651485489	-0.13443221087327667	0.17211478750711703	-0.07078207716319014	-0.02669940332657647	-0.14748735247659986	-0.07102834518690368	-0.06314812266866375	-0.23226125935755051	0.023355507824454325	-0.1022649895028153
YAR018C	-0.6707785606872118	-0.3583325423565881	-0.4324859180063295	-0.7431820572062502	-0.6604848614789004	-0.5216247356657611	-0.09543537186305759	0.08326251983785761	0.10959039277948178	-0.5028422798050723	-0.14372620199663913	-0.16548066745196202
YAR020C	0.20971017090878585	0.08741932847660178	0.12809191527702812	0.19190498955497362	0.15297039773674248	0.02910100179009629	0.18751385608747995	0.23883914207115858	0.006682341023139764	-0.04819253796467859	0.30182502419294344	-0.06660486348021974
YAR023C	0.3023158304923382	-0.04359557950477498	-0.135419143678353	0.2908559997942566	-0.08751123416505426	-0.01820803733056105	-0.09009670718474555	0.33527093271163433	-0.0006682341023132267	-0.37215348761613326	0.15989539972126188	0.01768270711864253
YAR027W	0.2214696197447925	-0.4276047925536379	-0.1640401950255667	0.29827732556220277	-0.45137039895559883	-0.15043073641137258	-0.2088819962771882	-0.22017618137750627	-0.4306768789413138	-0.1144572776661125	-0.3287736870673125	-0.23193817503952652
YAR028W	-0.006369701452836242	-0.3041194769849839	-0.04955598963671197	-0.2904811853615308	-0.5789302210948127	-0.10797390643129551	0.015341920211917012	-0.01188351359407852	-0.02884543874988307	-0.10341315438254017	-0.1473193570465551	-0.04877480046892195
YAR029W	0.25233817293930993	-0.10835007425419109	0.2208635989542035	0.238906719418633	-0.11260496966785043	0.3772470076267285	0.30362981284076657	0.13083553655382568	0.11694096790493479	-0.1144572776661125	0.0898288762479001	-0.11523230805648645
YAR030C	0.20971017090878585	0.060312795790799685	0.11526178881103578	0.9587753189094166	0.07559804660312092	0.03759236778611171	0.16482453120465382	-0.0028832131343007796	0.11694096790493479	0.40461651666178644	-0.22816534566966484	-0.017977418903953046
YAR031W	-0.6487295941196992	-0.14750395480034964	-0.009091744628582287	-0.025787232971448866	0.22616045961989797	0.1322104460274264	-2.4858224815772685	-0.2574631404251569	-0.15135502417409974	-0.6445751952775838	0.005389732574874387	-0.25625189732765985
YAR035W	-0.3341643377565215	-0.20774069410213208	-0.08212477220423099	0.19190498955497362	0.06723346810218885	0.03759236778611171	-0.26093397689073045	0.0729764621695402	0.4967206827200065	-0.35374661547684605	-0.15091251209647108	0.12304217036722036
YAR042W	-0.038708185751854515	-0.09404384867001776	0.0851603382562076	0.05708423810395061	-0.17533930842484088	-0.007290566764255514	0.038698578179532137	0.1327641723666352	0.26946540175808453	0.14968133753265875	-0.026050374111890512	0.04199642940677589
YAR047C	0.7521147484695924	0.10549035026713649	0.1211833856414938	0.9117735890457571	0.05886888960125681	0.08247530233647894	-0.11278603206757168	0.32112760341769797	0.16471970622037926	-0.3574279899047035	0.2119961479450437	0.0225454515762692
YAR050W	0.9534953097862062	0.1777744374292754	0.013607709888173395	0.773242174710761	-0.06869093253795712	-0.0837128607283943	0.6479736845918924	-0.0015974559257611013	-1.2747679225141668	0.40645720387571516	0.01976235277453834	-0.22545451576269096
YBL001C	-1.7835164067943405	0.2018691331499884	0.26626250798771484	0.12263928238747555	0.1738818439890726	-0.049747396744332616	0.7213803239186828	0.27612610111880925	-0.10235119000441306	-0.11997933930789864	0.3467394623168933	0.4796434305931761
YBL002W	-0.3312244755475198	0.2530703615565034	1.974643193574849	0.305698651330149	-0.07705551103888918	-0.1201044292827461	-0.004678072331753096	0.1706940100185557	0.7833931126126736	-0.6169648870686529	0.2676900512187415	0.3872512858982694
YBL003C	0.08035623371271278	0.10398443178459194	-0.17983111990678805	0.6520271871676393	0.1864287117404707	-0.02669940332657647	0.2622551615838483	0.29026943041274567	0.5432743251812088	0.40461651666178644	0.46351700143916286	0.5833819790225451
YBL005W	0.6565692266770384	0.27114138334703813	0.03532023159985274	1.4362139433139567	0.5858373351599766	-0.08007370387295912	0.09942588889533147	0.5962796460451889	-0.17708203711318526	0.203981610343556	0.09881176387269007	0.2883754819265271
YBL006C	-0.5017364836696162	1.3599204462267553	0.32547847629229487	-0.07526273809109035	-0.2924434074378897	-0.08128675615810417	-0.8134857710960255	0.4355599949777292	0.441591369279109	1.562408774222951	-0.4257888734150442	0.00147355892655363
YBL007C	1.423873263226472	1.9803588610351142	2.4809397225790084	2.7522623794964196	0.9016001735701618	1.3646715677348076	-0.8868924104228157	2.350052478493309	0.8189208923856963	0.1009031263635477	1.28994266291984	1.100453806350181
YBL008W	0.5507341871529786	0.6852689660467923	0.20408574126790582	0.7559257479188864	0.04632202184985871	0.23653294254990156	0.1314578769652036	0.13983583701360341	-0.34246997743587776	-0.17151858129790282	-0.11677753912226922	0.16194412602823371
YBL009W	2.107391226819358	-0.07823170460329987	0.15473910101408914	0.8672456344380797	0.1278766622339463	0.3335771253615064	0.3410004655889507	0.2645542862419521	0.025058778836772266	0.18189336377641135	0.7455796728575679	0.5396172789039051
YBL010C	-2.290642637847127	-0.5360309232968462	-0.42064272434541355	-0.43396015020849105	-0.44509696507989976	-0.2741620694961687	-0.20354333159887616	0.5461351149121415	0.3080559211667128	1.8863697238744055	0.33416341964218726	-0.37782050876832657
YBL011W	0.12739402905673936	-0.5420545972270244	-0.6782321864703367	0.4095972120813961	-0.4032740725752395	-0.4148761345729957	0.0900832257082854	0.004831330116937283	1.3530626848352811	0.26840566283106115	-0.2084029928951269	-0.27246104551974876
YBL012C	-2.4199965750432	-0.8959454406249961	-0.5568394514459476	-1.5323163638645318	-0.8089561298704444	-0.279014278636749	-0.5011738874147718	-0.5056142816733147	0.4807944366148583	-1.3642838959237131	-0.7168344324582393	-0.886787761999918
YBL013W	-1.2969692112045657	-1.0284662670889175	-0.5588133170561003	-0.24595323075385342	-0.5391984732153854	-0.1722656775439837	-0.12346336142419574	-0.5339009402611876	-0.11827743610956125	0.02727563780639891	-0.3413497297420185	0.7422316313050162
YBL015W	-3.4415986926712776	-0.18063416141632999	0.04025489562523441	-0.3547993420170647	-0.26944081656032653	-0.18803535725086945	0.5425350571952299	-0.19831830883233173	0.19289691086794913	-0.25250881871076647	-0.05389732574873942	0.15870229638981595
YBL016W	-3.429839243835271	-0.7167411412021935	-0.45518537252308516	-0.532911160447774	-0.7734066712414832	-0.3433060497494372	-2.202873253626731	-0.7280502787506788	-0.5090830136128125	-2.1741862700523495	-0.9935073713017704	-0.768460980197669
YBL017C	-3.966364096978074	-0.26044784099119167	-0.10482422672098667	-0.6417572717109852	-0.06241749866225807	-0.08977812215411961	0.5385310586864958	-0.5210433681757908	-0.24323721324226225	1.7059823769093911	-0.35392577241672446	-0.026081992999997493
YBL019W	-3.7532240868254534	-0.15503354721307244	-0.49959734875152023	-0.5477538119836665	-0.4053652172004725	-0.4185152914284309	-3.2479168644063106	-0.4323261207865531	-0.7210245963967074	-1.9183307473162576	-0.23355507824453883	-0.4215852088869666
YBL021C	-3.099104745322584	0.0904311654416909	0.33041314031767655	0.18943121429899154	0.1864287117404707	0.4500301447354321	1.0630548633306527	0.42398818010087214	-0.10480138171289739	1.08935216024327	0.05569390327369822	0.17491144458190483
YBL022C	-3.88845774843953	-0.7333062445101836	-0.5953298308439247	-1.4407866793931952	-0.5454719070910845	-0.06066486731063815	-1.438109538458533	-0.2008898232494111	0.8777254933893204	-0.5267712135861458	-0.24792769844420276	0.1505977222937715
YBL024W	0.8109119926496255	5.147305429826325	3.0760602040400373	9.879208891980774	8.751757096694899	5.043859148579774	-1.9399440182198635	0.022831931036492763	-0.36574679866647897	0.682560285965023	1.37078865154295	1.4230158553727499
YBL025W				-1.0029284590843681	-1.5617681949543298	-0.7387610947067268				-2.496306532489876	0.6701234168093322	-3.8287481588640526
YBL027W	-0.5869924877306644	-0.7694482880912531	1.197927075979774	-0.15194977102653465	-0.056144064786559034	0.16011064858576277	0.28094048795794047	-0.6920490769115678	-1.0922286402320838	-0.35374661547684605	-0.9000853400039547	-0.35188587166098434
YBL028C	-3.0697061232325673	-0.17912824293378543	-0.2597726771179711	0.2488018204425613	-0.056144064786559034	-0.11403916785702081	0.6679936771355625	-0.027312600096554646	-0.36207151110375246	-0.4954795309493574	-0.05389732574873942	0.18625784831636705
YBL029W	-2.5963883075833	-0.7754719620214313	-0.8203505104013287	-0.832237966421605	-0.470190700582696	-0.3226841609019711	0.08074056252123936	-0.6766199904090917	0.6670090064596677	0.053045258801400985	-0.4221957183651282	0.12628400000563814
YBL031W	-1.7585275780178262	-0.5013947981983213	1.049887155218324	0.2908559997942566	-0.008047738406199689	0.16011064858576277	0.0860792271995514	-0.027312600096554646	0.6143298847272546	-0.4255334168200661	-0.3826710128160523	0.12142125554801148
YBL032W	-3.491576350224306	-0.7498713478181738	-0.23115162577075743	-1.0548777394599915	-0.48691985758456013	-0.1019086450055702	-0.3370099485566769	-0.32175100085214076	0.6131047888730122	-0.9740582065708245	0.47788962163882687	0.5914865531185894
YBL033C	0.16120244446025844	0.21241056252780027	0.3353478043430582	0.4912317955288045	0.11951208373301424	0.23653294254990156	0.1060992197432215	1.0257225536974413	1.3591881641064918	-0.16783720687004536	0.24433454339428762	-0.11685322287569533
YBL036C	-0.00342983924383458	-0.49085336882050945	0.21198120370851647	-0.12473824321073183	-0.6500291383527353	0.05093594292270738	-0.09410070569347959	1.651886314256264	1.1472465813225972	-0.4605064738847118	0.28385924894336345	-0.10712773396044198
YBL037W	-0.8442304310183097	-0.4637468361347073	-0.20845217125400173	-0.08515783911501866	-0.4430058204546668	-0.06673012873636346	-0.9709763791062302	-0.02216957126239595	1.0333126668780757	-0.8654576609490301	-0.07725283357319333	0.3548329895140916
YBL038W	-0.04605784127435868	-0.20774069410213208	-0.23411242418598643	0.407123436825414	-0.3196282875659189	-0.05702571045520299	-2.170841265556859	0.11540645005134956	0.6804850608563316	-1.1176318092572646	-0.31260448934269053	-0.25787281214686875
YBL039C	-1.692380678315289	-0.15051579176543878	-0.016000274264116623	-0.2731647585696563	-0.616570824349007	-0.013355828189980816	-0.25559531221241844	0.2015521830235079	1.2685310708925717	-0.5948766405015083	-0.16528513229613506	-0.22383360094348206
YBL042C	1.6987503797681272	-0.3989923413852912	-0.1897004479575514	0.5654450532082668	-0.23389135793136528	0.01575742665350063	-0.3036432943172267	0.27869761553588857	0.6535329520630039	-0.7863081107500951	-0.4114162532153803	0.024166366395478082
YBL043W	0.12298423574323686	-0.29960172153735026	-0.0031701477981242784	0.47144159348094794	-0.07914665566412218	0.1564714917303276	-0.004678072331753096	-0.06845683076982433	0.005457245168897596	-0.7421316176158059	-0.8174427738558869	-0.2935329381694643
YBL044W	-0.5193756569236262	-0.34176743904859797	-0.31701477981239845	0.5036006718087149	0.05677774497602379	0.03031405407524135	-0.4504565729708075	0.02926071707919116	0.5334735583472715	-0.13102346259147096	0.43656833856479293	-0.327572149372851
YBL045C	1.7546077617391589	-0.34929703146132074	0.1705300258953105	-0.06289386181117997	-0.05823520941179204	0.04487068149698207	0.19552185310494796	-0.10060076098331627	-0.7124489254170122	-0.6979551244815165	-0.19942010527033693	-0.4264479533445933
