orf	hom | cell cycle progression in G1 phase | YPD [standard] | Hoose SA~Polymenis M, 2012
YBL068W	0.3579530806908997
YBL069W	0.39055138163759073
YBL070C	0.32675022154703126
YBL071C	0.3479887745556595
YBL072C	0.3904774396642183
YBL075C	0.35648994515539306
YBL078C	0.3499480789200416
YBL079W	0.3498941601294982
YBL081W	0.3740781042195623
YBL082C	0.3361476978498255
YBL083C	0.3130862437033408
YBL085W	0.35318985395849345
YBL086C	0.3127609736225685
YBL087C	0.32369088825197867
YBL088C	0.30106403192095765
YBL089W	0.3394539054324041
YBL091C	0.37757514353259036
YBL091C-A	0.3479401731828916
YBL094C	0.32525329040810524
YBL095W	0.2979804394766925
YBL096C	0.3193787981093855
YBL098W	0.3087544877105772
YBL099W	0.4052945069490404
YBL101C	0.277129211992571
YBL102W	0.2827412513255567
YBL104C	0.27515316541865215
YBL106C	0.2588799585169821
YBL107C	0.3054843669912865
YBR001C	0.4061292814833891
YBR005W	0.3097560975609756
YBR006W	0.3130633660702274
YBR007C	0.29765193370165743
YBR008C	0.30554082714740194
YBR009C	0.3408094435075885
YBR010W	0.32693935119887163
YBR012C	0.33289142251093723
YBR013C	0.2884767166535122
YBR014C	0.30716055823659844
YBR015C	0.289682056279693
YBR016W	0.27598276790522347
YBR018C	0.28025391680172884
YBR019C	0.291271749893903
YBR020W	0.3172568221755099
YBR022W	0.3068939005638134
YBR023C	0.30036530915978893
YBR024W	0.2849747990736957
YBR025C	0.31637055837563455
YBR026C	0.5016325015031217
YBR027C	0.26819096922634456
YBR028C	0.32050413335140265
YBR029C	0.26506478802365074
YBR031W	0.35957338750634843
YBR032W	0.26605747583101574
YBR033W	0.27487562189054726
YBR034C	0.28586025308496427
YBR036C	0.2683982683982684
YBR038W	0.31305950500263297
YBR040W	0.3412735849056604
YBR041W	0.3394775842904779
YBR042C	0.3463091862163788
YBR043C	0.32872009441047095
YBR044C	0.3648907627443465
YBR045C	0.40583850931677024
YBR046C	0.29253192312653165
YBR047W	0.33177093947422054
YBR048W	0.424037655876393
YBR050C	0.3319112627986348
YBR051W	0.3434665985438754
YBR052C	0.29337883959044364
YBR053C	0.3156876963983563
YBR054W	0.3347248576850094
YBR056W	0.34397163120567376
YBR057C	0.3517422748191979
YBR058C	0.28109353890169275
YBR059C	0.32165753042831924
YBR062C	0.2870405697570902
YBR063C	0.31651954602774274
YBR064W	0.35374234662001747
YBR065C	0.32371475953565504
YBR066C	0.323043218482374
YBR067C	0.3011924605718682
YBR068C	0.3247102457116366
YBR069C	0.47790391851511244
YBR071W	0.31310649797322193
YBR072W	0.35249177244945934
YBR073W	0.3177359230920149
YBR074W	0.32702672918344283
YBR076W	0.2983787956767885
YBR077C	0.3343566591422122
YBR083W	0.3318266110338433
YBR084C-A	0.33597245446604024
YBR084W	0.44264412617449733
YBR089C-A	0.3947142587392306
YBR090C	0.2683957282009154
YBR092C	0.31276135544340306
YBR093C	0.3559367823855194
YBR094W	0.36380037710648105
YBR098W	0.30165616599077727
YBR101C	0.30047692337018184
YBR103W	0.3536874693041149
YBR104W	0.350662142617736
YBR105C	0.42074584330250614
YBR107C	0.3253152793587519
YBR108W	0.3802537578935346
YBR112C	0.34355127996086743
YBR114W	0.41023579639274704
YBR116C	0.3326841745187673
YBR119W	0.11652166881252593
YBR120C	0.406285849327324
YBR125C	0.30306634945810207
YBR127C	0.3830706420412435
YBR128C	0.3432224636469998
YBR129C	0.29091682017854614
YBR130C	0.26387301587301587
YBR131W	0.27500314504969176
YBR133C	0.3101878201479795
YBR134W	0.21296296296296297
YBR137W	0.22224934895833334
YBR139W	0.276845829053977
YBR141C	0.3018949804715753
YBR145W	0.2871483104764597
YBR146W	0.29600096653376823
YBR147W	0.3073051481161921
YBR148W	0.33794514940646747
YBR149W	0.3024034959941733
YBR150C	0.32256637168141594
YBR151W	0.31636948984645863
YBR156C	0.27274808286597224
YBR157C	0.30040578239918847
YBR158W	0.3075188966980507
YBR159W	0.2659992396400963
YBR161W	0.31109324758842444
YBR162C	0.28588516746411485
YBR164C	0.2904891694161526
YBR168W	0.3621310295176386
YBR169C	0.2961636828644501
YBR170C	0.33628492719401815
YBR172C	0.3191452844761006
YBR173C	0.2510682493167045
YBR174C	0.3335376317724933
YBR175W	0.32365564251451656
YBR176W	0.38305084745762713
YBR177C	0.33793347487615
YBR178W	0.39517904739830806
YBR179C	0.4881775251186787
YBR180W	0.37725
YBR181C	0.4936179456081759
YBR182C	0.35470769230769233
YBR183W	0.31198548904702106
YBR184W	0.3559409785141083
YBR185C	0.3418400732888366
YBR186W	0.31805860333032143
YBR187W	0.29989969909729186
YBR188C	0.31619198312236285
YBR189W	0.46035000515207775
YBR191W	0.3917636047599946
YBR194W	0.3286219081272085
YBR195C	0.31713952584531674
YBR197C	0.30056251598056766
YBR199W	0.2842221000549753
YBR201W	0.32715302969232835
YBR203W	0.3186985970004838
YBR204C	0.28986879480589745
YBR205W	0.3147111224230084
YBR206W	0.28507739938080495
YBR207W	0.2692210098959655
YBR208C	0.28703819661866004
YBR210W	0.3106796116504854
YBR212W	0.3193450742982939
YBR213W	0.2926049129989765
YBR214W	0.32873503383654346
YBR215W	0.3316094853683148
YBR216C	0.29947348144343133
YBR217W	0.29688888888888887
YBR218C	0.3394606361107752
YBR219C	0.3183739433117852
YBR220C	0.2989082695444849
YBR221C	0.32667721904298064
YBR222C	0.33608166470357287
YBR223C	0.2826623857742652
YBR224W	0.3472524657358781
YBR225W	0.3286243631310792
YBR226C	0.32443276148312117
YBR227C	0.3118333542477099
YBR228W	0.34873323397913564
YBR229C	0.38654223968565815
YBR230C	0.35426116018142756
YBR231C	0.293368633383762
YBR232C	0.351327764617878
YBR233W	0.2911473724784787
YBR235W	0.33183800623052956
YBR238C	0.33139001389661754
YBR239C	0.3407693235258652
YBR240C	0.3375296023931198
YBR241C	0.3555321883397593
YBR242W	0.3262575582143317
YBR244W	0.3929763960852044
YBR245C	0.326323695080736
YBR246W	0.3243577075098814
YBR248C	0.3389630329514586
YBR249C	0.33028641072516757
YBR250W	0.3338253901307465
YBR255W	0.43276375582893756
YBR258C	0.3723043372910104
YBR259W	0.3178687930409569
YBR260C	0.35151672959250096
YBR261C	0.35291189646590343
YBR262C	0.29191014154005973
YBR263W	0.3165090723230258
YBR264C	0.35522616917965755
YBR266C	0.45216493828907933
YBR267W	0.4395168568040759
YBR269C	0.2910528764149481
YBR270C	0.3566723591119785
YBR271W	0.3728026433122345
YBR272C	0.29400654746915134
YBR273C	0.23787699586043762
YBR274W	0.25599886412040324
YBR275C	0.26377505989156474
YBR276C	0.3139368749188206
YBR279W	0.3782137502934493
YBR280C	0.3106834771068348
YBR281C	0.3979552219490099
YBR283C	0.35727225672877844
YBR285W	0.3257912128097822
YBR286W	0.2913695240867414
YBR287W	0.2729455709711846
YBR288C	0.2967630671265588
YBR290W	0.3615406983404455
YBR291C	0.34209809264305174
YBR292C	0.3651751738616979
YBR293W	0.344272681196148
YBR294W	0.2905405405405405
YBR295W	0.34702147777927866
YBR296C	0.39598997493734334
YBR297W	0.3581610376268139
YBR298C	0.30761226049027973
YBR299W	0.38713682642165387
YBR300C	0.3416925325305211
YBR301W	0.2795581451808692
YCL001W	0.30694898394202075
YCL001W-A	0.3890569512034723
YCL002C	0.28100427645192444
YCL005W	0.2886000626370185
YCL007C	0.40165960777713633
YCL008C	0.3725214456475882
YCL009C	0.35789896824333384
YCL010C	0.3502459592410401
YCL011C	0.3813475875650584
YCL014W	0.289029964862051
YCL016C	0.23412587412587413
YCL022C	0.36185082540065067
YCL023C	0.3665158666702476
YCL024W	0.25256112552929927
YCL025C	0.2979506043089858
YCL026C-A	0.35861388580589465
YCL027W	0.31289286213158257
YCL028W	0.3310742609949532
YCL029C	0.2981491416309013
YCL030C	0.3890390063693338
YCL032W	0.38256453404239915
YCL033C	0.4002744836775727
YCL034W	0.3590059052485848
YCL035C	0.2993077236324148
YCL036W	0.36707511987213637
YCL037C	0.32285318559556786
YCL038C	0.3810848266965455
YCL039W	0.26391693106432074
YCL040W	0.30272845387613684
YCL042W	0.2948684889118102
YCL044C	0.27288337075683533
YCL045C	0.2728252087260975
YCL046W	0.2987912535651229
YCL047C	0.26403543050670836
YCL048W	0.31986394557823133
YCL049C	0.3576796308503626
YCL050C	0.372131565527792
YCL051W	0.36535281146637266
YCL055W	0.33342637822749477
YCL056C	0.2905248807089298
YCL057W	0.3168694122819874
YCL058C	0.5049753646884337
YCL061C	0.2557070793433653
YCL063W	0.3944375506238802
YCL064C	0.4090786147490091
YCL069W	0.41118807998954393
YCL076W	0.3630973986690865
YCR001W	0.41019924759648885
YCR004C	0.3982575913430208
YCR005C	0.3987244736288351
YCR006C	0.37144649774378635
YCR007C	0.2549728752260398
YCR008W	0.38948498448771135
YCR009C	0.2919187031212195
YCR010C	0.38094454958877916
YCR011C	0.38881833667583665
YCR014C	0.36377258477290103
YCR015C	0.33015561474835275
YCR016W	0.3875024468915444
YCR017C	0.35175791408918733
YCR019W	0.3787722102096456
YCR020C	0.40013663914217745
YCR020C-A	0.3244658855961406
YCR021C	0.3680555555555556
YCR022C	0.36285097192224625
YCR023C	0.4085941381023348
YCR024C-A	0.372818614489688
YCR025C	0.3943857217120083
YCR026C	0.3551603401535208
YCR027C	0.4067985166872682
YCR028C	0.33769451878283285
YCR028C-A	0.4693420280697571
YCR030C	0.27571197612237286
YCR031C	0.42276306152811527
YCR032W	0.30874785591766724
YCR033W	0.298223780970698
YCR034W	0.27067158385093165
YCR036W	0.371630839943466
YCR037C	0.3595964002381801
YCR043C	0.3055448841080804
YCR045C	0.3491603237888124
YCR048W	0.3069778518694927
YCR049C	0.38732326632682507
YCR050C	0.38627034677990085
YCR051W	0.3980960042906946
YCR053W	0.3058915333593445
YCR059C	0.34257555847568993
YCR060W	0.31961904761904764
YCR061W	0.32165262343854795
YCR063W	0.4343328740669374
YCR065W	0.26062376122974784
YCR067C	0.2977725674091442
YCR069W	0.2509191176470588
YCR071C	0.34913112164297
YCR073C	0.3085229463941381
YCR073W-A	0.2677217715121692
YCR075C	0.23745601459663757
YCR076C	0.23251084598698482
YCR077C	0.3215645097781861
YCR079W	0.3085543104404749
YCR081W	0.3376074205429
YCR082W	0.25058731401722784
YCR083W	0.2692565304755526
YCR084C	0.32819383259911894
YCR085W	0.29171051093183675
YCR086W	0.23127377672832217
YCR087C-A	0.3369410085632731
YCR087W	0.3899533284205355
YCR088W	0.23893458676067372
YCR089W	0.28838065194532075
YCR090C	0.3361851332398317
YCR091W	0.34104046242774566
YCR092C	0.33827309844246184
YCR094W	0.30777537796976245
YCR095C	0.39249546371374777
YCR098C	0.2959908652626237
YCR099C	0.3154873164218958
YCR100C	0.34204468517264724
YCR101C	0.3371889710827169
YCR102C	0.35507909530657605
YCR102W-A	0.39206642066420666
YCR105W	0.3001077586206896
YCR106W	0.3657355679702048
YCR107W	0.3101064565187336
YDL001W	0.32176134655846106
YDL002C	0.35007066256546676
YDL006W	0.3649711588883062
YDL009C	0.2929046262379596
YDL010W	0.27353351070568854
YDL011C	0.30620864423483035
YDL012C	0.25494123931623935
YDL013W	0.17659675095133118
YDL018C	0.2891417603509734
YDL019C	0.3643905552010211
YDL020C	0.27711167991378155
YDL021W	0.29562944678379555
YDL022W	0.3066592828464627
YDL023C	0.2977827673309009
YDL024C	0.3257127117476931
YDL025C	0.3231269475680802
YDL026W	0.2640189998680565
YDL027C	0.25981308411214954
YDL033C	0.3527721918988796
YDL034W	0.3520343694718221
YDL035C	0.31414574402939377
YDL036C	0.3460671491280105
YDL037C	0.2824427480916031
YDL039C	0.3357161353916065
YDL040C	0.3992901075546967
YDL046W	0.3230481533426835
YDL048C	0.3010500138159713
YDL049C	0.323747936158503
YDL050C	0.253026196928636
YDL052C	0.24334797210023248
YDL053C	0.37770747140423455
YDL054C	0.29654831127056785
YDL059C	0.2541175876979715
YDL061C	0.3540828640386163
YDL062W	0.31601673188503576
YDL063C	0.3269204152249135
YDL065C	0.27837864172269317
YDL068W	0.47585816615719567
YDL069C	0.5476780234383865
YDL070W	0.250216700375614
YDL071C	0.23831242873432154
YDL072C	0.2949575508103936
YDL073W	0.26776504297994275
YDL074C	0.3621961543112831
YDL076C	0.2607204116638079
YDL077C	0.2799133730373579
YDL078C	0.3178790301092459
YDL079C	0.279433782496257
YDL080C	0.24303528787476786
YDL081C	0.40429270741809964
YDL082W	0.35664073574615535
YDL083C	0.4642676083302364
YDL085W	0.26543209876543206
YDL086W	0.2907322345312078
YDL088C	0.2578376546348076
YDL089W	0.2478029294274301
YDL090C	0.3889204545454545
YDL093W	0.2646603853185206
YDL094C	0.28141735094609066
YDL095W	0.2298446995273464
YDL096C	0.2845820433436533
YDL099W	0.2921774295463162
YDL100C	0.35735503034999355
YDL101C	0.3103155911446067
YDL104C	0.3194560088814876
YDL106C	0.3825390082558761
YDL109C	0.34499220052526836
YDL110C	0.28938097634625065
YDL112W	0.3351337109735213
YDL113C	0.2472741957194777
YDL114W	0.2826324412889132
YDL121C	0.3553229061553986
YDL122W	0.33846912362874404
YDL123W	0.2584792122538293
YDL124W	0.29589804858622065
YDL125C	0.26566586740510895
YDL127W	0.2898970865342803
YDL128W	0.268652522130111
YDL129W	0.25440313111545987
YDL130W	0.3779260157671316
YDL130W-A	0.27581898945030536
YDL131W	0.2198708258897897
YDL133C-A	0.2651210415430263
YDL133W	0.25996900098633224
YDL134C	0.24729498861047838
YDL135C	0.29093546047860763
YDL136W	0.39756437523681115
YDL137W	0.3499594014489183
YDL138W	0.3652173913043478
YDL142C	0.3781389757250721
YDL144C	0.36582055110628475
YDL146W	0.4014975743514027
YDL149W	0.35450174100480847
YDL151C	0.4094419855940294
YDL154W	0.3932923658343249
YDL155W	0.3029937228392081
YDL156W	0.38878795743576433
YDL157C	0.4292081940637028
YDL160C	0.4249420776406134
YDL161W	0.36324982762583313
YDL162C	0.31172069825436405
YDL167C	0.3353699932111337
YDL168W	0.368496079828938
YDL169C	0.377658274260572
YDL170W	0.35512171011985666
YDL171C	0.37845627693524375
YDL172C	0.3500397772474145
YDL173W	0.3695037641554884
YDL174C	0.37815126050420167
YDL175C	0.33921353517543973
YDL176W	0.3445864480347239
YDL177C	0.3702037245344332
YDL178W	0.3055144968732234
YDL179W	0.33794577567780404
YDL180W	0.2652592273445354
YDL182W	0.32327845210912143
YDL184C	0.27536447485867305
YDL185W	0.4052901626369168
YDL186W	0.33446652719665276
YDL187C	0.313325059235022
YDL188C	0.3644578313253012
YDL189W	0.3638161146811666
YDL190C	0.3008272165909356
YDL191W	0.39519681576006643
YDL192W	0.21584185045723508
YDL194W	0.3034955125177138
YDL197C	0.3617140456518695
YDL199C	0.4062322140011383
YDL200C	0.3822665011746656
YDL201W	0.3945481769295824
YDL203C	0.3709600016119407
YDL204W	0.3928817571004757
YDL206W	0.40636129947416083
YDL210W	0.36807956880744347
YDL211C	0.39316775755402134
YDL213C	0.4054735708117714
YDL214C	0.3870162297128589
YDL215C	0.4037342714111758
YDL216C	0.372010505717199
YDL218W	0.3981766820749872
YDL219W	0.3459635416666667
YDL222C	0.3514695830485304
YDL223C	0.3972148541114058
YDL224C	0.40455602045560196
YDL225W	0.3475320480468356
YDL226C	0.3331091984938139
YDL227C	0.3910916547390011
YDL229W	0.36241610738255037
YDL230W	0.4050889646906979
YDL231C	0.3864017546123081
YDL232W	0.3870940236127862
YDL233W	0.37570697036254064
YDL234C	0.3600777823575281
YDL236W	0.3368954398894518
YDL237W	0.4001289253154066
YDL238C	0.3820030162555015
YDL239C	0.40010432968179444
YDL240W	0.3200758936166416
YDL241W	0.3317074281869853
YDL242W	0.3611922615662444
YDL243C	0.3866980092389794
YDR001C	0.38191666949544284
YDR003W	0.3523712052976528
YDR004W	0.08804564277416731
YDR005C	0.3453145057766367
YDR006C	0.36544177249392057
YDR007W	0.35317559153175593
YDR008C	0.3913122999542753
YDR009W	0.3437541572435812
YDR010C	0.38161748515384214
YDR011W	0.33224133224133223
YDR014W	0.23541461815798098
YDR015C	0.3554134929270947
YDR017C	0.38589434164655406
YDR018C	0.352686194667017
YDR019C	0.32291097760786447
YDR020C	0.3992526588100029
YDR022C	0.3513963617729951
YDR024W	0.4202320616002246
YDR025W	0.4031547599525769
YDR026C	0.4006151480199923
YDR027C	0.3925176206917741
YDR028C	0.3044833729216152
YDR029W	0.35892857142857143
YDR030C	0.350742447516641
YDR031W	0.33827387198321085
YDR032C	0.2808988764044944
YDR033W	0.3337884580375023
YDR034C	0.3439796872911934
YDR035W	0.3566870513161393
YDR036C	0.3894977718896785
YDR042C	0.35199265862611434
YDR043C	0.37720747046118663
YDR046C	0.3880767764077793
YDR048C	0.2584690974915955
YDR049W	0.33293312522511703
YDR051C	0.3440818937939859
YDR055W	0.3511912427559562
YDR056C	0.31230726100364453
YDR057W	0.265218594355285
YDR058C	0.24539796053502852
YDR059C	0.3309343742376189
YDR061W	0.3802019207091849
YDR063W	0.3073868149324861
YDR066C	0.3429406295656794
YDR067C	0.31131816936146894
YDR068W	0.2997133888358127
YDR069C	0.40598930481283424
YDR070C	0.30710223515408014
YDR071C	0.2942093274187747
YDR072C	0.33848867182200515
YDR073W	0.25211304807184365
YDR074W	0.3149896884836644
YDR075W	0.32660252066675705
YDR076W	0.21582976614741434
YDR077W	0.36227022675432713
YDR078C	0.342063281042276
YDR080W	0.4098961514966402
YDR083W	0.4591372715042736
YDR084C	0.40188383045525905
YDR085C	0.3168182935824932
YDR089W	0.31736741519350214
YDR090C	0.29432624113475175
YDR092W	0.26021990414434737
YDR093W	0.2948487777931225
YDR094W	0.35660967974957863
YDR095C	0.31331973185660156
YDR096W	0.3261849474115558
YDR097C	0.3255944843112425
YDR098C	0.33722367156391597
YDR099W	0.3028523489932886
YDR100W	0.26916712630998346
YDR101C	0.393999233176463
YDR102C	0.2804754312219162
YDR104C	0.36897843213224846
YDR105C	0.3045509141865741
YDR107C	0.3434743704461204
YDR108W	0.27910934619202954
YDR109C	0.3001356852103121
YDR110W	0.29773942939203507
YDR111C	0.25777470628887356
YDR112W	0.2911342894393742
YDR116C	0.3611629720396569
YDR117C	0.3324063774564331
YDR119W	0.3628891656288917
YDR120C	0.3711338645200877
YDR122W	0.3476888103056327
YDR123C	0.31116065898674594
YDR124W	0.32047170974009154
YDR125C	0.40920625123058796
YDR126W	0.346316463805253
YDR128W	0.32895600787918583
YDR129C	0.31615400285190465
YDR130C	0.35465924895688455
YDR131C	0.3446506119226214
YDR132C	0.3756289115228862
YDR133C	0.29489247311827954
YDR135C	0.27231777231777227
YDR136C	0.3969701032309961
YDR139C	0.33111322549952427
YDR140W	0.5821691932561084
YDR142C	0.37313255869101253
YDR143C	0.34152685654831577
YDR144C	0.3581220900155199
YDR146C	0.256143273635985
YDR147W	0.2992481203007519
YDR148C	0.3646756216061732
YDR149C	0.3427719821162444
YDR150W	0.3059778597785978
YDR151C	0.3334770114942529
YDR152W	0.309593023255814
YDR153C	0.28268238761974945
YDR154C	0.34355828220858897
YDR155C	0.36638560703315015
YDR156W	0.3826135105204872
YDR157W	0.37770260332401817
YDR159W	0.2564963090056027
YDR161W	0.44945165854732005
YDR162C	0.2255632428596771
YDR163W	0.3915483260044724
YDR165W	0.34773898111047513
YDR169C	0.35230829420970267
YDR171W	0.36146741918932784
YDR173C	0.34555442003065917
YDR174W	0.5412017997684702
YDR176W	0.3765471481434222
YDR178W	0.3840804669067428
YDR179C	0.3593331710878559
YDR179W-A	0.4042496325003341
YDR181C	0.35069008782936006
YDR183W	0.3385012919896641
YDR184C	0.36855345911949683
YDR185C	0.37590264776678256
YDR186C	0.3734531718119057
YDR191W	0.3993222989704157
YDR192C	0.3869844670594536
YDR193W	0.39867841409691634
YDR198C	0.3157894736842105
YDR199W	0.3444268357105124
YDR200C	0.3070396698005045
YDR202C	0.3122766900100043
YDR203W	0.329010431350437
YDR205W	0.21635667396061267
YDR206W	0.3250814332247557
YDR207C	0.24787729389208435
YDR209C	0.3621276016868453
YDR210W	0.3831640058055153
YDR213W	0.39039039039039036
YDR214W	0.3224462214213312
YDR215C	0.3672323759791123
YDR216W	0.33473187360692275
YDR217C	0.38972530375066033
YDR218C	0.4032214765100671
YDR219C	0.360320167956961
YDR220C	0.3503143847042217
YDR221W	0.3336723372781065
YDR222W	0.353730407523511
YDR223W	0.39656741646079835
YDR225W	0.3086702262903636
YDR226W	0.5442998053098221
YDR229W	0.3854414056853805
YDR233C	0.32788384589001945
YDR239C	0.3798095911225122
YDR241W	0.4222640488001188
YDR242W	0.3132186939550586
YDR244W	0.3505683393401719
YDR245W	0.34181864235055726
YDR247W	0.31008749356664955
YDR248C	0.31307673123285396
YDR249C	0.28250571708591965
YDR250C	0.27169811320754716
YDR251W	0.375421335519723
YDR252W	0.305871680686129
YDR253C	0.35377399461478326
YDR254W	0.22263083451202262
YDR255C	0.31889224019742257
YDR256C	0.2844237612920887
YDR257C	0.36933099473816083
YDR258C	0.3148543948704248
YDR259C	0.3234762396694215
YDR260C	0.24832490086147957
YDR261C	0.31203352101610576
YDR262W	0.2984763641099102
YDR263C	0.3111395646606914
YDR265W	0.3578068166509497
YDR266C	0.3403039355760489
YDR269C	0.40269496780348196
YDR270W	0.3870849046171146
YDR271C	0.3571065989847716
YDR272W	0.29259210001329966
YDR273W	0.38145788655223134
YDR274C	0.32623918714815325
YDR275W	0.3395542427497315
YDR276C	0.2836672584326655
YDR277C	0.33792927358611
YDR278C	0.358675831112358
YDR279W	0.3386227980783229
YDR282C	0.37347660857030535
YDR283C	0.35531283710895367
YDR284C	0.31086750575179317
YDR285W	0.36336633663366336
YDR286C	0.3772631838179173
YDR287W	0.3562568908489526
YDR289C	0.354387926215763
YDR290W	0.298493897688912
YDR291W	0.3307873906401889
YDR293C	0.3666006600660066
YDR294C	0.3651779935275081
YDR295C	0.3671721571890003
YDR297W	0.39594046008119077
YDR300C	0.3633590525749148
YDR304C	0.40555058191584603
YDR305C	0.4012312633832977
YDR306C	0.3954319254816894
YDR307W	0.35765128399174184
YDR309C	0.34955219890388983
YDR310C	0.23689673066943437
YDR312W	0.39772270596115206
YDR313C	0.3629370629370629
YDR314C	0.32244953258366077
YDR315C	0.38497309932947976
YDR316W	0.34471209583923745
YDR317W	0.31968206924424086
YDR318W	0.17267253881585531
YDR319C	0.3629428497543315
YDR320C	0.24373854612095297
YDR321W	0.31930755622946677
YDR323C	0.25054026797291457
YDR326C	0.2899436539012511
YDR329C	0.28309357265408475
YDR330W	0.2742783835792174
YDR333C	0.32563791008505466
YDR334W	0.30984996738421394
YDR335W	0.30360798362333674
YDR336W	0.3141922825376063
YDR338C	0.30622944345629766
YDR340W	0.3102478231748158
YDR344C	0.3003065603923973
YDR345C	0.2392440691596301
YDR346C	0.33350555412038235
YDR348C	0.30915937803692906
YDR349C	0.2750887154009936
YDR351W	0.29047554531906244
YDR352W	0.32492393509127787
YDR354W	0.3569743233865371
YDR357C	0.2797042325344212
YDR358W	0.2955519828510182
YDR359C	0.2842899143551067
YDR360W	0.31675327889136357
YDR363W	0.24624913971094287
YDR363W-A	0.2838427947598253
YDR368W	0.26140912730184146
YDR369C	0.22847613421483304
YDR370C	0.2985333333333333
YDR371W	0.31425058068042083
YDR374C	0.28745510518214473
YDR375C	0.5422328043092766
YDR378C	0.45443012464561106
YDR379W	0.3810663965374344
YDR380W	0.3233548061134268
YDR382W	0.3447477455520351
YDR383C	0.35320031096138893
YDR384C	0.3261813537675607
YDR385W	0.3873763228610345
YDR386W	0.3164275111331024
YDR387C	0.3238156209987196
YDR388W	0.300945179584121
YDR389W	0.2567948717948718
YDR391C	0.33641021719584185
YDR392W	0.35387749904495097
YDR393W	0.3854071524735243
YDR395W	0.39929543245869775
YDR399W	0.3398379970544919
YDR400W	0.3310502283105023
YDR401W	0.3143947900291938
YDR402C	0.3480736131338541
YDR403W	0.31663223140495866
YDR406W	0.311017597551645
YDR409W	0.37196310250747044
YDR411C	0.36463510332199844
YDR414C	0.1927525552561158
YDR415C	0.34959455924666494
YDR418W	0.41980587006426967
YDR419W	0.36106566954896
YDR420W	0.3679140422378659
YDR421W	0.33272778088317495
YDR422C	0.34377499333511063
YDR423C	0.34128393808678004
YDR424C	0.21482889733840305
