orf	hom | cell cycle progression in G1 phase | YPD [standard] | Hoose SA~Polymenis M, 2012
YBR291C	0.23995367158535502
YBR292C	0.6646348567382578
YBR293W	0.27997202725169773
YBR294W	-0.7088457941280794
YBR295W	0.33055737552897263
YBR296C	1.2317111744522264
YBR297W	0.5355556347676895
YBR298C	-0.39467962241154037
YBR299W	1.0687891147534552
YBR300C	0.23249026026360237
YBR301W	-0.9109517984781641
YCL001W	-0.40688571849145344
YCL001W-A	1.1041246435518384
YCL002C	-0.8843390420268763
YCL005W	-0.7445558758330785
YCL007C	1.3360478698502403
YCL008C	0.7998262779985179
YCL009C	0.5307328439080433
YCL010C	0.3898966219315008
YCL011C	0.9622513426904228
YCL014W	-0.7366445033030391
YCL016C	-1.7470294000178939
YCL022C	0.6034577853867019
YCL023C	0.6893072581336656
YCL024W	-1.407770533594508
YCL025C	-0.5724804265399446
YCL026C-A	0.5438892753855923
YCL027W	-0.29750216127157314
YCL028W	0.03708512660411818
YCL029C	-0.5688267987536009
YCL030C	1.103794409699598
YCL032W	0.984646474352357
YCL033C	1.3105578116139651
YCL034W	0.5511035014806197
YCL035C	-0.5475057325044588
YCL036W	0.6995990411511285
YCL037C	-0.1142050651997462
YCL038C	0.9574158266217051
YCL039W	-1.1987927643832883
YCL040W	-0.48455497368759165
YCL042W	-0.6291997493715049
YCL044C	-1.033785838284576
YCL045C	-1.0348561781560102
YCL046W	-0.5570101892507606
YCL047C	-1.196612051703191
YCL048W	-0.1692152279339845
YCL049C	0.5266964381289574
YCL050C	0.7926514212749198
YCL051W	0.6679038727704953
YCL055W	0.08037049378162849
YCL056C	-0.7091339777066146
YCL057W	-0.2243228014256079
YCL058C	3.23733935790061
YCL061C	-1.349876409916755
YCL063W	1.2031423363459148
YCL064C	1.4725778167538726
YCL069W	1.5113977259920195
YCL076W	0.626398130745088
YCR001W	1.4932005151480023
YCR004C	1.2734414961298728
YCR005C	1.2820334025580702
YCR006C	0.7800443070707844
YCR007C	-1.363387766562586
YCR008W	1.112001622477954
YCR009C	-0.683483846811136
YCR010C	0.9548343455491384
YCR011C	1.0997334859599883
YCR014C	0.6388233951036946
YCR015C	0.02017953212940134
YCR016W	1.0755175278052673
YCR017C	0.4177207115867403
YCR019W	0.9148573808132621
YCR020C	1.3080210965023853
YCR020C-A	-0.08452699018452581
YCR021C	0.7176417296547439
YCR022C	0.6218632070296509
YCR023C	1.4636621261368852
YCR024C-A	0.8052949945514365
YCR025C	1.2021885431209227
YCR026C	0.4803346236194616
YCR027C	1.4306177985890725
YCR028C	0.158915911734033
YCR028C-A	2.581588854498789
YCR030C	-0.981731790912427
YCR031C	1.724408930977146
YCR032W	-0.37378157177039284
YCR033W	-0.5674532314907577
YCR034W	-1.0744887450172478
YCR036W	0.7834367059227848
YCR037C	0.5619702185334496
YCR043C	-0.4327249819538093
YCR045C	0.36991797098653073
YCR048W	-0.406354469953757
YCR049C	1.0722201171032637
YCR050C	1.0528435279747768
YCR051W	1.2704678540025565
YCR053W	-0.4263456910259664
YCR059C	0.2487403441178834
YCR060W	-0.17372201779021754
YCR061W	-0.13629868071646853
YCR063W	1.9373250122800891
YCR065W	-1.2593960640382804
YCR067C	-0.5757567906914293
YCR069W	-1.43798795350361
YCR071C	0.3693805719199912
YCR073C	-0.37792051993717235
YCR073W-A	-1.1287733310155887
YCR075C	-1.6857457399029068
YCR076C	-1.7767503191228895
YCR077C	-0.13792021219855144
YCR079W	-0.3773433360098245
YCR081W	0.15731306675511375
YCR082W	-1.444094044539109
YCR083W	-1.100529583493174
YCR084C	-0.015922605756011104
YCR085W	-0.6873151504707685
YCR086W	-1.7995157648006814
YCR087C-A	0.14504927019320812
YCR087W	1.1206204271944804
YCR088W	-1.6585359826113475
YCR089W	-0.7485936305084887
YCR090C	0.1311391042954707
YCR091W	0.22049039332091006
YCR092C	0.16956335424327315
YCR094W	-0.39167781625375364
YCR095C	1.167402644534345
YCR098C	-0.6085449657645589
YCR099C	-0.24975713180289844
YCR100C	0.23897082858140203
YCR101C	0.1496124563099087
YCR102C	0.4788394970234607
YCR102W-A	1.1595070831748127
YCR105W	-0.5327829084278244
YCR106W	0.6749476355467459
YCR107W	-0.34877961818953385
YDL001W	-0.13429787901278883
YDL002C	0.38667068537433835
YDL006W	0.6608804252368031
YDL009C	-0.6653401745798087
YDL010W	-1.0218214914341979
YDL011C	-0.4205099867117919
YDL012C	-1.3639699535185594
YDL013W	-2.8057220474585796
YDL018C	-0.7345871616366269
YDL019C	0.650195735102716
YDL020C	-0.9559734266129523
YDL021W	-0.6151960507293628
YDL022W	-0.41221700815655515
YDL023C	-0.5755690843338068
YDL024C	-0.061581991087624244
YDL025C	-0.10916709883672128
YDL026W	-1.1969144202319224
YDL027C	-1.2743147322968906
YDL033C	0.43638618744190877
YDL034W	0.4228082440362239
YDL035C	-0.2744457199401121
YDL036C	0.31299512756502895
YDL037C	-0.8578672436673
YDL039C	0.12250826575348472
YDL040C	1.292442608285677
YDL046W	-0.11061712731769034
YDL048C	-0.5154428449571729
YDL049C	-0.09773921642609373
YDL050C	-1.39921195241261
YDL052C	-1.5773176648014742
YDL053C	0.8952632851182274
YDL054C	-0.5982864400407252
YDL059C	-1.3791273879481993
YDL061C	0.46050612671744073
YDL062W	-0.2400144444936003
YDL063C	-0.03935695581735702
YDL065C	-0.9326578765460181
YDL068W	2.7015035533887612
YDL069C	4.023184654161772
YDL070W	-1.450914345558253
YDL071C	-1.6699853858300764
YDL072C	-0.6275607677219628
YDL073W	-1.1279770180831488
YDL074C	0.6098127784486688
YDL076C	-1.2576174326553395
YDL077C	-0.904414637835376
YDL078C	-0.20574308194682045
YDL079C	-0.9132404107939723
YDL080C	-1.5830719066915464
YDL081C	1.3845040790889744
YDL082W	0.507577936966523
YDL083C	2.4882057022480746
YDL085W	-1.1709095494776944
YDL086W	-0.7053181022864662
YDL088C	-1.3106680182118224
YDL089W	-1.4953343091251412
YDL090C	1.1016127330573011
YDL093W	-1.185111180010068
YDL094C	-0.876737345604488
YDL095W	-1.8258146798859656
YDL096C	-0.8184983809231425
YDL099W	-0.678722575496128
YDL100C	0.5207229043058601
YDL101C	-0.3449309711301064
YDL104C	-0.17672237488203538
YDL106C	0.9841767303162782
YDL109C	0.2932131437748893
YDL110C	-0.7301849354010232
YDL112W	0.11179006921073648
YDL113C	-1.5050644502810375
YDL114W	-0.8543763718761133
YDL121C	0.48332628108640463
YDL122W	0.17317075188777592
YDL123W	-1.2988616096193069
YDL124W	-0.6102530455586772
YDL125C	-1.1666075694305234
YDL127W	-0.7206871014139059
YDL128W	-1.111644983120798
YDL129W	-1.3738726108902761
YDL130W	0.8992850969827455
YDL130W-A	-0.9797624540407948
YDL131W	-2.0093611360790664
YDL133C-A	-1.1766338500774995
YDL133W	-1.2714454369000472
YDL134C	-1.504681804420876
YDL135C	-0.7015781910135511
YDL136W	1.2606844305909983
YDL137W	0.38462317761590226
YDL138W	0.6654117727359451
YDL142C	0.9032041405771848
YDL144C	0.6765115568505928
YDL146W	1.3330660132357504
YDL149W	0.46821460443827223
YDL151C	1.4792648305772909
YDL154W	1.1820678153075066
YDL155W	-0.4796733018438246
YDL156W	1.0991744251517466
YDL157C	1.8430169342054428
YDL160C	1.7645087658026732
YDL161W	0.6292032389556733
YDL162C	-0.31907317104764343
YDL167C	0.11613830631009454
YDL168W	0.7257485768221191
YDL169C	0.894357923600504
YDL170W	0.47962372572368533
YDL171C	0.9090433475682868
YDL172C	0.38610231135207806
YDL173W	0.744292714618612
YDL174C	0.9034302139922175
YDL175C	0.18686995305177725
YDL176W	0.28574619217340425
YDL177C	0.7571738931556167
YDL178W	-0.43328418988787676
YDL179W	0.1635397233384219
YDL180W	-1.1740908547393905
YDL182W	-0.1063790023943752
YDL184C	-0.9881267611910307
YDL185W	1.4028599734263378
YDL186W	0.09951206947624755
YDL187C	-0.28954855672473767
YDL188C	0.6514337991334773
YDL189W	0.6396244640455017
YDL190C	-0.5195429210751393
YDL191W	1.2171148840362318
YDL192W	-2.0835052639883935
YDL194W	-0.4704390042588641
YDL197C	0.6009406652506262
YDL199C	1.420196285849992
YDL200C	0.9791618573730946
YDL201W	1.2051781618547635
YDL203C	0.7710914524230496
YDL204W	1.174511495594755
YDL206W	1.422571810343312
YDL210W	0.7180836389315065
YDL211C	1.179774683361668
YDL213C	1.4062351836761087
YDL214C	1.0665698066558948
YDL215C	1.3742273346859235
YDL216C	0.7904235908422106
YDL218W	1.2719525451003721
YDL219W	0.3110884679204541
YDL222C	0.41241463466555556
YDL223C	1.2542522893523917
YDL224C	1.3893497565718937
YDL225W	0.33995325988174363
YDL226C	0.07453352228900977
YDL227C	1.1415687336738158
YDL229W	0.6138605143862764
YDL230W	1.3991573829019546
YDL231C	1.0552617902097765
YDL232W	1.0680014264220947
YDL233W	0.8584486140930314
YDL234C	0.5708289614142833
YDL236W	0.14421068240903775
YDL237W	1.3078791410677242
YDL238C	0.9743130167991783
YDL239C	1.307426514380101
YDL240W	-0.16531480641663124
YDL241W	0.04873712847404547
YDL242W	0.5913384160849847
YDL243C	1.060713682707349
YDR001C	0.9727240010979123
YDR003W	0.42900694119209143
YDR004W	-4.43530376149681
YDR005C	0.29914443876125496
YDR006C	0.6695409981180864
YDR007W	0.44380984005018337
YDR008C	1.145629206947414
YDR009W	0.2704297734189943
YDR010C	0.9672181938614446
YDR011W	0.05856241809406885
YDR014W	-1.7233129976822446
YDR015C	0.4849933245568757
YDR017C	1.0459240088146036
YDR018C	0.43480360401200063
YDR019C	-0.1131415346760219
YDR020C	1.2917534493262588
YDR022C	0.41106716364969753
YDR024W	1.6778316347058115
YDR025W	1.363562744536255
YDR026C	1.3168269639087196
YDR027C	1.1678103933132515
YDR028C	-0.4522596806641841
YDR029W	0.5496803484386685
YDR030C	0.39903335925538586
YDR031W	0.169577589501144
YDR032C	-0.8862786901406765
YDR033W	0.08703374904242324
YDR034C	0.2745801409199821
YDR035W	0.5084302696755629
YDR036C	1.1122369455229693
YDR042C	0.422040650802874
YDR043C	0.8860619051404341
YDR046C	1.0860867560933694
YDR048C	-1.2990477488096266
YDR049W	0.07129329430196683
YDR051C	0.27646101910925636
YDR055W	0.407292414736343
YDR056C	-0.3082788179329303
YDR057W	-1.1748386124765005
YDR058C	-1.539592290877865
YDR059C	0.03451082904330188
YDR061W	0.9411679503180104
YDR063W	-0.39882843506961163
YDR066C	0.25545864708232036
YDR067C	-0.32648079966728255
YDR068W	-0.5400403872243495
YDR069C	1.4157260947978347
YDR070C	-0.4040654785422646
YDR071C	-0.6413301172207673
YDR072C	0.17353049191742137
YDR073W	-1.416016379933117
YDR074W	-0.2589148420250459
YDR075W	-0.04520708202839872
YDR076W	-2.083727648221816
YDR077W	0.611175913266329
YDR078C	0.23931304326089597
YDR080W	1.487622720899268
YDR083W	2.3937935232189935
YDR084C	1.3401741781897183
YDR085C	-0.225263524807347
YDR089W	-0.21515819067315295
YDR090C	-0.6391785862281196
YDR092W	-1.26682813501967
YDR093W	-0.6295624876730116
YDR094W	0.5070064219942723
YDR095C	-0.2896465950060924
YDR096W	-0.052891567914063395
YDR097C	-0.06375769811719746
YDR098C	0.15025103973132917
YDR099W	-0.4822749658872916
YDR100W	-1.102174863788016
YDR101C	1.1950761007904445
YDR102C	-0.8940712354925252
YDR104C	0.7346251737318532
YDR105C	-0.4510167373223592
YDR107C	0.26528093385778534
YDR108W	-0.9192109229605898
YDR109C	-0.5322689830719363
YDR110W	-0.5763666205154953
YDR111C	-1.311826439326755
YDR112W	-0.69791919627756
YDR116C	0.5907994089746016
YDR117C	0.06159969984078358
YDR119W	0.622566075319184
YDR120C	0.774291003752198
YDR122W	0.34283811265937386
YDR123C	-0.329379419816749
YDR124W	-0.15803071104873373
YDR125C	1.4749266758557709
YDR126W	0.3175831970701881
YDR128W	-0.0018965034874313322
YDR129C	-0.2374882846060206
YDR130C	0.47111318000443314
YDR131C	0.286926982573116
YDR132C	0.8570121187138269
YDR133C	-0.6287583746095999
YDR135C	-1.0441943909583802
YDR136C	1.249748206146426
YDR139C	0.037802179676097336
YDR140W	4.657916175740198
YDR142C	0.8110724234310754
YDR143C	0.22944137068316925
YDR144C	0.5348388925780476
YDR146C	-1.341849246195678
YDR147W	-0.5486025962408149
YDR148C	0.6554417338336753
YDR149C	0.2523550744068815
YDR150W	-0.42475704965095207
YDR151C	0.08130228387810025
YDR152W	-0.3582281894593455
YDR153C	-0.8534572232726735
YDR154C	0.266825138967426
YDR155C	0.6869101258214806
YDR156W	0.985547775022142
YDR157W	0.8951736991755285
YDR159W	-1.3353524332863829
YDR161W	2.215551849130339
YDR162C	-1.90460515059495
YDR163W	1.1499727295001572
YDR165W	0.343761392196274
YDR169C	0.42784920572560015
YDR171W	0.5964020662220096
YDR173C	0.3035595148606976
YDR174W	3.9040044893308283
YDR176W	0.8739101749526269
YDR178W	1.012543770346684
YDR179C	0.5571260848032202
YDR179W-A	1.3837113832123284
YDR181C	0.3980697983163731
YDR183W	0.17376273739541126
YDR184C	0.7268045121410999
YDR185C	0.8620496116002013
YDR186C	0.8169725786052254
YDR191W	1.2930350180644432
YDR192C	1.065985287272185
YDR193W	1.2811857816471965
YDR198C	-0.24419661472335205
YDR199W	0.28280889042502
YDR200C	-0.4052168515540534
YDR202C	-0.3088414075293974
YDR203W	-0.0008949632990469798
YDR205W	-2.074031108505407
YDR206W	-0.0731992362991211
YDR207C	-1.4939658003140222
YDR209C	0.6085512233362288
YDR210W	0.9956783885018883
YDR213W	1.128663558541319
YDR214W	-0.12169431508330343
YDR215C	0.7024929820811064
YDR216W	0.10439516655953356
YDR217C	1.1164241518453937
YDR218C	1.3647905110131258
YDR219C	0.5752895170043026
YDR220C	0.3911558369302822
YDR221W	0.08489681061187322
YDR222W	0.4540199663086956
YDR223W	1.2423376721541641
YDR225W	-0.3752101684726327
YDR226W	3.961016234119791
YDR229W	1.0375887527669654
YDR233C	-0.021627205993568394
YDR239C	0.9339480167284853
YDR241W	1.7152257368494288
YDR242W	-0.2915059677476488
YDR244W	0.39582929432069325
YDR245W	0.23481102463258555
YDR247W	-0.34912858818659476
YDR248C	-0.2941184687195949
YDR249C	-0.8567084425658575
YDR250C	-1.0555978073102088
YDR251W	0.8531921545598934
YDR252W	-0.42671103431655494
YDR253C	0.45482208757366405
YDR254W	-1.9585694557267423
YDR255C	-0.18709725507734296
YDR256C	-0.8214112020295038
YDR257C	0.7411132865005722
YDR258C	-0.2614046132170702
YDR259C	-0.10273917226504004
YDR260C	-1.4857286122379205
YDR261C	-0.31331637971252724
YDR262W	-0.5628050133779925
YDR263C	-0.3297676129033858
YDR265W	0.5290370034723908
YDR266C	0.2069362920326243
YDR269C	1.3551013159460632
YDR270W	1.0678336120502276
YDR271C	0.5161510901491214
YDR272W	-0.6710915088244835
YDR273W	0.9642811446463101
YDR274C	-0.05189340894402955
YDR275W	0.19313990093079636
YDR276C	-0.8353329162994962
YDR277C	0.16323603987898797
YDR278C	0.5450292378407343
YDR279W	0.17599878056074958
YDR282C	0.817403878830718
YDR283C	0.483140983191187
YDR284C	-0.3347742382546439
YDR285W	0.63134732221549
YDR286C	0.8870871827368967
YDR287W	0.5005141447861136
YDR289C	0.4661201021465045
YDR290W	-0.5624823477410382
YDR291W	0.031805930284087625
YDR293C	0.6908676876985179
YDR294C	0.6646867462734498
YDR295C	0.7013847922320122
YDR297W	1.2307999661588416
YDR300C	0.6312132756836625
YDR304C	1.4076523978653075
YDR305C	1.3281651656596418
YDR306C	1.221441543645989
YDR307W	0.5261747786781645
YDR309C	0.3771295410601563
YDR310C	-1.6960380883498893
YDR312W	1.2635981474090892
YDR313C	0.6234475163214956
YDR314C	-0.12163338067270699
YDR315C	1.0289706395682363
YDR316W	0.28805845419766624
YDR317W	-0.17256224813721235
YDR318W	-2.8779382451958715
YDR319C	0.6235540095297399
YDR320C	-1.570130038409819
YDR321W	-0.17945430824925707
YDR323C	-1.4449598199665306
YDR326C	-0.7198301349540998
YDR329C	-0.8458902980604176
YDR330W	-1.0081138005992367
YDR333C	-0.06295854553312492
YDR334W	-0.35349971726075574
YDR335W	-0.4683692294039391
YDR336W	-0.27358928456010534
YDR338C	-0.42012722435379246
YDR340W	-0.34617808645866693
YDR344C	-0.5291244140446139
YDR345C	-1.6528406630547927
YDR346C	0.08182754598456783
YDR348C	-0.3662084432768494
YDR349C	-0.9932014867247695
YDR351W	-0.7100418833312616
YDR352W	-0.0760976311763158
YDR354W	0.5137168586580246
YDR357C	-0.9082633930487893
YDR358W	-0.616621598200761
YDR359C	-0.8238743504358398
YDR360W	-0.22645997230517748
YDR363W	-1.5239282743681557
YDR363W-A	-0.8321025695000323
YDR368W	-1.244943187995789
YDR369C	-1.8510000113137424
YDR370C	-0.5617566244118425
YDR371W	-0.2725164398555206
YDR374C	-0.7656262132938036
YDR375C	3.922977782622959
YDR378C	2.3071691928851226
YDR379W	0.9570766614673388
YDR380W	-0.1049738806316896
YDR382W	0.28871450606738985
