orf	hap a | vacuolar fragmentation (FM4-64 staining) | sodium chloride [0.4 M] | None | Michaillat L~Mayer A, 2013
YER044C-A	-0.4
YER045C	0.0
YER046W-A	-0.4
YER047C	0.0
YER048C	-0.5
YER049W	0.0
YER050C	-1.3333333333333333
YER051W	-0.4
YER052C	-0.5
YER053C	0.0
YER054C	0.0
YER056C	-1.0
YER056C-A	-1.5
YER057C	-1.0
YER058W	-0.8
YER059W	-0.3333333333333333
YER060W	0.0
YER060W-A	0.0
YER061C	0.0
YER062C	0.0
YER065C	0.0
YER066C-A	-0.4
YER067W	0.0
YER067C-A	0.0
YER068W	0.0
YER068C-A	-0.3333333333333333
YER069W	-0.4
YER070W	0.0
YER071C	0.0
YER072W	0.0
YER073W	0.0
YER074W	-1.8
YER075C	0.0
YER079W	0.0
YER080W	0.0
YER081W	0.0
YER083C	0.0
YER084W	0.0
YER085C	-0.8
YER086W	-0.25
YER087C-B	-1.0
YHL047C	-0.6
YHL046C	-0.8
YHL045W	-0.6666666666666666
YHL044W	-0.3333333333333333
YHL043W	-1.5
YHL042W	-1.0
YHL041W	-1.25
YHL040C	-1.5
YHL038C	0.0
YHL037C	-1.0
YHL036W	-0.4
YHL035C	-1.75
YHL034C	-1.25
YHL033C	-1.2
YHL032C	0.0
YHL031C	-1.0
YHL030W	0.0
YHL029C	-1.25
YHL028W	-0.6666666666666666
YHL027W	-0.6666666666666666
YHL026C	-0.75
YHL023C	-1.25
YHL022C	-0.6666666666666666
YHL021C	-0.75
YHL020C	0.0
YHL019C	0.0
YHL017W	0.0
YHL016C	-0.6666666666666666
YHL014C	0.0
YHL013C	0.0
YHL012W	-1.5
YHL010C	-1.25
YHL009C	-0.3333333333333333
YHL008C	0.0
YHL007C	-0.5
YHL006C	-1.25
YHL005C	-0.4
YHL003C	-0.6
YHR001W-A	-0.6666666666666666
YHR010W	0.0
YHR011W	-0.8
YHR012W	-2.0
YHR013C	-0.4
YHR014W	-0.6
YHR015W	-1.5
YHR018C	-1.3333333333333333
YHR021C	0.0
YHR022C	0.0
YHR028C	-1.5
YHR029C	0.0
YHR030C	-0.6666666666666666
YHR031C	-0.4
YHR033W	-0.6
YHR034C	-0.3333333333333333
YHR035W	0.0
YHR037W	0.0
YHR038W	-1.25
YHR039C	-0.75
YHR044C	-1.0
YHR046C	-1.0
YHR047C	-0.3333333333333333
YHR048W	-1.25
YHR049W	0.0
YHR049C-A	-0.3333333333333333
YHR050W	0.0
YHR051W	-1.6
YHR057C	-1.0
YHR060W	0.0
YHR061C	-1.75
YHR066W	-1.25
YHR073W	-1.0
YHR075C	-1.0
YHR076W	-1.3333333333333333
YHR077C	-1.25
YHR078W	0.0
YHR079C	-1.0
YHR080C	-1.0
YHR081W	-1.0
YHR082C	-1.0
YHR086W	-1.0
YHR087W	-1.25
YHR091C	-3.5
YHR092C	0.0
YHR093W	-0.3333333333333333
YHR094C	-1.0
YHR095W	0.0
YHR096C	-0.6666666666666666
YHR097C	-1.0
YHR100C	-1.25
YHR103W	0.0
YHR104W	0.0
YHR105W	-0.6666666666666666
YHR106W	0.0
YHR108W	-1.6666666666666667
YHR109W	0.0
YHR110W	-1.0
YHR111W	-1.5
YHR112C	0.0
YHR113W	-1.0
YHR114W	-0.3333333333333333
YHR115C	-0.6666666666666666
YHR116W	-1.5
YHR117W	-0.6666666666666666
YHR120W	0.0
YHR121W	0.0
YHR123W	-1.25
YHR124W	-1.25
YHR125W	0.0
YHR126C	-1.0
YHR129C	0.0
YHR130C	-0.3333333333333333
YHR132C	0.0
YHR133C	0.0
YHR134W	0.0
YHR135C	-1.75
YHR136C	0.0
YHR137W	-0.3333333333333333
YHR138C	-0.3333333333333333
YHR139C	-0.3333333333333333
YHR139C-A	0.0
YIL006W	0.0
YIL007C	-0.6666666666666666
YIL008W	-1.0
YIL009W	0.0
YIL010W	-1.0
YIL014C-A	0.0
YIL018W	-0.5
YIL038C	-0.6666666666666666
YIL042C	-1.0
YIL047C	-0.6666666666666666
YIL052C	0.0
YIL054W	-0.3333333333333333
YIL055C	-0.75
YIL056W	-1.0
YIL059C	-0.3333333333333333
YIL060W	0.0
YIL066C	0.0
YIL067C	0.0
YIL069C	0.0
YIL070C	-0.3333333333333333
YIL071C	0.0
YIL074C	-0.3333333333333333
YIL085C	-0.75
YIL089W	-1.0
YIL092W	0.0
YIL094C	-0.4
YIL001W	-1.0
YIL002C	-0.75
YIL005W	-0.6
YIL011W	-0.6666666666666666
YIL012W	-0.6
YIL013C	-1.75
YIL014W	-1.0
YIL015W	-1.0
YIL016W	0.0
YIL017C	-0.6666666666666666
YIL020C	-1.0
YIL023C	-2.0
YIL024C	-0.6666666666666666
YIL025C	0.0
YIL027C	0.0
YIL028W	-0.8
YIL029C	-0.75
YIL032C	-1.0
YIL034C	-0.3333333333333333
YIL035C	0.0
YIL036W	-1.25
YIL037C	0.0
YIL039W	0.0
YIL040W	-2.0
YIL041W	-1.0
YIL043C	-1.0
YIL044C	-0.3333333333333333
YIL045W	-1.25
YIL049W	-1.25
YIL050W	-0.75
YIL053W	-1.0
YIL057C	-0.75
YIL064W	-0.25
YIL065C	-0.6
YIL072W	0.0
YIL073C	0.0
YIL076W	0.0
YIL077C	0.0
YIL079C	0.0
YIL084C	0.0
YIL086C	0.0
YIL087C	-0.4
YIL088C	-0.6666666666666666
YIL090W	-0.5
YIL093C	-0.4
YIL095W	-0.75
YIL096C	-0.3333333333333333
YIL097W	-1.0
YIL098C	-0.4
YIL099W	0.0
YIL100W	-0.3333333333333333
YIL101C	0.0
YIL102C	0.0
YIL103W	0.0
YIL105C	-0.4
YIL107C	-0.5
YIL108W	-1.0
YIL110W	-1.2
YIL111W	-0.6666666666666666
YIL112W	0.0
YIL113W	0.0
YIL114C	0.0
YIL116W	-1.25
YIL117C	0.0
YIL119C	0.0
YIL120W	-1.2
YIL121W	-0.6
YIL122W	-1.0
YIL123W	-1.25
YIL124W	-0.3333333333333333
YIL125W	-0.2
YIL128W	-0.5
YIL130W	0.0
YIL131C	-1.0
YIL132C	0.0
YIL133C	-0.4
YIL135C	-0.75
YIL136W	-0.5
YIL137C	-1.0
YIL138C	-1.0
YIL139C	-0.4
YIL140W	0.0
YIL141W	-0.6
YIL145C	0.0
YIL146C	0.0
YIL148W	0.0
YIL149C	0.0
YIL152W	0.0
YIL153W	-0.4
YIL154C	0.0
YIL155C	0.0
YIL156W	-0.4
YIL157C	0.0
YIL158W	-0.5
YIL159W	-0.3333333333333333
YIL160C	0.0
YIL161W	-1.0
YIL162W	-0.6
YIL163C	0.0
YIL164C	-0.6
YIL165C	0.0
YIL166C	-1.0
YIL173W	-1.0
YIR001C	-0.3333333333333333
YIR002C	-1.0
YIR003W	0.0
YIR004W	-0.8
YIR005W	-0.8
YIR007W	-0.3333333333333333
YIR009W	-0.3333333333333333
YIR013C	0.0
YIR014W	0.0
YIR016W	-1.0
YAL064C-A	0.0
YBL091C-A	0.0
YBR269C	0.0
YBR271W	0.0
YBR273C	0.0
YBR274W	-0.5
YBR277C	0.0
YBR278W	0.0
YBR279W	-0.3333333333333333
YBR281C	0.0
YBR282W	0.0
YBR283C	0.0
YBR284W	0.0
YBR285W	-0.5
YBR286W	-1.0
YBR290W	-1.25
YBR291C	0.0
YBR292C	-0.3333333333333333
YBR293W	-0.75
YBR295W	-1.0
YBR296C	0.0
YBR297W	0.0
YBR298C	0.0
YBR300C	-0.5
YCL001W-A	0.0
YCR020W-B	-2.0
YCR024C	0.0
YCR024C-A	0.0
YCR025C	-0.5
YCR026C	-0.3333333333333333
YCR027C	-1.5
YCR028C	0.0
YCR031C	-0.5
YCR034W	0.0
YCR036W	-0.5
YCR037C	0.0
YCR043C	0.0
YCR044C	0.0
YCR045C	0.0
YCR049C	0.0
YCR050C	0.0
YCR051W	0.0
YCR059C	0.0
YCR061W	-0.25
YCR063W	0.0
YCR065W	0.0
YCR066W	0.0
YCR068W	0.0
YCR071C	0.0
YCR073W-A	0.0
YCR076C	0.0
YCR077C	0.0
YCR079W	0.0
YCR081W	-0.5
YCR082W	0.0
YCR085W	0.0
YCR086W	0.0
YCR087C-A	-0.3333333333333333
YCR087W	0.0
YEL012W	-0.3333333333333333
YER031C	-1.3333333333333333
YER046W	-1.0
YER063W	0.0
YER066W	-1.0
YGR188C	-1.0
YGR201C	0.0
YGR204W	-1.25
YHL002W	-1.5
YHL011C	0.0
YHL039W	0.0
YHR003C	0.0
YHR004C	-0.5
YHR005C	0.0
YHR006W	0.0
YHR008C	0.0
YHR009C	-1.0
YHR025W	0.0
YHR026W	0.0
YHR041C	0.0
YHR059W	0.0
YHR067W	-0.75
YHR127W	0.0
YHR131C	-0.5
YHR180W	0.0
YHR185C	-0.6666666666666666
YHR194W	-1.0
YLL007C	-1.0
YMR154C	-1.0
YNL274C	-1.0
YOL141W	-0.5
YOL143C	-2.0
YOL150C	0.0
YOL158C	0.0
YOL159C	0.0
YOL160W	0.0
YOL162W	-0.5
YOL163W	-0.25
YOR008C-A	-0.75
YBR191W	-0.5
YCL035C	-0.4
YDR071C	-0.4
YDR074W	-0.4
YER027C	-0.75
YER037W	-0.3333333333333333
YGR155W	-1.3333333333333333
YLR192C	-1.3333333333333333
YLR237W	-0.25
YLR246W	-1.0
YLR334C	0.0
YLR346C	-1.0
YLR358C	-0.3333333333333333
YLR361C	-0.6666666666666666
YLR370C	-0.3333333333333333
YLR382C	-0.6666666666666666
YLR394W	-0.6666666666666666
YLR406C	0.0
YML022W	-0.6666666666666666
YML027W	-0.3333333333333333
YML036W	0.0
YML038C	-0.5
YML041C	0.0
YML042W	-0.5
YML047C	0.0
YML075C	-0.6666666666666666
YML076C	0.0
YML086C	-0.5
YMR048W	0.0
YMR135W-A	-0.6666666666666666
YMR137C	0.0
YMR138W	-0.6
YMR139W	0.0
YMR160W	0.0
YMR173W	-0.3333333333333333
YOR298C-A	0.0
YOR364W	-1.25
YPL148C	-0.4
YPL183C	-0.3333333333333333
YPL183W-A	-0.625
YPL224C	0.0
YAL012W	-0.5
YAL016W	-1.3333333333333333
YAL047C	0.0
YAL054C	-0.3333333333333333
YAL056C-A	-0.25
YAR050W	0.0
YCL022C	0.0
YCL023C	-0.3333333333333333
YCL038C	0.0
YCL058C	-0.6
YCL076W	0.0
YGL199C	0.0
YGL214W	-1.0
YGL217C	-0.75
YGL218W	-0.625
YGL235W	-1.0
YGR011W	-0.3333333333333333
YGR018C	-0.9166666666666666
YGR022C	-0.4
YGR025W	-0.8
YJR069C	-0.2
YJR070C	0.0
YJR074W	-1.3333333333333333
YJR077C	-1.3333333333333333
YJR080C	0.0
YJR084W	0.0
YJR087W	-0.5
YJR090C	0.0
YJR091C	-0.3333333333333333
YJR094C	0.0
YJR094W-A	0.0
YJR095W	0.0
YJR096W	0.0
YJR097W	0.0
YJR098C	0.0
YJR099W	-0.6666666666666666
YJR100C	0.0
YJR104C	-0.5
YJR106W	-0.6666666666666666
YJR107W	-0.3333333333333333
YJR109C	-0.3333333333333333
YJR113C	-1.0
YJR116W	0.0
YJR117W	0.0
YJR118C	-0.3333333333333333
YJR119C	0.0
YJR120W	-0.3333333333333333
YJR121W	-0.3333333333333333
YJR122W	-0.75
YJR124C	-0.6
YJR125C	0.0
YJR126C	-1.5
YJR131W	-0.3333333333333333
YJR133W	-0.3333333333333333
YJR134C	-1.0
YJR139C	-0.3333333333333333
YJR140C	-1.25
YJR142W	-0.3333333333333333
YJR144W	-0.3333333333333333
YJR145C	-1.75
YJR148W	0.0
YJR150C	0.0
YJR153W	0.0
YKL005C	0.0
YKL030W	0.0
YLR146C	0.0
YLR286C	-0.75
YLR343W	0.0
YML067C	0.0
YML068W	0.0
YML072C	-0.5
YMR136W	-0.75
YMR172W	-0.3333333333333333
YJL003W	0.0
YJL004C	0.0
YJL006C	-0.6
YJL007C	-1.5
YJL012C	0.0
YJL013C	0.0
YJL016W	-0.6666666666666666
YJL020C	-0.3333333333333333
YJL022W	-0.4
YJL023C	-1.0
YJL024C	-2.0
YJL027C	-0.3333333333333333
YJL028W	0.0
YJL029C	0.0
YJR001W	-1.3333333333333333
YJR004C	0.0
YJR005W	0.0
YJR008W	0.0
YJR009C	0.0
YJR010C-A	-0.4
YJR010W	0.0
YJR011C	-0.5
YJR014W	-1.25
YJR015W	-1.0
YJR018W	-1.5
YJR019C	-1.5
YJR020W	0.0
YJR021C	-0.6666666666666666
YJR024C	-0.3333333333333333
YJR025C	-1.6666666666666667
YJR030C	-0.3333333333333333
YJR031C	-0.6666666666666666
YJR032W	-1.3333333333333333
YJR033C	-0.75
YJR034W	-1.0
YJR035W	-1.25
YJR036C	-0.4
YJR037W	-0.6666666666666666
YJR038C	-0.3333333333333333
YJR039W	-1.0
YJR040W	-1.5
YJR043C	-1.25
YJR044C	-2.0
YJR047C	0.0
YJR048W	-0.75
YJR049C	0.0
YJR050W	-1.5
YJR051W	-2.0
YJR052W	-2.0
YJR053W	-0.5
YJR054W	-1.0
YJR055W	-0.6666666666666666
YJR056C	-1.0
YJR058C	0.0
YJR059W	-1.0
YJR060W	-1.0
YJR061W	-2.25
YJR062C	-1.75
YJR063W	-2.0
YJR066W	-1.5
YBR189W	-1.25
YCR095C	-1.5
YCR102W-A	-1.75
YDL133C-A	-2.75
YDR058C	-1.5
YDR174W	-0.6666666666666666
YDR202C	-0.75
YDR205W	-1.0
YDR445C	-1.3333333333333333
YDR537C	-1.0
YFR039C	-1.0
YGL219C	-1.25
YGR028W	-1.0
YGR032W	-0.75
YGR038W	-0.75
YGR040W	-0.5
YGR050C	-0.75
YGR053C	-0.5
YGR063C	-0.75
YGR086C	-0.75
YGR089W	-0.75
YGR092W	-0.25
YGR093W	-1.0
YGR106C	-0.75
YGR110W	-0.5
YGR117C	-1.0
YGR238C	-1.0
YGR239C	-1.5
YGR248W	-1.0
YGR250C	-0.75
YJL132W	-1.0
YJL136C	-0.2
YJL137C	0.0
YJL141C	0.0
YJL160C	-0.3333333333333333
YJL175W	-0.3333333333333333
YJL177W	0.0
YJL184W	-1.0
YJL213W	-0.75
YKL096W-A	0.0
YKL115C	0.0
YKL139W	-0.5
YKL194C	0.0
YKL201C	-0.75
YKL202W	-1.0
YKL204W	-1.0
YKL215C	-0.5
YKL220C	-0.4
YKR010C	-1.0
YKR019C	-0.5
YKR023W	-0.75
YKR027W	-1.25
YKR028W	0.0
YKR029C	0.0
YKR034W	-0.3333333333333333
YKR036C	-0.3333333333333333
YKR039W	-0.3333333333333333
YKR040C	-0.5
YKR041W	0.0
YKR046C	0.0
YKR053C	-0.3333333333333333
YFL012W-A	0.0
YFL014W	0.0
YFL019C	0.0
YFL042C	0.0
YFR019W	-2.25
YFR024C-A	0.0
YFR025C	-0.75
YFR030W	0.0
YHR146W	0.0
YHR171W	0.0
YJL042W	0.0
YJL070C	-0.4
YJL078C	-0.5
YJL094C	-1.25
YJL101C	0.0
YJL105W	-0.3333333333333333
YJL128C	0.0
YKR085C	-1.0
YKR094C	-0.6666666666666666
YKR095W	-1.0
YKR096W	-1.0
YKR102W	-0.3333333333333333
YLR110C	0.0
YLR390W-A	-0.6666666666666666
YLR439W	-1.0
YLR442C	-1.0
YLR455W	-1.25
YML066C	-1.0
YML115C	-0.75
YMR037C	-0.3333333333333333
YMR074C	-0.3333333333333333
YMR104C	-0.3333333333333333
YMR118C	-0.75
YMR119W	-0.75
YNR052C	-1.3333333333333333
YNR055C	-0.3333333333333333
YNR069C	-0.4
YOL125W	-0.4
YOL147C	-0.5
YPL268W	0.0
YPR007C	0.0
YPR008W	0.0
YPR013C	-0.3333333333333333
YPR022C	0.0
YPR023C	0.0
YPR024W	-0.5
YPR026W	0.0
YPR031W	-0.25
YPR037C	0.0
YPR043W	-0.3333333333333333
YPR050C	0.0
YPR064W	0.0
YPR067W	0.0
YPR078C	0.0
YAR002C-A	0.0
YBR083W	0.0
YBR084C-A	0.0
YBR090C	-0.5
YBR098W	-0.3333333333333333
YBR112C	0.0
YBR125C	0.0
YBR131W	-0.3333333333333333
YBR150C	-0.6
YBR168W	0.0
YBR169C	-0.4
YBR270C	0.0
YBR272C	0.0
YBR275C	0.0
YBR276C	0.0
YBR280C	0.0
YBR287W	0.0
YBR288C	0.0
YBR289W	0.0
YBR294W	-0.3333333333333333
YBR301W	0.0
YCL026C-A	-0.3333333333333333
YCR028C-A	-0.2
YCR030C	0.0
YCR032W	-0.5
YCR033W	0.0
YCR046C	0.0
YCR047C	0.0
YCR048W	0.0
YCR053W	0.0
YCR060W	-0.6666666666666666
YCR067C	-0.25
YCR069W	0.0
YCR073C	0.0
YCR075C	0.0
YCR083W	-0.5
YCR084C	0.0
YCR088W	0.0
YCR089W	0.0
YDL194W	0.0
YDR007W	0.0
YDR048C	0.0
YFR011C	0.0
YFR013W	-0.75
YNL051W	0.0
YNL052W	0.0
YNL056W	-0.25
YNL065W	0.0
YNL066W	-1.0
YNL067W	0.0
YNL068C	-0.6666666666666666
YNL070W	-0.3333333333333333
YNL071W	-0.6
YNL072W	0.0
YNL073W	0.0
YNL074C	-0.5
YNL076W	-1.0
YNL078W	-0.75
YNL079C	-0.5
YNL080C	-0.6666666666666666
YNL082W	-0.6666666666666666
YNL083W	0.0
YNL085W	-0.25
YNL087W	0.0
YNL090W	-0.2
YNL091W	0.0
YNL093W	0.0
YNL095C	0.0
YNL097C	-0.25
YNL099C	0.0
YNL100W	-0.3333333333333333
YNL104C	0.0
YNL105W	0.0
YNL106C	0.0
YNL107W	0.0
YNL115C	0.0
YNL119W	0.0
YNL120C	-0.3333333333333333
YNL121C	-0.75
YNL125C	-1.0
YNL130C	-1.0
YAL024C	-1.0
YBR299W	-0.75
YCR107W	0.0
YDR242W	0.0
YDR326C	0.0
YDR417C	-0.5333333333333333
YDR444W	0.0
YDR461W	-1.0
YDR493W	-0.3333333333333333
YDR500C	-0.3333333333333333
YDR502C	0.0
YDR506C	-1.0
YDR512C	-0.6
YDR515W	0.0
YER089C	0.0
YFL001W	0.0
YFL003C	0.0
YFL004W	-0.4
YFL007W	0.0
YFL010C	0.0
YFL010W-A	0.0
YFL012W	0.0
YFL013C	-0.5
YFL016C	-1.3333333333333333
YFL033C	-1.2916666666666665
YGR122C-A	0.0
YGR162W	0.0
YGR252W	0.0
YGR254W	-0.4
YGR255C	0.0
YGR257C	0.0
YGR258C	0.0
YGR271W	0.0
YGR271C-A	0.0
YGR273C	0.0
YGR276C	0.0
YGR289C	0.0
YGR291C	0.0
YGR292W	0.0
YGR295C	0.0
YHR132W-A	0.0
YIL030C	0.0
YIL058W	0.0
YIR023W	0.0
YIR030C	-1.0
YIR032C	-0.4
YJR003C	-0.5
YKL053C-A	0.0
YKR106W	0.0
YMR322C	-0.5
YNL138W	0.0
YNL140C	0.0
YNL142W	0.0
YNL315C	0.0
YOL151W	0.0
YOL152W	-1.0
YOL155C	-0.3333333333333333
YOR265W	-0.3333333333333333
YOR266W	-1.0
YOR267C	-0.25
YOR268C	0.0
YOR269W	0.0
YOR270C	-1.25
YOR271C	-0.3333333333333333
YOR273C	-0.75
YOR274W	0.0
YOR275C	0.0
YOR276W	-1.25
YPL004C	0.0
YPL017C	0.0
YPL027W	0.0
YPL034W	-1.0
YPL036W	-0.6666666666666666
YPL078C	-0.6666666666666666
YPL137C	-1.25
YBR020W	-0.4
YBR074W	-0.5777777777777777
YFL063W	-0.2
YJL103C	-0.4
YML073C	-0.3333333333333333
YNL011C	-0.75
YNL014W	-0.5
YNL047C	-0.3333333333333333
YNL053W	0.0
YNL055C	0.0
YNL059C	-1.2
YNL069C	-0.625
YNL086W	-0.4
YNL089C	0.0
YNL096C	-0.3333333333333333
YNL109W	-0.3333333333333333
YNL111C	-0.4
YNL147W	-0.5
YNL220W	-0.6
YNL284C	-1.3333333333333333
YNR033W	-0.3333333333333333
YOL148C	0.0
YPL158C	0.0
YPR011C	-0.3333333333333333
YPR021C	-0.3333333333333333
YPR083W	-0.6666666666666666
YPR091C	-0.75
YPR118W	-0.5
YPR133W-A	-1.3333333333333333
YPR151C	-0.3333333333333333
YCR090C	0.0
YCR091W	0.0
YCR092C	-0.4
YCR094W	0.0
YCR098C	-0.3333333333333333
YCR099C	0.0
YCR100C	-0.3333333333333333
YCR101C	-0.3333333333333333
YCR102C	0.0
YCR105W	-0.6666666666666666
YCR106W	-0.75
YDL130W-A	0.0
YDR363W-A	-1.0
YDR525W-A	0.0
YDR535C	0.0
YDR536W	0.0
YDR538W	-1.0
YDR539W	-0.3333333333333333
YDR540C	-0.3333333333333333
YDR541C	0.0
YER039C-A	-0.6666666666666666
YER091C-A	-1.0
YER144C	-0.5
YER188W	0.0
YFL034C-A	-0.4
YFR032C	-0.5
YFR032C-A	0.0
YFR033C	0.0
YFR034C	-0.3333333333333333
YFR035C	-0.3333333333333333
YFR036W	-0.5
YFR038W	-0.5
YFR040W	-0.5
YFR041C	0.0
YFR043C	-0.3333333333333333
YFR044C	0.0
YFR045W	-0.4
YFR046C	0.0
YFR047C	-1.0
YFR048W	-0.5
YFR049W	-0.3333333333333333
YFR053C	0.0
YFR054C	0.0
YFR055W	0.0
YFR056C	0.0
YFR057W	-0.3333333333333333
YGR219W	-1.0
YGR220C	-1.0
YGR221C	-0.8
YGR222W	0.0
YGR223C	-1.0
YGR224W	0.0
YGR225W	-0.5
YGR226C	-1.0
YGR227W	0.0
YGR228W	-1.5
YGR229C	-1.0
YGR230W	-0.3333333333333333
YGR231C	0.0
YGR232W	0.0
YGR233C	0.0
YGR234W	-0.3333333333333333
YGR235C	-0.6
YGR236C	-0.25
YGR237C	-0.2
YGR240C	-0.25
YGR241C	0.0
YGR242W	0.0
YGR243W	0.0
YGR244C	0.0
YGR247W	0.0
YGR249W	0.0
YGR256W	0.0
YGR259C	0.0
YGR260W	-0.4
YGR261C	-0.75
YGR262C	0.0
YGR263C	-0.3333333333333333
YGR266W	0.0
YGR268C	0.0
YGR269W	0.0
YGR270W	0.0
YGR275W	-0.75
YGR279C	0.0
YGR281W	0.0
YGR282C	0.0
YGR283C	-0.2
YGR284C	0.0
YGR285C	-0.3333333333333333
YGR286C	0.0
YGR287C	0.0
YGR288W	0.0
YGR290W	-0.5
YHR021W-A	0.0
YHR039C-A	0.0
YHR079C-A	-1.25
YIL009C-A	0.0
YIR017C	-1.25
YIR018W	-1.0
YIR019C	0.0
YIR020C	-0.4
YIR020W-A	0.0
YIR021W	0.0
YIR024C	0.0
YIR025W	0.0
YIR026C	0.0
YIR027C	0.0
YIR028W	-1.0
YIR029W	0.0
YIR031C	0.0
YIR033W	-1.0
YIR034C	0.0
YIR035C	0.0
YIR036C	0.0
YIR037W	0.0
YIR038C	-1.75
YIR039C	0.0
YIR042C	0.0
YKL033W-A	0.0
YKL162C-A	0.0
YKR035W-A	-1.3333333333333333
YKR066C	-0.5
YKR067W	0.0
YKR069W	-0.75
YKR070W	-1.0
YKR072C	-0.3333333333333333
YKR073C	0.0
YKR074W	-0.4
YKR075C	0.0
YKR076W	0.0
YKR077W	0.0
YKR078W	0.0
YKR080W	0.0
YKR082W	-2.0
YKR084C	-1.25
YKR087C	0.0
YKR088C	-1.0
YKR089C	-0.4
YKR090W	-0.75
YKR091W	-1.5
YKR092C	0.0
YKR093W	-1.25
YKR097W	-0.5
YKR098C	-0.3333333333333333
YKR099W	-1.25
YKR100C	-0.3333333333333333
YKR101W	-0.4
YKR103W	-0.4
YKR104W	-0.75
YKR105C	0.0
YLL018C-A	-0.5
YLR262C-A	-0.3333333333333333
YLR422W	-1.75
YLR423C	-0.3333333333333333
YLR425W	-1.5
YLR426W	-0.2
YLR427W	-0.4
YLR428C	-0.4
YLR429W	-0.75
YLR431C	-0.5
YLR432W	-0.6
YLR433C	-0.6666666666666666
YLR434C	-0.5
YLR435W	-0.3333333333333333
YLR436C	-0.3333333333333333
YLR437C	-0.6666666666666666
YLR438W	-0.3333333333333333
YLR441C	-1.75
YLR443W	-1.0
YLR444C	-0.4
YLR445W	-0.4
YLR446W	-1.0
YLR447C	-1.3333333333333333
YLR448W	-0.6666666666666666
YLR449W	-0.6
YLR450W	-0.6
YLR452C	-0.3333333333333333
YLR453C	0.0
YLR454W	-0.4
YLR456W	-0.4
YLR460C	-0.5
YLR461W	-0.75
YML009C-A	0.0
YML021C	-1.25
YML081C-A	0.0
YMR060C	0.0
YMR158C-A	-0.75
YMR194C-A	-0.4
YMR326C	-0.3333333333333333
YNR032C-A	0.0
YNR050C	0.0
YNR051C	0.0
YNR056C	0.0
YNR057C	0.0
YNR058W	0.0
YNR059W	0.0
YNR060W	0.0
YNR061C	0.0
YNR062C	-0.25
YNR063W	0.0
YNR064C	0.0
YNR065C	-0.3333333333333333
YNR066C	-0.3333333333333333
YNR067C	0.0
YNR068C	0.0
YER101C	-0.3333333333333333
YER103W	-0.3333333333333333
YER106W	0.0
YER110C	-0.4
YER111C	0.0
YER113C	-0.5
YER114C	-0.4
YER115C	-0.5
YER116C	-0.6666666666666666
YER117W	-0.5
YER118C	-0.3333333333333333
YER119C	0.0
YER119C-A	0.0
YER120W	-0.25
YER121W	0.0
YER122C	-0.75
YER123W	-1.25
YER124C	-0.4
YER128W	-0.3333333333333333
YER129W	-0.4
YER130C	-0.4
YER131W	-0.4
YER132C	0.0
YER134C	0.0
YER135C	-0.3333333333333333
YER137C	0.0
YER139C	-0.5
YER140W	-0.4
YER141W	-0.3333333333333333
YER142C	-0.4
YER143W	-0.4
YER145C	-1.0
YER149C	-0.75
YER150W	0.0
YER151C	-1.0
YER152C	0.0
YER153C	0.0
YER154W	0.0
YER155C	-1.25
YER156C	0.0
YER158C	0.0
YER161C	0.0
YER162C	0.0
YER163C	0.0
YER164W	0.0
YER166W	0.0
YER167W	0.0
YER169W	0.0
YER170W	0.0
YER173W	0.0
YER174C	0.0
YER175C	0.0
YER176W	0.0
YER177W	0.0
YER178W	-0.3333333333333333
YER179W	-0.6666666666666666
YER180C	0.0
YER181C	0.0
YER182W	0.0
YER183C	0.0
YER184C	0.0
YER185W	0.0
YER186C	0.0
YER187W	0.0
YMR052C-A	0.0
YMR052W	0.0
YMR053C	-0.4
YMR054W	0.0
YMR055C	0.0
YMR056C	0.0
YMR057C	0.0
YMR058W	-0.6666666666666666
YMR062C	0.0
YMR063W	0.0
YMR064W	0.0
YMR065W	-0.25
YMR066W	0.0
YMR067C	-0.5
YMR068W	-0.6
YMR069W	0.0
YMR070W	-1.6
YMR071C	-0.3333333333333333
YMR072W	0.0
YMR073C	0.0
YMR075C-A	0.0
YMR075W	0.0
YMR077C	-1.0
YMR078C	-1.5
YMR080C	0.0
YMR081C	0.0
YMR082C	0.0
YMR083W	0.0
YMR084W	0.0
YMR085W	0.0
YMR086C-A	0.0
YMR086W	-0.3333333333333333
YMR087W	-0.3333333333333333
YMR088C	0.0
YMR089C	0.0
YMR090W	0.0
YMR091C	-1.0
YMR092C	0.0
YNR070W	-1.0
YNR071C	0.0
YNR072W	0.0
YNR073C	0.0
YNR074C	-0.5
YNR075W	-1.0
YOL013W-A	-0.6666666666666666
YOL086C	-2.0
YOL087C	-0.5
YOL088C	0.0
YOL089C	0.0
YOL090W	0.0
YOL091W	-0.8
YOL092W	-0.3333333333333333
YOL093W	-0.6666666666666666
YOL095C	0.0
YOL096C	0.0
YOL098C	-0.6666666666666666
YOL099C	0.0
YOL100W	0.0
YOL101C	-1.0
YOL103W	-1.5
YOL104C	-1.75
YOL105C	0.0
YOL106W	0.0
YOL107W	-1.0
YOL108C	0.0
YOL109W	0.0
YOL110W	-1.0
YOL111C	-0.4
YOL112W	0.0
YOL113W	0.0
YOL114C	0.0
YOL115W	-0.5
YOL116W	0.0
YOL117W	-1.0
YOL118C	-0.2
YOL119C	0.0
YOL121C	-0.5
YOL122C	-0.3333333333333333
