orf	hap a | cell death (frequency of dead cells) | pH [3.0], acetic acid [400 mM], time [100-350 min] | Sousa M~Sousa MJ, 2013
YGL196W	1.3611009681165922
YGL197W	1.3611009681165922
YGL198W	1.3611009681165922
YGL199C	1.3611009681165922
YGL200C	1.3611009681165922
YGL202W	1.3611009681165922
YGL203C	1.3611009681165922
YGL205W	1.3611009681165922
YGL206C	-1.388878538894482
YGL208W	1.3611009681165922
YGL209W	1.3611009681165922
YGL210W	1.3611009681165922
YGL211W	1.3611009681165922
YGL212W	1.3611009681165922
YGL213C	1.3611009681165922
YGL214W	1.3611009681165922
YGL215W	1.3611009681165922
YGL216W	1.3611009681165922
YGL217C	1.3611009681165922
YGL218W	1.3611009681165922
YGL221C	1.3611009681165922
YGL222C	1.3611009681165922
YGL224C	1.3611009681165922
YGL226C-A	1.3611009681165922
YGL226W	1.3611009681165922
YGL227W	1.3611009681165922
YGL228W	1.3611009681165922
YGL229C	1.3611009681165922
YGL230C	1.3611009681165922
YGL231C	1.3611009681165922
YGL232W	1.3611009681165922
YGL234W	1.3611009681165922
YGL235W	1.3611009681165922
YGL236C	1.3611009681165922
YGL237C	1.3611009681165922
YGL240W	-1.388878538894482
YGL241W	1.3611009681165922
YGL242C	1.3611009681165922
YGL243W	1.3611009681165922
YGL244W	1.3611009681165922
YGL246C	1.3611009681165922
YGL249W	1.3611009681165922
YGL250W	1.3611009681165922
YGL251C	1.3611009681165922
YGL252C	1.3611009681165922
YGL253W	1.3611009681165922
YGL254W	1.3611009681165922
YGL255W	1.3611009681165922
YGL256W	1.3611009681165922
YGL257C	1.3611009681165922
YGL258W	1.3611009681165922
YGL259W	1.3611009681165922
YGL261C	1.3611009681165922
YGL262W	1.3611009681165922
YGL263W	1.3611009681165922
YGR001C	1.3611009681165922
YGR003W	1.3611009681165922
YGR004W	1.3611009681165922
YGR006W	-1.388878538894482
YGR007W	1.3611009681165922
YGR008C	1.3611009681165922
YGR010W	1.3611009681165922
YGR011W	1.3611009681165922
YGR012W	1.3611009681165922
YGR015C	1.3611009681165922
YGR016W	1.3611009681165922
YGR017W	1.3611009681165922
YGR018C	1.3611009681165922
YGR019W	1.3611009681165922
YGR020C	1.3611009681165922
YGR021W	1.3611009681165922
YGR023W	1.3611009681165922
YGR025W	1.3611009681165922
YGR026W	1.3611009681165922
YGR027C	1.3611009681165922
YGR031W	1.3611009681165922
YGR032W	1.3611009681165922
YGR033C	1.3611009681165922
YGR034W	1.3611009681165922
YGR036C	-1.388878538894482
YGR037C	1.3611009681165922
YGR038W	-1.388878538894482
YGR039W	1.3611009681165922
YGR040W	-1.388878538894482
YGR041W	1.3611009681165922
YGR042W	1.3611009681165922
YGR043C	1.3611009681165922
YGR044C	1.3611009681165922
YGR049W	1.3611009681165922
YGR052W	1.3611009681165922
YGR053C	1.3611009681165922
YGR054W	1.3611009681165922
YGR055W	1.3611009681165922
YGR056W	1.3611009681165922
YGR059W	1.3611009681165922
YGR061C	1.3611009681165922
YGR062C	-1.388878538894482
YGR066C	1.3611009681165922
YGR067C	1.3611009681165922
YGR068C	1.3611009681165922
YGR069W	1.3611009681165922
YGR072W	1.3611009681165922
YGR076C	1.3611009681165922
YGR077C	1.3611009681165922
YGR078C	1.3611009681165922
YGR079W	1.3611009681165922
YGR080W	1.3611009681165922
YGR081C	1.3611009681165922
YGR084C	1.3611009681165922
YGR085C	1.3611009681165922
YGR087C	1.3611009681165922
YGR088W	1.3611009681165922
YGR089W	-1.388878538894482
YGR093W	1.3611009681165922
YGR096W	1.3611009681165922
YGR097W	1.3611009681165922
YGR100W	1.3611009681165922
YGR101W	1.3611009681165922
YGR102C	1.3611009681165922
YGR106C	-1.388878538894482
YGR107W	1.3611009681165922
YGR108W	1.3611009681165922
YGR109C	1.3611009681165922
YGR111W	1.3611009681165922
YGR112W	1.3611009681165922
YGR117C	-1.388878538894482
YGR118W	1.3611009681165922
YGR121C	1.3611009681165922
YGR121W-A	1.3611009681165922
YGR122W	1.3611009681165922
YGR125W	1.3611009681165922
YGR126W	1.3611009681165922
YGR131W	1.3611009681165922
YGR132C	1.3611009681165922
YGR133W	-1.388878538894482
YGR135W	1.3611009681165922
YGR136W	1.3611009681165922
YGR137W	1.3611009681165922
YGR138C	1.3611009681165922
YGR139W	1.3611009681165922
YGR141W	1.3611009681165922
YGR146C	1.3611009681165922
YGR148C	1.3611009681165922
YGR149W	1.3611009681165922
YGR150C	-1.388878538894482
YGR151C	1.3611009681165922
YGR152C	1.3611009681165922
YGR157W	1.3611009681165922
YGR159C	1.3611009681165922
YGR160W	1.3611009681165922
YGR162W	1.3611009681165922
YGR163W	1.3611009681165922
YGR165W	1.3611009681165922
YGR169C	1.3611009681165922
YGR170W	1.3611009681165922
YGR171C	1.3611009681165922
YGR173W	1.3611009681165922
YGR174W-A	1.3611009681165922
YGR176W	1.3611009681165922
YGR177C	1.3611009681165922
YGR178C	1.3611009681165922
YGR180C	-1.388878538894482
YGR181W	1.3611009681165922
YGR184C	1.3611009681165922
YGR192C	1.3611009681165922
YGR193C	1.3611009681165922
YGR196C	1.3611009681165922
YGR197C	1.3611009681165922
YGR199W	1.3611009681165922
YGR200C	1.3611009681165922
YGR202C	1.3611009681165922
YGR203W	1.3611009681165922
YGR204C-A	1.3611009681165922
YGR205W	1.3611009681165922
YGR206W	1.3611009681165922
YGR208W	1.3611009681165922
YGR209C	1.3611009681165922
YGR212W	1.3611009681165922
YGR213C	1.3611009681165922
YGR214W	1.3611009681165922
YGR217W	1.3611009681165922
YGR220C	1.3611009681165922
YGR221C	-1.388878538894482
YGR222W	1.3611009681165922
YGR224W	1.3611009681165922
YGR225W	1.3611009681165922
YGR226C	1.3611009681165922
YGR227W	-1.388878538894482
YGR230W	1.3611009681165922
YGR232W	-1.388878538894482
YGR238C	-1.388878538894482
YGR242W	-1.388878538894482
YGR249W	1.3611009681165922
YGR250C	-1.388878538894482
YGR254W	1.3611009681165922
YGR256W	1.3611009681165922
YGR258C	1.3611009681165922
YGR259C	1.3611009681165922
YGR261C	1.3611009681165922
YGR266W	1.3611009681165922
YGR270W	1.3611009681165922
YGR271C-A	-1.388878538894482
YGR271W	1.3611009681165922
YGR273C	1.3611009681165922
YGR279C	1.3611009681165922
YGR281W	1.3611009681165922
YGR282C	1.3611009681165922
YGR283C	1.3611009681165922
YGR284C	1.3611009681165922
YGR286C	1.3611009681165922
YGR287C	1.3611009681165922
YGR288W	1.3611009681165922
YGR290W	1.3611009681165922
YGR291C	1.3611009681165922
YGR292W	1.3611009681165922
YHL002W	1.3611009681165922
YHL004W	1.3611009681165922
YHL005C	1.3611009681165922
YHL007C	1.3611009681165922
YHL009C	1.3611009681165922
YHL013C	1.3611009681165922
YHL030W	1.3611009681165922
YHL033C	1.3611009681165922
YHL035C	1.3611009681165922
YHL038C	-1.388878538894482
YHL039W	1.3611009681165922
YHL040C	1.3611009681165922
YHL047C	-1.388878538894482
YHR006W	1.3611009681165922
YHR008C	1.3611009681165922
YHR010W	-1.388878538894482
YHR011W	-1.388878538894482
YHR017W	-1.388878538894482
YHR021C	-1.388878538894482
YHR021W-A	1.3611009681165922
YHR025W	1.3611009681165922
YHR026W	-1.388878538894482
YHR029C	1.3611009681165922
YHR032W	1.3611009681165922
YHR037W	1.3611009681165922
YHR038W	-1.388878538894482
YHR039C	1.3611009681165922
YHR047C	1.3611009681165922
YHR048W	1.3611009681165922
YHR049C-A	1.3611009681165922
YHR050W	1.3611009681165922
YHR050W-A	-1.388878538894482
YHR051W	1.3611009681165922
YHR057C	1.3611009681165922
YHR060W	-1.388878538894482
YHR066W	1.3611009681165922
YHR076W	1.3611009681165922
YHR077C	1.3611009681165922
YHR078W	1.3611009681165922
YHR079C	1.3611009681165922
YHR080C	1.3611009681165922
YHR081W	1.3611009681165922
YHR082C	1.3611009681165922
YHR086W	1.3611009681165922
YHR086W-A	1.3611009681165922
YHR087W	1.3611009681165922
YHR090C	-1.388878538894482
YHR091C	-1.388878538894482
YHR092C	1.3611009681165922
YHR094C	1.3611009681165922
YHR095W	1.3611009681165922
YHR096C	1.3611009681165922
YHR100C	1.3611009681165922
YHR103W	1.3611009681165922
YHR104W	1.3611009681165922
YHR106W	1.3611009681165922
YHR108W	1.3611009681165922
YHR110W	1.3611009681165922
YHR111W	1.3611009681165922
YHR112C	1.3611009681165922
YHR117W	1.3611009681165922
YHR120W	1.3611009681165922
YHR121W	1.3611009681165922
YHR125W	1.3611009681165922
YHR126C	1.3611009681165922
YHR129C	1.3611009681165922
YHR130C	1.3611009681165922
YHR132C	1.3611009681165922
YHR132W-A	1.3611009681165922
YHR133C	1.3611009681165922
YHR134W	1.3611009681165922
YHR135C	1.3611009681165922
YHR136C	1.3611009681165922
YHR137W	1.3611009681165922
YHR138C	1.3611009681165922
YHR139C	1.3611009681165922
YHR139C-A	1.3611009681165922
YHR140W	1.3611009681165922
YHR147C	-1.388878538894482
YHR151C	1.3611009681165922
YHR153C	1.3611009681165922
YHR154W	1.3611009681165922
YHR156C	1.3611009681165922
YHR157W	1.3611009681165922
YHR162W	1.3611009681165922
YHR168W	1.3611009681165922
YHR176W	1.3611009681165922
YHR177W	1.3611009681165922
YHR182W	1.3611009681165922
YHR184W	1.3611009681165922
YHR185C	1.3611009681165922
YHR200W	1.3611009681165922
YHR209W	1.3611009681165922
YHR210C	1.3611009681165922
YIL001W	1.3611009681165922
YIL002C	1.3611009681165922
YIL002W-A	1.3611009681165922
YIL005W	1.3611009681165922
YIL006W	1.3611009681165922
YIL007C	1.3611009681165922
YIL008W	1.3611009681165922
YIL009W	1.3611009681165922
YIL010W	1.3611009681165922
YIL012W	1.3611009681165922
YIL013C	1.3611009681165922
YIL014C-A	1.3611009681165922
YIL014W	1.3611009681165922
YIL015W	1.3611009681165922
YIL016W	1.3611009681165922
YIL017C	-1.388878538894482
YIL018W	1.3611009681165922
YIL020C	1.3611009681165922
YIL023C	1.3611009681165922
YIL024C	1.3611009681165922
YIL025C	1.3611009681165922
YIL027C	1.3611009681165922
YIL029C	1.3611009681165922
YIL034C	1.3611009681165922
YIL036W	1.3611009681165922
YIL037C	1.3611009681165922
YIL039W	1.3611009681165922
YIL040W	-1.388878538894482
YIL041W	1.3611009681165922
YIL043C	1.3611009681165922
YIL044C	1.3611009681165922
YIL045W	1.3611009681165922
YIL046W-A	1.3611009681165922
YIL047C	1.3611009681165922
YIL052C	1.3611009681165922
YIL053W	-1.388878538894482
YIL056W	1.3611009681165922
YIL058W	1.3611009681165922
YIL060W	1.3611009681165922
YIL064W	1.3611009681165922
YIL066C	-1.388878538894482
YIL067C	-1.388878538894482
YIL069C	1.3611009681165922
YIL070C	1.3611009681165922
YIL071C	1.3611009681165922
YIL072W	1.3611009681165922
YIL073C	-1.388878538894482
YIL074C	1.3611009681165922
YIL079C	1.3611009681165922
YIL084C	1.3611009681165922
YIL085C	1.3611009681165922
YIL087C	1.3611009681165922
YIL088C	1.3611009681165922
YIL089W	1.3611009681165922
YIL090W	1.3611009681165922
YIL092W	1.3611009681165922
YIL093C	1.3611009681165922
YIL094C	1.3611009681165922
YIL095W	1.3611009681165922
YIL096C	1.3611009681165922
YIL097W	1.3611009681165922
YIL098C	-1.388878538894482
YIL099W	1.3611009681165922
YIL100W	1.3611009681165922
YIL101C	1.3611009681165922
YIL102C	1.3611009681165922
YIL112W	1.3611009681165922
YIL113W	1.3611009681165922
YIL114C	1.3611009681165922
YIL119C	-1.388878538894482
YIL122W	1.3611009681165922
YIL124W	1.3611009681165922
YIL125W	1.3611009681165922
YIL131C	1.3611009681165922
YIL132C	-1.388878538894482
YIL134C-A	1.3611009681165922
YIL135C	1.3611009681165922
YIL136W	1.3611009681165922
YIL140W	-1.388878538894482
YIL146C	1.3611009681165922
YIL152W	-1.388878538894482
YIL153W	-1.388878538894482
YIL154C	-1.388878538894482
YIL156W	1.3611009681165922
YIL161W	1.3611009681165922
YIL163C	1.3611009681165922
YIL164C	-1.388878538894482
YIL165C	-1.388878538894482
YIL166C	1.3611009681165922
YIL173W	1.3611009681165922
YIR003W	1.3611009681165922
YIR004W	1.3611009681165922
YIR007W	1.3611009681165922
YIR019C	1.3611009681165922
YIR020C	1.3611009681165922
YIR020W-A	1.3611009681165922
YIR021W	-1.388878538894482
YIR024C	1.3611009681165922
YIR025W	1.3611009681165922
YIR026C	1.3611009681165922
YIR027C	1.3611009681165922
YIR028W	1.3611009681165922
YIR029W	1.3611009681165922
YIR031C	1.3611009681165922
YIR033W	1.3611009681165922
YIR034C	1.3611009681165922
YIR035C	1.3611009681165922
YIR036C	1.3611009681165922
YIR037W	1.3611009681165922
YIR038C	1.3611009681165922
YIR039C	1.3611009681165922
YJL003W	-1.388878538894482
YJL004C	1.3611009681165922
YJL006C	1.3611009681165922
YJL012C	1.3611009681165922
YJL016W	1.3611009681165922
YJL020C	1.3611009681165922
YJL022W	1.3611009681165922
YJL023C	1.3611009681165922
YJL024C	1.3611009681165922
YJL028W	1.3611009681165922
YJL036W	1.3611009681165922
YJL037W	1.3611009681165922
YJL038C	1.3611009681165922
YJL042W	-1.388878538894482
YJL043W	1.3611009681165922
YJL047C	1.3611009681165922
YJL047C-A	1.3611009681165922
YJL048C	1.3611009681165922
YJL049W	1.3611009681165922
YJL051W	1.3611009681165922
YJL052W	-1.388878538894482
YJL053W	1.3611009681165922
YJL056C	1.3611009681165922
YJL057C	1.3611009681165922
YJL058C	1.3611009681165922
YJL059W	1.3611009681165922
YJL060W	1.3611009681165922
YJL062W	-1.388878538894482
YJL062W-A	-1.388878538894482
YJL064W	1.3611009681165922
YJL065C	1.3611009681165922
YJL066C	1.3611009681165922
YJL067W	1.3611009681165922
YJL068C	1.3611009681165922
YJL070C	-1.388878538894482
YJL071W	1.3611009681165922
YJL073W	1.3611009681165922
YJL075C	1.3611009681165922
YJL077C	1.3611009681165922
YJL082W	1.3611009681165922
YJL083W	1.3611009681165922
YJL084C	1.3611009681165922
YJL088W	1.3611009681165922
YJL089W	1.3611009681165922
YJL093C	1.3611009681165922
YJL094C	-1.388878538894482
YJL095W	1.3611009681165922
YJL096W	-1.388878538894482
YJL098W	1.3611009681165922
YJL099W	1.3611009681165922
YJL100W	1.3611009681165922
YJL103C	1.3611009681165922
YJL106W	1.3611009681165922
YJL108C	1.3611009681165922
YJL112W	1.3611009681165922
YJL116C	1.3611009681165922
YJL118W	1.3611009681165922
YJL119C	1.3611009681165922
YJL121C	1.3611009681165922
YJL122W	1.3611009681165922
YJL123C	1.3611009681165922
YJL126W	1.3611009681165922
YJL127C	1.3611009681165922
YJL129C	1.3611009681165922
YJL130C	1.3611009681165922
YJL131C	1.3611009681165922
YJL134W	-1.388878538894482
YJL136C	-1.388878538894482
YJL136W-A	1.3611009681165922
YJL138C	1.3611009681165922
YJL139C	-1.388878538894482
YJL141C	-1.388878538894482
YJL144W	1.3611009681165922
YJL145W	1.3611009681165922
YJL146W	1.3611009681165922
YJL147C	1.3611009681165922
YJL151C	-0.013888785388944908
YJL153C	1.3611009681165922
YJL160C	1.3611009681165922
YJL161W	1.3611009681165922
YJL165C	1.3611009681165922
YJL166W	1.3611009681165922
YJL171C	1.3611009681165922
YJL172W	-1.388878538894482
YJL175W	-1.388878538894482
YJL176C	-1.388878538894482
YJL177W	-1.388878538894482
YJL180C	-1.388878538894482
YJL183W	-1.388878538894482
YJL184W	-1.388878538894482
YJL187C	1.3611009681165922
YJL189W	-1.388878538894482
YJL190C	1.3611009681165922
YJL192C	1.3611009681165922
YJL196C	1.3611009681165922
YJL197W	1.3611009681165922
YJL199C	1.3611009681165922
YJL204C	-1.388878538894482
YJL207C	1.3611009681165922
YJL214W	1.3611009681165922
YJL216C	1.3611009681165922
YJR001W	1.3611009681165922
YJR005C-A	-1.388878538894482
YJR005W	1.3611009681165922
YJR010C-A	1.3611009681165922
YJR011C	1.3611009681165922
YJR014W	1.3611009681165922
YJR015W	-1.388878538894482
YJR018W	-1.388878538894482
YJR020W	1.3611009681165922
YJR021C	1.3611009681165922
YJR024C	1.3611009681165922
YJR031C	1.3611009681165922
YJR033C	1.3611009681165922
YJR034W	1.3611009681165922
YJR035W	1.3611009681165922
YJR037W	1.3611009681165922
YJR039W	1.3611009681165922
YJR040W	1.3611009681165922
YJR043C	1.3611009681165922
YJR049C	1.3611009681165922
YJR051W	1.3611009681165922
YJR055W	1.3611009681165922
YJR059W	1.3611009681165922
YJR060W	1.3611009681165922
YJR061W	1.3611009681165922
YJR062C	1.3611009681165922
YJR063W	1.3611009681165922
YJR066W	1.3611009681165922
YJR070C	1.3611009681165922
YJR078W	1.3611009681165922
YJR079W	1.3611009681165922
YJR083C	1.3611009681165922
YJR090C	-1.388878538894482
YJR091C	1.3611009681165922
YJR092W	1.3611009681165922
YJR094W-A	1.3611009681165922
YJR096W	1.3611009681165922
YJR098C	1.3611009681165922
YJR099W	1.3611009681165922
YJR103W	1.3611009681165922
YJR105W	1.3611009681165922
YJR106W	1.3611009681165922
YJR107W	1.3611009681165922
YJR110W	1.3611009681165922
YJR121W	-1.388878538894482
YJR122W	-1.388878538894482
YJR128W	1.3611009681165922
YJR129C	1.3611009681165922
YJR130C	1.3611009681165922
YJR131W	1.3611009681165922
YJR135W-A	1.3611009681165922
YJR137C	1.3611009681165922
YJR139C	1.3611009681165922
YJR140C	1.3611009681165922
YJR144W	-1.388878538894482
YJR145C	1.3611009681165922
YJR146W	1.3611009681165922
YJR147W	1.3611009681165922
YJR148W	1.3611009681165922
YJR149W	1.3611009681165922
YJR151C	1.3611009681165922
YJR151W-A	1.3611009681165922
YJR152W	1.3611009681165922
YJR154W	1.3611009681165922
YKL001C	1.3611009681165922
YKL005C	1.3611009681165922
YKL006W	1.3611009681165922
YKL007W	1.3611009681165922
YKL011C	1.3611009681165922
YKL015W	1.3611009681165922
YKL017C	1.3611009681165922
YKL020C	-1.388878538894482
YKL023W	1.3611009681165922
YKL025C	1.3611009681165922
YKL026C	1.3611009681165922
YKL027W	1.3611009681165922
YKL029C	1.3611009681165922
YKL031W	1.3611009681165922
YKL032C	1.3611009681165922
YKL033W-A	1.3611009681165922
YKL034W	1.3611009681165922
YKL038W	1.3611009681165922
YKL039W	1.3611009681165922
YKL040C	1.3611009681165922
YKL044W	1.3611009681165922
YKL046C	1.3611009681165922
YKL047W	1.3611009681165922
YKL048C	1.3611009681165922
YKL050C	1.3611009681165922
YKL051W	1.3611009681165922
YKL053W	1.3611009681165922
YKL054C	1.3611009681165922
YKL055C	-1.388878538894482
YKL056C	1.3611009681165922
YKL061W	1.3611009681165922
YKL062W	1.3611009681165922
YKL063C	1.3611009681165922
YKL064W	1.3611009681165922
YKL065C	1.3611009681165922
YKL068W-A	1.3611009681165922
YKL070W	1.3611009681165922
YKL072W	1.3611009681165922
YKL073W	1.3611009681165922
YKL074C	1.3611009681165922
YKL075C	1.3611009681165922
YKL076C	1.3611009681165922
YKL079W	1.3611009681165922
YKL080W	-1.388878538894482
YKL084W	1.3611009681165922
YKL085W	1.3611009681165922
YKL086W	1.3611009681165922
YKL090W	1.3611009681165922
YKL091C	1.3611009681165922
YKL092C	1.3611009681165922
YKL093W	1.3611009681165922
YKL094W	1.3611009681165922
YKL096C-B	-1.388878538894482
YKL098W	1.3611009681165922
YKL100C	1.3611009681165922
YKL102C	1.3611009681165922
YKL105C	1.3611009681165922
YKL106C-A	1.3611009681165922
YKL107W	1.3611009681165922
YKL114C	1.3611009681165922
YKL116C	1.3611009681165922
YKL118W	-1.388878538894482
YKL129C	1.3611009681165922
YKL131W	1.3611009681165922
YKL146W	1.3611009681165922
YKL147C	1.3611009681165922
YKL150W	1.3611009681165922
YKL159C	1.3611009681165922
YKL160W	1.3611009681165922
YKL161C	1.3611009681165922
YKL164C	1.3611009681165922
YKL166C	1.3611009681165922
YKL167C	-1.388878538894482
YKL170W	-1.388878538894482
YKL176C	1.3611009681165922
YKL177W	1.3611009681165922
YKL178C	1.3611009681165922
YKL179C	1.3611009681165922
YKL183W	1.3611009681165922
YKL184W	1.3611009681165922
YKL185W	1.3611009681165922
YKL187C	-1.388878538894482
YKL190W	1.3611009681165922
YKL191W	1.3611009681165922
YKL198C	1.3611009681165922
YKL202W	1.3611009681165922
YKL204W	1.3611009681165922
YKL212W	-1.388878538894482
YKL218C	1.3611009681165922
YKL221W	-1.388878538894482
YKR001C	-1.388878538894482
YKR007W	1.3611009681165922
YKR009C	1.3611009681165922
YKR010C	-1.388878538894482
YKR011C	1.3611009681165922
YKR012C	1.3611009681165922
YKR014C	1.3611009681165922
YKR015C	1.3611009681165922
YKR016W	1.3611009681165922
YKR018C	1.3611009681165922
YKR020W	1.3611009681165922
YKR021W	1.3611009681165922
YKR024C	-1.388878538894482
YKR026C	1.3611009681165922
YKR028W	1.3611009681165922
YKR029C	1.3611009681165922
YKR031C	1.3611009681165922
YKR032W	1.3611009681165922
YKR035W-A	1.3611009681165922
YKR036C	1.3611009681165922
YKR039W	1.3611009681165922
YKR040C	1.3611009681165922
YKR041W	1.3611009681165922
YKR042W	1.3611009681165922
YKR046C	1.3611009681165922
YKR047W	1.3611009681165922
YKR051W	1.3611009681165922
YKR054C	1.3611009681165922
YKR057W	1.3611009681165922
YKR058W	1.3611009681165922
YKR059W	1.3611009681165922
YKR060W	1.3611009681165922
YKR061W	1.3611009681165922
YKR066C	1.3611009681165922
YKR067W	1.3611009681165922
YKR069W	1.3611009681165922
YKR070W	1.3611009681165922
YKR072C	1.3611009681165922
YKR074W	1.3611009681165922
YKR075C	1.3611009681165922
YKR076W	1.3611009681165922
YKR078W	1.3611009681165922
YKR082W	-1.388878538894482
YKR084C	1.3611009681165922
YKR085C	-1.388878538894482
YKR087C	1.3611009681165922
YKR088C	1.3611009681165922
YKR089C	1.3611009681165922
YKR092C	1.3611009681165922
YKR097W	1.3611009681165922
YKR098C	1.3611009681165922
YKR099W	-1.388878538894482
YKR100C	1.3611009681165922
YKR101W	1.3611009681165922
YKR103W	1.3611009681165922
YKR104W	1.3611009681165922
YKR105C	1.3611009681165922
YLL002W	1.3611009681165922
YLL007C	1.3611009681165922
YLL009C	-1.388878538894482
YLL010C	1.3611009681165922
YLL015W	-1.388878538894482
YLL019C	1.3611009681165922
YLL020C	1.3611009681165922
YLL023C	1.3611009681165922
YLL024C	1.3611009681165922
YLL026W	1.3611009681165922
YLL029W	1.3611009681165922
YLL030C	-1.388878538894482
YLL032C	1.3611009681165922
YLL033W	-1.388878538894482
YLL041C	1.3611009681165922
YLL046C	1.3611009681165922
YLL047W	1.3611009681165922
YLL048C	1.3611009681165922
YLL051C	1.3611009681165922
YLL052C	1.3611009681165922
YLL053C	1.3611009681165922
YLL054C	1.3611009681165922
YLL055W	1.3611009681165922
YLL056C	1.3611009681165922
YLR011W	1.3611009681165922
YLR012C	1.3611009681165922
YLR013W	1.3611009681165922
YLR014C	1.3611009681165922
YLR016C	1.3611009681165922
YLR017W	1.3611009681165922
YLR018C	1.3611009681165922
YLR019W	1.3611009681165922
YLR020C	1.3611009681165922
YLR021W	1.3611009681165922
YLR023C	1.3611009681165922
YLR024C	1.3611009681165922
YLR027C	1.3611009681165922
YLR028C	1.3611009681165922
YLR031W	-1.388878538894482
YLR032W	1.3611009681165922
YLR047C	-1.388878538894482
YLR050C	1.3611009681165922
YLR054C	1.3611009681165922
YLR056W	1.3611009681165922
YLR058C	1.3611009681165922
YLR062C	-1.388878538894482
YLR063W	-1.388878538894482
YLR069C	-1.388878538894482
YLR074C	1.3611009681165922
YLR077W	1.3611009681165922
YLR079W	-1.388878538894482
YLR082C	1.3611009681165922
YLR083C	1.3611009681165922
YLR085C	-1.388878538894482
YLR087C	-1.388878538894482
YLR090W	1.3611009681165922
YLR091W	1.3611009681165922
YLR099C	1.3611009681165922
YLR107W	1.3611009681165922
YLR108C	1.3611009681165922
YLR109W	1.3611009681165922
YLR110C	-1.388878538894482
YLR111W	1.3611009681165922
YLR112W	1.3611009681165922
YLR118C	1.3611009681165922
YLR124W	1.3611009681165922
YLR125W	1.3611009681165922
YLR130C	1.3611009681165922
YLR134W	1.3611009681165922
YLR138W	-1.388878538894482
YLR142W	1.3611009681165922
YLR146C	-1.388878538894482
YLR148W	-1.388878538894482
YLR150W	1.3611009681165922
YLR151C	1.3611009681165922
YLR164W	1.3611009681165922
YLR165C	1.3611009681165922
YLR168C	1.3611009681165922
YLR171W	1.3611009681165922
YLR172C	1.3611009681165922
YLR174W	1.3611009681165922
YLR176C	1.3611009681165922
YLR178C	1.3611009681165922
YLR180W	1.3611009681165922
YLR184W	1.3611009681165922
YLR185W	1.3611009681165922
YLR187W	1.3611009681165922
YLR188W	1.3611009681165922
YLR189C	1.3611009681165922
YLR193C	-1.388878538894482
YLR194C	1.3611009681165922
YLR199C	1.3611009681165922
YLR200W	1.3611009681165922
YLR201C	-1.388878538894482
YLR202C	-1.388878538894482
YLR204W	-1.388878538894482
YLR209C	1.3611009681165922
YLR216C	1.3611009681165922
YLR217W	1.3611009681165922
YLR218C	1.3611009681165922
YLR219W	1.3611009681165922
YLR220W	1.3611009681165922
YLR225C	1.3611009681165922
YLR226W	-1.388878538894482
YLR227C	1.3611009681165922
YLR234W	1.3611009681165922
YLR239C	-1.388878538894482
YLR244C	-1.388878538894482
YLR250W	1.3611009681165922
YLR257W	1.3611009681165922
YLR261C	-1.388878538894482
YLR264W	1.3611009681165922
YLR269C	1.3611009681165922
YLR270W	1.3611009681165922
YLR283W	1.3611009681165922
YLR284C	1.3611009681165922
YLR285W	1.3611009681165922
YLR290C	1.3611009681165922
YLR296W	1.3611009681165922
YLR304C	1.3611009681165922
YLR308W	1.3611009681165922
YLR315W	1.3611009681165922
YLR318W	-1.388878538894482
YLR324W	1.3611009681165922
YLR325C	1.3611009681165922
YLR327C	1.3611009681165922
YLR337C	-1.388878538894482
YLR351C	1.3611009681165922
YLR354C	1.3611009681165922
YLR358C	-1.388878538894482
YLR361C-A	1.3611009681165922
YLR362W	1.3611009681165922
YLR363C	1.3611009681165922
YLR363W-A	1.3611009681165922
YLR382C	-1.388878538894482
YLR388W	1.3611009681165922
YLR390W-A	-1.388878538894482
YLR393W	1.3611009681165922
YLR395C	1.3611009681165922
YLR396C	-1.388878538894482
YLR398C	1.3611009681165922
YLR399C	1.3611009681165922
YLR402W	1.3611009681165922
YLR403W	1.3611009681165922
YLR406C-A	1.3611009681165922
YLR414C	-1.388878538894482
YLR422W	1.3611009681165922
YLR423C	1.3611009681165922
YLR425W	1.3611009681165922
YLR426W	1.3611009681165922
YLR427W	1.3611009681165922
YLR428C	1.3611009681165922
YLR431C	1.3611009681165922
YLR432W	1.3611009681165922
YLR434C	1.3611009681165922
YLR435W	1.3611009681165922
YLR436C	1.3611009681165922
YLR437C	1.3611009681165922
YLR438W	1.3611009681165922
YLR439W	-1.388878538894482
YLR441C	1.3611009681165922
YLR443W	1.3611009681165922
YLR444C	1.3611009681165922
YLR445W	1.3611009681165922
YLR447C	1.3611009681165922
YLR448W	1.3611009681165922
YLR449W	1.3611009681165922
YLR450W	1.3611009681165922
YLR453C	1.3611009681165922
YLR454W	1.3611009681165922
YLR455W	1.3611009681165922
YLR456W	1.3611009681165922
YLR460C	1.3611009681165922
YLR461W	1.3611009681165922
YML005W	1.3611009681165922
YML006C	1.3611009681165922
YML008C	1.3611009681165922
YML009C	1.3611009681165922
YML009C-A	1.3611009681165922
YML009W-B	1.3611009681165922
YML026C	1.3611009681165922
YML029W	1.3611009681165922
YML036W	1.3611009681165922
YML038C	1.3611009681165922
YML054C-A	1.3611009681165922
YML058W-A	1.3611009681165922
YML063W	1.3611009681165922
YML070W	1.3611009681165922
YML081C-A	1.3611009681165922
YML088W	-1.388878538894482
YML090W	1.3611009681165922
YML094C-A	1.3611009681165922
