orf	hom | extracellular ATP abundance | stationary phase | SC | Peters TW~Hughes RE, 2015
YBL002W	-0.4017400093796866
YBL003C	-0.5297076760234549
YBL005W	-0.3569327766954546
YBL006C	-0.0680817167971648
YBL007C	-1.292695735091967
YBL008W	-0.47450312047478177
YBL009W	-0.07976068861605913
YBL010C	0.1515650390330667
YBL011W	-0.947734679830167
YBL012C	-1.1315520506651997
YBL013W	-0.3269575420399102
YBL015W	-0.28420296669914863
YBL017C	-0.5314509385032644
YBL019W	-0.3476302925710468
YBL021C	-0.7719571902324683
YBL022C	-2.6196293254400715
YBL024W	-2.2793415331367957
YBL025W	-1.1959015079853124
YBL027W	-2.022165218571477
YBL028C	-0.0696710067840986
YBL029W	0.15579026692478265
YBL031W	-0.08380037037819121
YBL032W	-0.18119487778951904
YBL036C	0.0365305634872543
YBL037W	-0.3298394111341421
YBL038W	-3.1177217744753123
YBL039C	-0.017285887084573837
YBL042C	-0.22293612385799857
YBL043W	-0.10338053219009936
YBL044W	0.030462307077067985
YBL045C	0.25931184831240733
YBL046W	-1.1950481121206171
YBL047C	-2.171119162233964
YBL048W	0.2202782151258496
YBL049W	-0.3422801508855769
YBL051C	-1.1805542309659263
YBL052C	-0.39639479039939446
YBL053W	0.049659657252564805
YBL054W	-0.20851302657283746
YBL055C	-0.10639044261400411
YBL056W	-0.5981455630969302
YBL057C	-0.4416132925586461
YBL058W	0.2560168257189709
YBL059W	-0.3247025599456255
YBL060W	0.1899619220558962
YBL061C	0.25092646770505755
YBL062W	0.6177289264810237
YBL063W	0.2733999905794359
YBL064C	-0.10269215376416224
YBL065W	-0.32674197385016934
YBL066C	-0.015907358873127806
YBL067C	0.20585565854087265
YBL068W	0.026048838801993806
YBL069W	-0.27010739847469156
YBL070C	-0.181353952031536
YBL071C	-0.4672644499899298
YBL072C	0.5343606844141447
YBL075C	0.041226305491314244
YBL078C	0.05350181621831235
YBL079W	0.24132922937912585
YBL080C	-3.0192943265041987
YBL081W	-1.4828443157413727
YBL082C	-0.03263388350600541
YBL083C	0.7594411229126974
YBL085W	-0.17015036458673438
YBL086C	0.3682148047597077
YBL087C	0.07540063668635975
YBL088C	-0.0336168161271152
YBL089W	-1.4425180387027394
YBL090W	-3.171126789016125
YBL091C	-0.7203005445657682
YBL094C	-0.22984527038202712
YBL095W	0.038332052051354676
YBL096C	0.24261451706855772
YBL098W	-0.41784646993828195
YBL099W	-2.4511367446706753
YBL100C	-2.6560463855046
YBL101C	-0.2780501911296441
YBL102W	-0.19564207671357164
YBL103C	-3.655002849791654
YBL104C	0.797889962972339
YBL106C	-0.1392552134760328
YBL107C	0.041772795979180405
YBR001C	0.18970357209146527
YBR005W	-0.10786957237173296
YBR006W	-0.9372334882359655
YBR007C	-0.04463402253242818
YBR008C	-0.08509451179743589
YBR009C	-0.3751194370334481
YBR010W	-0.005407396200115057
YBR012C	0.06403160724678447
YBR013C	-0.2255233433243316
YBR014C	-0.2229164169526408
YBR015C	0.22957795248735446
YBR016W	-0.16574720720858213
YBR018C	-0.1539970546730483
YBR019C	-0.3870324362885794
YBR020W	0.20649542591456183
YBR022W	0.08615767677845741
YBR023C	0.184856878121816
YBR024W	0.08826177830222771
YBR025C	-0.5626521493200404
YBR026C	-0.14024653457250114
YBR027C	-0.21280161093581096
YBR028C	-0.13849495332417006
YBR030W	0.09299464028678779
YBR031W	-0.05893017772058456
YBR032W	0.026931614822227425
YBR033W	0.05060684734505344
YBR034C	-0.23657454438687112
YBR035C	0.42094422968933926
YBR036C	0.08948694142547388
YBR037C	-0.2831126876531027
YBR038W	-0.18699496937945687
YBR040W	-0.03690601732911835
YBR041W	0.36936778570120005
YBR042C	0.001694343274293381
YBR043C	-0.22224563974278566
YBR044C	-1.931571904126466
YBR045C	0.19815350531712522
YBR046C	0.1910353526706122
YBR047W	0.010424482857787434
YBR048W	-0.711252252248491
YBR050C	-0.16299823407553704
YBR051W	-0.19412102976680615
YBR052C	-0.20654924150638804
YBR053C	-0.013560813682758022
YBR054W	-0.1312325961463859
YBR056W	0.07648313580382433
YBR057C	0.41821407784874876
YBR058C	-1.4200543957095086
YBR059C	1.1345025857560618
YBR062C	0.26234776051245673
YBR063C	0.01720203134907533
YBR064W	-0.12171909460761532
YBR065C	0.06966979295726869
YBR066C	0.25545512564748313
YBR067C	-0.15030866337049198
YBR068C	-1.7972837073488233
YBR069C	-0.5932855463964097
YBR071W	-0.18485777876866527
YBR072W	0.50376195217453
YBR073W	0.25912863624031046
YBR074W	0.29917908197396864
YBR076W	-0.010660540443716213
YBR077C	1.4515119426162812
YBR078W	-1.2420056026433173
YBR083W	-0.048268001422030214
YBR084C-A	-1.5804600365636838
YBR084W	-0.7215783917328079
YBR089C-A	-0.2529169358646247
YBR090C	-0.34130917780243486
YBR092C	0.1713694979197787
YBR093C	-0.03948685570524344
YBR094W	-0.18963560914309627
YBR098W	0.032299873865518164
YBR099C	-0.29076971937654156
YBR101C	-0.4987468927412255
YBR103W	-0.04479091423662325
YBR104W	-0.24665364749843643
YBR105C	0.36183710511108075
YBR106W	-0.5812381328768507
YBR107C	-0.8271924523044291
YBR108W	-0.07867206597515447
YBR113W	-0.6524500622294601
YBR114W	-0.5758185917047579
YBR116C	-0.0958458449887728
YBR119W	-1.4162566156364145
YBR120C	-0.39311544777892127
YBR125C	0.5195297795151991
YBR127C	0.8282008722298972
YBR128C	-0.30880230268136755
YBR129C	0.051896428795256
YBR130C	-0.21521326936288052
YBR131W	-0.30754316401836546
YBR133C	-0.026732465672821663
YBR134W	0.021527323548585334
YBR137W	-0.1674351835722195
YBR138C	-0.5271401076840987
YBR139W	-0.5172067102800997
YBR141C	-0.7384059930107983
YBR144C	-0.603417443024277
YBR145W	-0.34177974972545816
YBR146W	-0.030715275780393944
YBR147W	-0.06785048812483338
YBR148W	-0.6102081829204495
YBR149W	-0.5448225690866149
YBR150C	-0.21698028658594695
YBR151W	-0.7660234674285443
YBR156C	-2.873120921160089
YBR157C	-0.5864224992917053
YBR158W	-0.36599166272403705
YBR159W	-0.4868253084053348
YBR161W	-0.035869927676409695
YBR162C	-1.6760206121148225
YBR162W-A	-0.6883479193688379
YBR163W	-5.348826416747159
YBR164C	-0.4153145514355971
YBR168W	-0.2034316965612993
YBR169C	-0.4596775284764788
YBR170C	-0.28042134694623255
YBR171W	0.162920184204368
YBR172C	-0.3893144408681596
YBR173C	1.0980613714621559
YBR174C	0.029196828193821904
YBR175W	0.8582243350248282
YBR176W	0.17937428791693444
YBR177C	-0.11561055577973745
YBR178W	0.21966230948734206
YBR180W	-0.320227949054326
YBR181C	-0.9767317229658606
YBR182C	-0.3078146311428587
YBR183W	-0.42516149287198796
YBR184W	-0.38289872941784436
YBR185C	-0.07704767562803616
YBR186W	0.28469425034179946
YBR187W	0.5684289961544652
YBR188C	1.0556402465690307
YBR189W	0.2661185624042467
YBR191W	-0.7769120621128783
YBR194W	1.4271276124565515
YBR195C	1.2209900227096862
YBR197C	0.5177969288252836
YBR199W	1.4716971208180687
YBR201W	1.7541402808364657
YBR203W	0.8928946699228534
YBR204C	1.4765218792306307
YBR205W	0.389854159143573
YBR206W	-0.2103108740377846
YBR207W	-0.4307743825801845
YBR208C	-0.4053329901908449
YBR210W	0.8405565540041667
YBR212W	1.4442504418723443
YBR213W	0.09018270061355171
YBR214W	0.24798972286328425
YBR215W	-0.17046945308540024
YBR216C	0.3516287598822678
YBR217W	-0.07350569173709177
YBR218C	0.8063970055448039
YBR219C	0.5645722105653561
YBR220C	0.10265861907897299
YBR221C	-0.19282948494162586
YBR222C	0.7291734460181186
YBR223C	0.4606032890935877
YBR224W	1.0807385958424658
YBR225W	1.0406082935636052
YBR226C	0.44549432575892617
YBR227C	0.5342088844362546
YBR228W	0.3990180925723157
YBR229C	0.34443357772255084
YBR230C	0.9764645688821895
YBR231C	0.950583454411065
YBR232C	0.12412023494100646
YBR233W	0.28703984075803884
YBR235W	0.6596931248355484
YBR238C	0.636255460638392
YBR239C	-0.10141837505933327
YBR240C	0.3381868609339824
YBR241C	0.12829778514980994
YBR242W	0.6630991157944962
YBR244W	0.7138318226285576
YBR245C	-0.08792725917703582
YBR246W	0.22197776462141156
YBR248C	-0.26553039802097533
YBR249C	0.12103988380475464
YBR250W	0.18719913782681447
YBR251W	-4.393514030878692
YBR255W	-0.5859016540158101
YBR258C	0.3671583091594808
YBR259W	0.22896471684921704
YBR260C	0.44664534856042304
YBR261C	0.2616525956536826
YBR262C	0.06849188443998866
YBR263W	0.12800426827805686
YBR264C	-0.11213871978061017
YBR266C	-0.07762755682531172
YBR267W	0.4049647775949804
YBR268W	-3.205680748240339
YBR269C	-1.5848207838631567
YBR270C	0.18175947582161794
YBR271W	-0.40408298436214096
YBR272C	-0.006256081083465594
YBR273C	-0.5490559738140148
YBR274W	-0.476493254420516
YBR275C	0.01660837673358427
YBR276C	-0.3946446679696965
YBR277C	-3.6925806262212753
YBR278W	-1.2999765134765269
YBR279W	-0.11685770269237505
YBR280C	-0.5328954190837482
YBR281C	-0.7279893554386198
YBR282W	-4.513500555047841
YBR287W	-0.2856250694614055
YBR288C	-0.27803711538880815
YBR289W	-0.8349740279452041
YBR290W	-0.40140991880516935
YBR291C	-1.1056711898839966
YBR292C	-1.3698609714005028
YBR293W	-0.6752297078438813
YBR294W	-0.12260185735845772
YBR295W	-1.116207932568671
YBR296C	-0.4025722750485778
YBR297W	-0.8518045747818671
YBR298C	-1.0242412479783833
YBR299W	-0.49144132873866897
YBR301W	-0.18578784877141435
YCL001W	0.22648127334379367
YCL002C	0.09414142539614562
YCL005W	0.3836920747509614
YCL007C	1.0245637951104742
YCL008C	-2.9475952722322307
YCL009C	-0.26814577020141733
YCL010C	1.486866646735282
YCL011C	0.20864331225090096
YCL014W	0.3052322940641302
YCL016C	1.553058420995938
YCL022C	-0.10749101046856441
YCL023C	-0.03397583352751254
YCL024W	-0.1651335685698821
YCL025C	0.2741566959648937
YCL026C-A	-0.5397992000063155
YCL027W	0.5287120128070503
YCL028W	0.4531372109651332
YCL029C	-0.25193983455807323
YCL030C	0.7305045448411488
YCL032W	0.31416931772678575
YCL033C	0.3021624726033
YCL034W	-0.11325232186052521
YCL035C	-0.24203407715622346
YCL036W	0.6388315064735202
YCL037C	-1.2281236620674614
YCL038C	-0.3970715658855135
YCL039W	-0.06311709981900164
YCL040W	-0.3791584304321915
YCL042W	0.23720217236390323
YCL044C	-0.1084853381625085
YCL045C	0.21474601096415566
YCL046W	-0.17882451409495922
YCL047C	0.11072839359756527
YCL048W	0.2627555136203176
YCL049C	0.23239958504779035
YCL050C	0.4794218002554256
YCL051W	0.521237423827086
YCL055W	1.328698600083982
YCL056C	1.4569135692963677
YCL057W	1.4357516449397518
YCL058C	-0.7620113285621156
YCL061C	1.9863578161886566
YCL063W	0.32679821393412317
YCL064C	0.42486366605510095
YCL069W	0.24556334736886903
YCL076W	-0.1428045486281941
YCR001W	0.6090514974809289
YCR002C	-1.8072907446753914
YCR003W	-1.542105498918761
YCR004C	0.9844990661468048
YCR005C	0.7251829972109344
YCR006C	1.8159967807293365
YCR007C	1.016224719096443
YCR008W	-0.20747995574626435
YCR009C	-3.099945988451923
YCR010C	0.4040474208913172
YCR011C	0.8200760656362719
YCR014C	0.27090894775725705
YCR015C	0.205347044998377
YCR016W	0.16763500274841422
YCR017C	0.4587977750331479
YCR019W	0.6877641043039318
YCR020C	0.7664485309524425
YCR020C-A	0.625677420956676
YCR020W-B	-1.0507845954599337
YCR021C	0.7683570245442054
YCR022C	1.0055659777814931
YCR023C	0.5813487592437422
YCR024C	-5.086744431506834
YCR024C-A	-1.2615215299771234
YCR025C	-1.1645420847313408
YCR026C	-1.405512914579065
YCR027C	-1.1672980674978182
YCR028C	-1.7640512241044644
YCR028C-A	-1.5602734047904958
YCR030C	-0.4413080367201178
YCR031C	-1.3338425814021484
YCR032W	-0.38256383848039915
YCR033W	-0.5994799170289856
YCR034W	0.015071424763722458
YCR036W	-0.4372000003951922
YCR044C	0.6971070811312338
YCR045C	-1.019161730738923
YCR046C	-4.440719338341555
YCR047C	-2.1167474713831878
YCR048W	-0.2544737927622877
YCR049C	-0.7264372893107733
YCR050C	-0.3987278092556458
YCR051W	-1.3637425831849093
YCR053W	-1.6210995749219421
YCR059C	-1.159447463247822
YCR060W	-0.3159025320142967
YCR061W	-0.49043797991603527
YCR063W	-1.030166296297544
YCR065W	-0.5419039511332538
YCR066W	-0.13913382908634425
YCR067C	-0.2376749128964785
YCR068W	-0.7328685310790697
YCR069W	-0.4025484346377874
YCR071C	-3.5663979086238538
YCR073C	-0.06032158991772317
YCR073W-A	-0.29511177581745734
YCR075C	0.11807382928439349
YCR076C	-0.5925239419060875
YCR077C	1.322789469770732
YCR079W	-0.17071069709192285
YCR082W	-0.010373954036309647
YCR083W	-0.06565874328806237
YCR085W	-0.30280143299764994
YCR086W	-1.2304585993948975
YCR087C-A	-0.4025699806244137
YCR087W	-0.09703190398925751
YCR088W	-0.6632611874286799
YCR089W	-0.46761648477963763
YCR090C	0.16100265345092027
YCR091W	0.2060707122393008
YCR092C	0.11726631664471036
YCR094W	-0.6484845169791168
YCR095C	-0.8540835789170746
YCR098C	-0.002335430108817947
YCR099C	-0.04313166135655213
YCR100C	-0.37105144395211964
YCR101C	-0.6493156582423385
YCR102C	-0.10953465259137808
YCR102W-A	0.08732812914136587
YCR105W	0.2077843991914029
YCR106W	0.24346143377242305
YCR107W	-0.5180364063954629
YDL001W	-0.7917256144965482
YDL002C	0.7333067106765002
YDL006W	1.3936002851861455
YDL009C	0.44937192116603497
YDL010W	-0.3810086898459491
YDL011C	-0.15393741716010523
YDL012C	-0.40390728704986134
YDL013W	-0.005151844250847686
YDL018C	-0.5282601627621635
YDL019C	-0.8258101945685816
YDL020C	-0.2521754962127772
YDL021W	-0.28967220570283553
YDL022W	-0.5665037463546828
YDL023C	-2.913193250492379
YDL024C	-0.32146701811879475
YDL025C	-0.3764116023343573
YDL026W	-0.11313923135210427
YDL027C	-0.5851500455863239
YDL032W	-3.104677816540172
YDL033C	-3.6565326244488476
YDL034W	-0.45962083258556796
YDL035C	-0.363088943381279
YDL036C	-0.40324546101986325
YDL037C	-0.303081669949963
YDL039C	-0.4192817318572787
YDL040C	0.3636848048506568
YDL041W	-2.3622480687402363
YDL044C	-5.508982757778596
YDL045W-A	-4.055514799840618
YDL046W	-0.18692267338893198
YDL047W	-4.554796505757379
YDL048C	-1.6175762401218103
YDL049C	-0.07214455091458957
YDL050C	0.4126526711822122
YDL051W	0.15476082715244713
YDL052C	-0.724116695760354
YDL053C	0.1239813207603771
YDL054C	-0.10678395933678479
YDL056W	-2.708811037974676
YDL057W	2.83668363594904
YDL059C	-0.3708374158423533
YDL061C	-1.253472863155997
YDL062W	-0.6663581613833166
YDL063C	-0.4392336148531353
YDL065C	0.08481952078837533
YDL066W	-0.2110407750952721
YDL067C	-3.9960848531370243
YDL068W	-2.0937564430866527
YDL070W	-0.04748807542071465
YDL071C	-0.17090404096786693
YDL072C	0.16130452162940023
YDL073W	-1.0662360672502789
YDL074C	-1.6447125818178758
YDL075W	-1.1066873593452309
YDL076C	-1.5687770199970081
YDL077C	-2.000136828757949
YDL078C	-0.41194286946529474
YDL079C	-0.30040978343585373
YDL080C	-0.49720723747182005
YDL081C	-1.719097897812322
YDL082W	-0.6808327735639015
YDL083C	-1.1799288385062134
YDL085W	-0.7087073476600094
YDL086W	-0.1927940134994355
YDL088C	-0.3299472760446919
YDL089W	-0.45825587898096115
YDL090C	0.18068517749171456
YDL091C	-0.47366692214084727
YDL093W	-0.44391915476074306
YDL094C	-1.1373103852202315
YDL095W	0.040791047802096976
YDL096C	0.13088479229659553
YDL099W	-0.2982274313148568
YDL100C	-0.27866260493617406
YDL101C	-0.31126749953975796
YDL104C	-0.8519015146124078
YDL106C	-0.7565053530729166
YDL107W	-4.32094609850869
YDL109C	-0.35968402644067365
YDL110C	-0.46469735130920686
YDL112W	-0.6037166055182718
YDL113C	-0.4758677010472847
YDL114W	0.3106737374760542
YDL115C	0.696080467211597
YDL116W	0.43761864826195307
YDL117W	0.6916934349940652
YDL118W	1.4511185199692531
YDL119C	0.30277174735450224
YDL121C	-0.38802868730913453
YDL122W	-0.03199629562294702
YDL123W	-0.16481977553963445
YDL124W	-0.3003606551200271
YDL125C	-0.029627984593615885
YDL127W	-0.12292167597690565
YDL128W	-0.029497383366789816
YDL129W	-0.3544445710915638
YDL130W	-0.9887089374077308
YDL130W-A	0.41912052539488504
YDL131W	-0.28275937466833967
YDL133C-A	-0.1458646024912145
YDL133W	-1.6089265544238467
YDL134C	0.35703931135207845
YDL135C	-0.28254068720635517
YDL136W	-0.23438456664804727
YDL137W	-0.7354703619774977
YDL138W	-0.27705772997628486
YDL142C	-0.5229263585576737
YDL144C	-0.11194089124926702
YDL146W	-1.0118104933592382
YDL149W	-0.12987406147156055
YDL151C	-1.047549037245297
YDL154W	-0.3284037249752792
YDL155W	-0.3320310707354138
YDL156W	-0.23924613124294977
YDL157C	-0.19278504893796403
YDL160C	-0.28754717311151873
YDL161W	-0.3118158596233835
YDL162C	-0.012471868825312121
YDL167C	-2.3985848001957835
YDL168W	-0.18780308552749397
YDL169C	-0.34550627483316565
YDL170W	-0.3348194857323089
YDL171C	-1.387314263138451
YDL172C	0.2654010953561631
YDL173W	-0.5961577242875862
YDL174C	0.11677873950125157
YDL175C	0.23527396394185027
YDL176W	0.2789976407525974
YDL177C	-0.04220338804424458
YDL178W	0.16479779161222308
YDL179W	-0.052709414489397435
YDL180W	0.5141357137411955
YDL182W	-0.2894936903299913
YDL183C	0.25765656816806903
YDL184C	-0.4163640062171577
YDL185W	-1.0082808653328028
YDL186W	-0.1565938022422979
YDL187C	-0.11474726070219163
YDL188C	-0.05613420178824487
YDL189W	-0.5821810634733233
YDL190C	-0.5502880925534316
YDL191W	-0.22602443097494218
YDL192W	-0.17702493302026517
YDL194W	-1.2489041375988696
YDL197C	0.3849842611772914
YDL198C	-2.7682690905247807
YDL199C	0.5433040680582899
YDL200C	0.4910260635564221
YDL201W	0.8058400987896548
YDL202W	0.7024932631578212
YDL203C	0.8179259549290356
YDL204W	0.7070402482580491
YDL205C	1.0452440782494858
YDL206W	1.0633834154984148
YDL210W	0.4640446077516656
YDL211C	0.1981364769410714
YDL213C	0.9861489688630136
YDL214C	0.49602448495610457
YDL215C	0.6326616410824117
YDL216C	-0.039740450788758326
YDL218W	0.43512609675949243
YDL219W	0.8106166151871397
YDL222C	0.6931084536782566
YDL223C	0.4899472924637072
YDL224C	-0.35674619510324607
YDL225W	0.9737721432831562
YDL226C	0.9880443252268416
YDL227C	0.3180307656491442
YDL229W	0.02970134952299028
YDL230W	0.5984674592573194
YDL231C	0.4927051298785227
YDL232W	0.6263827282539131
YDL233W	0.7247048821874656
YDL234C	0.46038932845059793
YDL236W	0.8917747764371737
YDL237W	0.6467754780163845
YDL238C	0.5685867819221444
YDL239C	0.5466062199372761
YDL240W	0.6112283563959122
YDL241W	0.8813058700091692
YDL242W	0.6219340712089858
YDL243C	-0.19599953629371075
YDR001C	0.2546042651228434
YDR003W	0.4399715914661451
YDR004W	0.38087976249257577
YDR005C	1.0798180926678362
YDR006C	0.22069622601104213
YDR007W	-0.9354084016602319
YDR008C	0.6905236721913152
YDR009W	0.6009207899733265
YDR010C	0.5158071015118844
YDR011W	1.0756151705413837
YDR014W	0.126923133016406
YDR015C	0.45542269877085034
YDR017C	0.14078410739092306
YDR018C	0.47789582650623064
YDR019C	0.9364048737145834
YDR020C	0.9851700152101132
YDR022C	0.4375719510628859
YDR024W	-1.3826858894463745
YDR025W	-1.2001219368923821
YDR026C	0.16526037104649255
YDR027C	0.9509494009583946
YDR028C	-1.620275623720373
YDR029W	0.4816392141184317
YDR030C	0.0529725196288782
YDR031W	0.20956970060054536
YDR032C	0.386764727036042
YDR033W	-0.08664021757520234
YDR034C	0.7549229270050004
YDR035W	0.05407928082121339
YDR036C	0.31684075370888126
YDR042C	0.16564730383906898
YDR043C	0.15265131019802128
YDR046C	0.2804829062079526
YDR048C	-0.8756529865610881
YDR049W	-0.6268963158356389
YDR051C	0.24405247977887656
YDR055W	0.46237141220739664
YDR056C	0.5998806128810169
YDR057W	0.17265057088757851
YDR058C	-0.3884778332922226
YDR059C	0.6021429420031443
YDR061W	0.32400625212417405
YDR063W	0.8238074819952356
YDR065W	-2.179901558957219
YDR066C	0.5847955822399037
YDR067C	-0.07913817423606255
YDR068W	0.1862313289002483
YDR069C	-2.1996853351934544
YDR070C	0.14710077480602068
YDR071C	-0.03266687800008082
YDR072C	0.9055824179250204
YDR073W	0.5737668931313694
YDR074W	-2.2546138791885086
YDR075W	1.3820526736250847
YDR076W	0.680158693397329
YDR077W	0.6056352574026712
YDR078C	0.5941072291813779
YDR079W	-1.6061424355735319
YDR080W	-0.5539497825861969
YDR083W	0.8133569285308674
YDR084C	0.2488742802382883
YDR085C	0.20736377431306963
YDR089W	0.7795323469988008
YDR090C	0.45907188993673703
YDR092W	0.30300976180870964
YDR093W	0.7835834265276687
YDR094W	0.6812628741157969
YDR095C	0.6580572131566471
YDR096W	1.134771297725818
YDR097C	0.6298252528727145
YDR098C	-0.1787360029543854
YDR099W	0.9586315353805094
YDR100W	0.3644776227664141
YDR101C	-0.5023616534482968
YDR102C	0.5677651209892838
YDR104C	0.5764151022225185
YDR105C	0.4159855995672826
YDR107C	0.1284951004771753
YDR108W	0.1947834056280668
YDR109C	0.5756432382692902
YDR110W	0.9734076919180191
YDR111C	0.5956313475172906
YDR112W	0.2811511777456312
YDR114C	-1.8470746513841534
YDR115W	-2.1099432423987228
YDR116C	-0.11863546526477979
YDR117C	0.29897919711381515
YDR119W	0.7379484038277828
YDR120C	-0.16900886256621833
YDR121W	0.030189075573262166
YDR122W	0.13777519281835207
YDR123C	2.045161246160797
YDR124W	0.25113366475295457
YDR125C	0.21953467642858457
YDR126W	0.5241601788197969
YDR127W	0.32656774065943106
YDR128W	0.6165876572796954
YDR129C	0.024570820012857143
YDR130C	0.36359744523555526
YDR131C	0.13203337195733827
YDR132C	0.16319355959134438
YDR133C	0.31106815105819796
YDR135C	0.3192570361938731
YDR136C	0.8563923303302343
YDR137W	1.6957205148497423
YDR138W	0.2928150816810645
YDR139C	-0.25224668396398564
YDR140W	-1.9517490011277312
YDR142C	0.10816648583094624
YDR143C	0.3328749913561255
YDR144C	0.24159749059306546
YDR146C	0.3226045679328128
YDR147W	0.546426742362969
YDR148C	0.6740481785443541
YDR149C	1.4606211588539078
YDR150W	-0.9003065586674399
YDR151C	0.8041101297618559
YDR152W	0.2565393732881677
YDR153C	-0.012217182888723506
YDR154C	0.312499618500807
YDR155C	0.21761299364161069
YDR156W	0.16172769629945105
YDR157W	-0.07446507433484637
YDR158W	-3.290335731384188
YDR159W	-0.13612337124277896
YDR161W	-0.14168246428218775
YDR162C	1.0676235849096727
YDR163W	-0.004658198666237654
YDR165W	0.14468162189991673
YDR169C	0.19148908293981562
YDR171W	0.38649138505334885
YDR173C	-3.504881455014073
YDR174W	-1.7164960093906134
YDR175C	-3.4908711871099927
YDR176W	0.27901702652967014
YDR178W	0.2670698279053673
YDR179C	-0.19918241295615005
YDR179W-A	0.1779624479705862
YDR181C	-0.014983175002408509
YDR183W	0.6621250865943383
YDR184C	0.6696960561435145
YDR185C	0.2552481857168368
YDR186C	1.247262734795666
YDR191W	0.09146399080185075
YDR192C	0.07150980667476951
YDR193W	-0.06353584934784844
YDR194C	-0.09328638847239831
YDR195W	-0.024583950045395386
YDR197W	-4.608361588613618
YDR198C	-0.06301705847584649
YDR199W	1.0709945682215785
YDR200C	-1.6461613752050908
YDR202C	-0.23532662987971098
YDR203W	0.07193933380615007
YDR205W	0.4195668759024874
YDR206W	0.19768044103855412
YDR207C	2.184309713674811
YDR209C	0.1814472263883903
YDR210W	0.17833322108368072
YDR213W	0.06202635697140003
YDR214W	0.33302650259023
YDR215C	0.32758991958479294
YDR216W	0.4051271501295603
YDR217C	0.2237229058069358
YDR218C	0.2671767649811137
YDR219C	0.12129453193944992
YDR220C	0.35016008545935534
YDR221W	0.724222564334792
YDR222W	0.2745458927484984
YDR223W	-0.5857328409743064
YDR225W	-0.8213666734578486
YDR226W	-0.9267301839749551
YDR229W	0.03360549743833047
YDR230W	0.5462044499647345
YDR231C	-1.9111362250507848
YDR233C	0.07648536067903908
YDR234W	0.6190281418579245
YDR237W	-2.7384139247527517
YDR239C	0.36503261329730385
YDR241W	-0.6064316540698773
YDR242W	-0.4839521494327139
YDR244W	-0.8102353111974007
YDR247W	-0.06873816044138688
YDR248C	0.35785768830799397
YDR249C	-0.27680355222162323
YDR250C	0.5059829192207937
YDR251W	0.45061893604855946
YDR252W	0.4366402530315114
YDR253C	-0.36071877870839786
YDR254W	0.06660810963858982
YDR255C	1.084668369602077
YDR256C	0.1855970764045876
YDR257C	0.03609570228711221
YDR258C	0.11053945368065418
YDR259C	0.08845894116751996
YDR260C	-0.2068930200384122
YDR261C	0.0020446664265342343
YDR262W	0.18860258007556438
YDR263C	0.09842318451900128
YDR264C	1.2112583350070343
YDR265W	0.42202212196955025
YDR266C	0.5076819730995304
YDR268W	-1.574848783640947
YDR269C	-0.6226431442966188
YDR270W	-0.0916584128900274
YDR271C	-0.31127524180305977
YDR272W	0.03298513497504929
YDR273W	0.4233854767839915
