orf	hom | extracellular ATP abundance | stationary phase | SC | Peters TW~Hughes RE, 2015
YDR313C	0.0190847259900055
YDR314C	-0.074951685835325
YDR315C	0.1552699327014
YDR316W	-0.500292653463417
YDR317W	-0.959988617933718
YDR318W	-0.791498901138869
YDR319C	-0.454279228978236
YDR320C	-0.89655380591434
YDR321W	-0.588814944961246
YDR322W	-5.60423016105739
YDR323C	0.0595203379058068
YDR326C	-0.55510206416569
YDR329C	0.147531016927147
YDR330W	-0.34703005077559
YDR333C	0.139083149164391
YDR334W	0.798160310156298
YDR335W	-3.45340396237395
YDR336W	-0.257945691548683
YDR337W	-1.31234108559976
YDR338C	-0.516517581462512
YDR340W	-1.06310254029074
YDR344C	-0.352665438160561
YDR345C	-0.473663170395001
YDR346C	-0.189181664368829
YDR347W	-2.34027422148077
YDR348C	-0.433686724429538
YDR349C	0.0186021971988281
YDR350C	-0.116796639848637
YDR351W	-0.319219779225007
YDR352W	-1.20588964513739
YDR354W	-1.09116774304635
YDR357C	-0.569519418931168
YDR358W	-0.40238917975374
YDR359C	0.439023580198914
YDR360W	0.972863732808447
YDR363W	-0.565781842053182
YDR363W-A	-1.19327905479779
YDR368W	-0.621388611859507
YDR369C	0.255347535821185
YDR370C	-0.35179536199294
YDR371W	0.0212096137198571
YDR372C	-0.459214679262183
YDR374C	-0.392153989105537
YDR377W	-3.55561891233374
YDR378C	-0.419755225036902
YDR379W	-0.132092103912097
YDR380W	-0.131277455501268
YDR382W	-0.357619710847958
YDR383C	-0.282896195280656
YDR384C	-0.348557030117838
YDR385W	-0.445242136062088
YDR386W	-0.367041243952573
YDR387C	-0.135900855207368
YDR388W	-1.72429137602425
YDR389W	-0.244984880391893
YDR391C	-0.686972118752937
YDR392W	-0.509629886516227
YDR393W	-0.444900249571793
YDR395W	-0.524327453323695
YDR399W	-0.627924818714288
YDR400W	-0.545282797784265
YDR401W	0.0608557130590335
YDR402C	-0.12464617405614
YDR403W	-0.5636365498724
YDR406W	-0.730962232178585
YDR408C	-0.540024269001912
YDR409W	-0.546060484739247
YDR411C	-0.396521826027718
YDR414C	0.560442351943745
YDR415C	-0.507053862525767
YDR417C	0.0482411741216979
YDR418W	-0.0382527974556874
YDR419W	-0.170154071817048
YDR420W	-0.321582919083849
YDR421W	0.0698099785982281
YDR422C	-0.294055288652099
YDR423C	-0.230907752609249
YDR424C	-0.45422378133648
YDR425W	-0.452090970515384
YDR426C	-0.919210657593411
YDR428C	-1.2212223816546
YDR430C	-0.757044742354292
YDR431W	-1.29169571282454
YDR432W	-0.267009769171637
YDR433W	1.30867753991703
YDR435C	1.24230420032869
YDR436W	-0.772132763703152
YDR438W	-0.809783011007727
YDR439W	-2.69657496378112
YDR440W	-1.39586922333872
YDR441C	-1.30683324974965
YDR442W	-1.19062613517845
YDR443C	-2.97753571951232
YDR444W	-0.727583171878819
YDR445C	-0.542769978178235
YDR446W	-1.26213493010123
YDR447C	-1.52930737398111
YDR448W	-0.542228441780714
YDR450W	-2.04221694587453
YDR451C	-1.19856355049156
YDR452W	-1.62878657124007
YDR453C	-1.15592873214601
YDR455C	-2.22815508669246
YDR456W	-2.28594977372918
YDR457W	-1.35006278581566
YDR458C	-1.21477630886032
YDR459C	-1.13909930728049
YDR461W	-0.809047593734683
YDR462W	-2.45253899774109
YDR463W	-0.811549000063773
YDR465C	-1.33029469193737
YDR466W	-0.535289917600301
YDR467C	-0.596988656070898
YDR469W	-1.39562225883864
YDR470C	-0.967584178799555
YDR471W	-1.26360122761483
YDR475C	-1.28310078999382
YDR476C	-0.836132549942584
YDR477W	0.128232917528085
YDR479C	-1.87750230113537
YDR480W	-1.25360064929802
YDR481C	-1.32575611813232
YDR482C	-1.20230150541754
YDR483W	-1.11344324470639
YDR484W	-1.64965666313997
YDR485C	-0.471434975706532
YDR486C	-2.07449979581162
YDR488C	-0.905100187570586
YDR490C	-1.26804922062283
YDR491C	-0.77256415288432
YDR492W	-1.26938033051472
YDR493W	-0.386553813048027
YDR494W	-1.25039512776942
YDR495C	-0.961414119720564
YDR496C	-0.833785662065816
YDR497C	-0.792005771311147
YDR500C	-2.39080966239878
YDR501W	-1.08854963611938
YDR502C	-0.73417209582741
YDR503C	-0.770972283327309
YDR504C	-1.13745333386973
YDR505C	-1.19824015750442
YDR506C	-0.888291213680445
YDR507C	-1.54560812625797
YDR508C	-3.2269383462598
YDR509W	-1.78019855943482
YDR511W	-0.601627549288158
YDR512C	-1.17216410933953
YDR513W	-0.845549563219729
YDR514C	-1.0459068222036
YDR515W	-0.875436288434902
YDR516C	-2.89165840832207
YDR517W	-0.91029652853751
YDR518W	-2.00006896019744
YDR519W	-3.65029055772004
YDR520C	-2.35394127254166
YDR521W	-2.12991797086426
YDR522C	-2.14215458896256
YDR523C	-2.11606957121082
YDR524C	-1.91860315481334
YDR525W	-2.62125580242117
YDR525W-A	-0.703953195350097
YDR528W	-2.02422110680121
YDR529C	-4.66966711175914
YDR530C	-1.87552996953083
YDR532C	0.00748666039083782
YDR533C	-3.52487163929442
YDR534C	-2.14492937396326
YDR535C	-0.831290550328785
YDR536W	-0.579116012164342
YDR537C	-0.126105160629882
YDR538W	-0.999944023158208
YDR539W	-0.672766418798547
YDR540C	-3.85401306728225
YDR541C	-0.809330205447251
YEL001C	-0.405377746678354
YEL003W	-0.783632444415181
YEL004W	-0.627222948999648
YEL005C	-0.86717122567268
YEL006W	-0.773740626554543
YEL007W	-0.145462579210175
YEL008W	-1.73656331935214
YEL009C	-2.1771627438147
YEL010W	-0.855556522688603
YEL011W	-1.018875538934
YEL012W	-0.198723146959689
YEL013W	-0.427888902795894
YEL014C	-0.298012997881437
YEL015W	-0.435500842231216
YEL016C	-0.480722688954696
YEL017C-A	-0.996216468435028
YEL017W	-1.03568942468368
YEL018W	-0.860715538007932
YEL020C	-0.475972323425469
YEL023C	-0.746520962841929
YEL025C	-0.469121539591949
YEL027W	0.415956418246683
YEL028W	-0.504207863937021
YEL029C	0.15840278793694
YEL030W	-0.480427197384676
YEL031W	-0.649500650824522
YEL033W	-0.488089036309349
YEL036C	-1.41139455159715
YEL037C	-1.38565291678296
YEL038W	-0.96356841533409
YEL039C	-0.735731317496583
YEL040W	-0.500806532554544
YEL041W	-0.465179283332829
YEL042W	-0.576450365789718
YEL043W	-1.12362949320244
YEL044W	1.06615022538543
YEL047C	-0.609317867091298
YEL048C	-1.56916190657937
YEL049W	-0.556591807739684
YEL050C	-3.56490688671494
YEL051W	-0.0705672194518168
YEL052W	-0.864065049889613
YEL053C	-1.17493816650901
YEL054C	-1.39078363862889
YEL056W	-0.522833776068737
YEL057C	-0.816881806068046
YEL059W	-0.859075827350312
YEL060C	-0.352220843372994
YEL061C	-1.66342711654725
YEL062W	-3.11009444074068
YEL063C	-0.952358541413472
YEL064C	-0.522819615230747
YEL065W	-0.704692947649035
YEL066W	-0.665657813515859
YEL067C	-0.588739203452254
YEL068C	-0.504791344508342
YEL071W	-0.871934580326296
YEL072W	-0.624071237806514
YER001W	-0.873959589570189
YER002W	-0.469471603116151
YER004W	-0.645805161022898
YER005W	-0.300915856763005
YER007C-A	-1.24176232657356
YER007W	-0.947494558321406
YER010C	-0.940179340751666
YER011W	-0.515430757907395
YER014C-A	-0.746405380363588
YER014W	-2.6810785466143
YER016W	-2.44701224028599
YER017C	-2.49663458120274
YER019C-A	-0.95243559597893
YER019W	-0.677471789183963
YER020W	-0.647928478141718
YER024W	-0.786369051663483
YER027C	-0.116814959792325
YER028C	-5.53849606968489
YER030W	-0.925370564896845
YER031C	-1.87394788064241
YER032W	-0.505972582809833
YER033C	-0.600632228082543
YER034W	-0.73782281480036
YER037W	-0.756376936294154
YER038W-A	-0.626402229908343
YER039C	-0.636320433943273
YER039C-A	-0.910245510707908
YER040W	-1.77545307680098
YER041W	-0.336521287562384
YER042W	-0.767998387177557
YER044C	-0.87824870931819
YER044C-A	-0.725144819862026
YER045C	-1.76938653952816
YER046W	-0.925151644059858
YER046W-A	-0.44756138670328
YER047C	-0.0733046424419905
YER048C	-0.886069584479601
YER049W	-0.494791753904938
YER050C	-2.00024016039164
YER051W	-0.414237303667245
YER052C	-3.01098945540913
YER053C	-0.305334545934208
YER054C	-0.546213936382304
YER055C	-0.518953637778208
YER056C	-0.890360467995709
YER056C-A	0.0343105916791366
YER057C	-0.420856721256371
YER058W	-3.99746808443137
YER059W	-0.658513644162288
YER060W	-0.237786580256489
YER060W-A	0.179993960712844
YER061C	-4.19144533819741
YER062C	-0.373254415076191
YER063W	-0.95058082681843
YER064C	-0.882039743561096
YER065C	-0.247731979951833
YER066C-A	-0.421867427035767
YER066W	-1.03313219931993
YER067C-A	-0.848610101119921
YER067W	-0.179434871125559
YER068C-A	0.272453029151743
YER068W	-3.72115495634796
YER069W	-0.217797825975856
YER071C	-0.305811311300848
YER072W	-0.102756505788615
YER073W	-0.687670469514903
YER074W	0.882757008423395
YER075C	-0.061613275922806
YER077C	-0.77268650832674
YER078C	-0.857856368463347
YER079W	-0.0751965969833232
YER080W	-0.804250903416465
YER081W	-0.286661995155346
YER083C	-0.836948976865024
YER084W	-0.31526115246433
YER085C	-0.25740361319436
YER086W	-0.494354603668158
YER087C-B	-0.2399538813102
YER087W	-1.98620709698092
YER088C	-1.25565845158533
YER089C	-0.918197070559
YER090W	-2.51971214568647
YER091C	-1.8108893617143
YER091C-A	-0.832185597451735
YER092W	-0.861915583925414
YER093C-A	-1.28332787457521
YER095W	-0.449583455552052
YER096W	-0.868404871690433
YER097W	-0.962881534149547
YER098W	-0.940644019230608
YER101C	-1.12568820259899
YER103W	-1.20454897862111
YER106W	-1.0047531366553
YER110C	-1.53230685108625
YER111C	-2.34183655103287
YER113C	-1.04032970976274
YER114C	-0.31314667039984
YER115C	-1.08384091749355
YER116C	-1.60317690019891
YER117W	-1.01634673709359
YER118C	-1.52181019861422
YER119C	-0.994748840369733
YER119C-A	0.0513540063538724
YER120W	0.101511496952021
YER121W	-0.931607984256429
YER122C	-1.50929679172639
YER123W	-1.15959787203697
YER124C	-0.835359531979269
YER128W	-0.72575748936124
YER129W	-0.9230369246724
YER130C	-0.379360507575794
YER131W	-0.765696521212732
YER132C	-1.13320447587467
YER134C	-1.29828576353247
YER135C	-0.934639440827894
YER137C	-0.660916544508589
YER139C	-0.571096204189611
YER140W	-0.897905823937668
YER141W	-2.85950513442359
YER142C	-0.890908992571236
YER143W	-0.881801174786234
YER144C	-0.77464752229488
YER145C	-1.15784664151743
YER149C	-0.839350526227361
YER150W	-0.38411080747857
YER151C	-1.206463609686
YER152C	-1.28081839060989
YER153C	-0.921588825024981
YER154W	-0.768807826277494
YER155C	-1.17512712784256
YER156C	-1.0668967870502
YER158C	-0.625681550611886
YER161C	-2.69510244290777
YER162C	-0.718025089566348
YER163C	-0.756691528933479
YER164W	-1.01053743871528
YER166W	-0.957304445701923
YER167W	-1.15457024209954
YER169W	-0.849145703424936
YER170W	-1.06800299650683
YER173W	-0.950327366112839
YER174C	-0.790855780201416
YER175C	-0.773954673471326
YER176W	-0.746537487895434
YER177W	-0.42443967762767
YER178W	-1.06261116852417
YER179W	-0.738027100459942
YER180C	-0.673136102655743
YER181C	-0.501410675109275
YER182W	-1.48561659384158
YER183C	-1.47502501780855
YER184C	-1.37439039708848
YER185W	-0.742687854679259
YER186C	-0.951009115178404
YER187W	-0.931425704991988
YER188W	-0.585803544396728
YFL001W	-0.802748615378886
YFL003C	-1.14252300672614
YFL004W	-0.567964130452788
YFL007W	-0.18439759299987832
YFL010C	-1.03266985795244
YFL010W-A	-1.15660703881697
YFL011W	-0.225899119967884
YFL012W	-1.10917771157229
YFL012W-A	-0.245004290419133
YFL013C	-0.689387546533618
YFL014W	-1.13482666808054
YFL015C	-0.339530820338524
YFL016C	-1.42111978908302
YFL018C	-0.914111776807963
YFL019C	-1.13125386941455
YFL020C	-1.0630562075392
YFL021W	-0.807010141251428
YFL023W	-0.0447953374726293
YFL025C	-0.555151537747107
YFL027C	-0.691923780092615
YFL028C	-2.12813739556013
YFL030W	-0.250214446017983
YFL031W	-0.351473503052175
YFL032W	-0.269220152416018
YFL033C	-1.36398623095696
YFL034C-A	-0.2966756432060075
YFL034W	-0.654691049763419
YFL036W	-0.357354729027951
YFL040W	-0.517194435088916
YFL041W	-0.579431028873448
YFL042C	-0.924737410919025
YFL044C	-0.491651211558049
YFL046W	-0.145173334058081
YFL047W	-0.333506771796145
YFL048C	-0.42819668852717
YFL049W	-0.241001272315045
YFL050C	-0.589039209801356
YFL051C	-0.62349125293601
YFL052W	-0.429390068662352
YFL053W	-0.559465087726669
YFL054C	-0.812339616923626
YFL055W	-0.291242502856957
YFL063W	-1.08131460948844
YFR001W	-0.726368158460534
YFR006W	-0.542869389900795
YFR007W	0.391259611490919
YFR008W	0.180451394104672
YFR009W	-1.37366488966025
YFR010W	-2.49079440149822
YFR011C	-1.89986433151251
YFR012W	-0.534249070633358
YFR013W	-1.94798195004673
YFR014C	-0.919419512150619
YFR015C	-0.123046141546967
YFR016C	-0.625217928401024
YFR017C	-0.511977672486172
YFR018C	-0.412700110642027
YFR019W	-3.98537389096538
YFR020W	-0.310941250560492
YFR021W	-0.888492678395229
YFR022W	-0.502096241349558
YFR023W	-0.495800970060126
YFR024C-A	-0.903409247704847
YFR025C	-1.07108854557688
YFR026C	-0.602619711263096
YFR030W	-1.5268488044263
YFR031C-A	-0.166029683734596
YFR032C	-0.565599386588499
YFR032C-A	-1.27575454038463
YFR033C	-1.62828545194113
YFR034C	-0.223004664614403
YFR035C	-0.403824390661365
YFR036W	-0.918506239921562
YFR038W	-0.677426251307855
YFR039C	-0.810669028957678
YFR040W	-3.99096070966171
YFR041C	-0.80701770726736
YFR043C	-0.824504331828604
YFR044C	-1.38268811973193
YFR045W	-0.934509093386111
YFR046C	-1.17888675824054
YFR047C	-1.00721941097254
YFR048W	-0.545137320597675
YFR049W	-0.461419410284886
YFR053C	-1.07691222765277
YFR054C	-1.00453291369971
YFR055W	-1.00288041644767
YFR056C	-0.884586891194209
YFR057W	-1.3124106333093
YGL002W	-0.664120655822362
YGL003C	-1.04131082109158
YGL004C	-1.48333404762518
YGL005C	-1.26225072889239
YGL006W	-0.639830068072772
YGL007W	-2.26016000544006
YGL009C	-0.473175903535598
YGL010W	-0.906292763456171
YGL012W	-0.249079178373297
YGL013C	-0.716354934267838
YGL014W	-0.596347442948176
YGL015C	-0.686505690879321
YGL016W	-1.2790575436172
YGL017W	-1.60269469767394
YGL019W	-0.264054351818129
YGL020C	-0.293113356212603
YGL021W	-0.743019061085389
YGL023C	-1.82974854291652
YGL025C	-6.58180445656764
YGL026C	-2.21489684058178
YGL027C	-0.720059706351396
YGL028C	-0.500579157178063
YGL031C	-0.718650402766107
YGL032C	-0.888638246228058
YGL033W	-1.00442565565933
YGL034C	-0.613088359883943
YGL035C	-1.09121577736677
YGL036W	-1.1576188991987
YGL037C	-1.22626793106792
YGL039W	-0.484062341846467
YGL041C	-0.737443293364823
YGL042C	-1.03610061486708
YGL043W	-1.35105152056193
YGL045W	-0.8678599607759501
YGL049C	-0.987790983427384
YGL050W	-0.743222025779775
YGL051W	-1.20873812391876
YGL053W	-0.612172518487521
YGL054C	-2.17005409379976
YGL056C	-0.598495088421714
YGL057C	-1.05058536763002
YGL058W	-1.4291995659477
YGL059W	-0.71638085746718
YGL060W	-0.804258924500561
YGL062W	-0.721546734590742
YGL063W	-1.35084818651923
YGL064C	-3.42730878627598
YGL066W	-2.0689708901226
YGL067W	-0.595783489060152
YGL070C	-2.0475612845717
YGL071W	-2.03649466551783
YGL072C	-3.41483784503568
YGL076C	-1.45849685142697
YGL077C	-0.786326532480339
YGL078C	-0.829347902054161
YGL079W	-1.0640486404866
YGL080W	-1.72069464951938
YGL081W	-1.03557928923952
YGL082W	-0.648835618137825
YGL083W	-1.03338443552129
YGL084C	-0.408100647942682
YGL085W	-0.649543820239224
YGL086W	-1.06822095819913
YGL087C	-0.916629041562321
YGL088W	-1.82527054126797
YGL089C	-0.831658637603413
YGL090W	-0.927087101173718
YGL094C	-1.14279834747606
YGL095C	-2.62699694902402
YGL096W	-0.938167725528951
YGL101W	-1.42301236741239
YGL104C	-1.33497566429048
YGL105W	-1.38766954923351
YGL107C	-1.19601811714496
YGL108C	-0.922663093346388
YGL109W	-0.786474558631813
YGL110C	-0.903963348445115
YGL114W	-0.757221710285371
YGL115W	0.125069633333457
YGL117W	-1.86756728443597
YGL118C	-1.30804038871459
YGL121C	-0.736544676943971
YGL124C	-1.19543812011589
YGL125W	0.312286030472104
YGL126W	-0.0939130763405752
YGL127C	-1.44991729535728
YGL129C	-3.68123658928184
YGL131C	-0.967114906373032
YGL132W	-0.570689087985389
YGL133W	-2.07597369324094
YGL135W	-3.60370105133001
YGL136C	-2.02164831767124
YGL138C	-2.14272514312639
YGL139W	-1.74553635865128
YGL140C	-1.44253379238283
YGL141W	-1.97303153013258
YGL143C	-4.41544864713353
YGL144C	-1.56256355117176
YGL146C	-1.48813629517364
YGL147C	-2.34498761863072
YGL148W	-1.94358221189703
YGL149W	-1.02674012719642
YGL151W	-2.38008241157892
YGL152C	-1.61162595901216
YGL153W	-1.59174677687652
YGL154C	-1.72038627499423
YGL156W	-2.16313955678517
YGL157W	-1.85296254813096
YGL158W	-1.83306204478076
YGL159W	-2.49454347320676
YGL160W	-1.95796035675761
YGL161C	-2.20650088321509
YGL162W	-1.58007080839926
YGL163C	-2.13215668390226
YGL164C	-1.68710705400717
YGL165C	-2.11765577971575
YGL166W	-2.08601528371373
YGL167C	-1.01730260295785
YGL168W	-2.89798217668102
YGL170C	-1.98930945251999
YGL175C	-2.02703631591735
YGL176C	-2.10633156761981
YGL177W	-1.83365335071882
YGL179C	-2.09389102995755
YGL180W	-1.60049402022654
YGL181W	-1.73256708518109
YGL194C	-0.964341289829543
YGL195W	-1.19928556334501
YGL196W	-0.74680688703995
YGL197W	-0.810563025525773
YGL198W	-0.944947888976201
YGL199C	-0.622972409679908
YGL200C	-0.709082402251522
YGL202W	-1.24508550185541
YGL203C	-0.572428796270546
YGL205W	-0.939229397490638
YGL206C	-0.867461088935558
YGL208W	-0.570918758683657
YGL209W	-0.586128020103551
YGL210W	-0.236700468227053
YGL211W	-2.49794149809829
YGL212W	-1.98541695081908
YGL213C	-1.36207708980526
YGL214W	-0.364802460369979
YGL215W	-0.466379973725132
YGL216W	-0.787334574719182
YGL217C	-0.585644503153894
YGL218W	-2.21753141973589
YGL219C	-1.10070148158427
YGL220W	-1.68807217184906
YGL221C	-0.969393630474295
YGL222C	-0.973081874094764
YGL223C	-0.949600378610604
YGL224C	-0.999292929331465
YGL226C-A	-0.735374001011868
YGL226W	-0.581822509223239
YGL227W	0.0483100473917392
YGL228W	-0.962049674591487
YGL229C	-1.39006676582914
YGL230C	-1.12859301904319
YGL231C	-1.46508086880522
YGL232W	-0.489272410297027
YGL234W	-1.37297928232334
YGL235W	-0.539058566475823
YGL236C	-2.21617299905239
YGL237C	-1.63136841065103
YGL240W	0.0291547332683245
YGL241W	-0.639733019302764
YGL242C	-0.929513767932051
YGL243W	-0.675794674019623
YGL244W	-1.95914185682424
YGL246C	-1.08479377457722
YGL248W	-0.696673431649857
YGL249W	-0.668714091974166
YGL250W	-1.04107700616375
YGL251C	-2.26006038384979
YGL252C	-2.73651496665701
YGL254W	-0.813294049719661
YGL255W	-0.748433330550566
YGL256W	-0.919391632837224
YGL257C	-0.959473153275064
YGL258W	-1.33792656387891
YGL259W	-0.788772975598112
YGL260W	-1.02065091350324
YGL261C	-1.29571671882275
YGL262W	-1.32846073138199
YGL263W	-1.57111376226659
YGR001C	-0.690321567574036
YGR003W	-1.26358981131101
YGR004W	-1.95710285357931
YGR007W	-1.11174524963313
YGR008C	-0.981085648955181
YGR010W	-0.66548577757215
YGR011W	-0.441470677155281
YGR012W	-1.31031585921058
YGR014W	-1.08904367772072
YGR015C	-1.00593983386337
YGR016W	-0.993627961155255
YGR017W	-1.03555800605814
YGR018C	-0.802864616737717
YGR019W	-1.06957717349048
YGR020C	-0.614806670610409
YGR021W	-1.35735311761204
YGR022C	-0.158369412880002
YGR023W	-0.955876669019076
YGR025W	-0.354330982844409
YGR026W	-0.976902218068407
YGR027C	-0.191632640488598
YGR028W	-0.942393858301601
YGR031W	-0.571170613856003
YGR032W	-0.412493262405537
YGR033C	-0.734252551368416
YGR034W	-1.01760031054772
YGR035C	-0.598171366602317
YGR036C	1.0007700650082
YGR037C	-1.83641567919304
YGR038W	-0.650408636180056
YGR039W	-0.558244784418725
YGR040W	-0.629342086039722
YGR041W	-0.467273113049444
YGR042W	-0.480584868480544
YGR043C	-0.637151358173252
YGR044C	-0.639062581921865
YGR045C	-0.476932338085625
YGR049W	-0.884532242874726
YGR050C	-0.74499992781664
YGR051C	-1.04858333977575
YGR052W	-0.978239440476271
YGR053C	-0.671817351619396
YGR054W	-0.166059383574549
YGR055W	-0.360727394867129
YGR056W	-0.30236266206302
YGR057C	0.64819899396018
YGR058W	-0.373352721718977
YGR059W	-0.43375547310589
YGR061C	-0.70046488926484
YGR062C	-2.42778096128971
YGR063C	-0.799475356548133
YGR064W	-0.0814504709726952
YGR066C	-0.439899913279778
YGR067C	-0.474503170508705
YGR068C	-0.409514901444421
YGR069W	-0.444519495320244
YGR070W	-0.498912070266432
YGR071C	-0.280590939338979
YGR072W	-0.147448220218743
YGR076C	-4.5915279485796
YGR077C	-0.653940393536794
YGR078C	-0.251440120222547
YGR079W	-0.770412032042215
YGR080W	-0.760897092060802
YGR081C	-0.949672989723035
YGR084C	-0.944759695899919
YGR085C	-0.876383726897119
YGR086C	-0.991316730534286
YGR087C	-0.947597793368366
YGR088W	-1.14137779893929
YGR089W	-1.54371519831747
YGR093W	-0.999401151026494
YGR096W	-1.10154712271647
YGR097W	-0.940126504011728
YGR100W	-1.330087044695
YGR101W	-1.37792566574626
YGR102C	-2.66080590777744
YGR104C	-1.66570490778101
YGR105W	-0.435243209315046
YGR106C	-0.398929223351216
YGR107W	-0.307468820149016
YGR108W	-0.183260313483563
YGR109C	-0.748443805171249
YGR110W	-0.854133794347797
YGR111W	-0.475337516717254
YGR112W	-1.45976909421556
YGR117C	-0.859383863832809
YGR118W	-0.664951513625859
YGR121C	-1.18231385560248
YGR122C-A	-1.16871849458459
YGR122W	-0.772906106341111
YGR123C	-0.949180453243306
YGR124W	-0.953586535322355
YGR125W	-1.03228343887752
YGR126W	-0.971796116250245
YGR127W	-1.27574869792227
YGR129W	-0.725356470834129
YGR130C	-1.11901565220959
YGR131W	-1.16548811253631
YGR132C	-1.3187675381081
YGR133W	-0.682310374685282
YGR134W	-0.386410040863057
YGR135W	-0.139114286915351
YGR136W	-0.813138349429098
YGR137W	-1.31163793959512
YGR138C	-0.627023451540727
YGR139W	-1.06970900471231
YGR141W	-1.02810981699054
YGR142W	-1.18724608793551
YGR143W	-1.10848505573485
YGR144W	-1.45338343466909
YGR146C	-1.17268344273721
YGR148C	-1.3215376263113
YGR149W	-1.47839629294413
YGR150C	-4.88250962680645
YGR151C	-1.23919869323429
YGR152C	-1.3549040721088
YGR153W	-1.47247233842828
YGR154C	-1.13588617745067
YGR157W	-1.09313263988089
YGR159C	-1.38281194345654
YGR160W	-2.66767060707485
YGR161C	-1.24794543234026
YGR162W	-3.33680174330685
YGR163W	0.368764598971644
YGR164W	-0.988822996945698
YGR166W	-1.18396034398835
YGR168C	-0.6548427042278
YGR169C	-1.50291833174168
YGR170W	-0.887805684390297
YGR171C	-1.09993297613296
YGR173W	-1.22835940074094
YGR174C	-2.18267080981543
YGR176W	-1.29705257258516
YGR177C	-1.42388840145801
YGR178C	-0.936132932626551
YGR181W	-0.982791122900013
YGR182C	-1.0852575106898
YGR183C	-1.52134077880872
YGR184C	-0.654735705762792
YGR187C	-1.07420758052511
YGR188C	-1.12137440932228
YGR189C	-1.33067385497929
YGR192C	-1.57966385468139
YGR193C	-1.0068447236855
YGR194C	-1.02478197562759
YGR196C	-0.734513321256887
YGR197C	-0.709623023970329
YGR199W	-1.1471849703481
YGR200C	-2.31806412739329
YGR201C	-1.21596766540493
YGR202C	-1.0214147697116
YGR203W	-1.26474284745452
YGR204W	-1.07633843153206
YGR205W	-0.750280687110665
YGR206W	-1.6812348079403
YGR207C	-1.09017391856198
YGR208W	-2.22192332862067
YGR209C	-1.16178299057214
YGR210C	-0.716476664796378
YGR212W	-1.14017575178255
YGR213C	-0.898515469685877
YGR214W	-1.55702054830902
YGR215W	-1.19721026661354
YGR217W	-0.68747317671841
YGR219W	-3.19157472223285
YGR221C	-0.832749314750862
YGR222W	-2.97546088286602
YGR223C	-2.41257409921297
YGR224W	-1.1019833260793
YGR225W	-0.930595871409701
YGR226C	-1.18742357286454
YGR227W	-0.4319996432743
YGR228W	-1.28294268840263
YGR229C	-0.323276487941627
YGR230W	-1.04626614447224
YGR231C	-1.52622329567473
YGR232W	-1.06885275668215
YGR233C	-0.552830594097654
YGR234W	-1.0487946725895
YGR235C	-0.970071797182179
YGR236C	-0.778462881936588
YGR237C	-0.203423417016245
YGR238C	-1.01089170353576
YGR239C	-0.710077310833995
YGR240C	-2.01724402613722
YGR241C	-0.653277635892334
YGR242W	-0.891244916610326
YGR243W	-0.745136719934937
YGR244C	-0.498498099401468
YGR247W	-0.603420982389271
YGR248W	-0.670613660574027
YGR249W	-0.794020154057503
YGR250C	-1.02405279115218
YGR252W	0.0517245406851448
YGR254W	-0.910692861595418
YGR255C	-6.3110602072597
YGR256W	-0.650998460523701
YGR257C	-3.25816201200432
YGR258C	-0.900425048495465
YGR259C	-0.36952714399773
YGR260W	-0.844990781972203
YGR261C	-0.469379279555025
YGR262C	-1.06584079731199
YGR263C	-0.344776177998291
YGR266W	-0.862949026645101
YGR268C	-0.521320168531661
YGR269W	-0.915533870617046
YGR270W	-1.96499950900267
YGR271C-A	-2.03700500957042
YGR271W	-1.16256289799396
YGR273C	-1.10508250065345
YGR275W	-0.576238066933458
YGR276C	-0.816293651823591
YGR279C	-0.52919191660802
YGR281W	-0.541511258567102
YGR282C	-0.956490623592884
YGR283C	-0.849815648996824
YGR284C	-0.601508318802602
YGR285C	1.14421799215626
YGR286C	-0.572021694630148
YGR287C	-0.514839729262423
YGR288W	-0.657270139901178
YGR289C	-0.934930442977917
YGR290W	-1.08565647589681
YGR291C	-1.24789938955753
YGR292W	-0.990126364826416
YGR295C	-1.55593155700154
YHL002W	-1.14747115947974
YHL003C	-1.36725604073938
YHL005C	-1.45354670813061
YHL006C	-1.07814558033868
YHL007C	-1.92498648246265
YHL008C	-0.729779010770413
YHL009C	-2.15038476976093
YHL010C	-0.812049883535461
YHL011C	-1.1758664519106
YHL012W	-0.777649761021781
YHL013C	-1.47904539811546
YHL014C	-1.13494097452009
YHL016C	-0.868729451591634
YHL017W	-0.847500025312908
YHL019C	-0.992867439704594
YHL020C	-0.527785893462332
YHL021C	-0.871272570840042
YHL022C	-1.58399818129101
YHL023C	-2.90049455034702
YHL024W	-0.679276415752703
YHL025W	-3.10354348986335
YHL027W	-1.03102102735573
YHL028W	-0.922660676691781
YHL029C	-1.18243705198003
YHL030W	-0.806538040529796
YHL031C	-1.81728899899362
YHL032C	-0.762594700640853
YHL033C	-1.94613882011468
YHL034C	-0.740117729035886
YHL035C	-1.13602738443471
YHL037C	-1.09721135290549
YHL038C	-3.51753553201467
YHL039W	-1.06338744148411
YHL040C	-0.773337180361815
YHL041W	-1.00835389100686
YHL042W	-0.798672565822367
YHL043W	-0.82343320016392
YHL044W	-0.592256785523364
YHL045W	-1.17466615426885
YHL046C	-0.885473220380192
YHL047C	-1.33646830909813
YHR001W-A	-0.930763793372951
YHR003C	-0.454531324195012
YHR004C	0.231418306860181
YHR005C	-1.86739878237611
