orf	hom | growth (relative abundance in pooled culture) | PS-519 [8 uM] | Fleming JA~Blackman RK, 2002	hom | growth (relative abundance in pooled culture) | bortezomib [260 uM] | Fleming JA~Blackman RK, 2002
YBR214W	0.05966848036325789	-0.10817575900309293
YBR215W	0.05966848036325789	-0.10817575900309293
YBR216C	0.05966848036325789	-0.10817575900309293
YBR217W	0.05966848036325789	-0.10817575900309293
YBR218C	0.05966848036325789	-0.10817575900309293
YBR219C	0.05966848036325789	-0.10817575900309293
YBR220C	0.05966848036325789	-0.10817575900309293
YBR221C	0.05966848036325789	-0.10817575900309293
YBR222C	0.05966848036325789	-0.10817575900309293
YBR223C	0.05966848036325789	-0.10817575900309293
YBR224W	0.05966848036325789	-0.10817575900309293
YBR225W	0.05966848036325789	-0.10817575900309293
YBR226C	0.05966848036325789	-0.10817575900309293
YBR227C	0.05966848036325789	-0.10817575900309293
YBR228W	0.05966848036325789	-0.10817575900309293
YBR229C	0.05966848036325789	-0.10817575900309293
YBR230C	0.05966848036325789	-0.10817575900309293
YBR231C	0.05966848036325789	-0.10817575900309293
YBR232C	0.05966848036325789	-0.10817575900309293
YBR233W	0.05966848036325789	-0.10817575900309293
YBR235W	0.05966848036325789	-0.10817575900309293
YBR238C	0.05966848036325789	-0.10817575900309293
YBR239C	0.05966848036325789	-0.10817575900309293
YBR240C	0.05966848036325789	-0.10817575900309293
YBR241C	0.05966848036325789	-0.10817575900309293
YBR242W	0.05966848036325789	-0.10817575900309293
YBR244W	0.05966848036325789	-0.10817575900309293
YBR245C	0.05966848036325789	-0.10817575900309293
YBR246W	0.05966848036325789	-0.10817575900309293
YBR248C	0.05966848036325789	-0.10817575900309293
YBR249C	0.05966848036325789	-0.10817575900309293
YBR250W	0.05966848036325789	-0.10817575900309293
YBR251W	0.05966848036325789	-0.10817575900309293
YBR255W	0.05966848036325789	-0.10817575900309293
YBR258C	0.05966848036325789	-0.10817575900309293
YBR259W	0.05966848036325789	-0.10817575900309293
YBR260C	0.05966848036325789	-0.10817575900309293
YBR261C	0.05966848036325789	-0.10817575900309293
YBR262C	0.05966848036325789	-0.10817575900309293
YBR263W	0.05966848036325789	-0.10817575900309293
YBR264C	0.05966848036325789	-0.10817575900309293
YBR269C	0.05966848036325789	-0.10817575900309293
YBR270C	0.05966848036325789	-0.10817575900309293
YBR271W	0.05966848036325789	-0.10817575900309293
YBR272C	0.05966848036325789	-0.10817575900309293
YBR273C	0.05966848036325789	-0.10817575900309293
YBR275C	0.05966848036325789	-0.10817575900309293
YBR276C	0.05966848036325789	-0.10817575900309293
YBR277C	0.05966848036325789	-0.10817575900309293
YBR278W	0.05966848036325789	-0.10817575900309293
YBR280C	0.05966848036325789	-0.10817575900309293
YBR281C	0.05966848036325789	-0.10817575900309293
YBR283C	0.05966848036325789	-0.10817575900309293
YBR284W	0.05966848036325789	-0.10817575900309293
YBR285W	0.05966848036325789	-0.10817575900309293
YBR286W	0.05966848036325789	-0.10817575900309293
YBR287W	0.05966848036325789	-0.10817575900309293
YBR288C	0.05966848036325789	-0.10817575900309293
YBR289W	0.05966848036325789	-0.10817575900309293
YBR290W	0.05966848036325789	-0.10817575900309293
YBR291C	0.05966848036325789	-0.10817575900309293
YBR292C	0.05966848036325789	-0.10817575900309293
YBR293W	0.05966848036325789	-0.10817575900309293
YBR294W	0.05966848036325789	-0.10817575900309293
YBR295W	0.05966848036325789	-0.10817575900309293
YBR296C	0.05966848036325789	-0.10817575900309293
YBR297W	0.05966848036325789	-0.10817575900309293
YBR298C	0.05966848036325789	-0.10817575900309293
YBR299W	0.05966848036325789	-0.10817575900309293
YBR300C	0.05966848036325789	-0.10817575900309293
YBR301W	0.05966848036325789	-0.10817575900309293
YCL001W	0.05966848036325789	-0.10817575900309293
YCL001W-A	0.05966848036325789	-0.10817575900309293
YCL002C	0.05966848036325789	-0.10817575900309293
YCL005W	0.05966848036325789	-0.10817575900309293
YCL008C	0.05966848036325789	-0.10817575900309293
YCL009C	0.05966848036325789	-0.10817575900309293
YCL010C	0.05966848036325789	-0.10817575900309293
YCL011C	0.05966848036325789	-0.10817575900309293
YCL014W	0.05966848036325789	-0.10817575900309293
YCL016C	-8.379159456725992	-9.478900882645888
YCL022C	0.05966848036325789	-0.10817575900309293
YCL023C	0.05966848036325789	-0.10817575900309293
YCL024W	0.05966848036325789	-0.10817575900309293
YCL025C	0.05966848036325789	-0.10817575900309293
YCL026C-A	0.05966848036325789	-0.10817575900309293
YCL027W	0.05966848036325789	-0.10817575900309293
YCL028W	0.05966848036325789	-0.10817575900309293
YCL029C	-9.054265691693132	-9.478900882645888
YCL030C	0.05966848036325789	-0.10817575900309293
YCL032W	0.05966848036325789	-0.10817575900309293
YCL033C	0.05966848036325789	-0.10817575900309293
YCL034W	0.05966848036325789	-0.10817575900309293
YCL035C	0.05966848036325789	-0.10817575900309293
YCL036W	0.05966848036325789	-0.10817575900309293
YCL037C	0.05966848036325789	-0.10817575900309293
YCL038C	0.05966848036325789	-0.10817575900309293
YCL039W	0.05966848036325789	-0.10817575900309293
YCL040W	0.05966848036325789	-0.10817575900309293
YCL042W	0.05966848036325789	-0.10817575900309293
YCL044C	0.05966848036325789	-0.10817575900309293
YCL045C	0.05966848036325789	-0.10817575900309293
YCL046W	0.05966848036325789	-0.10817575900309293
YCL047C	0.05966848036325789	-0.10817575900309293
YCL048W	0.05966848036325789	-0.10817575900309293
YCL049C	0.05966848036325789	-0.10817575900309293
YCL050C	0.05966848036325789	-0.10817575900309293
YCL051W	0.05966848036325789	-0.10817575900309293
YCL055W	0.05966848036325789	-0.10817575900309293
YCL056C	0.05966848036325789	-0.10817575900309293
YCL057W	0.05966848036325789	-0.10817575900309293
YCL058C	0.05966848036325789	-0.10817575900309293
YCL061C	0.05966848036325789	-0.10817575900309293
YCL063W	0.05966848036325789	-0.10817575900309293
YCL064C	0.05966848036325789	-0.10817575900309293
YCL069W	0.05966848036325789	-0.10817575900309293
YCL076W	0.05966848036325789	-0.10817575900309293
YCR001W	0.05966848036325789	-0.10817575900309293
YCR004C	0.05966848036325789	-0.10817575900309293
YCR005C	0.05966848036325789	-0.10817575900309293
YCR006C	0.05966848036325789	-0.10817575900309293
YCR007C	0.05966848036325789	-0.10817575900309293
YCR008W	0.05966848036325789	-0.10817575900309293
YCR009C	0.05966848036325789	-0.10817575900309293
YCR010C	0.05966848036325789	-0.10817575900309293
YCR011C	0.05966848036325789	-0.10817575900309293
YCR014C	0.05966848036325789	-0.10817575900309293
YCR015C	0.05966848036325789	-0.10817575900309293
YCR016W	0.05966848036325789	-0.10817575900309293
YCR017C	0.05966848036325789	-0.10817575900309293
YCR019W	0.05966848036325789	-0.10817575900309293
YCR020C	0.05966848036325789	-0.10817575900309293
YCR020C-A	0.05966848036325789	-0.10817575900309293
YCR020W-B	0.05966848036325789	-0.10817575900309293
YCR021C	0.05966848036325789	-0.10817575900309293
YCR022C	0.05966848036325789	-0.10817575900309293
YCR023C	0.05966848036325789	-0.10817575900309293
YCR024C	0.05966848036325789	-0.10817575900309293
YCR024C-A	0.05966848036325789	-0.10817575900309293
YCR025C	0.05966848036325789	-0.10817575900309293
YCR026C	0.05966848036325789	-0.10817575900309293
YCR027C	0.05966848036325789	-0.10817575900309293
YCR028C	0.05966848036325789	-0.10817575900309293
YCR030C	0.05966848036325789	-0.10817575900309293
YCR031C	0.05966848036325789	-0.10817575900309293
YCR032W	0.05966848036325789	-0.10817575900309293
YCR033W	0.05966848036325789	-0.10817575900309293
YCR034W	0.05966848036325789	-0.10817575900309293
YCR036W	0.05966848036325789	-0.10817575900309293
YCR037C	0.05966848036325789	-0.10817575900309293
YCR043C	0.05966848036325789	-0.10817575900309293
YCR045C	0.05966848036325789	-0.10817575900309293
YCR047C	0.05966848036325789	-0.10817575900309293
YCR048W	0.05966848036325789	-0.10817575900309293
YCR049C	0.05966848036325789	-0.10817575900309293
YCR050C	0.05966848036325789	-0.10817575900309293
YCR051W	0.05966848036325789	-0.10817575900309293
YCR053W	0.05966848036325789	-0.10817575900309293
YCR059C	0.05966848036325789	-0.10817575900309293
YCR060W	0.05966848036325789	-0.10817575900309293
YCR061W	0.05966848036325789	-0.10817575900309293
YCR063W	0.05966848036325789	-0.10817575900309293
YCR065W	0.05966848036325789	-0.10817575900309293
YCR066W	0.05966848036325789	-0.10817575900309293
YCR067C	0.05966848036325789	-0.10817575900309293
YCR068W	0.05966848036325789	-0.10817575900309293
YCR069W	0.05966848036325789	-0.10817575900309293
YCR071C	0.05966848036325789	-0.10817575900309293
YCR073C	0.05966848036325789	-0.10817575900309293
YCR073W-A	0.05966848036325789	-0.10817575900309293
YCR075C	0.05966848036325789	-0.10817575900309293
YCR076C	0.05966848036325789	-0.10817575900309293
YCR077C	0.05966848036325789	-0.10817575900309293
YCR079W	0.05966848036325789	-0.10817575900309293
YCR081W	0.05966848036325789	-0.10817575900309293
YCR082W	0.05966848036325789	-0.10817575900309293
YCR083W	0.05966848036325789	-0.10817575900309293
YCR085W	0.05966848036325789	-0.10817575900309293
YCR086W	0.05966848036325789	-0.10817575900309293
YCR087C-A	0.05966848036325789	-0.10817575900309293
YCR087W	0.05966848036325789	-0.10817575900309293
YCR088W	0.05966848036325789	-0.10817575900309293
YCR089W	0.05966848036325789	-0.10817575900309293
YCR090C	0.05966848036325789	-0.10817575900309293
YCR091W	0.05966848036325789	-0.10817575900309293
YCR092C	0.05966848036325789	-0.10817575900309293
YCR094W	0.05966848036325789	-0.10817575900309293
YCR095C	0.05966848036325789	-0.10817575900309293
YCR098C	0.05966848036325789	-0.10817575900309293
YCR099C	0.05966848036325789	-0.10817575900309293
YCR100C	0.05966848036325789	-0.10817575900309293
YCR101C	0.05966848036325789	-0.10817575900309293
YCR102C	0.05966848036325789	-0.10817575900309293
YCR102W-A	0.05966848036325789	-0.10817575900309293
YCR105W	0.05966848036325789	-0.10817575900309293
YCR106W	0.05966848036325789	-0.10817575900309293
YCR107W	0.05966848036325789	-0.10817575900309293
YDL001W	0.05966848036325789	-0.10817575900309293
YDL002C	0.05966848036325789	-0.10817575900309293
YDL006W	0.05966848036325789	-0.10817575900309293
YDL009C	0.05966848036325789	-0.10817575900309293
YDL010W	0.05966848036325789	-0.10817575900309293
YDL011C	0.05966848036325789	-0.10817575900309293
YDL012C	0.05966848036325789	-0.10817575900309293
YDL018C	0.05966848036325789	-0.10817575900309293
YDL020C	-9.98253676477295	-11.263800906196897
YDL021W	0.05966848036325789	-0.10817575900309293
YDL022W	0.05966848036325789	-0.10817575900309293
YDL023C	0.05966848036325789	-0.10817575900309293
YDL024C	0.05966848036325789	-0.10817575900309293
YDL025C	0.05966848036325789	-0.10817575900309293
YDL026W	0.05966848036325789	-0.10817575900309293
YDL027C	0.05966848036325789	-0.10817575900309293
YDL032W	0.05966848036325789	-0.10817575900309293
YDL033C	0.05966848036325789	-0.10817575900309293
YDL035C	0.05966848036325789	-0.10817575900309293
YDL037C	0.05966848036325789	-0.10817575900309293
YDL040C	0.05966848036325789	-0.10817575900309293
YDL041W	0.05966848036325789	-0.10817575900309293
YDL046W	0.05966848036325789	-0.10817575900309293
YDL048C	0.05966848036325789	-0.10817575900309293
YDL049C	0.05966848036325789	-0.10817575900309293
YDL050C	0.05966848036325789	-0.10817575900309293
YDL051W	0.05966848036325789	-0.10817575900309293
YDL052C	0.05966848036325789	-0.10817575900309293
YDL054C	0.05966848036325789	-0.10817575900309293
YDL056W	0.05966848036325789	-0.10817575900309293
YDL059C	0.05966848036325789	-0.10817575900309293
YDL062W	0.05966848036325789	-0.10817575900309293
YDL063C	0.05966848036325789	-0.10817575900309293
YDL065C	0.05966848036325789	-0.10817575900309293
YDL066W	-8.379159456725992	-7.247775853207128
YDL067C	0.05966848036325789	-0.10817575900309293
YDL068W	0.05966848036325789	-0.10817575900309293
YDL069C	0.05966848036325789	-0.10817575900309293
YDL070W	0.05966848036325789	-0.10817575900309293
YDL071C	0.05966848036325789	-0.10817575900309293
YDL072C	0.05966848036325789	-0.10817575900309293
YDL073W	0.05966848036325789	-0.10817575900309293
YDL076C	0.05966848036325789	-0.10817575900309293
YDL077C	0.05966848036325789	-0.10817575900309293
YDL078C	0.05966848036325789	-0.10817575900309293
YDL079C	0.05966848036325789	-0.10817575900309293
YDL080C	0.05966848036325789	-0.10817575900309293
YDL082W	0.05966848036325789	-0.10817575900309293
YDL085W	0.05966848036325789	-0.10817575900309293
YDL086W	0.05966848036325789	-0.10817575900309293
YDL088C	0.05966848036325789	-0.10817575900309293
YDL089W	0.05966848036325789	-0.10817575900309293
YDL091C	0.05966848036325789	-0.10817575900309293
YDL093W	0.05966848036325789	-0.10817575900309293
YDL094C	0.05966848036325789	-0.10817575900309293
YDL095W	0.05966848036325789	-0.10817575900309293
YDL096C	0.05966848036325789	-0.10817575900309293
