orf	hom | growth (relative abundance in pooled culture) | Chlorimuron ethyl [10 uM] | Richie DL~Hoepfner D, 2013	hom | growth (relative abundance in pooled culture) | compound 1 [3 uM] | Richie DL~Hoepfner D, 2013	hom | growth (relative abundance in pooled culture) | compound 1 [4 uM] | Richie DL~Hoepfner D, 2013	hom | growth (relative abundance in pooled culture) | compound 2 [6 uM] | Richie DL~Hoepfner D, 2013	hom | growth (relative abundance in pooled culture) | compound 3 [1.5 uM] | Richie DL~Hoepfner D, 2013	hom | growth (relative abundance in pooled culture) | compound 4 [10 uM] | Richie DL~Hoepfner D, 2013	hom | growth (relative abundance in pooled culture) | compound 5 [8 uM] | Richie DL~Hoepfner D, 2013	hom | growth (relative abundance in pooled culture) | compound 6 [0.5 uM] | Richie DL~Hoepfner D, 2013	hom | growth (relative abundance in pooled culture) | compound 7 [4 uM] | Richie DL~Hoepfner D, 2013	hom | growth (relative abundance in pooled culture) | compound 8 [4 uM] | Richie DL~Hoepfner D, 2013	hom | growth (relative abundance in pooled culture) | sulfometuron methyl [30 uM] | Richie DL~Hoepfner D, 2013											
YAL012W				5.3426508639999994	1.5510315609999998	0.8473987690000001		5.5246521820000005	0.383512833	1.281256984		0.472769917659283	0.0358440089923611	-0.0162846339738341	-0.163201841801452	0.9777031188164599	2.4763158261766898	0.0436268588918161	-0.216719077860602	0.40120902337602504	0.332093764682826	1.17539901892312
YAL013W	-3.223779651	-5.380491628	-3.040368913	-6.722427217000001	-6.595505436	-6.811756483	-4.375682351	-0.35384428799999995	0.016174295	-3.1984810710000002	-3.591020405	-3.21745298395458	-1.80656142611256	-2.89150591913365	-2.80106165091254	-1.0433059851083801	-2.08900360307686	-0.971967767598123	0.11616666567059697	0.063592993108842	0.0601112104951458	-3.3525180844422997
YAL014C	-0.039393981	-0.19896993300000002	-0.094236062	0.7043337609999999	-0.015087327	-0.19690611600000002	0.024364812000000003	-0.41056771299999995	0.532354036	0.393884103	-0.084521446	0.947694233369424	0.0321481266659473	1.6874357018314	-1.37397171131262	1.21709048374227	1.4191256546687099	-0.0656270608955813	0.5790704278728139	0.21808192108469895	0.270332880353607	1.62693417243874
YAL015C	0.313176178	0.048783274	1.950212658	1.222949137	0.259258888	0.531991593	0.042109916	-0.15532911900000002	0.252582414	1.034476722	0.736679712	-0.0773716964402147	-0.0182325063157361	0.0421598091103021	-2.59959787078858	-0.621633454203962	-1.42532165873856	-1.4877829596438101	-1.3396073274013502	-0.254884146741675	-0.304312498596443	-1.17715346965379
YAL016W												0.273318078337642	0.0249748391702069	0.0781912075639034	-1.40058292265125	0.602351223016547	0.0250131153456006	-1.59021416710671	1.8758522683118897	0.313125920026068	1.3222547550536898	1.92954075391682
YAL017W	0.17029198	0.080230024	0.00567547	0.096373236	0.431866884	0.027520833999999997	0.064219811	0.00673878	-0.061943859000000004	0.04626153	1.268252815	-1.93368405173791	0.0259118795075552	-0.0190130181493932	-2.31040890871828	-0.0690852984808368	-1.00683517533298	-0.296512192687509	-0.3918464179304861	-0.627192811077993	-0.00820158172160381	-1.31386068443171
YAL018C	0.43550398799999995	-1.039071002	1.043674838	0.005769766999999999	0.909933187	0.10068507	0.21697829100000002	-0.322593702	0.278733871	-0.0073246430000000005	0.308045035	0.134383049245458	-0.144464065453909	0.00397213839028185	-1.3616447168415	-0.0412828542567829	-0.00645319777596123	0.0018972976538086102	-1.34171168854835	-0.11539330218623099	1.3193150635278201	-0.0107389065209425
YAL019W	2.0850363709999997	0.7783383490000001	0.300563263	0.013769092	0.323632097	1.0369133529999999	0.62707285	-1.264519704	1.0158256159999999	0.25974623399999996	2.088757904	-0.29680344775512896	-0.69180252946721	0.035524276114472	-1.26236174030452	-0.0295026279743375	-0.207369194793633	-0.29636601718931394	-0.48266495603465603	-0.0604662214577091	0.00157918823611406	-0.0866090887287422
YAL020C	3.026912227	0.676079977	3.5393188589999998	0.6703682120000001	1.814305368	1.918269994	2.505693015	-0.557182456	0.462145465	-0.004492958	2.846808953	-1.7199340051569598	-0.177045115972311	-0.00926694741069522	-2.3781647666279397	0.008465345451331	-0.0204233419146704	-0.24616779218198	-0.0608639341430351	-0.16245793162018898	-0.311831555349907	-0.330600041588912
YAL021C	-11.78486441	-1.059648981	-10.48000025	-9.195492247999999	-15.74842744	-16.84792777	-16.18736812	-15.22552053	-3.800526135	-4.495364333	-8.856172696	-15.511346362630999	-9.83959722886397	-8.6736848241522	-11.519276472530198	-9.983678825219421	-15.875685203362998	-15.124447266547598	-5.78603491577507	-10.2764366526856	-7.4843853404902605	-15.985701251124599
YAL022C	0.12047476900000001	-0.060182217	0.444805227	0.15596732	0.004190436	0.123117905	0.042812544	0.346792028	0.071923519	-0.838113309	-0.150962806	-0.21351014085783898	0.855651977553815	1.54388533902861	-0.904589776023025	0.12870566119458302	-0.16961484261512802	0.6952887845840999	-0.0516650989949488	0.0642443789220272	0.6935967074088271	0.22957704087346498
YAL023C	-5.776033267000001	-2.296304346	-0.5831099270000001	-2.042947892	-7.687963767	-6.799573392999999	-4.705044325	-0.613675807	0.0005237519999999999	-3.092383191	-1.714105651	3.2025875129491497	-0.828713376645817	0.90965016296658	-1.89983279176478	2.03644059643241	1.41674243832091	0.558835878035263	1.0059841388522	0.00577202836446519	0.6478009792402779	3.88078026489354
YAL024C	-1.90291976	-1.860436445	-1.8787234369999999	-3.493828192	-1.5193365280000002	-3.6997525330000003	-2.031567363	-0.639730959	-0.711456785	-1.3600726440000002	-2.909677807	-0.0152553140387963	-2.37553078367397	0.20738200592273603	-0.480150516143529	-0.0392041528510458	0.00123769523997779	-0.43764966269493394	-0.0642109423827987	0.00608587479732666	-0.400233876264216	-0.525617498812832
YAL025C												-2.7126169365392703	0.0623359810127558	-0.6908271652893029	-0.519302893742834	-2.8841399843535096	-0.391736833844416	-2.5884789033050897	-0.151017661049295	-2.0838971274216003	-0.0251850154396738	-1.86214378531555
YAL026C	0.732014107	-0.033478871	2.154409383	1.781071436	0.520830083	0.41997715799999996	0.25460184199999997	-0.12401007	0.63420251	1.765399295	2.221279411	-1.6678009294435803	-0.47032780754557296	0.16989124877210598	-4.47285007056279	-0.18097075372644197	0.170224073482607	-1.06483016560382	-0.481833030117538	-0.00652088981885048	0.14522134174169402	-0.34430065436908
YAL027W	0.019949239	-0.033288552	0.206161705	0.148024375	0.031951406	-0.001897011	0.0016114929999999999	0.059355881	0.028279012000000003	-0.104371705	-0.046093435	0.81529260606336	0.253024962403812	-0.00414897621069201	-0.35880932725649395	0.14074650329153	0.320724071821954	1.6779206832098201	0.12283249050609	0.399662441102145	0.475926879121558	0.00962663880052818
YAL028W	-0.005332234	-0.26131482300000003	1.0086737159999999	0.004181168	-0.45867084700000005	0.056228455	-0.036864102	0.976368551	-0.010100338	-0.627281173	0.12244942	1.33005693371689	-0.49202072816309994	3.22198431191297	-0.229379564840613	-0.387620197148536	0.528631502010219	-0.23494019413167802	0.0841122783904398	0.16763521482302302	1.42944299830226	0.35567080611053997
YAL029C	-0.023477177999999998	0.023779275	-0.006330832	0.42409524200000004	-0.008300346	-0.264170694	-0.9820014990000001	-0.10460179	0.255252661	-0.064679202	0.00137641	-0.99000010986162	-0.00213557373660953	-0.0356593189929932	-0.26308673122475895	-0.00604663665887002	-0.5333115399484589	-0.676224990228502	0.0151057559060254	-0.288316461793407	-0.0508849835642459	-0.124523414985475
YAL030W	0.236489317	0.003162147	0.526853409	0.07010348599999999	0.450242346	0.043630068	-0.44637495	0.098947331	0.049332808	0.009763604	-0.04769266900000001	-0.00498759335829508	0.9431161405762399	-0.0487997886746479	-0.0443604646777527	0.063781869896417	-0.0711491607129837	-0.000733702420056751	0.0363442109647483	-0.197858541391924	0.00329514054814545	0.730727005461745
YAL031C	0.020866514	-0.7193587359999999	1.561711796	0.149475911	0.297321385	0.09143603800000001	0.08429565	0.10774583800000001	0.11651090900000001	-0.04821917	0.007283148000000001	0.0433297538483108	0.18440680559055203	0.0293652580404752	0.7716893804822041	-0.0274097803146485	0.261066602593995	0.016222406783953	-0.0304711505114433	0.083435312608554	-0.0315172455828439	0.0506600959051781
YAL032C												0.034420354546428	-0.856582784539017	-0.22621590960409302	-0.287412829033902	-0.0332310300017063	0.0146813821205448	-0.0182560060439433	-0.506978949644119	0.0152438564394272	0.103338720507512	0.17077054799621302
YAL033W												-0.732503390181077	0.22262391238001897	-0.0779434350874675	-0.0127412405496001	0.0200325214611277	-0.0264468913145022	0.0342317860392678	0.005413259766146311	0.105292805327417	0.0138280954998852	0.147493803484418
YAL034C	0.014123086000000002	-2.02385252	-0.37322219100000004	-0.006521294	0.9145879859999999	-0.042461492	-0.032000533	-1.814982127	0.139467392	-0.024358352000000003	0.014979185	-2.03668007530112	-0.0384330103903831		-0.831803563627342	0.516042564446807	-0.246002292088755	-0.0105932222043074	-0.0328036103027457	-0.455892408573007	0.9464608962866071	-0.0680990048763723
YAL034C-B												-1.35583008355073	-0.72121309224142	-1.26183784416141	-0.9476208506877271	-1.59694183320474	-1.99402274820915	-2.01869539114817	-0.0864213896494589	-0.5428786117142	-0.939190927368595	-2.2737559186983702
YAL034W-A												-0.428881775912788	0.0916118912546267	0.0312371131778077	-0.0338318839441153	-0.34949838459181304	-0.0977727835796625	-1.01468305827041	-0.0180548664028696	-1.20957700179598	-0.30765320638732696	-0.40007402371450296
YAL035W	-0.602877651	-4.140059253	-0.009822838	-3.169162301	-0.648337319	-5.67788852	-0.8810133640000001	-0.368004049	-0.10841149900000001	-0.010183413	-0.49000898299999995	-8.22018484284364	-7.11276623635365	-6.50255500104671	-14.196565345529402	-7.09411181848518	-9.812813082657641	-10.005438393948099	-3.01267204407835	-3.77020155658037	-2.7865499184462204	-7.48044247759575
YAL036C	0.560130176	-0.092119934	0.565497538	-0.014292563999999999	-0.5337041770000001	-0.053720888	-0.44869957200000005	0.067395155	0.06552240200000001	-1.094157533	-0.148836897	-1.7528733922856299	0.0989251086319829	-2.6312915785371898	-1.25773345359348	-1.73137884652917	-1.8629070960214902	-0.961581812290152	0.11260369033348501	-0.0350925308423074	-0.436004752588351	-0.395097045204257
YAL037W	-0.785631603	-0.069936451	0.564544038	-0.270458174	-0.078918407	0.013452613	-0.00922301	-0.42367320700000005	0.06735285	0.578415555	0.140722992	0.0334660502987914	-0.5874422065183721	-0.12046417217131698	-0.288635746464554	0.19738059052581303	0.632740229365177	0.000100022894269277	-0.008837794401148671	0.36837722942469997	0.533388082582539	0.0162657760067303
YAL038W												-1.7640195620146102	-0.165259278391895	0.027490673405786	-1.126931710439	-1.82938712542667	-0.829100899889422	-0.0694282025256926	-0.0498610038318376	-0.11228978361982	-0.8571208975765731	-0.9517289016814159
YAL039C				1.749315861	2.962843192	0.992294483	2.549562456	-1.045555645	1.0881655540000001	1.41383402		0.236232412775983	0.266995353354485	-0.00176492953706721	-1.2533123555905	0.0794367159937953	1.72920142729848	1.27884181814519	-0.8888138358998809	0.055019474735272	0.107238424153709	2.34456680421273
YAL040C	2.443133538	-0.549090879	0.03321451	-1.5784693440000002	0.344302784	0.108509085	-0.45348321399999997	-0.10393150300000001	0.222553583	2.412673737	4.550093445	2.0718681949965103	-0.0534965109614543	-0.43185826223190205	-2.01471587826964	0.42898114662059295	0.6292475386728571	-0.8120907806458699	1.8820381144438898	0.7088625962878509	1.0976793624835	1.3801735425273
YAL041W												-2.64497396642955	0.0774367398633788	-0.0541455920061997	-0.27119537954414497	-2.1297593593935202	-3.5339816186554303	-1.43386573502229	-0.176245379330548	-0.458674965492656	-1.8439683292650402	-2.22552186512134
YAL042C-A	0.002765981	-1.110330358	0.069838064	0.315261838	-0.517648729	-0.9952253459999999	0.631316688	-0.24093702399999997	-0.027419537	0.026783061	-0.20085612100000003	0.005023933844454529	0.0435719649793018	0.306599927815616	-0.881433979678615	-0.366383624497342	0.9118695850188381	0.00985965838520495	0.122787332797214	-0.7672673114219001	0.0871374434335753	0.02857424395445
YAL042W	0.029403141	-0.022599645	-0.017261297	0.8690935320000001	0.042394247	-0.08549450800000001	-0.007884606	0.126064581	0.026649867999999997	-0.628775787	0.7274788790000001	-0.0375507280940917	-1.26813824738049	1.7909969307527398	-0.0488083970940392	0.13921365461849802	0.163733737926988	-0.15192993467707	-1.1407889268026499	0.0709406256009298	-0.0085740653086398	0.612449543076071
YAL043C												-5.05724117501471	-1.78661742597065	-3.80568254043679	-2.5179540114215095	-3.2734338081540204	-1.23945285334923	-2.22434800060125	-0.864873165566293	-0.6515935822868579	-1.08673831696356	-1.47523346869793
YAL044C	1.9310344380000002	3.220868968	2.5680172530000003	3.2402070939999996	0.24146483100000002	2.098244528	1.410065591	1.4857300740000001	1.496821435	0.203579487	1.303751914	-5.979204064474291	-5.632541713034519	-3.04405034478244	-4.314524226928381	-5.665514914756299	-2.44512485011861	-5.18320309333762	-6.0139118076905795	-0.0208241423997079	-0.29426370062431	-0.49587375511173604
YAL045C	0.028307987000000003	0.06418447099999999	0.673507066	1.296613855	0.0569185	0.08498851800000001	0.06806176	0.004978738	0.12192486400000001	-0.548988049	-0.109974175	3.97355624156748	-0.338298214972372	-0.039474417336108	-0.0205934878221997	-0.0340157242784058	0.19317846684979897	0.442155060554894	0.38769083075265004	1.7750001098085002	0.76360151468877	4.0056396485731804
YAL046C	0.188033822	-0.011449178	0.334852685	-0.093218556	-0.042883243	-0.511757612	-0.16435017300000002	-0.054049339	-0.166318568	-0.13640796800000002	-0.222023675	0.075364704869838	0.0297636238034356	-0.18022600303266198	0.405125149676102	-0.00283612803128001	0.204710407352691	0.37966140235178203	-0.0898053846033228	-0.0204620060908265	0.15981219954230402	0.32690928170981604
YAL047C	-1.8678916140000001	-1.5635014930000002	0.150909866	-0.36460235	-5.0422344610000005	-0.117472226	-3.008535197	-0.11995689699999999	0.36194515899999996	-0.18672029899999998	0.49402163200000004	0.00305311005820873	-0.234873291069134	-0.0376653751287296	-0.6710469285867919	-0.7667556253224841	-0.216438626950272	-0.196092997969439	-0.0108490127682412	-0.006347789519025779	0.0128483892612345	-0.132669645066275
YAL048C	0.401698826	-1.3641334569999999	0.0039130729999999996	-0.013566683000000001	0.003968968	-0.012390927	0.8663522240000001	-1.169225119	-0.000689363	-0.156618679	0.064392321	0.346333428805489	0.529705012508938	0.343136349860515	-0.10256988556624301	1.02734138876779	1.81876838172869	0.885534980665468	2.2137144338726498	0.549291932472369	0.905769969273488	1.66952161065475
YAL049C	0.058050603	-1.1152523220000001	0.428308167	0.237660555	-0.0018035389999999998	0.08395845800000001	0.109759723	0.026439096000000002	0.057054614000000003	-0.109200844	0.256518688	-1.74765764864389	-1.93417830513711	-0.18300304895394395	-0.8019389890825799	-1.75018770222676	-0.564956619890599	-3.4328524324205203	-0.0552740981348622	-0.0609119043586582	-0.30990995007637895	-2.2085082197805197
YAL051W	0.068201996	-0.073518631	0.123292877	0.342466604	-0.08816377199999999	0.091932771	0.011471381000000001	0.19303001	0.103117333	-0.11164882699999999	-0.377756662	-0.212605469232276	0.126671038960021	0.11708413888213699	-0.9516377532098891	0.00902640049774905	-0.0021605298853525	-2.22127934901448	-0.0431199024923306	-0.11335866612524399	-0.0180092884882885	-0.59556488421476
YAL053W	-0.651799735	-1.592234585	-0.059141875999999996	-0.30470985300000003	-1.141689811	-1.589807221	-1.196342652	-0.854607625	0.226270133	-0.080387702	-1.054626172	0.0390700667867028	0.000701755559268494	0.118267872572141	0.00370955799129145	-0.0491630330488588	-0.6474255104283679	-0.755061071766275	-0.208184604157943	-0.00158115243164179	-0.176264687752264	-0.11267948797482401
YAL054C	0.002536601	-0.10297906300000001	0.011924255	0.581415998	-0.021465332	0.040053644	0.026242785	0.015621534	0.048532008	-0.727749001	-0.36745256200000004	-0.35325209578010297	-0.0128522332828175	0.0639602083640758	0.597056675491521	0.889433670714163	0.0417651005564947	0.00071456736794386	0.0164285969554895	-0.524305283611649	-0.423191835423843	0.252122948771264
YAL055W	1.300861214	0.03503985	0.44601595299999997	0.005293836	-1.259077363	0.15286266699999998	-0.987431402	0.24666645	0.46518528600000003	0.019529098	0.019395056	1.64138104645879	-0.0743893506265946	1.8999701196441101	0.0549131965841488	1.17264787074594	1.54579320011654	2.49959998045071	-0.017014135508169	0.340804920371707	0.299804798213909	1.65134808866934
YAL056C-A	-0.9056839190000001	-0.064666921	0.09996444800000001	-0.001239434	-2.50693735	-3.124045163	-2.222216981	-1.162103518	-0.8350762890000001	-0.331411664	-0.821209678	-0.831454576763605	-0.0954628212795698	0.0182697267398907	-0.818774020629337	-0.021980547034180998	-0.612058145301492	-0.00642409967804196	0.0262579980660045	-0.34862583263073804	-0.118589863341872	0.211642879376329
YAL056W	-0.04675485	-0.654901298	-0.045596627	0.39196887700000005	-1.599013831	-0.91741637	-0.229184319	-1.08324707	-1.157873587	-0.988149501	-1.107067284	-0.35985332668390996	1.7121658470235903	-0.07232346612009799	0.19033686367936	-0.330362107345537	-0.198168032867108	0.0074567773810852	0.0698762487453253	-0.268449604136629	-1.036525076065	-0.010968706604577
YAL058W	0.011265596999999999	-0.260878675	1.034586234	0.044867365	-1.069815189	-1.739509996	-1.927549316	-0.013585591000000001	-0.412669525	-1.607325215	-0.946503164	0.133419693563399	0.22215370683752303	0.201877295534776	-1.0413294736865502	0.0193302348855971	0.00163926426134478	0.0528086318200038	0.52301137744777	0.18985314893877	0.6818874479387839	-0.0605445456334187
YAL059W	-0.30657497899999997	1.063184007	3.650745106	1.78056886	-0.366428111	-1.737727211	0.015224477	-1.7801394819999998	-0.077587001	0.110077494	0.003628145	0.29606502783974	-1.54470474396151	-0.0545321303865713	-1.6182405225945602	-0.0100030500560402	0.7090794520447969	-0.0872693713714116	0.021204533364213	-0.0398668406076699	-0.0483999608234362	-0.362626409324456
YAL060W	0.505384831	-0.039985169	0.030386517999999998	0.242033949	0.010131543	0.008885175	0.046473557	0.098356029	0.034036775	-0.509135356	-0.10731637599999999	0.0445024888840306	0.9047477721371671	0.603129183143937	0.10565860450845	0.0815528334064356	-0.47721833250872403	0.00530211311642805	-0.00617965513557419	-0.23598824898508103	-0.0929405699110766	0.489601806905899
YAL061W	0.039464589	-0.049449097000000004	0.011728945	0.158205823	-0.062724374	-0.016752681000000002	-0.14700237	0.149913233	0.018160042	-0.631983443	-0.8864412359999999	1.0245834136374101	1.16137440721412	0.19141497287266102	0.0944943812943112	0.0277687970261359	1.10493343587607	0.399104811212559	1.6070636343607199	-0.00294812872618672	0.17740746007697	0.9952091803964791
YAL062W	0.136195898	-0.020818115	0.51985064	0.356349859	0.0073178769999999995	-0.395381915	0.00219517	-0.004573746	-0.33642015799999997	-0.496448725	0.0038965109999999996	0.496630437586305	1.4400638797646899	-0.175883067244135	0.138934285792634	0.22827531608750398	0.00717446943695123	-0.00171659492592082	0.0321298286506152	-0.0915843521068114	-0.58965062446642	0.459406794822145
YAL064C-A	0.004520424	0.070056285	1.168004276	-0.421129254	0.5057559229999999	-0.03070794	1.163488705	-0.003630243	0.031284117	0.477781963	-0.026749971	-2.76161096912058	-1.8970794221669498	-1.7020933449242601	-3.9040503456196203	-2.6774452131561204	-1.3834178915073503	-2.3126303784537203	-2.2397362614601803	-1.7771370990631599	-0.0915311096159285	-2.4095044224207203
YAL065C	1.36283556	0.012125938999999999	0.606815207	0.050025494000000004	0.93421204	1.3292103990000002	0.058838239	0.227019781	0.04413793	0.052756284	0.939952077	-1.16245426810264	-0.317265556765427	-0.0373535009977082	-1.5183122225069	-0.26805481692336103	0.112822964513747	0.00833672172210106	0.29686922507235197	0.070300059730456	-0.122170309778462	-0.8761525755066679
YAL066W	0.027934917000000004	-2.8143604910000004	-0.17079323	-2.834850861	-1.395534584	-0.028630733999999998	-0.607927012	-0.19448846600000003	-0.030097805	-0.384717514	-0.34063068	-0.0590756412939436	-0.876823087450605	0.495385544791429	-2.12568902870134	0.122752928208468	0.251037305752924	1.32335236836596	0.0277318153205605	0.195126912776452	-0.244378934643386	-0.20155218950101897
YAL067C	0.015891334	0.050128966	-0.005918528	0.056514809000000006	1.4033418430000002	0.111351445	0.784719134	-0.029854504	0.177241887	0.03563761	0.34784846799999997	0.0390789463157653	1.1664817029557701	0.0267163491101268	-1.39814738112261	-0.175656234468568	-0.149571284800127	0.0106553339990543	-0.0703492455241327	0.0159313240042035	0.0162273307689504	-0.575643030555169
YAL068C	0.09743060199999999	-0.10030775300000001	0.331747687	0.013444321	-0.06731780799999999	-0.0060220809999999994	0.200533243	-0.026748467	-0.012907417	-0.6816713240000001	-0.08420119699999999	-0.863013824059407	0.0910421083299245	-0.48288942534699897	-0.784310679971542	-0.135765783797379	-0.303460819239266	-0.625126704740771	-0.33836476410598504	-0.999721210648326	-0.268171888708672	-0.622383259024478
YAR002C-A	0.9067113640000001	-0.052704914000000005	-0.439652838	0.0041968890000000005	-0.021254727	0.005265081	-0.38339943200000004	0.137245003	0.009676848	-0.959343781	-0.626197232	-0.129639958258464	0.836101385563673	0.0049984145817629205	-0.39414688063844605	-0.0145820123287302	0.0463268587593048	-0.309092478121368	2.45040946182906	-0.0367931413215283	-1.4608987063491699	-1.40278956270381
YAR002W	3.709589157	3.4368093010000003	3.213375042	2.0870479719999997	-1.13911331	-0.438640745	2.361365286	-2.691620593	-0.00656039	1.11904448	2.698102165	3.87649433483967	0.108215775350569	-3.4787336840224397	1.99488264316037	5.78005224479791	8.170489750885679	2.81815731845287	1.36364468175465	1.47522438134159	1.4599821543736202	4.2237600091203795
YAR003W	0.911952512	-1.291085214	-0.359157082	-0.195012515	-1.199901965	-0.7192593540000001	-2.41163274	0.477496635	0.699767537	0.34663437	-0.011283623999999999	0.0113791112399003	-0.301605132461068	0.0015246221969753401	-0.00755722382207485	-0.0509370477311061	0.00615009880093101	-0.449854362316113	1.1440510046913102	-0.0433160111231241	-0.0406360383192549	0.0181164475203698
YAR007C												-0.30286676368937604	-1.8762683086831	0.0574091883282317	-3.0608345286402296	0.19979213351681302	0.0781120256757255	0.0656935461094607	-0.0482021970121968	0.0206267164979762	-0.0411231020664835	-0.9292125754849442
YAR008W												2.15096125466042	0.413554215982484	-0.153628542256601	-0.222998949528303	-0.0182020447398293	1.8130897542665703	1.30599755252791	-0.0337439362974945	0.26711247262286997	0.163019314908566	1.29171996088386
YAR014C	-0.9469280520000001	-0.019137935	-0.8195078709999999	-0.004386007	-2.202319045	-2.046768794	-1.40436371	-0.032292697999999995	-0.526648171	-0.8243007840000001	-1.7932257390000002	0.0158291739612294	0.9666194973262701	-0.0317513684886622	0.25188689897766003	0.8625328666777701	0.00793603708086548	0.0419007907907677	0.161906148732025	-0.00923886776563665	-0.113152544530817	0.473021495214243
YAR015W												0.15312249723134802	0.0367517489741182	0.0293898957086188	-0.626359824826014	-0.20837394621174302	-0.101771743412616	-0.0159258399493189	-0.20723671411612696	-0.558770737420696	-0.86051455078037	-0.0174288785841227
YAR018C	-1.136747507	0.603299414	0.019384494	-0.418094265	-0.710122335	-3.1317259560000004	-1.398526234	0.032400938	0.029091846	-0.084723965	-0.346638513	0.0869484606933229	1.2787265794454998	-0.0465994020245649	0.259004294470087	4.16307050842309	5.79626784293555	1.65357951683476	0.145307082091511	-0.0831646284856794	0.605992847256838	1.14571464922216
