orf	hom | growth (relative abundance in pooled culture) | Chlorimuron ethyl [10 uM] | Richie DL~Hoepfner D, 2013	hom | growth (relative abundance in pooled culture) | compound 1 [3 uM] | Richie DL~Hoepfner D, 2013	hom | growth (relative abundance in pooled culture) | compound 1 [4 uM] | Richie DL~Hoepfner D, 2013	hom | growth (relative abundance in pooled culture) | compound 2 [6 uM] | Richie DL~Hoepfner D, 2013	hom | growth (relative abundance in pooled culture) | compound 3 [1.5 uM] | Richie DL~Hoepfner D, 2013	hom | growth (relative abundance in pooled culture) | compound 4 [10 uM] | Richie DL~Hoepfner D, 2013	hom | growth (relative abundance in pooled culture) | compound 5 [8 uM] | Richie DL~Hoepfner D, 2013	hom | growth (relative abundance in pooled culture) | compound 6 [0.5 uM] | Richie DL~Hoepfner D, 2013	hom | growth (relative abundance in pooled culture) | compound 7 [4 uM] | Richie DL~Hoepfner D, 2013	hom | growth (relative abundance in pooled culture) | compound 8 [4 uM] | Richie DL~Hoepfner D, 2013	hom | growth (relative abundance in pooled culture) | sulfometuron methyl [30 uM] | Richie DL~Hoepfner D, 2013											
YAL027W	0.011867651908311723	0.060727531969941295	0.06775725654595824	0.15184422775988035	-0.08222277409034917	0.07412312216092636	-0.054441058002045635	-0.08175814421766599	-0.04955065549768464	-0.04670166818079788	0.03960955449284103	0.35185167041478976	0.25706777655300833	0.033456630418010995	-0.23142489015690973	0.14795851359042111	0.07241557829623711	0.6780324918331081	0.1697066185095511	0.2828244749762358	0.3082042858261409	-0.006735562097764269
YAL028W	-0.0019172305732124892	-0.07477448686867859	0.48734509801463194	0.08049744114236558	-0.3067862109793844	0.0969557157673576	-0.07213350258191202	0.5362770388265926	-0.07694580954505331	-0.40718590226166307	0.13070972369098743	0.5959724610122697	-0.3496907306158222	2.738043289181444	-0.1540924991037869	-0.10534190652776787	0.16060075475969987	-0.20739628072951247	0.14356013957436797	0.158140602350528	0.8470466389119721	0.15579031068177684
YAL029C	-0.011810875641830042	0.09463943929237915	-0.04334299330193131	0.2887764447895056	-0.10064646301732717	-0.028902089156966092	-0.5067412329310248	-0.19226000806649957	0.11246298149847046	-0.019338381764443607	0.0652677819585487	-0.5042866853263335	0.04926733161767015	0.007040346560241349	-0.1742320382905761	0.07758548669653159	-0.289828719860194	-0.41165904755528926	0.09696231668176777	-0.08687297507478757	0.010497159524952381	-0.06974154987232471
YAL030W	0.12993749411133867	0.08238794539914158	0.23542869075988285	0.1131951656562382	0.10923379057131372	0.09200687199434515	-0.2604411293540019	-0.05507486071653659	-0.034522470166201066	0.03198112867850068	0.03874514236461745	-0.0371563475010371	0.8190718232574123	-0.003975794379043486	-0.0435462913458127	0.1110614609241812	-0.09379979039505269	-0.09898632319479282	0.11130394312095461	-0.038263835508739234	0.041114938270306385	0.3319422065937313
YAL031C	0.012367801882889554	-0.346961874120392	0.7764972241591711	0.15256419522598144	0.0392401113923668	0.11078580591241892	-0.016419947078212725	-0.0491449678566471	0.01342921284835472	-0.00799113641591124	0.06846047043655697	-0.014242426768774253	0.20118576700670768	0.061552850486803416	0.44403156220827	0.06734393805512978	0.047111506929151795	-0.09113764630575015	0.06618573880518383	0.1128943178900282	0.021442079383061998	0.01253653972940079
YAL032C												-0.01846760222185686	-0.6465867893377196	-0.1527102795541471	-0.18876652613525394	0.06455321526711814	-0.057394253763314126	-0.10709708126086288	-0.25558422193935476	0.07625045082537246	0.09765065586546899	0.06894857582233199
YAL033W												-0.38217196329186304	0.2323094349340322	-0.02840798928121807	-0.024654267135663873	0.09008790538155131	-0.07483905622767494	-0.08280142972171402	0.09041729452657506	0.12463982242317993	0.047067225931703455	0.05801623372665748
YAL034C	0.008690905267624302	-1.1221424729138993	-0.23516959684957378	0.07518897862598091	0.32177012006967964	0.05818875856324267	-0.06989706088444493	-1.3449978700778233	0.02981553487232854	0.008458075594288812	0.072620304283297	-1.000662069048752	0.019707025777446107		-0.5140320322095445	0.3278764567162037	-0.16796478888307576	-0.10355011693642592	0.06461070583226786	-0.17692282973393497	0.5741081881471615	-0.04324080989355449
YAL034C-B												-0.6777771499984505	-0.5363429298612687	-1.0209103871062852	-0.5832311682234613	-0.6850939579267734	-0.9093980904497093	-1.0330643642555597	0.028404392342742914	-0.22366638154282184	-0.4914942126093185	-1.0791672864406938
YAL034W-A												-0.23818306480792292	0.12561442365394865	0.0631220957657273	-0.03725561826312673	-0.08706620685130781	-0.10509235881585785	-0.5683251780094599	0.07457004491198987	-0.581928377265351	-0.1346053621844218	-0.1991588538157783
YAL035W	-0.3277326350284189	-2.3796742623162714	-0.04516876443040313	-1.4934931842670578	-0.39359873233262593	-2.15549525954033	-0.460303303076748	-0.3697841237969139	-0.1471202497106805	0.01823001957553259	-0.2003340582606505	-3.93311482737542	-5.7415663051698065	-5.414397090536408	-8.499281832243694	-3.3204520635244625	-4.225784641665305	-4.729983537787148	-1.9475959163995225	-1.957924595256277	-1.5354569162517606	-3.524581361333033
YAL036C	0.30640471212251025	0.025767652140717398	0.2556335057038264	0.07133439867048051	-0.3411298274032183	0.05376589143092793	-0.26151007308064567	-0.07633994843839398	-0.022966348929276632	-0.7290419353696012	-0.01592496681453403	-0.8660701633694954	0.13157024208853266	-2.1689740190155082	-0.7685189152669261	-0.7495434244169036	-0.8537846046073769	-0.5437455697343455	0.16279944797426585	0.04920131611424125	-0.2071382200836575	-0.19682132626121593
YAL037W	-0.42738037910385773	0.03894993468294344	0.2551349748390461	-0.05572473395449989	-0.13296916013844517	0.08015269492690683	-0.05942314713875414	-0.4073032327253104	-0.021659776386080933	0.4239993948591862	0.14058688817271234	-0.01892016953254351	-0.4274011240745547	-0.06405469323518029	-0.18949720142359286	0.17510904763714666	0.20475909236634549	-0.09860040679571626	0.08079402886686227	0.26601282140258853	0.34067623827793886	-0.003617371788911447
YAL038W												-0.8713561002928554	-0.08357914581806666	0.0599813169694601	-0.6903667857779573	-0.7965288574487747	-0.4152895409515261	-0.13078376734288452	0.05309241199478998	0.007718027335074227	-0.4451155441407086	-0.45825349832785117
YAL039C				0.9460909937130696	1.2592800391014582	0.46465711546211935	1.1171972546762814	-0.8264307311505392	0.7069956406439355	0.999921622170123		0.07723933891696895	0.2684451372506393	0.035455264774220466	-0.7658773738372812	0.11856643633245133	0.669829648707365	0.49330608865581344	-0.5134246950334849	0.0976245723228294	0.09985442090602198	1.0899111209588839
YAL040C	1.3331241622702528	-0.2457821360768513	-0.022666985388673445	-0.7045033296605583	0.0607440369986419	0.11749236623099771	-0.26370976150586484	-0.1918082575484427	0.08912240175918558	1.6885034750278594	2.5239237215591377	0.9477675288701598	0.0074394464397475645	-0.3251078570012258	-1.2208048485231489	0.2861389783832619	0.20327764677897217	-0.4745488695321457	1.3576400071893602	0.448978565525275	0.6595633918049425	0.6369664642795105
YAL041W												-1.2891381301130262	0.11407030789575769	-0.008457378702950042	-0.17907683713005898	-0.9405281159036941	-1.5625808295841819	-0.7623572727385683	-0.03225077780601347	-0.17841808517488886	-1.0027937852643378	-1.0565132948527387
YAL042C-A	0.0024983721919079054	-0.5792923150703726	-0.0035186140756721072	0.23479465577081537	-0.333781064558429	-0.31607180876329166	0.23511974707949895	-0.2841452939051039	-0.0893082420662407	0.0437140314017637	-0.044042208022749475	-0.03240850114780573	0.08649113991394425	0.2939689109083562	-0.5436854803080887	-0.09516103636706769	0.3231534732798186	-0.09408284769052525	0.16967612500191323	-0.34424555883017505	0.08849513758328549	0.0021635217638760113
YAL042W	0.01702245155395922	0.06707929341973606	-0.04905791115080434	0.5094973165216615	-0.0774429658947235	0.041284715746845224	-0.058807701462203286	-0.036798761469830514	-0.050713537381962166	-0.4082162618478019	0.4577380399299819	-0.05259902246701757	-0.9817538554821584	1.5383937290742327	-0.046203865945145535	0.14722366180560342	0.0058271918924936	-0.1689723299813805	-0.6835751422160097	0.1061800801329358	0.03440752065619655	0.2763910671140143
YAL043C												-2.4331268380651108	-1.403998633732082	-3.153509326164375	-1.521482276800409	-1.4888087287965832	-0.589342769329231	-1.1282572450966437	-0.49725835196951407	-0.28208626510891066	-0.5748748508614925	-0.7041268425307925
YAL044C	1.0538989006569632	1.9944736378248957	1.3026370560535718	1.6855788074877895	0.013673925467616295	0.8990916183442009	0.5932161405975002	0.8795692881070823	0.9986939318437124	0.1655942575499052	0.7692230387620554	-2.870356648651164	-4.536084771063613	-2.515004933666226	-2.5949067184953085	-2.6355788578650596	-1.100735737324102	-2.4978578595403396	-3.9742338910144346	0.05686868324042095	-0.12703880652073818	-0.24415292228517177
YAL045C	0.016425311933606752	0.11864976760042804	0.3121055386333999	0.7215490490705054	-0.07079504857751638	0.1082531190531112	-0.023884866051932224	-0.11840647921551156	0.01729369026213379	-0.35321205293190067	0.005080969923042459	1.8496202106883672	-0.22450049892563537	0.0038420087486440062	-0.029345870097734848	0.06417703071614857	0.018316349271937135	0.10601889094691455	0.34855669798174505	1.0218861336112133	0.4707723582834132	1.8700638854995457
YAL046C	0.10351683008756585	0.07370533165150371	0.13504244327780923	0.03218680159417452	-0.11647545193988937	-0.1261581091080632	-0.1307561241650847	-0.15818938469428276	-0.18845427636007936	-0.0687868826148348	-0.05548361709886189	0.0009497634239199196	0.07524575109494266	-0.11415524272142796	0.22501479269818034	0.07912461318479118	0.023207690612132712	0.07709170458894356	0.026119292444175834	0.0570632834954591	0.12956443447699115	0.14228194297243188
YAL047C	-1.0174894706938968	-0.8485841094000215	0.038869215562874836	-0.10242060911218988	-2.404735890321319	0.02872336717107534	-1.438613375287671	-0.20260882512854644	0.18862001434057366	-0.10347128443820733	0.3315505803534044	-0.03334314062257227	-0.14027217142020607	0.005358595629051917	-0.41798229269604137	-0.28710045254924266	-0.1554251839984255	-0.18941461482643074	0.07943591960567917	0.06464780368074567	0.04651358325661054	-0.07356757348092048
YAL048C	0.22001902007287252	-0.7301119208604357	-0.037987038589422775	0.0716944384519678	-0.09503065716412068	0.07000094756420094	0.34319743099781636	-0.9097797278449656	-0.07022826196123713	-0.08271977754391403	0.09932891231186647	0.12945342142969393	0.4823935200486101	0.32459874259737975	-0.07832556942762291	0.5729944910256577	0.7078200066016007	0.3112514528612078	1.5816100586276365	0.3632304891420534	0.5511133017263292	0.7728639934158941
YAL049C	0.032642660750786104	-0.582217136213683	0.1839049941534428	0.19630411947843157	-0.09767279987872358	0.1078484953487569	-0.004710662261950056	-0.10394293174377892	-0.029010650271025774	-0.05003078838270067	0.2031763553917002	-0.8635966596844609	-1.5241708861095629	-0.1164833428582456	-0.4961883854761923	-0.7585604405274455	-0.3032511692472651	-1.6876521328154912	0.04943712839909432	0.03532682590714986	-0.135880672643531	-1.0485225300331105
YAL051W	0.03817777175989414	0.036821264948027996	0.02442986432134667	0.24828832485163208	-0.13720086982343901	0.11098093041636531	-0.04990713144408884	0.008333647845356264	0.0038688873669398445	-0.05171838314011281	-0.13965984317164756	-0.13561662782302403	0.154166278115586	0.13509082727138935	-0.5856312087618034	0.08481154133064979	-0.06453785118490352	-1.1268368216669626	0.057644454830890916	0.00714364469776334	0.02907557318541825	-0.2909746557413279
YAL053W	-0.3544077096449674	-0.8656584226201669	-0.07095488154028336	-0.07271369911921993	-0.6194118309514737	-0.5496328836564358	-0.6053029048333608	-0.6977382949897183	0.0917752726330995	-0.030167534682094106	-0.5055188817293275	-0.016262532120513987	0.051578027068580515	0.13608319493248364	-0.014825155483487399	0.05691537007019933	-0.3382308410090376	-0.448150846690546	-0.05381828024275825	0.0672092391682406	-0.06035627805712772	-0.0641788363334523
YAL054C	0.002373301301314939	0.019314738202879926	-0.03379844761892241	0.36680814780095267	-0.10667222822605697	0.09060199662085074	-0.04311471545580285	-0.11123359863365145	-0.0350940806640634	-0.47644658741404605	-0.13409030862546573	-0.20231659870918375	0.040539780501783564	0.09055507474400758	0.3396910737384625	0.5068811593349394	-0.04590653306281657	-0.09831594525151495	0.097855587501956	-0.21368568008588107	-0.1998975009222975	0.10715719537935824
YAL055W	0.7102929788088479	0.10133090795119738	0.19316338730281235	0.0810493287707618	-0.6731414609548448	0.1349151480594569	-0.5092380951082451	0.04448277434896542	0.2623127471001151	0.038713281833951445	0.07500715476863609	0.7436141767485728	-0.009575494209184026	1.6297499771013941	0.01576827008645527	0.6426548100811665	0.5920359553110087	1.0583730070342208	0.07527281607280398	0.2511963607436811	0.20867577802472664	0.7643284716496485
YAL056C-A	-0.4928396609935961	0.042081292969860615	0.012232756945012083	0.07780880160005842	-1.2443013007777377	-1.152305581803121	-1.0770363429189864	-0.9049800122885783	-0.665813084864189	-0.20321886806799908	-0.37935344981565705	-0.4290983733039882	-0.02673753910945856	0.05225105690067846	-0.5062470707326967	0.06994672712135343	-0.3232295621613454	-0.10162030537259449	0.10449305705697604	-0.1192812662577046	-0.027763606078167496	0.08814500205233071
YAL056W	-0.024503172999799126	-0.30865877448252105	-0.06387284200422251	0.2728416435829989	-0.8287342843769808	-0.2855072240778019	-0.16056916630226192	-0.8518334627715471	-0.8962255776444047	-0.6559619347949321	-0.5338641603004003	-0.205447153063056	1.4453789849934406	-0.023696561781378998	0.09668193156722309	-0.0778922239679378	-0.14767560255317777	-0.09519509793480266	0.13394701947768903	-0.07619717297486106	-0.546498801062676	-0.01640853683154181
YAL058W	0.007132841381977759	-0.07451531087876632	0.5008932784102001	0.10067795210411833	-0.5865139914370067	-0.6084384788379009	-0.9415376889672767	-0.1309182021687057	-0.3642994226882922	-1.0828103601570884	-0.44707662784076874	0.028481643503106068	0.23192650377069604	0.2061760614374412	-0.6392207006426716	0.08975122730460759	-0.06292614583580702	-0.07420254312595577	0.4399341887117439	0.17007979634822581	0.4245948484101576	-0.03969272211220907
YAL059W	-0.16617173576904365	0.7122938830490577	1.868733807891821	0.9615926020080683	-0.2645656518882583	-0.60773817296177	-0.048181324657139396	-1.3215151187649967	-0.12511774390631414	0.10113569178601389	0.06648488154719272	0.10561423692021617	-1.2069871220093773	-0.00878142809994848	-0.9839166191414558	0.07568877145155163	0.23713882894906352	-0.13904212236455357	0.10108061943962945	0.04663575757955435	0.011901472964645726	-0.1815709075730618
YAL060W	0.2765544677465002	0.05674814345953136	-0.024145581400578715	0.19847333980534151	-0.09220997584845593	0.07835853372953129	-0.03381188823720071	-0.05547337804542414	-0.045440768166261906	-0.3257383344560959	0.0065175537437844565	-0.013686271284212449	0.7878249692035607	0.5425603348418894	0.04608790953030233	0.11958090872292325	-0.266036451387656	-0.09619245313074946	0.08258898241997141	-0.05875349821358733	-0.013268910761307809	0.21869341627581634
YAL061W	0.022508519484968098	0.05112431185223668	-0.03390056409841924	0.15689426531857661	-0.12555696534838445	0.06828758226415801	-0.12277898844671724	-0.020725585507955502	-0.05677356943319169	-0.410427561292766	-0.4146121736034954	0.45110531847283974	0.9968193919222141	0.19740511003385186	0.0394174493572703	0.0937966967363709	0.40504265704368786	0.08609170759279894	1.1719588329815986	0.06647467063969056	0.13950770800843829	0.4561610213480619
YAL062W	0.0752518753348826	0.06813794736589286	0.23176734153552375	0.2551744729895942	-0.09349782307379942	-0.08044391224870072	-0.05417266259516388	-0.12484452679174336	-0.3098726761441389	-0.31699240281979674	0.0666299377586057	0.2007299700111729	1.223781590978469	-0.11051439928921261	0.06596964267726713	0.18992006233147665	-0.0605783555488975	-0.09944128639433181	0.10845811009524266	0.018844451707025523	-0.2939651771526581	0.20451178527001346
YAL064C-A	0.0034549932944652126	0.1221390263062588	0.5706499767379923	-0.13045817196934129	0.1346429919862444	0.06280573791353393	0.4798313341966887	-0.12420863803209536	-0.04740561358312596	0.35462443503358543	0.05006501309580735	-1.3444518256825047	-1.4939578895999428	-1.3899928296060313	-2.349654574676436	-1.2030901901890552	-0.6504063988640044	-1.1691215642882518	-1.425657939972301	-0.8869166840684778	-0.012472409384203428	-1.142924015003688
