ORF	hap a | growth (colony size) | standard | SC + MeOH | Frohlich F~Walther TC, 2015	hap a | growth (colony size) | myriocin [1 uM] | SC | Frohlich F~Walther TC, 2015
YBL007C	1005.34676004151	0.9349358833294025
YBL008W	926.737546353514	0.983607787097346
YBL008W-A	1075.58703203663	0.9440687048738969
YBL009W	942.267035218068	1.0945992758087126
YBL010C	968.668082033469	1.016428447685099
YBL011W	907.214752333627	1.191522385050994
YBL013W	863.388171431565	1.0225177369975853
YBL015W	872.342209956182	1.0915312596493292
YBL016W	1067.69664178954	0.7351837541263493
YBL017C	917.749476676186	0.8959574867988986
YBL019W	937.500842169473	0.8019173247488206
YBL021C	529.719763102403	0.8715899860167075
YBL024W	918.466767993193	1.271021834507704
YBL027W	758.170768049179	1.0917989462248583
YBL028C	853.072193476211	1.0482672033050755
YBL029C-A	1002.75580645976	0.9730597787917091
YBL029W	929.665914907606	0.858615591065868
YBL031W	809.960296314497	1.1478061426269892
YBL032W	897.289073747877	0.9987688361352961
YBL036C	808.321912140382	1.1214123660505653
YBL037W	1112.31446683565	0.9369839721104279
YBL039C	862.987781687913	0.9108734714772123
YBL039W-B	1037.45990029414	1.0133529545439321
YBL042C	895.76986706435	0.8770148543352956
YBL043W	870.328554191644	1.0291855634498701
YBL046W	884.462366795626	1.0956338528252576
YBL047C	838.732092009912	1.1072501245968729
YBL048W	773.338636797457	1.0836599759666627
YBL049W	777.9886164394	1.1500911522898671
YBL051C	971.170054053996	0.638591198962611
YBL052C	880.593130926302	0.8419318064539385
YBL053W	816.488420534854	0.9837157140904959
YBL054W	802.144206645073	1.0527371378335115
YBL055C	805.081442588935	1.0591696568990592
YBL056W	800.765394655746	1.1829785817682432
YBL057C	864.93054780916	0.9729041960154181
YBL059W	816.432127518736	0.9496350298071772
YBL060W	833.246597000747	1.022036204866719
YBL061C	766.509948730575	0.9935178521177088
YBL062W	778.689051772506	1.1628662694600593
YBL063W	1056.52450563086	0.8028789349010536
YBL064C	871.211080607897	0.9402949939407147
YBL065W	824.020922596096	0.8530502382656107
YBL066C	822.710421708421	0.954065909413933
YBL067C	729.685296080393	1.0944007695243552
YBL068W	951.690093772901	0.7535275933877603
YBL069W	785.464825484523	1.191794039739118
YBL070C	769.464131877759	1.0732187775178135
YBL071C	707.208281590957	1.1876880343160199
YBL071C-B	908.069686094587	1.1460950394240494
YBL071W-A	1009.87910910091	1.0852526498114312
YBL072C	720.434880777464	1.220718138795202
YBL075C	758.458596622632	1.087082424131551
YBL078C	774.277298653018	1.1846435035232796
YBL079W	903.800170800694	0.9674248885747495
YBL080C	858.079772030371	0.8677283738422937
YBL081W	874.262050923541	0.8183633980070802
YBL082C	861.30513087056	0.9249120307985644
YBL083C	853.454881506637	0.9438659395349965
YBL085W	787.335553622934	1.0917677424379841
YBL086C	797.790620356133	0.7941517541807867
YBL087C	666.205368125128	1.3222836263890363
YBL088C	772.935320292235	1.152127126530912
YBL089W	682.51024877985	1.0353659979912093
YBL091C	784.543749202106	1.2630598312210897
YBL093C	1031.22672386095	1.4093024471570845
YBL094C	1224.08729655168	0.2195653892945607
YBL095W	833.476590072798	0.930055597935427
YBL096C	815.893780575346	0.9891633720686874
YBL098W	923.018820257214	0.5507040182230751
YBL100W-C	1004.23814840334	0.9188825491303263
YBL101C	819.53820499742	0.9467313896741538
YBL102W	865.377485248719	0.7952682245844386
YBL103C	706.361429376799	1.102463075160439
YBL106C	885.826397231496	0.7585920921171363
YBL107C	959.712141466258	1.2127172232499879
YBR001C	1456.50389937334	0.857523370897926
YBR005W	947.852039375913	1.1260880922547118
YBR006W	999.1759214866	1.0086771610048113
YBR007C	1034.36266461826	0.9957081513916317
YBR008C	937.333615120974	0.9974509175003027
YBR009C	967.915008007513	0.9801953208009992
YBR010W	1015.76018953817	0.935379636861187
YBR012C	847.601492841795	0.9745714331606306
YBR013C	935.94690574744	0.9031885470257063
YBR014C	796.54801287589	1.2776220870584052
YBR015C	801.168972186067	1.0409272892527344
YBR016W	828.973955689912	1.1492310427933465
YBR018C	844.330424995589	1.29743418529001
YBR019C	829.513061894115	1.184707447229871
YBR021W	54.0303161747256	0.6374777297351161
YBR022W	865.213250007053	1.070021059771171
YBR023C	1014.87390556613	0.6842194501770885
YBR024W	740.227170797622	1.0816934151687496
YBR025C	667.768158667626	0.9562963418136159
YBR026C	641.601998299756	0.9949171743526283
YBR027C	987.433760374235	1.1538484606733312
YBR028C	894.553850245923	0.8150289992123891
YBR030W	859.332552324679	1.0781763015453392
YBR031W	874.091043586844	0.8754685013358049
YBR032W	871.438018797203	1.01088619683415
YBR033W	862.845941432594	1.0443130087638337
YBR034C	992.818239831316	0.585125782717409
YBR036C	761.747135721929	1.1120347253780363
YBR040W	820.391377350382	0.9906794110682905
YBR041W	752.618293330623	1.1335179365718817
YBR042C	750.904293522237	0.8925639186284477
YBR043C	988.690090860801	1.2562830571620782
YBR044C	763.608487447856	0.8070477047554303
YBR045C	830.197348584894	1.0574904240995264
YBR046C	838.05857082684	1.091345193103227
YBR047W	867.585973322607	1.088374401672219
YBR048W	653.634727235962	1.3251780255761294
YBR050C	834.966365660887	1.0860518983797034
YBR051W	839.430060012966	1.0367704392893236
YBR052C	858.339513613252	0.9417425299955572
YBR053C	851.933495452523	0.8907117837504881
YBR054W	831.091285040953	0.7851455811439123
YBR056W	763.197883234145	0.6194509550431112
YBR056W-A	917.45547390386	0.9662834999593294
YBR057C	1027.2896322216	1.225995673936627
YBR058C	842.259211898797	1.0322109363616148
YBR058C-A	692.497770992265	0.8504768590071525
YBR059C	831.719241121931	0.9637185661296477
YBR061C	844.046482596149	1.2120817881786856
YBR063C	898.317669256336	0.9417390867654417
YBR064W	897.591681218791	0.8397930075394625
YBR065C	844.044826799869	0.9528363691290096
YBR066C	846.893396874313	0.7314010870425875
YBR067C	825.052711886006	0.972748264089316
YBR068C	154.161392513118	0.1745226031154377
YBR069C	883.293297922812	0.9001636068841573
YBR071W	801.041957268862	1.0103267749867584
YBR072C-A	1171.67317888732	1.044367959273769
YBR072W	784.349170420142	1.0638311135317438
YBR073W	800.574155426318	1.1355590070055193
YBR076W	810.37286782637	1.0508989270745324
YBR077C	693.017194202598	1.0181072450420077
YBR083W	923.258608410543	0.8891585231097409
YBR084C-A	663.316892616764	1.2785020061040115
YBR085C-A	789.390973009028	1.3440971722566244
YBR090C	833.541706318773	1.0071989372954653
YBR111W-A	922.771180932921	1.1935176195235446
YBR125C	829.121518882159	0.282796147231915
YBR131W	630.151396920626	1.0351848149570646
YBR150C	1117.97529950329	1.2589826029562812
YBR168W	1045.0670205764	1.229802160922428
YBR169C	1049.17748680788	0.9607789220100801
YBR174C	732.10637832296	1.3309959031491192
YBR175W	600.551745873728	1.3326246408809028
YBR176W	872.261724050633	0.9362592997964558
YBR177C	1157.65307454556	0.8803031146443376
YBR178W	991.959676303266	0.614921774006846
YBR180W	1008.92966162456	0.9132089129856855
YBR181C	780.543177077015	1.2768678370028441
YBR182C	950.200759471259	1.0024159469561447
YBR182C-A	934.508309732611	1.0331509644940955
YBR183W	887.461105317112	0.9756576687525255
YBR184W	1054.10678836331	0.7370301007592075
YBR185C	782.291065607058	0.8936075402630738
YBR186W	918.782548208444	0.9531784242172792
YBR187W	806.631678206975	0.9781427092185286
YBR188C	744.527946955485	0.958618945914155
YBR189W	796.562068281295	1.2658093859991513
YBR194W	1110.75387058253	0.8431301463331669
YBR195C	864.476306785823	1.0147649139545978
YBR196C-A	370.197840390964	1.0828224251205987
YBR196C-B	864.037882656449	1.0179697453523442
YBR197C	875.277102322843	0.8907883739666482
YBR199W	902.968764979777	0.9114566244960149
YBR200W	636.973904241146	0.9535138720329366
YBR200W-A	922.820798972709	0.9437678478438558
YBR203W	952.207352338684	0.831508578810379
YBR204C	871.065503823098	0.5991535266489999
YBR205W	818.343507928208	0.9559091539406929
YBR206W	793.3629340055641	0.9439174889143788
YBR207W	795.263648061849	1.133574591555019
YBR208C	781.665310020116	1.0161234291641505
YBR209W	910.004288672539	0.6698164466895703
YBR210W	861.05616696484	0.8851749407408063
YBR212W	852.473311745074	0.8644949628953852
YBR213W	897.735346427924	0.9263906440524602
YBR214W	906.073033739278	0.948653317907641
YBR215W	874.448948244218	0.8756852491192476
YBR216C	873.599346508076	1.0408010365328615
YBR217W	841.58470201643	0.8828275571836882
YBR218C	906.615531299175	0.7338524810681548
YBR219C	803.375087740993	0.9076821291958944
YBR220C	783.798911886308	1.0412285638681027
YBR221C	602.874566031224	1.1952912913808493
YBR221W-A	835.324053462453	0.892345504052652
YBR222C	976.838461896052	0.7841108547814017
YBR223C	814.918937840951	0.9478979057941886
YBR224W	884.965063595792	0.6456907889471967
YBR225W	756.003108760892	0.8950980089159092
YBR226C	786.709581290358	1.0074561034292628
YBR227C	843.530049730408	1.0662915521757448
YBR228W	809.761824890268	1.0041964844845845
YBR229C	796.865575065927	0.9194093555421214
YBR230C	819.566865593596	0.8942321653294198
YBR230W-A	867.273693513451	1.0530588471333189
YBR231C	779.340028269287	0.7116645796976875
YBR232C	877.195090478497	1.0134573946793632
YBR233W	752.042592865837	1.2259654965301083
YBR235W	668.608554931087	1.0848990884213987
YBR238C	992.718518011513	0.7768435347088299
YBR239C	821.689178414951	1.0497970223900293
YBR240C	790.215890607619	0.9362920132211694
YBR241C	768.555554732164	0.9941629931770589
YBR242W	882.915383841746	0.7522746574456669
YBR244W	802.489165194234	1.0937278237330779
YBR245C	747.110555365537	0.8673726270140195
YBR246W	646.419202234677	0.994043475511934
YBR248C	821.962938923092	0.9457818721784003
YBR249C	700.357883366264	0.8857748889454387
YBR250W	711.278762505457	1.1522540034984063
YBR255W	1015.25954429791	0.8976928910026216
YBR258C	862.198097648401	0.9207782096084798
YBR259W	825.098117616694	0.9439245719530122
YBR260C	806.622309577703	0.9845523947719318
YBR261C	806.211002591907	1.0637223761676962
YBR262C	733.4456539964	1.1563244986333245
YBR263W	751.176950071731	1.144687353421528
YBR264C	723.613375892831	1.2803975518451098
YBR266C	443.57049778047	1.7425937326264889
YBR267W	522.157938639529	1.4490550219479175
YBR269C	849.257088515083	1.043983620080646
YBR270C	1143.93691414501	0.8542968280190943
YBR271W	916.19422316803	0.767106620156698
YBR272C	1084.58736489752	0.9039977411285717
YBR273C	887.784221360868	0.9266825566673244
YBR275C	1118.28827760936	0.966576830751215
YBR276C	1163.09477022788	0.5629494785147113
YBR277C	822.248430771384	0.9170090663607894
YBR278W	797.273137435035	0.8397166270280356
YBR280C	1030.86704212687	0.79299541933061
YBR281C	784.783466994049	1.1139130422667414
YBR283C	732.290729713859	1.3612105139538528
YBR284W	832.643801842963	1.1708777045291754
YBR285W	861.584380141162	1.1002904277352799
YBR286W	842.346840601215	1.428339879224929
YBR287W	1002.21629064585	0.7062396666851305
YBR288C	987.731286863338	1.054828197465871
YBR289W	979.104403306283	0.7253268561898794
YBR290W	858.995518319704	1.0697305642192243
YBR291C	841.393457806509	1.1183428418322112
YBR292C	856.467005962825	1.0287458720627045
YBR293W	840.810447112544	1.1753134478652256
YBR295W	864.344384952684	0.9980603568736254
YBR296C	833.020830563398	0.9621665466046789
YBR296C-A	803.439560217462	1.0099384937352844
YBR297W	827.524905606642	1.026763332407522
YBR298C	944.734307011559	0.923540696823511
YBR300C	745.296783853026	1.148242015205718
YCL001W	988.412465557486	1.2264755108916368
YCL001W-A	822.974385374356	1.106394570418102
YCL001W-B	767.206310517675	1.1617410051958603
YCL005W	901.224451059319	0.7991235056661238
YCL008C	938.04775578144	0.7209613704382748
YCL009C	936.258808203291	0.8700243923951805
YCL010C	855.019112781706	1.1541080622043205
YCL011C	970.252014846501	0.8059066749920617
YCL012C	848.007151711762	1.0617380031467496
YCL013W	833.127911713146	1.1042604929065258
YCL014W	857.412975255027	0.8928439352044826
YCL016C	911.275934256606	1.05234342786143
YCL021W-A	882.176770910914	1.1459148459314794
YCL022C	838.174218780722	1.0869271249792907
YCL024W	977.28684742488	0.688555371142499
YCL025C	872.611217684037	0.8241120697641557
YCL026C	912.928561123587	1.0030458857486249
YCL026C-B	903.571027604	1.0588638058955793
YCL027W	861.740574650636	1.127154971210792
YCL028W	881.433353145219	0.9835576950925973
YCL029C	826.645163924802	1.108670350368657
YCL030C	868.942718488224	0.8828932281820197
YCL032W	834.594792591602	0.6330341058002874
YCL033C	819.275517256419	1.0468587859514793
YCL034W	809.210724987437	1.0724050757455774
YCL036W	970.042520068148	0.9560133285991378
YCL037C	1038.90702619251	0.6553950680668569
YCL039W	815.39073224778	0.9297930151330882
YCL040W	866.536518797042	0.9677271230203396
YCL042W	844.446494791136	1.1787432515682608
YCL044C	789.148933078059	0.9712074127602431
YCL045C	923.048617231709	0.5089751196034172
YCL046W	760.658377304294	0.9915325214267607
YCL047C	865.754709689485	0.7956236972679722
YCL048W	879.888713541833	0.8301616530391998
YCL049C	794.127627797603	0.9537666770441192
YCL050C	803.090313908235	1.2745715103646251
YCL051W	964.352644960285	0.9710134295065752
YCL055W	983.976450055709	0.7330578249875168
YCL056C	850.669210071892	1.061432194561172
YCL057C-A	850.365701543414	0.9344670985569001
YCL057W	815.816845768645	0.9192757792871871
YCL058C	633.657434659898	1.1151738359253527
YCL061C	901.61570117029	1.0285678365348367
YCL063W	768.075744073315	1.2064362550903762
YCL064C	779.107326809251	1.0601897729598533
YCL069W	768.277649176645	0.9539705549544745
YCL074W	770.627760130487	0.9275319137911399
YCL075W	773.136118345692	0.9682458909851371
YCL076W	859.757687569106	0.9079836536353598
YCR001W	791.206613431002	0.8658002096870763
YCR002C	761.991665180889	0.8835538972329007
YCR005C	803.153297404339	0.9763226053899268
YCR006C	800.820015999362	1.0307376225191325
YCR007C	830.709058278963	0.9586623052982934
YCR008W	818.492754567901	1.0468215655964634
YCR009C	827.453795983188	0.9004739148036162
YCR010C	790.061135167136	1.005314745881918
YCR011C	752.073400598702	1.1193573087317918
YCR014C	728.050807575373	1.207120971740169
YCR015C	734.262705380058	0.997965648976166
YCR016W	734.981909857718	1.0803019008237624
YCR017C	866.925627527132	1.1475254949294234
YCR019W	1072.09073656672	0.9978797156953716
YCR020C	1051.23274774109	1.036905163266009
YCR020C-A	855.730406030817	1.193350054190986
YCR020W-B	715.745576959444	0.6000514203252935
YCR021C	814.028968171087	1.101456453485405
YCR022C	792.432217535771	1.142926115723882
YCR023C	820.144253592669	1.0640960962217012
YCR024C-A	830.17078858283	0.9754640313780739
YCR025C	804.391378634738	1.027877179135563
YCR026C	834.072395770255	1.076024790831925
YCR027C	824.496261194106	0.862556947425533
YCR028C	464.124204661431	0.5050506622980728
YCR031C	784.358904590379	1.1163957564834204
YCR034W	661.748632938451	1.9493509873555577
YCR036W	705.086272937111	1.1657553060525578
YCR037C	811.34411331713	1.0508475062821006
YCR043C	800.637599158726	0.9909508330073934
YCR045C	803.817349440661	1.151054101377923
YCR049C	814.510934857277	1.1946431934956085
YCR050C	809.551189429738	1.1996846397446572
YCR051W	804.613220505579	1.1744775991905374
YCR059C	815.552046658122	1.0305603956740164
YCR065W	795.599909047146	1.174520143471414
YCR066W	778.424618796806	0.9664694104073251
YCR068W	823.27427223296	0.8783477066661268
YCR073W-A	812.790419484893	1.0694909780490527
YCR075W-A	768.962171939099	1.0717034260495857
YCR076C	823.672174330844	0.8552348899460427
YCR077C	817.833746069228	1.0004299077025358
YCR079W	900.655570282678	0.6251051333040426
YCR081W	499.988394657184	1.631060745953669
YCR082W	862.299045081338	0.7656972419817369
YCR085W	801.120035691198	0.9699885033148432
YCR086W	733.723829936292	0.9485150771159622
YCR087C-A	807.438324845789	1.0048455900786084
YCR087W	781.459656413009	0.9451824343082583
YCR090C	1053.77987892393	0.8631092398813688
YCR091W	865.955873309752	1.1136465479736746
YCR092C	894.976756986265	0.8815449952591641
YCR094W	771.669774200316	1.0782132485822382
YCR095C	888.298252153392	0.9050904016040981
YCR095W-A	975.760959472743	1.0359292933202624
YCR098C	959.35991447731	0.9710803856387089
YCR099C	939.417590511108	0.9799509473676421
YCR100C	892.388003768619	0.9835817776561866
YCR101C	898.01201137021	0.9582183523947209
YCR102C	791.412537591687	1.0134014118842414
YCR102W-A	971.108067468272	1.0951373032990652
YCR105W	777.031867328314	0.9962181716406331
YCR106W	656.039337917656	1.1519224479066237
YDL085C-A	914.183919999652	0.9933090916906444
YDL096C	841.424901610978	1.081317485485312
YDL099W	1063.24606171825	0.7526738775255928
YDL100C	919.291981220302	0.39213266531816665
YDL101C	773.485161249236	1.0826252224239696
YDL104C	786.888955722529	1.257931585068854
YDL106C	823.130274742438	1.0684357884095605
YDL109C	835.302513257218	1.188848375340052
YDL110C	888.904063950677	0.9578828317608126
YDL112W	879.834450573288	0.9805233018837723
YDL113C	821.102797567147	1.053984976678402
YDL114W	860.368763605832	0.975709248347172
YDL116W	572.440036198716	1.0454879214120287
YDL117W	1001.91477337985	0.9998189503246289
YDL118W	739.344530741837	1.5972421163399106
YDL119C	765.46462102564	1.544544650320851
YDL121C	817.279820864965	1.0378486901223771
YDL122W	871.859892600931	1.063450515350607
YDL123W	856.778215918798	1.0758345909343356
YDL124W	852.504229771326	1.0507957037235789
YDL125C	819.822031351268	1.1486041103118796
YDL127W	849.735327046351	0.8002289506296019
YDL128W	873.086782081769	0.9998445875329685
YDL129W	876.504380526876	0.9988866669089841
YDL130W	991.017873895478	1.0930009699370393
YDL130W-A	1058.41521632899	0.8477787104788592
YDL131W	857.255718497004	1.171174957530352
YDL133C-A	918.963914028208	1.1985584701137837
YDL133W	789.787187813523	1.3563566690257443
YDL134C	805.016876097226	1.160275390887675
YDL135C	854.243214115094	1.049505411249729
YDL136W	639.971876876309	1.5837294089938627
YDL137W	815.318898407199	1.371400236808159
YDL138W	820.757082973449	0.9277982680006004
YDL142C	750.911898472837	0.9912654965596975
YDL144C	761.144104624586	0.9724582435503937
YDL149W	1066.43814197315	0.8304469055904748
YDL151C	592.079947767344	1.1611938279220133
YDL154W	839.722688037109	1.0217901329534167
YDL155W	781.739418503948	1.0779132845357222
YDL156W	827.146961103552	1.09954743480711
YDL157C	891.805507330509	0.9173824254097231
YDL159W	979.72781302132	0.7807111177485948
YDL159W-A	914.620624603991	1.0746987490248192
YDL160C-A	837.060494545032	1.0266842140165908
YDL161W	816.780541783379	1.0641803318847303
YDL162C	823.107076484795	1.0209667026294553
YDL168W	816.212149062057	0.9315672527588201
YDL169C	849.368722357917	0.8849937828307747
YDL170W	736.868155737284	0.9668572498264721
YDL171C	965.188211790932	0.7901847273164939
YDL172C	712.299812867854	0.6297685758376739
YDL173W	904.366900485303	0.3658012255925571
YDL174C	880.598978137457	1.072078217567054
YDL175C	802.811432139307	1.1482560895025717
YDL176W	891.459926475107	1.0036960885676312
YDL177C	872.343098521039	0.948154192656409
YDL178W	820.981350028206	0.9330754387369063
YDL179W	879.709022357872	0.7343963105538426
YDL180W	788.518501425926	1.0277861707884888
YDL182W	685.253991260498	0.9297298780347392
YDL183C	1033.57756835659	0.7281581892853406
YDL184C	922.228318526604	1.2827244573080245
YDL186W	812.880944545241	1.1905009005279426
YDL187C	777.788590021134	1.1279519385796606
YDL188C	837.439936651084	1.1776596878957544
YDL189W	812.418169477269	0.9141851809307429
YDL190C	825.427667642015	0.5595925078113007
YDL191W	798.313362827235	0.7584224525728337
YDL192W	728.225596816628	2.093400338527157
YDL194W	882.059818691428	1.0381747649449948
YDL197C	829.86036473178	1.1625571560432448
YDL199C	888.104095188277	0.9927344474995129
YDL200C	815.339052548873	1.0415110379288526
YDL201W	857.766303958672	0.9205625067785888
YDL203C	780.946022774808	0.7772266427894342
YDL204W	1087.63649891633	0.7765651365758379
YDL206W	851.18902578687	1.136590163952335
YDL210W	839.267731349919	1.0360464864650571
YDL211C	781.349561345446	1.126557299855902
YDL213C	782.236339270767	1.1558441065242018
YDL214C	860.251280026077	1.1398388767461833
YDL215C	814.830056014337	1.1304035979447504
YDL216C	802.914398050141	1.1528934770373165
YDL218W	839.320704959029	0.9818201039554686
YDL219W	790.99161498978	0.9859160342567449
YDL222C	775.584310986475	0.9618460845153286
YDL223C	814.510985009138	0.9502168552783078
YDL224C	1114.96389811788	0.8369811671918939
YDL226C	820.652494700909	1.0551629040848949
YDL227C	744.590347877548	1.1038539099081353
YDL229W	794.712395168763	1.1076922190173624
YDL230W	806.408519425026	1.0025788727902079
YDL231C	843.872028013524	1.1586948286119563
YDL232W	790.885387638247	1.0362794718812571
YDL233W	817.513855524532	1.0328340665606572
YDL234C	823.841025875289	0.8921058431316449
YDL236W	785.625922524973	0.7707000665002933
YDL237W	781.749938779108	0.9333615607585729
YDL238C	993.289534746961	0.7919516269363813
YDL239C	835.899895225084	1.1253404856499973
YDL240W	799.160718877851	1.2580835180195007
YDL241W	822.209711415168	1.0566308161317577
YDL242W	840.137566422404	1.0264377552582318
YDL243C	853.675607498694	1.0988783568357061
YDR001C	827.081844857577	0.6991497974430995
YDR003W	794.709117010777	0.9411645810855722
YDR003W-A	833.594414142596	1.018954304725304
YDR004W	735.194471529647	0.8976058197042803
YDR005C	671.317893570176	0.9261250380425131
YDR006C	764.200835157735	0.7963998150725506
YDR007W	850.689663118849	0.981364368502726
YDR008C	662.692168602476	0.9486938737742509
YDR009W	931.518290841627	0.7695638749880351
YDR010C	1210.40042914291	0.9086137803275761
YDR011W	925.754857423457	1.0482999291821797
YDR014W	881.400552544276	1.1108464899055122
YDR015C	919.276447465006	1.1218998033639491
YDR017C	741.813199605747	0.8032992012237086
YDR018C	858.587902829434	0.9949003058944276
YDR019C	846.739602404972	0.9727588763432964
YDR020C	891.843193883063	0.7981959867293483
YDR022C	834.405955070364	0.9349595903577491
YDR024W	783.49460974749	0.9985135496456263
YDR025W	850.209199399111	0.7730644268348988
YDR026C	873.832506511821	1.2356181109101643
YDR027C	634.811514018404	2.7565321972893027
YDR028C	721.545766605601	1.8201184944890585
YDR029W	1241.61562823978	0.8599522878920549
YDR030C	1069.42823628372	1.1340708299493145
YDR031W	1108.44733922478	1.1161566387836854
YDR032C	1077.29494454284	1.0574447783172984
YDR033W	1084.83132556854	0.9976374529893514
YDR034C	1088.17117993705	0.9167951980768864
YDR034W-B	955.032282115813	0.9575282824271596
YDR035W	1003.91810257037	0.9739431279483055
YDR036C	941.685286679618	1.0366570253163299
YDR043C	739.612120470645	1.1894606050729433
YDR046C	820.185642075594	1.0771990295412452
YDR048C	804.36649114624	0.9231939311827637
YDR049W	616.440351407477	1.227034287108067
YDR051C	995.517893450945	1.2515144785119556
YDR055W	983.981571436367	1.1065283097737177
YDR056C	1012.6878383082	1.037468919394085
YDR057W	902.763515243885	1.0303118605117194
YDR058C	1049.4767176048	0.8537146231578032
YDR059C	899.313512717074	1.2344958650348012
YDR061W	939.373511295693	1.2836033781236647
YDR063W	909.906156547644	1.224327708107565
YDR066C	836.675498679377	1.2205131547131924
YDR067C	625.549111562539	1.2314099487807821
YDR068W	1144.82499303123	0.9124451983092532
YDR070C	1148.37198999213	0.7303988443355591
YDR072C	1181.40614147847	0.48376088203268947
YDR073W	1123.66024249159	0.8950523735946966
YDR075W	1016.07084552759	1.1658113340795342
YDR076W	923.706643173952	1.0494273047151552
YDR077W	1080.98816998955	0.7501828023716304
YDR079C-A	91.9312544968312	0.0
YDR083W	998.10720150968	0.9256528404762429
YDR084C	908.147231940666	0.7902895208662433
YDR085C	930.555623083124	0.7349828662700889
YDR089W	971.495371322609	0.867855857165522
YDR093W	893.656868416522	1.4288018922974834
YDR094W	871.980018969585	0.4809853180243092
YDR095C	875.674017222982	1.2169670062431444
YDR096W	852.173169493379	0.8930671784963244
YDR097C	809.77321280413	1.0355518532205714
YDR098C	882.605498371535	1.0216090627887506
YDR099W	1055.01718873575	0.7036840040613219
YDR100W	889.807450637538	0.9027466609257617
YDR101C	734.423633706434	1.012745426245844
YDR102C	899.789171229348	0.9647086446990526
YDR103W	884.675547248583	0.9461283474452432
YDR104C	883.744995321094	1.016914531985752
YDR105C	882.938480471571	1.0702916137223812
YDR107C	917.90241968137	1.0932009373483258
