orf	hap a | growth (colony size) | standard | SC + MeOH | Frohlich F~Walther TC, 2015	hap a | growth (colony size) | myriocin [1 uM] | SC | Frohlich F~Walther TC, 2015
YBR015C	-0.1623409515909206	0.2002999133504511
YBR016W	0.023455990187759276	0.7630012912268364
YBR018C	0.1260701504557703	1.533003343438363
YBR019C	0.027058376214026025	0.9473219726983848
YBR021W	-5.154830062485158	-1.8958566428399586
YBR022W	0.2656122229152913	0.3514590765663848
YBR023C	1.2656664795065111	-1.653006052374061
YBR024W	-0.5695629275683924	0.41210379339808195
YBR025C	-1.0537445799759837	-0.2394073837481525
YBR026C	-1.2285906673246223	-0.03874955819747804
YBR027C	1.0823074403647681	0.7869914791783938
YBR028C	0.4616703789497655	-0.9733738967447468
YBR030W	0.2263165461255902	0.3938303299460628
YBR031W	0.3249349301788815	-0.6593553146440279
YBR032W	0.3072070328647127	0.04421885850030283
YBR033W	0.24979352288548892	0.21789070749854275
YBR034C	1.1182873148378971	-2.1678556434131826
YBR036C	-0.42576339359032733	0.5697446553552652
YBR040W	-0.03389404592501576	-0.0607672183547194
YBR041W	-0.4867636455073864	0.6813625092595915
YBR042C	-0.4982168413908986	-0.5705346177479159
YBR043C	1.0907024233085632	1.319199151600526
YBR044C	-0.41332557077328186	-1.014841392019357
YBR045C	0.03163087935645769	0.2863550914542033
YBR046C	0.08416070916175547	0.4622504278880005
YBR047W	0.28146710503222994	0.44681542792759105
YBR048W	-1.1481862233770204	1.6771488291322425
YBR050C	0.06349814472948961	0.434748664218142
YBR051W	0.09332519927661244	0.17870264524506127
YBR052C	0.2196809170979573	-0.31502295288264553
YBR053C	0.17687497250613404	-0.5801575422890307
YBR054W	0.03760429270724307	-1.128635741076693
YBR056W	-0.41606928781876695	-1.9895162864464433
YBR056W-A	0.6147023574374548	-0.18751825279984224
YBR057C	1.3486301698905514	1.1618384718818788
YBR058C	0.1122300034510908	0.1550133593618063
YBR058C-A	-0.8884977154829732	-0.7892015213911757
YBR059C	0.041800386526212215	-0.20084458501770427
YBR061C	0.12417280606605058	1.0895476931077868
YBR063C	0.48682076472311064	-0.315040842478038
YBR064W	0.48196960711947057	-0.8447103818448578
YBR065C	0.12416174179460532	-0.25738396658479956
YBR066C	0.14319630112821416	-1.4078698386534163
YBR067C	-0.002746330940522805	-0.15393002003166562
YBR068C	-4.485739654353531	-4.30117944216606
YBR069C	0.38642573138205527	-0.5310497900007854
YBR071W	-0.16318968373182235	0.041312334635242136
YBR072C-A	2.3134220177238882	0.21817620755412442
YBR072W	-0.2747333120827136	0.3192986835602425
YBR073W	-0.16631560364797984	0.6919670645755799
YBR076W	-0.1008391829535845	0.2521084071336878
YBR077C	-0.8850268540830594	0.08173642962261503
YBR083W	0.6534797458118422	-0.5882276402697243
YBR084C-A	-1.083488586807675	1.4346395936522656
YBR085C-A	-0.24104325425774412	1.7754448674257626
YBR090C	0.053978363902983606	0.025061387450809297
YBR111W-A	0.6502226845491174	0.9930959733854383
YBR125C	0.024442028889590857	-3.738635019926297
YBR131W	-1.305105250312053	0.17046439894806786
YBR150C	1.9546049816276954	1.333224871747601
YBR168W	1.4674212631734156	1.1816153992898062
YBR169C	1.494887996069982	-0.2161177564680975
YBR174C	-0.6238272434023815	1.707376107685519
YBR175W	-1.502894421503945	1.7158383533225572
YBR176W	0.3127111511100326	-0.34351154249640026
YBR177C	2.21973764241193	-0.6342366693406519
YBR178W	1.1125502685342248	-2.0130480323595923
YBR180W	1.225946177375153	-0.4632717908255627
YBR181C	-0.300165512878129	1.4261491288728976
YBR182C	0.8335111157757195	0.00021095368171634873
YBR182C-A	0.728651885413175	0.15989735560475388
YBR183W	0.41427562626425946	-0.13881396025286918
YBR184W	1.52782630563514	-1.3786238183551505
YBR185C	-0.2884858676301064	-0.565112392639481
YBR186W	0.6235700608572639	-0.25560679023415034
YBR187W	-0.12583835584651584	-0.12590272081208465
YBR188C	-0.5408245160784119	-0.2273400962820297
YBR189W	-0.19312495318748818	1.368694004617919
YBR194W	1.9063503438012144	-0.8273719929525649
YBR195C	0.2606878611817145	0.06437106372604547
YBR196C-A	-3.0421527044500256	0.41796966078284803
YBR196C-B	0.25775824741559233	0.08102203827142145
YBR197C	0.33286034706999507	-0.5797596112962791
YBR199W	0.517900062476182	-0.4723759549504452
YBR200W	-1.2595162646095446	-0.2538639425312287
YBR200W-A	0.6505542395039473	-0.30450024146574234
YBR203W	0.8469194610139367	-0.8877528370541868
YBR204C	0.3047178336553011	-2.094973304798359
YBR205W	-0.04757820710243086	-0.24141905132631372
YBR206W	-0.21450203347555802	-0.30372276853597363
YBR207W	-0.2018011858449646	0.6816568650508983
YBR208C	-0.29266725742804267	0.07142934522867794
YBR209W	0.5649124545441673	-1.7278380839799259
YBR210W	0.2378339897127297	-0.6089246818274116
YBR212W	0.18048210344596832	-0.7163692684428515
YBR213W	0.4829295989314858	-0.39478498412141033
YBR214W	0.5386432375942187	-0.2791173655579846
YBR215W	0.327326501127997	-0.6582291830704888
YBR216C	0.3216493388206285	0.19964395658892972
YBR217W	0.10772283036372099	-0.621120713071143
YBR218C	0.5422682851522338	-1.3951334121602441
YBR219C	-0.14759936675024118	-0.49198666683006004
YBR220C	-0.27841021959678663	0.20186521128006873
YBR221C	-1.4873729995435632	1.002311236618505
YBR221W-A	0.06588826661657143	-0.5716694092831185
YBR222C	1.0115081156967105	-1.1340117500410671
YBR223C	-0.07046168225468617	-0.28304217354670064
YBR224W	0.3975967126332149	-1.8531849940361607
YBR225W	-0.4641458167522534	-0.5573685357812092
YBR226C	-0.25896070351538103	0.026397516006840982
YBR227C	0.12072192658340668	0.3320821021389949
YBR228W	-0.10492226067983135	0.009461888094049804
YBR229C	-0.19109687673184408	-0.43105686331022447
YBR230C	-0.039403553343000906	-0.5618670998957048
YBR230W-A	0.27938040595138425	0.2633304558018927
YBR231C	-0.3082051281129164	-1.5104125439095013
YBR232C	0.34567662274370553	0.05757773594448789
YBR233W	-0.49061055970257056	1.1616816825955096
YBR235W	-1.0481289299752674	0.4287591418723221
YBR238C	1.1176209591414286	-1.1717697305783847
YBR239C	-0.02522195055043296	0.24638336747450523
YBR240C	-0.2355310349458201	-0.3433415771114566
YBR241C	-0.3802685480251591	-0.04266797074356005
YBR242W	0.38390045455506283	-1.2994194254125855
YBR244W	-0.15351922999410275	0.4746295883008004
YBR245C	-0.5235671512490746	-0.7014181193673601
YBR246W	-1.196401410355318	-0.04328893495438188
YBR248C	-0.02339264303851381	-0.2940362064616391
YBR249C	-0.8359753019766385	-0.6058075998208815
YBR250W	-0.7630004000021036	0.778707341094863
YBR255W	1.2682433735725054	-0.5438866048426632
YBR258C	0.2454645365425643	-0.42394486539629533
YBR259W	-0.002442923247441789	-0.30368596800535247
YBR260C	-0.1259009583892274	-0.0926006534806708
YBR261C	-0.12864937145994707	0.318733729322038
YBR262C	-0.6148780086621662	0.799855945332284
YBR263W	-0.4963949106911413	0.7393941660203603
YBR264C	-0.6805787202669036	1.4444880630309724
YBR266C	-2.5518659416019234	3.845867694599878
YBR267W	-2.0267332375380325	2.3207623168167166
YBR269C	0.15899083228131328	0.2161793405345429
YBR270C	2.12808426469942	-0.769354546967905
YBR271W	0.6062744966728218	-1.2223586996180844
YBR272C	1.7315019489932482	-0.5111292189054726
YBR273C	0.416434734639964	-0.3932683272629574
YBR275C	1.956696346830032	-0.18599422768186025
YBR276C	2.25609984401962	-2.283074521089334
YBR277C	-0.021484945006322163	-0.4435277702315701
YBR278W	-0.1883734857341886	-0.8451072232988033
YBR280C	1.3725349429250697	-1.0878512380529346
YBR281C	-0.2718312792422432	0.5795036107636437
YBR283C	-0.6225953806092623	1.8643586920928723
YBR284W	0.04797843566739147	0.8754683663463277
YBR285W	0.24136358694317772	0.5087261564600138
YBR286W	0.1128155511792182	2.2131350280841935
YBR287W	1.1810864565737513	-1.5385981416125454
YBR288C	1.0842955556163325	0.27252326618495876
YBR289W	1.026649465599413	-1.4394290225101092
YBR290W	0.22406443590976838	0.3499497821790386
YBR291C	0.10644490875188863	0.6025190117790055
YBR292C	0.20716854877166765	0.13701032260929036
YBR293W	0.10254914654264366	0.8985146487280875
YBR295W	0.25980634031522387	-0.02241888564309778
YBR296C	0.050497796385943206	-0.20890823467564051
YBR296C-A	-0.14716855229012135	0.039294986315675115
YBR297W	0.013773226883171338	0.12670986893898037
YBR298C	0.7969834857826884	-0.409592127735351
YBR300C	-0.5356870361633469	0.757862714140423
YCL001W	1.0888472906734668	1.1643315056587626
YCL001W-A	-0.016634010817359792	0.5404407497782413
YCL001W-B	-0.38928439400578924	0.8279978666081007
YCL005W	0.506244303289047	-1.0560122434473969
YCL008C	0.7523029784401539	-1.4621102756266642
YCL009C	0.7403489706639403	-0.6876406464266404
YCL010C	0.19749351605543078	0.7883402610480056
YCL011C	0.9674965190408609	-1.0207697093588362
YCL012C	0.1506385728584106	0.3084237502437169
YCL014W	0.21348965309756548	-0.5690797677726199
YCL016C	0.573409775195817	0.2596134340284951
YCL021W-A	0.37896493557920025	0.745771707925439
YCL022C	0.08493348560131941	0.4392959785765234
YCL024W	1.0145042929820716	-1.6304784056227906
YCL025C	0.3150465183742715	-0.9261820299096706
YCL026C-B	0.5219244688820613	0.29349061357347583
YCL027W	0.24240730136145341	0.6483031806674178
YCL028W	0.3739973099983052	-0.09776870040274584
YCL029C	0.007894665077208941	0.5522647583841903
YCL030C	0.29053307345871027	-0.6207795138048243
YCL032W	0.06101523946500922	-1.9189438695440169
YCL033C	-0.041350385285278984	0.231117509750759
YCL034W	-0.10860479034385304	0.3638454346548398
YCL036W	0.9660966444776836	-0.24087780301376308
YCL037C	1.426259285222869	-1.8027655851660682
YCL039W	-0.06730908344357789	-0.3771076753252915
YCL040W	0.27445449733336946	-0.18001778620465675
YCL042W	0.12684574570266283	0.9163344860508974
YCL044C	-0.24266060026178476	-0.1619356443764105
YCL045C	0.6520765542284895	-2.56350290086835
YCL046W	-0.43303863560960043	-0.05633481081113585
YCL047C	0.26923033522520895	-1.0741957961273578
YCL048W	0.3636758036244686	-0.8947509046424497
YCL049C	-0.20939223839373966	-0.2525504725592652
YCL050C	-0.14950226689825644	1.414218368200826
YCL051W	0.9280760718707128	-0.16294350089620283
YCL055W	1.0592051902277317	-1.3992621155236522
YCL056C	0.16842683380379564	0.3068348956856297
YCL057C-A	0.16639874569551955	-0.3528230767134632
YCL057W	-0.06446173095310394	-0.4317508701220471
YCL058C	-1.2816773964660946	0.5860541716234975
YCL061C	0.508858693406521	0.13608532385747354
YCL063W	-0.383474712597586	1.0653472436857225
YCL064C	-0.3097600730966506	0.30037978841454827
YCL069W	-0.3821255533462226	-0.2514912075077318
YCL076W	0.2291573616306936	-0.49042007091806367
YCR001W	-0.22891088101875745	-0.7095877475431359
YCR002C	-0.4241294121983487	-0.6173469514688233
YCR005C	-0.14908140202138853	-0.13535922530754801
YCR006C	-0.16467272755818813	0.14735863178213604
YCR007C	0.035050197919382416	-0.22711481890796864
YCR008W	-0.04658091936004263	0.23092412822548605
YCR009C	0.013298062042056838	-0.5294375587702217
YCR010C	-0.23656513329590162	0.015271910448164979
YCR011C	-0.49040469795305136	0.6077897609778311
YCR014C	-0.6509271566954263	1.0637733486913823
YCR015C	-0.6094183525419347	-0.02291094859247812
YCR016W	-0.604612523671571	0.40487406207611604
YCR017C	0.27705457843250375	0.7541399720048407
YCR019W	1.6479976618539878	-0.02335742227346951
YCR020C	1.508621548398642	0.179402615143015
YCR020C-A	0.20224648094657596	0.9922253734253025
YCR020W-B	-0.7331524964804632	-2.0903082217119504
YCR021C	-0.07640858896346582	0.5147843425780853
YCR022C	-0.22072121622481916	0.730243505523061
YCR023C	-0.0355453627983949	0.3206754236996924
YCR024C-A	0.031453401561642794	-0.1398200197277275
YCR025C	-0.140808363260193	0.13249695450270194
YCR026C	0.057524507964026514	0.3826519727481286
YCR027C	-0.006464615354946789	-0.7264383929152793
YCR028C	-2.4145230843342733	-2.5838927531213125
YCR031C	-0.274668266942135	0.5924027639778922
YCR034W	-1.09396792595582	4.9200926251177215
YCR036W	-0.8043795154990064	0.8488545086858568
YCR037C	-0.09434917939452515	0.25184124602609037
YCR043C	-0.16589166340522504	-0.05935702254777711
YCR045C	-0.144644109781547	0.7724731474086801
YCR049C	-0.07318801750292413	0.9989439888445208
YCR050C	-0.10632975744713626	1.025137252310368
YCR051W	-0.13932598363011636	0.8941719257331099
YCR059C	-0.0662311571034226	0.14643783461044682
YCR065W	-0.19955424105900516	0.894392968168736
YCR066W	-0.31432202728096226	-0.18655233922963896
YCR068W	-0.01463012323366302	-0.6443961580719183
YCR073W-A	-0.08468475133223706	0.34870499182165604
YCR075W-A	-0.37755147273854106	0.36019995388604037
YCR076C	-0.01197128357263834	-0.7644807663133012
YCR077C	-0.05098450994813499	-0.010107682450347403
YCR079W	0.5024429592414249	-1.9601395216144493
YCR081W	-2.174873353211111	3.2663885608879486
YCR082W	0.2461390819641615	-1.2296812439904923
YCR085W	-0.16266795236352527	-0.16826859223842422
YCR086W	-0.6130191965934163	-0.2798356073678329
YCR087C-A	-0.12044822574386863	0.012834371504862862
YCR087W	-0.2940414647265629	-0.29715063698184885
YCR090C	1.5256418492384305	-0.7235689104113975
YCR091W	0.27057453977895574	0.5781190169614663
YCR092C	0.4644963032666157	-0.6277843728109774
YCR094W	-0.35945888082538274	0.39402229142377604
YCR095C	0.4198695631201836	-0.5054522083215388
YCR095W-A	1.004308087867806	0.17433239970589448
YCR098C	0.894713920991045	-0.1625956246077344
YCR099C	0.7614564132364503	-0.11650786546523607
YCR100C	0.4471978779396659	-0.09764357739203296
YCR101C	0.4847783142945787	-0.22942141403866126
YCR102C	-0.22753486584189764	0.05728687256327891
YCR102W-A	0.973216787103767	0.4819526594589231
YCR105W	-0.3236285950574836	-0.03199011595617813
YCR106W	-1.1321182652440727	0.7769847157726597
YDL085C-A	0.5928413586642708	-0.04710448865977393
YDL096C	0.10665502082433172	0.4101506187024733
YDL099W	1.58889625876755	-1.2973452434779216
YDL100C	0.6269741662986937	-3.170567825872217
YDL101C	-0.3473282006619762	0.4169450773728881
YDL104C	-0.2577620974839819	1.3277642187776533
YDL106C	-0.015592335398223078	0.3432226641584651
YDL109C	0.06574433183389539	0.9688365174589423
YDL110C	0.42391768561640575	-0.23116464007500873
YDL112W	0.3633132105804519	-0.11353414881801487
YDL113C	-0.02914023261754884	0.26814224075000037
YDL114W	0.23324066054012202	-0.13854597407483685
YDL116W	-1.6907409521470966	0.22399506625260773
YDL117W	1.1790716743708227	-0.013281963554492794
YDL118W	-0.5754608567303905	3.090680989733297
YDL119C	-0.4009226163806888	2.816886815753912
YDL121C	-0.05468591868703842	0.18430478930397506
YDL122W	0.31002605494895014	0.3173212532871306
YDL123W	0.20924809893802	0.38166377297714554
YDL124W	0.1806887021919322	0.25157210142025055
YDL125C	-0.037698498656831454	0.7597440101112319
YDL127W	0.16218649166870497	-1.0502688099672046
YDL128W	0.31822430881263686	-0.01314876325454029
YDL129W	0.34106119843857935	-0.018125721461349657
YDL130W	1.106257007935721	0.47085315748307993
YDL130W-A	1.5566158476172958	-0.8032199819241845
YDL131W	0.2124388405800655	0.8770127696368129
YDL133C-A	0.6247819736300468	0.989176764870584
YDL133W	-0.238395689336426	1.8391401272716557
YDL134C	-0.1366286982873821	0.8203831426147911
YDL135C	0.19230884837286505	0.24486827695283198
YDL136W	-1.2394833756465848	3.0204745675744356
YDL137W	-0.06778908760881405	1.9173002652410875
YDL138W	-0.03145034778911427	-0.3874715539838918
YDL142C	-0.4981660240054589	-0.057722161255710974
YDL144C	-0.4297929350453069	-0.15543684644837763
YDL149W	1.610226203062986	-0.8932688507117421
YDL151C	-1.5595042079947332	0.8251549604680019
YDL154W	0.09528058227322503	0.10087118751018019
YDL155W	-0.2921720537659389	0.39246380266627756
YDL156W	0.011247746771792093	0.5048658734064181
YDL157C	0.44330555206280153	-0.4415879514865174
YDL159W	1.0308151799402607	-1.151675373417338
YDL159W-A	0.5957594823141427	0.37576240957430673
YDL160C-A	0.07749141835652609	0.12629880259883117
YDL161W	-0.058022174090315966	0.3211130772629644
YDL162C	-0.01574734952812061	0.09659298511431849
YDL168W	-0.061820256881348	-0.36788947259416355
YDL169C	0.15973678584732431	-0.6098659031817552
YDL170W	-0.5920083545010505	-0.18453728648756612
YDL171C	0.9336594508993117	-1.102454427854073
YDL172C	-0.7561775930506397	-1.935910208654048
YDL173W	0.5272426071708403	-3.307375064132094
YDL174C	0.36842189490347865	0.3621472151433959
YDL175C	-0.15136579541923081	0.7579358383487108
YDL176W	0.4409963305499713	0.006862038478978027
YDL177C	0.31325490715067916	-0.2817106133210532
YDL178W	-0.0299517627275624	-0.3600535638632189
YDL179W	0.3624750810115624	-1.3923078997387235
YDL180W	-0.2468732362070854	0.13202411288251095
YDL182W	-0.9369017046777371	-0.3774357094983896
YDL183C	1.3906470732208216	-1.4247185902124362
YDL184C	0.6465951990342863	1.4565776985917491
YDL186W	-0.08407984971937824	0.9774223528506282
YDL187C	-0.3185720640194036	0.6524438925257257
YDL188C	0.08002690566860365	0.9107047386820076
YDL189W	-0.08717217999710496	-0.45819950754911726
YDL190C	-0.00024082207161299585	-2.300515948357979
YDL191W	-0.18142254844610997	-1.2674780321010297
YDL192W	-0.6497591895762765	5.668513300639953
YDL194W	0.37818344384726904	0.18599893882307716
YDL197C	0.02937910426266119	0.8322382478632715
YDL199C	0.4185721780547184	-0.05009010150852077
YDL200C	-0.06765441470434348	0.203332829326554
YDL201W	0.21585064685865785	-0.42506556782463734
YDL203C	-0.2974736393638622	-1.1697792599087715
YDL204W	1.7518767057590596	-1.1732161717949772
YDL206W	0.1719003179768056	0.6973245283366347
YDL210W	0.09224049555244077	0.17494128667331563
YDL211C	-0.2947771359725216	0.6451979282276878
YDL213C	-0.28885155696476217	0.7973600272049131
YDL214C	0.23245561818162996	0.7142034924136977
YDL215C	-0.07105560354085816	0.6651816976129916
YDL216C	-0.1506777622349003	0.7820297803427815
YDL218W	0.09259447290927834	-0.10679650318043502
YDL219W	-0.23034753185729143	-0.08551574836938816
YDL222C	-0.33330137696468476	-0.21057322276090532
YDL223C	-0.07318768238089805	-0.270993873951523
YDL224C	1.9344823598034502	-0.859319537910275
YDL226C	-0.03214922183020702	0.27426226293762823
YDL227C	-0.5404075440459755	0.5272405316607935
YDL229W	-0.20548473781211	0.5471827936218961
YDL230W	-0.12732953526805535	0.0010574487321823244
YDL231C	0.12300707518451565	0.8121711966637868
YDL232W	-0.2310573584624879	0.17615178225112285
YDL233W	-0.05312206507023093	0.15825088539515936
YDL234C	-0.010842993006734726	-0.5729145880148351
YDL236W	-0.2662018689169839	-1.2036886430155886
YDL237W	-0.29210175575798875	-0.3585669925250226
YDL238C	1.1214365759763032	-1.0932743503574323
YDL239C	0.06973612498449673	0.6388758663609649
YDL240W	-0.17576039213588093	1.3285535993658495
YDL241W	-0.021743673373184114	0.2818889250279805
YDL242W	0.09805285995457028	0.12501830512404757
YDL243C	0.18851601844919766	0.5013896218074883
YDR001C	0.01081263055024898	-1.5754341612428187
YDR003W	-0.20550664294031748	-0.31802573567972325
YDR003W-A	0.05433056524389658	0.08613740036787786
YDR004W	-0.6031921556796858	-0.5443389911907666
YDR005C	-1.030024735332752	-0.3961649627729667
YDR006C	-0.40936741726637854	-1.0701634099564858
YDR007W	0.1685635040368182	-0.10916431554909134
YDR008C	-1.0876630834871768	-0.27890665409807386
