orf	hom | growth (relative abundance in pooled culture) | UVB [6,400 J/m2] | Birrell GW~Brown JM, 2001	hom | growth (relative abundance in pooled culture) | UVC [200 J/m2] | Birrell GW~Brown JM, 2001
YBR023C	0.05466614460439539	0.22451973363995142
YBR024W	0.01532695643113968	0.22451973363995142
YBR025C	0.7402919956239948	0.6345122907216026
YBR027C	0.06590591265389703	-0.35142219178427303
YBR028C	0.01532695643113968	0.43439687595555865
YBR030W	-0.2712871288311519	0.1366641856938833
YBR031W	0.5323562867082148	1.3080714916414584
YBR032W	-0.09707072406387664	0.09273641172084923
YBR033W	0.060286028629146206	0.03416604642347047
YBR034C	0.3244205777924345	0.20987714231560675
YBR035C	0.5773153589062213	1.7375875038222357
YBR036C	-0.10269060808862746	0.18547282344169894
YBR037C	0.08838544875290029	0.20987714231560675
YBR040W	-0.11393037613812909	-0.35630305555905456
YBR041W	0.5211165186587131	0.5466567427755346
YBR042C	0.3300404618171854	0.3172561453608011
YBR043C	-0.05211165186587011	0.05368950152259672
YBR044C	-0.33310585310341095	-0.7809382039650505
YBR045C	-0.11955026016287991	0.014642591324344227
YBR046C	-0.0015326956431127611	-0.043927773973034545
YBR047W	0.004087188381638059	-0.07321295662172392
YBR048W		
YBR050C	-0.15888944833613558	0.0048808637747810935
YBR051W	0.17830359314891334	0.0829746841712861
YBR052C	0.04904626057964458	-0.014642591324345158
YBR053C	-0.06335141991537174	-0.08785554794606862
YBR054W	-0.08021107198962417	-0.3026135540364574
YBR056W	-0.0914508400391258	-0.35142219178427303
YBR057C	-0.2431877087073978	-0.3123752815860205
YBR058C	-0.8445152993557351	-0.9468875723076238
YBR059C	0.13896440497565762	0.24404318873907768
YBR061C		
YBR062C	0.21764278132216905	-0.20499627854082614
YBR063C	0.4143387221884476	0.03904691019825203
YBR064W	0.27384162156967723	0.00976172754956266
YBR065C	0.15020417302515926	0.22451973363995142
YBR066C	0.07714568070339865	0.38070737443296143
YBR067C	0.08276556472814947	0.2538049162886408
YBR068C	0.1951632452231658	0.03416604642347047
YBR069C	-2.182047697246429	-2.259839927723864
YBR071W	-0.5354216779944403	-0.3709456468833993
YBR072W	0.13896440497565762	0.29773269026167487
YBR073W	-1.698737671117859	-1.8352047793178679
YBR074W	-0.19260875248464046	-0.25543187088023567
YBR076W	0.10524510082715273	0.043927773973033594
YBR077C	0.6728533873269851	1.6546128196509493
YBR078W	0.5042568665844607	1.2055733523710457
YBR082C		
YBR083W	0.18954336119841497	0.4148734208564324
YBR084C-A		
YBR084W	0.14458428900040846	0.19523455099126205
YBR085W		
YBR086C		
YBR089C-A	0.01532695643113968	-0.12690245814432108
YBR090C	0.28508138961917884	0.07809382039650453
YBR092C	0.127724636926156	0.07321295662172297
YBR093C	0.07152579667864783	0.043927773973033594
YBR094W	0.00970707240638886	-0.09761727549563175
YBR095C		
YBR098W	-5.216785070611869	-4.585571516407279
YBR099C	-6.447539672032298	-6.359765498540377
YBR101C	0.01532695643113968	0.09273641172084923
YBR103W	0.04904626057964458	0.17571109589213582
YBR104W	0.020946840455890493	0.34654132800949056
YBR105C	0.13896440497565762	0.11225986681997548
YBR106W		
YBR107C	0.020946840455890493	-0.1659493683425736
YBR108W	0.26260185352017557	-0.019523455099126726
YBR113W	0.07152579667864783	-0.05857036529737921
YBR114W	-0.9850123999745055	-1.2153350799206097
YBR115C		
YBR116C	-0.512942141895437	-0.6247505631720405
YBR118W		
YBR119W	-0.007152579667863581	-0.21475800609038923
YBR120C	0.22888254937167068	-0.3465413280094915
YBR125C	0.17830359314891334	-0.1317833219191027
YBR128C	0.29070127364392967	0.27332837138776706
YBR129C	-0.2656672448064011	-0.10249813927041329
YBR130C	-0.299386548954906	-0.03416604642347141
YBR131W	-0.08021107198962417	0.13178332191910175
YBR133C	-0.11955026016287991	-0.07321295662172392
YBR134W	-0.36120527322716495	-0.5612993340998802
YBR137W	0.08276556472814947	0.23428146118951454
YBR138C	-0.12517014418763073	0.03416604642347047
YBR139W	0.22888254937167068	0.22451973363995142
YBR141C	0.10524510082715273	0.18547282344169894
YBR144C	-0.09707072406387664	-0.03904691019825298
YBR145W	0.03780649253014294	0.2147580060903883
YBR147W	-0.040871883816368484	0.00976172754956266
YBR148W	-0.1532695643113848	0.029285182648688905
YBR149W	-0.5691409821429451	-0.4099925570816517
YBR150C	0.43681825828745086	0.3709456468833983
YBR151W	0.22326266534691985	0.09761727549563079
YBR156C	-0.5860006342171976	-0.4539203310546858
YBR157C	-0.0914508400391258	0.12690245814432016
YBR158W	0.6616136192774835	0.42463514840599553
YBR159W	-0.5635210981181944	-0.4539203310546858
YBR161W	0.1670638250994117	0.15130677701822798
YBR162C	0.22888254937167068	0.39046910198252455
YBR162W-A	0.8807890962427652	0.6735592009198552
YBR164C	1.4315377306683452	1.4740208599840314
YBR165W		
YBR168W		
YBR169C	0.45929779438645413	0.6735592009198552
YBR171W	0.5098767506092114	2.0450819216334746
YBR172C	0.17830359314891334	0.20987714231560675
YBR173C		
YBR174C	0.043426376554893766	-0.10737900304519485
YBR175W	0.26260185352017557	0.7614147488659234
YBR176W	0.17268370912416253	0.014642591324344227
YBR177C	-0.14764968028663394	0.3172561453608011
YBR180W	0.35813988194093943	0.6149888356224764
YBR181C	0.9145084003912702	2.1329374695795424
YBR182C	-0.06335141991537174	-0.06833209284694235
YBR183W	0.28508138961917884	0.13178332191910175
YBR184W	-0.28814678090540435	-0.317256145360802
YBR185C	-0.07459118796487335	0.23916232496429612
YBR186W	0.2007831292479166	0.01952345509912578
YBR187W	-0.029632115766866845	-0.10249813927041329
YBR188C	-0.13640991223713234	-0.1659493683425736
YBR195C	-0.34996550517766334	-1.1518838508484492
YBR197C	-0.6197199383657025	0.23428146118951454
YBR199W	-0.10269060808862746	-0.14642591324344736
YBR201W	-0.06897130394012257	-0.41975428463121495
YBR203W	-0.38930469335091905	-0.3807073744329624
YBR204C	0.2007831292479166	-0.10737900304519485
YBR205W	-0.2656672448064011	0.09273641172084923
YBR206W	-0.018392347717365223	-0.043927773973034545
YBR207W	-0.24880759273214867	-0.22451973363995237
YBR208C	-0.7040181987369648	-0.3611839193338361
YBR210W	-0.14764968028663394	0.03416604642347047
YBR212W	-0.27690701285590275	-0.2342814611895155
YBR213W	-0.5410415620191911	-0.7809382039650505
YBR214W	-0.19260875248464052	-0.30749441781123893
YBR215W	-0.5860006342171976	-0.507609832577283
YBR216C	-0.10269060808862746	-0.12690245814432108
YBR217W	-0.1307900282123815	0.043927773973033594
YBR218C	0.07152579667864783	-0.22940059741473393
YBR219C	-0.7770766910587253	-0.3026135540364574
YBR220C	0.03780649253014294	-0.26844750761298647
YBR221C	-0.13640991223713234	0.6442740182711658
YBR222C	0.13334452095090682	-0.09761727549563175
YBR223C	-0.0914508400391258	-0.3318987366851468
YBR224W	0.02656672448064131	0.3709456468833983
YBR225W	0.17830359314891334	0.541775879000753
YBR226C	0.3918591860894443	0.4539203310546849
YBR227C	-0.17574910041038805	-0.3026135540364574
YBR228W	-0.42302399749942393	0.08785554794606767
YBR229C	0.3075609257181821	0.5661801978746609
YBR230C	-0.024012231742116023	-0.22451973363995237
YBR231C	-1.698737671117859	-1.9230603272639364
YBR232C	0.004087188381638059	-0.14642591324344736
YBR233W	-0.09707072406387664	0.3563030555590536
YBR235W	-0.0914508400391258	0.11225986681997548
YBR238C	0.6503738512279817	0.8541511605867731
YBR239C	0.03780649253014294	-0.029285182648689845
YBR240C	-0.18698886845988968	0.1366641856938833
YBR241C	0.14458428900040846	0.01952345509912578
YBR242W	0.21202289729741822	0.0048808637747810935
YBR244W	-0.2263280566331454	-0.3758265106581808
YBR245C	0.00970707240638886	0.048808637747815166
YBR246W	0.43681825828745086	0.2147580060903883
YBR248C	0.45929779438645413	-0.15130677701822892
YBR249C	-0.14764968028663394	-0.25868578006342335
YBR250W	0.13896440497565762	-0.08785554794606862
YBR255W	0.3974790701141951	-0.11225986681997642
YBR258C	0.4199586062131984	0.10249813927041235
YBR259W	-0.4679830696974305	-0.26356664383820483
YBR260C	-0.12517014418763073	-0.15130677701822892
YBR261C	0.29632115766868045	-0.03416604642347141
YBR262C	-0.035251999791617666	0.0048808637747810935
YBR263W	0.279461505594428	0.1220215943695386
YBR264C	0.02656672448064131	0.19035368721648052
YBR267W		
YBR269C	0.6447539672032311	0.27820923516254864
YBR270C	1.4764968028663517	1.2397393987945164
YBR271W	1.588894483361368	1.2153350799206086
YBR272C	0.36375976596569026	0.5808227891990055
YBR273C	1.3359997022475814	0.888317207010244
YBR275C	-0.2038485205341421	-0.12202159436953955
YBR276C	-0.11955026016287991	0.06345122907215985
YBR277C	0.22888254937167068	-0.15130677701822892
YBR278W	-0.2263280566331454	0.3709456468833983
YBR280C	-0.23194794065789617	0.5905845167485687
YBR281C	0.12210475290140517	0.23428146118951454
YBR284W	0.06590591265389703	0.06833209284694142
YBR285W		
YBR286W	-0.057731535890620925	0.08785554794606767
YBR287W	-0.32748596907866007	-0.34166046423470986
YBR288C	0.9988066607625324	1.0591474391275988
YBR290W	-0.5972404022666992	-0.44415860350512276
YBR291C	0.45929779438645413	0.5076098325772821
YBR292C	-0.040871883816368484	-0.4148734208564333
YBR293W	0.15582405704991006	-0.30749441781123893
YBR294W	0.38061941803994265	-0.014642591324345158
YBR295W	-0.12517014418763073	0.05368950152259672
YBR296C	0.08838544875290029	-0.3611839193338361
YBR297W	0.15020417302515926	0.09273641172084923
YBR298C	0.1670638250994117	0.11225986681997548
YBR299W	0.06590591265389703	-0.17571109589213674
YBR300C	0.1670638250994117	0.06833209284694142
YBR301W	0.08276556472814947	-0.04880863774781611
YCL001W	0.27384162156967723	0.0829746841712861
YCL001W-A	0.3075609257181821	0.6735592009198552
YCL002C	-0.18136898443513885	-0.029285182648689845
YCL005W	0.27384162156967723	-0.14154504946866578
YCL008C	0.6559937352527326	0.6833209284694183
YCL009C	-0.2207081726083946	0.024404318873907344
YCL010C	-0.20946840455889296	-0.2830900989373311
YCL011C	-0.11393037613812909	-0.27332837138776794
YCL014W	0.00408718838163804	-0.061010797184769996
YCL016C	-3.1936268217015757	-2.450193614940345
YCL022C	0.060286028629146206	-0.08297468417128705
YCL023C	0.060286028629146206	-0.09273641172085019
YCL024W	0.060286028629146206	-0.2342814611895155
YCL025C	-0.13640991223713234	-0.14154504946866578
YCL026C-A	0.01532695643113968	-0.15130677701822892
YCL027W	-0.2656672448064011	-0.22451973363995237
YCL028W	-0.04649176784111929	-0.06345122907216078
YCL030C	0.18392347717366417	0.17571109589213582
YCL032W	-0.4679830696974305	-0.28797096271211264
YCL033C	-0.012772463692614403	-0.06345122907216078
YCL034W	0.15582405704991006	0.024404318873907344
YCL035C	-0.08583095601437499	-0.03416604642347141
YCL036W	-0.664679010563709	-1.356880129389275
YCL037C	-2.772135519845265	-2.240316472624738
YCL038C	-0.14202979626188317	-0.16106850456779206
YCL039W	0.05466614460439539	-0.029285182648689845
YCL040W	-0.08021107198962417	-0.22451973363995237
YCL042W	0.11086498485190355	-0.35630305555905456
YCL044C	0.09962521680240191	0.043927773973033594
YCL045C	0.6110346630547261	0.2538049162886408
YCL046W	-0.42302399749942393	-0.6735592009198561
YCL047C	0.08838544875290029	0.10737900304519392
YCL048W	0.18392347717366417	0.23428146118951454
YCL049C	0.29632115766868045	0.31237528158601957
YCL050C	1.3247599341980798	1.2934289003171138
YCL051W	1.9598068289949218	1.757110958921362
YCL055W	0.4705375624359558	0.08785554794606767
YCL056C	0.2401223174211723	0.0829746841712861
YCL057W	-0.012772463692614403	0.23428146118951454
YCL058C		
YCL061C	-0.8276556472814827	-0.9078406621093712
YCL063W	0.4536779103617033	0.7370104299920156
YCL064C	0.8470697920942605	0.5905845167485687
YCL069W	0.11648486887665435	0.2147580060903883
YCL076W	0.1951632452231658	0.10249813927041235
YCR001W	0.00970707240638886	0.19523455099126205
YCR002C		
YCR003W	-0.2937666649301552	1.3422375380649294
YCR004C	0.27384162156967723	0.42463514840599553
YCR005C	0.4311983742627	0.18547282344169894
YCR006C	0.03218660850539212	-0.13666418569388422
YCR007C	-0.08583095601437499	-0.11225986681997642
YCR008W	-0.07459118796487335	-0.14154504946866578
YCR009C		
YCR010C	-0.13640991223713234	0.08785554794606767
YCR011C	0.12210475290140517	-0.09761727549563175
YCR014C	0.127724636926156	-0.3465413280094915
YCR015C	-0.05211165186587011	-0.0048808637747820415
YCR016W	0.22888254937167068	0.307494417811238
YCR017C	0.7009528074507392	-0.029285182648689845
YCR019W	-0.0015326956431127611	-0.17083023211735518
YCR020C	0.060286028629146206	-0.1317833219191027
YCR020C-A	-0.08583095601437499	-0.11225986681997642
YCR021C	-0.09707072406387664	-0.22940059741473393
YCR022C	0.14458428900040846	-0.09273641172085019
YCR023C	-0.299386548954906	-0.25380491628864177
YCR024C		
YCR024C-A	0.15582405704991006	0.45880119482946646
YCR025C	-0.08021107198962417	0.043927773973033594
YCR026C	0.22326266534691985	0.619869699397258
YCR027C	0.16144394107466087	0.029285182648688905
YCR030C	0.09962521680240191	-0.14642591324344736
YCR031C	1.105584457232798	2.264720791498645
YCR032W	-0.09707072406387664	-0.08785554794606862
YCR033W	1.1842628335793093	1.0689091666771617
YCR034W	1.0325259649110372	1.962107237462188
YCR036W	-0.024012231742116023	0.5222524239016267
YCR037C	0.11086498485190355	0.17571109589213582
YCR043C	0.08838544875290029	0.17571109589213582
YCR045C	-0.024012231742116023	0.33189873668514575
YCR048W	-0.17574910041038805	0.2001154147660436
YCR049C	-0.2712871288311519	0.10737900304519392
YCR050C	0.04904626057964458	0.15130677701822798
YCR051W	1.0606253850347913	0.932244980983278
YCR053W	0.004087188381638059	-0.25868578006342335
YCR059C	0.2007831292479166	0.07321295662172297
YCR060W	0.09400533277765111	0.5661801978746609
YCR061W	0.2064030132726674	0.16350893645518189
YCR064C		
YCR065W	0.4030989541389459	0.6296314269468211
YCR066W	-9.291200988556211	-7.46284071164101
YCR067C	-0.06897130394012257	0.385588238207743
YCR068W	0.7009528074507392	0.8297468417128652
YCR069W	-0.10269060808862746	-0.15130677701822892
YCR071C		
YCR073C	-0.11955026016287991	0.0829746841712861
YCR073W-A	-0.6590591265389583	-0.8102233866137399
YCR075C	0.3525199979161886	0.13178332191910175
YCR076C	0.060286028629146206	0.2586857800634224
YCR077C	-0.6309597064152042	-1.4935443150831584
YCR079W	0.04904626057964458	0.15130677701822798
YCR081W	-0.09707072406387664	0.4002308295320877
YCR082W	0.00970707240638886	0.11714073059475703
YCR083W	0.13334452095090682	0.17571109589213582
YCR085W	0.11648486887665435	0.39534996575730613
YCR086W	-0.7602170389844728	-0.6833209284694193
YCR087C-A	1.1168242252822995	1.088432621776288
YCR087W	0.5885551269557229	0.7516530213163601
YCR088W	0.43681825828745086	0.7370104299920156
YCR089W	0.9313680524655226	0.5954653805233502
YCR090C	0.01532695643113968	-4.741491424968677e-16
YCR091W	0.17830359314891334	-0.1317833219191027
YCR092C	0.44805802633695246	0.07809382039650453
YCR094W	-1.4570826580535738	-1.400807903362309
YCR095C	0.2401223174211723	-0.2196388698651708
YCR098C	-1.2884861373110494	-1.2739054452179885
YCR099C	0.21202289729741822	0.1366641856938833
YCR100C	-0.029632115766866845	0.10249813927041235
YCR101C	-0.018392347717365223	0.014642591324344227
YCR102C	0.279461505594428	-0.014642591324345158
YCR102W-A	0.04904626057964458	0.06833209284694142
YCR105W	0.04904626057964458	0.08785554794606767
YCR106W	0.04904626057964458	-0.12690245814432108
YCR107W	-0.3443456211529125	-0.4636820586042489
YDL001W	0.06590591265389703	-0.41975428463121495
YDL002C	0.07152579667864783	0.048808637747815166
YDL006W	-2.682217375449252	-2.8211392618237436
YDL009C	0.16144394107466087	-0.11225986681997642
YDL010W	-0.10831049211337827	-0.009761727549563592
YDL011C	0.08838544875290029	0.09761727549563079
YDL012C	0.1670638250994117	0.14154504946866486
YDL018C	0.21764278132216905	0.24892405251385924
YDL019C	-0.21508828858364373	-0.39046910198252544
YDL020C	-0.5579012140934435	0.26356664383820394
YDL021W	-0.029632115766866845	-0.014642591324345158
YDL022W	0.49301709853495895	0.463682058604248
YDL023C	1.6338535555593747	1.2592628538936428
YDL024C	1.8867483366731612	1.522829497731847
YDL025C	-0.018392347717365223	-0.05857036529737921
YDL026W	0.616654547079477	0.4832055137033742
YDL027C	0.47615744646070657	0.07321295662172297
YDL034W	0.9707072406387783	0.8102233866137389
YDL035C	0.9088885163665194	1.6058041819031337
YDL036C	0.5154966346339622	0.043927773973033594
YDL037C	0.6672335033022343	0.28797096271211176
YDL039C	0.2513620854706739	-0.007321295662172808
YDL040C		
YDL041W	-1.7155973231921116	-1.8596090981917757
YDL046W	0.15582405704991006	0.15618764079300954
YDL048C	0.6559937352527326	0.3221370091355827
YDL049C	0.1951632452231658	0.10737900304519392
YDL050C	0.25698196949542473	0.21963886986516984
YDL051W	-0.024012231742116023	-0.9273641172084973
YDL052C	0.5773153589062213	0.5564184703250976
YDL053C	0.3749995340151919	0.16594936834257268
YDL054C	-0.3836848093261682	-0.27332837138776794
YDL056W		
YDL057W	0.21202289729741822	-0.21475800609038923
YDL059C	-6.284563035314525	-6.096198854702172
YDL061C		
YDL062W	1.004426544787283	1.6155659094526968
YDL063C	1.5102161070148565	1.6448510921013864
YDL065C	0.2682217375449264	0.2586857800634224
YDL066W	-0.7152579667864662	-0.6247505631720405
YDL067C	-0.11955026016287991	0.5564184703250976
YDL068W		
YDL069C		
YDL070W	-0.08583095601437499	-0.024404318873908294
YDL071C	0.2682217375449264	-0.053689501522597646
YDL072C	0.17830359314891334	-0.04880863774781611
YDL073W	-0.007152579667863581	-0.24404318873907863
YDL074C	-0.0914508400391258	-0.4685629223790305
YDL076C	-0.10831049211337827	-0.38558823820774396
YDL077C	1.0831049211337946	1.044504847803254
YDL078C	-0.0914508400391258	-0.15618764079301048
YDL079C	0.07714568070339865	-0.03416604642347141
YDL080C	-0.07459118796487335	-0.4246351484059965
YDL082W	1.4259178466435942	3.011492949040224
YDL085W	-0.18698886845988968	-0.20499627854082614
YDL086W	0.11648486887665435	-0.03904691019825298
YDL088C	0.6110346630547261	0.5612993340998793
YDL089W	-0.2431877087073978	-0.29285182648689423
YDL091C	0.13334452095090682	0.14642591324344642
YDL093W	0.20640301327266744	-0.0048808637747820415
YDL094C	-0.024012231742116023	-0.3758265106581808
YDL095W	0.4705375624359558	0.7516530213163601
YDL096C	0.40871883816369675	1.15676471462323
YDL099W	0.20640301327266744	0.14642591324344642
YDL100C	0.11648486887665435	0.06345122907215985
YDL101C	-3.7724748762509095	-4.9394341400789425
YDL104C	0.5941750109804737	0.3221370091355827
YDL109C	-0.2937666649301552	-0.3367796004599283
YDL110C	0.127724636926156	-0.043927773973034545
YDL112W	-0.20946840455889296	-0.04880863774781611
YDL113C	0.11086498485190355	-0.05857036529737921
YDL114W	0.043426376554893766	-0.1317833219191027
YDL117W	-0.23756782468264703	-0.7370104299920165
YDL118W	0.40871883816369675	1.771753550245707
YDL119C	0.3525199979161886	0.4490394672799033
YDL121C	0.28508138961917884	0.05368950152259672
YDL122W	-0.08583095601437499	-0.13666418569388422
YDL123W	-0.06897130394012257	-0.15130677701822892
YDL124W	0.22326266534691985	-0.053689501522597646
YDL125C	-0.08583095601437499	-0.195234550991263
YDL127W	0.29632115766868045	0.1220215943695386
YDL128W	0.22888254937167068	0.06833209284694142
YDL129W	-0.10831049211337827	-0.2830900989373311
YDL130W	0.9931867767377817	1.3373566742901477
YDL130W-A	0.2457422014459231	0.07321295662172297
YDL131W	0.043426376554893766	-0.12690245814432108
YDL133C-A	0.09400533277765111	-4.741491424968677e-16
YDL133W	-0.029632115766866845	-0.4588011948294674
YDL134C	-0.040871883816368484	-0.11225986681997642
