orf	hap a | growth (exponential growth rate) | paraquat [400 ug/mL] | SC | Stenberg S~Warringer J, 2022
YBL019W	-0.06411813788298569
YBL021C	-0.5267833282423909
YBL022C	-0.4530002989850699
YBL024W	-0.23449755417565882
YBL025W	-0.5538037603817901
YBL027W	-0.34397652509986965
YBL028C	-1.3654849788311079
YBL029W	-0.24674581731580159
YBL031W	-1.3874611695890022
YBL032W	-1.3012033523957924
YBL036C	0.2712969413525127
YBL037W	0.044544389872118666
YBL038W	-0.11091481274730294
YBL039C	-1.4800012505639732
YBL042C	0.23561088714154224
YBL043W	0.061680364304672324
YBL046W	0.13013932101869854
YBL047C	-2.0919756113584085
YBL048W	-1.502353628595738
YBL049W	-0.17843002884361148
YBL051C	-2.116103077149364
YBL052C	-1.3970917732713377
YBL053W	0.07413203928357641
YBL054W	0.02639468142631602
YBL055C	0.07176737341925288
YBL056W	-0.6177585249392468
YBL057C	-1.4097366703617222
YBL059W	-0.12496460460515472
YBL060W	-1.5990400450964455
YBL061C	-0.148699264772511
YBL062W	-0.056607878279387125
YBL063W	-1.513371818532076
YBL064C	-0.27666756219492655
YBL065W	-0.6628622257370445
YBL066C	-1.4200800157996611
YBL067C	-1.9631103510436936
YBL068W	-1.5325034088224585
YBL069W	-1.9548515463052738
YBL070C	-1.3510834706655415
YBL071C	-1.1930396169180677
YBL072C	-0.24439837180940077
YBL075C	0.0004516270984858996
YBL078C	0.0959752019065314
YBL079W	0.3075538438066317
YBL081W	-0.2070114482922483
YBL082C	-0.1870045964416874
YBL083C	-0.14300309319852977
YBL085W	0.04017959024930475
YBL086C	-0.9829619362246512
YBL087C	-0.9214939367322921
YBL088C	-0.5517543796253948
YBL089W	-0.595655997481644
YBL090W	0.2680965192372382
YBL091C	-1.3245916941048805
YBL091C-A	-1.1784457513762656
YBL093C	-1.0422162426962427
YBL094C	-0.24015685583229424
YBL095W	0.0711826622587162
YBL096C	-1.412800479006462
YBL098W	-1.731871033844193
YBL099W	-2.1567756611136937
YBL100C	-0.17063487775083083
YBL101C	-0.05917427293843431
YBL102W	-1.5403372692891142
YBL103C	-0.5255422139237523
YBL104C	-1.0703742106142857
YBL106C	-1.4031711492146453
YBL107C	-0.15302299847167172
YBR001C	-2.4725955425078987
YBR003W	-0.04608998842112727
YBR005W	-0.778631937465713
YBR006W	-1.5070216591366488
YBR007C	-1.2071295804054583
YBR008C	0.08475843530645992
YBR009C	-1.096107560297502
YBR010W	-0.9969092778541291
YBR012C	0.11113163639970398
YBR013C	-1.2826336518251573
YBR014C	-1.6623577493835493
YBR015C	0.3281121225749484
YBR016W	0.38351092499360384
YBR018C	-1.1071798994526654
YBR019C	-1.4257202026162845
YBR020W	-1.3189492739444413
YBR021W	-1.8987882750371567
YBR022W	-1.3165319020337476
YBR023C	-1.4786006636966003
YBR024W	0.21216148930574355
YBR025C	-1.1623939698439667
YBR026C	-0.09491634448632284
YBR027C	-1.3880003559665541
YBR028C	-1.4261421874238118
YBR030W	-0.058599409951680066
YBR031W	-0.010624462895654043
YBR032W	0.15330022052042466
YBR033W	-1.4258028499141828
YBR034C	-0.8780198851669707
YBR035C	-0.7644194123243906
YBR036C	-1.3296947806260466
YBR037C	-0.36622015828910987
YBR040W	0.053536672265562864
YBR041W	-1.2651514979430156
YBR042C	-1.150429890139502
YBR043C	-1.447077764140412
YBR044C	-1.1433145596677066
YBR045C	0.008534573960465254
YBR046C	0.15553490500493758
YBR047W	-1.4997761899603421
YBR048W	-0.5171604911685398
YBR050C	-1.3064462433154216
YBR051W	-0.2578846303665614
YBR052C	-0.14173155909258142
YBR053C	-0.06962392862582824
YBR054W	0.11022945586031402
YBR056W	0.07545965564378396
YBR057C	-2.003069158246712
YBR058C	0.021218131895814844
YBR059C	0.14999747473116068
YBR061C	0.0327819692284353
YBR062C	-1.4958991260266576
YBR063C	0.2267505348961114
YBR064W	0.34874799698012154
YBR065C	0.15109770781206838
YBR066C	-0.08013296310112286
YBR067C	-0.10973075419576366
YBR068C	-1.4345585084353396
YBR069C	-0.014821081885709651
YBR071W	0.009170298566982284
YBR072W	-1.137908040126303
YBR073W	-1.4232672961801294
YBR074W	-0.7777570916706142
YBR076W	-1.6725321353373568
YBR077C	-1.4204670010610618
YBR078W	0.4671114941001122
YBR081C	-0.5754855529527967
YBR082C	0.013013275832319034
YBR083W	-1.4109131317701238
YBR084C-A	-0.46446440132925704
YBR084W	0.16039012329072516
YBR085W	-1.950827374372617
YBR086C	-1.9864717126489693
YBR089C-A	-0.040307467779139586
YBR090C	-0.12266933396754791
YBR092C	-1.5536808615046942
YBR093C	-1.9184142619648674
YBR094W	-0.0002930704927983956
YBR095C	0.13200692208076084
YBR098W	-0.801759680972964
YBR099C	-1.6832226168528017
YBR101C	-0.4994206363642049
YBR103W	-1.639267242354188
YBR104W	-2.9397349159115254
YBR105C	-0.6095040268092621
YBR106W	-0.007737524877398989
YBR107C	0.04524016732709949
YBR108W	0.07050051197751846
YBR111C	-0.19936366742017916
YBR113W	0.20916701000970608
YBR114W	-0.6956458058741437
YBR115C	0.3682677493130427
YBR116C	-1.240063216354193
YBR118W	-0.46507671917524784
YBR119W	0.18138652295027052
YBR121C	-0.1533257108733097
YBR122C	
YBR125C	-0.006782201492032947
YBR126C	-0.944140652981769
YBR128C	0.09273777385763471
YBR129C	-0.8893242724282198
YBR130C	-0.15439392039107466
YBR131W	-1.5731450338126909
YBR132C	0.24914617059789235
YBR133C	0.1013225973907739
YBR134W	0.1497117983547957
YBR137W	-1.2771264417721118
YBR138C	-0.06725336037031651
YBR139W	0.09164819096084428
YBR141C	-4.447248856906676
YBR144C	-0.5284269298422865
YBR145W	-0.669796659731549
YBR146W	-0.9286796741320351
YBR147W	-0.8827403220287143
YBR148W	-4.052101056464323
YBR149W	0.07802210140850578
YBR150C	-1.6376064579576697
YBR151W	-0.05982582531450125
YBR156C	-0.037172291957679016
YBR157C	-1.3791830319764418
YBR158W	-0.023079336175726203
YBR159W	-0.7664309566643208
YBR161W	-0.10323465923546074
YBR162C	0.17510982103809195
YBR162W-A	-0.14920828323723098
YBR163W	0.48390110711948464
YBR164C	-1.3016804696142592
YBR165W	-0.5454986516269973
YBR166C	0.15678342875747123
YBR168W	-0.2503078954956324
YBR169C	-0.2260791742815111
YBR170C	-1.330842114971504
YBR171W	0.33725801791874455
YBR172C	-4.066459617925057
YBR173C	
YBR174C	-0.6796289479403365
YBR175W	-2.6566938490591196
YBR176W	0.1958252240732415
YBR177C	0.06257109265918949
YBR178W	-1.4372857213659573
YBR179C	-0.2709729841699925
YBR180W	-1.301824701584581
YBR181C	-1.0019504388295597
YBR182C	-1.3772155667229347
YBR183W	-0.41055850341881156
YBR184W	-1.462899717205059
YBR185C	0.01742549635006036
YBR186W	0.11670640235017467
YBR187W	-3.5098313488817907
YBR188C	0.3083486321694154
YBR189W	-0.49809964621425457
YBR191W	-1.9887383538064098
YBR194W	-0.11742224258417848
YBR195C	-1.2048749670729149
YBR197C	-0.11952656870435771
YBR199W	-0.20107765577449221
YBR200W	-0.4352160639017037
YBR201W	-1.2450371542120604
YBR203W	-0.20629817095356662
YBR204C	-1.4120366991200106
YBR205W	-0.07505588739731897
YBR206W	-1.2660992585933493
YBR207W	0.06280799172438291
YBR208C	0.09870543135866909
YBR209W	0.45056969418114323
YBR210W	-0.13299608767930246
YBR212W	-1.1662280861989054
YBR213W	-0.004099183815576235
YBR214W	0.0853432846620044
YBR215W	-1.6342612718434402
YBR216C	-2.2120957364718152
YBR217W	-0.12344879744735242
YBR218C	-1.0816884045625625
YBR219C	0.0954847032942025
YBR220C	0.07227484541189136
YBR221C	0.2082372439094095
YBR222C	0.05909973157668515
YBR223C	-1.4525418281691442
YBR224W	-1.1687829570258017
YBR225W	-1.1290322029080184
YBR226C	-0.12558209439210172
YBR227C	-0.9279273126672161
YBR228W	0.1749143916815192
YBR229C	0.16705596278665308
YBR230C	0.013147020223417964
YBR231C	-0.14701526199147613
YBR232C	0.3663452242132012
YBR233W	-3.48549849006029
YBR235W	-0.11420084858094065
YBR238C	0.20247928125664363
YBR239C	-0.19771908560613766
YBR240C	0.055473919613355835
YBR241C	0.321514185880443
YBR242W	-0.176766466152554
YBR244W	-0.48770534803421123
YBR245C	0.0015853295322959837
YBR246W	-0.16286234868297916
YBR248C	0.3080544768228845
YBR249C	-1.3839933927310988
YBR250W	-0.38117621222628334
YBR251W	-0.21130660370641477
YBR255W	-1.6271296632526515
YBR258C	0.045329644352328585
YBR259W	0.10136922460728512
YBR260C	0.21021749733103212
YBR261C	-1.557801299698519
YBR262C	0.0026441831631039236
YBR263W	-0.15130802203143762
YBR264C	-1.0917206639487893
YBR266C	-0.513340991142458
YBR267W	-0.6138188876893765
YBR268W	-0.03202031285434844
YBR269C	-1.8786724347074049
YBR270C	-0.11456414105777805
YBR271W	-1.356429351698387
YBR272C	-0.29288069833513036
YBR273C	0.068735794500082
YBR274W	0.2717116776029941
YBR275C	-1.6643743635169235
YBR276C	0.05393863641912094
YBR277C	0.16379361993389394
YBR278W	-0.04429358256035503
YBR280C	0.2009384015713497
YBR281C	-0.2152089192340569
YBR282W	-1.1506020046922847
YBR283C	0.0223055731872854
YBR284W	-0.2937177437551964
YBR285W	-0.6624684731860818
YBR286W	-0.241929482971879
YBR287W	0.07687190761643603
YBR288C	-0.7099630932711631
YBR289W	-2.9469510628892888
YBR290W	0.31087609811919165
YBR291C	-0.09003000244809947
YBR292C	-0.0637323079359522
YBR293W	0.15325480530814792
YBR294W	0.2539517771642966
YBR295W	-0.19965249429726298
YBR296C	0.004724956574794143
YBR297W	-0.036340826547407626
YBR298C	-0.03591524692933211
YBR299W	-6.519087404379097
YBR300C	0.1835267805226687
YBR301W	0.1192790986907863
YCL001W	-1.3047662800356576
YCL001W-A	-0.06885252499420406
YCL002C	0.10232192575003776
YCL009C	-1.5334603727302025
YCL010C	-0.9467284658359111
YCL011C	0.18159202470984778
YCL014W	-0.6064503052358367
YCL016C	-0.3289017207446784
YCL022C	-0.045237054774720856
YCL023C	-1.095460094051868
YCL024W	-1.1764421621232257
YCL025C	-1.223048356825758
YCL026C-A	-1.2341829754018385
YCL027W	-0.25773065211152535
YCL028W	0.1582257789550437
YCL029C	0.03184393074347767
YCL030C	0.027712996685291598
YCL032W	-0.28152654843445063
YCL033C	-0.20074752549967134
YCL034W	0.26445674209636927
YCL035C	-1.1103268389767345
YCL036W	-0.1254562931338866
YCL037C	-0.7356383273390952
YCL038C	-0.2201167520252786
YCL039W	0.09024355251498631
YCL040W	-0.12253963322162796
YCL042W	-0.9036100239273427
YCL044C	-0.06419570331686039
YCL045C	-0.05341487986665322
YCL046W	-0.8423918833405482
YCL047C	-0.18234460829925142
YCL048W	0.3209391135059235
YCL049C	-1.3427002497377751
YCL050C	-0.22722559962195385
YCL051W	0.05464088153818951
YCL055W	-0.16634038864766995
YCL056C	0.12147101267800293
YCL057W	0.08696411599030858
YCL061C	-1.432354823356073
YCL063W	-1.4581115949990509
YCL064C	0.1868716753072779
YCL069W	0.06133930830467999
YCL076W	-1.1142472313705771
YCR001W	-0.21706115726536926
YCR002C	-0.09964620379207956
YCR003W	0.34435910971166217
YCR004C	0.40761447316171656
YCR005C	-1.3637440506399028
YCR006C	-0.06249683571653326
YCR007C	-1.7055243861045737
YCR008W	-3.0964441640723672
YCR009C	-2.502170952781649
YCR010C	-0.17599327624001362
YCR011C	0.24515862433087873
YCR014C	-0.008068085462922652
YCR015C	-1.7060567184374984
YCR016W	-0.11141940124997683
YCR017C	-1.250523999423981
YCR019W	-0.10419181194753066
YCR020C	-0.9080363932290738
YCR020C-A	-1.8579460643785632
YCR020W-B	
YCR021C	-0.021797391400155144
YCR022C	-0.038695633831764595
YCR023C	0.015669395666096965
YCR024C	-0.0575930762699246
YCR024C-A	-0.11725749764301761
YCR025C	-1.3259512432842648
YCR026C	-0.05189274751740775
YCR027C	0.0021256226099514905
YCR028C	-1.6386989572532507
YCR028C-A	0.26734771480712977
YCR030C	-0.015369997538539053
YCR031C	0.17343634629503477
YCR032W	-0.3034351103818713
YCR033W	-1.4875553117915292
YCR034W	-0.7291008529227985
YCR036W	-0.12161534369997269
YCR037C	0.15354639281580082
YCR043C	0.09319426462155093
YCR044C	0.14969950223697895
YCR045C	-0.07906655816701581
YCR046C	-0.3336314156935927
YCR047C	-1.0914579292102522
YCR048W	-1.195478538981728
YCR049C	0.11305050226212224
YCR050C	-0.02989981376127916
YCR051W	-0.0045730430415742455
YCR053W	-0.25676428715089794
YCR059C	0.2417874240011727
YCR060W	0.12449976699281076
YCR061W	-0.5479268455812569
YCR063W	-0.605294293772713
YCR065W	-0.2024946613706265
YCR067C	-0.9697796758927025
YCR068W	0.07129724682740102
YCR069W	0.08103814010472117
YCR071C	0.3500609564850787
YCR073C	-1.2586580999144428
YCR073W-A	-0.03125324358815428
YCR075C	-1.1162960752027355
YCR076C	-0.2940300280752972
YCR077C	-0.28459577779480927
YCR079W	0.24477080853414582
YCR081W	-0.5813979890998124
YCR082W	-7.500902936245398e-05
YCR083W	-0.5342700900035273
YCR085W	0.14715150700881316
YCR086W	-0.8257924189943582
YCR087C-A	-0.07774144701325722
YCR087W	-1.063447577953457
YCR088W	-0.007986748104141015
YCR089W	-1.0323375963476291
YCR090C	0.07996348694822276
YCR091W	0.11930989398202237
YCR092C	-0.20539702804220433
YCR095C	0.22001957055629448
YCR098C	-0.047910920862116006
YCR099C	-1.2638301024199519
YCR100C	0.051259130927480676
YCR101C	-0.03005225582716754
YCR102C	0.30883519107928287
YCR102W-A	-1.6603879175992442
YCR105W	-0.7853577754233909
YCR106W	0.1868736819946212
YCR107W	-0.144921008203549
YDL001W	-0.010109312141841607
YDL002C	0.06824585986997977
YDL006W	-1.5533031303406208
YDL010W	-1.4684633756872334
YDL011C	0.0508605025245304
YDL012C	-1.1383115614672208
YDL013W	-0.21433368573035388
YDL018C	-1.2037020137714705
YDL019C	0.06501359977024793
YDL020C	-1.6268348733690625
YDL021W	0.41599580652649476
YDL022W	0.13069032855428012
YDL023C	-1.395028719694097
YDL024C	-1.6633268493390319
YDL025C	0.20127753583330435
YDL026W	-1.1755474684282465
YDL027C	0.13224563139699463
YDL032W	-0.6585022329803153
YDL033C	0.5368266371744425
YDL034W	0.057554192774546716
YDL035C	0.14384077062881984
YDL036C	0.2560746972592395
YDL037C	0.2535462029839704
YDL039C	-0.581012235262888
YDL040C	-1.1168989601600554
YDL041W	0.05213407960390722
YDL042C	-1.4892066662140224
YDL044C	0.31064274141365394
YDL045W-A	-0.18201868117027534
YDL046W	-0.09539374383736299
YDL047W	-0.1550781024275705
YDL048C	0.11914799483103423
YDL049C	-0.362004848243208
YDL050C	-0.09644811442324366
YDL051W	0.3141726058037739
YDL052C	0.4004880393811533
YDL053C	-0.02956772483979863
YDL054C	0.023697031807103214
YDL056W	-1.037643331844995
YDL057W	-0.34865564224506335
YDL059C	0.11099066963146298
YDL061C	-0.44716432403862927
YDL062W	0.22032187933032626
YDL065C	0.22828880200361193
YDL066W	0.1929146270240614
YDL070W	0.033792298889549904
YDL071C	-0.6057132007699342
YDL072C	-0.49911173966471434
YDL073W	0.17890722952640906
YDL074C	-1.6534916222744376
YDL075W	-1.7176800195550046
YDL076C	-0.8003377172401858
YDL077C	-3.959713726406929
YDL078C	0.053670466539674645
YDL079C	-0.3562361941491625
YDL080C	0.27331718664712973
YDL081C	-0.4750702711053091
YDL082W	-0.15619655908950172
YDL083C	-0.16651952562068054
YDL085W	0.36849669095326715
YDL086W	0.1407718617754847
YDL088C	-0.18448148906847184
YDL089W	0.09601148704633827
YDL090C	-0.3213646393177105
YDL091C	0.18552010075377257
YDL093W	-0.12336374104378235
YDL094C	0.053689562832357436
YDL095W	-0.13291297775917718
YDL096C	0.18365334385297713
YDL099W	-0.2149483862885174
YDL100C	-0.9312930153605204
YDL104C	0.30768774459144443
YDL106C	0.1348765221158766
YDL107W	0.21547566349819378
YDL109C	-1.6750589023052047
YDL110C	-1.086815857555672
YDL112W	-1.5100071349991584
YDL113C	0.1654458572809667
YDL114W	-0.04330336649297616
YDL116W	-0.5480036821601327
YDL117W	0.17314400139768063
YDL118W	0.41035494268499145
YDL119C	0.24817316673671094
YDL121C	-0.5020497202863653
YDL122W	-1.8286204530373618
YDL123W	-1.366374477969653
YDL124W	-0.20539129771317066
YDL125C	-1.2340973562965867
YDL127W	-0.9228030765605914
YDL128W	-1.523372648931722
YDL129W	0.3438285491145492
YDL130W	-0.8927299220640637
YDL130W-A	-0.03549397594796361
YDL131W	-0.2596124774405036
YDL133C-A	-0.7280391612395114
YDL133W	-1.1548195092169933
YDL134C	-0.7187555426408547
YDL135C	-0.14724159202485762
YDL136W	-0.6344918396012639
YDL137W	-0.8266476284578171
YDL138W	-0.2416013899389359
YDL142C	0.25295249461672
YDL144C	-1.0702894009016501
YDL146W	-2.0227181457426604
YDL149W	-0.14195697632909346
YDL151C	-0.14186416170017316
YDL154W	0.03827577883814758
YDL155W	0.14652029030054617
YDL156W	-1.968608834943776
YDL157C	-0.12090081138393836
YDL159W	-0.0802955913200201
YDL160C	-1.5901044175795571
YDL161W	-0.4040767086296109
YDL162C	-0.9353219007900753
YDL167C	-1.3388941340931186
YDL168W	-1.3797970102840131
YDL169C	-0.9766489504905886
YDL170W	0.014899881582284205
YDL171C	-1.1877144494752037
YDL172C	-1.855912876036195
YDL173W	-1.5272216598750155
YDL174C	-1.5204273915146298
YDL175C	-0.42448673869770953
YDL176W	-0.32557820320854647
YDL177C	0.12021591157299219
YDL178W	0.005546453560031857
YDL179W	-1.5946793548135443
YDL180W	0.09174882130934431
YDL181W	-0.01221519080004514
YDL182W	-0.19534374832452311
YDL183C	-0.03565289562024969
YDL184C	-1.3623421663334867
YDL185W	-0.33721495728611994
YDL186W	-0.07381011288442621
YDL187C	-0.8645459615565452
YDL188C	-0.9088308854981725
YDL189W	-0.012732011725429766
YDL190C	-1.0914737027766672
YDL191W	0.1585542907846478
YDL192W	0.09891858385767212
YDL194W	-0.8812722438843963
YDL197C	-0.013356407175150483
YDL198C	-0.05549824846851886
YDL199C	-1.3460853193086586
YDL200C	-0.12192747794900784
YDL201W	-0.06239265309339961
YDL203C	-0.9811433606438134
YDL204W	-0.5536797553795912
YDL206W	-1.5198654998333638
YDL210W	0.07012079224945753
YDL211C	0.13651540191447464
YDL213C	-1.1312008399932674
YDL214C	-1.2091752433591954
YDL215C	0.12832748541669411
YDL216C	0.03200098383978829
YDL218W	-0.16436232447760965
YDL219W	-1.2750295029349805
YDL222C	-1.5514598882574886
YDL223C	-1.8145383336837033
YDL224C	-0.372416540270205
YDL225W	-0.12324914870264043
YDL226C	-0.9090344069137075
YDL227C	-0.3091852089855806
YDL229W	0.016517580286471215
YDL230W	0.32318893484296374
YDL231C	0.18536501062154956
YDL232W	-0.5365322086313271
YDL233W	-0.007085270222585596
YDL234C	0.206093487169721
YDL236W	-0.14682051844519084
YDL237W	-0.04666610377014045
YDL238C	-1.9853029315117128
YDL239C	0.3447108296765838
YDL240W	0.08821026791851502
YDL241W	-1.7015224157927014
YDL242W	-1.3122799679846715
YDL243C	0.114132682880385
YDR001C	-0.44792345245582244
YDR003W	-1.7421738804101154
YDR004W	-1.8710771566814581
YDR005C	-0.1733080517907961
YDR006C	0.12137907949392807
YDR007W	-0.9249093253853979
YDR008C	-0.059455875346196924
YDR009W	-1.7130846307036405
YDR010C	-0.027574127601007706
YDR011W	-1.1889426099842468
YDR014W	-1.4473109374039719
YDR015C	-0.02912121907814999
YDR017C	-0.4027388867113955
YDR018C	-0.2051859561746975
YDR019C	-0.03700038371873922
YDR020C	0.0628047300817693
YDR022C	0.21238843772913807
YDR024W	0.33012382264364915
YDR025W	-0.613914041405139
YDR026C	-1.3891921855168323
YDR029W	-1.0302992774807243
YDR030C	-0.13689949165879559
YDR031W	0.027744795069013055
YDR032C	-0.03827639948678426
YDR033W	-0.25476838702526655
YDR034C	-1.2615112914293374
YDR035W	-0.0228337534230981
YDR036C	-0.21051994512248695
YDR042C	0.18958651072911267
YDR043C	-0.16903875856131984
YDR046C	0.5006016598736095
YDR048C	0.24711774660137048
YDR049W	-0.020639968428593575
YDR051C	0.049966094933182444
YDR055W	0.11133704398112998
YDR056C	-1.290204427586459
YDR057W	-0.06376383845132333
YDR058C	-1.3475870422903136
YDR059C	0.01435501301031615
YDR061W	0.35391774388758496
YDR063W	0.15005261538868725
YDR066C	0.12893995949636677
YDR067C	-0.08224435617339568
YDR068W	-0.029998875940652994
YDR070C	0.3012225225801874
YDR071C	-1.315808276040592
YDR072C	-0.7008041975472464
YDR073W	-0.9430263399284553
YDR074W	-2.651028989064991
YDR075W	0.04066088089558103
YDR076W	-1.5853532402033854
YDR077W	-0.14539947866452885
YDR080W	-2.9052587742240723
YDR083W	-1.7645574544144291
YDR084C	0.27476795585165253
YDR085C	0.37326316425442635
YDR089W	0.20634275332990176
YDR090C	-0.17904641597290644
YDR092W	-3.119223327879564
YDR093W	-0.12341306933321601
YDR094W	-0.0036421131718839058
YDR095C	0.11782468791383582
YDR096W	0.124532878745202
YDR097C	-1.3934107236666293
YDR098C	-0.4270452098622965
YDR099W	-0.10700473676906425
YDR100W	0.2304582006710694
YDR101C	-0.0852524707369621
YDR102C	0.24376911104222604
YDR103W	-2.1719441051306694
YDR104C	-0.3929385679951167
YDR105C	-0.2258364637672422
YDR107C	0.11553186693218898
YDR108W	-0.3352015373960873
YDR109C	-1.86156360020319
YDR110W	-0.04238662473877896
YDR111C	-0.13135184677388068
YDR112W	0.37832084988202513
YDR114C	0.2032704859455318
YDR115W	0.2551718119299631
YDR116C	0.07701163856162291
YDR117C	-0.33736801122820087
YDR119W	-0.037718933316860624
YDR120C	-0.16196603867079745
YDR121W	-1.3176854979829802
YDR122W	0.06140744383084588
YDR123C	-5.31564800874703
YDR124W	-0.19343191642620325
YDR125C	0.2147605055802902
YDR126W	-2.666648697198733
YDR127W	-0.2844107833719289
YDR128W	-0.830657342978411
YDR129C	-0.9736743768915677
YDR130C	0.13362512496508006
YDR131C	-0.1558847872599616
YDR132C	-0.7402252247415457
YDR133C	-0.08573579314833998
YDR135C	-2.201580847981326
YDR136C	-0.5486239792078565
YDR137W	-0.1264860305150745
YDR139C	-0.09701535849411227
YDR140W	-2.2670660012003876
YDR142C	-1.7023915074624902
YDR143C	-1.617338278245233
YDR144C	-0.641299055207677
YDR146C	-0.5418982569085911
YDR147W	0.0015421507709733019
YDR148C	-0.412709582528203
YDR149C	-0.3311617186130863
YDR150W	-0.3824146502623979
YDR151C	-0.6746758537858154
YDR152W	0.14558602417865588
YDR153C	-1.6200293545576172
YDR154C	0.12799461109228044
YDR155C	0.35249052718089724
YDR156W	-0.348002793972796
YDR157W	0.012467933628518137
YDR158W	-0.7651661749409565
YDR159W	-0.9631808767425994
YDR161W	-0.4483603272872347
YDR162C	-1.6665583945407287
YDR163W	0.03187880817289973
YDR165W	0.12771622098213598
YDR169C	0.2728864504341735
YDR171W	0.15724423692268444
YDR173C	-0.3290549060885938
YDR174W	-0.29703135161915234
YDR175C	-0.030449435121970556
YDR176W	-1.824210749592326
YDR178W	-0.10485940442308156
YDR179C	0.09065188260031092
YDR179W-A	-0.06195451661378263
YDR181C	-1.1742163839136124
YDR183W	-1.2856676713079271
YDR184C	0.073484433867559
YDR185C	0.1531693322125814
YDR186C	-0.3137042570294008
YDR191W	-0.21232885977416283
YDR192C	0.07794939956104577
YDR193W	-1.3506410357601542
YDR198C	-0.14968805393609855
YDR199W	0.09555850913686234
YDR202C	-0.45771587270408703
YDR203W	-0.30326366272523597
YDR204W	-0.41958328484438323
YDR205W	-1.4475282641737093
YDR206W	-0.3481320637046937
YDR207C	-0.6879962253075437
YDR209C	-0.11558371211456263
YDR210W	0.22145546141717828
YDR213W	0.44275311822418256
YDR214W	0.1645515118064497
YDR215C	-0.4675304316085778
YDR216W	-0.11602322817271621
YDR217C	-0.6166406954580764
YDR218C	0.01759966287728195
YDR219C	0.12387231447372599
YDR220C	-1.4100454146166148
YDR221W	-1.8061482898314234
YDR222W	-1.784128263401625
YDR223W	0.04230839952805087
YDR225W	0.4181268236635203
YDR226W	-1.6682442172747263
YDR227W	-0.3764236532813581
YDR229W	0.13665599677311652
YDR230W	-0.2657574003350363
YDR231C	-0.26695074058547796
YDR233C	-0.229041879694206
YDR234W	0.34031453805299017
YDR237W	-0.09720424166166783
YDR239C	-1.2401202425897941
YDR241W	-0.18168862025829588
YDR242W	0.19140827366167443
YDR244W	-1.8910020023075587
YDR245W	0.24380893461199857
YDR247W	-0.2859342735679263
YDR248C	-1.7638266801328475
YDR249C	-0.21358646934630598
YDR250C	0.3077596781433414
YDR251W	-1.2326564613143811
YDR252W	0.052428231343519614
YDR253C	-3.0096188473110255
YDR254W	-0.5247214827141946
YDR255C	-0.14249423392556176
YDR256C	-0.2855614671809219
YDR257C	-0.3644259032410464
YDR258C	-1.9859656788979747
YDR259C	0.02530231097409758
YDR260C	-0.13287976250487993
YDR261C	0.15429765988379704
