orf	het | chromosome instability (qCTF) | standard | None | Zhu J~Li R, 2015
YBR058C-A	0.23660403061778265
YBR059C	0.049824547632244844
YBR061C	0.028315990746557336
YBR062C	0.2675735870375119
YBR063C	-0.2563244506893033
YBR064W	0.08707952449599123
YBR065C	-0.0873297480512516
YBR066C	0.22941838305666776
YBR067C	-0.14619842927103452
YBR068C	-0.2792701718698269
YBR069C	-0.21130026470094393
YBR071W	0.25867507914215987
YBR072C-A	0.03462550179498597
YBR072W	0.12066248902997473
YBR073W	0.32618338124341417
YBR074W	-0.003738370154981723
YBR076W	0.23283554441449308
YBR077C	0.5036647989359888
YBR078W	-0.13228251680225014
YBR081C	0.986181834216751
YBR082C	0.4827136289305921
YBR083W	0.6508819742059105
YBR084C-A	0.40791279031773225
YBR084W	0.9228135927365538
YBR085C-A	0.554924989878799
YBR085W	
YBR089C-A	0.6603796888865299
YBR090C	0.4220431999612092
YBR092C	0.5625441645270255
YBR093C	0.08154354055120963
YBR094W	0.32808617654811767
YBR095C	0.48262777795803957
YBR097W	
YBR098W	0.33901521116260874
YBR099C	0.7041257917632032
YBR101C	
YBR103W	0.4520005451826158
YBR104W	0.780729546452236
YBR105C	0.33888451395851904
YBR106W	0.5828787108230217
YBR107C	0.449262691543945
YBR108W	1.0813218282442287
YBR111C	0.985878787561403
YBR111W-A	0.11684396102408984
YBR112C	1.010375051496118
YBR113W	0.5115457665048865
YBR114W	0.9957241295758976
YBR115C	0.8019827305586618
YBR116C	1.1136708084012414
YBR119W	0.5247899306604233
YBR120C	0.1119066951652425
YBR121C	0.7689417089502374
YBR122C	0.24845496058113997
YBR125C	-0.24425528764580143
YBR126C	0.3158017203171489
YBR127C	0.009280548566220357
YBR128C	0.19194353790873192
YBR129C	-0.32532968782356403
YBR130C	0.0679236199880886
YBR131W	-0.2719485182829583
YBR132C	0.0413836435592067
YBR133C	0.06904609980321097
YBR134W	-0.13997349662274577
YBR137W	0.5513608799328298
YBR138C	-0.10240700564901518
YBR139W	0.5486832621540073
YBR141C	0.18637726711971625
YBR144C	-0.12056859028947653
YBR145W	0.33400854096160437
YBR146W	-0.131318166270517
YBR147W	-0.21152293769925692
YBR148W	0.34562168572339025
YBR149W	0.2781947173437587
YBR150C	0.22095308920432638
YBR151W	0.2942537580350433
YBR156C	0.4843418753196107
YBR157C	0.2530990317211168
YBR158W	0.3516769613980945
YBR159W	0.022322370875893345
YBR161W	0.2860033104040146
YBR162C	0.0032279743544904285
YBR162W-A	0.1882354896177633
YBR163W	-0.5455667666325502
YBR164C	-0.1829999545423678
YBR165W	0.3061641144103478
YBR166C	0.07021615260444172
YBR168W	0.54200422156979
YBR169C	0.157718743323483
YBR170C	0.6969073600768845
YBR171W	-0.00442336685665176
YBR172C	0.16100089279849217
YBR173C	-0.06804268508344055
YBR174C	0.009560556295411792
YBR175W	-0.047963007313420764
YBR176W	0.2514323999580739
YBR177C	-0.16071193494435482
YBR178W	-0.09116686111026769
YBR179C	0.04782081962895198
YBR180W	0.0016955695023534122
YBR181C	-0.34863778903770376
YBR182C	-0.35042461259601265
YBR182C-A	0.18929629235007275
YBR183W	-0.1853776975645914
YBR184W	-0.20458522560530454
YBR185C	-0.4177863755826692
YBR186W	-0.1563234118437211
YBR187W	-0.24031779168504316
YBR188C	-0.30402956199317627
YBR189W	-0.13184846884021476
YBR191W	0.8297610018912377
YBR194W	0.33518705563182993
YBR195C	0.40448045870062765
YBR196C-A	-0.2576881244567667
YBR196C-B	0.13871928548169662
YBR197C	-0.02031390411099525
YBR199W	-0.17872914019313874
YBR200W	0.0275405158804308
YBR200W-A	0.17260644116397433
YBR201W	-0.003923713838735536
YBR203W	0.1785506493282028
YBR204C	-0.3498111003428627
YBR205W	-0.4368694452935497
YBR206W	-0.04371446709643307
YBR207W	-0.3928444794453629
YBR208C	-0.006012644683583673
YBR209W	0.15078239430120713
YBR210W	0.2747616830784738
YBR212W	0.35141811618552243
YBR213W	-0.3347271897294556
YBR214W	0.1346140422118468
YBR215W	-0.07550888120670572
YBR216C	-0.023055197109049574
YBR217W	-0.01926616354937869
YBR218C	-0.5157262855072962
YBR219C	-0.04937030404431582
YBR220C	-0.2730695705010054
YBR221C	-0.2545573658979059
YBR221W-A	0.8383719899089951
YBR222C	0.1187996569072012
YBR223C	0.04012434796384758
YBR224W	-0.020822062368138657
YBR225W	-0.0026382308160694708
YBR226C	-0.03628514925765208
YBR227C	0.07162753768025563
YBR228W	-0.14898889557501876
YBR229C	-0.4699108761380402
YBR230C	0.023413565122625636
YBR230W-A	0.10311419717435723
YBR231C	0.04938776332106559
YBR232C	-0.027120033162328444
YBR233W	-0.14050471740024625
YBR235W	-0.3693608086767128
YBR238C	-0.26106178609148945
YBR239C	-0.21365122408534107
YBR240C	0.2332095561709965
YBR241C	0.07775224402525496
YBR242W	0.15085768916689513
YBR244W	0.0733841129770093
YBR245C	-0.028784933487510177
YBR246W	0.04416660987200077
YBR248C	-0.4385300952308438
YBR249C	-0.04737263045967004
YBR250W	0.23595412894980525
YBR251W	0.11852958241822242
YBR255W	0.009309225398732746
YBR258C	-0.05116881536684807
YBR259W	-0.023955309526330952
YBR260C	0.2001514376959798
YBR261C	-0.1064031280301872
YBR262C	0.1463861172111274
YBR263W	0.2564599576556145
YBR264C	0.3581339849109511
YBR266C	0.23272175869093215
YBR267W	1.8996224851423305
YBR268W	-0.12524435742617515
YBR269C	0.46081637395842
YBR270C	0.18834557861030388
YBR271W	0.4320566644658714
YBR272C	0.08774031139835003
YBR273C	1.119900297862256
YBR274W	0.19371114620874325
YBR275C	0.14768862210738423
YBR276C	0.09885929889551215
YBR277C	0.5252422896939939
YBR278W	0.4579184929704187
YBR279W	
YBR280C	-0.4163748979695479
YBR281C	0.9512497140667732
YBR282W	0.5433560082437886
YBR283C	0.2925920123796469
YBR284W	1.1218330148062154
YBR285W	0.7091889661260834
YBR286W	0.9598358409526246
YBR287W	-0.06118983907497548
YBR288C	0.1041166237004048
YBR289W	0.3098044953301044
YBR290W	0.18539775681090556
YBR291C	0.6437577421484914
YBR292C	0.7243110858529039
YBR293W	0.28718778877755596
YBR294W	0.2492734447025903
YBR295W	0.5977674628460115
YBR296C	0.5701000035501661
YBR296C-A	0.44118098644333675
YBR297W	1.3337321935608504
YBR298C	0.8393584132893863
YBR299W	0.022899439372222576
YBR300C	0.027055980352617786
YBR301W	0.5969033596812462
YCL001W	0.1593211704722962
YCL001W-A	1.391107341859669
YCL001W-B	0.28443701106463387
YCL002C	0.01346111699210997
YCL005W	0.45967572461847417
YCL005W-A	0.09577450093040066
YCL007C	
YCL008C	0.5711742627649932
YCL009C	0.9349308317853336
YCL010C	0.7865417617129347
YCL011C	1.1221469552841479
YCL012C	0.19264302738219188
YCL014W	0.4480426793504706
YCL016C	0.7227635949708958
YCL021W-A	-0.02612491173053659
YCL022C	-0.30772968082438934
YCL023C	0.1511398863399915
YCL024W	0.17053318603466255
YCL025C	0.07185220547567174
YCL026C-A	0.46564453461004174
YCL026C-B	-0.10036059824203362
YCL027W	0.7249884190522253
YCL028W	0.5818873507109122
YCL029C	0.9002537627112642
YCL030C	1.0550449853016184
YCL032W	1.3107780155830826
YCL033C	0.8283151315018334
YCL034W	0.9394781820241438
YCL035C	0.38240481151063244
YCL036W	0.44610620515123706
YCL037C	0.1793862369033901
YCL038C	0.13116075335117197
YCL039W	0.5856642758420656
YCL040W	0.21168817304494286
YCL042W	0.7534119406900072
YCL044C	0.526129877378748
YCL045C	0.6660978607002188
YCL046W	0.8560999547868323
YCL047C	1.0175577462530512
YCL048W	0.6530764940427451
YCL049C	0.6776218004670664
YCL050C	0.8629645775112726
YCL051W	1.0852236153060026
YCL055W	0.2877712152948652
YCL056C	0.7492734605514229
YCL057C-A	0.09320036264372555
YCL057W	0.9781736529666011
YCL058C	-0.2166606835916517
YCL061C	0.1857977927370965
YCL063W	0.6459591923695728
YCL064C	1.3569589962801838
YCL069W	0.29557480303651557
YCL076W	-0.3158281189550403
YCR001W	0.8358976457143474
YCR002C	1.646475891476185
YCR003W	0.29368647668603454
YCR004C	0.9630922947820304
YCR005C	1.0389933217232543
YCR006C	0.40831917800867357
YCR007C	0.8317158162591199
YCR008W	0.47204384219608725
YCR009C	0.9162265753510287
YCR010C	0.6760050012518904
YCR011C	1.4595965307687508
YCR014C	1.121564939204053
YCR015C	0.7944431730191648
YCR016W	0.20785619947866404
YCR017C	0.7301236662523979
YCR019W	1.3862299212005837
YCR020C	1.1209624410823038
YCR020C-A	0.9480440437749799
YCR020W-B	1.9702877241918948
YCR021C	0.4973553650840628
YCR022C	1.0732236606108394
YCR023C	0.5684155338239838
YCR024C	0.13076651370796813
YCR024C-A	0.11686214732140993
YCR025C	0.4169780492214819
YCR026C	0.8087293142596063
YCR027C	0.5312542856550437
YCR028C	0.12354413224229222
YCR028C-A	1.1549487792877657
YCR030C	0.8737876738467573
YCR031C	0.8494310576299565
YCR032W	0.5641854496891386
YCR033W	1.3925878498903732
YCR034W	0.29438238807493194
YCR036W	0.42147171299898545
YCR037C	0.7122413222677962
YCR043C	0.3765413797555284
YCR044C	0.4161642222946839
YCR045C	0.9039710571686569
YCR046C	0.5232292519030536
YCR047C	1.2836979234818098
YCR048W	0.8719506012127181
YCR049C	0.42817559675618644
YCR050C	1.1040656846076469
YCR051W	-0.0021606851845476388
YCR053W	0.8629478171029249
YCR059C	0.4882941235674403
YCR060W	0.6009785133747011
YCR061W	0.36542575447429115
YCR063W	0.3419124100415113
YCR065W	0.4354944557412877
YCR066W	0.4288037099731208
YCR067C	0.7474532939787016
YCR068W	0.30570092489121936
YCR069W	0.970936984098052
YCR071C	0.2559184360406062
YCR073C	0.7313089688676627
YCR073W-A	0.8410468511723577
YCR075C	0.7177187561107701
YCR075W-A	0.46270271206585106
YCR076C	0.6992754772083478
YCR077C	0.5327570639813286
YCR079W	0.07509915350317253
YCR081W	0.9182483384957587
YCR082W	0.2534122688812537
YCR083W	0.528869735138523
YCR084C	
YCR085W	0.5887479246444437
YCR086W	0.08051079231617027
YCR087C-A	0.9620452893702335
YCR087W	0.7169318678999912
YCR088W	0.7932457654091065
YCR089W	0.2323644339985072
YCR090C	0.23671271815451655
YCR091W	1.0014499059088666
YCR092C	-0.045071018780906594
YCR094W	-0.18259352625211628
YCR095C	0.020552218343991253
YCR095W-A	0.33836577760719194
YCR098C	0.46945633461506747
YCR099C	-0.34477426754529583
YCR100C	0.6337466397170459
YCR101C	0.4129641576178352
YCR102C	0.2979229424808313
YCR102W-A	0.24658240460719463
YCR105W	-0.1052527928397282
YCR106W	0.820202243769616
YCR107W	0.41729158569374314
YDL001W	0.6036902473943295
YDL002C	0.04232583458551886
YDL006W	0.29336522840424095
YDL009C	0.07002814140613052
YDL010W	0.6051156382706555
YDL011C	0.2625078159451091
YDL012C	-0.09116674476074552
YDL013W	0.009193451889562108
YDL018C	0.19979849677916584
YDL019C	0.39249328374067044
YDL020C	-0.15353450886526882
YDL021W	0.41896593739708116
YDL022W	-0.015406079481478136
YDL023C	0.25828379603176504
YDL024C	0.3303863232179802
YDL025C	0.5741287235745672
YDL026W	0.3117949694766134
YDL027C	0.13478680970538903
YDL032W	-0.37430621458732777
YDL033C	0.08690209963844635
YDL034W	0.3903940963541341
YDL035C	0.26361271412634824
YDL036C	0.08392362167968376
YDL037C	0.3225757195000865
YDL039C	0.3615121843619636
YDL040C	0.02300341305785624
YDL041W	
YDL042C	
YDL044C	0.8176870904141286
YDL045W-A	0.5988980572568207
YDL046W	0.15951633247113223
YDL047W	0.23503101079319413
YDL048C	0.1494298027186756
YDL049C	0.814457800536692
YDL050C	0.3353540801711958
YDL051W	0.7078009795422328
YDL052C	0.6450930491931105
YDL053C	0.9643803443363286
YDL054C	0.5005823863735627
YDL056W	1.8609179592844847
YDL057W	0.8677834752794507
YDL059C	0.2685952158743425
YDL061C	0.4709343804397879
YDL062W	0.7496653297463546
YDL063C	1.0403955698305214
YDL065C	0.7631723764693583
YDL066W	1.1324433740114497
YDL067C	0.048089775364289274
YDL068W	1.1673827409835946
YDL069C	0.48195500710842143
YDL070W	-0.17832971880428822
YDL071C	0.24567605248642327
YDL072C	0.21137580941526413
YDL073W	0.04359424668917869
YDL074C	-0.21731615330605067
YDL075W	-0.25902091476848615
YDL076C	0.84406122497244
YDL077C	0.6562456202210968
YDL078C	0.8637700554624885
YDL079C	0.760539414356225
YDL080C	0.9706476316775241
YDL081C	-0.7249224335046321
YDL082W	1.3627154563347716
YDL083C	0.8336858834727964
YDL085C-A	0.5406937082011384
YDL085W	0.7004891367611217
YDL086W	0.5297565888160856
YDL088C	0.1645521309021369
YDL089W	-0.00232526042748641
YDL090C	7.9060009644078235
YDL091C	-0.0007073832584745366
YDL093W	0.16104114622549007
YDL094C	-0.12641453432908586
YDL095W	0.3183957989054245
YDL096C	0.006602555203384922
YDL099W	0.5052089396731503
YDL100C	0.1612697488331974
YDL101C	1.1007908414240255
YDL104C	0.341831000112236
YDL106C	0.6801455962608607
YDL107W	-0.11054332465124575
YDL109C	0.23053095780115698
YDL110C	0.07909361259734232
YDL112W	-0.11642900592634188
YDL113C	-0.061172996753620965
YDL114W	0.06883932404916925
YDL115C	0.43640682517351626
YDL116W	-0.006705429974239169
YDL117W	0.6859864936973666
YDL118W	1.108398290634391
YDL119C	0.6885555886277932
YDL121C	0.32923652620343147
YDL122W	0.3508745461827884
YDL123W	0.375398467846396
YDL124W	0.06619074684402755
YDL125C	0.021621654167247303
YDL127W	0.008797973593650487
YDL128W	0.5800201677852332
YDL129W	0.16552183525989958
YDL130W	0.14066615299150909
YDL130W-A	0.4570910136636392
YDL131W	0.891748889315853
YDL133C-A	0.26214460116226196
YDL133W	0.682148331388424
YDL134C	0.32634156961741884
YDL135C	0.32855112548100435
YDL136W	0.22275440615197037
YDL137W	0.28499912675530453
YDL138W	0.40332156815492054
YDL142C	0.18322784759789484
YDL144C	0.3961816852978771
YDL146W	0.21129940352181376
YDL149W	0.07535969748456266
YDL151C	0.42108649100922857
YDL154W	0.6578316742034965
YDL155W	0.26190315763326605
YDL156W	0.2392519901204846
YDL157C	-0.048257709668813244
YDL159W	
YDL159W-A	0.23306690195316415
YDL160C	-0.0384461991296106
YDL160C-A	2.3346659423053366
YDL161W	0.3715436368274476
YDL162C	-0.14535202038829906
YDL167C	0.06514148894814874
YDL168W	0.2824995904909379
YDL169C	0.43974448115490433
YDL170W	0.6053847303563741
YDL171C	0.30873508931445454
YDL172C	0.10007499464278753
YDL173W	0.16426689361307983
YDL174C	0.4082639440142409
YDL175C	0.36166335593633175
YDL176W	0.33110095010064716
YDL177C	0.3707904446564607
YDL178W	0.3138702717585614
YDL179W	0.06327403871366627
YDL180W	0.45364280381524535
YDL181W	
YDL182W	1.0399554586475144
YDL183C	0.40033854158719046
YDL184C	-0.17638701078405575
YDL185W	0.36403983712529
YDL186W	1.1102671807419016
YDL187C	0.3829011861045436
YDL188C	-0.14349794775606095
YDL189W	0.22069804999072776
YDL190C	0.04415816934212188
YDL191W	0.3529862191118479
YDL192W	0.27121932402864996
YDL194W	0.10653973102994277
YDL197C	0.04040692998364177
YDL198C	-0.18054249719458773
YDL199C	0.37812562097102725
YDL200C	0.1830490592676831
YDL201W	0.00014697281519163887
YDL202W	-0.20637664782144546
YDL203C	0.5398163794815344
YDL204W	0.26301467070101753
YDL206W	0.36591384597914794
YDL210W	0.45426204770919026
YDL211C	0.2955488806833661
YDL213C	-0.03658494542790773
YDL214C	-0.291151964604828
YDL215C	-0.22030854748386286
YDL216C	0.3857062469097476
YDL218W	0.3413302978872174
YDL219W	0.16336187879158853
YDL222C	0.33225859262390095
YDL223C	0.3787476451342504
YDL224C	0.6008768893471521
YDL225W	
YDL226C	0.3707375457618231
YDL227C	0.7018281508476666
YDL229W	0.30261887423046646
YDL230W	0.5199315756648907
YDL231C	0.5254860717604025
YDL232W	0.34219881142338315
YDL233W	0.48292298628552605
YDL234C	0.4958603608064798
YDL236W	0.39735102587679366
YDL237W	0.5467304096630795
YDL238C	0.5021319545301819
YDL239C	0.674410057030761
YDL240W	0.3568893463226591
YDL241W	0.40416420267799763
YDL242W	0.5103114872111141
YDL243C	0.6421729415746641
YDR001C	0.6179834130123483
YDR003W	0.863880296790525
YDR003W-A	0.32318922653452087
YDR004W	0.6413262468538626
YDR005C	1.0007550400928522
YDR006C	0.5486292293790448
YDR007W	-0.3149333662891038
YDR008C	0.06072191351444561
YDR009W	0.3682550531471649
YDR010C	0.32064175272532375
YDR011W	0.9433964601201663
YDR014W	1.0832465301773133
YDR015C	0.7768946912303298
YDR017C	1.2239277774051558
YDR018C	1.226585299572545
YDR019C	0.7797307530612905
YDR020C	0.47152248113350076
YDR022C	0.8145692172436727
YDR024W	0.1254180154304127
YDR025W	0.13768560380316378
YDR026C	0.02539876660766126
YDR027C	1.0285283825013447
YDR028C	0.7750840310765716
YDR029W	0.3043349861135886
YDR030C	0.4409201341002855
YDR031W	0.28537386872710907
YDR032C	0.7782320614292455
YDR033W	0.43941650484499983
YDR034C	0.6480312690073978
YDR034W-B	0.7756427530915727
YDR035W	0.034426086920564106
YDR036C	0.6574618952068728
YDR042C	0.14653992884631936
YDR043C	0.49299994821103016
YDR046C	0.17950991588491125
YDR048C	-0.013851566970429085
YDR049W	-0.24707649384121338
YDR050C	0.6483613441032993
YDR051C	0.4306848097533996
YDR055W	0.543749555626606
YDR056C	0.5742851485930385
YDR057W	0.43392457373320575
YDR058C	0.017937818186160012
YDR059C	0.3324749574739356
YDR061W	0.13292193580539258
YDR063W	0.2717825325720933
YDR065W	0.17413679609060664
YDR066C	0.16616191257993188
YDR067C	0.33012041689827315
YDR068W	0.25770243419679834
YDR069C	0.28014073200331985
YDR070C	0.40866245266510987
YDR071C	0.7349655808961503
YDR072C	-0.0592522549010662
YDR073W	0.10098367308049495
YDR074W	0.5176186787112084
YDR075W	-0.04340579939579388
YDR076W	0.08169894697216544
YDR077W	-0.23210460631411264
YDR078C	-0.07647829177472242
YDR079C-A	-0.39514666739607657
YDR079W	0.041032881437665314
YDR080W	-0.02927782800982703
YDR083W	0.18687062193625315
YDR084C	0.24167269332147176
YDR085C	0.3836102065897502
YDR089W	0.1107761646520682
YDR090C	0.42357744843607376
YDR092W	-0.12079165672755723
YDR093W	-0.08215505516679922
YDR094W	0.40163118641426027
YDR095C	0.720630436875837
YDR096W	-0.29670081109907764
YDR097C	-0.20423706907303368
YDR098C	0.02333847591248497
YDR099W	0.6000981727262351
YDR100W	0.2334406261839378
YDR101C	-0.05669909403887704
YDR102C	0.5872522454123273
YDR103W	
YDR104C	-0.2109050659382048
YDR105C	-0.1948580275939966
YDR107C	-0.13969502806817063
YDR108W	0.36494837508202527
YDR109C	-0.21962500706127855
YDR110W	-0.17682691244565604
YDR111C	0.0640718210876771
YDR112W	0.37564811682948185
YDR114C	0.4620866890849253
YDR115W	0.6387491483291098
YDR116C	0.42380984081724016
YDR117C	0.13426184203536043
YDR119W	-0.31120639024415525
YDR120C	-0.033822664591295196
YDR121W	-0.058302255652321874
YDR122W	-0.26287209374154474
YDR123C	0.3475667241288603
YDR124W	-0.12181018092400168
YDR125C	-0.316039422688453
YDR126W	0.49218830288254456
YDR127W	0.25134505358894077
YDR128W	0.44807971761068144
YDR129C	0.3743188534799351
YDR130C	0.24524960672532048
YDR131C	0.24482336275001232
YDR132C	0.14980019689694946
YDR133C	-0.12998513876126314
YDR135C	-0.0038835314357122132
YDR136C	-0.06580995655754159
YDR137W	-0.2077294123768557
YDR138W	0.505784005665963
YDR139C	0.40689308052681955
YDR140W	0.40505409876553655
YDR142C	0.06486441767401832
YDR143C	-0.3642937917955291
YDR144C	-0.31745849230839496
YDR146C	0.12341159429345734
YDR147W	0.1212254293312411
YDR148C	0.40194018813800353
YDR149C	0.3634317944715113
YDR150W	0.27084121687874974
YDR151C	-0.004027170844272652
YDR152W	0.2437202022803828
YDR153C	0.08575083204200798
YDR154C	0.32537416048620627
YDR155C	-0.4446086639545399
YDR156W	0.20183164530238357
YDR157W	0.4674771314878772
YDR158W	0.14036828665400933
YDR159W	0.510370219236063
YDR161W	0.26844661187496016
YDR162C	0.3034689976629927
YDR163W	0.30867567208051677
YDR165W	-0.13840428553204112
YDR169C	-0.352220123299171
YDR169C-A	1.3400213684366629
YDR171W	-0.23995330945506438
YDR173C	-0.21499696331325463
YDR174W	-0.0452177296673583
YDR175C	-0.5133302802837627
YDR176W	0.15753043401212583
YDR178W	0.18698934921315052
YDR179C	0.3253194651017658
YDR179W-A	0.4149968171185919
YDR181C	0.44467493681179526
YDR182W-A	0.15418260386144358
YDR183W	0.19235022600186838
YDR184C	0.3198152148000914
YDR185C	-0.22969236772189716
YDR186C	-0.9388132951905344
YDR191W	-1.6524715795637037
YDR192C	-0.7280472011862609
YDR193W	0.2085262072889409
YDR194C	0.2901686574677003
YDR194W-A	0.6124004916532786
YDR195W	-2.3306775213775888
