orf	het | chromosome instability (qCTF) | standard | None | Zhu J~Li R, 2015
YBL051C	1.8708327961860447
YBL052C	1.2772536153238525
YBL053W	0.95030994727532
YBL054W	0.9275523197549438
YBL055C	1.4849576951985712
YBL056W	1.2955592813051893
YBL057C	2.050898424659328
YBL058W	0.5524180821160167
YBL059W	1.65161406278509
YBL060W	0.7874605099793591
YBL061C	0.6715309482541484
YBL062W	0.8550230620047223
YBL063W	1.3446058498902438
YBL064C	1.0465021234222271
YBL065W	1.1005363352145923
YBL066C	0.7350960040028282
YBL067C	3.494647744749432
YBL068W	1.130650259817404
YBL069W	1.3350384315119157
YBL070C	0.8003743430427211
YBL071C	0.9782419384335083
YBL071C-B	1.9085651920301727
YBL071W-A	1.3292096457151854
YBL072C	3.2395796810129425
YBL075C	0.683125723107648
YBL078C	0.7915554018972404
YBL079W	1.6757455714092366
YBL080C	0.6721516802560364
YBL081W	1.621277790446783
YBL082C	1.2725579253710821
YBL083C	1.0972207534759268
YBL085W	1.5506708650682306
YBL086C	2.1557695551378555
YBL087C	3.0455831884681457
YBL088C	1.1127252579567233
YBL089W	1.7663900995960589
YBL090W	0.9997159967299292
YBL091C	0.8159991729508229
YBL091C-A	1.1699867925969043
YBL093C	1.5337180039927187
YBL094C	1.7087304316047276
YBL095W	1.253327649931478
YBL096C	1.2696690965636206
YBL098W	1.1902003778408092
YBL099W	1.0954795973290234
YBL100C	0.9235589177128595
YBL100W-C	0.9922107473191599
YBL101C	1.4279681571152838
YBL102W	1.38734475080655
YBL103C	1.37070887330099
YBL104C	1.3449140331150735
YBL106C	1.15157007105089
YBL107C	1.3275243117994866
YBR001C	1.3806735469918712
YBR003W	1.3531299671311736
YBR005W	1.1776920388894356
YBR006W	1.4019842018560527
YBR007C	1.2531724776047095
YBR008C	1.1914716782753352
YBR009C	1.5853682844842794
YBR010W	1.3662155866880485
YBR012C	1.6404827947866771
YBR013C	1.1516867979356356
YBR014C	1.1230092767963926
YBR015C	1.2729802017144385
YBR016W	1.2074509461190923
YBR018C	1.2211024524630867
YBR019C	0.7241047622883147
YBR020W	1.0194142462785176
YBR021W	0.8608696947721618
YBR022W	0.9370341782166645
YBR023C	0.9174524893372583
YBR024W	0.5990742505689776
YBR025C	0.7387711458856464
YBR026C	1.1004748467597354
YBR027C	0.9596022103713243
YBR028C	1.020753863978891
YBR030W	1.3963349074881313
YBR031W	1.2567078341769302
YBR032W	0.8424335911539277
YBR033W	1.1878439551048643
YBR034C	1.5627575200212098
YBR035C	1.3131252147513648
YBR036C	0.969454011940753
YBR037C	0.8111671896050449
YBR040W	0.7252406067292436
YBR041W	0.8445318338236225
YBR042C	0.664572187206931
YBR043C	1.2010640550990819
YBR044C	1.0358673953496016
YBR045C	1.1847462119817567
YBR046C	1.1682427275225156
YBR047W	1.1530263257161413
YBR048W	0.79637044964919
YBR050C	0.9187718455310286
YBR051W	0.899903559504577
YBR052C	0.6825811827271694
YBR053C	0.44151446059512645
YBR054W	0.8056852038565588
YBR056W	0.8185959767424701
YBR056W-A	1.2277453321576648
YBR057C	0.6211643631541836
YBR058C	0.8925850428279624
YBR058C-A	1.1307298086384265
YBR059C	0.9702373203271978
YBR061C	0.9517558374609298
YBR062C	1.1573407676808722
YBR063C	0.7071751587383903
YBR064W	1.0022491015103745
YBR065C	0.8523858633846665
YBR066C	1.1245554556593034
YBR067C	0.8018022501229518
YBR068C	0.6874587753889245
YBR069C	0.7458627251025122
YBR071W	1.1496946191234703
YBR072C-A	0.9571773597395192
YBR072W	1.0311056625029118
YBR073W	1.207701929202251
YBR074W	0.924212747288052
YBR076W	1.1274916921265647
YBR077C	1.3602049445184
YBR078W	0.8137596631296544
YBR081C	1.7748134358095051
YBR082C	1.3422024029466468
YBR083W	1.4867030502179936
YBR084C-A	1.2779288942889853
YBR084W	1.720363521972603
YBR085C-A	1.4042508721771532
YBR085W	
YBR089C-A	1.494864074319772
YBR090C	1.2900706165396791
YBR092C	1.4107977384529655
YBR093C	0.9974922415793627
YBR094W	1.2093369286589228
YBR095C	1.3421286344792078
YBR097W	
YBR098W	1.2187278314073529
YBR099C	1.532453432596023
YBR101C	
YBR103W	1.3158118210923992
YBR104W	1.5982761182974166
YBR105C	1.2186155282830247
YBR106W	1.4282704387814968
YBR107C	1.3134592878479623
YBR108W	1.8565636052355958
YBR111C	1.7745530393729492
YBR111W-A	1.0278245469780443
YBR112C	1.7956017449929098
YBR113W	1.3669767594694586
YBR114W	1.7830127663885962
YBR115C	1.616538169071168
YBR116C	1.8843598505016326
YBR119W	1.3783569647626122
YBR120C	1.0235821426707048
YBR121C	1.5881472789716826
YBR122C	1.1409128609106538
YBR125C	0.7175457303757233
YBR126C	1.1987813637941716
YBR127C	0.9353994077675071
YBR128C	1.0923547500425312
YBR129C	0.6478815894600054
YBR130C	0.9857891631317913
YBR131W	0.6937499931604201
YBR132C	0.9629843732870608
YBR133C	0.986753667239676
YBR134W	0.8071510974070565
YBR137W	1.401188368390869
YBR138C	0.8394305507877159
YBR139W	1.3988875935241623
YBR141C	1.087571865781028
YBR144C	0.8238249935603821
YBR145W	1.2144257905950058
YBR146W	0.814588292773383
YBR147W	0.7456713906850069
YBR148W	1.224404523109657
YBR149W	1.1664670999968223
YBR150C	1.1172815514117302
YBR151W	1.1802660213731873
YBR156C	1.34360149298791
YBR157C	1.1449033341748236
YBR158W	1.2296075906249417
YBR159W	0.9466057484272806
YBR161W	1.1731767262920578
YBR162C	0.9301986615163563
YBR162W-A	1.0891685655243857
YBR163W	0.45864026470921776
YBR164C	0.7701801026042001
YBR165W	1.1905001364954255
YBR166C	0.9877590490006887
YBR168W	1.3931485486046744
YBR169C	1.0629466889582602
YBR170C	1.526250909468086
YBR171W	0.9236241557394582
YBR172C	1.0657669148622713
YBR173C	0.8689585012271164
YBR174C	0.9356400077332313
YBR175W	0.8862122027487533
YBR176W	1.1434712610451963
YBR177C	0.7893313480602736
YBR178W	0.8490887784322433
YBR179C	0.9685155932509307
YBR180W	0.9288819244535457
YBR181C	0.6278538267642659
YBR182C	0.6263184774075685
YBR182C-A	1.0900800728665967
YBR183W	0.7681369986823905
YBR184W	0.751632702170335
YBR185C	0.5684370828028045
YBR186W	0.7931022386376212
YBR187W	0.7209290705282734
YBR188C	0.6661839754673909
YBR189W	0.8141326239943061
YBR191W	1.6404069785136632
YBR194W	1.2154384433174166
YBR195C	1.274979622596328
YBR196C-A	0.7060034058633602
YBR196C-B	1.0466211792349642
YBR197C	0.9099700229418568
YBR199W	0.7738498505393957
YBR200W	0.9510895014753168
YBR200W-A	1.0757391200832096
YBR201W	0.9240534885272773
YBR203W	1.0808467515214593
YBR204C	0.626845645095066
YBR205W	0.5520397285883001
YBR206W	0.8898628113713689
YBR207W	0.5898687031836493
YBR208C	0.9222585498978256
YBR209W	1.0569865487084533
YBR210W	1.1635172245453738
YBR212W	1.2293851748028766
YBR213W	0.6398066743746968
YBR214W	1.0430937002154825
YBR215W	0.862543083565128
YBR216C	0.9076145343870354
YBR217W	0.9108703064588182
YBR218C	0.48428105239983954
YBR219C	0.8850029663244771
YBR220C	0.6927867157322717
YBR221C	0.7086935473252688
YBR221W-A	1.6478060722026369
YBR222C	1.0295050018847798
YBR223C	0.9619023085956503
YBR224W	0.9095333819262525
YBR225W	0.9251580550765138
YBR226C	0.8962465409295736
YBR227C	0.9889717983838757
YBR228W	0.7994045088211957
YBR229C	0.5236484868478661
YBR230C	0.9475433700390854
YBR230W-A	1.0160270843823278
YBR231C	0.9698620082220567
YBR232C	0.9041217757481306
YBR233W	0.8066946396470236
YBR235W	0.6100473261035668
YBR238C	0.703104547049629
YBR239C	0.743842635339496
YBR240C	1.127813066168828
YBR241C	0.9942345250269333
YBR242W	1.0570512467157407
YBR244W	0.9904811565627066
YBR245C	0.902691190377042
YBR246W	0.9653756701323424
YBR248C	0.5506127954134671
YBR249C	0.88671949106964
YBR250W	1.130171372914202
YBR251W	1.0292729371736415
YBR255W	0.9354240486763116
YBR258C	0.8834575741176067
YBR259W	0.9068411021058222
YBR260C	1.099407485383739
YBR261C	0.835996835187378
YBR262C	1.0532089954236143
YBR263W	1.1477912496869307
YBR264C	1.2351558647399457
YBR266C	1.127393920392664
YBR267W	2.559698160022099
YBR268W	0.8198072851347156
YBR269C	1.3233869266347147
YBR270C	1.0892631607982675
YBR271W	1.2986748048010517
YBR272C	1.0028168905014772
YBR273C	1.889712613281173
YBR274W	1.0938735884604016
YBR275C	1.0543281882198274
YBR276C	1.0123710125195746
YBR277C	1.3787456596328802
YBR278W	1.3208968879904266
YBR279W	
YBR280C	0.5696499116997715
YBR281C	1.7447975968359555
YBR282W	1.3943100873535144
YBR283C	1.1788381466895659
YBR284W	1.8913733232616228
YBR285W	1.5368040252803126
YBR286W	1.752175328302173
YBR287W	0.8748468905209094
YBR288C	1.0168884312762316
YBR289W	1.1936281770214703
YBR290W	1.0867302099188598
YBR291C	1.480581469239582
YBR292C	1.549797886194285
YBR293W	1.1741945033973473
YBR294W	1.141616153109535
YBR295W	1.441063775725274
YBR296C	1.4172901828409652
YBR296C-A	1.3065149867895072
YBR297W	2.0734502083982544
YBR298C	1.6486536682036368
YBR299W	0.9471016013840482
YBR300C	0.9506731585703526
YBR301W	1.4403212848218083
YCL001W	1.0643235935108357
YCL001W-A	2.122750485765529
YCL001W-B	1.1718308649886677
YCL002C	0.9389916108216205
YCL005W	1.3224068101469062
YCL005W-A	1.0097203632435163
YCL007C	
YCL008C	1.4182132528255427
YCL009C	1.7307754034882576
YCL010C	1.6032703332662108
YCL011C	1.8916430803445723
YCL012C	1.0929557946773523
YCL014W	1.312410977886017
YCL016C	1.5484681862811973
YCL021W-A	0.9049768456530648
YCL022C	0.6630046044316835
YCL023C	1.0572937279871346
YCL024W	1.0739576509984439
YCL025C	0.9891648468544753
YCL026C-A	1.3275355809973843
YCL026C-B	0.8411889506483174
YCL027W	1.5503798927875
YCL028W	1.4274186008351564
YCL029C	1.7009787201797988
YCL030C	1.8339849159630197
YCL032W	2.0537265584453523
YCL033C	1.6391645972153437
YCL034W	1.7346827681697725
YCL035C	1.2560108606532538
YCL036W	1.3107470394393645
YCL037C	1.0815647400660262
YCL038C	1.0401264207624707
YCL039W	1.430663968595977
YCL040W	1.1093205622032447
YCL042W	1.5748031412155348
YCL044C	1.3795083298889683
YCL045C	1.499777481340184
YCL046W	1.663039036500747
YCL047C	1.8017735607399823
YCL048W	1.4885887174424244
YCL049C	1.5096795634038405
YCL050C	1.6689375450775619
YCL051W	1.8599162620927365
YCL055W	1.1746958195591282
YCL056C	1.5712471030219852
YCL057C-A	1.0075085043590066
YCL057W	1.7679323109924747
YCL058C	0.7412567215286249
YCL061C	1.0870739455379013
YCL063W	1.4824730914789583
YCL064C	2.093408114397108
YCL069W	1.1814011449749258
YCL076W	0.6560459253184998
YCR001W	1.645679962576516
YCR002C	2.3421789439091762
YCR003W	1.1797785781389536
YCR004C	1.7549734749176256
YCR005C	1.820192333458517
YCR006C	1.2782780877373003
YCR007C	1.6420866759679722
YCR008W	1.3330342620170383
YCR009C	1.714703549079145
YCR010C	1.508290309482609
YCR011C	2.181600634479601
YCR014C	1.8911429761177134
YCR015C	1.6100597147412925
YCR016W	1.106027893420975
YCR017C	1.5547924149129242
YCR019W	2.1185595041566025
YCR020C	1.8906252724533883
YCR020C-A	1.7420430865781285
YCR020W-B	2.620418105654728
YCR021C	1.354783488571822
YCR022C	1.8496051585503956
YCR023C	1.4158427822297275
YCR024C	1.0397876656684029
YCR024C-A	1.027840173769935
YCR025C	1.285718325630119
YCR026C	1.6223352512156153
YCR027C	1.3839115385403653
YCR028C	1.033581748645659
YCR028C-A	1.919828437062233
YCR030C	1.678237419101994
YCR031C	1.657308707441631
YCR032W	1.4122080322148143
YCR033W	2.124022629868374
YCR034W	1.1803765482621331
YCR036W	1.289579559582359
YCR037C	1.5394267985344472
YCR043C	1.2509726373035694
YCR044C	1.2850190351810358
YCR045C	1.70417284957622
YCR046C	1.3770159330110459
YCR047C	2.030457667796549
YCR048W	1.6766588926303887
YCR049C	1.2953399512931858
YCR050C	1.876106533844306
YCR051W	0.9255683918301016
YCR053W	1.6689231434976997
YCR059C	1.346997509218274
YCR060W	1.4438229090155315
YCR061W	1.2414214043094236
YCR063W	1.2212172839412994
YCR065W	1.3016287677699336
YCR066W	1.2958796650321662
YCR067C	1.5696831032842862
YCR068W	1.190102135401856
YCR069W	1.7617141173491837
YCR071C	1.1473259408099716
YCR073C	1.5558109002577005
YCR073W-A	1.6501044785007077
YCR075C	1.5441333485953395
YCR075W-A	1.3250077850492405
YCR076C	1.5282857422289757
YCR077C	1.385202818659094
YCR079W	0.9919548254967825
YCR081W	1.7164407730648157
YCR082W	1.145172486923607
YCR083W	1.3818625851982582
YCR084C	
YCR085W	1.4333136304403131
YCR086W	0.9966048403970105
YCR087C-A	1.7540738230868749
YCR087W	1.543457205557828
YCR088W	1.6090308280360224
YCR089W	1.1270868849083289
YCR090C	1.1308231996947675
YCR091W	1.787932707682485
YCR092C	0.8886971782307054
YCR094W	0.7705293309379545
YCR095C	0.9450847238479515
YCR095W-A	1.2181697979144037
YCR098C	1.3308109154076349
YCR099C	0.6311736034766176
YCR100C	1.4719793106176648
YCR101C	1.282269341614403
YCR102C	1.183418811670947
YCR102W-A	1.1393038449579551
YCR105W	0.836985274357236
YCR106W	1.6321935021104599
YCR107W	1.285987735566399
YDL001W	1.4461529986671988
YDL002C	0.9637939621126657
YDL006W	1.179502541738774
YDL009C	0.9875974981463602
YDL010W	1.447377782700761
YDL011C	1.1529879437259105
YDL012C	0.8490888784069516
YDL013W	0.9353245689140255
YDL018C	1.0991042167106444
YDL019C	1.2646795001931914
YDL020C	0.7954986366333532
YDL021W	1.2874264421463806
YDL022W	0.9141871295233507
YDL023C	1.1493584044653202
YDL024C	1.2113133569936967
YDL025C	1.420751908353266
YDL026W	1.1953385155639382
YDL027C	1.043242152735506
YDL032W	0.6057979273601025
YDL033C	1.0020966470950368
YDL034W	1.2628757485085225
YDL035C	1.1539373406061415
YDL036C	0.9995373545467274
YDL037C	1.2046020030170141
YDL039C	1.2380586227261994
YDL040C	0.9471909420078657
YDL041W	
YDL042C	
YDL044C	1.630032326728377
YDL045W-A	1.4420352523958437
YDL046W	1.0644912887754137
YDL047W	1.129378172678332
YDL048C	1.0558243183324
YDL049C	1.6272575210611604
YDL050C	1.2155819611358802
YDL051W	1.5356113813291457
YDL052C	1.4817288476712218
YDL053C	1.7560802467896384
YDL054C	1.35755634492792
YDL056W	2.526440836655844
YDL057W	1.673078240197658
YDL059C	1.1582186143882975
YDL061C	1.3320809438307555
YDL062W	1.571583821280232
YDL063C	1.8213972317930007
YDL065C	1.5831899115405779
YDL066W	1.900490400381147
YDL067C	0.96874669665972
YDL068W	1.930512466272682
YDL069C	1.341550548139142
YDL070W	0.7741930581099312
YDL071C	1.1385250511374367
YDL072C	1.1090521600458785
YDL073W	0.9648838602720701
YDL074C	0.7406935013944055
YDL075W	0.7048581899643446
YDL076C	1.6526946149768476
YDL077C	1.4913118267369034
YDL078C	1.6696296615702522
YDL079C	1.5809275075847928
YDL080C	1.761465487846483
YDL081C	0.3045267785333883
YDL082W	2.098354421043093
YDL083C	1.6437794796111207
YDL085C-A	1.3920224744334748
YDL085W	1.5293285936089769
YDL086W	1.3826246247499525
YDL088C	1.068818358365216
YDL089W	0.9254269785986724
YDL090C	7.720750179589865
YDL091C	0.9268171587645354
YDL093W	1.0658015030973316
YDL094C	0.8188017967378609
YDL095W	1.2010103566195744
YDL096C	0.933098310175778
YDL099W	1.3615317657797532
YDL100C	1.0659979326021087
YDL101C	1.8732925859579144
YDL104C	1.221147331493023
YDL106C	1.5118481649036466
YDL107W	0.8324393220858834
YDL109C	1.1255114487176476
YDL110C	0.9953871118980162
YDL112W	0.8273819805719864
YDL113C	0.8748613624854952
YDL114W	0.9865759927180522
YDL115C	1.3024127320367627
YDL116W	0.9216632659116754
YDL117W	1.516867025372535
YDL118W	1.8798293770120336
YDL119C	1.5190745506933103
YDL121C	1.210325380257879
YDL122W	1.2289181058244445
YDL123W	1.2499905766763248
YDL124W	0.9843001713090674
YDL125C	0.9460036492760555
YDL127W	0.9349847494929124
YDL128W	1.4258142017379725
YDL129W	1.0696515883475242
YDL130W	1.048294048257127
YDL130W-A	1.3201858665717552
YDL131W	1.6936708067399313
YDL133C-A	1.1526758471114495
YDL133W	1.513569038839655
YDL134C	1.20783785444072
YDL135C	1.209736441549653
YDL136W	1.1188293543852879
YDL137W	1.1723138695696447
YDL138W	1.2739838321358987
YDL142C	1.0848656896651416
YDL144C	1.2678488030220945
YDL146W	1.1089865073747955
YDL149W	0.9921787010061234
YDL151C	1.2892485530140783
YDL154W	1.4926746624518463
YDL155W	1.1524683838926002
YDL156W	1.1330050992792562
YDL157C	0.8859589762510026
YDL159W	
YDL159W-A	1.1276904888384807
YDL160C	0.8943896331698378
YDL160C-A	2.933514415681274
YDL161W	1.2466782673564718
YDL162C	0.8025295370045065
YDL167C	0.9833985840046265
YDL168W	1.1701661133585226
YDL169C	1.3052806525653857
YDL170W	1.4476090032702342
YDL171C	1.1927092772059058
YDL172C	1.013415613523876
YDL173W	1.0685732648380888
YDL174C	1.2782306272718136
YDL175C	1.238188518696273
YDL176W	1.211927408627099
YDL177C	1.2460310780412107
YDL178W	1.1971217436889117
YDL179W	0.9817939552191797
YDL180W	1.3172229513203468
YDL181W	
YDL182W	1.8210190610337431
YDL183C	1.2714206311413303
YDL184C	0.7758623530412885
YDL185W	1.2402305383728682
YDL186W	1.8814352430254748
YDL187C	1.2564373764163232
YDL188C	0.8041226709263981
YDL189W	1.11706240593947
YDL190C	0.965368417506833
YDL191W	1.2307325858597622
YDL192W	1.160473410474842
YDL194W	1.0189705150176929
YDL197C	0.9621451205511384
YDL198C	0.7722917020066595
YDL199C	1.2523339153770305
YDL200C	1.084712063669727
YDL201W	0.927551274364251
YDL202W	0.7500934013622974
YDL203C	1.3912686193149923
YDL204W	1.1534234646926027
YDL206W	1.2418408027298813
YDL210W	1.3177550439882468
YDL211C	1.1813788708852166
YDL213C	0.8959889375109249
YDL214C	0.6772492039137413
YDL215C	0.7381222511696562
YDL216C	1.2588476582165269
YDL218W	1.2207170971615444
YDL219W	1.067795620107854
YDL222C	1.212922126709418
YDL223C	1.2528683970243168
YDL224C	1.4437355873633198
YDL225W	
YDL226C	1.2459856240379465
YDL227C	1.5304791573604035
YDL229W	1.1874538467796854
YDL230W	1.374182365551452
YDL231C	1.378955132267766
YDL232W	1.2214633777289985
YDL233W	1.3423822957394875
YDL234C	1.3534988883967385
YDL236W	1.2688535727976278
YDL237W	1.397209581835919
YDL238C	1.3588878297638798
YDL239C	1.5069198347244874
YDL240W	1.2340863942558742
YDL241W	1.2747078758541055
YDL242W	1.3659161903321948
YDL243C	1.4792197105308362
YDR001C	1.4584345709213524
YDR003W	1.6697243877402175
YDR003W-A	1.2051291662202683
YDR004W	1.4784921780395297
YDR005C	1.7873356359802188
YDR006C	1.3988411652207668
YDR007W	0.6568147521697358
YDR008C	0.9796010113414175
YDR009W	1.2438525127851887
YDR010C	1.202940219104608
YDR011W	1.7380495951438826
YDR014W	1.8582174282227923
YDR015C	1.5949809734183364
YDR017C	1.9790994601538467
YDR018C	1.9813829676278425
YDR019C	1.5974178932179839
YDR020C	1.3325862763341056
YDR022C	1.6273532571894382
YDR024W	1.0351919050228953
YDR025W	1.0457329759802079
YDR026C	0.9492491779845822
YDR027C	1.8112002101861762
YDR028C	1.5934251421839971
YDR029W	1.188928436289948
YDR030C	1.306290846316748
YDR031W	1.1726358710580749
YDR032C	1.5961301246398005
YDR033W	1.3049988350271726
YDR034C	1.4842535479309225
YDR034W-B	1.5939052307088633
YDR035W	0.9570060101411015
YDR036C	1.4923569254587636
YDR042C	1.0533411598972953
YDR043C	1.3510410449135972
YDR046C	1.081671012699288
YDR048C	0.9155228628545566
YDR049W	0.7151215754572959
YDR050C	1.4845371688759215
YDR051C	1.297496022351894
YDR055W	1.3946482476146262
YDR056C	1.4208863184075573
YDR057W	1.3002798280159265
YDR058C	0.9428382694726383
YDR059C	1.213108040775621
YDR061W	1.041639737696054
YDR063W	1.1609573541025389
YDR065W	1.0770540957231924
YDR066C	1.0702015823841364
YDR067C	1.211084873831492
YDR068W	1.1488588624063554
YDR069C	1.168139236197281
YDR070C	1.278573050561402
YDR071C	1.5589528875566276
YDR072C	0.8765117827264801
YDR073W	1.0141964062598412
YDR074W	1.3721949813839271
YDR075W	0.8901280377578277
YDR076W	0.9976257763916454
YDR077W	0.727986347570014
YDR078C	0.8617101060251471
YDR079C-A	0.5878905208540688
YDR079W	0.9626829767696721
YDR080W	0.9022676649068075
YDR083W	1.087995786764536
YDR084C	1.135085117244717
YDR085C	1.2570466106861453
YDR089W	1.0226107209049364
YDR090C	1.291388937757207
YDR092W	0.8236333210750852
YDR093W	0.8568322796826304
YDR094W	1.27253135155603
YDR095C	1.5466352448619103
YDR096W	0.6724812916843873
YDR097C	0.7519318598042078
YDR098C	0.9474788487437688
YDR099W	1.443066465861415
YDR100W	1.1280116158208469
YDR101C	0.8787056165099439
YDR102C	1.4320284503025333
YDR103W	
YDR104C	0.746202304331428
YDR105C	0.7599909125485687
YDR107C	0.8073903748187177
YDR108W	1.2410112103988902
YDR109C	0.7387095913931558
YDR110W	0.7754843623157871
YDR111C	0.9824794591957902
YDR112W	1.250205090529021
YDR114C	1.3244784599890929
YDR115W	1.476277775535306
YDR116C	1.2915886236698233
YDR117C	1.042791068032309
YDR119W	0.6600172005852101
YDR120C	0.8983624601152074
YDR121W	0.8773280808599137
YDR122W	0.7015490187082816
YDR123C	1.2260758204521973
YDR124W	0.8227581420667719
YDR125C	0.6558643600768428
YDR126W	1.3503436290287651
YDR127W	1.143396207640491
YDR128W	1.312442803450843
YDR129C	1.2490629052141264
YDR130C	1.1381586225541942
YDR131C	1.1377923673577914
YDR132C	1.0561425839276195
YDR133C	0.8157337124871962
YDR135C	0.9240880157341442
YDR136C	0.8708769997212616
YDR137W	0.7489310223572445
YDR138W	1.3620258980615993
YDR139C	1.277052696544549
YDR140W	1.2754725296326932
YDR142C	0.9831605072227768
YDR143C	0.6144012205173293
YDR144C	0.6546450076578783
YDR146C	1.0334678638395542
YDR147W	1.0315893756403334
YDR148C	1.2727968649558066
YDR149C	1.2397080705035688
YDR150W	1.1601485174171797
YDR151C	0.9239645918669671
YDR152W	1.1368444636268922
YDR153C	1.001107406744271
YDR154C	1.2070065966590753
YDR155C	0.5453897130692873
YDR156W	1.1008512237179546
YDR157W	1.3291102616223327
YDR158W	1.048038103070186
YDR159W	1.3659666565219333
YDR161W	1.1580909246375142
YDR162C	1.188184325432249
YDR163W	1.1926582222422084
YDR165W	0.8084994606673417
YDR169C	0.6247756635185203
YDR169C-A	2.0788542565790804
YDR171W	0.7212422562117301
YDR173C	0.7426862929305035
YDR174W	0.8885711151596838
YDR175C	0.48633984833494426
YDR176W	1.0627848819467576
YDR178W	1.0880978045868102
YDR179C	1.206959599000619
YDR179W-A	1.2840159284233577
YDR181C	1.3095172051258395
YDR182W-A	1.0599082191423748
YDR183W	1.092704201614999
YDR184C	1.2022300065792075
YDR185C	0.7300590922198908
YDR186C	0.12073851619163377
YDR191W	-0.4924808376270132
YDR192C	0.3018417848038686
YDR193W	1.1066036055866824
YDR194C	1.1767558502099806
YDR194W-A	1.453637379459845
YDR195W	-1.075237345190527
YDR197W	1.430816827635246
YDR198C	1.3308679990325731
YDR199W	1.1450745989890954
YDR200C	1.2126928917916657
YDR202C	0.9702258668906247
YDR203W	1.406627823646985
YDR204W	1.1113815211108677
YDR205W	0.8221673991556018
YDR206W	1.4011405145095503
YDR207C	0.033539671861627054
YDR209C	0.4224439708688312
YDR210W	0.9511335668634676
YDR213W	1.5134145101213972
YDR214W	1.1830777016039804
YDR215C	1.2370242050621938
YDR216W	1.2540757950526664
YDR217C	1.1129297663368618
YDR218C	1.2963262005733573
YDR219C	1.1646667511888278
YDR220C	1.364340494359813
YDR221W	1.3912003956052472
YDR222W	1.061924670839269
YDR223W	1.0591383634441427
