orf	gene	w.N	w.S	w.rat	w.exp.1	w.exp.2	w.6h	w.12h	w.18h	w.24h	w.42h	wd.6h	wd.12h	wd.18h	wd.24h	wd.42h
YKR100C	SKG1	1.00250076115407	1.03200435806625	0.971411364030028	1.0171455915825	1.01469001357968	1.03220002251144	1.04687636814723	1.0482673235237	1.03079978819993	1.02630406023276	1.01480066477555	1.02922961748128	1.03059712611326	1.01342403361959	1.0114459061365
YOR015W	YOR015W	0.982175931983088	0.990164428613819	0.99193215146911	0.98616209138776	0.985496609796437	0.975560814838392	0.988113476545052	0.982630593644523	0.975745476205066	0.973383141293909	0.989249965455021	1.00197876715637	0.996418947986261	0.989437218005374	0.987708259590026
YOR297C	TIM18	0.943102272530836	0.962769969933622	0.979571758553976	0.952885379554563	0.951247842533277	0.949021392116903	0.944052501694998	0.938998920835889	0.948202152404158	0.95592327402317	0.995944960935945	0.990730387883908	0.98542693694685	0.995085214600948	1.0049150508215
YMR086W	SEG1	0.979679397580715	0.978794192986727	1.00090438276027	0.979236695258475	0.979310465084011	1.0019486676005	0.993375161411498	0.99283807298302	0.98972141628521	1.00335129578424	1.02319354702698	1.01443825197879	1.0138897753632	1.01070703444581	1.02454873255967
YOR061W	CKA2	0.981591624608327	0.943094588112437	1.04081991030501	0.96215058535793	0.965363811351633	0.949677023139234	0.939529069464489	0.942852946411321	0.93624567807149	0.944529106584036	0.987035748448819	0.976488591040013	0.979943223815189	0.97307603645348	0.978417769008324
YLR306W	UBC12	0.987204094861847	1.01326690777377	0.974278432748598	1.00015060892961	0.997981125684152	0.989684994940762	1.00160755507593	0.986317601660209	1.00781754686681	0.994751200812725	0.989535961988718	1.00145672675026	0.986169075791291	1.00766578340177	0.996763541124875
YOR030W	DFG16	1.05113662871773	0.982177007465676	1.07021099122447	1.01607196026243	1.02183376817482	1.04138606116782	1.04274412432457	1.02373286951057	1.02892397582467	1.03535828987378	1.02491368908443	1.0262502707537	1.00753973099126	1.0126487257447	1.01323553998721
YHR057C	CPR2	1.00860823355879	0.996934261338469	1.01170987162649	1.0027542591796	1.0037275567519	1.00030832591464	0.991429517848668	0.988357824294669	0.989629056834144	0.997665903914532	0.997560784965441	0.988706364268949	0.985643107717426	0.986910848570021	0.993960858405662
YER173W	RAD24	0.989037662490015	0.977918837140559	1.0113698856461	0.983462536546488	0.984389537006525	0.976239525938173	0.990221678782186	0.988506609459115	0.967710769809464	0.980755661008196	0.992655530495672	1.0068728009299	1.00512889177288	0.983983358641868	0.996308497945458
YPL178W	CBC2	0.977408383103122	0.983471905278238	0.993834575098105	0.980435456705513	0.979930294181644	0.983957880226489	0.981134942422075	0.992568136005636	0.979784847154345	0.978092183750761	1.0035927133162	1.00071344392104	1.0123747863433	0.999336407565925	0.998124243691825
YPL147W	PXA1	1.00303749604882	0.990416528901926	1.01274309018337	0.996707035790937	0.997759331127903	0.977961413428267	0.987577833147914	0.98593771962204	0.974482060748841	0.985268176761752	0.98119244503196	0.990840635898814	0.989195103694286	0.977701597115286	0.987480794239198
YFR012W	DCV1	0.983104897619591	0.98502754575497	0.998048127543576	0.984065752133422	0.983905544523411	0.990755216083233	0.981721900897583	0.979994395636963	0.974870043707758	0.994785933091379	1.00679778148494	0.997618196517096	0.995862719043284	0.990655392278689	1.01105836696269
YKL171W	NNK1	0.98493176447454	1.00652754460139	0.978544273087522	0.99567110558481	0.993873117879762	1.00032682904251	0.992789387287386	0.995502973057739	1.00407018639275	0.990224940139676	1.00467596521741	0.997105752812088	0.999831136480583	1.00843559761936	0.996329332512918
YER137C	YER137C	0.992930010264355	0.989995515516567	1.00296414953583	0.991461677213764	0.991706248513647	0.988490772503516	0.986609543200149	0.99423866409203	0.988955445773913	1.00049696239349	0.997003510293411	0.995106080118748	1.00280090188263	0.997472185261971	1.00886423161397
YMR011W	HXT2	1.00093345892935	0.992614183138328	1.00838117763411	0.996765141701383	0.997458653819873	0.989683584631625	0.990180035789694	0.988698430897689	1.00238621734771	0.986052166380012	0.992895460752499	0.993393523071595	0.991907109843424	1.00563931804109	0.988564450871042
YBR116C	YBR116C	0.998222335624784	0.981905828600497	1.01661718114816	0.990030469020614	0.991391096670732	0.985788812461719	0.990388652302619	0.997751057915984	1.00253139748704	1.0091704459529	0.995715630284499	1.00036179016022	1.00779833463409	1.01262681185842	1.01793373910849
YCR008W	SAT4	1.00984454130184	1.02215293231608	0.987958366478144	1.01598009777509	1.01495492237147	1.0163420853302	1.03551273273614	1.02714933722311	1.02200325129648	1.01372420617708	1.00035629394307	1.01922541101329	1.01099356126413	1.00592841684063	0.998787417877128
YDR193W	YDR193W	1.00087631042571	1.00247596885401	0.998404292493784	1.00167582031166	1.00154252432664	0.999143036215611	0.988516427808426	0.978701112259732	0.986120075728369	0.984630686224307	0.997471453293879	0.986862623379348	0.977063729016859	0.984470280436188	0.983114208641617
YPR068C	HOS1	0.994843184575705	0.980049274332225	1.0150950678001	0.987418523787041	0.988652108028949	0.991039933921006	0.996130757043943	0.982109580180919	0.981051872185402	0.982689074455421	1.00366755336944	1.00882324267474	0.994623410966851	0.993552225881664	0.993968521864161
YOR031W	CRS5	0.990158648862391	0.994626235755196	0.995508275639428	0.992389928263307	0.992017699495793	0.990647239994214	0.992740919115199	1.00452876146226	0.996814181292106	0.994408082942147	0.998243948049591	1.00035368240033	1.01223191897987	1.00445818009917	1.00240961773925
YDR415C	YDR415C	0.999729818295531	0.989552617294468	1.01028464866162	0.994628201028739	0.995476659091309	0.981231524803989	0.996310504870638	0.988864421033126	0.989627836452263	0.999169926459799	0.986530970858363	1.00169138964707	0.99420509091774	0.994972629399303	1.00371004918574
YKL094W	YJU3	0.984251241303438	0.97717634939151	1.00724013829882	0.980707415522569	0.981297165822792	0.983561034257955	0.99529568567659	0.995428733496377	0.994063742541787	0.983882816787197	1.00290975543798	1.01487525221398	1.01501091736516	1.01361907415791	1.0026349316542
YJL157C	FAR1	1.0084984520124	1.01887385407401	0.989816794277215	1.01367287851138	1.01280863407846	1.01677779198261	1.00807525012872	1.01178530861744	1.01834312996306	1.01544837188434	1.00306303299323	0.994477874962108	0.99813789050299	1.00460725698663	1.00260635397158
YPL110C	GDE1	1.01544625870186	0.999429515428227	1.01602588579423	1.00740605630392	1.0087416554263	0.98897930112929	0.995429900990684	1.00348675246312	0.999125860466737	0.980686602297213	0.981708711140537	0.98811188870834	0.996109509351994	0.991780676932241	0.972188069186821
YLR053C	YLR053C	0.991400103207251	0.994905469794457	0.996476683771846	0.993151239960805	0.992859169185388	0.981165074047591	0.994059433910104	0.979469091758769	1.00220049748293	0.9911958296096	0.987931177618339	1.0009144568448	0.986223499854287	1.00911166110258	0.99832469737158
YDR183W	PLP1	0.996984909176202	1.00036487121098	0.996621270766253	0.998673460279854	0.998391836627469	0.991129223256845	0.991757267427546	1.00538125046	1.00550125530044	0.986221214368544	0.992445741953636	0.993074620356517	1.00671670014968	1.00683686439276	0.987809773865904
YBR068C	BAP2	0.940323714149542	0.949126275019943	0.990725616704462	0.944714742196645	0.943981482825353	0.938153090901629	0.94723595656538	0.951063752616942	0.935592282327455	0.945152341635083	0.993054357043526	1.00266875730432	1.00672055821373	0.990343688457769	1.00124034086582
YEL003W	GIM4	0.982977365962594	0.98245667313271	1.00052999062872	0.9827169850615	0.982760377088112	0.992373744700727	0.993872412246564	0.981094071268605	0.99353055119542	0.987006481733445	1.0098265927892	1.01135161735743	0.998348544069589	1.01100374400595	1.00432058998747
YGL027C	CWH41	0.996134068644731	1.04631188526677	0.952043155268902	1.02091474440432	1.01674223036559	1.03070655790936	1.02128092082904	1.02644119741503	1.0161444007828	1.0224161462249	1.00959121568056	1.00035867483228	1.00541323655184	0.995327382969376	1.00558048607587
YCR075C	ERS1	0.989748063671677	0.978179866570465	1.01182624739739	0.983946964455268	0.984911447721924	1.00213157396534	0.982000651489748	0.994169918653764	0.984458427562832	0.998235124337389	1.0184812903205	0.99802193305551	1.01038974108138	1.0005198075974	1.01352779140326
YDL179W	PCL9	0.963882401173411	0.954768656380691	1.00954550061087	0.959314705963237	0.960074482552379	0.961327885512211	0.948033911009455	0.956883804496075	0.965486525294734	0.955095917702279	1.00209856008301	0.9882407776263	0.997466002082474	1.00643357106185	0.994814397277944
YNL255C	GIS2	0.993442302570437	1.00076803125787	0.992679893383259	0.997098439128104	0.99648814995512	0.986106289898075	0.99968962770445	0.986260445591054	1.0141028703495	1.00237563356786	0.988975863567051	1.00259872894657	0.989130467853779	1.01705391419153	1.0059082324391
YBR020W	GAL1	0.994190361165339	0.997581664587454	0.996600475387128	0.995884569319217	0.995602000932264	0.995317513756282	1.00277792198559	0.994346537102783	0.989561272676462	0.985017847618163	0.999430601115426	1.00692183901502	0.998455611961651	0.99365057272945	0.98936909196226
YNL065W	AQR1	0.997670438621872	0.986612366246652	1.01120812261586	0.992125996123003	0.993047925468916	0.973110971902961	0.973687522496597	0.988869210121624	0.975357830345718	0.971313366128612	0.980834063118648	0.981415189503693	0.996717366529952	0.98309875374417	0.978113282568875
YMR162C	DNF3	0.998879399944157	1.02867290858297	0.971036946350751	1.01366669949455	1.01118703434219	1.01049140834254	1.00633970559405	1.01839782595937	1.01397760056333	1.00717144392757	0.99686751951742	0.992771791848195	1.00466733934062	1.00030670936407	0.996028835143017
YKL030W	YKL030W	0.993255213074031	0.98608390703461	1.00727251097829	0.989663064477267	0.990260852475257	0.988021834179393	0.981476700188433	0.986057107805101	0.998862260645479	0.979918713307797	0.998341627209518	0.991728129923534	0.996356379457215	1.00929528088741	0.989556146603586
YOR071C	NRT1	0.995985706323998	1.00602563916019	0.990020201826496	1.00099308529031	1.00015677728091	0.982409599300678	1.00736996158893	0.99872564370962	0.994765450072846	0.991889218979618	0.981434950687755	1.00637054979932	0.997734807948218	0.993778543219751	0.991733737660838
YLR081W	GAL2	0.986571890975862	0.984103806773276	1.00250795107752	0.985337076113984	0.985542771210828	0.989026217799392	0.981266926503073	0.97470996104718	0.980137095931913	0.968073380859904	1.00374404026281	0.995869281985244	0.989214741508849	0.994722638264482	0.982274345811028
YCR005C	CIT2	0.996393542887749	0.988154365170465	1.0083379459806	0.992265402416206	0.99295223618615	0.990118214682871	1.00183987584728	0.993680892334074	0.99873410573724	0.975541641970932	0.997836075178973	1.00964910537822	1.00142652350311	1.00651912613831	0.982465829089533
YHL008C	YHL008C	0.999893495317355	0.990428143998155	1.00955682789969	0.995149566026633	0.995938655012831	0.983802068116314	0.988132445596401	1.00444522328159	0.987361718060372	0.982546879697636	0.988597193529786	0.992948677596023	1.00934096498889	0.992174193475905	0.986553614273539
YPR014C	YPR014C	1.00220436533914	0.990475982298341	1.01184115844342	0.996322916138624	0.99730075528437	1.00241184700982	1.00657769540537	0.996623871744008	0.987909599292766	0.992864505858292	1.00611140301258	1.01029262611613	1.00030206632861	0.991555632506712	0.995551743641452
YPR118W	MRI1	0.956065672925135	0.993089624341588	0.962718418852679	0.974401816485945	0.971321551700679	0.983535068955818	0.979024998354328	0.968439573403209	0.978448163073856	0.973553710683873	1.00937318908416	1.00474463592962	0.993881124827703	1.00415264680284	1.00229806388964
YGR122W	YGR122W	1.03296277652526	0.993506642654011	1.03971401113721	1.01304263488373	1.01633577926754	1.00567010149838	1.01715402885992	1.00284017951495	1.00514230394356	1.01792841816627	0.992722385878458	1.00405846095181	0.989928898333139	0.99220138356657	1.00156704007791
YLL042C	ATG10	0.989694404646804	0.988966657622241	1.00073586608705	0.989330464218596	0.989391111661423	0.983035458866208	0.986206974129482	0.977296328572866	0.968328880411055	0.997552728600897	0.993637105517255	0.996842824311914	0.987836080985099	0.978771922459571	1.00824913104967
YEL064C	AVT2	0.979286253573615	0.990327864873285	0.988850549710542	0.984791584347326	0.983871884614642	0.978388787270241	0.972951011175862	0.981547295314711	0.989974735944338	0.989604811510427	0.993498322712284	0.987976569499919	0.996705608492008	1.00526319647669	1.0058269038738
YBR205W	KTR3	0.980866251883713	0.997725623644731	0.983102196273732	0.989260022882127	0.987856089394714	0.97623070551086	0.991313463632514	0.987052360841861	0.991743834599845	0.984518057761452	0.986829228847935	1.00207573408698	0.997768370307905	1.00251077740964	0.996620933282593
YIL148W	RPL40A	1.0455059388778	0.962765681588739	1.08594018136638	1.00328322912763	1.01020003190115	1.05497252749811	1.04208879751957	1.01481860594615	1.02372526916524	1.0026109356702	1.05152014592672	1.03867857775883	1.01149762747311	1.0203751437721	0.992487531190563
YEL052W	AFG1	1.00285331952811	0.988168961286057	1.01486016948249	0.995484064704385	0.996708502538135	0.992837138964962	0.987992317349404	1.00208884891689	0.993686225101881	0.990952527315918	0.997341066689793	0.992474266921384	1.00663474629749	0.998194004639303	0.994225016434033
YBR067C	TIP1	0.999344350526024	1.00426853461134	0.995096745625687	1.00180341708086	1.00139315284999	1.00842763911049	1.0053669673929	1.01437847481291	0.990595858782744	1.00339135663695	1.00661229729974	1.00355713531345	1.01255242048255	0.988812617219078	1.00199542385653
YBR054W	YRO2	1.00192550710808	0.984431306882525	1.01777086943827	0.993139887609667	0.994598789280711	0.99888322243349	1.00054700242378	0.987356266795425	0.998595338177638	0.993830079805702	1.00578300690112	1.00745827944937	0.99417642883304	1.00549313408517	0.999227116015731
YIL099W	SGA1	0.996794090527286	0.990478643693561	1.00637615649155	0.993631349559394	0.994157775310584	0.986936379425482	1.00195951609941	0.985649537915979	0.995658584939023	0.987824776611498	0.993262118655092	1.00838154567457	0.99196702917339	1.00204022888421	0.993629785073996
YBR260C	RGD1	1.00347520735384	1.00400841296804	0.999468923161088	1.00374177475489	1.00369734193772	0.984042396428119	0.996238840377622	0.981408472666658	0.981838284526432	0.985640797339168	0.980374057529304	0.992525035257098	0.977749952577505	0.978178162173424	0.982009970691273
YLR250W	SSP120	0.99993932258133	1.00934160808984	0.990684734055194	1.00462946594578	1.00384625047155	0.986525854592115	0.996478750967502	1.01308117292712	0.995263561893374	1.00598024164139	0.981979812490742	0.991886844598364	1.00841276039358	0.990677255276808	1.00212581475384
YDR254W	CHL4	0.997472447890556	1.00219615320524	0.99528664593296	0.999831510907777	0.99943794664412	0.998611483844157	0.998093630947263	0.980819072798828	0.983682727745943	0.99071416419973	0.998779767340487	0.998261827176325	0.980984357962786	0.983848495485833	0.991271311566984
YML013W	UBX2	0.998804983008813	1.0160193092815	0.983057087483052	1.00737537638337	1.00594188753882	1.00763404237871	0.998573135962583	1.00813541305133	0.987265672789098	1.00774461775789	1.0002567722037	0.991262204112645	1.00075447215187	0.980037527156494	1.00179208187014
YOR118W	RTC5	0.997762610215069	0.987319522536635	1.01057721177396	0.992527331574526	0.993397966499727	0.993308489110431	0.984138864088878	0.990189853791139	0.984650565938534	0.989114764434388	1.00078703881602	0.991548376333032	0.997644923510894	0.992063930749901	0.995688332159134
YGR142W	BTN2	0.978825976023949	0.99235427843527	0.986367467037425	0.985566915613012	0.984440210447821	0.988612937558847	0.983501753129351	0.999681884327625	1.00092586090238	0.984868414326759	1.00309062925874	0.997904594349764	1.01432167465345	1.01558386857966	1.00043497195096
YER038W-A	FMP49	0.99391420068807	0.992954565522046	1.00096644418521	0.993434267231815	0.993514240044662	0.99759656722521	1.00274622110713	0.997080303786907	0.992018767653966	0.982573541725546	1.00418980916069	1.00937349775669	1.00367013367201	0.998575145206342	0.988987879712097
YJL171C	YJL171C	1.00336093423285	0.988396369243965	1.01514024682257	0.99585054322272	0.997098359686801	0.983277492378655	0.996800460989097	0.991944053530981	0.981265029754816	0.991864287386768	0.987374560440187	1.00095387583292	0.996077232955965	0.98535371239473	0.994750696108178
YOR083W	WHI5	0.985047986879556	1.06290693474907	0.926749045166506	1.02323718477921	1.01677102070869	1.02521922565896	1.05037907628776	1.03861470726447	1.03224337694277	1.02235809679293	1.00193702976126	1.02652551325566	1.01502830693998	1.00880166621926	1.00549492065613
YMR034C	YMR034C	1.00331173392559	0.998165498929594	1.00515569312055	1.00073530839866	1.00116425274522	0.967371288924808	0.977865079609302	0.981712736300632	0.979159925954477	0.978697432643442	0.966660495343932	0.977146575525599	0.980991405081466	0.978440470458963	0.977559306537189
YOL008W	COQ10	0.980915494111612	1.00723839967627	0.973866260884101	0.993989815092003	0.991798722234427	0.978801299753934	1.00082344688675	0.99440712421026	0.993503484845317	0.994521790903197	0.984719646914427	1.00687495152464	1.00041983238854	0.999510729145005	1.00274558598204
YKR095W	MLP1	0.992474550679164	0.977537152808749	1.01528064465631	0.984977536041332	0.986223094144141	0.975937743147491	0.96835661121879	0.961734309166387	0.970308146458659	0.964303692445441	0.990822335979182	0.983125579808305	0.976402277184554	0.985106879044542	0.977774398278797
