orf	hap alpha | chronological lifespan | nonrestricted diet medium (glutamine [25 mM], minimal complete [standard]) | Campos SE~DeLuna A, 2018	hap alpha | chronological lifespan | dietary-restricted medium (gamma-aminobutyric acid [25 mM], minimal complete [standard]) | Campos SE~DeLuna A, 2018
YCR091W	-0.30927051489842367	0.2289263835725102
YCR092C	0.326479118647411	0.03627158997954751
YCR095C	0.8927188026218911	0.4306193602675992
YCR099C	0.28681333159362593	-2.0886698080166455
YCR100C	-0.21170314433841247	-0.30462856417609446
YCR101C	-0.04159769618187554	0.04140143490551699
YCR102C	-0.020733375806000164	-0.10993447532801011
YCR102W-A	0.3368549249203019	0.2776693262108899
YCR105W	-0.4329560837288169	-0.6444272415934368
YCR106W	0.35636519311026366	-0.5992451744699586
YCR107W	-0.11649462625937437	0.05607999958544484
YDL001W	-1.1271408784604031	0.4848850552865623
YDL009C	-0.4353280518739635	-0.010457152285641775
YDL010W	0.4186731407235558	-0.4033155646403096
YDL011C	-0.39532028716022044	-0.5362141943436706
YDL012C	-1.2187171917041566	-1.1330416227745652
YDL018C	0.4574688467222383	-1.0172690384222236
YDL019C	-0.8881878260125479	-0.07112742473363856
YDL020C	-0.6771141803308043	-1.1177431263948323
YDL022W	0.041719639043936114	-0.7252722944408182
YDL023C	-0.10475069317629486	-1.121649416859454
YDL024C	0.07804347991360369	0.07290912285441328
YDL025C	0.3265754571370566	0.13342205125028944
YDL026W	1.8828454030249675	1.7574760834169796
YDL027C	-0.29227428440236797	-0.7377139706435373
YDL032W	-2.294480664103887	-1.0454407692346859
YDL033C	0.30448618438424735	1.1075293743918675
YDL034W	-0.1791957249350938	-1.1952402630751866
YDL035C	-0.6945552365724035	-0.9392998067330202
YDL036C	0.12108778795160018	-0.006691208674033631
YDL037C	-0.6114699513494921	-1.8593058562213904
YDL039C	0.4360039351141635	0.7772097031494476
YDL040C	0.1145785184697358	-0.5631512820347453
YDL044C	-3.116939463212847	-1.9961283960821476
YDL045W-A	-2.920404793335882	-4.2695873579359835
YDL046W	0.08461227539256422	1.0304816405479933
YDL048C	-0.16243460167524057	-0.8264913292913906
YDL049C	-0.5825003435680344	-0.4426428908089646
YDL050C	-0.045642400130068886	0.6718954287939067
YDL051W	0.326818993011655	-0.07530632782701643
YDL052C	-0.641084430559123	-0.670397078182241
YDL053C	1.8021934612128256	1.5458746857743777
YDL056W	-0.8735649325423817	-2.666583535677797
YDL057W	0.2625764728010881	0.3245462299264598
YDL059C	-0.20822595352362322	-0.5894741451117924
YDL061C	1.6647802710430621	0.8218562198223281
YDL063C	-0.6498922383574885	0.16048019594854296
YDL065C	-1.7931103995612674	-1.736102523404301
YDL066W	0.3283630228992582	0.8639209639618309
YDL068W	-3.0629470732126225	-1.2116804984294576
YDL069C	-2.481712462206769	-1.3568220478465547
YDL070W	0.5805188908055152	0.2977201376462301
YDL072C	0.240389488677931	0.25354367082994356
YDL073W	-0.10177711929334492	-0.2351717698161353
YDL074C	0.20787491638973293	0.999978531968383
YDL075W	-0.18978595669110393	0.06314397482097592
YDL076C	-0.4356540175525486	-0.4158189403804105
YDL077C	1.1095237134379066	-1.175619708397622
YDL078C	0.5988278399562578	-0.19172728147185883
YDL079C	0.747552519727024	-0.0728681160781346
YDL080C	-0.14412309232739584	1.5450047002249216
YDL081C	1.5868900662744736	1.0249110449481493
YDL082W	1.058470810244763	0.15009318875555508
YDL085W	-0.1740093962822068	-0.8116906957532715
YDL088C	0.5230024371079813	0.689603809571105
YDL089W	-0.21540232180110908	0.1313663804174021
YDL091C	-0.42884475480191264	-0.4326136010942529
YDL093W	0.19661412191622346	-0.2603609298551267
YDL099W	0.2963486683710796	0.29914996256005805
YDL100C	-2.0384626250255744	-2.171716638155333
YDL101C	-0.49933780567829805	-0.9677490096920772
YDL104C	-2.2146575865366427	-1.0544344925137308
YDL106C	0.4662491764627837	2.069950075709196
YDL107W	-2.8286764989505624	-1.6527279649686386
YDL109C	0.7612895250518159	0.17125442000085378
YDL110C	0.7998897392541535	0.9792744655543438
YDL112W	1.04031012745756	0.3349872623540211
YDL113C	-0.3364387829242499	-0.30159115941898856
YDL114W	-0.15893123937479867	0.5553473266073707
YDL117W	-2.176041186749519	-1.8133126307599812
YDL119C	-0.5822557883802789	-0.425726917919623
YDL121C	0.41148549255229655	-0.09395223660696837
YDL122W	-0.2111781061879171	-0.9026282740056915
YDL123W	0.2997079651984385	-0.21621021308254632
YDL124W	0.06998385065997323	0.540148082803885
YDL125C	-0.1919663685644676	0.1481912089358898
YDL127W	0.4426332332580515	0.5759311204266327
YDL128W	0.4259967596082749	0.4682855897608158
YDL129W	-0.8490412276351613	-0.5162891355715105
YDL130W-A	-3.8385890624675243	-1.840075155797777
YDL133C-A	0.2232491886436344	0.8441487171056827
YDL134C	0.24449394712471317	-0.11781355692684997
YDL135C	1.7074238421914045	1.6673721987131234
YDL136W	0.5284181549887824	-0.43037219640670493
YDL137W	0.4040392770926188	0.7140959166336174
YDL138W	-0.5895493020934645	-0.7958528211528099
YDL142C	-2.055050139217111	-0.979104570412587
YDL144C	-0.056267906843889895	-0.335575143894831
YDL149W	-2.955834766957531	-4.0302162982651915
YDL154W	-0.10051548348336628	-0.7287540748756455
YDL155W	-0.16993250965100903	-1.1204993944599617
YDL156W	-0.31433009926811245	-0.2922424119879655
YDL157C	0.0012837342616906831	-0.13855715376415692
YDL160C	0.528200572348627	-0.2598925842880957
YDL161W	-0.06531451469751841	-0.8773707273566306
YDL162C	0.10276932601251308	-0.7081169964449934
YDL167C	0.662712027068093	0.18815746712199574
YDL168W	-0.0983566270670812	-0.29511098389871304
YDL169C	0.6254393056254013	0.09707781715539486
YDL170W	0.5799344695358869	0.9364226316528169
YDL171C	-0.2992127307581229	-0.15684167002127283
YDL174C	0.21392860350690032	0.09621793716600348
YDL175C	0.167032237453535	-1.0278331142001358
YDL176W	-0.05855891469062359	0.5650883320955257
YDL177C	-0.42111297868913866	0.4978869432911142
YDL178W	-0.41682863184699154	-0.10425799334556989
YDL179W	-0.030684664212926115	-0.6220731838480276
YDL180W	0.08461227539256422	-0.03913398543521881
YDL184C	0.05725572650587483	-0.8007847253080137
YDL186W	-0.12340635695919847	-0.10948832012615128
