orf	hap alpha | chronological lifespan | nonrestricted diet medium (glutamine [25 mM], minimal complete [standard]) | Campos SE~DeLuna A, 2018	hap alpha | chronological lifespan | dietary-restricted medium (gamma-aminobutyric acid [25 mM], minimal complete [standard]) | Campos SE~DeLuna A, 2018
YBL015W	-0.030834531665801423	-0.014818181541457386
YBL016W	0.015606115266367649	-0.002597552314076086
YBL017C	0.001960698240818813	-0.0031102493614111604
YBL019W	-0.001852994146735438	-0.005324158045636082
YBL021C	-0.01555904732385714	-0.01735305471965535
YBL022C	-0.02015118636963105	-0.017675733408640967
YBL024W	0.019957356183110116	0.02308570425550399
YBL027W	-0.015029289290464676	0.005165351553983804
YBL028C	-0.00048769729724473733	0.005231736040712257
YBL029W	-0.0012836531273437439	0.005381382006859949
YBL032W	0.009062464543722646	0.0006126222688176593
YBL033C	-0.007849877453942942	-0.00618600803761735
YBL036C	-0.0016897012821355825	0.0014320976621930563
YBL037W	0.0012278211309215536	0.0012581929156205963
YBL038W	-0.028151211324154882	-0.01796899040499604
YBL039C	-0.002063151331694408	-0.0018519820876136952
YBL042C	-0.005166295965959199	0.004576183417528761
YBL043W	4.664793103699612e-06	0.0022941686614701582
YBL044W	-0.006408885947373713	-0.007323211473021663
YBL045C	-0.004329375910464342	0.005660556002637854
YBL046W	0.002953593359427467	0.0031916953207636253
YBL047C	0.01644722638402419	0.010564318500064718
YBL048W	0.00804200623696029	0.00519178580551302
YBL051C	0.01606935029244855	0.0175559966448475
YBL052C	-0.0023641097116054756	0.001093505540258023
YBL053W	-0.0008460219387468281	-0.006266698191296547
YBL054W	-0.0013888065714980516	-0.005772442554619657
YBL055C	-0.0038448091657275665	-0.0002331613560572609
YBL056W	0.0017080886361882284	-0.003235880815139749
YBL057C	-0.003105666646753576	-0.0017675170978218649
YBL059W	-0.0010226730001659438	0.002166073564476629
YBL060W	0.007551150626722235	0.0024815654511857552
YBL062W	-0.00570135238221478	0.002180307764780869
YBL063W	0.006835183290913112	0.0025228376854069708
YBL064C	0.006236910981406078	0.003658048090016325
YBL065W	-0.0015759531126998472	-0.0031282810024032773
YBL066C	-0.002830631619274074	-0.005199534079776897
YBL067C	-0.007725017630743471	-0.002894404678155247
YBL068W	0.0	0.0033843643041320814
YBL069W	0.008939184917554951	-0.0011308551464066369
YBL070C	-0.001070077845946033	-0.003392051152457622
YBL071C	-0.0020929850725850867	-0.006000929976348875
YBL072C	-0.015263209091265382	0.008862541205373636
YBL075C	-0.003403420151128156	-0.0004636723031112228
YBL080C	-0.01708286757478616	-0.01679808926875566
YBL081W	0.0011492691811999254	-0.011608469085617681
YBL082C	0.002079021802889582	0.007690779484951189
YBL083C	-0.0007498952112554777	0.0010231351869535027
YBL085W	0.0035884466353857288	0.0013786850071993428
YBL086C	0.0009251090023164041	0.0003123320615523429
YBL087C	0.009394526812347934	0.010221221205853639
YBL088C	-0.008822058758699425	-6.098600925236869e-05
YBL089W	-0.0007522902596641069	0.002026777427373178
YBL091C-A	0.007223506123765399	0.0012550906616633477
YBL094C	0.003719761311989825	-0.001741643116658623
YBL095W	0.001281039028077414	0.0031751170262045323
YBL096C	-0.014717480726161733	-0.009477580354594603
YBL098W	-0.004064355559084647	-0.004400687488349514
YBL101C	0.005655217097251718	0.0027347735331863243
YBL104C	0.01674167692010213	-0.001595528193010183
YBL107C	-0.0026798249388022225	-0.0048875192896379194
YBR001C	-0.003072513869442124	-0.002976211466705788
YBR005W	-0.002753873705409765	-0.011700065195752358
YBR006W	-0.0041114827900892	0.01392117081676507
YBR007C	0.0012793157561836622	-0.003045254665581823
YBR008C	-0.0034793170556505527	0.009566793860251733
YBR009C	0.0013987941240268063	0.007493357834686945
YBR010W	-0.0037519936265871935	-0.007594504736000082
YBR012C	-0.002117419922945966	-0.002519507224653843
YBR013C	0.0033534270726702613	0.0033248029637458505
YBR014C	0.008043772656800995	0.009255110009223584
YBR015C	-0.002380985271772901	-0.0026129252630780206
YBR016W	-0.0046618159777829914	0.001992234509281727
YBR018C	-0.017077280506696754	-0.0009341784600454747
YBR019C	-0.004842014150423245	-0.001537690802912611
YBR020W	-0.0021653258242120407	-0.01366154144337777
YBR021W	0.0	0.002961219079275065
YBR022W	-0.007858176457303146	-0.0119236274820338
YBR023C	-0.004086083816705577	0.00102047438990315
YBR024W	0.00019559488959571035	-0.009108061703329626
YBR027C	-0.002634016337151944	0.005056494769076747
YBR028C	-0.007293324096349747	-0.002450147148064856
YBR030W	-0.007516962434375512	0.005211062954449338
YBR031W	-0.001895176782692255	0.009384729917253873
YBR032W	-0.0022379726406897968	-0.0009446691650898918
YBR033W	-0.003451864562864786	-0.012229763157789347
YBR034C	-0.0036927649276710705	-0.015293699956803077
YBR035C	0.002181227853859921	0.004565986518311206
YBR036C	-0.012485640982731474	-0.015501118307579857
YBR037C	-0.010697366370600947	-0.009766520271742496
YBR040W	-0.0092017264375609	-0.0021295009421567444
YBR041W	-0.010363444647054087	-0.018400363465173777
YBR044C	0.011402812857996667	0.007136528715000645
YBR045C	-0.0018021687437214697	0.0033018609771998386
YBR046C	-0.0006138285752157894	0.0009202408121047854
YBR047W	-0.0015050675559295885	0.001485329176460725
YBR048W	0.005687030485584349	-0.005276920695511146
YBR050C	-0.0025752753027718954	-0.007650887573514445
YBR051W	-0.003607216347984908	0.007445128497599052
YBR052C	0.0012375956621217968	-0.0031770720256035657
YBR053C	0.0040251342905799035	-0.0010689557098168033
YBR056W	-0.0017295949627083307	-0.0003461918257655376
YBR058C	-0.02490181530963291	-0.012994011956867411
YBR059C	-0.0049608285058569965	-0.009903710437461275
YBR061C	-0.05311342302611439	-0.0162054763423931
YBR062C	-0.0011772048142458282	-0.004391222456902166
YBR063C	0.0021956182204255466	0.0017288403635405307
YBR064W	2.062162204935589e-05	0.0019199573530202408
YBR065C	0.0018267753253067482	0.0014479723770419641
YBR066C	0.008472444987885092	0.0010840527377244764
YBR069C	-0.010422592336373404	-0.009972026359962256
YBR071W	0.0011443736790488525	0.001922359087835673
YBR072W	0.006393056030658475	0.0016098442149202457
YBR073W	-0.0005435402750093351	0.0030154088493214975
YBR074W	-0.003826338033933693	-0.005757136763808571
YBR076W	0.00043281913807319836	-0.0013372540250345339
YBR077C	-0.023258818487196756	0.008618605003786651
YBR078W	0.0016595184176687956	0.0018486091297408485
YBR082C	0.0023760068190372256	-0.00014468265315905455
YBR083W	0.005916853366837304	0.014442442236893664
YBR084C-A	0.0038812178695188755	-0.0013578932573559107
YBR089C-A	-0.006911512362440164	-0.005175280378628763
YBR090C	-0.007083304712114115	-0.005043036531884103
YBR092C	-0.0012259961755388107	0.0034702325263935626
YBR093C	0.008570479958306119	0.011060004404509818
YBR094W	0.003688864624287142	-0.001406538569507754
YBR095C	-0.015197857088303403	-0.027173712226902833
YBR098W	-0.000347669511877161	0.00018608915585262157
YBR099C	-0.005832694085751364	-0.0006380592274716837
YBR101C	0.011653690631662765	-0.0017866826749546733
YBR104W	-0.00015569604831273465	0.003079764644202917
YBR105C	-0.005692208455345132	-0.00998119079273054
YBR106W	0.010889789173695404	-0.003376097632131562
YBR107C	0.0006631074763176883	-0.003725930878796536
YBR108W	0.0022584926260965327	-0.0023362377328869487
YBR111C	-0.004434233563464628	-0.0019422125226392778
YBR113W	0.00945298186259096	4.7722024316305955e-05
YBR114W	0.009853767262991104	0.011860761227408215
YBR116C	-0.002326355673507309	-0.0003742533005287735
YBR119W	0.01751210342722394	0.006093791025534172
YBR120C	-0.0058748122405324205	0.009969067374554398
YBR121C	-0.0010030936515196985	0.02378330750252445
YBR122C	-0.010317568070411218	-0.016604294311829207
YBR125C	-0.01302737784283382	-0.006481981945509116
YBR128C	-0.02165873595485826	-0.03510849013313148
YBR129C	-0.0037295970836207916	-0.0072468573284083185
YBR130C	-0.011364710897791806	-0.01307194160401691
YBR132C	-0.002282733610374357	-0.00033749711942732304
YBR134W	-0.006866663082268113	0.003385049001176666
YBR137W	-0.0005155255702839418	0.008299708468101193
YBR138C	-0.003572237069437803	0.0036656121340725685
YBR139W	2.838091066618021e-05	0.00587176408909767
YBR141C	7.694643196223165e-05	0.005918012868371651
YBR144C	0.0012170310340860802	0.0026534587808783854
YBR145W	0.003574134159864713	0.0031978252400588266
YBR146W	-0.006336229195961698	-0.008263767197900946
YBR147W	0.005982707623402808	0.003138233365646718
YBR148W	-0.010060317280553016	-0.011182098557567747
YBR149W	-0.0023428744855566058	-0.003285256863638504
YBR150C	-0.006711661799428142	-0.017764372038132272
YBR151W	0.00372842776588677	0.0024868538748322585
YBR156C	0.0014881398895369494	0.00961324741989199
YBR157C	0.01518799885262314	0.019434361839655443
YBR158W	0.002728568511481666	0.0020093485667997996
YBR159W	0.0033583199059314135	0.005531776512888932
YBR161W	-0.00026708847363273586	-0.00034987275640236716
YBR162C	-0.017904606782149314	-0.016792764721441263
YBR162W-A	0.0	0.005074631651702858
YBR163W	-0.06784010468926331	-0.04441947079188269
YBR164C	-0.007572839199506347	-0.016792244637731775
YBR165W	-0.0070131776800240325	-0.007626878299121956
YBR166C	-0.005389081089717402	-0.008317827287533244
YBR168W	0.01399108968838515	0.02536658129276107
YBR169C	0.0025321607783565523	0.007938280976546612
YBR170C	0.0018689782742497736	0.0017576385673883726
YBR171W	0.016652503364765227	0.0042548885663620285
YBR172C	-0.0024149983879604756	0.0006043119430862607
YBR174C	-0.029284125330691906	-0.011999296269339018
YBR177C	0.009131326875344202	0.014548686638253037
YBR178W	0.001143877269208714	0.01295682250975596
YBR179C	0.008711915843088683	0.001022101483105919
YBR180W	0.007164156766414611	0.004756473790076798
YBR181C	0.030913276436124182	0.020684392773760107
YBR182C	-0.00047656971939561213	0.0010001304996797612
YBR183W	0.0012673024334493646	-0.003183261098555698
YBR184W	-0.002134346490598498	-0.002746488739931099
YBR185C	-0.01695940582945904	-0.009324666433399612
YBR186W	-0.006806056788451776	-0.004379678719248449
YBR188C	-0.0019512487405285613	0.002349968205337949
YBR194W	0.003298484518492039	0.0002918141284735396
YBR195C	0.0011628605737858764	-0.0020976609134566466
YBR197C	0.0	0.0009144643825992026
YBR199W	0.0008869747526771016	0.00568564065481655
YBR201W	0.00988140326175483	0.010142935069799023
YBR203W	-0.0012389707557323455	-0.005918043531469092
YBR204C	-0.012030279228449585	-0.006814340450884559
YBR206W	-0.011877470690295159	-0.003697076789758123
YBR207W	-0.004167639168707616	0.0010045092289858483
YBR209W	0.0016272328140209038	-0.007623381855638708
YBR210W	-0.0034950105483806896	-7.875669640921602e-05
YBR212W	0.0069276593903087455	-0.003913774156035572
YBR213W	-0.0003539903765064061	-0.0054034119544123585
YBR214W	-0.009938766815306687	-0.0013679434186751691
YBR215W	0.0009769944224823843	0.004808849551777659
YBR216C	-0.00019184368638941983	0.0002449393716296624
YBR217W	-0.032604353199909654	-0.045066581207267316
YBR218C	-0.015578848544700282	-0.0018187218306748836
YBR219C	-0.014366929685267314	0.003490066165959521
YBR222C	-0.0045555577411510815	0.000333424984003957
YBR223C	0.0008374678724462903	0.003422343874503627
YBR224W	0.0013232577741141907	-0.008662255380053059
YBR225W	0.005786195412742674	0.00030727892759842626
YBR226C	0.014119444586837074	0.0036654557488092904
YBR227C	0.004776706329186496	0.0026211644230983242
YBR228W	0.0013319051031098882	-0.005319280410865521
YBR229C	-0.004143430568541414	-0.0036588794489553333
YBR230C	-0.005926720130601229	0.004469489713471027
YBR231C	0.02119196877512234	0.014550732173798882
YBR232C	-0.007520929231767327	-0.0045021043142709355
YBR233W	-0.005520235882049083	-0.00683281874704233
YBR238C	8.63052374789515e-05	0.005535607658109138
YBR239C	-0.00025634467633414877	0.0019833980090313945
YBR240C	-0.007662801783295993	0.0007801318595925168
YBR242W	-0.002444762296769284	0.0020525776757211005
YBR244W	-3.0227174781533722e-05	0.0020936500709652466
YBR245C	0.009890615577395822	-0.001572513117764125
YBR246W	-0.0005676049993616813	-0.009542427561286695
YBR249C	0.0011309560122454536	0.0009633870389273869
YBR250W	0.0009212807215796988	-0.0026640843165091754
YBR255W	-0.004331993778757167	0.0012230094739441866
YBR258C	-0.00010718112216863765	0.004037700396920854
YBR259W	0.006761086306776882	0.0009190417896531894
YBR260C	-0.0034982715379886734	-0.002374692600290827
YBR262C	-0.006167368678181637	-0.0012485661167088609
YBR263W	-0.01319735402405482	-0.008834099096452866
YBR264C	-0.00688000186843518	-0.00683396282263833
YBR266C	0.011013872104861041	0.03377334288797786
YBR268W	-0.04852023110195591	-0.030646796089347755
YBR269C	0.004633847493922285	0.006130710213602425
YBR270C	-0.0010095716429172892	0.00038654265934164565
YBR271W	-0.010298941543782462	-0.004915097527361821
YBR272C	0.002907066119199903	0.001367238513808807
YBR273C	-0.012050663190056293	-0.0011310152626824877
YBR274W	0.0007455838212381753	-0.0021040628194033874
YBR275C	-0.00010263575681543585	-0.0013382698567600939
YBR276C	-0.005139018927937977	-0.0011536851438261686
YBR277C	0.003119362897869309	-0.005901441395805576
YBR279W	0.0033051439626923676	-0.0006829112861644086
YBR280C	-0.05259626982901044	-0.043618746554200484
YBR281C	0.008847389058378962	0.005778827565161128
YBR283C	-0.012381715893824863	-0.005247055399356704
YBR284W	0.003848897120866097	-0.0036791613825963784
YBR285W	-0.0006014082830926976	0.004843278797532146
YBR286W	0.0066348930702345215	0.00525980692771282
YBR287W	-0.008926129744803144	-0.005969279882752023
YBR290W	-0.004225423295752512	-0.0016266198559496022
YBR291C	0.008814246165767635	0.005886914896822129
YBR292C	-0.014902831193313964	0.0037621507252931386
YBR293W	-0.003005107276836714	-0.0049686194987626185
YBR294W	-0.0005144925392437248	-0.00396029447733584
YBR295W	-0.00293577051143156	0.0041536243269791485
YBR296C	-0.003471209412164604	0.0014879379838765444
YBR299W	-0.0011392597959125174	-0.00135714861513831
YBR300C	0.0062015743829051465	0.0022142462472616586
YBR301W	0.002383787817997464	0.006713520850683621
YCL001W	-0.0014371378201045622	-0.004137746676254356
YCL001W-A	-0.005585183654283986	0.004887019063495779
YCL002C	-0.0077771417297453176	-0.003029837783400543
YCL008C	-0.03752432767075255	-0.02985432460890897
YCL009C	0.01258406590235272	0.015208257377276421
YCL010C	0.0033700218996296633	0.00012343695925918358
YCL011C	-0.000999086614832936	-5.1788447590558895e-06
YCL014W	-0.0016538557070356124	-0.009999601960183385
YCL022C	0.003030836747376602	0.0018987572819923072
YCL023C	-0.010221986620420278	-0.004938775612957069
YCL024W	-0.0003143552670014753	-0.000595193755867033
YCL025C	0.009834325659179159	5.445232816261164e-05
YCL026C-A	0.001985340906747438	0.011477730915718071
YCL027W	0.008114897850653658	0.004115148468857976
YCL028W	0.0090047252429272	0.0006241970224001494
YCL029C	0.001688082030490444	0.002086833969588286
YCL032W	0.0009029196234197623	0.006000577385776296
YCL033C	-0.023494287134562548	-0.00907319935012631
YCL034W	0.004910367892065309	0.0007152778962559638
YCL035C	-0.0007761457312642456	0.0036096383168023626
YCL037C	-0.016872631771395096	-0.008061141544442395
YCL038C	-0.0007755479201727654	-0.00203607787942647
YCL039W	-0.014041026217798225	-0.00992966239847002
YCL040W	-0.028181718599761183	-0.03168580728840431
YCL042W	-0.030837116948509918	-0.02761286561448598
YCL044C	-0.000778840364532277	-0.00973615057956146
YCL045C	-0.0031647727467377477	-0.0027412707090293115
YCL046W	-0.002431990514091875	-0.0003410295452730312
YCL047C	0.0004929809143808996	0.004604291646867089
YCL048W	0.003953488977974689	0.004680897832140561
YCL049C	-0.009160988548660827	-0.0028708790639452517
YCL051W	0.014039946613719028	0.009998564145983576
YCL061C	-0.013128303589348153	-0.015186825453539082
YCL063W	-0.005117592684004381	0.009604005926345829
YCL064C	0.002064567337839489	0.005804462895896574
YCL069W	-0.0038381283626755355	-0.0011405818542334573
YCR001W	-0.0004863714638780516	0.0016806585143065416
YCR005C	-0.0027614189429843897	0.0017173678633394269
YCR006C	-0.009741283177035102	0.000182059275718148
YCR007C	0.0021978147299242384	-0.0018352177072614162
YCR010C	0.005083768089767718	0.0014909379966706188
YCR011C	0.00952575801707421	0.008849540160524347
YCR014C	0.0059295460959902435	0.008048641896196359
YCR015C	0.0018729974564589483	0.0008387001422887758
YCR019W	-0.020272409372522452	-0.0045416161835090535
YCR020C	0.005980359661281696	0.00613218652335356
YCR020C-A	-0.03140742822948536	-0.01869395645516581
YCR021C	-0.003019656375306233	-0.0031570843722889784
YCR022C	-0.011438230504711575	-0.004314369435276043
YCR023C	0.0010615995066802163	0.008674199362213683
YCR024C-A	-0.0020156946246933597	-0.0009943904407005745
YCR025C	-0.013458469556928632	-0.007676212114761431
YCR026C	-0.008658642603510652	0.0011267472662174448
YCR027C	-0.008150481963763223	-0.0030254238995401465
YCR030C	0.009818056555791016	-0.00020480426717302876
YCR031C	0.01568403410158357	0.011506772933697925
YCR032W	0.002243138923016955	-0.0032585858021245894
YCR033W	-0.004337698306734614	0.00944553607338142
YCR036W	2.6866733291838665e-05	-0.0003319488033730351
YCR037C	0.006338228794316418	0.007019621657955392
YCR043C	0.0020918142041096636	0.0032854879041532073
YCR044C	0.004109150622583116	0.0034097478040429636
YCR045C	0.004335449609158155	0.0049184793889883345
YCR048W	6.175914870373551e-05	0.0038469299737441537
YCR049C	0.006055770639764314	-0.004067153960672847
YCR050C	0.0072899457391501655	0.0034926794272363976
YCR051W	-0.0035496556477391944	-0.0008202087022915303
YCR059C	-0.0027598763672169275	-0.0020959259931046838
YCR060W	-6.17591487037353e-05	-0.004574108411703657
YCR061W	0.0018746641822523853	-0.002105846989191198
YCR065W	-0.007402150208436822	-0.005470122216433195
YCR067C	0.0031042055368133105	0.004030908524544059
YCR069W	-0.0002817807213295867	0.0013964090645731363
YCR073C	0.004495569900438961	0.001684093619359668
YCR073W-A	-0.009156444394261332	-0.009565648485739944
YCR075C	-0.010089072457406981	-0.0051893820021849104
YCR076C	-0.0400002190024845	-0.019384834578308516
YCR077C	0.00368086780556032	0.0037549737293479796
YCR079W	0.02854668585272845	0.018308708644380355
YCR082W	0.005369108750916968	0.00796374304369814
YCR083W	-0.04703149554915556	-0.04953315506958479
YCR085W	-0.0018260337899133655	0.003352588115228523
YCR086W	-0.0031888565082164935	-0.003539418506398679
YCR087C-A	-0.008280120804556236	-0.002958291344507945
YCR088W	0.0038806286481712178	0.007241338379932038
YCR089W	0.005098492638497553	0.0020937345278845988
YCR090C	-0.006115650754147517	-0.00020267397391407396
YCR091W	-0.0041840072944671625	0.0012858738335016144
YCR092C	0.002569222777467409	-0.0005869153648327685
YCR095C	0.008584085641660468	0.003246522832106489
YCR099C	0.002147874227937711	-0.02124338190294957
YCR100C	-0.0031476010330423214	-0.0039007915186858805
YCR101C	-0.0013406613711450378	-0.0005370483566607123
YCR102C	-0.0011190307977902826	-0.0020081784163894943
YCR102W-A	0.002679439446491414	0.0017597019421395736
YCR105W	-0.005497853278508182	-0.007203960263191771
YCR106W	0.002886686643972432	-0.006764747276641097
YCR107W	-0.002136251606366904	-0.0003943586427587499
YDL001W	-0.012871808974108428	0.00377403738586496
YDL009C	-0.005523049433979218	-0.0010411635158073754
YDL010W	0.0035485508171308935	-0.00486012372650982
YDL011C	-0.005098068237735629	-0.00615202575261641
YDL012C	-0.013844575421531051	-0.011953760245642257
YDL018C	0.003960656958586256	-0.01082833979077203
YDL019C	-0.010333537845942571	-0.0016309366991348155
YDL020C	-0.008091414821096115	-0.011805044201590665
YDL022W	-0.00045562565256787634	-0.007989851643767722
YDL023C	-0.0020115020542246583	-0.011843017087970833
YDL024C	-6.97768190875503e-05	-0.00023076343867495588
YDL025C	0.0025702461299807727	0.00035748020969652433
YDL026W	0.01910167366695082	0.016144841594429173
YDL027C	-0.00400346538167781	-0.00811079665825231
YDL032W	-0.025271838370279333	-0.011102196008829252
YDL033C	0.0023356035393284867	0.009826736794364273
YDL034W	-0.002802292014064092	-0.012558390629001399
YDL035C	-0.008276681881086607	-0.010070404147507015
YDL036C	0.0003874599611313023	-0.0010045549353208854
YDL037C	-0.007394111106215411	-0.019013744511642366
YDL039C	0.0037326466241491274	0.006615713072799498
YDL040C	0.0003183154550368552	-0.006413880056480841
YDL044C	-0.0340083805592091	-0.020343790704426337
YDL045W-A	-0.03192069733808277	-0.042443990274918054
YDL046W	0.0	0.009077758993148425
YDL048C	-0.0026242475203433068	-0.00897379765205904
YDL049C	-0.007086382377610827	-0.005242423020882118
YDL050C	-0.0013836261089816386	0.0055919574124021374
YDL051W	0.002572833081990104	-0.001671559641487858
YDL052C	-0.007708689960862509	-0.007456411959508131
YDL053C	0.01824495100433932	0.014087873249822153
YDL056W	-0.010178206629515999	-0.02686125710111177
YDL057W	0.0018904189735255224	0.0022153903643823258
YDL059C	-0.0031106646852455963	-0.006669763508538011
YDL061C	0.01678528380333887	0.0070497199957981725
YDL063C	-0.0078022506164306315	0.0006205113036693088
YDL065C	-0.019946048831402777	-0.017816090061444096
YDL066W	0.0025892344899009047	0.0074586296158806195
YDL068W	-0.033434848129828866	-0.012718205469916307
YDL069C	-0.027260702134649255	-0.014129120406983227
YDL070W	0.00526775210140422	0.001954615042268718
YDL072C	0.0016547384469786882	0.0015251774542847098
YDL073W	-0.001979915361118041	-0.0032256049230017358
YDL074C	0.0013093534467104669	0.008781239549234616
YDL075W	-0.002914786410898515	-0.0003256900346661068
YDL076C	-0.005526511993935033	-0.00498166851961915
YDL077C	0.01088708884639649	-0.012367660036836085
YDL078C	0.0054622383259588445	-0.0028032828671580292
YDL079C	0.007042061462096549	-0.0016478578869589498
YDL080C	-0.002429734100177158	0.014079416156648698
YDL081C	0.015957897603808405	0.009023607466092636
YDL082W	0.010344781021253803	0.0005195396407728821
YDL085W	-0.0027472004044531407	-0.008829921311887312
YDL088C	0.004656785418537521	0.005764099841983192
YDL089W	-0.0031868954268796782	0.00033749711942732304
YDL091C	-0.005454180818974185	-0.0051449287146446
YDL093W	0.001189736018937469	-0.003470467695198349
YDL099W	0.0022491630367292635	0.001968514310510046
YDL100C	-0.022552294969493826	-0.022050676668571877
YDL101C	-0.006202990988766439	-0.010346957660706963
YDL104C	-0.024423920291499007	-0.011189623617017348
YDL106C	0.004053925729367353	0.019182388216610186
YDL107W	-0.030946316475863135	-0.017005609462741197
YDL109C	0.0071879823601398544	0.0007252470854751513
YDL110C	0.007598011896264705	0.008579976184754146
YDL112W	0.010151869751385864	0.002316887204326567
YDL113C	-0.004472601349348612	-0.003871265033961624
YDL114W	-0.0025870331667804582	0.0044589981810711325
YDL117W	-0.0240137188245194	-0.018566646288783344
YDL119C	-0.00708378459798021	-0.005077983555267734
YDL121C	0.0034722002551873386	-0.0018528157416085756
YDL122W	-0.0031420238321447566	-0.009713921710204113
YDL123W	0.002284847059429434	-0.00304128042231323
YDL124W	-0.00015538997208410128	0.004311246967165917
YDL125C	-0.0029379477660223495	0.0005010505744211524
YDL127W	0.0038030661308524638	0.004659092380683428
YDL128W	0.0036263457236129074	0.003612674675106656
YDL129W	-0.00991770436145964	-0.005958335088871399
YDL130W-A	-0.041674080259112845	-0.018826803676389444
YDL133C-A	0.0014726661601446487	0.007266424430385832
YDL134C	0.0016983379250581623	-0.00208477063938021
YDL135C	0.017238263768812816	0.015268945496261635
YDL136W	0.004714313707857569	-0.00512314011333523
YDL137W	0.0033931030705237238	0.006002186591322181
YDL138W	-0.007161259713244119	-0.008675961994690222
YDL142C	-0.022728495306460046	-0.010457344591972907
YDL144C	-0.0014964952129229237	-0.004201621927012459
YDL149W	-0.03229705109541815	-0.040117074206105066
YDL154W	-0.001966513675230694	-0.008023697885886635
YDL155W	-0.0027038938070995337	-0.011831837768279665
YDL156W	-0.004237752566998899	-0.0037803862508270225
YDL157C	-0.0008851547529439216	-0.0022864182774534666
