orf	hom | growth (culture turbidity) | Chloroquine diphosphate [2.9 mM] | YPD | Islahudin F~Avery SV, 2013
YAR037W	1.0062171525036698
YAR040C	1.0196794130100022
YAR042W	0.9370464864313972
YAR043C	0.9719407128965452
YAR047C	1.177230661188163
YAR050W	0.9921359134727474
YBL001C	1.236223543610727
YBL002W	1.344073717176584
YBL003C	1.001270468661773
YBL005W	1.1094746726540206
YBL006C	1.2160208660286023
YBL008W	1.182804713884231
YBL008W-A	1.0817396134344137
YBL009W	1.3109876423395448
YBL010C	1.0478022757439736
YBL011W	1.2550911312493638
YBL012C	1.2003758773440376
YBL013W	1.2908930669800238
YBL015W	1.4506211180124224
YBL017C	1.1437223006668245
YBL019W	0.7251110786544493
YBL021C	1.0520326407120444
YBL022C	1.1211861694561662
YBL024W	1.2974202078592951
YBL027W	1.1476182864450126
YBL028C	1.6289480639619398
YBL029C-A	0.9535671579774709
YBL029W	1.4765040576687671
YBL031W	1.2679745664091526
YBL032W	1.253154368963611
YBL033C	1.150751119456883
YBL036C	1.474242343114157
YBL037W	0.9348041209693821
YBL039C	0.9814570171420048
YBL039W-B	0.8437049931442651
YBL042C	0.993614776299616
YBL043W	0.7558890577507599
YBL044W	0.9961411023112978
YBL045C	0.687742259375146
YBL046W	0.8059006211180124
YBL047C	0.9649829563061668
YBL048W	1.238455444289517
YBL049W	1.0507119418727295
YBL051C	1.1687827019216204
YBL052C	0.8395176707024167
YBL053W	0.9697015603696411
YBL054W	1.1640786749482401
YBL055C	1.0368752539618042
YBL056W	0.9185956673231329
YBL057C	0.975984463251984
YBL059W	0.8826530612244899
YBL060W	0.6805112495543337
YBL061C	1.103437770264958
YBL062W	0.7103864734299516
YBL063W	0.9062462237474926
YBL064C	0.6422836483640315
YBL065W	0.8672295625586223
YBL066C	0.9914627453915039
YBL067C	0.8726469915787068
YBL068W	0.8864906832298136
YBL069W	0.8103286465087708
YBL070C	0.7712630586057769
YBL071C	0.8607916850950906
YBL071C-B	0.9449446051485715
YBL072C	0.8071637882357522
YBL075C	0.937224259935293
YBL078C	1.0594814200042837
YBL079W	0.9230080551242239
YBL080C	0.9076251683939706
YBL081W	0.7476865807663728
YBL082C	1.2395691167868979
YBL083C	0.8982813861330485
YBL085W	0.8928315256802346
YBL086C	0.8937106161550838
YBL087C	0.9498519275624393
YBL088C	1.155924008223559
YBL089W	0.6889758820166472
YBL091C	1.0174088595002633
YBL091C-A	1.0185792349726777
YBL094C	0.6663892797090011
YBL095W	0.7269780963675865
YBL096C	1.1085426063635258
YBL098W	1.4434614513853818
YBL099W	1.1360247637929712
YBL100W-C	1.0599120738991126
YBL101C	0.918884772046242
YBL102W	1.1337733581790634
YBL103C	1.1742270367862784
YBL104C	1.0248310519530641
YBL106C	1.107399119209359
YBL107C	0.9448456265633058
YBR001C	1.3201114391742454
YBR003W	0.9940020043853908
YBR005W	1.6021193556780284
YBR006W	0.8664454224347543
YBR007C	1.4383587045664399
YBR008C	0.79198774992879
YBR009C	1.1086469889064978
YBR010W	0.8411850648040275
YBR012C	1.050858453938143
YBR013C	1.3887638432596994
YBR014C	0.7920380348652932
YBR015C	1.2750712750470798
YBR016W	1.8208349602272296
YBR018C	1.3513929825081088
YBR019C	1.392247849897578
YBR020W	1.0777680590817704
YBR022W	1.0319381001211898
YBR023C	1.048086274206641
YBR024W	1.0421553090332805
YBR025C	0.9509750540682768
YBR027C	1.165809734841151
YBR028C	0.8766946320066699
YBR030W	1.2220304652642753
YBR031W	0.9630812680755027
YBR032W	1.2129007970986483
YBR033W	0.7929081581634665
YBR034C	1.3544532090426262
YBR035C	0.9585790468947473
YBR036C	1.069590205108863
YBR037C	0.9271617875560741
YBR038W	0.8212571163520105
YBR040W	0.9073791129554931
YBR041W	0.970122791279037
YBR042C	0.9786153351030181
YBR043C	0.8634958553161796
YBR044C	0.8908070024470846
YBR045C	0.8504466557981044
YBR046C	0.7638352348087559
YBR047W	0.8779283381252048
YBR048W	0.8192799576833775
YBR050C	0.9361977698262747
YBR051W	0.9267158892834756
YBR052C	0.9477079447308293
YBR053C	0.8314487551481394
YBR054W	0.7489377390944006
YBR056W	0.930367217666402
YBR056W-A	1.1182571790321347
YBR057C	0.9166187655783462
YBR058C	0.8862336131282352
YBR058C-A	1.0125401158833556
YBR059C	0.9263882699750354
YBR062C	0.8818982625925492
YBR063C	0.9474165559012364
YBR064W	0.9288773257599384
YBR065C	0.8821244214179613
YBR066C	1.3038057132981977
YBR067C	0.9802114420759327
YBR068C	1.3214802809994972
YBR071W	1.2150058354005693
YBR072C-A	1.097277200084701
YBR072W	0.8513837679764723
YBR073W	1.1375473911279987
YBR074W	1.1391624508890372
YBR076W	1.2220229220336873
YBR077C	1.053051851332733
YBR078W	1.0806554057757474
YBR083W	0.8871556363198265
YBR084C-A	1.2258957351847262
YBR085C-A	0.9878704902161852
YBR089C-A	0.9739206160152895
YBR090C	0.9776920275293881
YBR092C	0.8629443536548208
YBR093C	1.1583975015926653
YBR094W	1.0120806030598548
YBR098W	1.114937681071436
YBR099C	0.9512964772018367
YBR101C	1.105455426457934
YBR103W	0.9331886591696796
YBR104W	0.7389430809768153
YBR106W	0.8875491648893442
YBR107C	0.943374732860317
YBR108W	1.1427364086194076
YBR111W-A	1.0968771590720066
YBR113W	1.014297672062963
YBR114W	1.0638225374618298
YBR116C	0.7968226626763433
YBR119W	1.0719455003345015
YBR120C	1.0683899156093655
YBR125C	0.9061063137826625
YBR126C	0.8678446835489981
YBR129C	1.0333905769603633
YBR130C	0.955312177812247
YBR131W	0.8471245909586717
YBR133C	0.9130521827396904
YBR134W	1.0504812021892804
YBR137W	0.8407426898964997
YBR138C	0.9830944575243055
YBR139W	0.8971419845166272
YBR141C	1.1573341390290277
YBR144C	1.0961557968436562
YBR145W	0.8624165882878573
YBR146W	1.1041773875511809
YBR147W	0.9109297446827181
YBR148W	1.2159089382056782
YBR149W	1.0023543749826884
YBR150C	1.0355855855855856
YBR151W	1.0671600914538668
YBR156C	1.0301940528601765
YBR157C	1.1509191194762487
YBR158W	1.1563898802727475
YBR159W	1.0370944858383573
YBR161W	1.0128694773549864
YBR162C	0.9687611465382208
YBR162W-A	0.9961217449671121
YBR168W	0.9864789454633206
YBR169C	1.0
YBR170C	0.9911201941981004
YBR171W	1.5222464854683782
YBR172C	1.0725868873945208
YBR173C	0.8383134431739472
YBR174C	1.0
YBR175W	1.0724913208794842
YBR176W	1.0958120656786174
YBR177C	0.9650274953515053
YBR178W	0.9687697586194072
YBR179C	0.9810964083175804
YBR180W	0.8734840592813901
YBR181C	1.0606485311732092
YBR182C	0.9118189884649512
YBR182C-A	1.2551233790146379
YBR183W	1.1341847944983974
YBR184W	0.8021478824864966
YBR185C	1.0295358649789028
YBR186W	0.9141048824593129
YBR187W	0.9409767269635338
YBR188C	0.8936351833820187
YBR189W	1.0244374026532037
YBR194W	0.8399134945480394
YBR195C	0.927485574453944
YBR196C-A	1.0771120238626843
YBR196C-B	1.0631945060392907
YBR197C	1.1915113097230152
YBR199W	1.390292004588356
YBR200W-A	1.0567607029858244
YBR201W	1.3983511248517373
YBR203W	1.1048783553281265
YBR204C	1.4848016990004889
YBR205W	1.1427423080476762
YBR206W	1.275073790138864
YBR207W	1.1077152936293837
YBR208C	1.2342344404513932
YBR210W	1.00571715986252
YBR212W	0.8354470821369354
YBR213W	1.0004274823663524
YBR214W	1.1125396325967518
YBR215W	1.5549880326695784
YBR216C	1.7320785472327636
YBR217W	1.2403799383366207
YBR218C	1.0321767631103076
YBR219C	0.7136389859843215
YBR220C	0.927926399582409
YBR221C	0.7515240140748526
YBR221W-A	0.9104329493653528
YBR222C	0.897765064998826
YBR223C	0.7304070667516619
YBR224W	1.3672508925673483
YBR225W	1.0701458543208793
YBR226C	1.4505329182101223
YBR227C	1.4073440125462084
YBR228W	1.2476729799181498
YBR229C	1.2307066679956145
YBR230C	1.0619415980175475
YBR231C	1.119351898734177
YBR232C	1.3412002857823293
YBR233W	0.5648699401863959
YBR233W-A	1.0368506583602755
YBR235W	0.8486899176772593
YBR238C	0.6357655883731833
YBR239C	0.8332618067996141
YBR240C	1.0705055279602629
YBR241C	0.9246338392206244
YBR242W	1.1459583047535906
YBR244W	0.6408327481828706
YBR245C	0.9109519667246585
YBR246W	1.0679641201009793
YBR248C	1.1207758856206176
YBR249C	1.0563823980453826
YBR250W	1.0016013172789957
YBR251W	0.9982774702642345
YBR255W	0.8531645569620253
YBR258C	1.0134484308291514
YBR259W	0.7643453728794686
YBR260C	1.1395414711870409
YBR261C	1.0467293480646813
YBR262C	0.8891541288437982
YBR263W	0.7068224450910594
YBR264C	0.8950650106477255
YBR266C	0.8531645569620253
YBR267W	0.9467804383116476
YBR269C	0.9381650848432558
YBR270C	0.8845391381947987
YBR271W	0.9394662846835378
YBR272C	0.8681469843004769
YBR273C	0.9757263868993936
YBR274W	0.950021017234132
YBR275C	1.1974711361847283
YBR276C	1.2486130299628702
YBR277C	1.1756685668888962
YBR278W	1.011391679887185
YBR280C	0.9657884699215347
YBR281C	1.375012957779851
YBR283C	0.9721482726947209
YBR284W	0.9108557389152127
YBR285W	1.0121673153280655
YBR286W	0.8675055563911033
YBR287W	1.116994321449109
YBR288C	1.1437437048850092
YBR290W	1.115111253973356
YBR291C	0.7858839184840432
YBR292C	0.9429421630687659
YBR293W	1.0323438192290653
YBR294W	1.1856035012285013
YBR295W	1.1240597206026934
YBR296C	1.1389926716651841
YBR296C-A	0.9785593767371918
