orf	hom | growth (culture turbidity) | Chloroquine diphosphate [2.9 mM] | YPD | Islahudin F~Avery SV, 2013
YDL090C	1.1274245642824612
YDL091C	1.0039669157143405
YDL093W	1.062103403671229
YDL094C	0.8481486701485381
YDL095W	0.8966514294287342
YDL096C	0.8518497011366098
YDL099W	0.9106262393483037
YDL100C	0.9534629191839591
YDL101C	1.0586788593268466
YDL104C	0.9311610375440161
YDL106C	1.0943112353693787
YDL107W	1.3489827422522318
YDL109C	0.963472918642996
YDL110C	0.9463707751896853
YDL112W	0.9511144883485309
YDL113C	0.9889534215066128
YDL114W	0.9883892627587821
YDL118W	1.0199185151652332
YDL119C	1.0592923662565426
YDL121C	0.9872643542059331
YDL122W	0.9899940655128467
YDL123W	1.0348337580750313
YDL124W	0.9592436720096295
YDL125C	0.9721098347668625
YDL127W	1.183377242713266
YDL128W	1.3336638544362653
YDL129W	0.9269591997555523
YDL130W	1.064897354675338
YDL130W-A	1.0247369023843613
YDL131W	1.0392205613485221
YDL133C-A	1.0134277786956638
YDL133W	1.076580654896635
YDL134C	1.0800891465208706
YDL135C	0.984352360253184
YDL136W	0.9718496857248493
YDL137W	0.8943563453484563
YDL138W	1.0
YDL142C	1.4285835204390747
YDL144C	1.0162381596752368
YDL146W	0.7818161094224926
YDL149W	1.1090255513455747
YDL151C	1.2816891120142373
YDL154W	1.095315717227179
YDL155W	0.9755467871317957
YDL156W	0.9777556533363037
YDL157C	1.0198792754562778
YDL159W-A	0.7486474563858339
YDL160C	0.9802050931645954
YDL160C-A	0.6867399953622315
YDL161W	0.8668136404719444
YDL162C	1.0136752743934927
YDL167C	1.117591101315777
YDL168W	1.0246841388380066
YDL169C	1.0104500711078885
YDL170W	1.0303740290442416
YDL171C	1.0479552362531084
YDL172C	0.956860490026948
YDL173W	1.1080483789260382
YDL174C	0.8882461673689924
YDL175C	0.9894743544531954
YDL176W	0.921588796852724
YDL177C	0.9506010662225668
YDL178W	0.9174135812810633
YDL179W	1.033306173902349
YDL180W	1.0327613646073655
YDL182W	1.0925168816960917
YDL183C	0.9839405636101175
YDL184C	1.0656308592157824
YDL185W	0.9934761832905789
YDL186W	1.0808242530933516
YDL187C	0.9448553658214874
YDL188C	0.8478433441712775
YDL189W	0.9398167195642804
YDL190C	0.9252912186379928
YDL191W	0.9314588753251949
YDL192W	0.968370692429805
YDL194W	0.9875260757698515
YDL197C	1.3957647997037923
YDL198C	1.2789125887423936
YDL199C	0.803508334508902
YDL200C	0.8677124558698446
YDL201W	0.9712867720632381
YDL202W	0.9109597935902158
YDL203C	0.86632189103672
YDL204W	0.9561521424639295
YDL205C	1.0
YDL206W	0.9607956864514189
YDL210W	0.9729763044859335
YDL211C	1.0107693933967796
YDL213C	1.2845725954090974
YDL214C	1.1175096617173117
YDL215C	1.1794794858804027
YDL216C	1.0225245413407742
YDL218W	0.8994197016963295
YDL219W	0.9053322778650127
YDL222C	1.3065698435454713
YDL223C	0.9388710149166423
YDL224C	0.8925478635198741
YDL225W	1.1458493977505386
YDL226C	1.0171102661596958
YDL227C	1.3266056699482442
YDL229W	1.4840563428966471
YDL230W	1.2910092512200233
YDL231C	1.0309350658939052
YDL232W	0.9714440909443625
YDL233W	1.1641211617726939
YDL234C	1.2506470500587725
YDL236W	0.9671043676325125
YDL237W	1.4386274387583373
YDL238C	1.1843100699129159
YDL239C	0.977874558563031
YDL240W	1.3577692069787328
YDL241W	1.1394093253535202
YDL242W	1.14131184981616
YDL243C	0.9005749603608317
YDR001C	1.0224037768385938
YDR003W	1.7484442222426881
YDR003W-A	0.8995758263699745
YDR004W	1.094541886422176
YDR005C	1.0231926531334081
YDR006C	1.089652295117719
YDR007W	1.0654649078955136
YDR008C	1.196482421472588
YDR009W	0.9786699394509023
YDR010C	1.0813270039416727
YDR011W	1.0878922168854654
YDR014W	1.0894935734446802
YDR015C	1.3422130592699466
YDR017C	1.2773012644796182
YDR018C	1.1769876196441895
YDR019C	1.3766886602549766
YDR020C	1.1831145402570007
YDR022C	1.1140905473516667
YDR024W	1.1964031796343046
YDR025W	1.2663841596550063
YDR026C	1.2232089253552132
YDR028C	0.9939188268661523
YDR029W	1.0547810167582032
YDR030C	0.991294897517605
YDR031W	1.3156811633968997
YDR032C	1.1688755488556284
YDR033W	1.0694529618759765
YDR034C	1.0194120256620258
YDR034W-B	0.7218138814266987
YDR035W	0.6641240850225225
YDR036C	0.9080788348029728
YDR042C	0.8460871585871588
YDR043C	0.7283762127512128
YDR046C	0.6606278572514916
YDR048C	1.0609386101301512
YDR049W	1.0507669831994155
YDR051C	1.294014580899827
YDR055W	0.9582850547456728
YDR056C	1.0657636940488453
YDR057W	0.7462036935721146
YDR058C	1.0123543123543126
YDR059C	1.0939198897173037
YDR061W	1.0386452025796291
YDR063W	1.430661976409399
YDR065W	0.8817980824861558
YDR066C	1.2423172033080918
YDR067C	0.879033102870312
YDR068W	1.1522733671171173
YDR070C	0.8501473078822949
YDR071C	0.9402548209366391
YDR072C	1.0212617508813162
YDR073W	0.9263211956726602
YDR074W	1.132591740186677
YDR075W	0.8777958993476235
YDR076W	1.2793312543312543
YDR077W	1.1480193428722842
YDR078C	0.614345633058208
YDR079C-A	0.8174390950619881
YDR079W	0.8381981725048553
YDR080W	0.6322470315783838
YDR083W	0.9779468893945279
YDR084C	0.804833350460727
YDR085C	0.8951498289733585
YDR089W	0.8650889170420422
YDR090C	0.9402807807807808
YDR092W	0.948363804981452
YDR093W	1.4834212723959916
YDR094W	1.6595917951850159
YDR095C	1.284696415165165
YDR096W	0.6127613269006713
YDR097C	1.2473365084830055
YDR098C	0.9471170451601759
YDR099W	0.7824279326645257
YDR100W	0.8297051698538689
YDR101C	1.0378964077142467
YDR102C	0.8313322315120877
YDR104C	0.9610495853401643
YDR105C	1.2716517044285056
YDR107C	1.087106974524193
YDR108W	1.1567620961478722
YDR109C	2.013970051132213
YDR110W	0.932761094427761
YDR111C	1.3660784788772837
YDR112W	1.0895460291552657
YDR114C	0.8740914313008457
YDR115W	0.9215615615615617
YDR116C	0.8491856330014225
YDR117C	0.9679264326567232
YDR119W	0.7963913634304695
YDR120C	0.8135400743703993
YDR121W	0.929852912479266
YDR122W	1.0185092420006214
YDR123C	1.098259276225378
YDR124W	0.9026016485693905
YDR125C	1.1652594537665628
YDR126W	1.0583989678301056
YDR127W	0.9299305689755126
YDR128W	1.017709712594439
YDR130C	1.1661424120613966
YDR131C	1.1547088325438841
YDR132C	1.0380962357706545
YDR133C	1.2500971120374105
YDR135C	1.2737930237930242
YDR136C	1.0408927544565842
YDR137W	1.2080033053187416
YDR139C	1.0891200606547142
YDR140W	0.9907622466216217
YDR142C	0.9064640924194157
YDR143C	0.938491206861814
YDR144C	0.9504966322789665
YDR146C	0.8824022192924634
YDR147W	1.0560973344478497
YDR148C	0.9061543810371804
YDR149C	0.9176495860021872
YDR150W	0.954294091730854
YDR151C	1.157457604663487
YDR152W	1.0
YDR153C	0.999345876977456
YDR154C	1.1020162915834122
YDR155C	1.3773815736468176
YDR156W	1.5169410850661462
YDR157W	1.2556813326677188
YDR158W	1.1450051038706652
YDR161W	1.0549669637176962
YDR162C	1.0357240686140232
YDR163W	0.9554194906551652
YDR165W	1.1564659775261408
YDR169C	1.499951024535128
YDR169C-A	1.0475167780073953
YDR171W	0.9970516796260368
YDR175C	0.9872679522505362
YDR178W	1.0543729296181397
YDR179C	1.2200262255715122
YDR179W-A	1.050476660056343
YDR181C	1.0768703908927124
YDR182W-A	0.7945701544173828
YDR183W	1.1687464231915325
YDR184C	1.1369047042997744
YDR185C	1.111935042786902
YDR186C	1.334361159232888
YDR191W	0.854173183563202
YDR192C	0.7003531356491534
YDR193W	1.119836157018014
YDR194W-A	0.835008123730331
YDR197W	1.11419477818954
YDR198C	1.0276227823172732
YDR199W	0.9174513428291833
YDR200C	0.9299996936305794
YDR202C	0.9352861952861953
YDR203W	1.007112267329971
YDR204W	0.9517224127012202
YDR205W	0.8990062967335696
YDR206W	0.8699369828524387
YDR209C	0.9278211081556285
YDR210W	0.7778790219236965
YDR213W	1.0734247177028238
YDR214W	1.1569897820355237
YDR215C	1.0
YDR216W	1.0873821497537148
YDR217C	0.9383958061876913
YDR218C	0.9787728817601811
YDR219C	0.8982527301859996
YDR220C	0.9672825988445739
YDR221W	1.0047739996542504
YDR222W	0.9878921587227589
YDR223W	0.8764097493874393
YDR226W	1.0680143367251056
YDR229W	1.1532290867525834
YDR230W	0.9274346968598141
YDR231C	1.0305483862808187
YDR233C	1.104894659168354
YDR234W	0.8788098172109263
YDR237W	0.9802803162630446
YDR239C	0.8422516075011454
YDR242W	0.8173005771792214
YDR244W	0.8370332212155187
YDR246W-A	0.9883183160155355
YDR247W	0.9997867197497511
YDR248C	0.8665375855325084
YDR249C	0.926193351825531
YDR250C	0.9336769216012111
YDR251W	0.8865409317334503
YDR252W	0.824679462554628
YDR253C	0.6977307981682905
YDR254W	0.7745747897233087
YDR255C	0.8234359593799567
YDR256C	1.1080139547598922
YDR257C	0.9850993129828085
YDR258C	0.9175119847316773
YDR259C	1.3429507645773822
YDR260C	1.0639726347547116
YDR261C	0.9788532957994877
YDR262W	1.0579246643285758
YDR263C	0.9481006847202215
YDR265W	0.8972653618256257
YDR266C	0.9970772706447383
YDR268W	1.128479070302205
YDR269C	0.8487678664220151
YDR270W	1.187279813605613
YDR271C	1.4211924023786593
YDR272W	1.129725144392139
YDR273W	1.5123200325594799
YDR274C	1.2636345611420603
YDR275W	1.0097213664681317
YDR276C	1.2738299163268472
YDR277C	1.2352502361064663
YDR278C	0.896220542884259
YDR279W	0.878571409352996
YDR281C	0.8912803307939695
YDR282C	0.9100981895884951
YDR283C	1.1100390897245536
YDR284C	0.9498112915808635
YDR285W	0.9363618782915298
YDR286C	1.15527278617299
YDR287W	1.1893958195642516
YDR289C	1.166832791321702
YDR290W	1.1075648636811086
YDR291W	0.9742702086752297
YDR294C	1.0052821113304231
YDR295C	0.89733642676782
YDR296W	1.2423342796331196
YDR297W	1.1989201059738561
YDR298C	0.9972491147682854
YDR304C	1.6060345930526239
YDR306C	1.2720273571506553
YDR307W	1.2800830766220803
YDR309C	0.9386028031981016
YDR310C	1.0418033964194948
YDR312W	0.9100179542435656
YDR313C	0.7806266577912384
YDR314C	0.8610994916390144
YDR315C	0.8854283329975678
YDR316W	1.0060163373024513
YDR317W	0.9784956707156178
YDR318W	0.8910607742605894
YDR319C	1.185258316661191
YDR320C	1.5911520018197436
YDR320C-A	0.8154795826377158
YDR321W	0.9792786096877348
YDR322C-A	1.171181626679938
YDR322W	1.0626194992672868
YDR326C	0.8416019288751828
YDR329C	0.9468742184488899
YDR330W	0.9073206224809607
YDR332W	1.0812995859888888
YDR333C	0.8590630836135505
YDR334W	1.00766099142873
YDR335W	0.8264819155094152
