orf	hom | growth (culture turbidity) | Chloroquine diphosphate [2.9 mM] | YPD | Islahudin F~Avery SV, 2013
YAL002W	0.07036327416862388
YAL004W	-1.110923156964312
YAL005C	0.8377304426885256
YAL007C	-1.26134191626492
YAL008W	-0.8318131316932613
YAL009W	0.7717740826198709
YAL011W	0.34025891511426004
YAL012W	0.47265743406817806
YAL014C	-0.13594034945917735
YAL015C	0.28767856371721495
YAL016C-B	-1.0022632054600176
YAL017W	1.0914585144474633
YAL018C	1.8170973113634925
YAL019W	3.952428734433245
YAL021C	0.1413890073928571
YAL022C	0.9577210169521697
YAL023C	4.806921116076498
YAL024C	1.0938196223829995
YAL026C	1.2228922993407239
YAL027W	-0.2970957696818042
YAL028W	-0.505772988746716
YAL029C	-0.5492052790469989
YAL030W	-1.5861503114122653
YAL031C	-0.6086954514852968
YAL036C	-0.18963481884856007
YAL037C-A	0.03326717396745022
YAL037W	0.4969672121638152
YAL039C	-0.08197903647520548
YAL040C	-0.678477161353906
YAL042C-A	0.15780060171938043
YAL042W	0.7180584770041499
YAL044C	-0.30681483987420094
YAL045C	-1.2694407384310393
YAL046C	-0.6822598902099684
YAL048C	0.1245025748941376
YAL049C	-0.6992897184408023
YAL053W	-1.406478848954177
YAL054C	-0.0893671200777219
YAL055W	0.06580929667860429
YAL056C-A	-0.47317651719162074
YAL056W	0.2371382570433077
YAL058W	-0.6981382055901806
YAL059W	2.6185383652813763
YAL060W	-0.8827726290313849
YAL061W	0.09604438010549923
YAL062W	0.15659975335402415
YAL064C-A	0.1071247834590146
YAL065C	0.5486133035968398
YAL066W	0.4978641027643223
YAL067C	3.4739721652843314
YAL067W-A	0.3776516865259017
YAR002C-A	0.0020310020242846095
YAR002W	0.9600317329723406
YAR003W	-0.8695652031209915
YAR014C	-1.6380722982819702
YAR015W	-0.8224579543799377
YAR018C	-0.9260580714787714
YAR020C	-0.48576454531412
YAR023C	3.069449518396748
YAR027W	0.025005377204060476
YAR028W	0.8050367236306927
YAR029W	1.8688424800743184
YAR030C	2.222710279109645
YAR031W	-0.1342070091759012
YAR035C-A	-0.40220170268009653
YAR035W	-0.2554198982877299
YAR042W	0.48509963891898966
YAR047C	-0.7604964000057345
YAR050W	0.08783483195264656
YBL001C	-0.9774061547065528
YBL002W	-1.3248391236643426
YBL003C	0.03861556916837515
YBL005W	-0.48275392064272943
YBL006C	-0.9054710013709375
YBL008W	-0.7818576088693461
YBL008W-A	-0.35905826892497017
YBL009W	-1.2243326954451441
YBL010C	-0.19878920729319555
YBL011W	-1.0424961714271486
YBL012C	-0.8481006849478263
YBL013W	-1.1607761556224874
YBL015W	-1.6173459823221379
YBL017C	-0.6272189713267687
YBL019W	2.0745985585786877
YBL021C	-0.21933105775754144
YBL022C	-0.5331489332450834
YBL024W	-1.181636541532078
YBL027W	-0.6431069845349233
YBL028C	-2.0212944980861844
YBL029C-A	0.30604769688904465
YBL029W	-1.6820297394434103
YBL031W	-1.0858289114473056
YBL032W	-1.035904936904192
YBL033C	-0.6558047896991237
YBL036C	-1.6764680780372583
YBL037W	0.4187174930570934
YBL039C	0.146537007084711
YBL039W-B	1.0369787384438884
YBL042C	0.07980495373252974
YBL043W	1.7740270718122186
YBL044W	0.06614274958462041
YBL045C	2.4756955483419474
YBL046W	1.334585479030515
YBL047C	0.2396435103494351
YBL048W	-0.9852092650006038
YBL049W	-0.21293575378424404
YBL051C	-0.7275658652520629
YBL052C	1.068624121717085
YBL053W	0.21265206888803653
YBL054W	-0.7090593788290139
YBL055C	-0.14495401854817508
YBL056W	0.5197513309966519
YBL057C	0.17711761655276392
YBL059W	0.7570336713745606
YBL060W	2.558396062516163
YBL061C	-0.4563590709041646
YBL062W	2.2276067614565274
YBL063W	0.5991561876208573
YBL064C	3.0265461946838648
YBL065W	0.864885887389871
YBL066C	0.09149791043043191
YBL067C	0.8265689456674163
YBL068W	0.7307813164811093
YBL069W	1.2982912397515893
YBL070C	1.6328719665174964
YBL071C	0.9110474867494824
YBL071C-B	0.35726873626220884
YBL072C	1.3241913541665977
YBL075C	0.40393163807113064
YBL078C	-0.2551022013864464
YBL079W	0.4918956314342748
YBL080C	0.6260826589653895
YBL081W	1.8517121583915621
YBL082C	-0.9890923476902315
YBL083C	0.6515269135483724
YBL085W	0.6878994630125375
YBL086C	0.6820023775851967
YBL087C	0.3280050314392024
YBL088C	-0.6766205715614017
YBL089W	2.4617600379503
YBL091C	-0.04618203554142069
YBL091C-A	-0.052227158746675474
YBL094C	2.7250832609371662
YBL095W	2.055640544120568
YBL096C	-0.4786974597118965
YBL098W	-1.599043757184022
YBL099W	-0.5955076997492381
YBL100W-C	-0.2571563486445913
YBL101C	0.5179180036437697
YBL102W	-0.5861512731196366
YBL103C	-0.7487997402596491
YBL104C	-0.08428464316688168
YBL106C	-0.473711543166104
YBL107C	0.3578637022221775
YBR001C	-1.25255137527136
YBR003W	0.07770634233638556
YBR005W	-1.9662684990182486
YBR006W	0.8704717296802942
YBR007C	-1.5858884224586018
YBR008C	1.4512629717266303
YBR009C	-0.47915208383856106
YBR010W	1.0559858658359869
YBR012C	-0.21364601120252466
YBR013C	-1.4529925932071248
YBR014C	1.4508338863808916
YBR015C	-1.109324279314027
YBR016W	-2.3675827638903004
YBR018C	-1.346408273197259
YBR019C	-1.4626376390278215
YBR020W	-0.2518669528729787
YBR022W	-0.12025573448888659
YBR023C	-0.20017344251807487
YBR024W	-0.17110872051363066
YBR025C	0.3213496351233754
YBR027C	-0.7158870463050202
YBR028C	0.7982494666115916
YBR030W	-0.9271177527496581
YBR031W	0.2505963572789444
YBR032W	-0.894147827960688
YBR033W	1.4434176741120186
YBR034C	-1.3553573490445292
YBR035C	0.4324015618228632
YBR036C	-0.3028505636848436
YBR037C	0.46591511494784044
YBR038W	1.2103911540642989
YBR040W	0.591548650984193
YBR041W	0.2100371812968024
YBR042C	0.1621573974372286
YBR043C	0.8913288430522398
YBR044C	0.7012870271807476
YBR045C	0.9864396016452832
YBR046C	1.7000834186644411
YBR047W	0.7894286907363538
YBR048W	1.2258618446778364
YBR050C	0.40996762521867086
YBR051W	0.4684645960111456
YBR052C	0.3405303119006929
YBR053C	1.1302453201373084
YBR054W	1.8394700027592918
YBR056W	0.445797128932301
YBR056W-A	-0.5206456890442698
YBR057C	0.532087784890581
YBR058C	0.7322940052529876
YBR058C-A	-0.020885894730705252
YBR059C	0.47050719419643544
YBR062C	0.7619840342986102
YBR063C	0.3422673546920214
YBR064W	0.4550248638295896
YBR065C	0.7604280030421402
YBR066C	-1.2020044514694395
YBR067C	0.15325138454621368
YBR068C	-1.2569115307717729
YBR071W	-0.9019678522475084
YBR072C-A	-0.42912544789766754
YBR072W	0.9795121700273546
YBR073W	-0.6020004812807673
YBR074W	-0.5644214488671516
YBR076W	-0.9272638743236742
YBR077C	-0.224456423485279
YBR078W	-0.35428823946237253
YBR083W	0.7262556005051005
YBR084C-A	-0.9409284160745135
YBR085C-A	0.11112825006707087
YBR089C-A	0.18870916494767773
YBR090C	0.1675390094190383
YBR092C	0.8955011471701527
YBR093C	-0.6865338586177362
YBR094W	-0.018513583210514745
YBR098W	-0.36604848230243026
YBR099C	0.31941665653760254
YBR101C	-0.46523968333135335
YBR103W	0.42859805476481194
YBR104W	1.9363801194287973
YBR106W	0.7235469830521676
YBR107C	0.36666521520767015
YBR108W	-0.6232072454129817
YBR111W-A	-0.42734634802877075
YBR113W	-0.03007381523512261
YBR114W	-0.27574632318238085
YBR116C	1.4102167739087224
YBR119W	-0.3138740090465187
YBR120C	-0.29725609849207674
