orf	hom | growth (relative abundance in pooled culture) | formaldehyde [0.15mM], time [5 generations] | North M~Vulpe CD, 2016	hom | growth (relative abundance in pooled culture) | formaldehyde [0.3mM], time [5 generations] | North M~Vulpe CD, 2016	hom | growth (relative abundance in pooled culture) | formaldehyde [0.6 mM], time [5 generations] | North M~Vulpe CD, 2016	hom | growth (relative abundance in pooled culture) | formaldehyde [0.15mM], time [15 generations] | North M~Vulpe CD, 2016	hom | growth (relative abundance in pooled culture) | formaldehyde [0.3mM], time [15 generations] | North M~Vulpe CD, 2016	hom | growth (relative abundance in pooled culture) | formaldehyde [0.6 mM], time [15 generations] | North M~Vulpe CD, 2016
YBR006W	0.055930858163714146	-0.01398662027858571	0.06455234674657306	3.9195545640757055	3.9348075814229113	2.885436942127282
YBR008C	0.055930858163714146	-0.01398662027858571	5.29329243321901	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YBR016W	0.055930858163714146	-0.01398662027858571	0.06455234674657306	4.506598288498542	-0.08767777762953212	0.04589164122667674
YBR025C	0.055930858163714146	-0.01398662027858571	3.1630649905820913	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YBR027C	0.055930858163714146	-0.01398662027858571	0.06455234674657306	0.005929734590129482	2.241129535506093	2.1282248618871207
YBR031W	0.055930858163714146	-0.01398662027858571	3.550379071061531	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YBR035C	3.7473674969688395	3.744418057438788	0.06455234674657306	0.7886547004872447	0.3357417338496725	4.210558082547564
YBR036C	0.055930858163714146	-0.01398662027858571	0.06455234674657306	0.005929734590129482	-0.08767777762953212	3.2640429822473624
YBR037C	2.9270482439010337	2.5575534223701437	0.06455234674657306	4.897960771447099	4.78164660438132	4.778467142727685
YBR040W	2.9270482439010337	-0.01398662027858571	0.06455234674657306	3.332510839652869	3.5113880699437066	3.453346002307403
YBR044C	3.542287683701888	3.3487965124159067	4.51866427226013	3.9195545640757055	4.146517337162513	0.04589164122667674
YBR053C	0.055930858163714146	2.1619318773472624	4.51866427226013	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YBR056W	2.516888617367131	2.359742649858703	0.06455234674657306	2.9411483567043115	2.8762588027249	3.2640429822473624
YBR057C	3.1321280571679853	2.9531749673930254	0.06455234674657306	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YBR058C	0.055930858163714146	-0.01398662027858571	3.356722030821811	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YBR071W	0.055930858163714146	-0.01398662027858571	0.06455234674657306	2.549785873755754	-0.08767777762953212	1.93892184182708
YBR074W	0.055930858163714146	-0.01398662027858571	0.06455234674657306	4.506598288498542	4.78164660438132	4.399861102607604
YBR084C-A	0.055930858163714146	-0.01398662027858571	0.06455234674657306	0.005929734590129482	-0.08767777762953212	4.021255062487524
YBR084W	0.055930858163714146	-0.01398662027858571	6.261577634417609	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YBR099C	0.055930858163714146	-0.01398662027858571	0.06455234674657306	0.005929734590129482	-0.08767777762953212	-4.781335370304351
YBR114W	4.772766563303596	4.931282692507432	5.486949473458729	4.70227952997282	4.78164660438132	4.589164122667644
YBR129C	0.055930858163714146	-0.01398662027858571	0.06455234674657306	3.332510839652869	3.0879685584645022	2.6961339220672413
YBR134W	0.055930858163714146	-0.01398662027858571	0.06455234674657306	4.115235805549984	-0.08767777762953212	-2.225744599493807
YBR138C	0.055930858163714146	-0.01398662027858571	0.06455234674657306	9.202948083881234	9.439261230652571	8.564527543928492
YBR141C	0.055930858163714146	-0.01398662027858571	0.06455234674657306	0.005929734590129482	-0.08767777762953212	3.0747399621873224
YBR149W	0.055930858163714146	-0.01398662027858571	0.06455234674657306	4.70227952997282	5.4167758716001275	4.589164122667644
YBR158W	0.055930858163714146	-0.01398662027858571	3.7440361113012504	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YBR159W	4.157527123502742	4.337850374973111	0.06455234674657306	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YBR168W	0.055930858163714146	-0.01398662027858571	0.06455234674657306	0.005929734590129482	-0.08767777762953212	6.1035882831479675
YBR170C	3.7473674969688395	4.14003960246167	0.06455234674657306	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YBR172C	0.055930858163714146	-0.01398662027858571	6.842548755136769	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YBR173C	0.055930858163714146	-0.01398662027858571	4.71232131249985	3.9195545640757055	4.146517337162513	3.642649022367443
YBR174C	0.055930858163714146	-0.01398662027858571	0.06455234674657306	0.005929734590129482	-0.08767777762953212	3.453346002307403
YBR175W	6.208325256172256	6.711579645110399	5.09963539297929	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YBR180W	0.055930858163714146	-0.01398662027858571	3.550379071061531	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YBR184W	0.055930858163714146	-0.01398662027858571	4.32500723202041	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YBR195C	0.055930858163714146	-0.01398662027858571	3.356722030821811	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YBR197C	0.055930858163714146	-0.01398662027858571	4.13135019178069	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YBR204C	0.055930858163714146	-0.01398662027858571	4.71232131249985	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YBR210W	0.055930858163714146	-0.01398662027858571	0.06455234674657306	-2.342245163101216	-0.08767777762953212	0.04589164122667674
YBR213W	5.798165629638353	5.524715010041755	0.06455234674657306	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YBR216C	0.055930858163714146	-0.01398662027858571	3.9376931515409708	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YBR229C	0.055930858163714146	-0.01398662027858571	0.06455234674657306	-2.342245163101216	-0.08767777762953212	0.04589164122667674
YBR239C	0.055930858163714146	-0.01398662027858571	0.06455234674657306	-2.9292888875240526	-2.839904602244362	0.04589164122667674
YBR241C	0.055930858163714146	-2.7833374354387557	0.06455234674657306	-2.537926404575495	-0.08767777762953212	0.04589164122667674
YBR269C	3.1321280571679853	-0.01398662027858571	3.550379071061531	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YBR272C	7.028644509240062	6.711579645110399	2.5820938698629314	5.485004495869935	5.840195383079331	6.292891303208007
YBR286W	0.055930858163714146	1.9641211048358216	0.06455234674657306	2.354104632281475	2.241129535506093	0.04589164122667674
YBR298C	3.1321280571679853	2.9531749673930254	0.06455234674657306	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YBR300C	0.055930858163714146	-0.01398662027858571	0.06455234674657306	0.005929734590129482	-0.08767777762953212	-2.225744599493807
YCL005W	0.055930858163714146	-0.01398662027858571	0.06455234674657306	4.897960771447099	5.62848562733973	5.535679222967846
YCL007C	0.055930858163714146	-0.01398662027858571	4.13135019178069	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YCL011C	0.055930858163714146	-0.01398662027858571	0.06455234674657306	0.005929734590129482	-3.051614357983964	-2.982956679733969
YCL026C-A	0.055930858163714146	-0.01398662027858571	0.06455234674657306	-2.342245163101216	-2.6281948465047593	0.04589164122667674
YCL037C	-3.4304259673744593	-3.178958980461638	0.06455234674657306	-3.7120138534211677	-5.168711915379987	-6.201108020754654
YCL046W	4.362606936769693	4.535661147484551	0.06455234674657306	3.1368295981785903	-0.08767777762953212	0.04589164122667674
YCL050C	0.055930858163714146	-0.01398662027858571	0.06455234674657306	-2.7336076460497734	-3.051614357983964	-2.036441579433767
YCL055W	0.055930858163714146	3.150985739904466	0.06455234674657306	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YCR001W	3.1321280571679853	3.150985739904466	0.06455234674657306	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YCR006C	6.8235646959731096	6.711579645110399	0.06455234674657306	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YCR007C	-8.557421299048245	-8.322039065759096	0.06455234674657306	0.20161097606440828	-0.40524241123893556	0.23519466128671707
YCR009C	0.055930858163714146	-0.01398662027858571	0.06455234674657306	0.005929734590129482	-0.08767777762953212	-5.254592920454452
YCR011C	3.542287683701888	3.744418057438788	0.06455234674657306	3.528192081127148	3.5113880699437066	3.642649022367443
YCR027C	0.055930858163714146	-0.01398662027858571	5.29329243321901	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YCR028C	0.055930858163714146	-0.01398662027858571	0.06455234674657306	-4.103376336369726	-5.380421671119589	-4.497380840214291
YCR034W	3.337207870434937	-0.01398662027858571	5.680606513698449	0.005929734590129482	-0.08767777762953212	3.453346002307403
YCR050C	2.516888617367131	-0.01398662027858571	0.06455234674657306	4.115235805549984	3.9348075814229113	0.04589164122667674
YCR059C	0.055930858163714146	-0.01398662027858571	5.09963539297929	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YCR060W	3.542287683701888	3.744418057438788	4.51866427226013	3.332510839652869	3.7230978256833094	3.0747399621873224
YCR061W	0.055930858163714146	-0.01398662027858571	0.06455234674657306	0.005929734590129482	-0.08767777762953212	-3.5508657399140895
YCR065W	0.055930858163714146	-0.01398662027858571	3.356722030821811	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YCR066W	0.055930858163714146	-0.01398662027858571	0.06455234674657306	0.005929734590129482	-4.3218728924215775	0.04589164122667674
YCR073C	0.055930858163714146	-0.01398662027858571	4.51866427226013	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YCR073W-A	6.8235646959731096	6.711579645110399	4.22817871190055	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YCR082W	3.542287683701888	3.150985739904466	4.32500723202041	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YCR089W	0.055930858163714146	-0.01398662027858571	0.06455234674657306	-2.1465639216269374	-2.4164850907651574	0.04589164122667674
YCR100C	0.055930858163714146	-0.01398662027858571	4.13135019178069	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YCR101C	0.055930858163714146	-0.01398662027858571	0.06455234674657306	5.485004495869935	5.62848562733973	4.778467142727685
YCR102C	0.055930858163714146	-0.01398662027858571	0.06455234674657306	3.332510839652869	2.8762588027249	2.885436942127282
YCR107W	0.055930858163714146	-0.01398662027858571	5.29329243321901	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YDL010W	0.055930858163714146	-0.01398662027858571	-4.776873659246424	9.202948083881234	9.439261230652571	8.753830563988531
YDL020C	0.055930858163714146	-0.01398662027858571	0.06455234674657306	0.005929734590129482	-0.08767777762953212	-3.9294717800341705
YDL059C	0.055930858163714146	-0.01398662027858571	0.06455234674657306	0.005929734590129482	-0.08767777762953212	-3.83482027000415
YDL070W	0.055930858163714146	-0.01398662027858571	0.06455234674657306	4.115235805549984	4.3582270929021165	4.210558082547564
YDL082W	0.055930858163714146	-0.01398662027858571	0.06455234674657306	0.005929734590129482	-0.08767777762953212	3.8319520424274836
YDL099W	0.055930858163714146	-0.01398662027858571	0.06455234674657306	0.005929734590129482	-3.8984533809423736	0.04589164122667674
YDL107W	-4.865984660243119	-4.3658236155302825	0.06455234674657306	-3.516332611946889	-4.3218728924215775	0.04589164122667674
YDL127W	-4.660904846976168	-4.1680128430188415	0.06455234674657306	-3.7120138534211677	-4.533582648161181	-0.8059719490435048
YDL135C	0.055930858163714146	-0.01398662027858571	4.13135019178069	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YDL167C	0.055930858163714146	-0.01398662027858571	0.06455234674657306	0.005929734590129482	-0.08767777762953212	-2.225744599493807
YDL171C	0.055930858163714146	-0.01398662027858571	3.7440361113012504	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YDL175C	0.055930858163714146	-0.01398662027858571	4.32500723202041	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YDL177C	0.055930858163714146	-0.01398662027858571	0.06455234674657306	-2.342245163101216	-2.6281948465047593	0.04589164122667674
YDL180W	0.055930858163714146	-0.01398662027858571	0.06455234674657306	-2.537926404575495	-0.08767777762953212	0.04589164122667674
YDL194W	0.055930858163714146	-0.01398662027858571	0.06455234674657306	0.005929734590129482	-0.08767777762953212	2.885436942127282
YDL198C	0.055930858163714146	-0.01398662027858571	0.06455234674657306	-5.081782543741119	-4.3218728924215775	-3.5508657399140895
YDL211C	0.055930858163714146	-0.01398662027858571	0.06455234674657306	-2.342245163101216	-2.4164850907651574	-2.225744599493807
YDL218W	0.055930858163714146	-0.01398662027858571	0.06455234674657306	-2.342245163101216	-2.6281948465047593	-2.225744599493807
YDL219W	0.055930858163714146	-0.01398662027858571	0.06455234674657306	-2.9292888875240526	-3.051614357983964	0.04589164122667674
YDL222C	0.055930858163714146	-0.01398662027858571	4.90597835273957	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YDL223C	4.977846376570548	4.634566533740272	0.06455234674657306	3.7238733226014267	3.7230978256833094	0.04589164122667674
YDL225W	0.055930858163714146	-0.01398662027858571	0.06455234674657306	0.005929734590129482	-0.08767777762953212	-3.266911209824029
YDL226C	2.31180880410018	2.359742649858703	0.06455234674657306	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YDL236W	0.055930858163714146	-0.01398662027858571	0.06455234674657306	-2.537926404575495	-2.6281948465047593	0.04589164122667674
YDL237W	0.055930858163714146	-0.01398662027858571	0.06455234674657306	-2.342245163101216	-0.08767777762953212	-2.225744599493807
YDR004W	0.055930858163714146	-0.01398662027858571	0.06455234674657306	0.005929734590129482	-3.6867436252027708	-5.443895940514492
YDR011W	0.055930858163714146	-0.01398662027858571	0.06455234674657306	-2.537926404575495	-2.4164850907651574	0.04589164122667674
YDR014W	0.055930858163714146	-0.01398662027858571	0.06455234674657306	-2.7336076460497734	-0.08767777762953212	-2.982956679733969
YDR025W	3.9524473102357907	4.14003960246167	0.06455234674657306	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YDR028C	-2.4050269010397023	-0.01398662027858571	0.06455234674657306	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YDR029W	0.055930858163714146	-0.01398662027858571	0.06455234674657306	0.005929734590129482	-2.839904602244362	-2.604350639613888
YDR034C	3.1321280571679853	2.9531749673930254	0.06455234674657306	2.7454671152300327	2.8762588027249	2.5068309020072013
YDR049W	0.055930858163714146	-0.01398662027858571	0.06455234674657306	0.005929734590129482	-3.8984533809423736	-4.497380840214291
YDR057W	0.055930858163714146	-0.01398662027858571	0.06455234674657306	0.005929734590129482	-0.08767777762953212	-3.172259699794009
YDR098C	0.055930858163714146	-0.01398662027858571	0.06455234674657306	0.005929734590129482	2.664549046985298	2.5068309020072013
YDR124W	0.055930858163714146	-0.01398662027858571	0.06455234674657306	3.1368295981785903	3.5113880699437066	3.0747399621873224
YDR126W	0.055930858163714146	-0.01398662027858571	0.06455234674657306	3.528192081127148	-0.08767777762953212	0.04589164122667674
YDR136C	0.055930858163714146	-0.01398662027858571	0.06455234674657306	-4.690420060792562	-0.08767777762953212	0.04589164122667674
YDR144C	0.055930858163714146	-0.01398662027858571	3.356722030821811	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YDR152W	0.055930858163714146	-0.01398662027858571	0.06455234674657306	0.005929734590129482	-0.08767777762953212	-2.225744599493807
YDR153C	5.388006003104451	6.118147327576077	0.06455234674657306	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YDR157W	0.055930858163714146	-0.01398662027858571	0.06455234674657306	2.1584233908071964	2.452839291245695	0.04589164122667674
YDR159W	3.337207870434937	-0.01398662027858571	0.06455234674657306	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YDR175C	-5.583764006677449	-6.34393134064469	-4.389559578766984	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YDR176W	0.055930858163714146	-0.01398662027858571	2.775750910102651	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YDR205W	-2.199947087772751	-0.01398662027858571	0.06455234674657306	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YDR220C	0.055930858163714146	-0.01398662027858571	0.06455234674657306	2.9411483567043115	3.0879685584645022	2.6961339220672413
YDR221W	0.055930858163714146	-0.01398662027858571	0.06455234674657306	0.005929734590129482	-0.08767777762953212	4.021255062487524
YDR251W	3.1321280571679853	2.7553641948815843	0.06455234674657306	2.9411483567043115	3.2996783142041046	2.885436942127282
YDR260C	0.055930858163714146	-0.01398662027858571	0.06455234674657306	0.005929734590129482	-0.08767777762953212	-3.5508657399140895
YDR262W	0.055930858163714146	-0.01398662027858571	0.06455234674657306	2.549785873755754	2.664549046985298	0.04589164122667674
YDR266C	0.055930858163714146	-0.01398662027858571	0.06455234674657306	0.005929734590129482	-0.08767777762953212	-4.30807782015425
YDR283C	4.567686750036645	4.535661147484551	0.06455234674657306	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YDR285W	0.055930858163714146	-0.01398662027858571	5.486949473458729	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YDR291W	0.055930858163714146	-0.01398662027858571	-4.002245498287545	8.22454187650984	8.592422207694161	7.428709423568249
YDR314C	0.055930858163714146	-0.01398662027858571	0.06455234674657306	2.9411483567043115	3.0879685584645022	0.04589164122667674
YDR336W	-4.0456654071753135	-3.7723912979959593	0.06455234674657306	4.3109170470242635	0.7591612453288771	4.589164122667644
YDR340W	0.055930858163714146	-0.01398662027858571	6.455234674657329	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YDR354W	0.055930858163714146	2.5575534223701437	0.06455234674657306	0.005929734590129482	-0.08767777762953212	3.2640429822473624
YDR377W	3.542287683701888	3.546607284927348	0.06455234674657306	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YDR384C	0.055930858163714146	-0.01398662027858571	0.06455234674657306	5.680685737344215	6.051905138818934	6.1035882831479675
YDR386W	0.055930858163714146	-0.01398662027858571	0.06455234674657306	0.005929734590129482	-0.08767777762953212	-5.065289900394412
YDR391C	0.055930858163714146	-0.01398662027858571	0.06455234674657306	3.332510839652869	-0.08767777762953212	0.04589164122667674
YDR400W	0.055930858163714146	-0.01398662027858571	0.06455234674657306	3.332510839652869	3.5113880699437066	3.642649022367443
YDR401W	3.337207870434937	3.744418057438788	0.06455234674657306	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YDR402C	0.055930858163714146	2.7553641948815843	0.06455234674657306	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YDR409W	3.1321280571679853	2.9531749673930254	0.06455234674657306	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YDR422C	3.7473674969688395	3.744418057438788	0.06455234674657306	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YDR423C	0.055930858163714146	-0.01398662027858571	0.06455234674657306	3.1368295981785903	-0.08767777762953212	0.04589164122667674
YDR424C	0.055930858163714146	-0.01398662027858571	0.06455234674657306	2.549785873755754	2.664549046985298	0.04589164122667674
YDR428C	0.055930858163714146	-0.01398662027858571	0.06455234674657306	2.549785873755754	-0.08767777762953212	0.04589164122667674
YDR440W	0.055930858163714146	-0.01398662027858571	0.06455234674657306	0.005929734590129482	2.452839291245695	0.04589164122667674
YDR441C	3.542287683701888	3.546607284927348	0.06455234674657306	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YDR447C	0.055930858163714146	-0.01398662027858571	0.06455234674657306	0.005929734590129482	-0.08767777762953212	3.0747399621873224
YDR456W	6.618484882706159	6.90939041762184	-3.6149314178081045	3.528192081127148	3.9348075814229113	3.8319520424274836
YDR457W	0.055930858163714146	-0.01398662027858571	0.06455234674657306	-4.4947388193182825	-5.062857037510186	-3.172259699794009
YDR458C	6.208325256172256	6.118147327576077	0.06455234674657306	0.005929734590129482	3.9348075814229113	0.04589164122667674
YDR465C	4.772766563303596	4.733471919995992	0.06455234674657306	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YDR477W	0.055930858163714146	-0.01398662027858571	0.06455234674657306	0.005929734590129482	-0.08767777762953212	3.453346002307403
YDR480W	-2.4050269010397023	-2.5855266629273155	0.06455234674657306	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YDR491C	0.055930858163714146	2.1619318773472624	0.06455234674657306	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YDR497C	0.055930858163714146	-0.01398662027858571	0.06455234674657306	0.005929734590129482	2.241129535506093	2.885436942127282
YDR520C	3.7473674969688395	3.150985739904466	0.06455234674657306	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YDR530C	0.055930858163714146	-0.01398662027858571	0.06455234674657306	-2.342245163101216	-2.839904602244362	0.04589164122667674
YDR534C	0.055930858163714146	-0.01398662027858571	0.06455234674657306	0.005929734590129482	-0.08767777762953212	-1.8471385593737266
YDR540C	0.055930858163714146	-0.01398662027858571	0.06455234674657306	-2.9292888875240526	-3.8984533809423736	-4.497380840214291
YEL005C	0.055930858163714146	2.7553641948815843	0.06455234674657306	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YEL008W	0.055930858163714146	2.7553641948815843	0.06455234674657306	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YEL010W	0.055930858163714146	-0.01398662027858571	4.13135019178069	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YEL012W	7.643883949040916	8.491876597713366	0.06455234674657306	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YEL016C	0.055930858163714146	-0.01398662027858571	4.90597835273957	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YEL017W	0.055930858163714146	-0.01398662027858571	0.06455234674657306	-2.342245163101216	-0.08767777762953212	0.04589164122667674
YEL028W	0.055930858163714146	-0.01398662027858571	-2.840303256849225	7.6374981520870024	7.745583184735753	6.671497343328088
YEL043W	-4.865984660243119	-3.178958980461638	0.06455234674657306	-3.1249701289983314	-0.08767777762953212	0.04589164122667674
YEL050C	0.055930858163714146	-0.01398662027858571	0.06455234674657306	0.005929734590129482	-0.08767777762953212	-3.3615627198540494
YEL056W	0.055930858163714146	-0.01398662027858571	5.29329243321901	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YEL065W	0.055930858163714146	-0.01398662027858571	0.06455234674657306	-2.537926404575495	-2.6281948465047593	-2.036441579433767
YEL066W	0.055930858163714146	-0.01398662027858571	0.06455234674657306	-2.1465639216269374	-2.4164850907651574	0.04589164122667674
YEL067C	0.055930858163714146	-0.01398662027858571	0.06455234674657306	-2.342245163101216	-0.08767777762953212	0.04589164122667674
YEL068C	8.054043575574818	7.502822735156162	6.067920594177889	7.0504544276641665	7.322163673256548	6.482194323268048
YER002W	6.208325256172256	5.920336555064637	0.06455234674657306	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YER024W	0.055930858163714146	-0.01398662027858571	5.486949473458729	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YER042W	0.055930858163714146	-0.01398662027858571	4.71232131249985	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YER047C	0.055930858163714146	-0.01398662027858571	3.7440361113012504	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YER051W	4.157527123502742	4.14003960246167	0.06455234674657306	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YER058W	-2.610106714306654	-2.3877158904158744	0.06455234674657306	-2.1465639216269374	-2.839904602244362	-2.225744599493807
YER084W	0.055930858163714146	-0.01398662027858571	8.585462117294249	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YER088C	0.055930858163714146	-0.01398662027858571	0.06455234674657306	3.1368295981785903	3.0879685584645022	3.0747399621873224
YER092W	0.055930858163714146	-0.01398662027858571	4.13135019178069	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YER101C	-5.891383726577876	-5.552688250598926	0.06455234674657306	-5.668826268163955	-6.650680205557204	-5.443895940514492
YER103W	0.055930858163714146	-0.01398662027858571	3.7440361113012504	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YER110C	-2.4050269010397023	-0.01398662027858571	0.06455234674657306	-2.9292888875240526	-3.475033869463169	-2.225744599493807
YER114C	0.055930858163714146	-0.01398662027858571	0.06455234674657306	2.1584233908071964	-0.08767777762953212	2.3175278819471608
YER115C	0.055930858163714146	-0.01398662027858571	3.356722030821811	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YER122C	-2.4050269010397023	-2.5855266629273155	0.06455234674657306	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YER123W	0.055930858163714146	2.9531749673930254	0.06455234674657306	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YER131W	0.055930858163714146	-0.01398662027858571	0.06455234674657306	0.005929734590129482	-0.08767777762953212	2.5068309020072013
YER143W	0.055930858163714146	-0.01398662027858571	4.71232131249985	0.005929734590129482	-0.08767777762953212	0.04589164122667674
YER156C	0.055930858163714146	-0.01398662027858571	0.06455234674657306	-3.32065137047261	-3.8984533809423736	-2.7936536596739283
YER169W	7.233724322507013	7.1072011901332806	0.06455234674657306	3.7238733226014267	4.3582270929021165	3.8319520424274836
YER175C	0.055930858163714146	-0.01398662027858571	0.06455234674657306	2.9411483567043115	-0.08767777762953212	2.885436942127282
YER176W	-4.865984660243119	-4.3658236155302825	0.06455234674657306	-3.7120138534211677	-4.3218728924215775	-3.3615627198540494
