orf	hap a | actin aggregate (Sac6) | standard | SD[low-fluor] + Met + Leu + Ura + NAT + G418 | Mattiazzi Usaj M~Andrews BJ, 2020	hap a | actin bright patches (Sac6) | standard | SD[low-fluor] + Met + Leu + Ura + NAT + G418 | Mattiazzi Usaj M~Andrews BJ, 2020	hap a | actin decreased patch number (Sac6) | standard | None | Mattiazzi Usaj M~Andrews BJ, 2020	hap a | actin depolarized patches (Sac6) | standard | None | Mattiazzi Usaj M~Andrews BJ, 2020	hap a | coat aggregate (Sla1) | standard | None | Mattiazzi Usaj M~Andrews BJ, 2020	hap a | coat decreased patch number (Sla1) | standard | None | Mattiazzi Usaj M~Andrews BJ, 2020	hap a | coat depolarized patches (Sla1) | standard | None | Mattiazzi Usaj M~Andrews BJ, 2020	hap a | coat increased patch number (Sla1) | standard | None | Mattiazzi Usaj M~Andrews BJ, 2020	hap a | late endosome fragmented (Snf7) | standard | None | Mattiazzi Usaj M~Andrews BJ, 2020	hap a | late endosome membrane (Snf7) | standard | None | Mattiazzi Usaj M~Andrews BJ, 2020	hap a | late endosome condensed (Snf7) | standard | None | Mattiazzi Usaj M~Andrews BJ, 2020	hap a | vacuole class E (Vph1) | standard | None | Mattiazzi Usaj M~Andrews BJ, 2020	hap a | vacuole enlarged (Vph1) | standard | None | Mattiazzi Usaj M~Andrews BJ, 2020	hap a | vacuole vATPase defect (Vph1) | standard | None | Mattiazzi Usaj M~Andrews BJ, 2020	hap a | vacuole fragmented (Vph1) | standard | None | Mattiazzi Usaj M~Andrews BJ, 2020	hap a | vacuole class G (Vph1) | standard | None | Mattiazzi Usaj M~Andrews BJ, 2020	hap a | vacuole multilobed (Vph1) | standard | None | Mattiazzi Usaj M~Andrews BJ, 2020
YAL046C	0.34766660565021196	0.13005895671241302	-0.09812153485943613	0.15634036925546363	-0.05579859176487941	0.23481985108888004	-0.2608271833247531	0.5635647106949684	0.029578447869568782	-0.1900368843166011	-0.12832747357747362	-0.4010008008671391	-0.14389848307010294	-0.0825523340322657	-0.1507607452909777	0.27092960475634165	-0.006630337948340428
YAL048C	2.2012666270732564	1.6971181537520366	-0.3703021402521215	1.5950441308397743	1.1147550435767835	-0.3436700344579321	0.7246084446666127	1.7395257334377223	-0.458465941978313	-0.4513376002519305	0.3032816366624237	-0.020896213599242888	0.8020138941960122	-0.10808238860303317	0.5111443853913776	-0.14616162561005178	0.03118132338843619
YAL049C	-0.668276219264841	-0.08430484189182376	0.9949743179497605	-0.27750227830163865	0.05798948671725293	0.8654687934611007	0.56122577972628	-0.21419734605730475	0.17026443352223913	0.11783830946248337	1.8727774850419503	-0.02556245754604097	1.1172532197139844	-0.30765518546335535	-0.31019843761772514	0.9102558971125834	-0.23364374327417048
YAL051W	0.04383487012409027	-0.08809987078693132	1.2731355043723123	-0.556852888912472	-0.1510954074719299	0.907366718345216	1.2401186837286162	-0.2527479486133781	0.8731986122863498	-0.14156310707033926	0.038364247218334764	-0.39614030406616113	-0.3797311650095171	-0.2237100059226106	-0.34085316796897985	0.7420777366310545	0.11135377598356624
YAL053W	0.7412622544823491	-0.46881716954476366	0.09120742370742484	1.5802563932372837	0.016201911434152984	1.861313283483	-0.4009969062718087	0.4747486127002106	-0.2866193258346858	-0.39613322364587233	1.4620328557030053	1.2763205386502097	0.24672307516774908	0.17778474206129916	-0.08274846695859531	0.3857616840027673	-0.1560879345533076
YAL054C									-0.11358123981914846	0.39527671937854203	0.5821675232789656	1.8381693742319707	0.847731395826292	0.11178384026749866	-0.7370783241400143	0.42948140808048724	0.3726655325790393
YAL055W	-0.6128454964893059	0.5585983726699553	0.9058411428671448	0.4957509329979459	0.039433064751434134	0.8396290417950976	0.31650939811413265	0.19684823049934833	0.5663064528542155	0.9199274214768	-0.24438577627709493	-0.2828353388001169	-0.22897852806057642	-0.26270794825262683	-0.03197114837203704	1.2277923278614564	1.1256604700819646
YAL056C-A	0.973582610799858	0.220483322310663	0.09493247937864369	-0.6351589988191215	0.2853680783040473	0.15589649851306203	-0.12240958191455206	1.6947117320732483	0.27360064279350965	-0.020191418958639268	0.05427638075478805	-0.0853455022954262	-0.19358091066745406	-0.031385462844341634	0.3293130956722559	0.10851680747728065	1.22951730495764
YAL056W	0.16021507867885368	0.0968488851161938	0.5297806572342665	-0.3538893030774947	-0.30296902103368284	3.842721643993297	0.38814118540684156	-0.17970932787098293	0.7585313444194327	-0.021365867337790195	-0.23224209707509547	-0.23953540231085277	-0.2319118548335714	-0.19663070701594754	-0.043373996831266866	1.0725118313914146	-0.1142007288966363
YAL058W	0.38668976399598515	-0.1593978376452274	1.6663596311345215	-0.549177821521473	0.1018678162607325	0.5987957829679413	0.02351711179639079	0.05333737440505769	0.9275801251896711	1.1979925187318738	-0.4377580049186904	0.10095778324607103	-0.14566028849360615	0.04431952966492163	0.45176474960112517	0.09603976608679889	0.9913167453451838
YAL059W	-0.8230281447222112	-0.46881716954476366	0.7025821857461988	1.8228677132781625	-0.09888460717126532	2.1298056551576514	-0.4009969062718087	-0.2644644814250949	-0.009465103318261794	-0.006081180298131379	0.454676832254261	-0.36263844113149	0.11981365230126005	0.025725789216674833	0.11452887585986116	0.31309456520318024	0.41976673916634377
YAL060W	-0.8230281447222112	-0.46881716954476366	0.985642489215543	1.2349766709149639	-0.37805594600640796	1.104966393773519	-0.003015014332867547	-0.46670202604426547	-0.11358123981914846	0.19459776954019775	0.0722047591801376	0.30412540188733483	0.9761150749513912	0.45742642656110816	-0.13559226980253158	-0.14616162561005178	-0.05380704409874106
YAL061W	-0.1749649793374842	-0.13729645679525884	-0.03778593267877781	-0.2734921419321713	0.15985542505614006	0.8541611361671554	-0.09982142048016908	0.6401385897769444	0.11229783597938661	0.28473323006080936	0.6037761149780713	0.21688563413698667	0.44086771706621747	-0.04366673091386404	-0.24125525881208132	0.036542467691710066	-0.08170539951301597
YAL062W	-0.8230281447222112	1.1045014672325895	0.8181615084262917	0.7155497029221106	-0.8015180891833048	0.7511912356836031	-0.4009969062718087	0.854365805742337	1.1558347321339173	-0.31867723677707854	-0.04915657169915452	0.5424377198512313	0.24206326254020824	-0.20634041316346521	-0.29913247675025634	0.43545694130224355	0.23236293762086296
YAL064C-A	-0.8230281447222112	-0.46881716954476366	2.248262994387829	0.9517775451313983	-0.8015180891833048	1.7798605415142859	0.34190262534753474	-0.46670202604426547	0.7070988949525031	-0.43104836819107356	0.8821456198076915	0.7336709535615351	-0.3111796086470954	-0.31385462844338796	-0.6729247997107661	-0.14616162561005178	0.5438540938923022
YAL065C	-0.8230281447222112	1.0283731460981893	2.1544076132179426	-0.6736810316585785	0.7284096539074056	1.3226741833673117	-0.4009969062718087	-0.46670202604426547	-0.2144437470543721	0.09739390321225969	0.6518889949331059	0.678768638058901	0.06546965631060685	-0.19526070395523046	-0.07868577546404808	0.17461655346943517	0.274552734215096
YAL066W	1.845467242156143	-0.46881716954476366	0.6223565382388538	-0.24646413412929136	-0.8015180891833048	2.5257961784909226	0.7720023541798109	-0.46670202604426547	-0.2524027551536431	0.06081180298132173	1.85707443352605	0.21862319990395016	0.13040379494616403	0.010935701339494966	-0.22182841097917605	0.29309211786810996	0.3966565291924302
YAL067C	-0.5079974393268717	0.6592741446723213	0.8541195199267637	0.14769431299592867	-0.40407875927426146	1.265206624382364	-0.0274720021056512	0.7535021537809761	0.15849583386712135	-0.3241383838154896	0.6603457772092128	0.6753862803506171	0.6536860000176965	0.09768985123735267	0.26750733246145325	0.8278568850385363	0.03118132338843619
YAL068C	1.4836373591895913	-0.07548751035042535	-0.6612538218787753	0.17040852859297473	1.0511287872156045	-0.21318623853267066	-0.05276275082523794	-0.04010720536317902	-0.045505304414715904	0.06724382060433877	0.7783070479323668	0.741204028534925	0.4699365191699503	-0.004684397439450619	-0.14894406220554818	0.2719671451303109	0.10699276378008057
YAR002C-A	0.0017795203129041053	-0.46881716954476366	0.5290030575030302	0.5619190083384473	-0.036554217637949596	0.9416855515781687	-0.4009969062718087	-0.46670202604426547	0.44790221059632007	0.287770139108008	0.2748238931301178	0.19152895404646353	0.454071850903182	0.4234377698998918	0.0809745573126881	0.4236274111277018	-0.09569835994992727
YAR002W	-0.1275960525520237	0.2490442614289269	0.6841086665704014	0.815242965898205	-0.12130558420277823	0.8532903045148709	1.9965825800602417	0.09740518056249126	1.0466477835807453	-0.1309096968188308	-0.07987282693214755	-0.18795323808030737	-0.41233839181639365	-0.17236278775168995	-0.23586230331603666	1.0125660657906717	0.3011924535261285
YAR003W	-0.6369994680739782	0.1565470337671493	-0.08599786084188758	-0.15741795355170696	0.2539486089757815	1.5113594884922426	3.7143458228425796	1.0836888196118426	0.7588302311141486	0.06086370513864476	0.4457570907198913	-0.2835758560180986	-0.3676167797241807	-0.15264856263691098	-0.24579524260814317	0.3932295202788649	1.640913737346875
YAR014C	0.6294633408742071	0.061919248807802786	1.0575308202553821	1.9823806717073915	-0.2519121446646858	1.7009618732542107	1.9993737684900967	-0.2805938561493061	3.1006707690798607	-0.12185749751255957	0.1065291759944859	-0.20973719448681738	-0.1299630103761317	-0.29676353481526874	0.1794108583156281	1.1482436118635821	2.1287037098664565
YAR015W					0.4145783219913572	0.7047887741195367	-0.11526631718743893	0.23335101302214264	0.79471150502388	0.11473925090813318	-0.0695001598318873	0.4990161691331154	-0.017290867822631117	-0.15160079963974127	0.101061820974137	0.5852907931786518	1.9233185141907583
YAR018C	-0.3338039904611909	0.4664041399956251	1.4761519141352726	0.40640558465449705	-0.08490283104377822	2.402170447923231	1.169752551838169	0.5569555008118072	0.7698931218738079	1.2321250922513813	-0.39591490632596943	0.08875495632505712	-0.42463088627414186	-0.06020884708912264	-0.13639353828699197	2.9183710418620348	1.0550186620599942
YAR020C	1.3371824065602724	0.08371735170442643	0.8974159011212075	-0.42665085281510956	-0.274542977674287	1.7798605415142859	0.09426944814108698	-0.46670202604426547	0.01245408331350552	-0.08001553023856449	0.733143341597703	0.6225408200091167	0.08350813157084246	0.25626662322441734	-0.3024692592553297	-0.14616162561005178	-0.5945213467932503
YAR023C	-0.2764688486146145	-0.32901927862629887	0.2589246892898779	-0.4174244244486788	0.0861672590805598	0.9335360621281373	-0.28181516323126443	-0.32070165960794966	-0.2728176838793115	-0.25397870656901306	2.5320251507156732	0.6164700693240909	0.5869384476374634	-0.13459535027475344	0.008341764070055397	0.1770840779238863	0.6710335604608786
YAR027W	-0.13044155576142424	-0.38024293331397285	0.005047739098307584	-0.6400208126329601	-0.3650663097126445	2.2435914896551865	-0.2642669311271512	-0.46670202604426547	-0.25750648733506026	-0.608118029813134	2.4007847334843606	0.45725723221329306	0.5949951066377994	1.0273658700844626	-0.2761062769022337	0.7607867512117678	0.2009429266038903
YAR028W	-0.34550791759659905	0.7525749300587128	0.027842266184368282	-0.5153216854315542	0.054137375380312235	0.5135643055470689	-0.2861155354028309	0.5184241577965907	0.2921126713739434	1.3640716496325689	-0.3959938130312864	0.3378333412028966	0.6954455899691876	-0.25705095711635373	-0.11242394020623436	0.929354243552172	-0.1876224342772871
YAR029W	0.2079814365717055	0.586021461930967	-0.6612538218787753	-0.46145965074304934	1.0226265275786999	0.3262423771495549	0.4561948609813004	0.5833775325553466	0.25482970472243843	0.6943655388491382	0.22666463484468602	0.23134016674899463	0.14449232170429632	-0.0201721311286813	0.1521695647633257	0.807077122051446	0.09354658836309081
YAR030C	-0.18856071007980785	0.0991728627883275	0.3306269109393995	0.15706591243807383	-0.19346988359596198	0.8962887161161175	-0.3337661794284367	0.06863265088886528	0.14816867344007856	0.9391729385665456	0.7370627553650638	0.6019315169929926	0.5806114668405971	-0.06809049566229469	0.23537634420579573	0.13873289275886702	-0.1209405630910271
YAR031W	-0.1635360895430232	2.1073437838270146	0.07903743906480704	-0.8064023588974949	0.5136599335364741	0.19627261649747965	0.9130942463567513	-0.209135341859457	-0.5746669871801866	1.1836583080291352	0.6732323025823328	-0.16327998743315023	0.03212925020654097	-0.13253976125946118	-0.268087707726209	0.7591315511325776	-0.1770621836650823
YAR035W	1.215822263229775	0.052676086465714186	0.5646661849751367	0.07240562084842732	-0.5619839475882967	0.849324671144436	-0.17587583608412882	0.0848549138262246	0.685160464083149	-0.2711571065771181	-0.19324227661011464	0.6522892279244388	0.5273001020196221	0.23771238130623992	0.27993289081037886	0.3511394567498659	-0.2994283308638738
YAR042W	-0.7260956199851836	0.12409487441109215	1.1571941882878607	0.39952257800539454	-0.4388723176328768	2.1015000808059487	0.13905417167842565	-0.31341027014940404	0.6570616794302521	-0.12982534617560113	0.5161306269167784	0.03466013190334243	-0.007824008181127048	-0.11989560622181039	-0.31607899874216994	0.022601191496008848	-0.3169205532823749
YAR047C	-0.8230281447222112	0.6915053250785264	1.5208837903211834	0.4157220570410907	-0.8015180891833048	1.9852631082179968	-0.4009969062718087	-0.46670202604426547	1.0366541729524996	-0.3692145181008295	1.12855619909915	1.9052586644798868	0.7627866825124949	-0.05706447789880888	0.07449616065983665	-0.14616162561005178	1.303366395139031
