orf	hom | growth (relative abundance in pooled culture) | toxaphene [160 uM] | Gaytan BD~Vulpe CD, 2013	hom | growth (relative abundance in pooled culture) | toxaphene [320 uM] | Gaytan BD~Vulpe CD, 2013	hom | growth (relative abundance in pooled culture) | toxaphene [640 uM] | Gaytan BD~Vulpe CD, 2013
YGR171C	-0.004661324795367907	-0.012170725410221692	-2.4844706954461513
YGR178C	-1.8505459437611147	-1.367685267973654	-1.6091589557693933
YGR183C	-0.004661324795367907	-0.012170725410221692	-2.338585405500025
YGR222W	-1.4659866481432509	-1.9701361757796239	-1.973872180634709
YGR228W	-2.4658408167496972	-0.012170725410221692	-0.004420766362003694
YGR234W	1.9950470124175246	2.0964074519106726	1.8920880029376386
YGR242W	4.917697659113291	4.95804926398903	4.518023221967912
YGR256W	2.14887073066467	1.795181998007688	-0.004420766362003694
YGR276C	2.14887073066467	2.0964074519106726	-0.004420766362003694
YGR282C	2.3026944489118155	2.5482456327651506	2.62151445266827
YGR295C	4.610050222618999	4.807436537037537	4.3721379320217855
YHL038C	-0.004661324795367907	-0.012170725410221692	-1.6091589557693933
YHR029C	6.609758559831891	6.313563806552462	5.976876121429175
YHR032W	3.53328419488898	3.301309267522613	3.2050556124527754
YHR034C	1.841223294170379	-0.012170725410221692	-0.004420766362003694
YHR066W	1.5335758576760878	-0.012170725410221692	-0.004420766362003694
YHR073W	-1.6967222255139693	-1.5936043584008928	-2.4844706954461513
YHR079C-A	3.8409316313832713	3.451921994474105	2.913285032560523
YHR096C	1.841223294170379	-0.012170725410221692	-0.004420766362003694
YHR116W	-0.004661324795367907	-0.012170725410221692	-2.046814825607772
YHR129C	-1.8505459437611147	-0.012170725410221692	-1.3173883758771405
YHR133C	-0.004661324795367907	-0.012170725410221692	-1.7550442457155195
YHR140W	3.53328419488898	3.301309267522613	3.059170322506649
YHR142W	-0.004661324795367907	2.849471086668135	2.7673997426143964
YHR153C	4.456226504371854	4.054372902280075	3.569768837318091
YHR155W	-1.9274578028846876	-2.271361629682609	-2.557413340419214
YHR167W	-2.54275267587327	-3.024425264440071	-3.6515530150151614
YHR168W	-0.004661324795367907	-1.5182979949251463	-1.9009295356616458
YHR171W	3.0718130401475436	2.849471086668135	2.3297438727760174
YHR189W	-2.0043696620082603	-0.012170725410221692	-2.338585405500025
YIL009C-A	4.917697659113291	5.259274717892015	3.788596772237281
YIL018W	1.841223294170379	-0.012170725410221692	-0.004420766362003694
YIL024C	1.5335758576760878	-0.012170725410221692	-0.004420766362003694
YIL052C	-0.004661324795367907	-0.012170725410221692	-2.557413340419214
YIL060W	2.14887073066467	-0.012170725410221692	-0.004420766362003694
YIL067C	3.379460476641835	3.75314744837709	4.9556790918062905
YIL069C	1.6104877167996607	1.493956544104703	-0.004420766362003694
YIL090W	-2.3120170985025514	-2.271361629682609	-3.213897145176783
YIL107C	1.9950470124175246	1.795181998007688	-0.004420766362003694
YIL110W	3.6871079131361255	3.451921994474105	2.62151445266827
YIL112W	2.3026944489118155	2.0964074519106726	-0.004420766362003694
YIL160C	4.763873940866145	4.656823810086045	3.6427114822911544
YIR017C	5.840639968596164	5.409887444843507	5.101564381752417
YIR021W	-0.004661324795367907	-1.8195234488281313	-1.9009295356616458
YIR023W	-4.773196590456881	-5.283616168712458	-4.380979464745793
YIR024C	2.4565181671589613	2.2470201788621655	2.0379732928837644
YIR031C	1.5335758576760878	1.192731090201718	-0.004420766362003694
YJL004C	-0.004661324795367907	-1.8195234488281313	-2.046814825607772
YJL022W	-0.004661324795367907	-1.668910721876639	-2.046814825607772
YJL044C	-0.004661324795367907	2.397632905813658	-0.004420766362003694
YJL046W	6.609758559831891	6.916014714358432	6.560417281213681
YJL057C	2.7641656036532525	2.397632905813658	2.475629162722144
YJL099W	-0.004661324795367907	1.192731090201718	1.4544321330992596
YJL101C	-0.004661324795367907	-1.5182979949251463	-0.004420766362003694
YJL120W	-1.9274578028846876	-1.9701361757796239	-1.973872180634709
YJL121C	-1.5428985072668235	-1.8195234488281313	-2.338585405500025
YJL123C	-0.004661324795367907	1.493956544104703	-0.004420766362003694
YJL130C	-2.0043696620082603	-2.120748902731116	-2.2656427605269616
YJL141C	-1.5428985072668235	-1.5182979949251463	-1.7550442457155195
YJL145W	1.841223294170379	1.795181998007688	-0.004420766362003694
YJL164C	3.0718130401475436	2.6988583597166427	2.475629162722144
YJL166W	-0.004661324795367907	-2.04544253925537	-2.7762412753384034
YJL175W	-5.080844026951172	-0.012170725410221692	-0.004420766362003694
YJL185C	2.610341885406107	2.5482456327651506	2.183858582829891
YJL214W	4.763873940866145	4.204985629231567	3.934482062183407
YJR014W	1.5335758576760878	-0.012170725410221692	-0.004420766362003694
YJR032W	-0.004661324795367907	1.9457947249591805	-0.004420766362003694
YJR038C	1.841223294170379	2.0964074519106726	1.8920880029376386
YJR059W	-1.3890747890196782	-0.012170725410221692	-0.004420766362003694
YJR073C	-1.3890747890196782	-0.012170725410221692	-0.004420766362003694
YJR079W	2.4565181671589613	2.849471086668135	2.62151445266827
YJR102C	-0.004661324795367907	2.0964074519106726	-0.004420766362003694
YJR105W	1.6873995759232336	2.2470201788621655	3.2050556124527754
YJR144W	-0.004661324795367907	-0.012170725410221692	-1.3173883758771405
YJR154W	5.686816250349018	5.108661990940522	4.9556790918062905
YKL037W	-3.8502542809740072	-0.012170725410221692	-0.004420766362003694
YKL040C	1.9950470124175246	1.6445692710561957	1.746202712991512
YKL041W	1.6873995759232336	-0.012170725410221692	-0.004420766362003694
YKL048C	-0.004661324795367907	-0.012170725410221692	2.913285032560523
YKL070W	1.6873995759232336	-0.012170725410221692	-0.004420766362003694
YKL073W	-0.004661324795367907	2.5482456327651506	2.62151445266827
YKL076C	-0.004661324795367907	-0.012170725410221692	1.746202712991512
YKL077W	-2.6965763941204153	-2.196055266206862	-1.7550442457155195
YKL085W	3.8409316313832713	3.6025347214255974	3.059170322506649
YKL106W	2.4565181671589613	2.5482456327651506	2.3297438727760174
YKL112W	-0.004661324795367907	-0.012170725410221692	3.2050556124527754
YKL113C	1.9950470124175246	2.849471086668135	2.694457097641333
YKL121W	2.14887073066467	2.397632905813658	2.3297438727760174
YKL131W	2.610341885406107	1.795181998007688	1.8920880029376386
YKL133C	6.763582278079038	5.861725625697985	5.5392202515907965
YKL147C	4.302402786124708	3.9037601753285824	3.496826192345028
YKL155C	-1.5428985072668235	-2.271361629682609	-2.4115280504730876
YKL156W	3.0718130401475436	2.6988583597166427	2.475629162722144
YKL157W	2.14887073066467	-0.012170725410221692	-0.004420766362003694
YKL160W	-0.004661324795367907	-1.7442170853523848	-0.004420766362003694
YKL174C	7.532700869314766	7.066627441309924	2.475629162722144
YKL183W	2.14887073066467	2.2470201788621655	1.8920880029376386
YKL213C	1.841223294170379	1.9457947249591805	-0.004420766362003694
YKR003W	1.841223294170379	-0.012170725410221692	-0.004420766362003694
YKR019C	-2.6965763941204153	-3.7774888991975333	-2.92212656528453
YKR021W	1.6873995759232336	-0.012170725410221692	-0.004420766362003694
YKR026C	-0.004661324795367907	-1.8195234488281313	-1.9009295356616458
YKR041W	6.763582278079038	6.162951079600969	5.2474496716985435
YKR057W	2.4565181671589613	-0.012170725410221692	-0.004420766362003694
YKR061W	5.225345095607581	4.95804926398903	4.518023221967912
YKR072C	-1.3890747890196782	-0.012170725410221692	-0.004420766362003694
YKR074W	-0.004661324795367907	1.6445692710561957	-0.004420766362003694
YKR077W	3.8409316313832713	3.75314744837709	3.2050556124527754
YKR078W	-0.004661324795367907	-0.012170725410221692	2.183858582829891
YKR082W	-0.004661324795367907	-0.012170725410221692	2.62151445266827
YKR087C	1.9950470124175246	1.6445692710561957	-0.004420766362003694
YKR092C	1.9950470124175246	1.6445692710561957	-0.004420766362003694
YKR093W	-0.004661324795367907	-1.5182979949251463	-0.004420766362003694
YKR104W	1.6873995759232336	-0.012170725410221692	-0.004420766362003694
YLL001W	-0.004661324795367907	-0.012170725410221692	2.0379732928837644
YLL007C	-0.004661324795367907	-0.012170725410221692	1.746202712991512
YLL019C	-0.004661324795367907	-0.012170725410221692	1.8920880029376386
YLL021W	-0.004661324795367907	-0.012170725410221692	1.8920880029376386
YLL023C	-0.004661324795367907	-0.012170725410221692	3.2050556124527754
YLL028W	4.610050222618999	5.108661990940522	5.5392202515907965
YLL032C	-0.004661324795367907	1.0421183632502256	1.746202712991512
YLL033W	-0.004661324795367907	-0.012170725410221692	2.0379732928837644
YLL039C	-0.004661324795367907	-0.012170725410221692	1.4544321330992596
YLL044W	-0.004661324795367907	-0.012170725410221692	1.4544321330992596
YLL045C	1.9950470124175246	1.3433438171532106	3.3509409023989014
YLL046C	1.6873995759232336	1.795181998007688	2.913285032560523
YLL061W	-0.004661324795367907	-0.012170725410221692	2.0379732928837644
YLL063C	-0.004661324795367907	-0.012170725410221692	1.8191453579645753
YLR004C	-0.004661324795367907	-0.012170725410221692	1.4544321330992596
YLR014C	-0.004661324795367907	-0.012170725410221692	1.4544321330992596
YLR017W	-0.004661324795367907	-0.012170725410221692	1.8920880029376386
YLR018C	-0.004661324795367907	-0.012170725410221692	2.183858582829891
YLR020C	-0.004661324795367907	-0.012170725410221692	1.746202712991512
YLR023C	-0.004661324795367907	-0.012170725410221692	2.7673997426143964
YLR024C	-0.004661324795367907	-0.012170725410221692	1.6003174230453858
YLR025W	-0.004661324795367907	-0.012170725410221692	1.6003174230453858
YLR031W	-0.004661324795367907	-0.012170725410221692	1.8920880029376386
YLR034C	-0.004661324795367907	-0.012170725410221692	1.9650306479107018
YLR035C	-0.004661324795367907	-0.012170725410221692	1.6732600680184488
YLR036C	6.148287405090455	6.012338352649477	6.852187861105933
YLR043C	-0.004661324795367907	-0.012170725410221692	2.3297438727760174
YLR047C	-0.004661324795367907	1.493956544104703	2.7673997426143964
YLR049C	-0.004661324795367907	-0.012170725410221692	1.8920880029376386
YLR052W	-0.004661324795367907	-0.012170725410221692	1.8920880029376386
YLR053C	-0.004661324795367907	-0.012170725410221692	1.9650306479107018
YLR057W	-0.004661324795367907	-0.012170725410221692	1.8920880029376386
YLR059C	2.4565181671589613	2.0964074519106726	2.8403423875874596
YLR063W	-0.004661324795367907	-0.012170725410221692	2.0379732928837644
YLR064W	-0.004661324795367907	-0.012170725410221692	1.6003174230453858
YLR065C	-0.004661324795367907	-0.012170725410221692	1.8920880029376386
YLR067C	-0.004661324795367907	-0.012170725410221692	1.6003174230453858
YLR068W	2.4565181671589613	2.397632905813658	2.9862276775335856
YLR069C	2.0719588715410975	2.472939269289404	2.8403423875874596
YLR070C	-0.004661324795367907	-0.012170725410221692	1.4544321330992596
YLR072W	-0.004661324795367907	-0.012170725410221692	1.6732600680184488
YLR073C	-0.004661324795367907	-0.012170725410221692	1.6003174230453858
YLR081W	-0.004661324795367907	-0.012170725410221692	1.6003174230453858
YLR082C	-0.004661324795367907	-0.012170725410221692	1.746202712991512
YLR083C	-0.004661324795367907	-0.012170725410221692	1.746202712991512
YLR089C	-0.004661324795367907	-0.012170725410221692	1.8920880029376386
YLR091W	1.9950470124175246	-0.012170725410221692	2.8403423875874596
YLR092W	-0.004661324795367907	-0.012170725410221692	2.183858582829891
YLR093C	-0.004661324795367907	-0.012170725410221692	2.3297438727760174
YLR096W	-0.004661324795367907	-0.012170725410221692	1.4544321330992596
YLR099C	-0.004661324795367907	-0.012170725410221692	2.475629162722144
YLR102C	-0.004661324795367907	-0.012170725410221692	2.256801227802954
YLR108C	-0.004661324795367907	-0.012170725410221692	1.6003174230453858
