orf	hap a | growth (relative abundance in pooled culture) | standard [standard] | Breslow DK~Weissman JS, 2008
YBR176W	0.10905725587105734
YBR177C	0.10905725587105734
YBR178W	0.21151674181397567
YBR180W	-0.3263955593863441
YBR181C	-0.6978111959294231
YBR182C	-0.3263955593863441
YBR183W	0.09624982012819398
YBR184W	0.24993904904257147
YBR185C	-0.04463197304331872
YBR186W	0.10905725587105734
YBR187W	-0.3263955593863441
YBR188C	0.04502007715673482
YBR189W	-4.040551924817129
YBR194W	-6.947839838447434
YBR195C	-0.8899227320723935
YBR197C	-0.05743940878618351
YBR199W	0.3780134064712194
YBR200W	-0.7746558103866104
YBR201W	0.1987093060711123
YBR203W	0.14747956309965315
YBR204C	0.16028699884251651
YBR205W	0.03221264141387002
YBR206W	-0.14709145898623704
YBR207W	0.05782751289959961
YBR208C	0.1987093060711123
YBR209W	-0.15989889472910185
YBR210W	0.0834423843853292
YBR212W	0.1859018703282461
YBR213W	0.10905725587105734
YBR214W	-0.07024684452904831
YBR215W	-0.8130781176152048
YBR216C	-0.3520104308720737
YBR217W	0.09624982012819398
YBR218C	-0.12147658750050747
YBR219C	-0.03182453730045393
YBR220C	0.0706349486424644
YBR221C	-0.4672773525578568
YBR222C	0.13467212735678694
YBR223C	-0.07024684452904831
YBR224W	-0.6337740172150991
YBR225W	-0.6081591457293696
YBR226C	0.17309443458538273
YBR227C	-0.518507095529316
YBR228W	0.13467212735678694
YBR229C	-0.13428402324337227
YBR230C	0.2755539205283011
YBR231C	-1.9145175915015769
YBR232C	0.2243241775568419
YBR233W	0.12186469161392356
YBR235W	0.12186469161392356
YBR238C	-0.6978111959294231
YBR239C	0.12186469161392356
YBR240C	0.12186469161392356
YBR241C	0.1859018703282461
YBR242W	-0.28797325215774977
YBR244W	0.2243241775568419
YBR245C	-0.09586171601477789
YBR246W	-0.45446991681499205
YBR249C	0.16028699884251651
YBR250W	0.2755539205283011
YBR255W	-0.1983212019576962
YBR258C	0.1987093060711123
YBR259W	0.13467212735678694
YBR260C	0.21151674181397567
YBR261C	0.03221264141387002
YBR262C	0.03221264141387002
YBR263W	-0.5697368385007752
YBR264C	-0.8258855533580696
YBR266C	-2.7085786075591924
YBR267W	0.0706349486424644
YBR269C	-0.03182453730045393
YBR270C	0.3523985349854898
YBR271W	-0.22393607344342578
YBR272C	-0.03182453730045393
YBR273C	0.12186469161392356
YBR274W	0.12186469161392356
YBR275C	-0.0830542802719131
YBR276C	0.09624982012819398
YBR277C	-0.15989889472910185
YBR278W	-0.26235838067202016
YBR280C	0.14747956309965315
YBR281C	-0.006209665814724348
YBR283C	-0.18551376621483143
YBR284W	0.0834423843853292
YBR285W	0.10905725587105734
YBR286W	0.04502007715673482
YBR287W	0.0706349486424644
YBR288C	-0.15989889472910185
YBR289W	0.006597769928140443
YBR290W	0.019405205671005232
YBR291C	-0.6721963244436935
YBR292C	-0.22393607344342578
YBR293W	0.09624982012819398
YBR294W	0.16028699884251651
YBR295W	-0.006209665814724348
YBR296C	0.16028699884251651
YBR297W	0.0834423843853292
YBR298C	0.03221264141387002
YBR299W	0.09624982012819398
YBR300C	0.1987093060711123
YBR301W	0.14747956309965315
YCL001W	-0.01901710155758914
YCL001W-A	-0.05743940878618351
YCL002C	0.17309443458538273
YCL009C	0.3780134064712194
YCL010C	-1.658368876644281
YCL011C	-0.01901710155758914
YCL014W	-0.2303397913148589
YCL016C	-1.658368876644281
YCL022C	0.019405205671005232
YCL023C	0.28836135627116444
YCL024W	-0.3007806879006145
YCL025C	0.21151674181397567
YCL026C-A	0.16028699884251651
YCL027W	0.12186469161392356
YCL028W	0.2755539205283011
YCL029C	-0.41604760958639764
YCL032W	-1.4918722119870387
YCL033C	0.39082084221408275
YCL034W	0.1859018703282461
YCL035C	-0.4928922240435864
YCL036W	0.23713161329970525
YCL037C	-0.26235838067202016
YCL038C	-0.5569294027579104
YCL039W	-0.17270633047196662
YCL040W	0.16028699884251651
YCL042W	0.13467212735678694
YCL044C	0.32678366349976024
YCL045C	-0.0830542802719131
YCL046W	-0.03182453730045393
YCL047C	0.10905725587105734
YCL048W	0.09624982012819398
YCL050C	0.12186469161392356
YCL051W	0.16028699884251651
YCL055W	0.0834423843853292
YCL056C	0.3780134064712194
YCL057W	-0.1983212019576962
YCL061C	-1.0692268324725005
YCL063W	-1.8953064378872788
YCL064C	0.0834423843853292
YCL069W	0.0834423843853292
YCR001W	0.4548580209284081
YCR005C	0.3395910992426236
YCR006C	0.3780134064712194
YCR007C	-0.33920299512920893
YCR008W	-5.065146784246313
YCR009C	0.0706349486424644
YCR010C	0.3395910992426236
YCR011C	0.019405205671005232
YCR014C	0.03221264141387002
YCR015C	0.03221264141387002
YCR016W	-0.14709145898623704
YCR017C	-0.09586171601477789
YCR019W	0.4804728924141377
YCR020C	0.05782751289959961
YCR020C-A	-1.158878882672554
YCR021C	0.17309443458538273
YCR022C	0.21151674181397567
YCR023C	-0.01901710155758914
YCR024C-A	-0.14709145898623704
YCR025C	0.13467212735678694
YCR026C	0.006597769928140443
YCR027C	0.03221264141387002
YCR028C-A	-0.23674350918629058
YCR030C	0.5060877638998673
YCR031C	-1.5687168264442275
YCR032W	-0.1983212019576962
YCR033W	-1.9401324629873065
YCR034W	-1.043611960986771
YCR036W	-0.09586171601477789
YCR037C	-0.01901710155758914
YCR043C	-0.33920299512920893
YCR044C	-0.8643078605866639
YCR045C	0.0706349486424644
YCR048W	-0.7746558103866104
YCR049C	0.17309443458538273
YCR050C	0.006597769928140443
YCR051W	-0.6465814529579639
YCR053W	-1.0564193967296358
YCR059C	0.2755539205283011
YCR060W	0.14747956309965315
YCR061W	0.0834423843853292
YCR063W	-12.711185922736586
YCR065W	-0.5056996597864512
YCR066W	-1.7736357983300641
YCR067C	-0.9283450393009879
YCR068W	0.05782751289959961
YCR069W	0.28836135627116444
YCR071C	-4.091781667788588
YCR073C	0.24993904904257147
YCR073W-A	0.1987093060711123
YCR075C	0.800658785985756
YCR076C	0.10905725587105734
YCR077C	-2.0938216919016837
YCR079W	0.14747956309965315
YCR081W	-4.706538583446099
YCR082W	0.23713161329970525
YCR083W	-0.4800847883007216
YCR085W	-0.006209665814724348
YCR086W	-1.2357234971297428
YCR087C-A	-0.03182453730045393
YCR087W	0.006597769928140443
YCR088W	-0.03182453730045393
YCR089W	-1.530294519215633
YCR090C	0.14747956309965315
YCR091W	0.1859018703282461
YCR092C	0.05782751289959961
YCR095C	-0.13428402324337227
YCR098C	0.313976227756894
YCR099C	0.09624982012819398
YCR100C	0.12186469161392356
YCR101C	0.1987093060711123
YCR102C	0.13467212735678694
YCR102W-A	-0.6593888887008287
YCR105W	0.13467212735678694
YCR106W	0.1859018703282461
YCR107W	0.10905725587105734
YDL001W	-0.15989889472910185
YDL002C	-0.6337740172150991
YDL006W	-0.4032401738435329
YDL010W	-0.4032401738435329
YDL011C	-0.01901710155758914
YDL012C	0.3395910992426236
YDL013W	-0.5056996597864512
YDL018C	0.14747956309965315
YDL019C	0.12186469161392356
YDL020C	-2.042591948930225
YDL023C	-0.18551376621483143
YDL024C	-0.3904327381006681
YDL025C	0.13467212735678694
YDL026W	0.13467212735678694
YDL027C	0.0706349486424644
YDL033C	-1.7736357983300641
YDL034W	0.12186469161392356
YDL035C	0.30116879201403063
YDL036C	0.09624982012819398
YDL037C	0.16028699884251651
YDL039C	0.12826840948535526
YDL040C	-0.04463197304331872
YDL046W	0.13467212735678694
YDL048C	0.09624982012819398
YDL050C	0.24993904904257147
YDL051W	0.36520597072835315
YDL052C	-0.22393607344342578
YDL053C	0.13467212735678694
YDL054C	0.21151674181397567
YDL056W	-0.518507095529316
YDL059C	-0.15989889472910185
YDL061C	-0.6721963244436935
YDL062W	0.09624982012819398
YDL065C	-0.4672773525578568
YDL066W	0.12186469161392356
YDL070W	-0.3263955593863441
YDL071C	-0.04463197304331872
YDL074C	-2.1066291276445486
YDL076C	0.26274648478543483
YDL077C	-0.15989889472910185
YDL078C	0.019405205671005232
YDL079C	0.09624982012819398
YDL080C	-0.10866915175764268
YDL081C	-2.593311685873409
YDL082W	-1.7992506698157937
YDL083C	-2.734193479044922
YDL085W	0.16028699884251651
YDL086W	0.0834423843853292
YDL088C	0.0706349486424644
YDL089W	0.0834423843853292
YDL091C	0.12186469161392356
YDL093W	0.13467212735678694
YDL094C	0.14747956309965315
YDL095W	0.0706349486424644
YDL096C	0.006597769928140443
YDL097C	-0.6593888887008287
YDL099W	0.006597769928140443
YDL100C	-1.7864432340729288
YDL101C	-0.3776253023578033
YDL104C	0.13467212735678694
YDL106C	0.10905725587105734
YDL109C	0.0834423843853292
YDL110C	0.019405205671005232
YDL112W	-0.07024684452904831
YDL113C	0.1987093060711123
YDL114W	0.13467212735678694
YDL115C	-3.592291673816863
YDL117W	-1.4406424690155795
YDL118W	-0.8899227320723935
YDL119C	-0.5953517099865048
YDL121C	0.13467212735678694
YDL122W	-0.3520104308720737
YDL123W	0.13467212735678694
YDL124W	0.16028699884251651
YDL125C	-0.5441219670150456
YDL127W	0.4420505851855419
YDL128W	-0.3007806879006145
YDL129W	0.0834423843853292
YDL130W	-0.42885504532926244
YDL130W-A	0.05782751289959961
YDL131W	-0.5697368385007752
YDL133C-A	-0.4352587632006941
YDL133W	-0.006209665814724348
YDL134C	-1.0820342682153654
YDL135C	0.006597769928140443
YDL136W	0.03221264141387002
YDL137W	0.019405205671005232
YDL138W	-0.211128637700561
YDL142C	-0.9283450393009879
YDL144C	-0.5313145312721808
YDL146W	-0.12147658750050747
YDL149W	0.24993904904257147
YDL154W	0.0834423843853292
YDL155W	-0.26235838067202016
YDL156W	0.13467212735678694
YDL157C	-0.03182453730045393
YDL161W	0.17309443458538273
YDL162C	-0.42885504532926244
YDL167C	-0.9539599107867175
YDL168W	0.05782751289959961
YDL169C	0.10905725587105734
YDL170W	0.03221264141387002
YDL171C	-0.6337740172150991
YDL172C	-0.03182453730045393
YDL173W	-0.5953517099865048
YDL174C	0.8390810932143519
YDL175C	0.28836135627116444
YDL176W	-0.10866915175764268
YDL177C	0.14747956309965315
YDL178W	0.17309443458538273
YDL179W	-0.6337740172150991
YDL180W	-0.26235838067202016
YDL181W	-0.8899227320723935
YDL182W	-0.23674350918629058
YDL183C	-0.01901710155758914
YDL184C	-0.8130781176152048
YDL185W	0.2755539205283011
YDL186W	0.0834423843853292
YDL187C	0.26274648478543483
YDL189W	0.05782751289959961
YDL190C	-0.7362335031580161
YDL191W	0.006597769928140443
YDL192W	-0.45446991681499205
YDL194W	0.32678366349976024
YDL197C	0.0834423843853292
YDL199C	-0.28797325215774977
YDL200C	0.313976227756894
YDL201W	-0.12147658750050747
YDL203C	0.12186469161392356
YDL204W	0.1859018703282461
YDL206W	0.10905725587105734
YDL210W	0.17309443458538273
YDL211C	0.10905725587105734
YDL213C	-0.58254427424364
YDL214C	0.12186469161392356
YDL215C	0.05782751289959961
YDL216C	-0.006209665814724348
YDL218W	0.13467212735678694
YDL219W	0.10905725587105734
YDL222C	-0.10866915175764268
YDL223C	0.0706349486424644
YDL224C	-0.03182453730045393
YDL226C	-0.5697368385007752
YDL227C	0.0834423843853292
YDL229W	-0.3135881236434793
YDL230W	0.0706349486424644
YDL231C	0.05782751289959961
YDL232W	-0.09586171601477789
YDL233W	0.10905725587105734
YDL234C	0.04502007715673482
YDL236W	0.14747956309965315
YDL237W	0.10905725587105734
YDL238C	0.10905725587105734
YDL239C	0.1987093060711123
YDL240W	-0.8130781176152048
YDL241W	-0.41604760958639764
YDL242W	-0.4800847883007216
YDL243C	-3.515447059359674
YDR001C	0.30116879201403063
YDR003W	0.0706349486424644
YDR004W	-2.042591948930225
YDR005C	0.04502007715673482
YDR006C	-0.15989889472910185
YDR007W	-0.03182453730045393
YDR008C	0.13467212735678694
YDR010C	0.0706349486424644
YDR011W	0.0834423843853292
YDR014W	-0.6593888887008287
YDR015C	0.1859018703282461
YDR018C	0.2243241775568419
YDR019C	0.16028699884251651
YDR020C	-0.006209665814724348
YDR022C	0.4164357136998123
YDR024W	-2.606119121616274
YDR025W	-2.042591948930225
YDR026C	0.0706349486424644
YDR029W	-0.05743940878618351
YDR030C	0.09624982012819398
YDR031W	0.10905725587105734
YDR032C	0.12186469161392356
YDR033W	0.17309443458538273
YDR035W	0.0834423843853292
YDR036C	0.0706349486424644
YDR042C	0.05782751289959961
YDR043C	0.42924314944267855
YDR046C	0.13467212735678694
YDR048C	-0.10866915175764268
YDR049W	-0.6209665814722343
YDR051C	0.019405205671005232
YDR055W	0.13467212735678694
YDR056C	-0.41604760958639764
YDR057W	-0.07024684452904831
YDR058C	-0.07024684452904831
YDR059C	0.0834423843853292
YDR061W	0.23713161329970525
YDR063W	0.05782751289959961
YDR066C	0.10905725587105734
YDR067C	-0.07024684452904831
YDR068W	0.23713161329970525
YDR070C	0.09624982012819398
YDR071C	-0.9923822180153118
YDR072C	-0.13428402324337227
YDR073W	0.0834423843853292
YDR075W	0.28836135627116444
YDR076W	-2.0682068204159543
YDR077W	0.0706349486424644
YDR083W	-2.4652373284447613
YDR084C	0.12186469161392356
YDR085C	0.10905725587105734
YDR089W	0.04502007715673482
YDR090C	0.14747956309965315
YDR092W	0.1859018703282461
YDR093W	0.26274648478543483
YDR094W	0.1859018703282461
YDR095C	0.24993904904257147
YDR096W	-0.006209665814724348
YDR097C	-0.10866915175764268
YDR098C	-0.03182453730045393
YDR099W	0.30116879201403063
YDR100W	0.12186469161392356
YDR101C	-1.158878882672554
YDR102C	0.13467212735678694
YDR104C	0.16028699884251651
YDR105C	0.0834423843853292
YDR107C	0.0706349486424644
YDR108W	-0.5697368385007752
YDR109C	-0.5953517099865048
YDR110W	-0.14709145898623704
YDR111C	0.13467212735678694
YDR112W	0.0834423843853292
YDR116C	-0.15989889472910185
YDR117C	-0.12147658750050747
YDR119W	0.0706349486424644
YDR120C	0.04502007715673482
YDR121W	-0.2495509449291554
YDR122W	0.13467212735678694
YDR123C	-5.782363185846739
YDR124W	0.14747956309965315
YDR125C	0.14747956309965315
YDR127W	-0.05743940878618351
YDR128W	-3.1952611657880543
YDR130C	0.10905725587105734
YDR131C	0.09624982012819398
YDR132C	0.12186469161392356
YDR133C	0.019405205671005232
YDR135C	0.03221264141387002
YDR139C	0.13467212735678694
YDR142C	0.019405205671005232
YDR143C	0.03221264141387002
YDR144C	-0.41604760958639764
YDR146C	-1.9785547702159008
YDR147W	0.21151674181397567
YDR148C	-0.03182453730045393
YDR149C	-0.9027301678152583
YDR150W	-0.7746558103866104
YDR151C	0.10905725587105734
YDR152W	-0.22393607344342578
YDR153C	0.0834423843853292
YDR154C	0.006597769928140443
YDR155C	-0.006209665814724348
YDR156W	-1.5046796477299034
YDR157W	-0.28797325215774977
YDR158W	-0.09586171601477789
YDR159W	-4.155818846502912
YDR161W	-0.3520104308720737
YDR162C	-1.350990418815526
YDR163W	-0.4032401738435329
YDR165W	-0.07024684452904831
YDR169C	-0.12147658750050747
YDR171W	0.12186469161392356
YDR174W	-4.168626282245778
YDR178W	-0.28797325215774977
YDR179C	0.006597769928140443
YDR179W-A	-0.3007806879006145
YDR181C	0.1987093060711123
YDR183W	-0.22393607344342578
YDR184C	-0.8899227320723935
YDR185C	0.16028699884251651
YDR186C	-1.158878882672554
YDR191W	0.03221264141387002
YDR192C	0.006597769928140443
YDR193W	0.0834423843853292
YDR198C	0.05782751289959961
YDR199W	0.05782751289959961
YDR200C	-3.1312239870737306
YDR202C	-0.7362335031580161
YDR203W	-0.7746558103866104
YDR205W	-0.4928922240435864
YDR206W	-0.09586171601477789
YDR207C	-2.6445414288448683
YDR209C	0.04502007715673482
YDR210W	0.14747956309965315
YDR213W	-0.006209665814724348
YDR214W	0.10905725587105734
YDR215C	0.13467212735678694
YDR216W	0.1859018703282461
YDR217C	0.04502007715673482
YDR218C	0.09624982012819398
YDR219C	-0.33920299512920893
YDR220C	0.13467212735678694
YDR221W	0.23713161329970525
YDR222W	0.13467212735678694
YDR223W	0.10905725587105734
YDR225W	-0.7618483746437456
YDR229W	0.03221264141387002
YDR233C	-0.03182453730045393
YDR239C	0.12186469161392356
YDR241W	-0.12147658750050747
YDR242W	0.09624982012819398
YDR244W	-1.9529398987301712
YDR245W	-4.1942411537315065
YDR247W	0.28836135627116444
YDR248C	-0.4672773525578568
YDR249C	-0.13428402324337227
YDR250C	0.24993904904257147
YDR251W	0.03221264141387002
YDR252W	0.04502007715673482
YDR253C	-0.4672773525578568
YDR254W	-0.006209665814724348
YDR255C	-0.5313145312721808
YDR256C	0.0706349486424644
YDR257C	-0.14709145898623704
YDR258C	-0.006209665814724348
YDR259C	0.0834423843853292
YDR260C	-0.5569294027579104
YDR261C	0.16028699884251651
YDR262W	0.13467212735678694
YDR263C	0.09624982012819398
YDR265W	-1.1460714469296893
YDR266C	0.09624982012819398
YDR269C	-0.7490409389008807
YDR270W	-1.7864432340729288
YDR271C	-1.1204565754439597
YDR272W	-0.4672773525578568
YDR273W	-0.5441219670150456
YDR274C	-0.01901710155758914
YDR275W	0.2243241775568419
YDR276C	-4.87303524810334
YDR277C	-0.7618483746437456
YDR278C	-0.45446991681499205
YDR279W	-0.07024684452904831
YDR281C	0.04502007715673482
YDR282C	0.1859018703282461
YDR284C	-0.01901710155758914
YDR285W	0.09624982012819398
YDR286C	0.13467212735678694
YDR287W	0.09624982012819398
YDR289C	-0.211128637700561
YDR290W	-0.3007806879006145
YDR291W	0.10905725587105734
YDR293C	-1.0308045252439062
YDR294C	-0.3520104308720737
YDR295C	-1.0820342682153654
YDR297W	0.1987093060711123
YDR304C	0.05782751289959961
YDR305C	-0.05743940878618351
YDR306C	0.05782751289959961
YDR307W	0.09624982012819398
YDR309C	0.05782751289959961
YDR310C	-0.22393607344342578
YDR312W	0.0834423843853292
YDR313C	0.03221264141387002
YDR314C	-0.5441219670150456
YDR315C	-12.711185922736586
YDR316W	-0.09586171601477789
YDR317W	0.09624982012819398
YDR318W	-0.2495509449291554
YDR319C	-0.05743940878618351
YDR320C	-0.5697368385007752
YDR321W	-0.09586171601477789
YDR326C	0.10905725587105734
YDR329C	-0.6593888887008287
YDR330W	0.05782751289959961
YDR332W	-2.426815021216167
YDR333C	-0.03182453730045393
YDR334W	-1.4022201617869852
YDR335W	-3.0159570653879473
YDR336W	0.3395910992426236
YDR338C	-0.03182453730045393
YDR340W	0.10905725587105734
YDR344C	0.3780134064712194
YDR345C	-0.27516581641488497
YDR346C	0.09624982012819398
YDR348C	-0.4032401738435329
YDR349C	0.1859018703282461
YDR351W	0.0834423843853292
YDR352W	0.313976227756894
YDR354W	-0.26235838067202016
YDR357C	-0.3520104308720737
YDR358W	-0.7234260674151513
YDR359C	-3.3745652661881613
YDR360W	-0.7490409389008807
YDR363W	-1.645561440901416
YDR363W-A	-0.9411524750438527
YDR368W	0.17309443458538273
YDR369C	-3.950899874617076
YDR370C	0.14747956309965315
YDR371W	0.13467212735678694
YDR372C	0.16028699884251651
YDR374C	0.13467212735678694
YDR375C	-0.6465814529579639
YDR378C	-2.3755852782447078
YDR379W	0.17309443458538273
YDR380W	0.17309443458538273
YDR382W	-3.464217316388215
YDR383C	0.13467212735678694
YDR384C	0.16028699884251651
YDR385W	-0.9283450393009879
YDR386W	-0.6593888887008287
YDR387C	0.17309443458538273
YDR388W	-2.964727322416488
YDR389W	-0.5441219670150456
YDR391C	-0.9667673465295823
YDR392W	-5.001109605531989
YDR393W	-0.006209665814724348
YDR395W	-0.41604760958639764
YDR399W	-0.1983212019576962
