orf	hap alpha | growth (pooled culture) | gamma-valerolactone [2.3%] | YPGal [2%] | Bottoms S~Piotrowski JS, 2018
YDR312W	0.15828037977178708
YDR313C	0.1881562624987308
YDR314C	-0.023228115214773
YDR315C	-0.18683975093680338
YDR316W	-0.11088617119210778
YDR317W	0.0023999081086776377
YDR319C	0.04429684039483662
YDR320C	0.004826864785692363
YDR321W	0.06390769762977809
YDR322C-A	0.01179487003907475
YDR326C	-0.004944608957017281
YDR329C	-0.13867089836910326
YDR330W	0.2548510147728273
YDR333C	0.4139172039723646
YDR334W	-0.1434096522168957
YDR335W	-0.03569236556443911
YDR336W	-0.17296869332540157
YDR338C	0.29196745819803877
YDR344C	-0.052544743772952235
YDR345C	0.0692019354510706
YDR346C	-0.14325932368498437
YDR349C	-0.01796486510351325
YDR351W	-0.10606958209829583
YDR352W	-0.09193555157641732
YDR354W	-0.17890692885985365
YDR358W	-0.17051193715004606
YDR359C	-0.17896906512479743
YDR360W	0.02636558724236586
YDR363W	-0.04611021214130455
YDR363W-A	-0.15509615267773263
YDR368W	-0.13242852101553027
YDR370C	-0.09278660939463118
YDR371W	-0.1355998033210597
YDR372C	-0.16548298028726105
YDR375C	-0.1747254712580158
YDR377W	0.01179487003907475
YDR378C	0.06199187688929621
YDR379W	-0.0399491448040771
YDR383C	0.04015533353503442
YDR384C	-0.04723127424400629
YDR385W	-0.05260950239548653
YDR386W	-0.042929633175461925
YDR387C	-0.12934858362340865
YDR388W	-0.07740299715394404
YDR389W	-0.11419977581836004
YDR393W	-0.059421563872482056
YDR395W	-0.010903434589471402
YDR399W	-0.04331623089502077
YDR400W	-0.05962429592621631
YDR402C	-0.09192576890843547
YDR403W	-0.04071465420231058
YDR406W	-0.10377517657844657
YDR409W	-0.03966862525853822
YDR411C	0.08974311295007642
YDR414C	0.15212744302377143
YDR415C	-0.1153874619968808
YDR419W	0.5997507658575763
YDR421W	-0.0908021725763761
YDR422C	0.01179487003907475
YDR423C	0.5651683442761951
YDR424C	-0.08427513929399758
YDR425W	-0.08334570834365301
YDR426C	-0.09588124792180225
YDR428C	0.49740130931043997
YDR430C	0.01446794065219819
YDR431W	-0.0780288549944539
