orf	hom | growth (culture turbidity) | standard | SC | Tun NM~Wu MJ, 2013	hom | growth (culture turbidity) | diamide [0.8 mM] | SC | Tun NM~Wu MJ, 2013	hom | growth (culture turbidity) | aluminium sulphate [0.4 mM] | SC | Tun NM~Wu MJ, 2013	hom | growth (culture turbidity) | aluminium sulphate [0.4 mM], diamide [0.8 mM] | SC | Tun NM~Wu MJ, 2013
YAL002W	-1.1854769019969835	0.4696923718064668	-0.5598345709462358	-0.1833013190340905
YAL004W	-1.6451446569634407	-0.13694561533586697	1.0713895951778012	1.10998812008954
YAL005C	-1.2413146952931045	-0.7787035089509625	0.3599164862303965	0.5217145079328945
YAL007C	-1.162397412561003	-0.6753781613401543	0.22076802386962022	0.7462752962048269
YAL008W	-1.8736714501996234	1.5222448783970797	0.604419418966716	1.062083286294613
YAL009W	-1.169511956753972	0.2122554093344753	0.23237538736592744	0.5901775594140244
YAL010C	-0.2226125939548416	-0.01879806866124978	-0.6997420970942623	0.3002293411131211
YAL011W	-0.42471109320405637	0.5212133130052516	-0.7029263631032475	0.28812230176584236
YAL012W	0.43906557882656294	-3.9556253953735534	-2.504152591704951	-2.350048055096734
YAL013W	-1.8017071681138683	1.171342126956547	0.3706966125304349	0.8189174317749575
YAL014C	-1.6024323413781212	-0.6029127890882836	0.20315392745675956	0.9534311838451057
YAL015C	-1.602092916007048	-0.7303338982197624	0.22217882677393352	0.031725288072988335
YAL016C-B	-0.03310487558051683	-0.1597054405597255	0.12028847012487237	-0.034755533039440255
YAL016W	-7.413638679572669	0.12182690962931308	3.4761826607607422	2.6993139376375277
YAL017W	-1.2406103790385246	-1.4575558077352333	-0.11477880105551574	0.301592118105496
YAL018C	-1.182337099266184	-0.0807933607695052	-0.3697809581873414	0.31750952237886504
YAL019W	-1.1818127327391605	-0.16912852247343874	0.2437957320297558	0.6380096931647665
YAL020C	-1.2099766609670977	-0.19828788796999555	0.6322331103741414	0.27230231803164207
YAL021C	-1.2974966409615152	0.22094707722097415	-1.3696183787951364	-1.3027434648190748
YAL022C	-1.1795150826769494	-1.033698334905655	-0.15378002982453598	-0.4312982435245818
YAL023C	0.4031940834113283	-0.8849918045867513	-1.4859216265681203	-2.3964868438035736
YAL024C	-0.07672492789985173	0.42776178393045045	-0.9715617414102677	0.04540390344654755
YAL026C	-1.0118949750002555	-0.10100130135223744	-0.6829220621158727	-0.2827649358950898
YAL027W	-1.1853359209510541	-0.15173820226098234	0.13565457302378953	0.7174965589230498
YAL028W	-1.0117371246353921	-0.23298735210688182	0.8089487998983818	-0.4518853126943357
YAL029C	-1.7945660924539109	-0.5117460997309229	1.939249537275169	0.9768648187161294
YAL030W	-1.8103995049294177	-0.31025062236357415	1.899988223577761	1.2017707865742173
YAL031C	-1.5966720781925043	0.4030326784419969	1.3953244966740028	1.2424047012460078
YAL034C	-1.6531115278062638	0.5406469409624356	1.976442561638978	1.5943125703792718
YAL035W	0.36797384504592884	-0.3315626889676071	-0.52298010238128	-0.7906411654948836
YAL036C	-1.7992561482544238	0.5636450684394247	0.0662240727907842	1.1126349841879917
YAL037C-A	-0.4526075664680381	0.7675703386901556	-0.03423839585821409	-0.5230710968808263
YAL037W	-1.5781081800253598	-0.3025555576159627	-0.7561880338281198	0.8485768887249349
YAL039C	0.02198759952696345	-0.9916884692368143	-1.2981770798613417	0.03905798328637488
YAL040C	-1.1852991722910848	-0.6091313238920256	-0.43010061790662896	1.2404570697584758
YAL042C-A	-1.4663086859811043	-0.6236863363011133	1.0549703949662959	0.8174151310775783
YAL042W	-1.529240896505874	0.07818708677923228	0.932500640211034	0.9722867559855437
YAL044C	-1.055243469887684	0.06219295058304123	-0.2680393479141835	1.037109309849264
YAL044W-A	-1.210752181199306	-0.7893737172938281	0.2543404888458588	-0.845453334686311
YAL045C	-1.6138164776404351	0.994422716098158	0.22615191641183474	1.1237703953088098
YAL046C	-1.6588210346490375	1.0233720040616823	0.6675627796720488	1.318800063992033
YAL047C	-1.2411590422168124	-2.250101980425636	-1.9614226333070393	-3.0623630374435584
YAL048C	-1.0085054583817687	0.7357929393930077	-0.017988692662611716	0.658939173921755
YAL049C	-1.642853418419978	-0.29591276336773575	-1.2476727048001495	0.2423587357380349
YAL051W	-1.4930704158495873	0.03783332394626692	0.053584766207723185	1.417556786502096
YAL053W	-1.6881432631162605	-0.2266427671751803	-0.5878405204249171	0.8807730294513038
YAL054C	-0.04241326300971569	0.2292951118521156	0.4640406214672586	-0.3154178580751953
YAL055W	-0.8634682769189538	-0.11272942326828396	-0.23822567074578996	0.9744254460418846
YAL056C-A	0.012033346623751632	0.38155371926774634	0.4162668842455208	0.1338378817635679
YAL056W	-1.6903698437754997	0.3448534336975666	-0.16620840147318647	0.35978475566993484
YAL058W	-1.1041722456590657	-1.2820657009918661	-0.587606116465566	0.2347312624565354
YAL059W	-1.4153667555443539	0.47381475390264205	0.8506938409324406	0.6050184789807876
YAL060W	-1.4873398399245321	-0.03884721863577866	0.8560882838438196	0.9045934247339742
YAL061W	-1.246965111395885	-0.5500952857208286	-0.1479728867823545	0.47644249843852055
YAL062W	-1.2428930092973534	-0.34174656859157637	-0.365450513198836	0.4555768375055774
YAL064C-A	0.37601061801441094	-0.1571829583401469	0.17469602377601587	-0.16657831209960405
YAL065C	-1.1791871029964247	-0.4226485403853283	-0.7693839488239899	0.45534757019312677
YAL066W	-1.814860049766136	-0.213057752352442	-0.3433163833053765	0.7732331571111439
YAL067C	-0.6496717077536346	-1.2468796831224627	0.16670437001433558	-0.475901172856698
YAL067W-A	0.11506424616466789	-0.26623657785693783	0.3589126363540248	-0.5415563951640552
YAL068C	-1.0055259532457197	-0.46706368303480433	0.1539647985068947	0.35555447364336024
YAR002C-A	-1.1379744197031287	-0.5055043792639493	0.7913917184213994	0.531887401439166
YAR002W	-1.0061355697957768	0.5543066501061573	-0.6162793322573239	0.12233990374130423
YAR003W	-1.800910023771307	1.2295590074325016	0.7095138549602287	0.8240877273739191
YAR014C	-1.795073461139621	-0.06168590776045854	0.9576556355529214	0.919123760205141
YAR015W	-1.1818603122494524	0.41851672272764556	0.6281864142614424	0.595502522925974
YAR018C	-1.1458390750959524	-1.4828470032902414	0.34884258688812153	0.7122424391325949
YAR020C	-1.5291362390571221	0.13095649564054565	0.6163186339586635	0.6967935441689601
YAR023C	-1.6595749184840867	-0.7507430544193501	0.6477795912362013	0.5711545672395558
YAR027W	-1.123956888357425	-0.677150993798091	-0.22485679494721833	0.4328365080848127
YAR028W	-1.123883321869734	-0.9225578678943314	-1.795542865551937	-0.41931378882395526
YAR029W	-1.4947280567977261	-1.1792636153912184	0.8523526943065839	0.5527289424772013
YAR030C	-1.1853307059497027	-1.4510949451135373	0.11433812826066314	0.4355969960113051
YAR031W	-1.2168581996958612	-1.0046058078801683	0.015203385285453808	0.7342701034314354
YAR035C-A	0.4008778253517491	-0.11000985768323072	-0.23098143868522705	-0.574328347354164
YAR035W	-1.6521561036638097	-0.3023420311064114	1.0959124497535655	0.8718002670791092
YAR042W	-1.0913672375143348	-0.06411094613530774	0.5175320861649781	0.6295455093721071
YAR047C	-1.656538173863683	0.616549278913217	0.5700851053172459	0.8939997186994394
YAR050W	0.47193032248941613	0.015478656134280531	-0.05420126424971174	-0.2490070253314435
YBL001C	-0.8159838106618257	1.265690303510014	0.12614622844296688	-0.6023573517180911
YBL002W	0.35676344404644506	0.089351851262502	-0.5190533966584893	-1.4792181602381689
YBL003C	0.40283807721813786	-0.24533642598137104	-1.5349019634167949	-0.7466413965482072
YBL005W	0.3369593501908559	-0.4504128940337775	-1.7695768141785726	-0.797218572104855
YBL006C	-0.216172707797786	0.3162009215308771	-0.44320098648696016	-1.2746013791580657
YBL007C	0.40040953810510965	-0.33084765293879104	-0.8205987361459232	-1.199008041828805
YBL008W	-0.453736084842321	0.5707818805727253	-0.6812893099499481	-1.2521828128028802
YBL008W-A	0.3559251198778064	0.035768492613746164	-0.11616046050731138	-0.2746544389721416
YBL009W	-1.5733912845354783	0.2536195934688987	0.10736675784865468	-0.03500473423282776
YBL010C	-1.5660987908778279	-0.5284344904951296	0.14447133564670253	-0.8726614417624918
YBL011W	-0.22424095741308547	0.6576872952782675	-0.1875014854569159	-1.1307591729287225
YBL012C	0.1009794907999136	-0.29610552886484554	-1.7494845176771485	-0.7801911579587956
YBL013W	-0.2383332462972264	0.6205393346405017	0.19810126215867838	-0.8071676558534556
YBL015W	0.39289552793668564	0.07490668302451577	-2.053105636447197	-1.2445383137036352
YBL017C	-1.0120678417441167	1.2886048763863747	-0.3260729050615858	-0.9818160734139454
YBL019W	-0.14444407992844732	0.302845931944165	-1.5557361183190372	-0.8858091754190308
YBL021C	-0.6302917179423384	0.10909938492440789	-0.3853886714722661	-0.6265147374812684
YBL022C	-1.635586272845759	0.30654656169771877	0.0989143429347231	0.03221290462074512
YBL024W	-0.21933255924585301	0.4427683040439159	-0.2317879542280075	0.01615234959378932
YBL027W	-0.001571882451349021	0.08540613538345407	-0.2918105304610216	-0.2941909353199614
YBL028C	-1.0079503670040348	1.0011318624444852	0.31494189042760856	-0.8605634740629765
YBL029C-A	0.4008778253517491	0.07885780085476496	-0.13779198202165946	0.04857253457971668
YBL029W	-1.004776833673134	0.8469856943905496	0.671490225003655	-0.6827644457107028
YBL031W	-0.38601893958625766	0.5995676213093317	-0.02004177084947946	-0.6441097543278101
YBL032W	-1.5017354536589658	0.7178330957439855	1.1357284089914406	-1.0216059536239432
YBL033C	-0.3844841700822884	-0.5585253096797336	0.7168840017562825	-0.6830040967858373
YBL036C	0.021987041927618918	-0.0705845157353629	0.08867511804991433	-0.07039369130321217
YBL037W	-0.8232820523343202	0.8912395906906703	0.36428136388379473	0.8207397484776887
YBL038W	0.3988934822020045	-0.1723245008548469	0.16284180693208447	-0.02607738202501748
YBL039C	-0.21974432738769117	0.15990810821320303	0.5569087431159271	-0.04569098387672473
YBL039W-B	-0.4403839171044161	0.2521985526836299	-0.40901362439015854	0.27245356119906855
YBL042C	-0.026068145058059627	0.11399772270276841	-0.11445972537112621	-0.05964429398057759
YBL043W	-0.8461691161669807	0.5888752987959297	0.6048207760054721	0.6718025667305738
YBL044W	-1.1064378725317034	-0.1348034792999329	0.5962812360958669	1.0498079203561674
YBL045C	-0.07452664017239159	-0.09368982572490292	0.5019910102341781	0.448919882468615
YBL046W	-1.1301130690547883	-0.37799630129863654	0.9821913357808639	0.0036080927233583995
YBL047C	-0.0017420158512395296	-0.16282194509337972	0.036819241070987586	-1.1012227866243423
YBL048W	-0.4245230893202191	0.737989197682456	0.05570567756648784	0.05373432681093899
YBL049W	-0.3934203926256878	0.8507314216702908	0.7499655640870727	0.28962363592120977
YBL051C	-1.7943596962935358	2.4459811003247496	1.993189099240856	-0.14296224764245685
YBL052C	-1.648521725743357	2.0653901585358843	1.4888864495377756	-0.5435014376365415
YBL053W	-1.1786326262137543	1.3820881509583072	1.3528851101982333	-0.44885549195504765
YBL054W	-1.8742443817466228	0.5863222388546415	2.24904854948705	-0.1179010230352867
YBL055C	-1.6352789027197758	-0.7453709510093336	1.4055973078640733	-0.5861339667210274
YBL056W	-1.1783485705747498	-1.0423033442938134	0.6629059463347169	-0.12949937125793975
YBL057C	-1.4588250708012183	-1.4311322432556948	0.43020719634198323	0.40368002687961185
YBL058W	-1.1301124265135825	-0.34913761148900263	1.3630954966758804	0.37500057355662875
YBL059W	-0.8206798226537946	1.0106975569861116	0.326496861888563	-0.17577581549576815
YBL060W	0.3646522177478675	-0.034123924528026026	-0.559818022185975	-1.054388677798252
YBL061C	-0.2209141367103831	0.3252079839067013	0.14001599945064944	-1.16661585753398
YBL062W	0.4071284552952466	-0.24468228816290133	0.14842571955222822	-1.050419334524412
YBL063W	-0.4399971370833799	0.6751640998416161	0.7912915228735187	-1.1906883853970032
YBL064C	-0.278364329478785	0.2430611231964325	0.6288759498435731	-1.2800569825681174
YBL065W	-1.1631945497220828	0.03889713098167585	1.445968540677741	-1.0003002752135244
YBL066C	-1.1744387254273418	0.040574499907147565	1.3195486619782624	-0.5972613457797503
YBL067C	-1.2269660971270038	0.2718827583834077	0.1163872708261792	0.2082863006871441
YBL068W	-1.7971280007801311	0.024286758932061062	1.4532808757948128	2.0907052541821574
YBL069W	-1.4158423509044762	0.481663429880036	0.7537375966079973	1.1733970538777307
YBL070C	-1.4860380084595024	0.41790688929499237	1.2878026627124712	0.12117309138036249
YBL071C	-0.07660800167701697	0.11852220369583916	0.5024557815299	-0.2761196801593686
YBL071C-B	-0.349629033703785	0.16108297414276995	-1.6155733582308074	-0.623331812081216
YBL071W-A	-0.026945003834948026	-0.13579827976616254	-0.3117996049322431	-1.9912829272133705
YBL072C	0.33765056294201506	-0.09015873767499369	-0.0577687522191444	-0.9420114602997838
YBL075C	0.3370372585334784	0.029019121897979245	-0.4579029722416067	0.4866820736093889
YBL078C	-0.3882281834238988	-0.12038995293650989	0.7428471933941122	-0.8081937411938135
YBL079W	0.03594587308429032	-0.7742059131033248	0.41360418196764653	-0.9270556318677529
YBL080C	-0.21618707075899168	0.40531828095117745	0.5992414851132711	-0.0876004848271998
YBL081W	-1.1791989926750073	0.338263024583908	1.1440756815467175	-0.011948268561149814
YBL082C	-1.2406929227059225	1.318036090468806	1.1278425274139916	-0.9186414500855242
YBL083C	0.32988783755037493	-0.5759774797219296	-0.09179281618576737	-1.3565426529545555
YBL085W	-0.11096401754086314	0.4780563036253701	0.5012983055948005	0.27047877919910013
YBL086C	-0.2233613698420388	0.15061983038966803	0.44354196157678394	0.6755678405741815
YBL087C	-0.22328165540779063	0.6556199826924657	-0.24786798732430504	-0.24362508406744382
YBL088C	-0.21641340971377024	-0.7014191439623515	-0.25634029570996464	-0.655744263614001
YBL089W	0.36702191282077273	-1.656788437821234	-0.5175305090077221	-0.6120356435845822
YBL090W	0.3518579877502924	-0.043819859696156684	-0.33082166833105897	-1.1513815597411259
YBL091C	-0.7877696318931223	0.058200316764360334	0.32998350703053686	0.334567450902058
YBL091C-A	0.2467256783367139	-0.39314976495964016	0.16837835479948585	-0.4411874015580745
YBL093C	-0.07427864730083177	-3.1331466253249496	-4.069721828775132	-2.967267501046859
YBL094C	-1.203514110568844	1.317743100175679	0.6270440491046262	-0.057258226133674386
YBL095W	-1.1798389235947677	-0.1944346850347387	-1.3289449573319143	-0.8139307023760215
YBL096C	-1.0118705666028192	0.2307162918788021	-0.8344253066581511	-1.1631495342190104
YBL098W	-1.1480488072134123	1.7460566863685654	-0.9999876518851065	-0.9049907208382884
YBL099W	-0.7052391373066502	-0.49471742749765063	-0.941404245264778	-1.2548685825784371
YBL100C	0.36698637038761256	-1.9296384626663998	-1.5427909238636344	-1.5535300593780124
YBL100W-C	-0.7816930008257912	0.9069799380493667	-0.8951579686506732	-0.06407537622507546
YBL101C	-0.45217486786807193	-2.0178886228663413	-1.5804255833550065	-1.2808790162593982
YBL102W	-0.2161728815897571	-2.1756092309692296	-1.5722434716012126	-1.3836753117018483
YBL104C	0.36190545318269557	-1.2539802994198421	-0.6351259539768825	-0.34252639400452595
