orf	hom | growth (culture turbidity) | standard | SC | Tun NM~Wu MJ, 2013	hom | growth (culture turbidity) | diamide [0.8 mM] | SC | Tun NM~Wu MJ, 2013	hom | growth (culture turbidity) | aluminium sulphate [0.4 mM] | SC | Tun NM~Wu MJ, 2013	hom | growth (culture turbidity) | aluminium sulphate [0.4 mM], diamide [0.8 mM] | SC | Tun NM~Wu MJ, 2013
YBL090W	1.0112223303510526	0.9824240618664717	0.9848821971736084	0.7701799422668956
YBL091C	0.8763715210863655	0.9960369162725199	1.1075583640789555	1.1343784645096966
YBL091C-A	0.9987821465928505	0.9358119376277845	1.077556933450008	0.9442449075268957
YBL093C	0.9607980785134609	0.5702060386062575	0.29076847466216227	0.3251155614246703
YBL094C	0.8271769610121822	1.1641014415814197	1.1627066135165185	1.0383439898870237
YBL095W	0.829978418319742	0.9623270794865207	0.799584103637068	0.8528874259703513
YBL096C	0.8498539184224083	1.0190562339548335	0.8913899451558362	0.767295671754288
YBL098W	0.8337401057751458	1.221252592375916	0.8606538755038565	0.8305690799693637
YBL099W	0.8861372584133381	0.9222594634951048	0.8715296798050359	0.7448158008874132
YBL100C	1.0130124542532328	0.7307936984511892	0.7598843487616234	0.6716153964844541
YBL100W-C	0.8770905617650119	1.109292095867756	0.8801151391207235	1.0366731411759222
YBL101C	0.91608205875123	0.7190182181119922	0.7528976060100051	0.7384407762791326
YBL102W	0.9440078989898707	0.6979730900850971	0.7544165864063033	0.7132459286605257
YBL104C	1.0124112352365295	0.8209487689836631	0.9283891721069208	0.9684262171792607
YBL106C	0.8948890150582748	1.0469082973541473	0.8026330992931151	0.7894558197112658
YBL107C	0.7986797051486604	1.2017899956236289	0.875329998552202	0.8584910261347035
YBR001C	0.8255970351415798	0.9054301099757837	0.9160659032028884	0.919572466045022
YBR003W	1.0092812910897084	0.8125412382219223	0.7750036683662029	0.664726499214422
YBR005W	1.0103922689265987	0.9491626344412941	0.9176389995886107	0.872083143780597
YBR006W	0.8272227730603958	0.7962578557253487	0.856106175293745	0.7976803828671944
YBR007C	0.885804748798705	0.771664646016152	0.8353100360401956	0.7918540051284072
YBR008C	0.8816194449484901	0.7477209873180084	0.7543881647149605	0.8041648698958721
YBR009C	1.0113260880291186	0.7731854302802678	0.7980071948314487	0.7394006479357872
YBR010W	0.878732078065228	0.9774360326161818	0.8141258790638496	0.7589573125527029
YBR012C	0.789908105322473	0.876142647662133	0.8491238519408632	0.9224805875722051
YBR013C	0.7829896108343685	0.8762914898629902	0.9208312886708735	0.8985163221999566
YBR014C	0.7922622987660211	0.8137067659056969	0.8731206781404245	0.8669851064985036
YBR015C	0.868267784582292	0.8546502256166947	0.5777782559951392	0.6489657686803161
YBR016W	0.8320422528614738	0.7922825858071968	1.0195573616183438	0.8365236397531471
YBR018C	0.793358795961459	0.7813367384598044	0.8861622425743001	0.8738511035000244
YBR019C	1.0094678823402647	0.6532978687516637	0.7428160622063835	0.7582621626607801
YBR020W	0.8483569877914996	0.9632840262194261	0.8926481522880564	0.8172848348789098
YBR022W	0.8264299057301661	0.8787538960036602	0.868086990207785	0.8331351171753355
YBR023C	0.7733003688429079	0.9885257545022689	0.8635421694324523	0.7780854559479695
YBR024W	0.7516198354346204	0.9419727942631007	1.0106878655936251	1.0239501530026454
YBR025C	0.757233078192287	0.9444578987555676	0.9282638409666004	0.9283234724210659
YBR026C	0.9151427204695626	0.9223689508553772	0.8588702375615447	0.8561142938937507
YBR027C	0.8302500747859296	0.8663123279385753	0.9141920445824931	0.8649909601944754
YBR028C	0.8724539368582304	0.8193289204397864	0.957362031652732	0.9156047009116823
YBR030W	0.826005442501748	0.7872148554229176	0.8741284418343573	0.8860892743378972
YBR031W	0.9814475280217732	0.7048072917407119	0.670936214310446	0.6428230652977325
YBR032W	0.8319479276996022	1.0044983418784452	0.7824610333102304	0.7543308122695594
YBR033W	0.7854252649253409	0.8327292205084967	0.8129545949086422	0.8203004600670382
YBR034C	0.7918865812305982	0.8965028457542897	0.843257611121525	0.9196030792816077
YBR035C	0.9227102859856573	0.8146492452090399	0.573964934276806	0.5710584767681772
YBR036C	0.838859345053462	0.7851970430104078	0.7703162042575237	0.7476370063021076
YBR037C	0.7732965420483989	0.9967979025796577	0.8575232790551558	0.8418605320022541
YBR038W	0.8029816244711696	0.7922289352836671	0.8259446870208323	0.8392463051023216
YBR040W	0.8396051511272081	0.7821543999651088	0.8491029626258527	0.8130057953776249
YBR041W	0.8293201767937421	0.794156727133844	0.8536660067930822	0.8325026460311895
YBR042C	0.7568701975079204	0.7477087311174782	0.6001878254508537	0.6281880542963321
YBR043C	0.8295897986528343	0.6826127212779379	0.8191431986709897	0.8789302583957154
YBR044C	0.9815221586993497	0.7931849363738209	0.9212485570437793	0.7269490254716295
YBR045C	0.9160859720882705	0.7554664080592702	0.7696513570116202	0.7625659656242438
YBR046C	0.8498669938499439	0.8731545799035769	0.9858986113117487	0.8342629459732325
YBR047W	0.8029435174867702	0.9362479201353588	0.9522919832040413	0.9721072278582314
YBR048W	0.8220952135071299	1.0154826369516914	0.6963488864420972	0.7342986760245355
YBR050C	0.8226979059802206	0.8561857900531065	0.8537600878164441	0.8079455990870144
YBR051W	0.7704942199615975	0.9755430321187666	0.9278255152247293	0.9113994990526386
YBR052C	0.754888202498731	0.9547322866717061	1.0380236978954487	0.9493439039616968
YBR053C	0.7973975104430081	0.8688515007541633	0.9689758810727238	0.9843954389891046
YBR054W	0.7847357121301795	0.8397248445454057	0.9803091064584878	0.9675333613766711
YBR056W	0.8760206438139492	0.9260195563498863	0.7885777992141891	0.8291428202450031
YBR056W-A	0.8300025891167224	1.2193648589421866	0.9902323974089762	1.120395359821239
YBR057C	0.9439565595762701	0.8123827736216527	0.5504619566719507	0.5971359186135156
YBR058C	0.8673413433884728	0.8952485139462927	0.6862733613964573	0.657136838435671
YBR058C-A	0.7947277286911635	0.49838116521227815	1.1727898751451589	1.1074401561366236
YBR059C	0.8295940475339998	0.8719493814576081	0.844139538851746	0.9152185747809287
YBR062C	0.8351909409843787	1.0215924322860754	0.7691599551184296	0.8295536637819924
YBR063C	0.8309220526838061	0.8707358580776057	0.8995441364345567	0.7697593715270897
YBR064W	0.7516859871849434	0.9922618107737131	1.0925778129523687	0.9592487539299684
YBR065C	0.7889170739310575	0.9504928789338825	1.0262790146954355	0.9225256279502868
YBR066C	0.7549927443873892	0.8981573446640813	1.0419390270555753	0.9500116461545104
YBR067C	0.8498634796106576	0.7281083743851391	0.8155587588819491	0.8540068777693254
YBR068C	0.9229035332927854	0.8031508299185159	0.6891215775043471	0.7868513747582923
YBR069C	0.9888162280695221	0.7599200267584898	0.7073360109661698	0.6987424003077207
YBR071W	0.9243837106270275	0.788082789796681	0.7170742791463419	0.7844153089966648
YBR072C-A	0.9695666361949885	0.97583102451728	1.1179634791611568	0.8988762940752084
YBR072W	0.9272163411890125	0.8313832846340758	0.7732692903787032	0.719601975551255
YBR073W	0.9161588172627844	0.8505753984818668	0.7505939470620263	0.7571003028790475
YBR074W	0.9625990176490186	0.8478224961159003	0.85265453123003	0.8556569214762703
YBR076W	0.8503177910763026	0.8329469962538334	0.8354040154365451	0.8460381618063673
YBR077C	0.9757466082144274	0.8244321192603543	0.8300552888539027	0.8749300028378765
YBR078W	0.9299446907148803	0.7566829548477618	0.6377583134205828	0.815760686539413
YBR083W	0.7568701975079204	0.9930949322164002	1.1127104892650221	1.2959602658468685
YBR084C-A	0.8413253298281278	0.9603301160089268	0.7337979183121671	0.6548665753229245
YBR084W	1.0261832329761422	0.9080228778039301	0.9639867018595143	0.8356084599884395
YBR085C-A	0.9415969788711136	1.0174833151762628	1.0804315503538449	1.0325967883720415
YBR089C-A	0.9750087874274384	1.0137577003572011	1.0659176839634101	1.0541547142125929
YBR090C	0.8296143169660758	0.8825748345949896	1.084762602342736	1.271576793451205
YBR092C	0.9619353032301153	0.9739735592027498	1.119671561561741	1.0745581995967477
YBR093C	1.0132918753890732	0.8086157031982548	1.0703818019739042	1.1900004397602295
YBR094W	0.9628169320978114	0.8033673714806612	1.0341268309007434	1.1211958216016216
YBR098W	0.9362656050011279	0.9308876856911155	1.0642419078151362	0.9520910554916677
YBR099C	1.0254294254282363	0.8174710826081645	1.0395663625474036	0.7092459110010705
YBR101C	0.9786973378367122	0.835063653573962	1.059666965617667	0.6594648502076235
YBR103W	0.9700895752143993	0.6693269542627956	1.0261729913526385	0.9462509270824312
YBR104W	1.026159804472648	0.8184274671673137	1.0137930057796065	1.1352521266346827
YBR105C	0.8690763875383115	0.9467098784996231	0.9691817351483323	0.9823541157788562
YBR106W	1.0114277761097932	0.7911155339557406	1.0067428182613278	0.9368024476312594
YBR107C	0.9719610188512878	1.0378450786749995	1.0177640574817732	0.728470421011593
YBR108W	1.0168808067556316	0.9647328678736569	0.9779236429605526	0.6512573122950513
YBR111W-A	0.9434190246249465	1.0164480596068535	1.1076989104453638	1.029626380760712
YBR112C	0.9711718666207603	0.9646769405173082	1.1123885371877122	1.1089195250691017
YBR113W	1.017198216045439	0.7007976214537122	1.0144646298691904	0.6676714163604885
YBR114W	0.9364880535658224	0.7032758356255137	1.0034703927679414	1.103369384964881
YBR116C	1.0261634359913718	0.7891716017260743	0.9823677072185804	1.1547695712517274
YBR119W	0.9439873549696246	1.0357813958622843	1.1459847890894321	1.0460098587396935
YBR120C	0.9790426365923854	0.9483943690146993	1.0131634883309204	0.6253065554686066
YBR122C	1.012284171511459	0.956905391324423	1.0778149895836453	1.1309298961944565
YBR125C	0.8227703088130711	0.8892562361133769	1.3222947545105133	1.297896768796342
YBR126C	1.025595109104187	0.8660626587451453	0.9636010083572563	1.1566423062253555
YBR127C	0.9673791603358753	0.6499816017176084	0.6179759109973039	0.37474590244734385
YBR128C	0.9347631031509639	0.6320492177854581	1.169362242925313	0.9633110535267526
YBR129C	0.9376567152699542	0.601896100585801	1.030396436545753	1.2396570707959575
YBR130C	0.9645514556192534	0.8087901049134176	0.8633808046964955	0.824186800061029
YBR131W	0.9367222479081961	0.8024830880447947	1.029316779689427	1.074864755042108
YBR133C	0.9744225534928588	0.8427973461423048	1.0331048577404593	0.9504270381723829
YBR134W	1.0132918753890732	0.7781019030775661	0.952494084316671	0.7042737360622532
YBR137W	0.9805100576459598	0.7294689752631447	1.0352615515939618	0.6872623289779516
YBR138C	0.9721883105867809	0.6441314802046598	0.9182059507173743	0.840357343308075
YBR139W	1.0108200517851216	0.6249758872882795	0.982807965812951	0.8024070976014192
YBR141C	0.934841550630916	0.8489113123351639	1.1509026748641003	1.0684793139509554
YBR144C	0.943251618707032	0.9614179159155671	1.07407150344099	0.7029379751045672
YBR145W	0.9704626387902691	0.8216491017249721	1.0555679955668547	0.8425330167797837
YBR146W	0.9439966382708563	0.858874884961636	1.1592834003704544	0.8833653784548633
YBR147W	0.9805100576459598	0.6552575804596209	1.105981405912772	1.038021375237311
YBR148W	0.9757299262619344	0.7167629482267269	1.0335226134720876	0.9248009033624877
YBR149W	1.0130388134341102	0.7114398088163519	1.0040457655105743	0.6711367742712184
YBR150C	0.8459290318472849	0.9844604443675131	1.2283585247086533	1.2041287955842024
YBR151W	0.9431889484299881	0.5493671048419254	1.1525866864272603	1.0892836031383848
YBR156C	0.9379380710107075	0.7396055122382512	1.0617010880335636	0.8773090721147707
YBR157C	0.9904426773976196	0.9261594028125335	1.060574994225458	0.9326856001848682
YBR158W	0.93745958541628	0.7295321447386351	1.1675564338669382	0.8743031773027966
YBR159W	0.9420827573247164	0.6495553891404419	1.0561379468096865	1.1191564547792738
YBR161W	0.9754565183833092	0.740417563784157	1.0784921069538649	0.9659054932151699
YBR162C	0.9790494697271219	0.8191496393173759	1.1052319920756686	0.9275349407106075
YBR162W-A	1.0168272246646586	0.7267442309658035	1.069363943005406	1.0747490971884095
YBR163W	1.0188796469917163	0.9200480686432989	1.0659539151935282	1.0600085756415252
YBR164C	1.0085246307215587	0.8032968306132097	1.075119583295271	0.9064352060763612
YBR168W	0.9698216584101063	0.9287382283463124	0.7718597075241619	0.8346532933560525
YBR169C	0.9240979452614013	0.9142973734236421	1.158039364295219	1.0407415104475755
YBR170C	1.0160934989199726	0.7241749073948248	1.0340430018018656	0.8151597131013166
YBR171W	1.0205039262791353	0.6978340980547347	0.9672596820503817	0.4355144205709635
YBR172C	0.934788765183989	0.6733392667610938	1.1709562377983838	0.7590650230401834
YBR173C	0.9794350907111281	0.840389111006406	0.9766820782111685	1.0821803988118408
YBR174C	0.9790048335925591	0.9105658400584388	0.5913903839650867	0.6555502652491881
YBR175W	0.9607404426399082	0.9980712875194441	0.6249844709225792	0.7575647009432721
YBR176W	0.9432586886397564	0.9597058748601184	1.029326316096291	1.2578980343251427
YBR177C	0.9436340180119128	1.0495141931774885	1.0759700858406949	1.256140309086224
YBR178W	0.95745448973119	1.0057160433651258	1.087864065967753	1.1895746405752523
YBR179C	1.0214562546285946	0.8901594822299849	1.071065986080286	0.8927702683293313
YBR180W	1.0141176291520633	0.8479920056634089	0.976293110435022	0.985244052355926
YBR181C	0.9439873549696152	1.0675765135715323	0.7848370393620578	0.9288201257964761
YBR182C	0.9371149338248392	1.0470696074264048	1.1279496389247208	1.2575978785035031
YBR182C-A	0.969405916496395	0.9664242524917068	1.0230913922348643	1.0253709353324714
YBR183W	1.0114277761097932	0.9454864177283056	1.0316316758880364	1.163980872547769
YBR184W	0.8302663042996178	1.1087779330598764	1.2144285313944947	1.414266269627006
YBR185C	0.9707125236558194	0.8698628967635179	1.0378747297290547	1.433450317619734
YBR186W	1.0111476313242116	0.9641403514996866	0.9601156967341511	1.0678133311387223
YBR187W	0.9787384703022383	1.0089875982675238	1.0673443768999393	1.092860289389059
YBR188C	1.0216941867892155	0.9814311107101938	1.0126063129174077	1.0754130083284172
YBR189W	0.9701342898401835	1.0355702235183852	0.7069838503614391	0.8634919035299174
YBR191W	0.9720905658457981	0.9638006820884258	0.7377450170253124	0.7333359323602363
YBR194W	0.8268543689585839	0.45321518438175784	0.7118295915655568	0.3271920484365218
