orf	hap a | cytosolic pH | standard [standard] | Orij R~Smits GJ, 2012
YBL091C	0.10533255378897366
YBL091C-A	0.034167183288897944
YBL094C	0.026999849757020074
YBL095W	0.007323692863711653
YBL096C	0.036504827876940496
YBL098W	0.02203842640123003
YBL100C	0.028123565896418918
YBL101C	0.03488467681091715
YBL102W	0.02293826310515303
YBL103C	0.010596605573710562
YBL104C	0.021851008750954037
YBL106C	0.031893241938397494
YBL107C	0.012183573266606846
YBR001C	0.01901952258594414
YBR005W	0.006216826607694658
YBR006W	0.010191336661083577
YBR007C	0.012442837103475967
YBR008C	0.025635139233767465
YBR009C	0.019544275168119702
YBR010W	0.02017366817059379
YBR012C	0.021453013779782284
YBR013C	0.023436047239899678
YBR014C	0.021292848120507517
YBR015C	0.016412802576876412
YBR016W	0.012075152705744076
YBR018C	0.0047765644476118075
YBR019C	0.003794599184425793
YBR020W	0.006274429028219478
YBR022W	0.004120031065169042
YBR023C	0.0013393773007166503
YBR024W	0.002293566876777101
YBR025C	0.0025262791670270864
YBR026C	-0.006076128826214342
YBR027C	-0.003139687436002338
YBR028C	0.0047820475002170225
YBR030W	-0.007911070246788054
YBR031W	0.011290785231962287
YBR032W	0.009131636208441181
YBR033W	0.0026953917322299374
YBR034C	-0.0006744511596542877
YBR036C	0.005377098588740398
YBR040W	-0.0007116745534647927
YBR041W	-0.018295879813254996
YBR042C	-0.005795556124186954
YBR043C	0.011014399963524837
YBR044C	0.005148303613060856
YBR045C	-0.0020257711416703126
YBR046C	0.01120667562200594
YBR047W	0.004366880229469699
YBR048W	-0.0008453261666473775
YBR050C	0.006383216016639236
YBR051W	0.004438012566114974
YBR052C	0.008007878778888724
YBR053C	-0.003587660273027301
YBR054W	0.00709790256870855
YBR056W	0.0022637552972287686
YBR057C	0.00044748351016300644
YBR058C	-0.0018868658198293916
YBR059C	0.027448763982164517
YBR061C	0.05601260552816857
YBR062C	0.12762490904258544
YBR063C	0.09074716868508714
YBR064W	0.055267004926209735
YBR065C	0.09407330716137761
YBR066C	4.562778073138076e-05
YBR067C	0.0021578841744798716
YBR068C	-0.02451249278585897
YBR069C	-0.39587464128895855
YBR071W	-1.2643439017788738
YBR072W	0.010286852110271234
YBR073W	0.00024841246101129147
YBR074W	0.008574512587611039
YBR076W	0.012278709974071145
YBR077C	-0.00495309120685965
YBR078W	-0.0014141417064306855
YBR082C	0.007833382675038615
YBR083W	-0.0020416779554584133
YBR084C-A	0.0009646495364927301
YBR084W	0.005134686702271903
YBR085W	0.019481729059369682
YBR086C	0.006568422658417101
YBR089C-A	0.020776968729757237
YBR090C	-0.013244615956427676
YBR092C	0.016892027420449984
YBR093C	0.017369426160843585
YBR094W	0.003681783105897498
YBR095C	0.003976925202362392
YBR098W	0.00265624623985992
YBR099C	0.01303092517188317
YBR101C	0.004662143261290949
YBR103W	0.002090557397702404
YBR104W	0.005325901552099815
YBR105C	0.008167777190174011
YBR106W	0.002250140495985018
YBR107C	0.0134975440034327
YBR108W	0.5021907143618963
YBR111C	0.002249491489809599
YBR113W	0.0031580474085843055
YBR114W	0.010846664140547474
YBR115C	-0.11732611487341654
YBR116C	-0.008414295403803338
YBR118W	0.01711417816025187
YBR119W	0.004832480227621146
YBR121C	0.001337486487263055
YBR122C	0.0036916417236019243
YBR125C	4.539755778887677e-05
YBR126C	0.006369313653562372
YBR128C	0.004476223620554032
YBR129C	9.194980867559919e-05
YBR130C	-0.00018298487105342876
YBR131W	-0.003851525857828597
YBR132C	0.004820152913433266
YBR134W	0.0003276875150729424
YBR137W	0.009843849178389536
YBR138C	-0.005373696819843127
YBR139W	0.0052240637756837145
YBR141C	0.0007525660777894
YBR144C	-0.0077915122287876915
YBR145W	0.006885313192329574
YBR146W	-0.0032980921794286814
YBR147W	0.003675320872312435
YBR148W	0.006768253727279776
YBR149W	0.00486661403125769
YBR150C	0.0037727858846818697
YBR151W	0.009334885187351667
YBR156C	0.009991345066196767
YBR157C	0.012535989777191068
YBR158W	0.00507358596855949
YBR159W	0.007567045034652587
YBR161W	0.011870727326816538
YBR162C	0.011165939580531612
YBR162W-A	0.011767168879213643
YBR164C	0.0127345324809577
YBR165W	0.010405219543552844
YBR166C	0.009700872789945027
YBR168W	0.00851409233241975
YBR169C	0.010561632886350071
YBR170C	-0.005238551173668149
YBR171W	-0.0031006248581560195
YBR172C	0.00942324122392097
YBR174C	-0.0018253657066328252
YBR175W	-0.0004961055359733862
YBR176W	8.515544453738971e-05
YBR177C	0.00914096640996439
YBR178W	0.005560205810259764
YBR180W	0.004524456624156235
YBR181C	-0.0013590082002546446
YBR182C	-0.0006821417504281669
YBR183W	0.004575047551628567
YBR184W	0.01079630284062952
YBR185C	0.008136925488848895
YBR186W	0.007634458852295487
YBR187W	0.004488241780406188
YBR188C	0.007211194254915659
YBR189W	-0.2087548877713946
YBR194W	-0.015983017652800337
YBR195C	0.007795048226443954
YBR197C	0.014648031590957369
YBR199W	0.008885940490271487
YBR200W	-0.01569808538255006
YBR201W	0.002613804807283329
YBR203W	0.016452764260993864
YBR204C	0.009826296400018206
YBR205W	-0.002606618335576654
YBR206W	0.016649619968780217
YBR207W	0.01032937507693595
YBR208C	0.013315198533551665
YBR209W	0.013328304943390212
YBR210W	0.006202916387866096
YBR212W	0.009650523626246025
YBR213W	0.015021274632964035
YBR214W	0.007831462776345163
YBR215W	0.01810167844209064
YBR216C	0.00266743950486643
YBR217W	0.0021492643430128253
YBR218C	0.005430667175424613
YBR219C	0.008913836973317536
YBR220C	0.017302331023079175
YBR221C	0.009324561289751782
YBR222C	0.018957792397276334
YBR223C	0.010220403854741754
YBR224W	0.019016136529284168
YBR225W	0.015263245182472664
YBR226C	0.013570187049901955
YBR227C	0.02100939608191037
YBR228W	0.013647355665743635
YBR229C	0.010424440535791994
YBR230C	0.014690380560213103
YBR231C	0.008655038815353299
YBR232C	0.014649279941347808
YBR233W	0.013418006635334856
YBR235W	0.011502754717989002
YBR238C	-0.0017933702406222449
YBR239C	0.012827315781242387
YBR240C	0.012699327410558731
YBR241C	0.018304521489567568
YBR242W	0.013812991956170508
YBR244W	0.009770841658217181
YBR245C	0.009478758809710575
YBR246W	0.013724604939344642
YBR248C	-0.0886642152571274
YBR249C	0.011741925748045695
YBR250W	0.013324043340291677
YBR255W	0.007850804135337786
YBR258C	0.005106208571902496
YBR259W	0.016102822796779433
YBR260C	0.021098709737504693
YBR261C	0.006645674154032161
YBR262C	0.010316352864076703
YBR263W	0.01854962639786702
YBR264C	0.01453698804559435
YBR266C	0.01480962988033574
YBR267W	0.009108093293309093
YBR269C	0.012821670975283904
YBR270C	0.012855137733252107
YBR271W	0.016977665108418295
YBR272C	0.022695324728281865
YBR273C	0.01519035890336944
YBR274W	0.01593803936052772
YBR275C	0.011765587966863009
YBR276C	0.013056931584104398
YBR277C	0.015473575037546922
YBR278W	0.004456941538363028
YBR280C	0.00851637180342754
YBR281C	0.010438898865995123
YBR283C	-0.0068086988373903465
YBR284W	0.007626043556859032
YBR285W	0.006297890083857359
YBR286W	0.012536880883067534
YBR287W	0.006919721265182989
YBR288C	0.003928190374007809
YBR289W	-0.022743342125471584
YBR290W	0.015379437178715349
YBR291C	0.019130440185545324
YBR292C	0.02087939894841783
YBR293W	0.01802120618421301
YBR294W	-0.012037972731321614
YBR295W	-0.005563589103545908
YBR296C	0.00685046941814352
YBR297W	0.01464271750940426
YBR298C	0.009607097433021773
YBR299W	0.011908638523539457
YBR300C	0.01263948239339735
YBR301W	0.011471066322434827
YCL001W	0.016294120881351296
YCL001W-A	0.008305763755910271
YCL002C	0.010844155002468513
YCL009C	0.00714618035519488
YCL010C	0.17589962708220655
YCL011C	0.005600398368626465
YCL014W	0.0017600687723453219
YCL016C	0.007331621796227898
YCL022C	0.006322937167735175
YCL023C	0.016116005084901786
YCL024W	0.002338546269109154
YCL025C	0.016660199954484423
YCL026C-A	0.006458979184684096
YCL027W	0.01119190411063096
YCL028W	0.0101252628359668
YCL029C	0.005065141472831132
YCL030C	-0.030711275238883694
YCL032W	0.0059776512270983675
YCL033C	0.006163606441900124
YCL034W	0.005704096474809521
YCL035C	0.008581852326667659
YCL036W	-0.0032512437230562646
YCL037C	-0.030843247045976473
YCL038C	0.001707388704166894
YCL039W	0.015498712319931551
YCL040W	0.008447765549701194
YCL042W	0.0025076601723040687
YCL044C	0.005611021205685284
YCL045C	0.006481990829324504
YCL046W	0.008764064600634128
YCL047C	0.006649842016360087
YCL048W	0.010884467031236017
YCL049C	0.005642706013363061
YCL050C	-0.002533409341667144
YCL051W	0.004675991716658716
YCL055W	0.00240245853284222
YCL056C	0.0013008166882709296
YCL057W	0.0031168472889290004
YCL061C	-0.01331882735843957
YCL063W	0.0032907279504343144
YCL064C	0.0036591362328584733
YCL069W	0.007995178697915339
YCL076W	0.0022559037733494588
YCR001W	0.013179574708155605
YCR005C	0.00347959124295455
YCR006C	-0.0007510106029945951
YCR007C	-0.0019825083274033306
YCR008W	0.0007821178230985845
YCR009C	-0.0050931933884534935
YCR010C	0.00452623039654973
YCR011C	0.0038480927652220745
YCR014C	-0.0020349666536192126
YCR015C	0.015642923411180645
YCR016W	-0.0041346764967343215
YCR017C	-0.0008064467606080118
YCR019W	0.015881441912909577
YCR020C	0.01934598309700729
YCR020C-A	0.009726318266211117
YCR021C	0.005872396964576742
YCR022C	0.007583017941817311
YCR023C	0.013397115676282554
YCR024C-A	0.0061318883138461395
YCR025C	0.0058857542607168
YCR026C	0.0066716101194724845
YCR027C	0.0009698486534361971
YCR028C-A	-6.146115573553304e-05
YCR030C	0.007505038803549381
YCR031C	0.004814868460585438
YCR032W	1.5900334782951836e-05
YCR033W	0.006319060649662781
YCR034W	-0.001261723597949553
YCR036W	-0.01665465771934433
YCR037C	0.014755068607380616
YCR043C	0.00729743437651855
YCR044C	0.007620337993236977
YCR045C	-0.001091842552774735
YCR048W	-0.004870687813374437
YCR049C	0.0030489664618417673
YCR050C	-0.00452369586299801
YCR051W	0.007144180508622056
YCR053W	0.0030944326378781724
YCR059C	0.0075605403303067725
YCR060W	-0.001561704757232739
YCR061W	0.009332229596494828
YCR063W	0.005241780208158348
YCR065W	0.012224906924855849
YCR067C	0.01588152909434116
YCR068W	0.015568225923391275
YCR069W	0.014220342508027348
YCR071C	0.007142211407528702
YCR073C	0.021064537355391474
YCR073W-A	0.012660267146396575
YCR075C	0.013706738635893423
YCR076C	0.013942593891454877
YCR077C	0.015865178001099677
YCR079W	0.012528801437299118
YCR081W	-0.022714911689747014
YCR082W	0.01709118973312978
YCR083W	0.018878570477547083
YCR085W	0.021629102214057817
YCR086W	0.016562669813182065
YCR087C-A	0.010066045361262996
YCR087W	0.008178554642618808
YCR088W	0.01579643551772397
YCR089W	0.017981176349067762
YCR090C	0.015407145280687021
YCR091W	0.01821348873889832
YCR092C	0.016845185719650112
YCR095C	0.017644326311781384
YCR098C	0.012482733798221035
YCR099C	0.01902137640607885
YCR100C	0.011305918271018766
YCR101C	0.020231897864109127
YCR102C	0.019720381800734644
YCR102W-A	0.01230190616490459
YCR105W	0.02249975668608661
YCR106W	0.012294010973054707
YCR107W	0.004473508933615285
YDL001W	0.009919929088833712
YDL002C	0.016957392816164384
YDL006W	0.006051769469912624
YDL010W	0.015688385837521496
YDL011C	0.010843767278931065
YDL012C	0.011186817660022387
YDL013W	0.008683847664634608
YDL018C	0.022638140684567393
YDL019C	0.014529291191094213
YDL020C	0.01458305657832924
YDL023C	0.017092198481781614
YDL024C	0.0062737228270275105
YDL025C	0.007718263999400792
YDL026W	0.015066997668775605
YDL027C	0.014561718331177389
YDL033C	0.01316765440213746
YDL034W	0.014626546110324552
YDL035C	-0.12968313370283427
YDL036C	0.017161461663106732
YDL037C	0.015646357229840615
YDL039C	0.01633883826066797
YDL040C	0.011318914080529112
YDL041W	20.538115430459985
YDL042C	-0.040921400698936204
YDL046W	0.023171443117115276
YDL048C	0.018458056680901558
YDL050C	0.016924212036974272
YDL051W	0.018011166740574878
YDL052C	-0.12625275530338612
YDL053C	0.01862393564660839
YDL054C	0.02131012748458418
YDL056W	0.014065860575538583
YDL059C	0.016011362557721044
YDL061C	0.014909940435327137
YDL062W	0.017642520521258014
YDL065C	0.011674231225986854
YDL066W	0.018493537810945024
YDL070W	0.01600386412744525
YDL071C	0.07915309126427873
YDL074C	0.006287905998675765
YDL076C	0.018072434059327225
YDL077C	0.01861328289426616
YDL078C	0.014134076678675046
YDL079C	0.012142752299100341
YDL080C	0.006363278003055212
YDL081C	0.009092122876794458
YDL082W	0.01237127042266544
YDL083C	0.016263093827691404
YDL085W	0.01725330612931858
YDL086W	0.010761109569769707
YDL088C	0.012139155051791915
YDL089W	0.009820603675744121
YDL090C	-0.05128549785115747
YDL091C	0.016972010669106797
YDL093W	0.01930938384098644
YDL094C	0.01713227684004319
YDL095W	0.017058584061940905
YDL096C	0.015117897768431929
YDL099W	0.014220293045537347
YDL100C	0.013540047545471562
YDL104C	0.01959723836204026
YDL106C	0.016566009437225058
YDL109C	0.021546799249024983
YDL110C	0.00838689311472396
YDL112W	0.011762774199494477
YDL113C	0.0046491872722825055
YDL114W	0.05514963248776312
YDL117W	0.017666299983610894
YDL118W	0.0179926790843688
YDL119C	0.017664312195716788
YDL121C	0.01807414280034314
YDL122W	0.009544763898752124
YDL123W	0.0181960501584114
YDL124W	0.01960135123482048
YDL125C	0.02137774252524426
YDL127W	0.009723820524682165
YDL128W	0.011049112586812657
YDL129W	0.009590728888446535
YDL130W	0.019751850707216516
YDL130W-A	0.0030513400401659813
YDL131W	0.008831561452023273
YDL133C-A	0.016348490040503094
YDL133W	0.012470465398982
YDL134C	0.013002492848332218
YDL135C	0.011961315937182948
YDL136W	0.011835872718590554
YDL137W	0.016725972555088977
YDL138W	0.01556149220006239
YDL142C	0.013912861907787174
YDL144C	0.009857063335124247
YDL146W	0.015609834045461604
YDL149W	0.025373394798800852
YDL154W	0.017289460957736143
YDL155W	0.014136025641295229
YDL156W	0.013496086068927835
YDL157C	0.005786983771543036
YDL159W	-0.6079177177631769
YDL160C	-0.13050286625255947
YDL161W	0.021809097100730455
YDL162C	0.024991855637526688
YDL167C	0.014501498407377852
YDL168W	0.01931751297805885
YDL169C	0.01859732367353612
YDL170W	0.010959608703320524
YDL171C	0.02161408746079669
YDL172C	0.016929802415210124
YDL173W	0.015506963631712601
YDL174C	0.016679082387692053
YDL175C	0.012529600527912936
YDL176W	0.027377640676440308
YDL177C	0.021686089567786383
YDL178W	0.022008151401479454
YDL179W	0.012150919374326385
YDL180W	0.015545224426739728
YDL181W	0.019427229574027517
YDL182W	0.01949419600873203
YDL183C	0.009415575756812204
YDL184C	0.018345477838774854
YDL185W	0.014190848983605986
YDL186W	0.01783449210560168
YDL187C	0.010219774575764673
YDL188C	-0.002183679487601209
YDL189W	0.016611022310827738
YDL190C	0.009685644820232589
YDL191W	0.006861030265037605
YDL192W	0.007961426546280067
YDL194W	0.002299140309393431
YDL197C	0.01155459864314618
YDL199C	0.012118797223024334
YDL200C	0.016787378737483174
YDL201W	0.015083148143986971
YDL203C	0.014374459730041733
YDL204W	0.017707503236164993
YDL206W	0.01766655697565212
YDL210W	0.02135516387511397
YDL211C	0.008411176131620467
YDL213C	0.022065427974621597
YDL214C	0.012846379617224783
YDL215C	0.010083683995897545
YDL216C	0.01835806957654809
YDL218W	0.017869775926381753
YDL219W	0.7781273442279923
YDL222C	0.0245074719904478
YDL223C	0.021806328938381157
YDL224C	0.007546549430559614
YDL226C	0.023061474878142838
YDL227C	0.017780000998692685
YDL229W	0.01881862773901981
YDL230W	0.016447006321759484
YDL231C	0.015326234510702879
YDL232W	0.007997765888177959
YDL233W	0.02274622406018827
YDL234C	0.014828389908162024
YDL236W	0.019920375476659008
YDL237W	0.018711885897867705
YDL238C	0.02176438035750477
YDL239C	0.018471520737685525
YDL240W	0.017528000522537234
YDL241W	0.01773950400779523
YDL242W	0.017827286380798713
YDL243C	0.00947146247769956
YDR001C	0.013031347670461477
YDR003W	0.01810236451350656
YDR004W	0.015403129417116707
YDR005C	0.01832998423849552
YDR006C	0.02258632463017572
YDR007W	-0.0015815488939465124
YDR008C	0.018174511987118756
YDR009W	0.025197953653830145
YDR010C	0.01764579784587441
YDR011W	0.023203443169773682
YDR014W	0.01166666940180093
YDR015C	0.01844318632657755
YDR018C	4.318239959859102
YDR019C	0.020702378447975803
YDR020C	0.010792021395494655
YDR022C	0.016460719992232597
YDR024W	-0.009362664340668835
YDR025W	0.00983691995753033
YDR026C	0.007223766692636393
YDR029W	0.009804877765731366
YDR030C	0.0031729394952986667
YDR031W	0.004013013376166191
YDR032C	0.0012013245952513295
YDR033W	-0.0010233111503649634
YDR034C	0.0218719939554461
YDR035W	0.008092057193381373
YDR036C	0.0019840201621599968
YDR042C	0.003406897722326492
YDR043C	-0.00042574618746157785
YDR046C	0.0020913838918361974
YDR048C	0.020807065255068254
YDR049W	0.020714606851887096
YDR051C	0.010562857059846133
YDR055W	0.019690279286543676
YDR056C	0.014819593743122316
YDR057W	0.011497481657532203
YDR058C	0.009294949083743448
YDR059C	0.012640384539576473
YDR061W	0.013838037123481037
YDR063W	0.022192828152908805
YDR066C	0.01637889732156691
YDR067C	0.0192584740647358
YDR068W	0.009513500051523066
YDR070C	0.016572621899071105
YDR071C	0.007351102068844883
YDR072C	0.009726369368677731
YDR073W	0.010882998463983136
YDR074W	0.007567792560216349
YDR075W	0.005854874902289449
YDR076W	0.009590130047477502
YDR077W	0.017167350970569525
YDR080W	0.006438578213156823
YDR083W	0.00404827998593227
YDR084C	0.01620366945608614
YDR085C	0.011895108821981571
YDR089W	0.012564045199552752
YDR090C	0.014118757087167318
YDR092W	0.012327483801189079
YDR093W	0.008042035318896155
YDR094W	0.019254215084121704
YDR095C	0.012489927966705769
YDR096W	0.014501420185861705
YDR097C	0.01263931867881557
YDR098C	0.013960427658029507
YDR099W	0.013957773696729752
YDR100W	0.01715992169010736
YDR101C	0.014163741163431005
YDR102C	0.01404284409655716
YDR103W	-0.20472893858842278
YDR104C	0.004560993632712186
YDR105C	0.012178357163450422
YDR107C	0.01863564719922759
YDR108W	0.020074344799607017
YDR109C	0.016069640584330424
YDR110W	0.016125517720483994
YDR111C	0.02142967635643193
YDR112W	0.01596561396782924
YDR116C	0.017127763883022538
YDR117C	0.012408288753029717
YDR119W	0.005163061776637094
YDR120C	0.006753327925892979
YDR121W	0.0065717130918812846
YDR122W	0.006765962002875545
YDR123C	-0.0006898788233285563
YDR124W	0.0049381803892512115
YDR125C	0.010487828410531412
YDR126W	0.008399906087586567
YDR127W	-0.011686133495879146
YDR128W	0.0035887515765814534
YDR130C	0.016014210526550377
YDR131C	0.013059308809009
YDR132C	0.010188883195728147
YDR133C	0.022174750139522838
YDR135C	0.006124272653633598
YDR139C	0.010794595062325179
YDR142C	0.017749576494498733
YDR143C	0.019584607109248364
YDR144C	0.016236310704414638
YDR146C	0.0035839823748950225
YDR147W	0.02035665855435379
YDR148C	0.019718028976474854
YDR149C	-0.0011735641224381278
YDR150W	0.011700687327140922
YDR151C	0.021412456726246972
YDR152W	0.02109318688182193
YDR153C	0.015749755330408156
YDR154C	0.01894659568045731
YDR155C	0.015900492184656348
YDR156W	0.012844752218857669
YDR157W	0.016244677890763053
YDR158W	0.019394665646105144
YDR159W	0.010175208248695248
YDR161W	0.013144233804465597
YDR162C	0.005231611016279218
YDR163W	0.009585749863958335
YDR165W	0.008114260181848661
YDR169C	0.008479182002381501
YDR171W	0.031199549299296265
YDR173C	-0.005387420613692464
YDR174W	0.011373129667361384
YDR178W	0.01540655217647916
YDR179C	0.01168880310227846
YDR179W-A	0.004524693919207705
YDR181C	0.008986693124214396
YDR183W	0.004519782044282773
YDR184C	0.007015893267330738
YDR185C	0.013744108638645749
YDR186C	0.009665287270846814
YDR191W	0.013757496147727286
YDR192C	0.009034356542532547
YDR193W	0.012769401870221405
YDR198C	0.007680159117107638
YDR199W	0.012178646242394805
YDR202C	0.009458536398389986
YDR203W	-0.0003014361501252656
YDR205W	0.015681996953805045
YDR206W	0.008652794865118359
YDR207C	0.0022175320601714506
YDR209C	0.018058996710581688
YDR210W	0.015742569426617562
YDR213W	0.013705915713710786
YDR214W	0.010179184613322125
YDR215C	0.012390789572708462
YDR216W	0.012536208497497286
YDR217C	0.5037797726368257
YDR218C	0.01716215591501525
YDR219C	0.01269264582982492
YDR220C	0.01067907843475085
YDR221W	0.016013399899713347
YDR222W	0.015472684387997189
YDR223W	0.01689846269484157
YDR225W	0.00604788009583546
YDR227W	-0.08384070616074216
YDR229W	0.013487055353181789
YDR233C	0.018453452079086795
YDR234W	-0.35418003975240675
YDR239C	0.008822413617512393
YDR241W	0.014018832170032568
YDR242W	0.007620112343082391
YDR244W	-0.0075041162455506145
YDR245W	0.010747488749969324
YDR247W	0.014879549981716063
YDR248C	0.008585793594224985
YDR249C	0.02060074143190549
YDR250C	0.004390150128259585
YDR251W	0.016286427734628864
YDR252W	0.010130916933249133
YDR253C	0.01582941757902195
YDR254W	0.006725043343285316
YDR255C	-0.0029695659507912296
YDR256C	0.0058216321651227265
YDR257C	0.021488369009226207
YDR258C	0.014287593075033758
YDR259C	0.01006137383881499
YDR260C	0.01604931858954824
YDR261C	0.01780455021796634
YDR262W	0.01680179665765715
YDR263C	0.016824609228993058
YDR265W	-0.007676925175481067
YDR266C	0.015150263702867596
YDR269C	0.013193566828819326
YDR270W	0.009670353964191969
YDR271C	0.01824629582149184
YDR272W	0.011006418099187414
YDR273W	0.0022358656413502755
YDR274C	0.01845851384061707
YDR275W	0.014274364796046846
YDR276C	0.005428725055598218
YDR277C	0.01270196371319484
YDR278C	0.017801665365848242
YDR279W	0.008759054228275427
YDR281C	0.012006929616307765
YDR282C	-0.00644613515434003
YDR284C	0.008722800618657255
YDR285W	0.010173938289505116
YDR286C	0.015903384241894112
YDR287W	0.010445820511035984
YDR289C	0.020270375612029382
YDR290W	0.00884185601544837
YDR291W	0.014552569872710861
YDR293C	-0.000895182942757414
YDR294C	0.01372246915620387
YDR297W	0.008639199945822726
YDR304C	-1.785830452903071e-05
YDR305C	-0.004531821460314106
YDR306C	0.0009933084559564358
YDR307W	0.006026304655501122
YDR309C	0.0013497490236793696
YDR310C	0.01384698990526108
YDR312W	0.011582971435012721
YDR313C	0.010625865000803644
YDR314C	0.011240431595411004
YDR315C	0.0011924728323770954
YDR316W	0.007027105363966434
YDR317W	-0.0018736390715745235
YDR318W	0.007424124760383947
YDR319C	-0.003745630177800355
YDR320C	0.011432157192612449
YDR321W	0.017084634845627084
YDR326C	0.006426372768510385
YDR329C	0.011966176184480062
YDR330W	0.011969684173711711
YDR332W	0.01608238151798025
YDR333C	0.015634951082207263
YDR334W	0.013130844350304564
YDR335W	0.014041900576652458
YDR336W	0.00526370304007875
YDR338C	0.004146263488826971
YDR340W	0.009825842670453883
YDR344C	0.008938566984142336
YDR345C	0.019387396390407867
YDR346C	0.016625227933724788
YDR348C	0.011612542928329665
YDR349C	0.0011378680788230544
YDR351W	0.016670809061795865
YDR352W	0.016294161045449628
YDR354W	0.016823244135374806
YDR357C	-0.0008391806487019465
YDR358W	0.0026630322603931503
YDR359C	-0.005965003185099746
YDR360W	0.004912812825621801
YDR363W	0.013156372815110333
YDR363W-A	-0.001166258350484687
YDR368W	0.029909044384658596
YDR369C	0.013708901803068083
YDR370C	0.02420849094516479
YDR371W	0.018093567711455205
YDR372C	-0.00023039225172492378
YDR374C	0.010984547592806588
YDR375C	0.016257615704992803
YDR378C	-0.0011693010737268614
YDR379W	0.014130069401864882
YDR380W	0.014091852419798384
YDR382W	0.008962407879888714
YDR383C	0.004617800476202236
YDR384C	0.021975659747292216
YDR385W	0.019700738037494493
YDR386W	0.009949695887015149
