orf	hap a | cytosolic pH | standard [standard] | Orij R~Smits GJ, 2012
YDR485C	6.988617292981781
YDR486C	7.07035719122015
YDR488C	6.986835125965515
YDR490C	7.089297986155465
YDR491C	7.06328560973489
YDR492W	7.070631650168265
YDR493W	6.984308790054589
YDR494W	6.99874011735945
YDR496C	6.9962948718965645
YDR497C	6.996118559230325
YDR500C	7.043855772696904
YDR501W	7.054560377811139
YDR502C	6.9811901234517855
YDR503C	7.072582808902149
YDR504C	7.040118171389469
YDR505C	7.0584878943441005
YDR506C	7.054180661440785
YDR508C	7.08707946301694
YDR509W	7.022837755417205
YDR511W	7.021530019971101
YDR512C	7.05863542139745
YDR513W	7.06398323780385
YDR514C	7.01123703522641
YDR515W	6.9743521006815605
YDR516C	7.041958122914105
YDR517W	7.09800558926291
YDR519W	7.08514915077615
YDR520C	7.089514254063215
YDR522C	7.063457949854175
YDR524C	7.065435981669575
YDR525W	7.063388772900315
YDR525W-A	7.058268230691505
YDR528W	7.060633973835235
YDR530C	6.9771749317624305
YDR532C	6.91369151788766
YDR533C	7.0573498039438505
YDR534C	6.980324005771705
YDR535C	7.05833405978487
YDR536W	6.95513510428733
YDR537C	7.04653748244583
YDR538W	6.993730089851005
YDR539W	7.062086164983141
YDR540C	6.99556558612208
YDR541C	7.038441172876135
YEL001C	7.06968979872253
YEL003W	7.10322063120344
YEL004W	7.08958995499798
YEL005C	7.053144388376625
YEL006W	7.134167633448255
YEL007W	7.061865013198905
YEL008W	7.0534876484362705
YEL010W	7.06898698318431
YEL011W	7.03003072431637
YEL012W	7.051228050253445
YEL013W	7.028683995194835
YEL014C	7.021479322084694
YEL015W	7.060028341838285
YEL016C	7.07170555116506
YEL017C-A	7.04338242442493
YEL017W	7.07284642071337
YEL020C	7.008471699683895
YEL023C	7.042865603013645
YEL025C	7.057432963863979
YEL028W	7.03443129712623
YEL030W	7.040443741396436
YEL031W	7.03422022903295
YEL033W	6.959542008407075
YEL037C	7.015308467918819
YEL038W	6.982047362266255
YEL039C	7.050598902216414
YEL040W	7.075998503470365
YEL041W	7.078154409595291
YEL042W	7.072401243936065
YEL043W	6.981020744759605
YEL047C	7.083113013133454
YEL048C	7.07422076533287
YEL049W	7.358450338712849
YEL052W	6.99975874571833
YEL053C	7.047362964218619
YEL056W	7.0855584206508695
YEL057C	7.101491862345525
YEL059W	6.982790805988055
YEL060C	7.060876061714
YEL061C	7.070512751948855
YEL062W	7.071212394678906
YEL063C	7.106731138323365
YEL064C	7.070156579785495
YEL065W	7.0554172937340045
YEL066W	6.9647156687651055
YEL067C	7.075409244629845
YEL068C	7.041873752684619
YEL071W	7.052202493058675
YER001W	7.05659296963894
YER002W	6.99121762204261
YER004W	7.09154034689945
YER005W	7.11047292617762
YER007C-A	7.08723862779868
YER007W	7.07247322362222
YER010C	7.075851267459665
YER011W	7.042350174794089
YER016W	7.048416663008205
YER019C-A	7.07400856976497
YER019W	7.012184040788091
YER020W	7.070824021671865
YER024W	7.055034347051356
YER027C	7.036647044741946
YER028C	7.048207592676295
YER030W	7.10649863218546
YER031C	7.04803465550063
YER032W	7.074648074998819
YER033C	6.957841410327864
YER034W	7.018040612388075
YER035W	7.070496741050375
YER038W-A	7.065208621353605
YER039C	7.056175859988815
YER039C-A	7.041612420611375
YER041W	7.03901110519637
YER042W	7.06454143771524
YER044C-A	7.061498867452155
YER045C	7.00811468029118
YER046W	6.98654578404368
YER046W-A	7.035732038096385
YER047C	7.0125911072956
YER048C	6.965066306900245
YER049W	6.974902770585086
YER051W	7.019681492810641
YER052C	7.009329237194596
YER053C	7.06331587172097
YER054C	7.010761590238754
YER055C	6.4444600849306894
YER056C	7.014475611332635
YER056C-A	7.525682516387465
YER057C	7.050682213218876
YER059W	7.01653145034035
YER060W	7.134232766983525
YER060W-A	7.0165392371652
YER061C	7.022738250651566
YER062C	7.030074013637915
YER063W	6.9987305190605
YER064C	7.019555003252355
YER065C	7.03734245082038
YER066C-A	7.015464659582535
YER066W	6.991181812360885
YER067C-A	7.011033275070545
YER067W	7.06969479630583
YER069W	5.90735127285508
YER071C	7.034961967450744
YER072W	7.0376659311868295
YER073W	7.02591510499172
YER074W	7.004161374301789
YER075C	7.07036552646809
YER077C	7.0679019901132545
YER078C	7.05949816885556
YER079W	7.022307181469805
YER080W	7.03309836102359
YER081W	7.000676634644525
YER083C	6.9670620228743
YER084W	7.047478462991955
YER085C	6.97403763987879
YER087C-B	7.010715006030445
YER088C	7.036322720026146
YER089C	6.945557141337895
YER090W	7.04561891935162
YER091C	7.01940368866819
YER091C-A	7.19111328180162
YER092W	7.0385341985241645
YER093C-A	7.0678997131236745
YER095W	6.9911592280223
YER096W	7.110453289032925
YER097W	6.998560250238995
YER098W	7.059126056049575
YER101C	7.04161951297841
YER106W	7.065275929195805
YER111C	7.01064068156948
YER113C	7.060202911677679
YER114C	25.27296357648821
YER115C	7.055676651072854
YER116C	6.95986579477656
YER117W	7.033242890046266
YER118C	7.053324414984205
YER119C	7.0951963240219005
YER119C-A	7.020828302671115
YER120W	7.027365381404195
YER121W	7.079880576360425
YER123W	7.032285503375715
YER124C	7.0229976775455345
YER128W	7.05620658616046
YER129W	7.120877033371965
YER130C	7.05219203817156
YER131W	7.061942612449
YER132C	7.04598194489904
YER134C	7.05825849079193
YER135C	7.08332027183674
YER137C	7.103686268735855
YER139C	7.07643386861888
YER140W	14.076892407572336
YER142C	7.040134273464065
YER143W	6.996285966585495
YER144C	6.980840400453365
YER145C	6.915448967419585
YER149C	6.95840679094332
YER150W	6.98611903174346
YER151C	6.999110005830725
YER152C	7.01674615424945
YER153C	6.9879646973182155
YER155C	6.9903752420174
YER156C	7.014787333195725
YER158C	6.9846959342027795
YER161C	7.002966088277735
YER162C	7.01054773537035
YER163C	7.03121506637388
YER164W	7.02807028755532
YER166W	7.03342964139648
YER167W	7.033585042381334
YER170W	6.931141423755725
YER173W	7.0436118006556
YER174C	7.00483788590886
YER175C	7.081708719974915
YER176W	7.019288875493395
YER177W	7.021721420258565
YER178W	7.025941779588376
YER179W	7.026316138691355
YER180C	7.07097343083202
YER181C	7.051761042126345
YER182W	7.09442771462817
YER183C	7.073847211220736
YER184C	7.0589936933314945
YER185W	7.099182997921545
YER186C	7.130125107798455
YER187W	6.983403357106194
YER188W	7.0698636894665
YFL001W	6.85380702023479
YFL003C	6.866153360921405
YFL004W	6.93234003183944
YFL007W	6.959518203155833
YFL010C	6.895696127819915
YFL010W-A	6.922657163900356
YFL011W	7.028443987014665
YFL012W	6.8737737784852
YFL012W-A	7.079667333304069
YFL013C	6.91655287235056
YFL014W	7.001333528571615
YFL015C	7.047544155694904
YFL018C	6.999476573499495
YFL019C	7.07266717073886
YFL020C	7.092953255374925
YFL021W	7.039116848624835
YFL023W	6.9510691016320845
YFL025C	7.019256258199185
YFL026W	5.70285448830497
YFL027C	6.95361661514999
YFL028C	7.068441178262891
YFL030W	7.05376298370088
YFL031W	7.072138388685341
YFL032W	7.048330480630695
YFL033C	7.02823172509766
YFL034C-A	7.052700322102708
YFL034W	7.09504138717357
YFL036W	7.02732786590506
YFL040W	7.04001884434891
YFL041W	7.13720559954996
YFL042C	7.027720093884192
YFL044C	7.0766645847150755
YFL046W	7.052000844040525
YFL047W	7.105006688179159
YFL048C	7.032428407905044
YFL049W	7.06957838090496
YFL050C	7.03896018723681
YFL051C	7.063999412745385
YFL052W	7.086517891771585
YFL053W	7.045579512006615
YFL054C	7.0533849577014
YFL055W	7.047299475297089
YFL063W	7.104172159812141
YFR006W	7.038838883996285
YFR007W	7.06037145317931
YFR008W	7.066950313389951
YFR009W	7.116040163661065
YFR010W	6.963943248334875
YFR011C	7.0258821502225945
YFR012W	7.03131671392668
YFR013W	7.0073468094706755
YFR014C	7.065022988062605
YFR015C	7.03495777969691
YFR016C	7.03524751498203
YFR017C	7.00008001389186
YFR018C	7.044929681875505
YFR019W	7.006680357461165
YFR020W	7.041180950929695
YFR021W	7.05185264031681
YFR022W	6.9956089002765545
YFR023W	6.99075491145161
YFR024C-A	7.032428182929355
YFR025C	5.867310606352779
YFR026C	7.00941546902348
YFR030W	7.048824588402245
YFR031C-A	7.051916591687444
YFR032C	7.036919423637595
YFR032C-A	7.063873228206685
YFR033C	7.03702981549369
YFR034C	6.99009793096327
YFR035C	7.00462091634613
YFR038W	7.020686273502195
YFR039C	7.06927842739848
YFR040W	7.002083873874495
YFR041C	7.010477769286791
YFR043C	7.069993357600884
YFR044C	7.018284072960145
YFR045W	7.04006418021593
YFR046C	7.047336827517006
YFR047C	7.066856762347485
YFR048W	6.97663860835537
YFR049W	6.997010033236339
YFR053C	6.990919872282429
YFR054C	7.07384045018612
YFR055W	7.0414482337872855
YFR056C	7.029255635344715
YFR057W	7.0409961253230495
YGL002W	6.959692898094319
YGL004C	7.03745672566672
YGL005C	7.03845650585726
YGL006W	7.02715222954253
YGL007W	6.90741562261234
YGL009C	7.030340389511855
YGL010W	7.11629860550251
YGL013C	7.004840624803905
YGL014W	6.952637578626715
YGL015C	7.00460463601987
YGL016W	7.064037207685676
YGL017W	7.02274683285233
YGL019W	7.073408318646106
YGL020C	7.039966929125685
YGL021W	7.011791173109815
YGL023C	6.94006442870616
YGL024W	6.885551154116476
YGL026C	4.944633385070794
YGL027C	7.05015180483353
YGL028C	7.0647654458320694
YGL029W	6.961184895793335
YGL031C	6.994202571714495
YGL032C	7.030823591870879
YGL034C	7.02918806087759
YGL035C	7.04219146104195
YGL036W	6.982537143033779
YGL037C	6.96111713408612
YGL039W	7.043854881551545
YGL041C	6.986965667911015
YGL042C	6.97147187535248
YGL043W	7.063438476824061
YGL045W	7.038680896699807
YGL049C	6.92861782515895
YGL050W	7.045490157560085
YGL051W	7.02165823733467
YGL053W	7.059836273572315
YGL054C	6.913678963174174
YGL056C	7.044490916910645
YGL057C	7.040237538742195
YGL058W	6.989756771088945
YGL059W	7.028463130739835
YGL060W	6.967227313734715
YGL062W	7.012038352868955
YGL063W	6.959707020587301
YGL066W	6.722008830296935
YGL067W	7.00722320466859
YGL071W	6.93906058379636
YGL077C	6.997090217506255
YGL078C	6.96725958081138
YGL079W	7.037168183199955
YGL080W	7.05147596918405
YGL081W	7.01487477087923
YGL082W	7.03164613354821
YGL083W	7.050413470261715
YGL084C	6.964959142762125
YGL085W	6.945839388820975
YGL086W	7.0381457188148495
YGL087C	7.05800710367922
YGL089C	7.031665441087785
YGL090W	7.08369669906728
YGL094C	6.92969526978861
YGL096W	6.9786602508321955
YGL101W	7.057387971333355
YGL104C	7.039796040569595
YGL105W	460.86295286396495
YGL108C	7.061528740510035
YGL109W	7.02654341879996
YGL110C	7.058516319758086
YGL114W	7.005713936333175
YGL115W	7.02365779356856
YGL117W	7.077426694499625
YGL118C	6.9923713818896704
YGL121C	7.00406891088217
YGL124C	7.050043354269555
YGL125W	7.05306942267939
YGL126W	7.066189989417685
YGL127C	7.032088601559665
YGL131C	7.038142398566545
YGL132W	6.98558265259175
YGL133W	6.97733343933056
YGL136C	6.982647228620355
YGL138C	7.041470877539895
YGL139W	7.016154805609125
YGL140C	7.068460810062019
YGL141W	6.997878598637535
YGL144C	7.09374430072646
YGL146C	7.068045029794125
YGL147C	7.064467437718925
YGL148W	7.007705220814
YGL149W	7.00266798120884
YGL151W	7.00916644889945
YGL152C	7.030323449064165
YGL153W	7.03860686547006
YGL154C	6.776962246290806
YGL156W	33.58536141913491
YGL157W	7.09667525701662
YGL158W	7.06959069734127
YGL159W	7.05931637918283
YGL160W	7.09374984220684
YGL161C	7.0375380962297
YGL162W	6.957788285262975
YGL163C	6.969847519907785
YGL164C	7.01587479316584
YGL165C	7.007514715157705
YGL166W	7.076409230266805
YGL167C	7.0306112215760255
YGL168W	7.060746046671165
YGL170C	7.08201087849535
YGL173C	7.024798878471255
YGL174W	7.021635597816195
YGL175C	7.010406325040455
YGL176C	7.000040770250235
YGL177W	7.042322378915795
YGL179C	7.0157482625647205
YGL180W	7.02726305900365
YGL181W	7.0357342915308205
YGL194C	7.025170170442195
YGL195W	6.978938312811936
YGL196W	7.108829452631005
YGL197W	7.01794588699558
YGL198W	7.03403257057886
YGL199C	6.95317780524822
YGL202W	6.95233565864465
YGL203C	7.014073452329655
YGL205W	7.00001615790311
YGL208W	7.03402461262711
YGL209W	7.043996480012275
YGL210W	7.016841468463665
YGL211W	7.0316810424480245
YGL212W	7.037935366657885
YGL213C	6.927059850869625
YGL214W	6.9547868684314
YGL215W	6.997864436205704
YGL216W	7.004940690404576
YGL217C	7.022261639755585
YGL218W	6.99815017191227
YGL219C	6.9666103833502895
YGL221C	7.06533432474127
YGL222C	7.007042153482175
YGL224C	7.01836075322919
YGL226C-A	7.01183721670789
YGL226W	6.98906895659616
YGL227W	7.0271092883591795
YGL228W	6.977534748857985
YGL229C	7.007142463309785
YGL230C	7.083939211089669
YGL231C	7.1098061631566
YGL232W	7.113760977098011
YGL234W	7.0796785347467495
YGL235W	7.089870027970975
YGL236C	7.04155581311052
YGL237C	7.057615936595679
YGL241W	7.066407139338491
YGL242C	6.9784933290993045
YGL243W	7.01139954970254
YGL244W	6.853441030324195
YGL248W	7.05760096987038
YGL249W	7.0711210276200855
YGL250W	7.05344017851312
YGL251C	7.050397900856154
YGL252C	7.076160606573285
YGL253W	7.062631169708025
YGL254W	7.04753101329945
YGL255W	7.030026407816055
YGL256W	7.01072055939898
YGL257C	7.007557826736935
YGL258W	7.04794851388029
YGL259W	7.05817516475077
YGL260W	7.099276959317245
YGL261C	7.064750787772494
YGL262W	7.141221052918205
YGL263W	7.054282468015575
YGR001C	7.07024792310919
YGR003W	7.07979465834366
YGR004W	7.0633693324309395
YGR007W	7.011776003531975
YGR008C	7.000614236016855
YGR010W	7.09843082369147
YGR011W	7.054005546144445
YGR012W	7.07264182964391
YGR014W	7.129818495442125
YGR015C	7.0988315597614555
YGR016W	7.06621415618099
YGR017W	7.06958752871743
YGR018C	7.061733029658535
YGR019W	7.08006792913122
YGR021W	7.0188944744704855
YGR022C	7.05021087014096
YGR023W	7.08888115791133
YGR025W	6.99310148523338
YGR026W	7.0562526783686
YGR027C	7.024464930442745
YGR028W	7.0245763193813655
YGR031W	7.053466927060359
YGR032W	7.03582869724343
YGR033C	7.075124539151325
YGR034W	7.039250251901095
YGR035C	7.05318359060062
YGR037C	7.027149550416485
YGR038W	7.020039912774655
YGR039W	7.06531793949423
YGR040W	7.0522521192957655
YGR041W	7.098680420679351
YGR042W	7.041998529947685
YGR043C	7.05234856047925
YGR044C	7.05412716607401
YGR045C	7.04535953534559
YGR049W	7.04052858352183
YGR050C	7.061396140112651
YGR051C	7.00625499741855
YGR052W	7.08451716181988
YGR053C	7.075062416388935
YGR054W	7.16484649642179
YGR055W	6.9561515437602
YGR058W	7.124242842924421
YGR059W	6.99567397230895
YGR061C	6.945038788189009
YGR066C	7.12579529671747
YGR067C	6.943251895936145
YGR068C	6.95055000434531
YGR069W	7.092397946116625
YGR070W	7.0955355479225
YGR071C	7.0227936614409945
YGR072W	7.057733256782515
YGR077C	7.011661214533895
YGR078C	7.077414398019705
YGR079W	7.1544524519537696
YGR080W	7.1264346328988655
YGR081C	7.141388491498445
YGR084C	7.10924246622246
YGR085C	7.072176451602765
YGR086C	7.218366239052894
YGR087C	7.05419363915882
YGR088W	6.987949470701031
YGR089W	7.011438021775275
YGR092W	7.1345071537461
YGR093W	7.0931905127722
YGR096W	7.156409415565375
YGR097W	6.73328923410034
YGR100W	7.24472514174097
YGR101W	7.13997376072398
YGR105W	7.03156156591335
YGR106C	7.07598952228662
YGR107W	7.07936262649054
YGR108W	7.115856790318415
YGR109C	7.062801214072801
YGR110W	7.100261637796105
YGR111W	7.051254762693735
YGR117C	7.0551419008927105
YGR118W	7.04090800549894
YGR121C	7.1491491433142
YGR122C-A	6.963716474180045
YGR122W	6.977389140089365
YGR123C	7.04545053422407
YGR124W	6.97634145604604
YGR125W	7.047148674865506
YGR126W	7.063375190558385
YGR127W	7.05828151414297
YGR129W	6.984721656149645
YGR130C	7.01534596069564
YGR131W	7.145105500631075
YGR132C	7.190168726194945
YGR133W	7.265065262743461
YGR134W	7.106147832345631
YGR135W	7.04861430800201
YGR136W	7.099020763127705
YGR137W	7.10330814586527
YGR138C	7.189876681824124
YGR139W	7.1451604073444255
YGR141W	7.10545156808462
YGR142W	7.102328102934565
YGR143W	7.13383921230678
YGR144W	7.11516886724946
YGR146C	7.126663653790725
YGR148C	7.07753234260492
YGR149W	7.090796059150501
YGR151C	7.12282926665338
YGR152C	7.136681340085429
YGR153W	7.128343492411335
YGR154C	7.1045605558237
YGR157W	7.009221582661356
YGR161C	7.0995534422854245
YGR163W	7.017885336438775
YGR164W	6.93656617038076
YGR166W	7.013510115968135
YGR168C	7.01559358715005
YGR169C	7.0599362683644244
YGR170W	7.03344309449186
YGR173W	9.10432147041925
YGR174C	6.97836535132748
YGR176W	7.00099673024442
YGR177C	7.01421895381121
YGR178C	7.0004826978567145
YGR181W	6.96248251280635
YGR182C	7.044953485919136
YGR183C	7.048719928094985
YGR184C	6.996309639496825
YGR187C	7.023004611336305
YGR188C	7.001101022945495
YGR189C	7.0209195189751945
YGR192C	7.01899339625926
YGR193C	7.000279316547324
YGR194C	6.933875551309635
YGR196C	6.99286116967091
YGR197C	7.00332793223591
YGR199W	6.958948828620285
YGR200C	7.0326915788033855
YGR201C	7.06009393710091
YGR202C	7.041819251870615
YGR203W	6.989790755833005
YGR205W	6.971911602228265
YGR206W	7.0312172813680345
YGR207C	7.03323781122748
YGR208W	6.99125674965226
YGR209C	6.92872892201715
YGR210C	6.978380905102879
YGR212W	6.931075371960125
YGR213C	7.053902538815205
YGR214W	7.03476096020026
YGR217W	7.019314927920336
YGR221C	6.981430024706061
YGR223C	6.973281816130705
YGR224W	7.00551848749934
YGR225W	6.96776592746142
YGR226C	6.95385677167795
YGR227W	6.95299189436572
YGR228W	6.981232832654325
YGR229C	6.938847992469395
YGR230W	6.92216905563809
YGR231C	7.041548501624045
YGR232W	6.946125734959005
YGR233C	7.028335901415275
YGR234W	7.02146179430366
YGR235C	7.07842151294411
YGR236C	7.070017359231245
YGR237C	7.058738533745926
YGR238C	7.014214181761201
YGR239C	6.948213886351245
YGR241C	6.973654253180495
YGR242W	7.002038650406165
YGR243W	7.029877487388255
YGR244C	7.003397397037276
YGR247W	7.002366402439005
YGR248W	7.03906938135443
YGR249W	7.053540895396605
YGR250C	7.02274425962092
YGR254W	6.92797539878572
YGR255C	6.895979778706465
YGR256W	7.0784807437945805
YGR259C	7.017551423526825
YGR260W	7.00933435571325
YGR261C	7.045096908052835
YGR263C	6.94232729686782
YGR266W	7.04472433682559
YGR268C	7.03939257387802
YGR269W	7.025950075441781
YGR270W	6.952080625227046
YGR271C-A	6.9265026285420195
YGR271W	6.91261105695161
YGR273C	6.93432254963035
YGR275W	7.067764233380515
YGR276C	6.924615217117995
YGR279C	7.0585045899503
YGR281W	6.96390040570548
YGR282C	7.029200956588185
YGR283C	7.03359771189163
YGR284C	7.03298132692115
YGR286C	7.04416709736207
YGR287C	6.99988477117469
YGR288W	7.044979945177435
YGR289C	6.92430885134481
YGR290W	7.04056989264463
YGR291C	6.939804739985605
YGR292W	7.099778925694006
YGR295C	7.039577554854865
YHL002W	7.0407023762422405
YHL003C	6.9765661064905995
YHL005C	7.03771678642345
YHL006C	7.011382294656524
YHL007C	6.90621892012554
YHL008C	7.052713469133205
YHL009C	7.053888977409285
YHL010C	7.013689439353129
YHL012W	7.0388524748545
YHL013C	7.059862043688774
YHL014C	7.033115240568775
YHL016C	7.023385480400395
YHL017W	7.020597728474655
YHL019C	7.05008226972211
YHL020C	7.06052194950429
YHL021C	6.910693428351236
YHL022C	7.049197532776435
YHL023C	6.98377493079422
YHL024W	7.037556260027484
YHL025W	6.79660749760613
YHL026C	7.01814304064423
YHL027W	7.05799050461183
YHL028W	7.0177589933356455
YHL029C	7.065037439927395
YHL030W	7.054563233918115
YHL031C	6.91423621835839
YHL032C	7.04208039995067
YHL033C	7.0378042169126545
YHL034C	7.0364395103286395
YHL035C	7.011282101363265
YHL036W	6.988444385898885
YHL037C	7.020435751557225
YHL039W	7.01510508874165
YHL040C	6.995316946687775
YHL041W	7.046404450193066
YHL042W	7.045197936243775
YHL043W	7.061964383423344
YHL044W	7.0354026805534655
YHL045W	7.02762906640684
YHL046C	7.067111501222805
YHL047C	7.047566052350099
YHR001W-A	7.047263406987289
YHR003C	6.98728191463856
YHR004C	6.97806660212198
YHR005C	6.330120205056986
YHR006W	7.075837612928515
YHR008C	7.0557216265603255
YHR009C	7.072665200506011
YHR012W	6.95320912750301
YHR014W	7.011602563590644
YHR015W	7.04959144602541
YHR016C	7.0637768558005245
YHR017W	7.054295781745185
YHR018C	5.1491876641473
YHR021C	6.894097606042045
YHR021W-A	7.06376249773386
YHR022C	7.084100063619214
YHR025W	6.969564373996615
YHR028C	7.0610031131474695
YHR029C	7.0466762886178405
YHR030C	7.04514001174417
YHR031C	7.04885049544239
YHR032W	7.032071535813795
YHR033W	7.062797496589
YHR034C	7.011788028396345
YHR035W	7.05301040353039
YHR037W	7.00171232572632
YHR039C	7.057875936795425
YHR041C	7.008507468210025
YHR043C	7.018497833589465
YHR044C	7.070375821205265
YHR045W	6.98313947859409
YHR046C	7.0072821564137
YHR047C	7.029824795745525
YHR048W	6.9945452922037
YHR049C-A	7.03174479773336
YHR049W	7.000430051333095
YHR050W	7.069693782623849
YHR057C	7.045549240548735
YHR059W	7.041873747933785
YHR061C	7.01645609639332
YHR066W	6.979708850895385
YHR067W	6.98959956439559
YHR073W	7.022978534888255
YHR075C	6.99727014098651
YHR076W	7.069018728133635
YHR077C	7.050181352463506
YHR078W	7.050257858996735
YHR079C	7.05186229141921
YHR079C-A	7.03346653637719
YHR080C	7.044956386589335
YHR081W	6.968118749374854
YHR082C	6.9997779924435655
YHR086W	7.015372216687535
YHR087W	7.053808800167875
YHR092C	7.0615207812767995
YHR093W	7.06814790754438
YHR094C	7.05827772218986
YHR095W	7.0274901623671795
YHR096C	6.993850519782935
YHR097C	7.045707142294875
YHR103W	7.03100896579695
YHR104W	7.02514065674115
YHR105W	7.02654127020752
YHR106W	7.03198985771276
YHR108W	7.002790453066281
YHR109W	7.04154739910947
YHR110W	7.05689751491839
YHR111W	7.041289168522655
YHR112C	7.065220350233375
YHR113W	7.06200833790683
YHR114W	7.05221772238153
YHR115C	7.042630484359035
YHR116W	7.00964755680934
YHR117W	7.03697342549277
YHR121W	7.01179671315527
YHR123W	6.9515312531561655
YHR124W	7.09344526018543
YHR125W	7.00961752464417
YHR126C	7.047060630064625
YHR127W	7.075714905521375
YHR129C	7.06039047222443
YHR130C	7.092703942495961
YHR131C	7.06378871770265
YHR132C	7.0614639482376305
YHR132W-A	7.02393608211512
YHR133C	7.01935189219481
YHR134W	7.02240097393854
YHR135C	6.99303534065333
YHR136C	7.01149624548299
YHR137W	7.077366151740355
YHR138C	7.090056364744515
YHR139C	7.07670505945355
YHR139C-A	7.038268833150205
YHR140W	7.08494155753488
YHR142W	7.02663878678295
YHR143W	7.048574887649044
YHR146W	6.989527711854469
YHR150W	7.028818142547205
YHR151C	6.968635036256545
YHR152W	7.058952942074195
YHR153C	7.07476593580207
YHR154W	7.059729822838985
YHR155W	7.059119445427795
YHR156C	7.052224918137585
YHR157W	7.0375860253616445
YHR158C	7.053682580753005
YHR159W	7.026145695539325
YHR160C	6.9719896498128495
YHR161C	6.997755353092986
YHR162W	7.0077159831829405
YHR163W	7.01356316587463
YHR167W	7.034635367142609
YHR171W	6.98916141336321
YHR176W	7.024556932079085
YHR178W	6.95080025793294
YHR179W	6.996420960263761
YHR180W	7.03728539620809
YHR181W	7.011734088761941
YHR182W	6.9665762464364
YHR184W	6.988671545009155
YHR185C	7.05368382052913
YHR189W	7.061066191861145
YHR191C	7.012756812277025
YHR193C	7.017606397562595
YHR194W	5.7001396905016595
YHR195W	7.003420709085701
YHR198C	7.069546015850835
YHR199C	7.03469311055525
YHR200W	6.9895519941231
YHR202W	6.999414689520584
YHR203C	6.9683057692590396
YHR204W	7.025803906488835
YHR206W	7.019547115339475
YHR207C	7.070193519215055
YHR209W	7.09598590631669
YHR210C	7.046636152494105
YIL001W	7.03534196050852
YIL002C	7.04466167334043
YIL005W	7.0811934670308645
YIL006W	7.042151895241445
YIL007C	7.066499586712485
YIL008W	7.00401522869547
YIL009C-A	7.01341962791995
YIL010W	7.080943969014365
YIL011W	7.04484809493812
YIL012W	7.05452117156235
YIL013C	7.09800831128934
YIL014C-A	7.076878490960585
YIL014W	7.03921123986811
YIL015W	7.107350592741065
YIL016W	7.109096926439135
YIL017C	6.98925860989498
YIL020C	3.442656895227925
YIL023C	7.063222378437955
YIL024C	7.0816783064031945
YIL025C	7.08038192071865
YIL027C	7.0237337106365505
YIL028W	7.069954115180719
YIL029C	7.014940667512764
YIL030C	7.043912954600485
YIL032C	7.04805715452925
YIL034C	6.989004321498885
YIL035C	7.0345257429098496
YIL036W	7.05461815943897
YIL037C	7.091646028945205
YIL038C	7.025093709260705
YIL039W	6.962649126269779
YIL040W	7.0445303196379
YIL041W	7.0995278098649255
YIL042C	7.117171251487671
YIL043C	7.0802209483628
YIL044C	7.06808443997451
YIL045W	7.045542198328965
YIL047C	7.071547485287224
YIL049W	7.048991246941595
YIL050W	7.067663230846826
YIL052C	7.027459037232375
YIL053W	7.05642587346726
YIL054W	7.04837086357087
YIL055C	7.045888054971
YIL056W	7.0653688759818
YIL057C	7.03084140303717
YIL058W	7.061471835304805
YIL059C	7.02343723010146
YIL060W	7.001036288765695
YIL064W	6.992957380118
YIL065C	6.91854247207971
YIL066C	6.9951021386082495
YIL067C	7.0206018908042545
YIL070C	6.9737430373176394
YIL071C	7.0160188623995
YIL072W	6.999012363674225
YIL073C	7.0209653395085
YIL074C	7.000342438074846
YIL076W	6.833217972099015
YIL077C	6.9895081270275945
YIL079C	7.054193735056556
YIL084C	6.972808799621035
YIL085C	6.94653279918313
YIL086C	7.024499503074005
YIL087C	7.038856694471705
YIL088C	7.050653890014
YIL089W	7.065150283673381
YIL090W	7.100800433176755
YIL092W	7.040367677677195
YIL093C	6.96273625764541
YIL094C	6.93891945898435
YIL095W	7.00722042461002
YIL096C	6.97735149275996
YIL097W	7.079267307161965
YIL098C	7.068256032719805
YIL099W	7.03220038507509
YIL100W	7.0418936419315905
YIL101C	7.06850578052393
YIL102C	6.927349887151021
YIL103W	7.04532089426701
YIL105C	6.99841152945726
YIL107C	7.028164133718565
YIL108W	7.066970604852285
YIL110W	7.028656144012681
YIL111W	6.998064424243729
YIL112W	7.00179179181898
YIL113W	7.0998956454111095
YIL114C	7.028163668338915
YIL116W	5.37952891395413
YIL117C	7.00659430348785
YIL119C	7.0192291172444
YIL120W	7.06723473249815
YIL122W	7.012794339510711
YIL123W	7.063087846210495
YIL124W	7.033522494369955
YIL125W	6.406536193036089
YIL128W	7.01947083721788
YIL130W	7.0124452241431605
YIL131C	6.972143216684074
YIL132C	7.018646847170885
YIL133C	7.000284367297725
YIL134W	7.00656604991674
YIL135C	7.097950575493545
YIL136W	6.94789235191817
YIL137C	7.065805772115215
YIL138C	7.022917736203585
YIL139C	7.06660804719864
YIL140W	7.05640866991073
YIL141W	7.044945144884149
YIL145C	7.026245015532766
YIL146C	7.014221745386511
YIL148W	6.99834120524574
YIL149C	7.0660154147212
YIL151C	6.96522611784604
YIL152W	7.0027335564596
YIL153W	6.9969580464319705
YIL154C	7.00812567454741
YIL155C	7.00632004035938
YIL156W	7.10425774634167
YIL157C	7.0465737475035155
YIL158W	6.956466329208255
YIL159W	7.029819873410791
YIL160C	7.002472492738185
YIL161W	7.015237869958975
YIL162W	7.02091029885651
YIL163C	7.021692438691945
