orf	hom | growth (relative abundance in pooled culture) | Nannocystin A [75 uM] | Krastel P~Hoepfner D, 2015	het | growth (relative abundance in pooled culture) | Nannocystin A [75 uM] | Krastel P~Hoepfner D, 2015
YDR192C	-0.057482414660962704	-0.12131419250258567
YDR193W	-0.641482475446298	-0.12431753810202345
YDR194C	0.9982104010753142	-0.09896952601636967
YDR195W	-3.319264183468493	-0.018927108948968718
YDR196C		-0.1748194261834919
YDR197W	1.1733657500398902	0.3426119664126429
YDR198C	-0.10997759628789269	-0.060422275913381826
YDR199W	-0.20051150429267806	-0.06685787575134772
YDR200C	-2.0239873858096664	0.010555542718196816
YDR201W		-0.15703569706369278
YDR202C	-4.591516468034952	-0.5241402021873961
YDR203W	-3.733115044520007	-0.29208324816287623
YDR204W	0.9998596317520141	0.5023080961051797
YDR205W	-0.20970366529259535	-0.3709865307351821
YDR206W	-0.06526561911559574	0.10629768737412185
YDR207C	0.12660366032611775	-0.23337421278363113
YDR208W		-0.4514581073012183
YDR209C	-0.0839024395668898	-0.5039363036474789
YDR210W	-0.05407218525860157	-0.10041066759644988
YDR211W		-0.011101211207574084
YDR212W		1.1122026569750068
YDR213W	-0.0759721263609833	0.039053570148378264
YDR214W	-0.03881234684443565	-0.12084080096458587
YDR215C	0.004615916894595141	-0.1406091798625879
YDR216W	-0.029832404010775537	-0.10144456980943654
YDR217C	-0.08544123525744407	-0.06691709100326823
YDR218C	0.009095322735429286	-0.6253287166327913
YDR219C	0.3969499852554112	-0.17988617069651716
YDR220C	0.05960121181456595	-0.4181707875270111
YDR221W	-0.294616792805057	0.11520122467386887
YDR222W	-0.2004782692426054	-0.5753754976445904
YDR223W	-0.07100824083261398	-0.09941461984335757
YDR224C		-2.574551999168523
YDR225W	-0.16981255442972634	-0.3024640707290485
YDR226W		0.6297282136532414
YDR227W		-0.188570396204081
YDR228C		-0.9253118573883945
YDR229W	-0.08256409354514607	-0.6495631020709939
YDR230W	0.46156577542497784	-0.2870856124365536
YDR231C	0.8177301744180265	0.17661216714484188
YDR232W		-1.2941791816509995
YDR233C	-1.4381855809606225	-0.4791447800379403
YDR234W	0.8382725229293762	-0.060856130185176535
YDR235W		0.07472007322952567
YDR236C		-0.12710703978635104
YDR237W	0.4145006520884555	-0.014773019531208267
YDR238C		-2.757986786022635
YDR239C	-0.048386365233948146	-0.12058323771184856
YDR240C		0.252707056863502
YDR241W	0.6907335683294684	-0.08309087548995539
YDR242W	0.05438083845317159	-0.09300635262674306
YDR243C		-0.14602753037802604
YDR244W	0.32873630355796835	-0.0979739289630266
YDR245W	-2.92570801404484	-0.6662853052680523
YDR246W		0.37682057196960655
YDR247W	0.00431960486497648	0.3446272894211426
YDR248C	-0.041696477059323576	-0.06630424724849317
YDR249C	-0.07740513453315717	-0.5089161789234502
YDR250C	-0.21436115816653215	-0.028149749268577235
YDR251W	0.0009358680217107667	-0.11147285234004184
YDR252W	-0.07603147487697198	0.025255047354654385
YDR253C	-0.14407490086050662	0.003086071352194816
YDR254W	-0.10591515509854571	-0.17818702882505064
YDR255C	0.9271604949350689	0.01612668329765796
YDR256C	-0.03864703204542177	-0.03671577412698256
YDR257C	-0.06802994007853812	-3.0069680538742416
YDR258C	-0.006591323984419169	-0.0989576286776296
YDR259C	-0.08526750385627463	0.342763139336453
YDR260C	0.02487478666355388	-0.15714547459223008
YDR261C	0.03810854044752642	-0.15105756844157187
YDR262W	-0.06826802667620603	0.11584051994784221
YDR263C	0.06484103610462469	0.14078247663775767
YDR264C		-2.612369367278875
YDR265W	0.19480527515422819	-0.11874293635658126
YDR266C	0.2085857906398279	0.7741176871578413
YDR267C		0.24408003536326406
YDR268W	2.831710611266731	-0.1247305655974535
YDR269C	-0.44237325438908937	-0.3700071851513593
YDR270W	-0.02665153748741181	-0.1260825035149385
YDR271C	-0.06871214654743439	0.0076210480525967005
YDR272W	-0.05428459054078184	-0.13210563184028878
YDR273W	-0.031024496475691707	-0.10490016981779733
YDR274C	2.9853483863311963e-05	-0.16086219219901626
YDR275W	-0.00024276733303620835	0.3380208100992382
YDR276C	-4.837441433385885	0.142680358328555
YDR277C	-0.01374116016826603	0.26524082092424683
YDR278C	0.21444302328083417	0.044311310439581246
YDR279W	-0.07942821517021798	-0.28295721401365775
YDR280W		3.462115781278874
YDR281C		-0.14511852334796954
YDR282C	0.12064809145372875	-0.06455970665444674
YDR283C	-0.08409682698453491	-0.7949045672776269
YDR284C	-0.07328233859817644	-0.1498817274320325
YDR285W	0.004397127467172833	-0.09236980945559017
YDR286C	-0.06225565266406161	-0.31279101972246237
YDR287W	-0.29055518958935833	-0.1902568011087796
YDR288W		0.7915505775807976
YDR289C	0.26070982846798585	0.08843734957820958
YDR290W	0.01228706830930174	0.07560539165278514
YDR291W	-0.03836418551778512	0.3852641179727235
YDR292C		0.5658993289630038
YDR293C		-1.4052237254325495
YDR294C	-0.0681040002907911	-0.1293284976378061
YDR295C	-0.06459387333831233	-0.6426258985301445
YDR296W	0.7194268322725649	-0.15035804068460157
YDR297W	-2.2492637010199537	0.7596670926514276
YDR298C	2.6909989685686426	0.029161636796867025
YDR299W		0.17776409584376954
YDR300C		-5.50398194443902
YDR301W		0.9311924798830411
YDR302W		0.5772947591216372
YDR303C		2.019689030742044
YDR304C	0.028464272973962947	-0.1073545307002485
YDR305C	0.06192652726337048	-0.20225754249364147
YDR306C	-0.0346885182869812	-0.019282286104617654
YDR307W	-0.049519435599225996	-0.46027062395944734
YDR308C		0.18526409918452622
YDR309C	0.07197885197949676	-0.35444220453000624
YDR310C	-1.7570381982290852	-0.43188187045591425
YDR311W		0.5510069576559281
YDR312W	-0.048756557127396474	0.6853741724323961
YDR313C	-0.035413016923133186	-0.14967747990193492
YDR314C	0.16948818513649275	0.05336501959247172
YDR315C	0.19564988056993832	
YDR316W	0.6603373787708483	-0.21969248250964654
YDR317W	-0.5085869565108013	-0.28093353059157505
YDR318W	-0.4768236978001762	-0.23882609837066782
YDR319C	0.014189617464914022	-0.025914035744365835
YDR320C	-4.3631525787883785	0.2892906530264369
YDR321W	-0.11469481320377921	-0.17681303148721458
YDR322W	-0.00908707303217197	-4.143170609761486
YDR323C	-5.220365769469402	-0.1813064237923781
YDR324C		1.0291362151834325
YDR325W		-0.12361721476438829
YDR326C	-0.5314847560086807	-0.07830113317712481
YDR327W		-0.9817292870347095
YDR328C		-0.6187075378544022
YDR329C	0.16243044031391377	0.6739017752147018
YDR330W	-0.03636150539349956	-0.12765156075645914
YDR331W		0.5712196500542225
YDR332W	0.15633036561596955	-0.328140843285798
YDR333C	-1.153547645201982	-2.462586991840655
YDR334W	-1.6944244877230141	-1.2232404013801175
YDR335W	-0.13447340910274774	-0.5140166924086057
YDR336W	0.32945600563144745	-0.11457272560168846
YDR337W	0.72435290372592	0.2741816380061102
YDR338C	-0.024126875402336642	-0.10614055749264817
YDR339C		-0.06230082198073661
YDR340W	-0.16212197894138486	-0.04250147891046242
YDR341C		-0.07840678853459024
YDR344C	-0.14746409436494562	-0.755983906216219
YDR345C	-0.5218233888519273	-0.19787406016386377
YDR346C	-0.9638871569365842	-1.2450889873330462
YDR347W	1.441407186529391	-0.14572448744044614
YDR348C	-0.9643469319544523	-0.8990213610243737
YDR349C	0.17624212970278064	0.41358085825506297
YDR350C	1.872440403397601	-0.07376166901426094
YDR351W	-0.08201946952719551	0.3476495179573197
YDR352W	-0.0018176338586374974	0.2249209928304257
YDR353W		-0.15337541331952556
YDR354W	0.10117955237081218	-0.06707853445505772
YDR355C		-0.9542207492118876
YDR356W		0.22850034582360573
YDR357C	-0.7651856852655691	-0.5475962590325505
YDR358W	-0.09449539715462696	-0.14996893512870965
YDR359C	0.27800503551139083	0.16429232591877574
YDR360W	-1.35685156378687	-2.3754182516673215
YDR361C		-0.11299283785766605
YDR362C		-0.19804212185001777
YDR363W	-0.7786619766466917	-0.08728577296701254
YDR363W-A	-0.06873922090988058	0.23083396207046253
YDR364C		-0.06387156468562807
YDR365C		-0.1427118375533063
YDR367W		-2.3189264470670437
YDR368W	-0.14180786949684124	0.07680365814455672
YDR369C	-0.05720309022629283	-0.04915308984943402
YDR370C	-0.0886100276107437	-0.2934958373834962
YDR371W	-0.05639646894121946	-0.017532110495456135
YDR372C	-1.2036922056281936	0.6137404521535543
YDR373W		-0.06210516852733506
YDR374C	-0.12934006925761507	-0.10329796029990636
YDR375C	0.7332845912048235	0.14797693440013981
YDR376W		-0.11644888524589939
YDR377W	1.2333964218383695	-0.022464549238998873
YDR378C	1.1548053517096293	0.096622348731453
YDR379W	-0.06955710395263823	-0.11946519838683123
YDR380W	-0.03265423377392884	0.17291112453767404
YDR381W		-0.12039357680874167
YDR382W		-0.08964272206247527
YDR383C	0.01288376485503693	-0.10040650673962428
YDR384C	-0.0491234627488355	0.17778350184957992
YDR385W	0.6088288727052537	-0.32900652252468304
YDR386W	0.013836719773059704	0.19076684778057484
YDR387C	-0.05243971633018048	0.16688304969370205
YDR388W	-5.800204693302648	-0.039674302103110896
YDR389W	-4.685531748094518	-0.6814758400579367
YDR390C		-0.11260943817758011
YDR391C	0.3220880130475714	0.2555323516200851
YDR392W	1.1158645579935558	-0.03791387280530731
YDR393W	0.5557472803033772	-0.006146279162791485
YDR394W		-1.397354977257657
YDR395W	0.44491676296172705	0.40953658347528193
YDR396W		0.061641198494923194
YDR397C		0.35657876903211466
YDR398W		0.7543983394164163
YDR399W	-0.019876452300397505	-0.11492009346572925
YDR400W	-0.08231640364142419	-0.2250587967880444
YDR401W	-0.06671183033638055	0.11886664382101485
YDR402C	-0.06211447352602813	0.313578236811593
YDR403W	0.08125028193591365	-0.19269689743600119
YDR404C		-3.3204630984895656
YDR405W	0.34944515549971245	0.6167294116005846
YDR406W	-0.037515568018083305	0.13531560843334478
YDR407C		-0.14920913970944522
YDR408C		-0.29790514940405693
YDR409W	-0.04258692700268469	0.239981871541225
YDR410C		-0.06655508927610188
YDR411C	-0.0561216383138938	0.004170417326495333
YDR412W		-0.11849734833596927
YDR413C		-0.23716834822816926
YDR414C	-3.464595258458142	-0.0576271205983903
YDR415C	-3.5676778587743923	-0.10066492984121381
YDR416W		-0.053992511781680026
YDR417C	-0.4392552299374717	-0.07238532289289436
YDR418W	-0.2514007144191468	
YDR419W	0.2199271175523298	-0.07628013856509594
YDR420W	0.008225525608861542	-0.0780183599716188
YDR421W	0.117887452035349	-0.09177291187223527
YDR422C	-0.06073111680173334	0.20176191837095203
YDR423C	-0.196285170763826	-0.10848943976983075
YDR424C	-0.04542332921852405	0.02777657187278331
YDR425W	0.08797255493697394	-0.12612967149287033
YDR426C	0.12605778637554985	-0.0746347322128759
YDR427W		-0.1592790404561325
YDR428C	0.03717054004068597	-0.15585148021345774
YDR429C		7.254407271528496
YDR430C	0.2630389887057281	-0.028321708339489392
YDR431W	-0.22402625252232608	-0.6436788806337285
YDR432W	-3.8915879186425717	-0.10610640700348865
YDR433W	-4.011397931258227	
YDR434W		-0.10262587805320318
YDR435C	0.4532153488756032	0.5278797876698943
YDR436W	-0.135315986480929	-1.574369454669934
YDR437W		-1.7787788464574332
YDR438W	-0.04127065010657964	-0.36420929849197425
YDR439W	0.6910275129057766	-0.08605033315052457
YDR440W	-0.07558236548064202	-1.3750278314282651
YDR441C	0.03837940853364734	-0.06464064176951201
YDR442W	-1.7769673388670775	-0.09389222392411245
YDR443C	-1.6149265883477197	-0.36387315850132373
YDR444W	-0.7944472606327797	0.0802115463776561
YDR445C	-0.2320318622351307	-0.2895989993931465
YDR446W	0.008655031122272838	-0.10443874938574198
YDR447C	0.811710892901964	1.316327774913536
YDR448W	0.017359041027565986	
YDR449C		2.1397587231010213
YDR450W	0.4946684989263646	1.1487089116493086
YDR451C	0.40984786945416146	0.014837073451104186
YDR452W	0.1846837934196057	-0.20574685936177917
YDR453C	-0.03343084165177643	-0.11192759974866465
YDR454C		-0.104335010475147
YDR455C	-4.462855640592732	0.9725449146385903
YDR456W	-5.2047545968188365	-0.4890877347863289
YDR457W	-0.3328598100053954	-0.05718554855235398
YDR458C	0.07821013845437914	-2.8104911452042187
YDR459C	-0.16576044876786467	-0.03632099616121857
YDR460W		-0.8473651762859836
YDR461W	-0.04095645320592419	-0.061927504100199815
YDR462W	0.7096975101169289	-0.0913260731943929
YDR463W	0.9444025335577262	0.22293828018814055
YDR464W		-0.5940491065572991
YDR465C	0.14889676648972744	-0.14159911370030834
YDR466W	-1.6057404307050254	-0.719254160362152
YDR467C	-1.2690125760384876	-1.873813500202621
YDR468C		0.028822183062250706
YDR469W	0.07106521409943325	-0.04370602980445279
YDR470C		-0.1761546494639672
YDR471W	0.21081310756922012	-0.10852434444951332
YDR472W		-0.018546707246216834
YDR473C		-0.0674408793748804
YDR475C	-0.23417126928312149	-0.5590698433040125
YDR476C	-0.031015546006017677	-0.029926811391622385
YDR477W	0.0208730605442653	0.03698714060465639
YDR478W		-0.08526184021329875
YDR479C	-0.036916830311527364	-0.139045332600367
YDR480W	-0.06765479661153524	-0.749405241177212
YDR481C	-0.06795222813314289	-0.8914186754614396
YDR482C	-0.07245796913361473	0.029882808774872222
YDR483W	-0.35969231506590954	-0.13354011747656605
YDR484W	-4.563055256213958	-0.09203430944079766
YDR485C	0.43566534290676573	
YDR486C	-3.1448424587954045	0.10775914550484837
YDR487C		-0.43769865184002227
YDR488C	-0.051481848188471284	-0.10770571371144048
YDR489W		-0.07750796328774473
YDR490C	-0.30911425591746355	-0.03914205467874748
YDR491C	-0.053393123274754775	-0.3232590109870556
YDR492W	-0.21021564137252968	-0.04051807943421341
YDR493W	0.10445069821139612	-0.08225462512540317
YDR494W	0.4243916377905907	-0.10620662164756092
YDR495C	-6.710456815016356	-0.2037585522337187
YDR496C	0.6831253150584881	-0.0033554971003706613
YDR497C	-0.08496813175378572	-0.5569200928838803
YDR498C		0.09250618319068289
YDR499W		-0.27366424715856985
YDR500C	-0.8456234261819254	0.29369601784197086
YDR501W	0.18878121372615353	
YDR502C	-0.1332407284596771	-0.14043907333364403
YDR503C	-0.05738737840084996	-0.10128707774205004
YDR504C	-0.052283483353697	-0.11652787158594273
YDR505C	-0.07732572976478368	-0.6285260767744346
YDR506C	0.07432444982478047	-0.12721548602594976
YDR507C	0.15403968133217594	
YDR508C	-0.030413909744951957	-0.7100570792053896
YDR509W	-0.1342381012008309	-1.761671257621161
YDR510W		-0.15849334572582874
YDR511W	0.1910964724257708	-0.3149899423081857
YDR512C	0.4106241637286712	-0.13077598619297204
YDR513W	0.018054344733230122	-0.1961620237271592
YDR514C	-0.18744110285477425	-0.6233772519797938
YDR515W	-0.07585221694156913	-0.2717761237436803
YDR516C	-1.2075468299587824	-6.416870630573936
YDR517W	0.12888153629001575	0.07671883327324941
YDR518W	0.2776548448830266	
YDR519W	0.2771762636052611	-0.12056256805624034
YDR520C	-0.5037343264284107	-0.3810003019123823
YDR521W	-0.08600654082968145	-1.1287474189150208
YDR522C	-0.05448943109485854	-0.1320099028315464
YDR523C	-0.033286477036762144	-1.0941763346191502
YDR524C	-0.7793665731854543	-1.1735579156228166
YDR525W	-2.348973318725131	-0.26247982323017577
YDR525W-A	-0.29354874553899674	0.027154915338836773
YDR526C		-1.0561469614237713
YDR527W		-0.6747467444445133
YDR528W	-0.10265221419554131	-0.09323066888558036
YDR529C	0.8968577805614711	-0.08247390002851933
YDR530C	-0.04261371232883074	-0.0966874534807196
YDR531W		-0.08676303272242135
YDR532C		-0.427772546533109
YDR533C	0.9554576108258814	-0.10880316798480101
YDR534C	-0.19976624694538334	0.0991679521920277
YDR535C	-0.04510035827805449	-0.09172281395375124
YDR536W	0.05181984114003794	-0.9170337468630908
YDR537C	-0.04586537828714143	0.22400904570835622
YDR538W	-0.046147341662094304	-0.3293265054490733
YDR539W	-0.10347164225893515	0.08895335344021046
YDR540C	-0.03425977216696161	-0.027399845506180756
YDR541C	-0.14074186153699378	0.16865601452660786
YEL001C	-0.07993669387634675	-0.09655868231152874
YEL002C		0.004249581127220471
YEL003W	-1.4528060028833854	-0.3799894965464439
YEL004W	-0.0451640924806456	-0.18988292072015125
YEL005C	-0.9439580345120396	-0.06532251439117591
YEL006W	-0.17487308939821722	-0.06409496201004941
YEL007W	-0.10146637668182386	0.20579857158998877
YEL008W	-0.15122829217687692	-0.8828473245761012
YEL009C	-0.06602670491077853	0.04737777989936775
YEL010W	-0.0549156301753267	-0.2629939460527056
YEL011W	-0.057027490921388015	-0.0756570558150068
YEL012W	0.4953946177298388	0.2636693308156132
YEL013W	0.24874002540298634	0.019577886892894233
YEL014C	0.012242887777958275	0.02053563576483546
YEL015W	-0.22083160613742966	0.15680558214416196
YEL016C	-0.06090045081479195	0.04695736961069524
YEL017C-A	-0.7723782854078809	-0.7499772261161393
YEL017W	-0.05649630960639405	0.4378630706910705
YEL018W	0.1136568786201719	-0.13862876425749696
YEL019C		-0.13669521772783783
YEL020C	-0.08327261640772307	0.07488169648839806
YEL023C	-0.01735934525952048	0.003175063056023438
YEL024W	0.8345044649702243	0.5154112496122686
YEL025C	-0.034322873385995226	-0.11490274571863522
YEL026W		-0.07413815510616949
YEL027W	-1.8186735005905508	-3.2175817458639124
YEL028W	0.022408344413601625	-0.32629510875001877
YEL029C	-3.4574969182195443	-0.23064835470813524
YEL030W	-0.08143182474272175	-0.04217554367211311
YEL031W	0.02254641430692778	-0.19029413175412727
YEL032W		-0.09814767570694526
YEL033W	0.25390332819592926	-0.6927291143451414
YEL034W		-1.347278634019029
YEL035C		-1.1799871370015216
YEL036C	-4.331045628250453	-0.5999433978623592
YEL037C	0.022287142020142984	-0.01350342662204054
YEL038W	0.03046901195494167	-0.37908343526228566
YEL039C	-0.05611578645409543	-0.06853339172673695
YEL040W	-0.15164910216406846	-0.6173836674846099
YEL041W	-0.12948930459814348	
YEL042W	-1.044346166970315	0.3951769201077977
YEL043W	-0.8057641096524122	-0.12590533961648143
YEL044W	-0.14691613480542212	-0.16550837896761447
YEL045C	-0.6657138642674553	-0.0580470230676679
YEL046C	0.5919077009261823	-0.749961415407403
YEL047C	-0.1061707300307092	-0.010441691562166202
YEL048C	-0.4825042332705774	-0.16688353241245557
YEL049W	-0.07497240377587047	-0.13804584276355883
YEL050C	2.717342983579317	-0.15914058996195393
YEL051W	-2.698134989890882	-0.5691650676490507
YEL052W	-0.006885829729013896	0.20446268588633848
YEL053C	-2.0226175683701837	-0.31606690860534076
YEL054C	-1.0150949657659998	1.255181801245896
YEL055C	-0.05826475416258761	-0.18644026845209435
YEL056W	-0.051011742109298944	-0.12855342055246247
YEL057C	-0.006894022486688159	-0.06615293777263664
YEL058W		-0.3526583679640756
YEL059W	-0.1272287164400349	-1.399260119718848
YEL060C	-0.060176563145623224	-0.14072348653399172
YEL061C	-0.11861900123362314	0.036063231445712884
YEL062W	-0.6503837193726447	-0.2907761019923035
YEL063C	0.29647202997145844	-0.042204636918184255
YEL064C	-0.011681370081799146	-0.061615095563088335
YEL065W	-0.14083357225939303	-0.021648467569932196
YEL066W	0.0048625343720564	-0.05634943753001807
YEL067C	-0.11420518076492672	-0.28403839701659916
YEL068C	-0.056421061405435124	-0.10874543838623416
YEL071W	0.050675115650780166	-0.13917566322753866
YEL072W		-0.2169427657957308
YER001W	-0.2238359237441592	-0.1991746733838382
YER002W	0.4033244006867588	-0.10788067408054482
YER003C		-0.5808372800004918
YER004W	0.15080564244042358	0.018645594533681743
YER005W	-0.036853815036715885	-0.1273960407483336
YER006W		0.20964437411290793
YER007C-A	-0.38137670941067575	-0.11305888051114553
YER007W	-0.022490637066063905	-0.6128940241275206
YER008C		-0.08316830137238541
YER009W		-0.41837574963399304
YER010C		-0.08397852835209126
YER011W	-0.08818332739577946	-0.0913048154211928
YER012W		-0.9607898757365605
YER013W		-0.09871365507221704
YER014C-A		-0.29530589836560533
YER014W		-0.22035165277671093
YER017C	0.708685701960374	-0.27013819748628176
YER018C		-0.30697675312164924
YER019C-A	-0.06460129285090264	-0.2599505548429087
YER019W	-2.2895258297276255	-0.20859126516668797
YER020W	-0.8335767831392047	-0.4808697613537923
YER021W		-0.8908394593333006
YER022W		-0.08643474003091577
YER023W		-0.11333521021252152
YER024W	-0.07255064853259614	-0.10478949897675667
YER025W		1.5037149614140433
YER027C	-0.3895929487476305	-0.16519145147334716
YER028C	-0.11627138071359781	-0.4540582126184035
YER030W	-0.18526831828631454	-0.20728420114745302
YER031C	0.24202237015367778	1.019870719203365
YER032W	-0.1783638554658328	-0.0994485834464585
YER033C	-0.14491776814231183	-0.2063562613814391
YER034W	-0.11301194946167624	-0.16216008069659552
YER035W		0.13340069055287604
YER036C		-0.11496011684966984
YER037W	-0.03629320557450158	-0.35218474018279783
YER038C		-0.09773763379967791
YER038W-A	-0.026394378878014338	-0.17214859552557152
YER039C	-0.013787315638518104	-0.11187564453751903
YER039C-A	-0.058921027259388616	-0.014478463136110413
YER040W	-0.07859654354601285	-0.5601664314886371
YER041W	-0.08079196766954433	-0.06054842707421887
YER042W	-0.15586863655531294	-0.1562901453462684
YER043C		0.48047866087007024
YER044C		-0.9590358622477809
YER044C-A	-0.08104634906780038	-0.12325149779505931
YER045C	-0.21912783041494277	-0.3119922122058302
YER046W	-0.09948620975931322	-0.15254669199493393
YER046W-A	0.024117933877354225	-0.10361921010850132
YER047C	-0.03191046646958989	-0.00289013835986189
YER048C	-0.017947896926572803	-0.15028044744367677
YER048W-A		-0.2689024638961267
YER049W	-0.5388133571872873	-1.3415725682410757
YER050C	1.9794494682926222	-0.3636715509806322
YER051W	-0.014696786794147184	-0.4760764941780388
YER052C		-0.31659399741381383
YER053C	-0.06611827902152248	-0.27937329438507175
YER054C		-0.17485406284753083
YER055C	-0.6160609970988894	-0.6820124548050996
YER056C	-0.06987444459546314	-0.11775366547202033
YER056C-A	-0.21733224220389433	-1.3812319013402439
YER057C	-0.016127843436261367	1.0275132709986623
YER058W	0.6570461870947608	-0.10154243330590446
YER059W	0.021506316928356937	0.41439847398439933
YER060W	-0.06963000925197496	-0.198528082829312
YER060W-A	-0.07568410150037166	0.1599135174319468
YER061C		-0.10409777776770839
YER062C	-0.13291550567782923	0.16273147122385462
YER063W	-0.0670868522840384	0.35634760318580583
YER064C	-0.10273672015967705	-0.12984686227959347
YER065C	-0.05457536387591813	-0.09281974742689679
YER066C-A	-0.06176266487941786	-0.04894516464844167
YER066W	-0.02867448758972169	-0.08626527296133506
YER067C-A	0.030938677153836303	-0.021163786289034852
YER067W	-0.10187762917041097	-0.08603189300448938
YER068C-A		0.08374751096990223
YER068W	-1.9104405709265169	-0.5947254536289001
YER069W		-0.05455233752206358
YER070W		-0.014672016568009297
YER071C	-0.08447626680143257	-0.0969282006609083
YER072W	-0.07842700924256081	-0.839597585611407
YER073W	0.12500074672735112	-0.02211945094959262
YER074W	0.013128838475666234	0.8893846732825608
YER075C	-0.03973665146768891	-0.02626001724929888
YER077C	0.5662121925983682	-0.08726190498256196
YER078C	0.7270103705007938	-0.1627900216363814
YER079W	-0.06873830368215979	-0.1878606609226465
YER080W	-0.05622017579257468	-0.13403604537689562
YER081W	0.11100028135782947	0.05518601564729897
YER082C		-0.017328595888511218
YER083C	-3.386860914557451	-0.22692651994477375
YER084W	-0.2081218720864585	-0.16952271265508756
YER085C	0.04183787437105659	0.005844476544323233
YER086W	-0.00719128099415003	-0.158207356863762
YER087C-B	0.11162640497971286	-0.35628518039821727
YER087W	2.1674841011951487	-0.11256003456307391
YER088C	0.2626079612089298	0.05464328336564711
YER089C	0.038353282239279085	-0.08586476727004447
YER090W	0.03282499360533108	0.12050029706869948
YER091C		-0.4317327822183665
YER091C-A	-0.12918386690486466	-0.26433032166276293
YER092W	0.502759035876171	-0.04628336160207777
YER093C		-1.6975692371599787
YER093C-A	-0.20585701393952655	-0.2146035489788182
YER094C		-1.942068655216705
YER095W	0.043636447040422445	-2.288901002417506
YER096W	-0.1752131061468126	-0.11563582406205412
YER097W	-0.058591127331515905	0.03963775048088736
YER098W	-0.11342177851807199	-0.30283496841361585
YER101C	-0.05805246382387727	-0.09248403396694303
YER103W	-0.14771132933408188	-0.16833975902199
YER104W		-0.40977375630395646
YER106W	-0.07237705583588042	-0.12452924401114693
YER107C		-0.12453635433611085
YER110C	-0.4004007859150399	-0.05650761040992875
YER111C	0.16145330348858372	-0.108164881736223
YER112W		-0.18308744307842947
YER113C	-0.8178547514166873	-0.3334365849834245
YER114C	-0.07740491602823296	-0.08887236478235717
YER115C	-0.033385853079861756	-0.0965050762840259
YER116C	-0.5537864757067633	-1.0875237397490578
YER117W	0.0677395844388515	-0.1478050132060513
YER118C	-0.2973374179444124	0.6606590542451419
YER119C	-0.0049081140139681685	-0.3099417199958625
YER119C-A	-2.515374362793786	0.003879236673561632
YER120W	-2.431839222952138	-0.3507584797049182
YER121W	-0.0633617288378245	0.061316777672457266
YER122C	2.144648746547197	-0.08920309719141065
YER123W	-0.33819879913201284	0.2582312027992897
YER124C	0.00551575238198445	-0.005060936826465192
YER125W		-1.3074737428416994
YER126C		-0.05741856097518958
YER127W		0.21914172723010636
YER128W	-0.07372134155953024	-0.17407678791096518
YER129W	-0.04710914778612455	0.07220498330180694
YER130C	-0.4263754278947212	-0.6080400084484198
YER131W	0.6072906510690929	0.21757511265466056
YER132C	-0.08371988778093954	-0.06346042470711823
YER133W		-3.6515094589150054
YER134C	0.07795728017656499	-0.17009678458516014
YER135C	-0.0912736285928962	-0.09250646262257473
YER136W		0.1749462675161036
YER137C	-0.03795233116397298	-0.10590378048169563
YER139C	-0.5880655654844482	-0.09629138572619263
YER140W	0.06765004021714402	-0.1265548182645636
YER141W	0.710490323838645	-0.127122669543577
YER142C	-0.04461178224444782	0.14089778060110153
YER143W	-0.025418995285959287	-0.45285238697410424
YER144C	-0.09617293274459807	-0.06500859566082416
YER145C	-0.06677144382024006	0.3820820499918522
YER146W		-0.08141916921436573
YER147C		-0.03417022276724115
YER148W		-3.343527360599331
YER149C	-0.2218563164712204	0.6461194924247851
YER150W	-0.19695568510484687	-0.1856865968733078
YER151C	-0.31732203966803507	0.34761792827477683
YER152C	-0.000618205863972967	-0.021806452952949605
YER153C	0.23499815442405547	-0.06927112143696257
YER154W	0.6679655002510414	-0.08582617141825549
YER155C		-0.2366712479227851
YER156C	-0.6208726986364573	0.0806494439679453
YER157W		-7.071072770698348
YER158C	-0.023217333309523098	-0.187100254645032
YER159C		0.5261336142330655
YER161C	-0.42505939039820345	-0.7366856372309761
YER162C	0.002169093148934614	
YER163C	-0.0727576265091609	-0.09795795288008943
YER164W	-0.039882526180783265	-0.14205456905228198
YER165W		0.18437314695527135
YER166W	-0.8758863672971862	-0.11826218320067082
YER167W	-0.24167813187024492	0.02889032208379834
YER168C		-0.3977278741082439
YER169W	0.20677433194761877	0.18806838627008826
YER170W	0.029199787274329734	-0.11774150212409978
YER171W		-0.22378693420009757
YER172C		-0.03950665925798602
YER173W	0.055824928288322515	0.09142851852032832
YER174C	-0.21925927301843462	-0.23737556602417229
YER175C	-0.08329624640883479	-0.06416188964431326
YER176W	0.026600616673401883	-0.03906353611133676
YER177W	-1.4264792296372095	-1.9608875747105325
YER178W		0.3439647828353843
YER179W	0.0403669607217763	0.05371400356529147
YER180C	0.008977137056504597	-0.016712917526941717
YER181C	-0.05570882573515005	0.009534194112689895
YER182W	0.03718707327076377	0.018909909422706705
YER183C	0.06100446477935726	-0.10153238262317119
YER184C	0.0336744643331509	0.28547470696475796
YER185W	-0.12322553495625396	-0.1923046736073034
YER186C	0.0670806206051006	
YER187W	0.01533412110322356	-0.1272415063035626
YER188W	-0.0012666396984070286	-2.1882998149357182
YFL001W	0.5661643806886472	0.31935143288931384
YFL002C		-0.5185692047340204
YFL003C	-0.039496055607112904	0.09468515617323613
YFL004W	-0.0363165480428886	-0.11164586090507558
