orf	hom | growth (relative abundance in pooled culture) | synthetic must, Phase I [10 generations] | Novo M~Gonzalez R, 2013	hom | growth (relative abundance in pooled culture) | synthetic must, Phase II [10 generations] | Novo M~Gonzalez R, 2013	het | growth (relative abundance in pooled culture) | synthetic must, Phase I [10 generations] | Novo M~Gonzalez R, 2013	het | growth (relative abundance in pooled culture) | synthetic must, Phase II [10 generations] | Novo M~Gonzalez R, 2013
YAL023C	-0.15477048775861	2.226405168687073	-1.3725898166512	-0.8968330521032201
YAL024C	0.1555895684534101	2.52591483644523	-0.6473536080762021	-1.238863834010522
YAL025C			-0.8886926127642151	-3.104283235342315
YAL026C	2.452118791248391	1.09755087797865	-0.22519900823799294	0.550287954788072
YAL027W	-0.3583555791270266	-0.23167773766546948	0.460459321083112	0.8904886785856541
YAL028W	-0.04370389431248001	-0.20980006691176822	0.041145833608242505	0.9562048855981528
YAL029C	-0.45590611234778017	0.7185535801590568	-0.2644832486584626	-1.0503245622970176
YAL030W	0.10483962946375402	0.226618789726033	-0.01135618137484995	1.056412937341795
YAL031C	-0.03559113820288198	-0.004691869559586004	0.1894646037350638	0.931399121055078
YAL032C			-0.0877852168884087	-0.01038348599727429
YAL033W			0.01578139947589796	0.5812364092760863
YAL034C	0.216639051949796	0.776699024855406	-0.45965262343360097	0.728623050543149
YAL034C-B			0.1704279438285647	0.1735255117973224
YAL034W-A			-0.15954151513479498	0.3268465656410442
YAL035W	-0.13784233631477005	1.510234837094155	-0.43978216319895	-2.85780206129888
YAL036C	-0.144676874149939	-0.516385586572364	-0.2335110892488207	-2.6699295524778117
YAL037C-A			0.039874726986107056	0.22553619461866403
YAL037W	-0.04047430281512504	0.05949798385919597	-0.22654894531464298	0.257826717668028
YAL038W			-0.998700439739604	0.6500967823126139
YAL039C	0.20814658261033114	1.7386351418586201	-0.19306014481359793	-0.1887612305105019
YAL040C	0.025961879497319984	1.223812520938472	-0.363826557942289	-0.08839492209036871
YAL041W			-0.2832550820275851	1.205124144958013
YAL042C-A	0.14325725293895197	0.350704922402136	0.128758150470197	0.394012953820394
YAL042W	0.08287175439120797	1.452823283255603	-0.45305220007029423	0.5516925698249409
YAL043C			-0.6660548856048201	1.0225641251571789
YAL044C	-0.8477552951559	-1.3407062769297702	-1.1717421298501696	-0.5422946608391266
YAL044W-A			0.573474185286572	0.3116344552149324
YAL045C	-0.016672112375888296	-0.435786852847903	0.678184478919286	-2.69245350523671
YAL046C	-0.1936675742149574	0.449809329868339	0.11149568217637601	0.785323298004359
YAL047C	-0.04979824294498991	1.583060324514955	0.43053092184916	0.5739588168894658
YAL048C	0.03751181035789897	-0.10600077375698003	0.10542291497689901	-1.3858861112270962
YAL049C	-0.09241992386632103	0.01757509603569346	0.273713942993818	0.7072853195624225
YAL051W	-0.036081797690326045	-0.10317367214697404	0.08000055180961702	0.811497329900639
YAL053W	2.101325240608193	2.333312984180615	-0.015814300010721982	0.538635917449736
YAL054C	-0.021601666328532998	0.13324043756737203	-0.07180382735802093	0.297073198469375
YAL055W	1.008368120292447	0.668977271313845	0.292212477092604	-0.431450136202468
YAL056C-A	0.3256026583931273	0.7069865224610663	-0.11486241846732004	1.037901704726721
YAL056W	1.137399708277461	0.795698117392151	0.316594265701299	0.395556510217437
YAL058W	0.22425597663113195	-0.399482162512314	0.09759993160861702	0.362777361015292
YAL059W	-0.880355419042754	-2.160403023505784	0.04440901055213771	-1.970979184085611
YAL060W	-0.08197823492135903	-0.570593858572462	0.18440289738978882	1.657655570966755
YAL061W	-0.400512224321553	-0.458689854164455	-0.07797759140989449	-2.2773176756739777
YAL062W	-0.11786811417186199	0.456358992676237	-0.017436260987136992	-0.233648768072374
YAL064C-A	-0.191712684728073	-0.6408363084969579	-0.317565498948174	1.1646543286601558
YAL065C	-0.31677518356362894	-0.038247036793986944	-0.09386357789908906	0.17292236448256093
YAL066W	-0.5565137682864922	-0.2511841463599193	0.020540403862440937	0.401128621254453
YAL067C	0.2886504081314992	0.5412796849120002	0.992419493826676	0.834845955214064
YAL067W-A			-0.435583759606603	0.12277268124257606
YAL068C	-0.08731731917081101	-0.2749291442206637	-0.467522817479303	0.1259563186088745
YAR002C-A	-0.111304586395786	0.3461645466697991	-0.48205157402542986	2.28494937648756
YAR002W	0.768350954234468	-0.23518996438529405	1.772971019816165	4.03952714627242
YAR003W	-0.24790190623602493	1.850852147266754	0.091356083229098	0.2253670474643
YAR007C			-0.5050563340189791	-1.872042683162982
YAR008W			0.12349175609465607	1.203455104107055
YAR014C	-0.28381346253996	2.601367819942159	0.292413335209068	1.683456805953817
YAR015W	-2.681501094707879	0.549167514593743	0.040072158775055	0.335546966260606
YAR018C	-0.7125810943637589	-0.07915855988558096	0.19207783588468974	2.3420894011882467
YAR019C			0.172462245383012	0.596272810252891
YAR020C	-0.08991204916293194	-0.413859225006624	1.053586819112947	0.25824011417930803
YAR023C	-0.2812685844116659	-0.6511333457393509	0.268648581196162	1.3409659331885888
YAR027W	-0.086964927261723	-0.63717965337418	-0.211090913732081	1.335682008497695
YAR028W	-0.19545463955082998	-0.7442078740680516	-0.16976242843650402	1.4040255571990679
YAR029W	0.18613196702552592	-0.0073230985216830025	0.199010357897484	1.830052024296076
YAR030C	-0.0692986933739423	-0.24014433600582938	0.04619189692520072	0.13060310689783403
YAR031W	0.10331518182643598	0.162452925535193	0.15013202173013207	0.8370930241758601
YAR035C-A			0.18340327739266193	1.427936587904556
YAR035W	-0.17538560349912002	-0.32962894118686903	-0.18259360291662696	0.41212855499093504
YAR042W	0.13092377713290987	-0.31232971129790604	-0.5487041822728926	0.24700076283404293
YAR047C	-0.14241481919745208	-0.973230696773097	1.22232289918764	0.750527020708748
YAR050W	-0.05145665960746798	-0.3041380800487634	0.25536949871037695	0.877591134368647
YBL001C	-0.09882761528766204	-0.139232109212857	0.10964497941042994	2.788050619505389
YBL002W	-0.0806686148705189	-0.635585824409914	0.7593524288534301	3.8014993341108303
YBL003C	-0.07979463867148301	-0.5743408923268934	0.455833461373509	0.852482343179056
YBL004W			0.17913194077278805	0.8093337844682901
YBL005W	-0.39120137435191105	-0.8699120978710938	0.328047389067615	0.966255847516612
YBL006C	0.02415383525857301	0.63157382403636	-0.005749796803322049	0.47120622081717
YBL007C	-0.11368142537392001	0.813205852955569	0.15427301023515574	0.449164463910633
YBL008W	-1.522784476875121	-0.21737376612141301	-0.87806407593718	-0.5292276614908509
YBL008W-A			-0.5390135272145861	0.2017766015223041
YBL009W	-0.21331357970715198	-0.39462346719862895	0.233499012223087	2.032327060215822
YBL010C	0.423784492698303	0.785245276325502	-0.01745012612945096	-0.21198682802805702
YBL011W	1.127411098677289	-0.5113260535802691	-0.4543981141567399	2.25654043732189
YBL012C	0.7612779814049291	0.9565735260179761	-0.19345067214564993	0.6583923058122931
YBL013W	-0.5213241258140293	-0.21575519671657128	-0.4674751166108011	-0.962288911456821
YBL014C			0.2751097857631264	0.7606120527646093
YBL015W	1.715207331554021	1.060040591735533	0.9246656366248379	2.068217884166716
YBL016W	0.057706627325989995	0.424337494707523	-0.271955833501099	0.47479859022801696
YBL017C	-0.129847414553512	-1.3904064251824462	0.16160467913325502	-0.580308185864223
YBL018C			-0.19422494902032994	0.48720167992823904
YBL019W	-0.40863355719277805	-0.954159208789557	-0.10284494409184197	0.726347486714648
YBL020W			0.6946841838109891	-0.816822483968931
YBL021C	-0.026065914678582006	0.012425096067853997	2.000621393297077	0.975395450738138
YBL022C	0.7151925712600015	1.8230889334648144	0.883409175160067	0.2834177838921701
YBL023C			0.33838810150140186	0.7131106295742099
YBL024W	0.48088209204536003	0.39311186729564995	0.5219893431226048	1.72333773981643
YBL025W	-0.03548567505655001	0.45969077798330205	-0.130383319247649	1.692850648289858
YBL026W			0.162179880799611	0.48141839724386004
YBL027W	-0.3360078527501035	-0.415328101018984	0.061934394480907984	1.845892751722218
YBL028C	0.61644308591905	0.37010082443661996	0.21278849025276292	0.439526326082145
YBL029C-A			-0.2028853330798891	1.097283587592864
YBL029W	-0.2290292747958359	-2.348184751872497	0.15297085790692797	-0.617294332509394
YBL030C			0.03680813427142299	-0.23697307066199502
YBL031W	-0.33228550143664104	-0.528930019897123	-0.127532011250744	0.36969378768404704
YBL032W	0.42965173834217896	0.661937198032889	-1.699299593961265	-0.313119607080275
YBL033C	-0.13242421909552898	0.7660832803261111	0.474679329820129	1.6802979798631958
YBL034C			0.04918968852579997	-1.251656726987646
YBL035C			0.404975569097754	1.121279177551934
YBL036C	-0.10710534453405704	-0.6644876201637091	-0.568903672537252	0.002110161282559031
YBL037W	0.27368726688068	-0.1226553507893848	-0.7249038628070489	1.285087946531457
YBL038W	-0.1315643401417583	-0.7407345088356535	-0.10145132853815597	-0.11260682454205295
YBL039C	0.0824220279191556	0.18735910847125029	0.37590432611064006	1.5654926035002101
YBL039W-B			-1.195302593183666	0.2276096685936072
YBL040C			-1.126512187911757	0.24380169915474492
YBL041W			0.7394379250120899	0.25176157405589983
YBL042C	-0.2054508951266707	0.190790425409998	-1.87922187975693	2.48064482368819
YBL043W	0.06988632235369696	-0.525815685463774	0.039768223025442	0.033876556520050005
YBL044W	0.17449474402808696	-0.6342662146401503	0.43009459436162206	0.762577714093423
YBL045C	-0.1324709308695247	-0.014721309295731191	0.8280795238424851	1.110976174955014
YBL046W	0.7925347863613469	-0.06497450138490601	2.5269811116609224	1.800219582170982
YBL047C	0.24559710450920796	-0.17202753318134104	0.4359461383710189	1.7713495838486568
YBL048W	-0.2785286533466109	-1.456344180629788	0.16399650562885001	1.218932237457421
YBL049W	-0.350132858820567	-1.510329210441873	-0.43642327700987305	1.481976711440919
YBL050W			-1.814733101792936	-0.407447683720599
YBL051C	1.284609850256591	0.746259038353094	1.451251551287613	0.990317900298458
YBL052C	-0.49839691721539237	-0.0661832571407753	-0.3598494809479681	1.276213594468068
YBL053W	-0.03446957731747102	-0.9710540634854861	-0.21384905823372602	-0.06246276112811
YBL054W	0.013097151160544995	-0.714499979762822	-0.5812401798739	2.10946229799082
YBL055C	-0.2515207386381359	-0.25508542366597425	-0.0025952305862689817	-0.219996107911948
YBL056W	-0.297863546877099	-1.778090366703289	-0.8704416514437571	0.7236378002176169
YBL057C	0.14277310116179998	-0.8116639046278636	-0.30439528656655895	0.640468558854696
YBL058W	0.110654309854607	0.7543348422114285	0.336625529094017	-1.003777569160042
YBL059W	-0.306111025485345	-0.47549705095780803	-1.23119328710002	0.421164710055234
YBL060W	-0.3469074286378737	-1.3428852936955131	-0.19777027937977298	-0.43362206338256903
YBL061C	1.8227360191470439	-0.09933904125022996	-0.089446438135664	2.4783886614343418
YBL062W	0.9879572328117361	-0.21993121142413197	0.06282052667183802	0.969321755420782
YBL063W	-0.172621759891417	-0.4289544681912118	0.5698135742207484	0.6344979251295856
YBL064C	-0.374874592606072	-1.203835826017378	-0.8727531090459739	-0.149950676140989
YBL065W	-0.07505673258587098	-0.3494476739136841	-0.7665875622021701	1.770831464716995
YBL066C	-0.0006230344799481036	-0.605237762279109	0.2275743415480035	0.333027038336586
YBL067C	0.009851335427149888	2.678411381323433	0.20015052749973017	0.7047388298731141
YBL068W	0.026625666109321017	-0.32622485472514995	0.09817202735242098	-0.275833189517393
YBL069W	-0.378004663852164	-0.48294465507514606	-0.8903450805298396	5.46500875135961
YBL070C	-0.5944522544522985	-0.11803069533170707	0.643054500954547	0.211169485530816
YBL071C	0.8117278009318971	-0.02995692625419999	-0.33862516212486005	-0.05559688046237998
YBL071C-B			-0.3630220974225883	0.503680627570011
YBL071W-A			0.1259729108874698	0.24310406577666382
YBL072C	-0.8475309835165681	1.188268648732318	0.36588215556196907	0.5124057023699731
YBL073W			0.12215659293002701	1.8947300230713848
YBL074C			0.035797825553789964	0.984412198785459
YBL075C	0.042091832013204	0.47363947566778003	-0.538575069190004	1.11957006551686
YBL076C			-0.10166638536281702	-1.230428709478748
YBL077W			0.238761520941421	-0.5585481250476021
YBL078C	-0.27006321218680673	-1.823722512124685	-0.3222187254767249	1.045145489961226
YBL079W	-0.30525352899689967	-0.2282058282589527	-0.520823073858806	1.355914546894153
YBL080C	-0.028651151282549914	1.468142684964185	0.1179569174274003	0.0002461090786899933
YBL081W	0.322480447219411	-1.056982469111049	0.4167013328753007	-0.7827674925585419
YBL082C	0.5949022160309769	-1.6166537115825932	-0.8162043640578609	2.2571602619810793
YBL083C	0.641641717376012	-0.814715486821475	0.3706806969977301	2.256216153414753
YBL084C			-0.10262486355640499	0.932093877975946
YBL085W	-0.07416908359078739	-0.5374451696934943	0.054954001753836024	1.332535755275885
YBL086C	0.10376387660508601	0.38941175790526006	0.58252169483722	3.7794742794030802
YBL087C	-0.252442070450545	-0.0932158276837	0.64823812638019	3.8566005461756
YBL088C	-0.469296528598448	-1.081590777346672	0.581497012722539	0.981749141733515
YBL089W	-0.30063086784662596	-0.987478729587183	0.20441393039088612	0.43664876768416
YBL090W	0.10613955609657899	1.154574630769891	-0.17575968279739002	0.808611969488563
YBL091C	-0.038643644951736	-2.135318675431751	0.08375124946637297	0.03512684913063999
YBL091C-A	0.2541342908136198	-0.2828575646242747	0.23693333830619803	0.281904519200508
YBL092W			0.3718222615754211	0.21271144885163
YBL093C	0.226721940508554	0.620233783572286	0.2306035686385087	0.84843508501828
YBL094C	0.2566538651714265	0.8793094641086715	0.2805651091833907	0.9083558253817101
YBL095W	-0.5252957887224969	0.09145678251035999	0.29195359547839006	1.4527470937640266
YBL096C	-0.22981161286267598	0.24017196768846	-0.09691670417448894	0.926876474891297
YBL097W			0.24444834711398	2.21086897123315
YBL098W	0.1305835940140003	0.1841741876584113	0.044347937678134	1.095121345458028
YBL099W	0.10126401625977	2.741280237666864	0.14587106962885987	2.547937304101622
YBL100C	-0.15981621279347014	1.1772053520720696	0.025632560388539005	0.505998756380718
YBL100W-C			0.305616586936278	1.616570088333431
YBL101C	0.29584044256726616	0.010713504858714501	0.6964294693118211	0.1404573340617662
YBL102W	0.391379630660982	-0.7516079065960489	-0.4572945810413993	-0.7547915234200353
YBL103C	0.105098070972779	0.348151752220472	-0.08417093394672104	1.900271584503999
YBL104C	-0.118756188877614	0.30178234734199805	0.8763509395853526	0.9982874352953774
YBL105C			0.3460385188138817	0.591052814547209
YBL106C	-0.071010985241623	-0.448275975728524	-0.4611628371160601	1.88818916162054
YBL107C	-0.216896041047912	0.24592834433235797	-0.917974745261068	-0.903459692876826
YBR001C	-0.10552265995209598	-0.22166860330515298	0.39328806394227	1.623240884218886
YBR002C			-0.226458848703342	0.128888323946261
YBR003W	-0.08931597590590301	0.8586791335688694	-0.05809564438077697	0.604683106786705
YBR004C			0.0017832784020739845	-0.6026797992176871
YBR005W	0.275922968174656	-0.348036680142773	0.25120870812670293	0.539336767310614
YBR006W	1.7803520206157308	-1.222543700877778	-0.12261277372276297	0.552748274229787
YBR007C	0.17920821417753896	-0.595563463905121	-0.16976602897739396	1.66550622169464
YBR008C	-0.29720820015391997	-0.522990868262817	0.795503980977201	1.4524229376103572
YBR009C	-0.400396226323005	-0.269794739135918	-0.3927224028180101	1.5799142806259194
YBR010W	-0.6073957129536629	-1.914325435812478	-0.842548497827269	0.350342230231415
YBR011C			0.022167014710123056	1.2367161725845661
YBR012C	-0.334092263920357	-0.797271745067268	-0.26438253879475104	0.661911178961802
YBR013C	-0.043037276784731016	-0.548788187113611	-0.21613385713838973	2.6470404256231572
YBR014C	0.021629913953290003	0.711221849417446	-0.936850194548057	0.808631820158503
YBR015C	0.7719556381528732	-0.29506346185972787	0.512594801897431	0.605054529055878
YBR016W	0.064940154717405	-0.245330177110089	-0.0023190964714592047	-0.0411173150299351
YBR017C	-0.15521766585192381	0.190364717148864	0.01882060827483989	1.846358145580271
YBR018C	-0.11860489299160304	-1.431091928251438	0.05243990864498699	0.844720345989326
YBR019C	-0.442684324933178	-0.886259635850661	-0.25755973681920097	0.786871274387557
YBR020W	0.5930397403802544	-0.31658033771444216	0.7366259334828461	1.2714434592295487
YBR021W	0.10561918669169033	0.40077591869313434	1.7424939103222878	1.637842628953264
YBR022W	-0.6599206451914499	0.840643713045453	-0.14155379790462996	2.373210547378212
YBR023C	0.83958554563126	1.0478836126988451	-0.007891350842933964	0.47204923809520405
YBR024W	-0.10076320820585509	-0.25338591951387357	-0.5904320640263998	0.9691146410542621
YBR025C	-1.0181132259656769	-0.658317524170558	-0.02767579723821001	2.0446839737733598
YBR026C	0.20383677930451993	2.1013225918009	0.14930746736759004	1.54640005929672
YBR027C	-0.57793425260563	-0.602749493516121	0.7799168043586417	-0.370387155006762
YBR028C	0.261725397232355	-0.9064518872013361	0.0361236997188501	1.445169652829047
YBR029C			0.44012671894612	2.28208019007387
YBR030W	-0.40948043784104	0.08374412021466601	0.06552926784494595	1.496566588193538
YBR031W	-0.567018629580835	-0.407122753462843	-0.6447166671051979	0.20019506242124002
YBR032W	-0.13831327594933096	-0.545653649619253	0.2190594843013381	1.040029833407047
YBR033W	-0.474705415443981	-0.247148527095696	0.22847886956395014	2.437488211755288
YBR034C	-0.7153528428404861	-0.2718401626565268	0.1166970657075499	0.1809614196482539
YBR035C	-1.966834694213357	-1.130690477524668	-0.073396106491005	1.06331879037355
YBR036C	-0.2377508190405206	-0.020260448964409407	0.096307188151535	-0.481337917784883
YBR037C	0.12044057295781181	0.1956563842603983	1.2453420413884428	2.445840698497388
YBR038W			0.602961668291267	1.140834152174325
YBR039W	0.00023295951674757965	0.2921961595533553	-1.127419714657071	-0.46918115914599295
YBR040W	-0.432554252145228	-0.5652585223768463	0.206104397265988	1.245203672403393
YBR041W	-0.40080982769334605	0.568364696279646	-0.014337159738333008	0.344661439210037
YBR042C	0.1457900066585138	1.028764161760264	0.08773133792515908	1.6560634580649771
YBR043C	-0.262086973672178	-0.6801053536264654	0.0755978036163117	0.985075369316128
YBR044C	-0.298892195508659	-0.559189978252195	-0.26447029234614994	1.9527861999175282
YBR045C	-0.17323910294994704	0.20466826847672293	-0.8115944188154001	1.1712208404820859
YBR046C	0.1870211689443213	-0.10401446944691789	0.455630984720149	0.74211649354513
YBR047W	0.07448849273510805	0.048217600203527056	-0.04637818852875997	1.323775912754956
YBR048W	0.8967555845439249	0.00534461819389398	-0.22871636644280502	-0.231402760485531
YBR049C			-0.06094257143936699	0.8381939578065849
YBR050C	-0.29180981059308697	-1.222170663638938	0.35114295796366	1.6068718937929005
YBR051W	-0.08609565292185298	-0.502062877209441	0.5868124310375519	1.5106358318414541
YBR052C	-0.6019108356382841	-0.978517356891447	-1.349873976335327	-1.626157138492187
YBR053C	-0.35055712697832003	-0.5806803037819064	0.1056566775726324	0.31785320769388903
YBR054W	-0.297448986795145	-0.557814124036309	0.12917605202194304	1.198738552467735
YBR055C			-0.63224961581187	1.6303107766995288
YBR056W	-0.350861354310467	-0.549924068217402	0.27406168769792194	1.336788867458091
YBR056W-A			-0.49559202146773007	0.07941855220688998
YBR057C	-0.35853732240268144	0.06647014556050801	0.3547506349905204	0.667180913622193
YBR058C	0.528965859722228	-0.623240116778957	0.5048111973964611	2.17347760914648
YBR058C-A			-0.263219208193312	0.54534657385176
YBR059C	-0.5304938737856542	0.9067490669135244	0.283589402367209	1.7357752309269538
YBR060C			-0.43476968315700604	1.252979595270938
YBR061C	0.155138908430676	0.5845560002067081	1.477687310009696	0.7878191817613509
YBR062C	-0.0785554289546332	-0.5713954295970465	0.10243602342489655	1.6045929156920935
YBR063C	-0.22979668411884402	-1.788930303714177	0.3356120272421801	1.775573447732346
YBR064W	-0.14643602647532905	-0.422112771351755	-0.13254808100579996	2.0098151446444943
YBR065C	-0.05852456274346496	-1.804800877156928	-1.44834381185794	1.826930773801195
YBR066C	-0.2203190026639639	-0.013544262795377397	-0.07724620638260904	0.292200394726756
YBR067C	-0.1598070543947377	-0.23902882551747628	-0.5790829427274189	0.519247576161209
YBR068C	-0.5499444837228	3.200542986066917	-0.08063144613408024	1.66532683229754
YBR069C	0.40053413962103	1.6216164392657864	0.07635123152503986	1.821750552707722
YBR070C			-0.026664643219565964	0.547346076952938
YBR071W	0.66448455593667	1.5966337264760062	-0.22984227401387203	0.282706412817223
YBR072C-A			-0.35521205163034136	-0.4573202052716474
YBR072W	0.209317400568204	0.15267184089634903	0.63790368455822	1.8840710814440451
YBR073W	-0.433384331855989	-0.8288638302708271	-0.12323456564057	0.894331161271459
YBR074W	-0.0008251098083111308	0.4761488859240748	-0.028161035133609763	0.7578470069278135
YBR076W	-0.1253317286407038	-0.1253313228567092	0.22892374493214596	1.393583368434811
YBR077C	0.7448134339791771	1.0899746852007661	-0.03745670066759199	0.809944369923352
YBR078W	1.082158747504224	1.185221086645647	-0.296061063065691	1.7902551605532369
YBR079C			0.333882894572051	2.2413270718660168
YBR080C			0.4296924725907998	2.5031678387045257
YBR081C	0.27513807965400805	0.9622654835396329	-0.9672835031303899	0.6045788247980859
YBR082C	-0.04265657701845299	0.489495485460357	0.6203233176283307	1.8249436370589
YBR083W	-0.2615981040781375	-0.141184411676415	-0.08792869087496102	1.038183004624247
YBR084C-A	0.1611830764489645	-0.20165811925969349	0.46743275489547104	-0.07928417111497799
YBR084W	0.25669493188052206	0.990620469800628	0.8870351482183301	1.751157565433087
YBR085C-A			0.2564758648440111	-0.5476194540843239
YBR085W	-0.09890660624680238	0.30092056499744646	-0.272689013255172	1.077396573000649
YBR086C	0.18823245459212312	0.9372465424309671	0.360709571105627	0.780403922417976
YBR087W			1.1847936605387521	1.8107720014705908
YBR088C			0.25854585461200985	2.651208775623485
YBR089C-A	0.064036163276629	-0.2364459167778657	-1.7557448544849823	-0.08532722285842598
YBR089W			0.338360190241497	1.142345831510797
YBR090C	-0.355686249459632	-1.016266749708582	0.22241540078367006	2.68751166085561
YBR091C			-0.24795749401294986	1.0050441958114882
YBR092C	-0.09961051566595103	-0.40638305757048	0.06900695793191991	3.277188018689678
YBR093C	-0.029045345693257008	-0.527397578214171	-0.16498288594259397	0.8056266728365311
YBR094W	0.224339236733908	0.598242265877883	-0.04533464183006003	0.766282319861589
YBR095C	0.018047935421026007	0.24470644892079302	2.330107499581167	3.31929759786955
YBR096W	0.328939790758355	1.039396748798512	-0.510551191765137	1.279042278707127
YBR097W	0.0005956361312439706	0.21557720632378796	-0.12682265693511985	3.6138982195786262
YBR098W	0.0851223648512674	0.15764916159606668	0.08541484948933409	0.9597075802619
YBR099C	-0.43205155446766996	0.3433636476580699	1.054990201246897	1.7216113624314024
YBR101C	-0.40236485065596805	0.1560159253150317	0.11367144163973039	0.328099664743776
YBR102C			0.23477998063898298	0.39928392055285455
YBR103W	0.22553709157277102	1.024901947396169	-0.06764859111590016	1.837735222298484
YBR104W	-0.014043199251528998	-1.2782079307108	0.3332956944352199	1.9211397917080009
YBR105C	1.02495738483806	1.1394039120903179	0.2847567207749786	0.6721638975581141
YBR106W	0.42284648537444003	2.520799967986947	0.057838496073850276	2.463912727876114
YBR107C	-0.55276239861953	-0.118002408146006	0.05362468216260985	1.968490683080578
YBR108W	-0.021331351588576034	0.025286692376053688	-0.12129044722339477	1.051782346367389
YBR109C			0.010288178260290104	0.6248602962762098
YBR110W			-1.8124268946028699	1.428895702443476
YBR111C	-0.012425786587097976	0.47641538361860797	0.823127202122091	1.7469790364512043
YBR111W-A			0.2018662099641412	0.02525395078847059
YBR112C	-0.326940667365824	0.15641052181061496	1.353730185973574	0.5586725937025601
YBR113W	-0.0032186443453259828	0.4905145742377473	0.3344920510410618	0.516856537390779
YBR114W	0.31177652529290767	0.3932394683996457	0.45290259931044097	1.183098616742443
YBR115C	-0.0591460204505605	0.0984311922005168	-1.2181342944974682	-0.04755228636159203
YBR116C	0.1436096738187135	0.500862493664737	0.461334177345417	1.5426215388338709
YBR117C	-0.08392877459727059	0.2867182759250957	-0.361348830006633	0.7273277107457279
YBR118W	0.011558371784279	0.09205518340317553	1.2182457046915909	2.091670688441791
YBR119W	0.48533709473865166	0.32195288769411295	0.09435972350265898	1.379185869338419
YBR120C	0.7839027132291929	0.7888793264108829	1.27804489098829	2.8171836028328
YBR121C			0.5071451704052897	1.4957558696530926
YBR122C	-0.05683214464910663	0.05463241956002929	0.2502794399964204	0.2765042324491085
YBR123C			0.579679470173621	1.682329243271076
YBR124W			0.4130459187811901	1.5309226098217852
YBR125C	-0.31293513731359696	-1.3407059487839141	-0.90552165379996	2.380611563909498
YBR126C	0.20185739235551003	1.8380964859275886	-0.009950404478480002	0.399332568369034
YBR127C	0.09658872663471996	1.237626527834024	0.027028974597760103	1.270905114847813
YBR128C	-0.389562110811532	-1.474138154999173	-0.8047604035681801	2.465202410754029
YBR129C	-0.19693992807899097	0.7699704197216601	0.07761669535398008	2.0922774376392077
YBR130C	-0.09984207990579708	-0.6560752258532154	0.5288756875512	1.8228251883792628
YBR131W	-0.013610115489373964	0.489354646228357	0.10745272890678592	1.7702708456745389
YBR132C	-0.1988358768642847	-0.06462172034548999	0.0032475445570959993	0.475298915493655
YBR133C	0.1668946073537725	-0.5022384369692217	-0.16743468747956047	0.29776037457197696
YBR134W	-0.074811495364706	0.3710648731713539	0.163066261191638	1.0676491974036342
YBR135W			0.5125019951173699	2.255401675326582
YBR136W			0.10609084564206794	0.9948071333156969
YBR137W	-0.217426150928965	-0.12779584058215	0.288457963058838	1.0193544315689689
YBR138C	-0.3674443550845044	0.8347532643954316	0.01456773459242	2.499551348100113
YBR139W	0.04316041175920898	0.383580756079217	0.188459246041205	1.554269994067957
YBR140C			1.247776580200572	0.985813881117374
YBR141C	0.1026383818433991	0.46855578866606074	-0.34800981148466104	0.9097597836733881
YBR142W			-1.08520462973101	-0.08831991211844403
