orf	hom | growth (relative abundance in pooled culture) | synthetic must, Phase I [10 generations] | Novo M~Gonzalez R, 2013	hom | growth (relative abundance in pooled culture) | synthetic must, Phase II [10 generations] | Novo M~Gonzalez R, 2013	het | growth (relative abundance in pooled culture) | synthetic must, Phase I [10 generations] | Novo M~Gonzalez R, 2013	het | growth (relative abundance in pooled culture) | synthetic must, Phase II [10 generations] | Novo M~Gonzalez R, 2013
YAL022C	0.47742316592035505	-1.2606054653389622	-0.004599645844180468	-0.08536953231491407
YAL023C	-0.10799611618506662	2.4251880622255806	-2.305644007548878	-1.4372045446979074
YAL024C	0.3786295239873848	2.7228619870173203	-1.1031540891831295	-1.7602470569384612
YAL025C			-1.5033102267482727	-3.522105350592898
YAL026C	3.9794472866117867	1.3032527011790604	-0.40319365657508527	-0.07042228324361405
YAL027W	-0.42720512338103134	-0.017828858310930916	0.7336735029841004	0.2508917688682534
YAL028W	0.0661495287060853	0.0039147206770242665	0.03842382382915944	0.3129596578747798
YAL029C	-0.5801584101444672	0.9265783388058297	-0.4683295426460384	-1.5821747803711381
YAL030W	0.29905671474455103	0.437658695891192	-0.04862801247546358	0.40760453340756436
YAL031C	0.07886983551225223	0.20776577687091863	0.2843462194199001	0.28953101659472597
YAL032C			-0.17535244182525395	-0.5999673427930111
YAL033W			-0.0036320966675931613	-0.041191971188016166
YAL034C	0.4743513908771476	0.9843674007118353	-0.791933359948523	0.09801231504641154
YAL034C-B			0.25278216987816327	-0.426268284655868
YAL034W-A			-0.2943291616860389	-0.2814590422337383
YAL035W	-0.08145380712043843	1.7134072538785046	-0.7589868139502142	-3.2893078893849412
YAL036C	-0.09216994562716006	-0.3007916869818283	-0.4169756402901553	-3.111865359528251
YAL037C-A			0.0363162444223216	-0.37714504040206154
YAL037W	0.07121333121043283	0.2715622003453154	-0.4054319421238575	-0.3466471664117166
YAL038W			-1.685710527940004	0.023845531505441404
YAL039C	0.4610357168841683	1.9404076564089705	-0.34990528128628834	-0.7684422221416597
YAL040C	0.17538121332449447	1.4287404662045682	-0.6330473634862511	-0.6736478757511138
YAL041W			-0.4994544921572667	0.5480598510218998
YAL042C-A	0.35929320537320025	0.5609842846857063	0.18369087821158145	-0.21802148069443242
YAL042W	0.2646124263883739	1.6563475846950928	-0.7809894185712478	-0.06909564717971747
YAL043C			-1.1341620524133569	0.3756348806660735
YAL044C	-1.1945540310319342	-1.1200599831353246	-1.9726251708585907	-1.102348798788121
YAL044W-A			0.9210596721015532	-0.29582663318893987
YAL045C	0.10853371419195773	-0.2206869558705194	1.094676310313619	-3.133138866679411
YAL046C	-0.16898437552708873	0.6594812652854951	0.15506855648523657	0.15156477685230402
YAL047C	0.056593961727120515	1.7857863821640243	0.6840502244906482	-0.0480655388667106
YAL048C	0.19349080051678832	0.10707781125526691	0.14499950415771737	-1.8991072072516024
YAL049C	-0.010234234583682427	0.22989626464970234	0.42403723303694996	0.0778591750772869
YAL051W	0.07810051135985215	0.10988758510442043	0.10284753346425739	0.1762857244000317
YAL053W	3.4294243930985906	2.5314406225087773	-0.056019869984961064	-0.0814274430526424
YAL054C	0.10080447423354114	0.3448526746842296	-0.14885423397994074	-0.30957950342545393
YAL055W	1.715734284757612	0.8773058911379374	0.4547090341623275	-0.9976579475522791
YAL056C-A	0.6451996804030455	0.9150821774664449	-0.22024824478050714	0.39012097518717154
YAL056W	1.9180479454523403	1.003250044752097	0.4951356629586043	-0.21656361677497707
YAL058W	0.4862942642431336	-0.18460478282604287	0.13202847689697736	-0.24752299022177615
YAL059W	-1.2456690370986434	-1.9347326764031914	0.04383438845690686	-2.4517181012090528
YAL060W	0.006137696873413858	-0.3546677077568133	0.27595357330273973	0.9754684249241288
YAL061W	-0.49330417203339716	-0.24344958100525593	-0.15909074581287017	-2.7410498255843994
YAL062W	-0.05013544497077033	0.6659907841557299	-0.05870918927026537	-0.8108377715171232
YAL064C-A	-0.16591922803474637	-0.42447963039864073	-0.5563434477197594	0.5098367675500833
YAL065C	-0.3620095990064663	0.17441627465794618	-0.18543076906417133	-0.4268379474877487
YAL066W	-0.7379050788845323	-0.03721570908650308	0.004258649448793708	-0.21130084850060343
YAL067C	0.5872608056043723	0.75039098379891	1.6156988860701516	0.1983381213701278
YAL067W-A			-0.7520255812741078	-0.4742035078960029
YAL068C	-0.00223366161432055	-0.06081517003307461	-0.8049826656556032	-0.4711966141680849
YAR002C-A	-0.03984423370858167	0.5564717376471071	-0.8290723113000694	1.5679372247156595
YAR002W	1.3394020063359595	-0.02131955802781884	2.9099052834749473	3.2251073996104593
YAR003W	-0.2540205005400572	2.0519368657271406	0.12167576058275942	-0.3773047971390996
YAR007C			-0.867215734973056	-2.3582741847518554
YAR008W			0.1749588457125847	0.5464834690760441
YAR014C	-0.31032763068200175	2.797852507032564	0.45504207029209337	0.9998372718526147
YAR015W	-4.069755609842466	0.7582304677028122	0.036643599472948894	-0.27324165531327027
YAR018C	-0.9826091280759348	0.13375550487699814	0.2886791323069288	1.6219050489736524
YAR019C			0.2561551772945266	-0.026990334950726367
YAR020C	-0.006302039996840013	-0.19889372599001792	1.717118383773751	-0.3462567201284591
YAR023C	-0.30633741698164085	-0.4347135554422384	0.4156385259363702	0.6763602112776258
YAR027W	-0.001681132592240478	-0.42084538750373013	-0.37980149660000045	0.6713696303213806
YAR028W	-0.17178638498575732	-0.5272176150044016	-0.31127611642502656	0.7359190008336222
YAR029W	0.42651814225533835	0.20515067513468502	0.3001737153554139	1.138294072002756
YAR030C	0.02601844473095949	-0.026243563507175847	0.046790532763894034	-0.46680779818390744
YAR031W	0.29666647382091715	0.3738861146108975	0.21913017978343816	0.20046044146818584
YAR035C-A			0.2742961367951173	0.7585025805520563
YAR035W	-0.1403193604095157	-0.11517970313852777	-0.33255105798297296	-0.2009115899406068
YAR042W	0.3399550674925749	-0.09798650301424922	-0.9395867733507701	-0.3568721047271257
YAR047C	-0.08862318141789204	-0.7548367199627818	1.996894038595309	0.11870025871884672
YAR050W	0.05399366554242162	-0.08984507959165743	0.3936209230843576	0.23871024806371716
YBL001C	-0.020281103945658106	0.07405015600371996	0.1519999680837908	2.0431081685398684
YBL002W	0.008191101243167515	-0.4192613273737482	1.2292581752786953	3.0002940012519392
YBL003C	0.009561442621958828	-0.35839177533819555	0.7260035196065445	0.21499540304310943
YBL004W			0.26721397630365906	0.1742422909174804
YBL005W	-0.47870532712298314	-0.6521513773848704	0.5141257040224048	0.3224526279825205
YBL006C	0.17254631022556186	0.840131695609731	-0.03933225359576002	-0.14511369514473077
YBL007C	-0.04357097226971647	1.0206504725859882	0.22599621442219886	-0.16593177615362978
YBL008W	-2.252958619877604	-0.00361255811100964	-1.4856874050656637	-1.090007230367368
YBL008W-A			-0.9235190220827105	-0.39958558976098335
YBL009W	-0.19978811398542848	-0.17977586723805022	0.3573582004020539	1.3293395545253568
YBL010C	0.7991428087656162	0.9928612708309622	-0.05873217859933101	-0.7903784213589349
YBL011W	1.9023864147758673	-0.295763164681886	-0.7832210337344199	1.5411054435906077
YBL012C	1.328312016299531	1.1631394221019868	-0.35055280160323654	0.03168051856930518
YBL013W	-0.682729865602886	-0.002003909178594852	-0.8049035744398135	-1.4990265395737443
YBL014C			0.4263516332804445	0.1282254075173982
YBL015W	2.8240150599233966	1.2659723215184406	1.5033584799344897	1.363237854177879
YBL016W	0.22515504189889882	0.634165551102637	-0.48071958582253493	-0.141720760646541
YBL017C	-0.0689182573860903	-1.1694555111790181	0.2381526095807955	-1.1382519550910366
YBL018C			-0.3518366042110185	-0.13000624409349404
YBL019W	-0.5060379266787233	-0.7358821241990721	-0.20032247217033183	0.09586308201006473
YBL020W			1.1220339195362303	-1.3616358640319088
YBL021C	0.09380480508234296	0.22477782986067255	3.2873647591413295	0.3310848346193016
YBL022C	1.256052903809021	2.024343817131698	1.4349525200661721	-0.3224768204625565
YBL023C			0.5312712936983264	0.08336108566642761
YBL024W	0.8886683623232897	0.6031313105876289	0.8356943760520521	1.0375041654393138
YBL025W	0.07903519529380651	0.6693021484143231	-0.24598293161994758	1.0087096031992382
YBL026W			0.23910633223920952	-0.13546846055524345
YBL027W	-0.3921652513456305	-0.20035359902485	0.07289264181031214	1.1532553814934483
YBL028C	1.1012197332417593	0.58026130611442	0.3230187761166327	-0.17503484062073182
YBL029C-A			-0.3661960975700961	0.4462061980308047
YBL029W	-0.2244293654294011	-2.121363460329108	0.2238371591677087	-1.1731847692188357
YBL030C			0.031231629534729275	-0.8139775212613143
YBL031W	-0.3863288315016317	-0.3132592334554348	-0.24125527312759124	-0.2409905376912091
YBL032W	0.8083422921087616	0.8703089675993764	-2.8473505699098567	-0.8858966867990077
YBL033C	-0.07295852975606844	0.9738167217896001	0.757251224205348	0.9968538119711533
YBL034C			0.051761070823714776	-1.772329736348511
YBL035C			0.641677748212572	0.4688696425893504
YBL036C	-0.03326007856908512	-0.4479859793689829	-0.9730788730443936	-0.588167296078448
YBL037W	0.5637995126820755	0.09052531280641754	-1.2317375746433643	0.6235843614315842
YBL038W	-0.07161029199810251	-0.5237655385866281	-0.198011764798622	-0.6965156239417872
YBL039C	0.263907282707721	0.3986396435425368	0.5934756918438565	0.8884220006815116
YBL039W-B			-2.011689987666652	-0.3751866779465075
YBL040C			-1.8976309158198408	-0.3598935683568467
YBL041W			1.1962386020481741	-0.35237559593678974
YBL042C	-0.18745990408577265	0.40204992938742035	-3.145673698568476	1.7527683926742899
YBL043W	0.24425206089774246	-0.3101639872791491	0.03613965376475171	-0.5581644522843281
YBL044W	0.40827168631614463	-0.41794980570468393	0.683326764466636	0.1300819426816694
YBL045C	-0.07303177096887684	0.1977978091853772	1.3432122744614823	0.4591386241588747
YBL046W	1.3773207802084775	0.14785262699988344	4.160104216000516	1.1101178154780633
YBL047C	0.5197558512218922	0.04145574046789008	0.6930290140164743	1.0828505714761707
YBL048W	-0.302041372172157	-1.2349891235090782	0.24211841715276486	0.5611013698740469
YBL049W	-0.4143123994205859	-1.2886432703833564	-0.7534175570218553	0.8095425985633822
YBL050W			-3.038747011190579	-0.9749880214525312
YBL051C	2.148864470152071	0.9541139857867874	2.376472985316927	0.34517884559652173
YBL052C	-0.6467814007847934	0.14665127990261795	-0.6264531050450847	0.6152026802007956
YBL053W	0.08062837457980106	-0.752673427610968	-0.3843746838146059	-0.6491553713678537
YBL054W	0.15521010387524523	-0.4976918051655136	-0.9935336235446648	1.4021925324186189
YBL055C	-0.2596946090443779	-0.041093074835952044	-0.034101772784167705	-0.7979430559818828
YBL056W	-0.33235730604836544	-1.5547632754159455	-1.4730489177721857	0.09330382717193597
YBL057C	0.3585340849136516	-0.5942601966943674	-0.5345063587487803	0.01475183100013951
YBL058W	0.3081737789767602	0.9621402917432943	0.5283488312988904	-1.538211902187011
YBL059W	-0.3452888495160744	-0.26015376378397115	-2.0711991476993084	-0.19237708840630494
YBL060W	-0.40925512160384125	-1.1222256443565493	-0.3577149979868656	-0.9997092974592987
YBL061C	2.9926134842035883	0.11369871293112942	-0.17810685725346942	1.7506374841097414
YBL062W	1.6837312579892332	-0.006154328419790649	0.0743619079795047	0.32534832814768777
YBL063W	-0.135985822191517	-0.21389644799921304	0.9149901352394043	0.009112664526665247
YBL064C	-0.4531059290690105	-0.9840284332489112	-1.476881468368159	-0.7317862845822912
YBL065W	0.016990190412920898	-0.13487696366219531	-1.3008519234447151	1.0823612163807066
YBL066C	0.13369768954564876	-0.38909927340093703	0.34753470197190295	-0.27562168626458144
YBL067C	0.1501208627582563	2.874423856024261	0.3020641924657915	0.07545405697054354
YBL068W	0.17642199024967406	-0.11179648087069582	0.13297704972901497	-0.8506802716717045
YBL069W	-0.4580136898888319	-0.26755572033681685	-1.5060501283211578	4.571451597907987
YBL070C	-0.7973903114332631	0.09512162300635424	1.0364284679754479	-0.39071416353912897
YBL071C	1.4074142565282937	0.18265557377575753	-0.5912617713703423	-0.642670658715288
YBL071C-B			-0.6317135143854676	-0.11444214598632042
YBL071W-A			0.179072765548614	-0.3605524717392307
YBL072C	-1.1942023240615842	1.3934144481127406	0.5768582658212386	-0.1062014547036557
YBL073W			0.17274505629355608	1.199381390210068
YBL074C			0.029556470416877388	0.3396010065416174
YBL075C	0.20067199514994674	0.6831653522853405	-0.9227920294864328	0.467255414061637
YBL076C			-0.19836834333189574	-1.7522802189696356
YBL077W			0.3660837902227035	-1.1176999314588083
YBL078C	-0.28876807671651455	-1.6001157340725471	-0.5640588071051506	0.39696261256038246
YBL079W	-0.34394434731843887	-0.01437822879604754	-0.8933580393405397	0.6904789338646115
YBL080C	0.08975131175347296	1.6715730913246052	0.16578171470552508	-0.5899278630763288
YBL081W	0.6403042436973461	-0.838075164206368	0.6611198452299606	-1.3294714783640595
YBL082C	1.0674449629730167	-1.3943160915412969	-1.3831198842932932	1.5416908579031343
YBL083C	1.1407296505741527	-0.5972930752494942	0.5848145669975142	1.5407991627130315
YBL084C			-0.19995756399012457	0.29018720321004216
YBL085W	0.018381969902050453	-0.3217221925280019	0.06131868593043332	0.6683980453100821
YBL086C	0.29736999986923524	0.5994538797633074	0.9360610452987754	2.979491695198224
YBL087C	-0.2611392011368556	0.119784396336043	1.0450232640449486	3.0523362001255103
YBL088C	-0.6011537661825053	-0.8625326441595614	0.9343620541316703	0.33708579245619896
YBL089W	-0.33669629655762984	-0.7689974242902131	0.30913319830682606	-0.17775264773978788
YBL090W	0.30109492042603064	1.3599269462102055	-0.32121996343869186	0.17356054840552393
YBL091C	0.07408369109366424	-1.9098020743363862	0.10906643989192875	-0.5569835712428368
YBL091C-A	0.5331416386887492	-0.06869499587177663	0.36305254169733475	-0.3239060743588094
YBL092W			0.5867073570700536	-0.3892578042542692
YBL093C	0.49016074521088054	0.8288611600790925	0.35255736216688993	0.21117283351690375
YBL094C	0.5370921776201901	1.0863489240654902	0.4353969227140512	0.26776699850513735
YBL095W	-0.6889571908230552	0.30332511837506854	0.45427979121022205	0.7819356999283542
YBL096C	-0.22565602380565572	0.4511288042442025	-0.19049305569886613	0.28525945082928295
YBL097W			0.3755129266325322	1.4979694864678526
YBL098W	0.33942168110891563	0.3954742436220434	0.043733125565718095	0.4441639954915633
YBL099W	0.29345037130707874	2.936907379027026	0.2120652375151988	1.8163250462784817
YBL100C	-0.11590750531545654	1.382418960178606	0.012701783993061381	-0.11225271101636802
YBL100W-C			0.4769339406977522	0.9366638546089291
YBL101C	0.5985343411001155	0.22307672926957248	1.1249277190936795	-0.45750064085299647
YBL102W	0.7483339613705159	-0.5345722915418354	-0.7880235686692473	-1.3030486303897602
YBL103C	0.2994619352690972	0.558446763295075	-0.16935972007734185	1.2046153048798074
YBL104C	-0.05152789194826509	0.512361563963286	1.4232494955623054	0.35270594181995935
YBL105C			0.5439561949494978	-0.031920536019896306
YBL106C	0.023333675510196824	-0.2330995309066036	-0.7944373947805723	1.193203652921291
YBL107C	-0.20540519488371736	0.45684989912903345	-1.551861951964671	-1.4434632991622982
YBR001C	-0.030778525667954918	-0.007881071546301101	0.6222990865377338	0.9429643128585182
YBR002C			-0.4052825559438966	-0.4684273828000475
YBR003W	-0.005367433482613758	1.065845040142476	-0.12612515394457155	-0.019046946622281638
YBR004C			-0.026841913370499508	-1.1593815801507368
YBR005W	0.5673049559620323	-0.13347461809923689	0.386722055280818	-0.08076550175455537
YBR006W	2.9261579593847675	-1.0026216445328442	-0.23309884979474832	-0.0680985515346321
YBR007C	0.4156621200494853	-0.3794842703589763	-0.31128208636153776	0.9828832368884695
YBR008C	-0.33132976235413425	-0.30735648383753383	1.2891998555865847	0.7816295397118508
YBR009C	-0.4931222942460585	-0.05571223454358974	-0.6809585981086768	0.9020430402365827
YBR010W	-0.817684864979062	-1.6901633378565064	-1.4268002120144319	-0.2592677690573612
YBR011C			0.0069556785302365455	0.57789800744263
YBR012C	-0.3891617248868463	-0.579956248996456	-0.4681625589869749	0.03500403704367818
YBR013C	0.06719474433450826	-0.3329956867684403	-0.3881630325151618	1.9099263331821683
YBR014C	0.16858895554558592	0.9192915454221391	-1.58315870356623	0.1735792970405191
YBR015C	1.345053930880705	-0.08082608119826366	0.8201176012339003	-0.018696144328211383
YBR016W	0.23649677169658778	-0.03139761975653125	-0.03364392403744277	-0.6289949445957436
YBR017C	-0.10869726416327577	0.40162683036074603	0.0014071138645409547	1.1536949384252788
YBR018C	-0.051290669226101246	-1.2098916462504654	0.057150152173460624	0.20766432290408826
YBR019C	-0.5594274538371922	-0.6683987186726618	-0.4568498990651469	0.15302681537681573
YBR020W	1.0645247147397219	-0.10221107665724573	1.1915761328767995	0.6106973650283265
YBR021W	0.3002790129349999	0.610748387780399	2.85937220683868	0.9567554233421565
YBR022W	-0.9000407553832274	1.0479201616146487	-0.26450432893783987	1.6512984655338514
YBR023C	1.4510935012530957	1.2538898545632042	-0.04288309277314848	-0.1443174790327198
YBR024W	-0.023315995595134732	-0.039403987218372495	-1.0087743794438842	0.32515271199609874
YBR025C	-1.4616648769009948	-0.4418537008873877	-0.07568702209917136	1.341010458462442
YBR026C	0.45427820814317554	2.3008721365879596	0.21776301375342222	0.8703894031177319
YBR027C	-0.7714910919231543	-0.38662625563773945	1.2633552789948665	-0.939984954670297
YBR028C	0.5450440305935588	-0.6884672084644176	0.030096791478494856	0.7747789301711409
YBR029C			0.6999606949433718	1.5652273247996455
YBR030W	-0.5073657838863808	0.2956597282281091	0.0788531811862363	0.8233224999312171
YBR031W	-0.7543760607327576	-0.19219854336471337	-1.0987818654917774	-0.40107932772680444
YBR032W	-0.08219221174617487	-0.3298803613589586	0.3334165017574416	0.3921309581232981
YBR033W	-0.6096345708838349	-0.03320482478237269	0.3490344696437245	1.7120076744112953
YBR034C	-0.9869550606464681	-0.05774512133418439	0.16369279667600117	-0.41924519059527204
YBR035C	-2.949202279317199	-0.9113314043714802	-0.15149433879268812	0.41412699930990754
YBR036C	-0.23810421490314493	0.19229261979537576	0.1298850221772677	-1.0447761461033649
YBR037C	0.32351804268651985	0.4068860639927425	2.035061308925456	1.719896462331428
YBR038W			0.9699518821317149	0.4873389981648657
YBR039W	0.13503983592785346	0.5028341314627096	-1.899135655584602	-1.0332942852325104
YBR040W	-0.5435441175097168	-0.3493650726955812	0.3119361049331174	0.5859143130184777
YBR041W	-0.49377079597039425	0.7773099867719498	-0.053570673068759254	-0.2646331838098757
YBR042C	0.36326440874010185	1.2348875898171257	0.11566569154167487	0.9739647001754589
YBR043C	-0.27626182117344367	-0.4635079892293251	0.09554748383497144	0.34022736032497153
YBR044C	-0.3339701643683274	-0.34333372365473674	-0.4683080602176226	1.2542145052732117
YBR045C	-0.1369537784573129	0.4158427129200425	-1.3754762881618074	0.5160387311972865
YBR046C	0.4279123566341396	0.10905194118647292	0.7256677998348466	0.11075665256430203
YBR047W	0.251467983382648	0.26035095597690017	-0.10669683202083365	0.6601245164802721
YBR048W	1.5407326356317614	0.21774074937536209	-0.409025670656233	-0.8087164538704508
YBR049C			-0.1308455485495289	0.2015002553817062
YBR050C	-0.32286541675501496	-1.0022508936992895	0.5524196949015759	0.9275040675537988
YBR051W	-0.00031816344186837327	-0.28655676381014855	0.943175371586212	0.8366106717969267
YBR052C	-0.8090849118554544	-0.7600909772902611	-2.267979631937082	-2.1260392858016837
YBR053C	-0.41497762601704685	-0.36469233151993175	0.14538709810481598	-0.28995312258676026
YBR054W	-0.3317073011226897	-0.34196630227081426	0.18438378680729456	0.5420287627417728
YBR055C			-1.0781106644200162	0.9496417113531265
YBR056W	-0.4154546359199025	-0.3341246058741009	0.4246138169083919	0.6724150406124322
YBR056W-A			-0.851523274651058	-0.5151507778510354
YBR057C	-0.42749008575325803	0.27849162854523596	0.5584014636028979	0.039981215746837176
YBR058C	0.9640607775497988	-0.406991288572177	0.8072118667569176	1.4626539529441835
YBR058C-A			-0.46623367939792976	-0.07508933719326832
YBR059C	-0.6971074711858145	1.113620345127739	0.44041140216326313	1.049251173565039
YBR060C			-0.75067578832135	0.5932585457337697
YBR061C	0.37792291655619753	0.7934020515908933	2.420305233309778	0.15392209847880484
YBR062C	0.011504447882139614	-0.3554643658235574	0.1400470391041701	0.9253516097927735
YBR063C	-0.2256326164457884	-1.5655367727079654	0.526668377751937	1.0868399422361361
YBR064W	-0.09492818918772636	-0.2070966850210082	-0.24957225073978995	1.308077416302137
YBR065C	0.04291162447628071	-1.5813100728513647	-2.4312491751273413	1.1353461016605084
YBR066C	-0.21077218994109378	0.19896764137825854	-0.15787806074370836	-0.3141817873307003
YBR067C	-0.11589314550478849	-0.025134890162172036	-0.9899567807319423	-0.09973941615370827
YBR068C	-0.7276048413304513	3.393355232113603	-0.16349101363307603	0.9827138065197017
YBR069C	0.7626876731126755	1.8241061802810854	0.0967967174691293	1.130453467065852
YBR070C			-0.07401046141596503	-0.07320083902525143
YBR071W	1.1765458283181802	1.7992765905595158	-0.4108925003693826	-0.3231486988762615
YBR072C-A			-0.6187639384871476	-1.0220918071521126
YBR072W	0.4628714880372901	0.36416497981428764	1.0278880714609022	1.189314193152774
YBR073W	-0.5448456318720136	-0.6113547012243553	-0.23412982219193929	0.25452093128790854
YBR074W	0.13338084775476913	0.6856593819622292	-0.07649157883576027	0.12561386668298027
YBR076W	-0.06183793727351483	0.08786574220265086	0.34977210262296565	0.7260565233312029
YBR077C	1.302496610061388	1.2957229441062685	-0.09190441117500174	0.17481897895193393
YBR078W	1.831433487947365	1.3903855650246717	-0.5206876613110278	1.1007065812772396
YBR079C			0.5238013606632114	1.5267366672802027
YBR080C			0.6826600197982757	1.7740410141428475
YBR081C	0.5660742986297518	1.1687964926997467	-1.6336191553749937	-0.019145439264952872
YBR082C	0.06779165835024742	0.6989241780415222	0.9987386526310006	1.133469283317385
YBR083W	-0.27549530346473994	0.07210981951622752	-0.1755903312471237	0.39038665836657166
YBR084C-A	0.3873998033924346	0.01200676502131227	0.7452359205200768	-0.6650429195916827
YBR084W	0.5371565677155113	1.196977686685584	1.4409646248056671	1.0637795383960515
YBR085C-A			0.3954553517932197	-1.1073779794294012
YBR085W	-0.02040495695215854	0.5115050636214472	-0.48193524666819926	0.42742323610261534
YBR086C	0.4298115786570619	1.1439308967084898	0.5682817764139209	0.14691850659786035
YBR087W			1.934668062305595	1.1200844039288222
YBR088C			0.39888753264369003	1.9138632719819304
YBR089C-A	0.23507936824929132	-0.022567812486003005	-2.9409405698529985	-0.6707504837059914
YBR089W			0.531225014971137	0.4887667547189188
YBR090C	-0.4230197772573026	-0.7976089980022173	0.338980834714301	1.9481507568146392
YBR091C			-0.4409287411972783	0.3590875922654557
YBR092C	-0.02150864399197086	-0.19146338118754513	0.08461942288699693	2.505090488909291
YBR093C	0.08913323895826862	-0.31173618435423817	-0.3033513167592454	0.1707409842572975
YBR094W	0.48642481100649204	0.8070044319366614	-0.10496656211746495	0.13358088259443296
YBR095C	0.1629726316615737	0.45563549291113714	3.8336746597828	2.544862301761343
YBR096W	0.650432100429609	1.2454550080178652	-0.8763265749510981	0.6178743264714186
YBR097W	0.13560849074077924	0.4266847881310072	-0.24007911644511765	2.823107798888329
YBR098W	0.26814124633148234	0.36911179371422653	0.11182479948863787	0.316267896032406
YBR099C	-0.5427559182093925	0.5536880057962876	1.7194452847857749	1.0358736300692963
YBR101C	-0.49620897713940343	0.36748856780126365	0.158676110532508	-0.2802755105060513
YBR102C			0.3594821313195221	-0.21304313831923669
YBR103W	0.4883029743401047	1.2310490475865772	-0.1419645756444917	1.1455507275905916
YBR104W	0.11265568964109594	-1.0579446993408264	0.5228277437419192	1.2243249872760669
YBR105C	1.7417452398335584	1.3448492113074832	0.4423468938007033	0.04468756305317567
YBR106W	0.7976720704881703	2.7177784684111694	0.06610136955597339	1.7369652002363427
YBR107C	-0.7320231600319919	0.09514973681534068	0.05911458554515829	1.2690471342726857
YBR108W	0.10122831126007442	0.23756059537473992	-0.23090634442135768	0.4032310155236215
YBR109C			-0.012740223169026935	1.0080778280975785e-05
YBR110W			-3.034923166127512	0.7594084486392835
YBR111C	0.11519169405757308	0.6859242462494939	1.3350009953349495	1.0598329857137168
YBR111W-A			0.304908908217953	-0.5663083631980076
YBR112C	-0.37794845764466195	0.36788074575140645	2.2147760688794347	-0.06250312811944099
YBR113W	0.12962793157552333	0.6999370206597508	0.5248113826450592	-0.10199771339513496
YBR114W	0.623521146918029	0.603258129603918	0.7211439551759642	0.5272570977477479
YBR115C	0.041937216692474674	0.31025678078554836	-2.049546468526772	-0.6350726703886747
YBR116C	0.3598457798195296	0.7102215160228452	0.7351240729129074	0.8668206519776608
YBR117C	0.003079369619394405	0.49738982266499454	-0.6289391256075415	0.09678888766940574
YBR118W	0.15279739165899256	0.30391985157248613	1.9901337786706854	1.385388646483349
YBR119W	0.8956535348485585	0.5324084758266867	0.12665599613174183	0.7124583195316978
YBR120C	1.3637862159825958	0.9964730472383888	2.089284810842047	2.0706237976030435
YBR121C			0.811081749396077	0.8225567894516953
YBR122C	0.04556523283251823	0.2667264578729589	0.385181266852288	-0.32900655738920603
YBR123C			0.9313484475777877	0.9987723072324416
YBR124W			0.6550589252929143	0.8557712037452139
YBR125C	-0.3559886406798024	-1.1200596570007273	-1.5312138972241436	1.6582886053103598
YBR126C	0.4511746501242502	2.0392593858896295	-0.04629714078790974	-0.21299719124784738
YBR127C	0.28611980230747985	1.4424698048281863	0.015017131721976383	0.6101889075130212
YBR128C	-0.4761350618656417	-1.252674035745218	-1.364145035888997	1.738183284744854
YBR129C	-0.17411522681443445	0.9776800362820725	0.09889494074916533	1.3859617112348328
YBR130C	-0.021871722597611887	-0.4396251459773798	0.8471123935915383	1.1314684429845163
