orf	het | growth (relative abundance in pooled culture) | glucose limitation, chemostat (glucose [unknown], culture dilution rate [0.1/h]) | Pir P~Oliver SG, 2012	het | growth (relative abundance in pooled culture) | nitrogen limitation, chemostat (ammonium [unknown], culture dilution rate [0.1/h]) | Pir P~Oliver SG, 2012	het | growth (relative abundance in pooled culture) | phosphorus limitation, chemostat (phosphorus(.) [unknown], culture dilution rate [0.1/h]) | Pir P~Oliver SG, 2012	het | growth (relative abundance in pooled culture) | nitrogen limitation, chemostat (ammonium [unknown], culture dilution rate [0.2/h]) | Pir P~Oliver SG, 2012	het | growth (relative abundance in pooled culture) | nitrogen limitation, chemostat (ammonium [unknown], culture dilution rate [0.3/h]) | Pir P~Oliver SG, 2012	het | growth (relative abundance in pooled culture) | synthetic complete, chemostat (culture dilution rate [0.3/h], minimal complete [standard]) | Pir P~Oliver SG, 2012	het | growth (relative abundance in pooled culture) | synthetic complete, turbidostat (minimal complete [standard]) | Pir P~Oliver SG, 2012
YAL064C-A	-0.7042909682568808	-0.49225018222259515	-0.5068165329206386	0.025095116761166856	-0.41787704411791493	0.03042024490252158	-0.22042641297288557
YAL065C	-1.0482782380367972	-0.7327726237314655	-0.5261723942714275	-0.8593480776805043	-0.7762905510291918	0.626564826826662	-0.010322580695906665
YAL066W	-0.3363960292011505	-0.8155771999524258	-0.5943431803551816	0.0842753900620361	-0.7846307579328002	0.35968154668570895	-1.3284193814723348
YAL067C	0.6513827342129226	-2.6510047522070215	-0.17134553172003958	-1.7364826182694222	0.861990191055199	-1.6045517427538152	-1.3846571052303385
YAL068C	-1.2236331143277202	-2.796486321353363	-0.6142817049091894	-2.4866903602696437	0.5708867948139627	-0.13069999002343916	-1.0303470040077278
YAR002C-A	-0.6923369590047115	-0.8607818840435342	-0.3754304957965605	-0.7342113340107899	-0.29382374797606325	0.2071448686470372	0.2553408206513799
YAR002W	-1.291423318383672	-3.078428959399754	-0.20106246703688113	-4.894618988965788	-0.606576617749065	-0.030951442546987888	-4.86966591086096
YAR003W	-0.4089548157229763	-0.3401542496234731	0.9423987378114608	0.027721704668143447	0.10766886138085989	-0.2799293384315398	-0.9412788397317913
YAR007C	-0.5775758093951265	-0.6122927955216585	0.44081549485574084	0.12819461284357236	0.870757102465475	-0.3955115650201501	-1.0989031242722158
YAR008W	-0.18030440709064202	-0.33184006857458787	0.9813054228825636	0.21135128288704141	-0.43859591849721935	-0.3448700734044642	-0.8700731159215177
YAR014C	-0.3753717493818547	-0.3989686784816241	0.9514482467461639	0.21977079044945488	-0.09632759873323586	-0.593366203799322	-0.3837461835262704
YAR015W	-0.2278384628530045	-0.20837904089975054	0.7141410007745651	0.5586190857126169	0.8518358343057489	0.0008882902440301404	-0.9315666944029494
YAR018C	-2.2993382908804993	-3.457832155520843	-2.254190289271448	-0.6410685976273015	4.037117658815589	0.057129482934242026	-1.9851729105232665
YAR019C	-0.9724825105239192	-0.7898879885921019	0.7676153778788183	-0.2301126188506019	-1.0388723993400437	-0.7855219022229943	-0.16080816973480194
YAR020C	-0.36350254445644287	0.013178777176107754	1.0967379716770083	0.1703270546011685	-0.7902294304126399	-0.44368779311972834	1.1023194924347928
YAR023C	0.02395174883637362	-1.0216591508588337	0.7077568424087849	0.2824392669056977	-0.017973884501891153	-0.9275216550255337	-0.06860345746322886
YAR027W	-1.119372850708795	-0.9250542421007287	0.04053129922560634	-1.048748423958547	-0.026595850880926735	-1.014552538083217	-0.1379482247042716
YAR028W	-0.6719117882626306	-0.4020769665570187	0.21202350499175784	-0.03613112972192884	1.3734363969831236	0.5780994950051362	-0.4461535733454095
YAR029W	-1.1692866286308958	-1.0011742622914201	0.559774938523498	-0.17903850175305594	-0.7484544875805195	0.20162033750209302	0.41863720305980623
YAR030C	-0.2873473069647582	-0.49485950082365965	0.8299806253357278	0.0403654081132797	-0.11247998168544848	-0.06227683374393018	-0.2914863030779627
YAR031W	-0.33399903270188497	-0.5121877978923243	0.6941722513250398	-0.19342107910476347	0.09375836978407105	0.11581835711905276	0.133598642684739
YAR035W	-0.9922336286384292	-0.4235589352085396	0.6884369004990456	-0.3926638812607119	0.098155518366215	0.1459747656149357	-0.41469519783473624
YAR042W	-0.6384529578904438	-0.7860813753662962	-0.37537379968820195	-1.2144361464650966	0.9464841461497081	-0.1706972246202146	0.1735058638671806
YAR047C	-3.578575680943475	-3.5070068198868456	0.11002536964802413	-5.859172626126227	-1.2742099214684437	-2.39258526919785	-7.858916205974603
YAR050W	1.1859521170336969	0.30929206372834955	0.6975554852819215	1.2111543143077859	-0.4196162432667225	0.3361176475593881	1.119906724412172
YBL002W		1.532206133601627	1.8657980044652696	-3.2810116993683307	-2.1304532076852007	-1.4535918232013902	-0.2591511612858146
YBL004W	0.20792181843876828	-0.023628360949042207	0.4772378417756682	-0.042449826360162125	-0.24580981362709967	0.3702356137757551	0.429726971818541
YBL006C	-0.7842500402573652	-0.6388525652063304	1.7408004387355407	-1.0579998440925646	-0.06669086916663167	0.7417782423351692	1.1192673726734716
YBL007C	0.014156969662876717	0.17367299040071366	0.2124038703073313	0.5590150950008043	-0.2470431140648186	0.17122000211163993	-0.2651243853686165
YBL008W	-0.09834151170499404	0.21468610716222192	0.8673460092131204	0.5752203738135864	0.545086639778624	-0.10254363520337617	-0.4998878767444866
YBL009W	1.0714594576399172	0.5298470715519796	1.1598817544861253	0.2300221214950157	0.43657956408766924	0.28917154802177386	0.022766110128683428
YBL010C	-0.009466207247230306	-0.5552663870065577	0.6404753825985999	-0.1389796553469843	0.28302557944249757	-0.5386163482858968	0.3246194498191395
YBL011W		-2.20601399010972	-0.5500446704444838	-0.15522239649585612	-1.6485600380601217	-2.325776755025149	-3.791439926477237
YBL012C	-0.5876825660507237	-0.3249449304074199	-0.021827252928360866	-0.23645838320816645	0.23599371778884812	-1.0723986229623195	-0.5125014687619572
YBL013W	-0.37768994911648474	-2.469836391902962	2.232556152946046	-1.3537945449842517	-1.8616696515420599	-3.146918577269278	-3.9163318583530238
YBL015W	0.5192391505326948	-0.014556808912826841	1.4338348835614447	-0.0009148704477343031	0.5806640779355349	1.0408282298571296	0.12242753622953643
YBL016W	-0.27105072415710746	0.1029936349102182	-0.6381772310018746	0.0457818298388845	-0.7805362104326493	-0.1416102094671993	0.4062248359268513
YBL017C	-0.7175265630451937	-0.7496940083925941	-0.1469315998107038	0.07925019879395244	-0.4240566601565961	0.3634495458483929	1.2043570377026827
YBL018C	-2.1253498959170907	-1.675291060009174	-0.27650778232159107	-3.5687456218261198	-2.3291408813469068	0.3328707327824166	0.28642140032727825
YBL019W	0.07902692479496067	-0.1606827070557893	-0.3607749931973919	-0.4648242718441883	-0.7296710829729869	0.42999782635692596	0.7226921740441689
YBL020W	0.16893684370215847	0.017878439966469244	-0.070004927690283	0.11064305030427772	0.2622526894509385	1.1430116149845777	0.6299717266905422
YBL024W	0.6652856465072577	0.1846150128961926	0.053714694413612034	0.9056937815354718	0.3117612193818616	0.5739077419735628	-0.3146907038919181
YBL025W	0.7346752756316902	0.2189652786762408	0.4550180452163442	0.7965341209136351	0.42404482834583873	0.4326050583204587	0.493382726778373
YBL026W	0.5585382937446493	-0.6795580631115109	0.42052429934694635	-0.27130562170636674	0.6351256888690546	1.3419344171055805	-3.6050011118454837
YBL027W	1.117104249445678	-0.19668415535473716	0.45546839615955387	0.35775659527105413	1.1926107286467038	-2.1591513941746143	-2.9023515872595227
YBL028C	-0.06483656529036708	-0.6008004698781743	-0.4902644433994031	0.06959197079858438	0.8551763018006571	0.6270180349009806	-0.2476807071446348
YBL029W	0.38480965828392794	-0.73495152346284	-0.18280625949346252	0.2762294536799909	0.35018591649444514	0.6011527997211418	-0.4494777430678956
YBL030C	0.6323968423158349	-0.32196096099409494	-0.30663758903728994	-0.10538514902447085	-0.21119051370783193	0.46940208197896066	0.26660827687107597
YBL031W	-0.12399917759072257	-0.35121758431464234	-0.6354984696097454	-0.15154490148158137	0.6805301284519947	0.2611742397404542	-0.6830831354239202
YBL032W	-0.8176551206178607	-1.9326510565943544	-0.994646110703162	-0.2659144036921096	1.9447265481482852	-0.5531430719017689	-0.09009013926365647
YBL033C	-0.7695468957434852	-0.179411098692356	0.04364971659791603	-1.446631726631278	0.13065041424923843	0.21374493902631697	-1.2461980122997596
YBL034C	0.3363717658396812	0.03434426965531983	-0.183142945286116	0.20731723694054943	2.465254734141133	-0.3795068038708087	0.7560943998460381
YBL035C	-0.008900103651145843	-0.25160943762707394	-0.24545798639484162	-0.12006868709862974	0.10058192024734854	-0.039083185086885595	-0.11631892110154655
YBL036C	-0.04127839934888145	0.07838564593360589	-0.3794060298798695	-0.06294343243515943	0.6925458112823418	-0.08960206674370472	-0.6571689203663131
YBL037W	0.14805591310536348	-0.42658121790891435	-0.18628619963778564	-0.3812049740289027	-0.3302151930705872	0.33758533909751465	1.0306020775445615
YBL038W	0.25181423555466004	-0.21195454248317772	-0.17906474090554772	-0.1987171983887638	-0.5076136205748327	0.7945803768088591	0.47930818491746185
YBL039C	0.5778920396877956	0.011784729895546471	-0.2732877021485393	0.5364819051193882	0.2362056241561467	1.236673766842487	0.892486674866147
YBL040C	-0.07214204894425114	-5.940859921280026	-2.341768524571138	-2.587873334035879	0.28929486059051523	-0.4165068147238208	0.2495844614231733
YBL041W	-0.9729548005288045	-0.083513053079207	-0.8544523301129844	-0.7356557817838041	-1.6227572266295092	0.3314067435885479	-0.536735725467578
YBL042C	-0.5835282848748308	-0.352251538316897	-0.6683709244532493	-0.8261359174148536	0.014116870094170269	0.24705411579841027	0.6211304896648311
YBL043W	0.15795240092920823	-0.108069184254545	-0.20551748859311425	-0.4669358443782002	1.1344211460357905	0.38814763756952525	0.19196961582467237
YBL044W	-1.371315579641388	-0.40674024432136296	-0.31289451306029		0.736452292757659	-1.410723942251825	-1.6598712185047924
YBL045C	0.17835532498276663	0.49073248589623725	0.4137416811629251	0.24440138534811226	0.6867718570647275	0.2991119762333774	0.04731653124504487
YBL046W	-3.5172492811321985	-2.723176285758815	-0.8375629145839175	-3.8318178737847317	2.143210721756851	-0.41282619499933776	-0.6704676129363134
YBL048W	0.14026856185430325	-0.1794224885576605	0.08517045752395513	0.3484734658794115	0.35762209492338365	0.05343510694398327	-0.43048083519957026
YBL049W	-0.29580109433556395	-0.44844267255990805	-0.2860880633345446	-0.08688119721626343	0.008891935616750286	-0.37790702503070983	-0.5000610532292833
YBL050W	0.6608767611069002	-4.141565197174404	-0.6680875113025279	0.19164256674598862	-0.2704379670675607	-2.28677473853815	-0.1954427344468378
YBL051C	0.33624697900432365	0.2705549820769574	0.24366636424881807	-0.3262261609938321	-0.2448434304765303	-0.6628342352639084	-0.6614052205861296
YBL052C	-4.690503089531135	-3.6153431137312553	-4.48062806674937	-0.47426831581738405	1.3615345356464776	-0.9569084777891176	0.08883811473560602
YBL053W	-0.2803328524862172	-0.4553718332149072	-0.2299530530363655	-0.2229733785053214	0.48372540863625185	0.2657643691278876	-0.5978637461299589
YBL054W	-0.5031930022885887	-0.14048977958323466	-0.4794686970228993	-0.10833600303416967	0.2138904243434665	-0.16233244830529647	0.1876212534776529
YBL055C	-0.5180579144441068	-0.5511809533135557	-0.4735278034291723	0.05489556156448211	0.6103053536368357	0.34063853899548396	-0.5454155186071646
YBL056W	-0.22657144097783902	-0.07751642553382257	-0.38973226266201455	0.13555984699531792	0.496644070833262	0.06506479965639772	0.18863076287976305
YBL057C	0.27684920619336667	-0.061494800591847976	0.04147546835307078	0.025707150317368636	-0.6431062895485543	0.2778645516348732	0.2162117208899156
YBL058W	1.3800598167562685	0.4489740508799611	0.3179429684105297	0.24295680556320107	-0.007090007634643037	0.3487196046699236	0.8316807764447544
YBL059W	-0.477475202576886	-0.7771837962552917	-0.6272224753924313	-0.9283019045698346	-0.7878919370725687	-0.15726219891450574	0.16948936098594794
YBL060W	0.35501098606372894	0.03351340849106073	0.11306485185841726	0.026913871066525468	0.21444106482103054	0.3377963315830534	-0.2082335303092165
YBL061C	-0.03099960066529879	-0.059991140172139974	-0.12432290622616858	-0.4932173034920331	1.07977458946574	0.5733762087496115	-0.004361688323198518
YBL062W	0.14238283291789788	-1.1871730970639323	-0.700860631706806	-1.4287306229914891	-0.14074249408883793	-1.0847729270381559	-0.1595769291955751
YBL063W	-0.257377712326594	-0.4886668143207481	-0.5620324300916951	-0.06878633179474586	-0.041907676392889115	-0.1885563789379828	-0.4096529929010276
YBL064C	-0.4973408468600983	-0.420301755255102	-0.8595430853411544	-0.9175269879389653	0.973235048591282	-0.13067412380096752	-0.07495182514782635
YBL065W	-0.5431545571772892	-5.276792895897894	-3.51179043760341	-0.9225996242827788	-4.310441138153505	-0.1771443758404979	0.5782395870943592
YBL066C	0.8285023786488603	-0.658581890806409	-0.29125129765999214	-0.6309621892421088	-0.16916766530866187	0.13834211553585882	0.29868952140030397
YBL067C			-3.0679260197969644	6.3773435554683235	3.4115691210429433	-2.5465630518291613	-0.4680282463592284
YBL068W	0.5664090731957803	0.2145361361979456	0.20919513879070126	0.19658047174787133	-0.13950930797699157	0.32136948261973847	-0.0658517553460205
YBL070C	0.1970703070092705	-0.26298142489513804	-0.06743193658469687	-0.2549835968524814	-0.31564013055670165	0.5670121669304852	-0.23543685008418197
YBL071C	-0.20990096745963072	-0.24216094535400984	-0.5907700720546649	-0.8441438450815779	-0.3349063534991701	0.14418029283146427	0.21072543792856804
YBL072C	0.1260141843096778	-0.3012600644239791	0.09814859635628141	-0.4868040018480372	-0.31040826927641535	-0.16716968860336187	-1.8798148401273715
YBL073W	-1.0051697599667782	-1.6530325060287179	-0.3346824844819289	-0.8274715873848589	0.24669184201340646	0.6649724525116433	1.22044788905283
YBL074C	0.08673480161174814	-0.32466323164286226	-0.150178703803382	-1.2102065776981719	-0.4980956352572572	0.24880717580449982	0.1203600493113125
YBL076C	-0.22348475555955571	-0.2680064128053656	-0.31317260231637173	-0.2876034118162273	0.26443253413781354	0.03738201786092945	0.11263594040520476
YBL077W	0.31820219146168865	0.2543199314957482	0.1663833264581219	0.1870530675422871	-0.09790345983542499	0.3243070048282294	-0.43741899479471874
YBL078C	-0.46356597506672853	-0.4854458960691868	-0.4379548872685524	-0.22478943976798413	-0.14455555784066595	0.34574152122322993	-0.47891283609806506
YBL079W	-0.09838570699054802	-0.8765166790558004	-0.5046945565603151	-0.9704121419263796	0.06498145282467517	2.5932991732238353	0.42973735641651456
YBL080C	-0.10254878914101266	-0.713988634929493	-0.30814148818638004	0.19596503228473067	0.28023292790359616	0.8830814607713326	-0.49249271162858094
YBL081W	-0.270270572577735	-0.7802857947994972	-0.5803137408092056	-0.03684938005034065	0.05429650970071679	0.19427973656550665	-0.6380247642241573
YBL082C	-0.2513781367283569	-0.08756132216144355	-0.40847051853907007	-0.302143584970401	0.4657757019166166	0.5247348510272044	-0.6823692442391881
YBL083C	-0.5073654100879086	-0.6167870531463814	-0.24637912125410574	0.21056715862209865	0.021019012197269947	0.6029409085862056	1.4275590932112165
YBL084C	-1.174606085834686	-1.4609054744701497	-0.7270008533008115	-1.4759714763169467	-2.005572098075363	-0.6540472148138147	0.6624346955612723
YBL085W	-0.27450586229892016	-0.19853709616824966	-0.1580566863530798	-0.21342077058838949	-0.2790075452967627	0.0007884462468277502	-0.5074330859875235
YBL086C		-4.379956443372284			1.380067566593124	-4.5287178677460505	-0.36214284141847936
YBL087C	-2.1173474074223444	-0.9699294305137897	-1.014465285669742	-1.217736826720987	-0.5181295631589558	-1.129988011972878	-2.355578206653831
YBL088C	-0.5024667732564289	-0.0008060923202512106	-0.5462419944592847	-0.5660097696778917	0.5574320115252024	-0.07971594188489721	-0.1383370313748755
YBL089W	0.2742644577872295	0.11386077322553179	-0.12104931754243492	0.1655884083563996	-0.5780286403669675	-0.49243300982599963	-0.13444397207365705
YBL090W	-0.30921800940541777	-0.4752542789492905	-0.4750175167577353	-0.28227945914389396	0.38982024858912956	-0.3028068640696146	-0.5370495267166003
YBL091C-A	-1.0086982984610229	-2.5619892110836857	-0.8028266248790413	-2.100222416744187	0.5221430915203018	-1.407054178623449	-0.49035160390183835
YBL092W	1.2527605731868883	0.07012508666165398	1.4872547075934097	-0.6634774058995001	-0.6000714083504104	-2.5060520009598233	-2.211513211509798
YBL093C	-3.022518059121384	-7.6360242332800565	0.4378593619224402	-1.87000108769667	-0.5857200815691068	-4.405728048358366	-5.350447168382604
YBL094C	0.15500660843324499	-0.013738368251336036	-0.12859957731197386	0.10813131274756549	-0.17944199697377702	-0.003088537589659631	0.15194262561226884
YBL095W	-1.128582214780286	-1.670579505248077	-1.2806238960372776	-1.1508684181686633	-0.8400509644074533	0.025082916624401576	1.2889916776072246
YBL096C	-0.5450521984610023	-1.7419185568040438	-0.7070811308557209	-0.2041043926804048	-0.9979795142399094	0.5852189384643381	-0.30814667640223176
YBL097W	-0.12889719495731908	-0.6007846447482288	-0.6215148559923132	-1.4962429855766743	-1.2731540884101804	-0.5459200039405057	-0.31137628637201614
YBL098W	1.1743801804175218	-0.09685065141729608	0.20089155466876096	-0.5339915144464511	-0.12516457174598786	-0.6447502581479405	-0.16967781462708506
YBL099W	-3.271558241690327	-3.6133150922774795	-4.636029855637489	0.8526709655420164	1.9348458337373113	0.39291757336269884	0.4140309165890146
