orf	het | growth (pooled culture) | NVP-BHS345 [25 uM] | SC | Shimada K~Gasser SM, 2013	hom | growth (pooled culture) | NVP-BHS345 [18 uM] | SC | Shimada K~Gasser SM, 2013
YBR056W	-0.139918326089785	-0.576604215138407
YBR057C	0.0265720736419427	1.68070031027675
YBR058C	0.0674402967875798	-0.0351418032946779
YBR059C	-0.0280219057516438	0.250596116702058
YBR060C	-0.81815733589439	
YBR061C	0.018343914634839	
YBR062C	-0.180123756626627	-1.12906539973342
YBR063C	-0.0297227736613396	-1.20380096966615
YBR064W	2.2329492158102	-0.219048207322182
YBR065C	-0.111724644924836	-0.705349582251784
YBR066C	-1.2106912490083	-0.597866739586198
YBR067C	-0.0084902668191888	-1.29807610341238
YBR068C	-0.0111967467969333	-0.448552139106691
YBR069C	-0.37853592519342	-2.0117607699562
YBR070C	-0.0657793377285296	
YBR071W	1.40835079402969	-0.64978732930245
YBR072W	0.145845505148528	-0.984277749194411
YBR073W	0.0236245127501044	-0.693525580628057
YBR074W	-0.14058108962829	0.00502772892764536
YBR076W	1.18573207188023	-0.00505142695472182
YBR077C	-0.0286923701713388	-10.1576173672336
YBR078W	-1.75962528135603	
YBR079C	-0.00524638720884918	
YBR080C	-0.00827713392999597	
YBR081C	0.124631258317415	
YBR082C	-1.23554121264802	
YBR083W	0.0885111846243429	-0.0852293206843898
YBR084C-A	-0.167463425599758	-0.381796256609051
YBR084W	-0.675885446059656	-0.140773006962938
YBR085W	1.07004565549719	
YBR086C	-0.00162697909074783	
YBR087W	-0.763863299049927	
YBR088C	-0.000957931352696465	
YBR089W	0.0360815977186051	
YBR090C	1.69348397686856	-0.772692663452872
YBR091C	-0.986334761625318	
YBR092C	-0.944192732129755	-0.486135609998082
YBR093C	0.560062028300115	-0.073254724630423
YBR094W	0.1697362824378	-1.04234409410242
YBR095C	-0.944411644778657	
YBR096W	0.119500236826046	
YBR097W	-2.11536718828891	
YBR098W	-0.370611588636818	-0.259881396685417
YBR099C	-0.091684202025445	-0.172349212683859
YBR101C	0.331935818644987	-0.0837185786734396
YBR102C	-0.952371108533679	
YBR103W	-1.57407864933431	-2.38324069791198
YBR104W	-1.19365742447613	-0.473156600323714
YBR105C		1.57991278874479
YBR106W	0.3649681975153	0.84351088055898
YBR107C	0.132455640503606	-0.325889392463001
YBR108W	-0.00955982310357839	0.00774838522320836
YBR109C	-0.066217274387535	
YBR110W	0.93974262399655	
YBR111C	0.942182703463474	
YBR112C	0.591594643403639	
YBR113W	0.14337003930362	-0.514986723387098
YBR114W	0.049554528911542	-0.0208617695622743
YBR115C	-0.124954573927781	
YBR116C	-2.01464246205836	-0.124042799113129
YBR117C	0.0996112808201696	
YBR118W	-0.00896228928959022	
YBR119W	0.144300027849804	0.175255021810699
YBR120C	-0.0922841927902004	-1.06569279955474
YBR121C	0.0185422276491662	
YBR123C	1.46444972652468	
YBR124W	-0.178731145491415	
YBR125C	1.04196300437684	-0.00252090807559189
YBR126C	1.22756910598318	
YBR127C	-0.363261936116519	-0.154158274507597
YBR128C	-0.126613246239149	0.622875925791556
YBR129C	-0.640574135331283	0.0543488108113938
YBR130C	0.130359134888238	0.0243914187038906
YBR131W	0.105369458685478	-4.16445345429996
YBR132C	-0.531345457104786	
YBR133C	0.0684299275609539	0.182597807073443
YBR134W	0.0503930672024866	0.368614964893712
YBR135W	0.134214633796768	
YBR136W	-0.0439604990117425	
YBR137W	-0.670321130597217	0.0470740929614545
YBR138C	-0.0513895460846918	0.777711123128175
YBR139W	-0.00403587981875882	-0.993821260343356
YBR140C	-0.220168163746871	
YBR141C	0.0484455633692192	0.0255604652277969
YBR142W	1.04301132516623	
YBR143C	-0.20875178993605	
YBR144C	-0.0785240617547675	-2.04601234523836
YBR145W	-1.01453610288348	-0.396247750518351
YBR146W	0.17559980174482	-0.0612514059438513
YBR147W	1.7565055968147	-0.212523387947963
YBR148W	-0.615807909424152	0.74659055634821
YBR149W	-0.0996693006087303	0.326297363692996
YBR150C	-0.0320391618480503	-0.399949871836756
YBR151W	0.151837005656937	-0.199379754134548
YBR152W	0.0482403270680801	
YBR153W	-0.0174561827129477	
YBR155W	-0.87840692354782	
YBR156C	1.05561941980321	-1.03129432402206
YBR157C	-0.499006598811338	-0.0363665841889555
YBR158W	-0.00577700973268223	0.132547259068904
YBR159W	-0.00631914051597555	-0.02063646860131
YBR160W	0.334975935247376	
YBR161W	0.488282361531431	-0.150625750304496
YBR162C	-0.468457066087677	-0.0410841269205891
YBR162W-A	-0.0136316790750682	-0.695862397674524
YBR163W	0.0045239477521149	0.97014309811323
YBR164C	1.82769018123761	-0.862262671616405
YBR165W	0.198580790178081	
YBR166C	0.0168436223366193	
YBR167C	0.120319871093317	
YBR168W	0.414257946437757	0.933053325617946
YBR169C	0.203280195495673	-0.853876006209224
YBR170C	-1.24008609256503	1.23425849449386
YBR171W	-0.486839452089358	-0.0110969982422167
YBR172C	0.205439056348668	0.0166141081878126
YBR173C	0.701481868598969	0.848287791287303
YBR174C	0.00211175234420602	1.74235047423415
YBR175W	1.75565442588543	1.42587982312906
YBR176W	-1.42828375419963	0.152689169011299
YBR177C	0.110550204259175	0.095520033231532
YBR178W	0.863867808810836	-2.04173746387481
YBR179C	2.20082435205686	0.266176904792845
YBR180W	-0.0188804591287152	-0.00242303312255353
YBR181C	0.0108378417098292	-0.167190619043823
YBR182C	0.158248783940646	0.799914408652779
YBR183W	0.40289868764007	0.198990528861966
YBR184W	-0.564079914129829	-0.00954413173726459
YBR185C	-0.00697188501467	-0.0184002674620587
YBR186W	-0.0656706874124267	-1.35234329073223
YBR187W	-0.569766495618603	0.15045210996345
YBR188C	-0.0787193196077062	-0.768835287747934
YBR189W	0.545041231955675	1.05857113058027
YBR190W	0.26188713012503	
YBR191W	0.00492791842784331	0.06306839268582
YBR192W	-1.48701053243774	
YBR193C	-0.542477048647213	
YBR194W	-0.100721375718029	
YBR195C	-0.176941253326117	0.045551173600937
YBR196C	0.174742991834482	
YBR197C	-0.155536134979995	-0.203759727841316
YBR198C	0.0145394996544259	
YBR199W	0.126874179408921	-1.47043755484894
YBR200W	0.0125682723041344	
YBR201W	0.145359571770978	-0.098433531968673
YBR202W	0.15646947246572	
YBR203W	0.131775474876257	-0.0182047506703065
YBR204C	0.00218592020043273	0.573892492891506
YBR205W	1.23011954610986	0.131692037464331
YBR206W	-0.203170740245086	0.802831424395578
YBR207W	0.688017755570146	-0.773417852921727
YBR208C	1.48070667264395	-0.620678313952206
YBR209W	-0.160376330947732	
YBR210W	0.0860740178816546	0.00380430007802347
YBR211C	-0.06485971969913	
YBR212W	-0.0198914509381939	0.898555458603853
YBR213W	-0.300700362235903	-0.227794266688732
YBR214W	-0.924912294775842	-0.997659697982736
YBR215W	-0.0406706469113427	0.389215140127593
YBR216C	-0.0433935593215539	-0.057022705026644
YBR217W	-0.294145601582179	-0.0119884880222796
YBR218C	0.098266638843468	0.0398644878175396
YBR219C	-0.104220296793331	-0.0299325671576833
YBR220C	0.189994361453719	0.34324179864437
YBR221C	0.0072707523003095	0.0122509040602713
YBR222C	1.02994523203524	0.308896980140717
YBR223C	-0.0104385661729757	0.210496426544462
YBR224W	0.165019332814651	-0.081798904387383
YBR225W	0.272856558741442	0.0524414783776999
YBR226C	0.0175472226938098	-0.0474616895352238
YBR227C	0.049998955669526	-0.66366624574722
YBR228W	0.102689115553759	-0.00908757326866689
YBR229C	-1.91617059267178	-0.165760028959361
YBR230C	-0.0066671038219242	0.431418439633196
YBR231C	-0.0726895648662948	-2.17775749768397
YBR232C	0.132345561822309	1.93397507191355
YBR233W	-2.84935237820373	-0.00477897032696806
YBR234C	-0.0262887758782635	
YBR235W	0.767294818341601	-0.0211716943070404
YBR236C	-1.51995086415054	
YBR237W	0.0095795196451007	
YBR238C	0.666029041462464	0.080168703681695
YBR239C	0.112753257885265	1.39610794083475
YBR240C	-0.130217258700577	0.0555978736232525
YBR241C	1.08047755396802	0.00293342885473794
YBR242W	-0.260888257418748	0.0334292817732498
YBR243C	2.37986488226727	
YBR244W	-0.146018986634072	0.478499397597851
YBR245C	-0.35943442198564	-1.17339936455252
YBR246W	0.599460644067866	-3.54211969931614
YBR247C	0.0216377842583259	
YBR248C	1.0922597567824	0.280047226088412
YBR249C	-0.713769893858555	0.188481365567322
YBR250W	1.45676671307033	0.329953996703703
YBR251W	0.0771781749729954	0.976820703489987
YBR252W	1.05899820962453	
YBR253W	-0.694436089033368	
YBR254C	0.0233978256112263	
YBR255W	0.484422350207968	0.649636095436082
YBR256C	-0.608991835636757	
YBR257W	1.93952824712526	
YBR258C	-0.685858199418335	-1.65197589985129
YBR259W	-0.151228819939461	0.792191361774133
YBR260C	-0.0489648130425031	0.490469944577412
YBR261C	1.31882023499731	0.470122139767725
YBR262C	0.00221581163551726	-0.180259064244926
YBR263W	-1.09030105517687	-0.829165886316724
YBR264C	-0.0269230930957558	-0.0112219120477901
YBR265W	-0.708586140584705	
YBR266C	-0.090730229088415	0.25362712283621
YBR267W	-0.177107094212768	0.014614609636785
YBR268W	0.998764092259795	0.528500392904105
YBR269C	0.0116692386110105	0.130060670969857
YBR270C	-0.12072086394429	1.14796479150866
YBR271W	-1.20199535131889	1.5334156361039
YBR272C	-1.32892854655409	0.928445815661491
YBR273C	0.785146117047502	-0.0584753718001656
YBR275C	0.159664766345104	0.0261859812456223
YBR276C	1.0074794022244	0.486189529096704
YBR277C	-0.728505835533667	0.919669410297879
YBR278W	-1.18081816024449	1.26341726459044
YBR279W	-0.191635234576476	
YBR280C	-0.14556002033487	0.748747697062303
YBR281C	-2.36247557632871	0.0261208661311014
YBR282W	-1.55378840874796	
YBR283C	-0.714700967746179	0.769240428714006
YBR284W	-0.894696156559682	0.161128835988775
YBR285W	-1.75245948695848	0.204048854807184
YBR286W	-1.95534490092773	0.0805893234893344
YBR287W	-0.320696913854306	-0.122155435476947
YBR288C	0.0349179933223013	-2.76885690408498
YBR289W	-0.0737865326718882	-0.676957743670875
YBR290W	-2.56938456537947	-0.0412904501624389
YBR291C	-2.26273896315878	-0.0147649317969659
YBR292C	-1.55862546291927	1.17117640619403
YBR293W	-1.27669892271074	-0.0206387637859894
YBR294W	-0.0253275901638373	-0.0498396634861747
YBR295W	-1.46102577643745	1.23958692298578
YBR296C	-1.30619599099209	-0.0605721896141537
YBR297W	-2.17776166388073	0.245692487871113
YBR298C	-2.02425546305377	0.00630006704083929
YBR299W	0.51349664756485	-0.0425139034017523
YBR300C	-1.59025265066483	0.0201699641375155
YBR301W	-0.0480528193064174	-0.229182049149653
YCL001W	0.706168438628607	1.42080296887507
YCL001W-A	-1.22834680850772	0.0461118286239716
YCL002C	2.04189106582946	-0.0866690420919578
YCL004W	-0.0549384167528476	
YCL005W	-1.47840550816234	0.0922428706004936
YCL006C	0.0353402790192747	0.372702446209704
YCL007C	-1.46490931265403	0.505842528076516
YCL008C	-1.57272834158767	-3.58334748916203
YCL009C	-0.0113829845898864	0.379578976486125
YCL010C	-0.00866631666826237	1.28784685383235
YCL011C	-0.247110287261174	0.488857278662235
YCL014W	1.20327316577018	-0.174829857204904
YCL016C	-1.65837665496125	0.547972887831027
YCL017C	0.045806674253265	
YCL022C	0.137889156554085	-0.233097981809407
YCL023C	-1.15732977791479	-0.00352946395288839
YCL024W	-0.082374422166291	0.854706401469787
YCL025C	1.88947527019649	0.123335768293653
YCL026C-A	0.0177112130852518	1.47177528849448
YCL027W	0.0641427090911921	-0.0097534162524185
YCL028W	0.93034115036253	-0.992550804708421
YCL029C	0.680156983520895	1.03401692764523
YCL030C	0.0693269585517197	0.109155635301936
YCL032W	-0.0386397453226918	0.201479668349847
YCL033C	0.76327903757281	0.065795972384074
YCL034W	0.0170653275975949	2.09206193909635
YCL035C	-0.100351279131196	-1.29863778451209
YCL036W	-0.0922567629870652	-0.972366429929173
YCL037C	0.100580185103516	-0.0289831425976404
YCL038C	-0.123512539308658	-1.95665919963159
YCL039W	1.82490484079946	0.113922863821419
YCL040W	-0.0554138505473063	0.873222230918054
YCL041C	1.81750460827511	
YCL042W	1.84170652623679	0.56072997937004
YCL043C	0.389022782675319	
YCL044C	1.1300556672759	-0.00317640977844414
YCL045C	1.29264499031819	-1.40265019829955
YCL046W	0.846579225594958	-0.538392969923929
YCL047C	0.29021157628937	0.554532369159386
YCL048W	0.453744840606274	-0.0268249132058163
YCL049C	0.550991138724814	0.156210771086734
YCL050C	0.0285095010104024	0.363145859569559
YCL051W	0.269545628480756	-1.05472456375111
YCL052C	0.414877306267431	
YCL054W	-0.0281278273078498	
YCL055W	0.0962693334100971	0.0067304257017165
YCL056C	0.419445427411532	0.107842743102967
YCL057W	0.637124446091946	-0.158745894618196
YCL058C	-0.111575038790914	-3.14625051077955
YCL059C	0.223379649377962	
YCL061C	0.2366592808382158	0.5848602812833146
YCL063W	1.233509369348885	-4.681726405356359
YCL064C	0.297130170746477	-0.0901157678991889
YCL069W	1.74246203626672	0.875034601137004
YCL074W	0.662764830998916	0.0412700162314189
YCL075W	0.0683781352290152	-0.893080840420476
YCL076W	0.20775381404524	-0.251423279999653
YCR001W	0.142410950687605	-0.158319954227836
YCR002C	0.506761356889179	
YCR003W	-0.0400389478138267	-0.166337325160333
YCR004C	0.254904430793632	0.0305560203428068
YCR005C	0.392447846753842	-0.196899944130358
YCR006C	1.11364611003322	-0.451276959234369
YCR007C	0.0718819683544961	0.173881973583901
YCR008W	0.00862327656118405	-0.0802821983097281
YCR009C	0.213555842880305	-0.815025911334715
YCR010C	-0.021817954968848	0.0309877278558532
YCR011C	0.753477983639376	-1.34148010358055
YCR012W	1.24260910198067	
YCR013C	1.64098006742855	
YCR014C	1.85416177500549	0.0204828301690831
YCR015C	0.239165671649969	-0.0247739145143924
YCR016W	1.72546392618808	0.0982090476267013
YCR017C	-0.042670997182107	0.630225031031213
YCR019W	1.18628613889699	-0.408012393951487
YCR020C	1.30119333884155	0.00987427889205721
YCR020C-A	1.68152869221084	-0.28069054734635
YCR020W-B	-1.73547452959823	0.131703637202285
YCR021C	0.00135711463253102	-0.882146715936336
YCR022C	0.141265087267864	0.0378473226076657
YCR023C	1.82493648295851	-0.0377955907812385
YCR024C	-0.448960025758107	-0.562253013538807
YCR024C-A	-1.12959969170561	-0.0729278943917335
YCR025C	-1.28439798561409	0.0100590492655171
YCR026C	-2.52481724269175	-1.2063310827424
YCR027C	-1.64128205928916	0.518263592690721
YCR028C	-1.38088054058053	-0.802658365276058
YCR028C-A	0.008501119402516	1.77919842095619
YCR030C	0.0403520510807664	1.41959541477307
YCR031C	-1.5112728247331	1.08025657040147
YCR032W	-0.00977351353559607	-0.0262399471434357
YCR033W	0.0676239045808044	-2.63216009761623
YCR034W	-2.37893730216701	-1.36366638371089
YCR035C	0.0280624622013331	
YCR036W	-4.84698252355803	0.121358764944099
YCR037C	-1.23828592231911	0.117589318086076
YCR043C	-0.286302599415224	-1.13981781400215
YCR044C	-1.010060714185	-0.622881500457818
YCR045C	-2.73327463493448	0.136852727971252
YCR046C	-0.925864218951445	
YCR047C	-0.730536857606996	0.191349396410883
YCR048W	-1.28965878207518	0.0190308843901504
YCR049C	-1.09630792306204	0.029801334419675
YCR050C	-1.65174061862788	0.0529216560331966
YCR051W	-2.01950120805572	0.183210920988473
YCR052W	-0.552487596793893	
YCR053W	0.157781436167359	-7.25341175863079
YCR054C	-0.0374901867190331	
YCR057C	-0.375199467497466	
YCR059C	-0.46005654929326	0.950924023800204
YCR060W	-0.151855270531229	-1.19608024785337
YCR061W	-0.0643284543708798	0.07600840613074876
YCR063W	-2.80006370221362	0.68561093917433
YCR064C	-0.389528984252975	
YCR065W	-0.446923717702846	0.859524759678726
YCR066W	-2.57323386216981	0.33511081110482
YCR067C	-1.18748366395373	-0.00503534230849768
YCR068W	-1.18240027069482	-0.402938209597817
YCR069W	-0.0270709396942098	0.661575032885564
YCR071C	-1.93053373366776	0.0269010789207816
YCR072C	-0.177358384104871	
YCR073C	-0.0870691771422199	0.0547674856948146
YCR073W-A	-0.369464093132788	1.6654500141841
YCR075C	0.0424049104239693	0.04988413080169
YCR076C	-1.74847070093404	1.24588649178031
YCR077C	-2.82415893964519	-1.51960723041972
YCR079W	-1.5066477771334	-0.634242525744578
YCR081W	-1.26854573700094	-0.809752583967735
YCR082W	-1.19960145992741	0.271469384443306
YCR083W	-0.08186352325685	0.127758354280796
YCR084C	0.449838230429757	0.215632409781372
YCR085W	-1.0294959041575	0.084327023349726
YCR086W	-1.58835632056941	0.041958135282251
YCR087C-A	-1.72741561160718	1.66159511926659
YCR087W	-0.769905404689836	0.450463429866022
YCR088W	-1.11936996600486	2.36213373428759
