orf	hap a | growth (relative abundance in pooled culture) | standard | SD + phosphate limitation | Payen C~Dunham MJ, 2016	het | growth (relative abundance in pooled culture) | standard | SD + phosphate limitation | Payen C~Dunham MJ, 2016	hap a | growth (relative abundance in pooled culture) | standard | SD + sulfate limitation | Payen C~Dunham MJ, 2016	het | growth (relative abundance in pooled culture) | standard | SD + sulfate limitation | Payen C~Dunham MJ, 2016	hap a | growth (relative abundance in pooled culture) | standard | SD + glucose limitation | Payen C~Dunham MJ, 2016	het | growth (relative abundance in pooled culture) | standard | SD + glucose limitation | Payen C~Dunham MJ, 2016
YAL059W	0.029608450317346886	-0.00033756268832783805	0.003921344623493705	-0.02994918436388315	-0.00693939195664295	-0.0057976980875030955
YAL060W	-0.012850524571438818	0.0128042369293643	-0.019797633495723048	0.01139872556538976	-0.024233936794564398	-0.021937344848574403
YAL061W	-0.007772661647274965	-0.00862208775706435	-0.02214565772245166	-0.0260557690771206	-0.035048013756445597	-0.04410300985215275
YAL062W	0.0245571333066936	0.00785951541287614	-0.008789056782317575	0.01127214976890432	0.02913634738791895	0.01470689289199529
YAL064C-A	0.011846552311498245	0.005116129325156445	-0.0070230075276822	0.0202409274922582	-0.005361610443067975	-0.0147416396020519
YAL065C	-0.01268594162573001	0.0012243412174657506	0.02284382356665925	-0.00381103468548144	0.01840648950253275	0.009018959346370616
YAL066W	-0.01474426279797355	-0.017765956178636702	-0.018343297773752175	-0.00355069574415971	-0.0228328362478636	-0.005160432372469225
YAL067C	-0.00704591872243316	0.049429859357688746	0.00754932038729849		0.0022848979053059553	0.0327625798959884
YAL068C	-0.004354114165662625	0.0355868060050845	0.0007902637293135499		-0.030855541574382903	0.0116049332653076
YAR002C-A	0.025054705767116398	-0.00662709538333375	-0.020389481643505635	-0.006916487296512945	0.01156864440674265	0.003953211414442229
YAR002W						
YAR003W	-0.156625912866091	0.0037517610433876	-0.22592457444001302	-0.009580884530065299	-0.110108984359896	0.0050673375114925305
YAR007C	-0.125357262866998	-0.00928554616164396	-0.1166781485800576	-0.021548828934807467	-0.11859053279689499	0.003984838811956218
YAR008W		-0.027985570649115898		-0.014756327026621552		-0.0216216289637907
YAR014C	-0.13017906893605105	0.005779977741493655	-0.061934747226602554	-0.00860266735183446	-0.2352303017577485	-0.0195181454131266
YAR015W		-0.01344498571100228		-0.0298658839612031		-0.054968528916893106
YAR018C	-0.1555896061225545		-0.10929096495172885		-0.20182965125685398	
YAR019C	-0.09650503160491719	0.02474220119602214	-0.10655402893277566	-0.0029537183923374955	-0.08334087028978115	0.01365376379852495
YAR020C	0.017049336343701104	0.013718443820564714	0.023718876395389	0.02519553344352555	-0.0073572711383375206	0.003830837328208285
YAR023C	0.0239961667388931	0.03941066874096695	0.03538932052681185	0.04805958625329845	0.0416289767405554	0.05409882187678335
YAR027W	-0.010658429222087835	-0.00167225499555025	0.0009786325331891006	-0.0085479525591929	-0.002468094142834285	0.03564459049780295
YAR028W	-0.0229626850950629	-0.003318076082016	0.01900617314775195	0.013821904364247399	0.0025476166332452413	0.010201193624420804
YAR029W	-0.00523697754014155	-0.0192679120612926	0.0249303097556675	-0.0140837982632481	0.00878746522455169	0.015800489568742675
YAR030C	0.0007591499351241151	-0.014407123405329209	-0.01883099310344567	-0.02111346183664395	-0.00495767118888682	-0.000639296440858585
YAR031W	0.011421784195366014	-0.008020140552354142	0.0330673001854684	0.0261529459870333	0.00952499202295581	0.006364845537029236
YAR035C-A						
YAR035W	-0.01234414502409956	0.015890141527587526	0.0037356731276682598	-0.0009230217454019452	-0.02893794108452025	0.02342966155720394
YAR042W		0.0014496422591567851		0.004663573777015795		0.027533364780686354
YAR047C	0.013686306557439219	0.0025924107787968984	-0.0057284649406858495	-0.05921375688861445	-0.025319488986005452	-0.016443802285181705
YAR050W	-0.01309973327460245	-0.021695423868975314	0.01229620037653987	-0.019344670182086538	0.0023435245115293003	-0.049861609997363554
YBL001C						
YBL002W						
YBL003C	-0.007532247514574051	0.0378355952376557	-0.0015381342787143502	0.11666122344857	-0.014537396220467649	0.0370970303217178
YBL004W	-0.15916288922849198	-0.008742946929596894	0.06813987946856084	-0.020264265349785968	-0.15870941250592852	0.0005549289844435099
YBL005W	0.056484999448745105	0.022918180247679647	0.01469736702832263		0.0166419506385097	
YBL006C	-0.072507621480078	-0.0203607992574771	-0.1950982670726135	-0.059552344271689	-0.198432107229704	-0.0376053218946321
YBL007C	0.004430289962978947	0.0429657475483099	-0.052027309265793145		0.015685937124092227	0.0237494461543032
YBL008W	0.0001657919767612502	0.024116783422308295	-0.152783509085582	-0.0120332652574042	-0.02916930065714205	0.020360021216044348
YBL009W	0.0037928144474976447	0.004724194897275165	0.00788286289688096	0.0133499720864687	0.00063973469214346	-0.042943630491014795
YBL010C	0.0170470529371215	0.04181476428135407	0.00313590450109435	0.015058981654198826	-0.022107259045423	-0.004703228956987991
YBL011W	-0.01613256965648794	0.008242710830191895	-0.0211469715763552		0.012033020423738251	0.013554462235061
YBL012C	-0.10789386783582505	-0.03911633851765	-0.03949687698666125	-0.03422578014175235	0.014056649919770396	0.007471692616068554
YBL013W	0.004911584227482315	-0.02926926213228745	0.03508081159765005	0.14379639425663698	-0.011059264213266315	-0.06311436241567825
YBL015W	0.0022773892941407997	0.019403802039244848	0.0036841338954919406	-0.034202712979187797	-0.1811742070691965	-0.010798148936666349
YBL016W	-0.251943819995424	-0.01433924122412681	-0.09258702490335655	-0.02923415749522855	-0.09342658061012335	0.001901623232987176
YBL017C	-0.150377406678792	-0.0782801655702733	-0.13558872782030046	-0.00560612252336926	-0.06713313329023379	-0.171045820822881
YBL018C	-0.0199694773905732	0.00591604200015847		0.002499366028767651		-0.01850541418135375
YBL019W	0.01105614902312635	0.00588592208641575	0.014696699986999899	-0.005826212071522174	-0.0134038357508419	-0.008961225437021311
YBL020W	-0.004129989727303702	0.003081839414322115	-0.00591808667122355	0.01765727485788805	0.014525095120304976	-0.01659653512155495
YBL021C				0.0589456417538361		
YBL022C						
YBL023C						
YBL024W	0.008387075821750961	0.0008582104591536004	0.01945352064109785	0.00776683965855898	0.07718652516562549	-0.006155552935993115
YBL025W		-0.00026398712883782		0.00866406750464588		-0.04197240664446915
YBL026W	-0.1997314071054275	0.01163382769014975	0.08167019844859455	0.136896952757406	-0.13507473097162134	-0.021263534649699448
YBL027W	-0.02152551373073425	-0.059734500896595405	-0.02447317419142054	-0.023274706958061497	0.018088186827268524	0.04698072036622897
YBL028C	-0.005234465290928445	-0.0011234060962229155	0.0157853710950911	0.010812789039542055	0.026962076736830896	-0.0072800279647902795
YBL029C-A						
YBL029W	-0.00389199365729536	-0.012553398227687106	0.03246174159832335	-0.013025837497479048	-0.00972617160771815	-0.0384042108740865
YBL031W	-0.013734604530674599	-0.016541806746982524	0.013532497894941	-0.017445755462243	0.00936821556270562	0.010272196917440204
YBL032W	-0.07377789471605975	-0.012102917627407665	-0.06379922921913325	0.03997266760360745	-0.03064604611032636	0.0397214718752045
YBL033C	3.933141542935073e-05	-0.01068607880475538	-0.0013649538915429492	-0.0085881800856653		-0.00561980092090025
YBL034C		-0.005197420443595524		0.01111130410950059		-0.0350331840678541
YBL035C		-0.02197001032758595		-0.011207681940649632		-0.0238333329259982
YBL036C	-0.02172222939645375	-0.00049156977896943	0.020461069641631698	0.013649140150302275	0.01522349721283105	0.014517009090364625
YBL037W	0.012380521248964799	-0.0078920749772005	0.02088288537908002	-0.0058136629907176	-0.0641478494085341	-0.02960178062111165
YBL038W	-0.18261088880285198	-0.017063363286165527	0.06636914197997965	-0.032424747181119	-0.12324520643380721	-0.011850597692159634
YBL039C	0.004818205542106065	-0.004404902086327346	0.029455504683236	0.0005955177661911993	0.0051244779000581	-0.00662844971523304
YBL040C	-0.01131976847899535	-0.01700397941777722	-0.03563293683347485	0.00598757797286616	-0.017195680386913475	-0.03458783178568785
YBL041W	0.02147415030275183	0.056070740262628246	-0.026580440515451293	0.02971521099110775	0.018664117217200734	0.046277806979396055
YBL042C	0.00156812950462666	0.0180858641874437	0.0378177965870441	-0.013155178494288645	0.004257190766434835	0.0013212624916221698
YBL045C	-0.0733831235138398	-0.03192994935169275	-0.05040813754431435	0.0020635400372112003	-0.009733105080950221	0.0124300641873998
YBL046W	0.00526097086890329	-0.0693958822382386	0.04393837183218015	-0.1096594834888924	-0.022838718555139696	-0.05015608157510895
YBL047C		0.0325506451563398		0.0310402356979021		
YBL048W	0.0016724267062951	0.021898276088337748	0.0299013574868295	0.00204109131979259	0.004760903116977255	0.01365393153941652
YBL049W	0.0316083818649463	-0.007696030126075015		-0.008180849330339331		-0.00815333937157015
YBL050W		-0.01354583320668535		-0.059386626087232754		-0.0008742083318559503
YBL051C	-0.0749845549962871	-0.01725648024610117	-0.0168798487570894	0.021489946230227798	0.0390622789652354	-0.01103804882404618
YBL052C		-0.03566137435848636		0.0196914770172597		0.005141311186309531
YBL053W		0.010452152848130425		0.006994385229033305		-0.009919533984907636
YBL054W		0.01537307291842635		-0.013994110581814614		0.01418420381719965
YBL055C	-0.005570373402640201	-0.007178759792549064	-0.0143762296648722	0.00752140849051197	-0.0118403097139445	0.00552479642786405
YBL056W	0.01890747197607	0.00788913381081934	0.0010297716778671397	0.00756070518055435	0.0357758072299083	0.0242046463206746
YBL057C	-0.0099260935519566	0.02097186931913405		-0.017612177535102		-0.015861328720952195
YBL058W						
YBL059W	0.024242904917395558	0.014306945144356455	0.027150935191329648	-0.00870772583584895	-0.1641143400225955	0.02347055357539975
YBL060W		0.018328529766674435		0.017644020192218578		-0.02252053068742545
YBL061C		0.02203030542629715		0.00216359236426205		0.01115771583076394
YBL062W	0.0058383574654536745	-0.02918049193836025		-0.02988467681196335	0.0414241334977348	0.042700353799468654
YBL063W	-0.0139679732194964	-0.00785741895993198		0.00551071342613364		0.01922683035084865
YBL064C	0.00170849196345206	0.0215841926589404		0.0037750602631922		0.03226920368832935
YBL065W		-0.08274755235249595		-0.08799011440855915		-0.06987343215620705
YBL066C	0.0498017634125275	0.01981862192505381	-0.0349036543613444	-0.02476037686988205	0.023330229770442586	-0.018187154298337067
YBL067C		0.0103724907501135		0.0410776136346832		0.01188794893391823
YBL068W	0.0058009586365976	-0.01708961195145825		-0.024507125668924552		-0.0200481673400438
YBL069W	0.039955333306552404	0.04204856923643515	0.032215011955418704		0.018811719098687875	0.0108563747559769
YBL070C		-0.011228406477730164		-0.015910982627516574		-0.00944116385586737
YBL071C		-0.0060969198972968255		-0.0023354324762266		0.014844714935886957
YBL071C-B						
YBL071W-A						
YBL072C		-0.00895414601399945		-0.007874764323477565		-0.12732639122786227
YBL073W		-0.00405405864308877		0.00571058713887955		0.007388023593339149
YBL074C	-0.0265647610026156	-0.014195330505449154		-0.002110266849304469		-0.01115385871660376
YBL075C				0.067826875080889		
YBL076C		-0.010792123116768821		-0.030675403927493898		0.0034639676917617305
YBL077W	0.00561841352917656	0.00288350494805363		-0.010825152313336436		-0.0227869433243923
YBL078C		0.005896289194131849		-0.00125867704791379		0.006671771863541225
YBL079W		0.007902244447281938		-0.01833668676478114		0.0792929677855734
YBL080C		0.01316577504707795		0.02631525979876429		0.0675277107687545
YBL081W		-0.0017911032542415647		-0.016348177155473605		-0.02376648991869605
YBL082C	-0.0375611200864286	0.00376963849231243		-0.0244705266614902		-0.01161623861007754
YBL083C		-0.0141903792289469		0.0271391983293562		0.02044563992590937
YBL084C	-0.0179747333377556	-0.013641099687434195		-0.003251550334237699		0.008913448438119144
YBL085W		-0.0014845231609649902		0.002876760535531815		-0.0116296130431075
YBL086C		-0.0814400384090347		0.03715329844681252		0.00843801506685504
YBL087C		-0.0223900648717608		-0.008436624592617285		-0.0363072184999575
YBL088C	0.0282934332009705	-0.01255858184255849		-0.0350515897987279		0.061938471912182304
YBL089W		-0.005723672427608775		0.012158597240003515		0.00753246178134559
YBL090W		-0.00036603166960088446		-0.02549451372369725		-0.013139199848026025
YBL091C						
YBL091C-A	0.01633853982719031	0.00019147367232857015	-0.01666482168315651	-0.0987329354242985	0.02295523376258545	0.0469108777276714
YBL092W	-0.0012148364481354007	0.006100378524593615	-0.025965729298880216	0.0969746288839707	-0.043717168036219445	-0.01192090551679985
YBL093C		-0.00878584021294734		-0.06069668316565615		-0.06321033526230735
YBL094C		0.008627613510666005		-0.008974230367876309		-0.013454464072245445
YBL095W		-0.004844610381066		0.033236249657607415		0.06325861409163705
YBL096C	0.006761382237019495	-0.00891950313768117	-0.0007603484102814001	-0.00282111651727296	-0.00288119461763603	-0.02870914319819865
YBL097W		-0.0158552674689905		0.020223689339130498		-0.014480931855587017
YBL098W	-0.0017133864976286448	0.0050256583033891945	0.002263304423823751	0.011045032270722047	-0.02594914315391345	-0.0199801621670214
YBL099W		-0.02188082904732821		0.017855055893582952		-0.0059616099396622504
YBL100C		-0.007434051720820125		0.00556324285079508		-0.07711166255053775
YBL101C	-0.0218378551237788	7.361904973684531e-06		-0.025930289272694147		0.0015843322972827589
YBL102W	0.0016252332789805507	0.0005510547337123798	-0.0998131804826896	0.00404492988022045	-0.07717142038408804	-0.0005348788805969503
YBL103C		-0.0120296107288164	-0.07322629960161706	0.0019437166381743847	-0.00972731429093102	-0.0625933102241624
YBL104C	0.034010035638452354	-0.0056236122942642155	-0.0889986330946135	0.0012320983450911354	0.0277548538750777	-0.014354196263830304
YBL105C	0.025651797225555214	-0.001951882508217225	-0.039820107968330354	0.0232426627310975	0.0014144107055813994	0.00030484701675501536
YBL106C	-4.9814981573960155e-05	-0.006878188814097014	0.021221314019434556	-0.008133934649237699	-0.00923917903331925	0.0298674341037771
YBL107C	-0.008322320131624634	-0.01430558637970603	0.01968717138679875	-0.009443949313309745	-0.005804724101608095	-0.01660885062420215
YBR001C	-0.013225821337173895	-0.014052421761728794	-0.0002953982870484498	-0.0143855336343622	-0.02240853406498545	-0.01177922906452402
YBR002C		-0.0323739638703043		-0.03373578122863425		-0.042543626884844005
YBR003W	-0.033769565281645784	0.00146095514817292	-0.0304752528035916	0.04136789628860986	-0.02600148825686418	0.0406992712842398
YBR005W	0.00520495520155527	-0.0019371571045043905	0.013153717751333721	-0.00630152079740224	0.0028051505147010493	0.009517650721105539
YBR006W	0.0076256965822992	0.01403427512022535	0.0341378492906957	0.03254359595889101	0.021777240033259898	0.0466433163259711
YBR007C	0.004436261371353151	0.00097160903397127	-0.0332853575064599	-0.0417629615672164	-0.015995044070119348	-0.058042989996289
YBR008C	0.012134927605133124	0.006961164867907175	0.0153738474022251	-0.01598482661480735	0.004229236313606985	-0.030338949208636
YBR009C		-0.03171047034432595		0.042777391276445254		-0.003746065034058325
YBR010W		-0.050139969828685654		0.02196169479913545		-0.0005128681161189509
YBR011C		-0.0033902423400554026		-0.01397376028198776		-0.00043189605063291493
YBR012C	0.01583803586620675	0.0018371994849910298	0.0009725779600488751	-0.011218741741507703	0.013759570753587944	-0.009390934456637245
YBR013C	0.0076124747662052105	0.01472610264080485	0.008502132960006605	0.004061915709530765	0.0223416073700115	0.03140442417242495
YBR015C	-0.06685389090356361	0.013895441007007084	-0.19273882586609048	0.0597161167284895	-0.0897587739421062	-0.00416075049951725
YBR016W						
YBR017C		0.0127130167916343		0.01050620924253376		0.0013535537020998346
YBR018C	0.002603781856643972	-0.02050599416651175	0.006500431986979029	-0.0168005154357298	-0.014585522683270999	-0.00968047006590345
YBR019C	0.02431162193592645	0.011113167619262674	0.00171777227569604	0.005712873765467301	-0.02328700359754295	-0.01361680778019466
YBR020W						
YBR021W	0.0031550060366312502	-0.01214226068712725	-0.04862183905633645	-0.031570524215754	-0.00034224696078906033	-0.030833701653192047
YBR022W	-0.015864293996818914	0.0076658303912062655	0.026983709313658504	-0.020765555591413798	-0.003817401460447265	-0.0200424655670225
YBR024W	-0.0030891409930152653	-0.02210370487630725	0.012721664722004554	-0.0247159006437645	-0.040583312921796455	-0.0182410232288594
YBR025C	-0.0325913841101878	-0.01316012212343715	-0.05142032038637065	-0.0318052771948718	-0.07828514289056515	-0.022865351570792697
YBR026C		0.00648676632646589	0.00508490554099485	0.060042972209670906		0.00861835592136318
YBR027C	0.038399229911552354	0.010130434100153546	0.00737947480615991	0.0184376740376562	0.06452413665825026	0.0483117353802508
YBR028C	-0.0258861156259493	-0.0403404092293039	-0.037282819172431605	-0.014456192040908885	-0.02751416686861775	0.006268307649523095
YBR029C		-0.02006085090565275		0.010984302629930536		-0.037139862512629046
YBR030W	0.017495251976054102	0.017931554566187398	0.02174998702399665	-0.02309407904823955	-0.04768003880538852	-0.01780761614904126
YBR031W	0.00540817197628295	0.005750092496055775	0.014839222634871311	0.03258034652941875	-0.03189324747323915	-0.004833826656717978
YBR032W	0.01187636888806459	0.00747615237440428	0.0022160285775805998	-0.009860155444068364	0.006913796829649684	-0.004995250617519725
YBR033W	0.0076912564852451995	0.000537737618073985	0.00892232137526533	-0.017019901125165094	0.0055300238750533	0.02694076759681885
YBR034C	-0.00832745957291304	-0.004078244212126655	-0.005527669433314475	-0.0373460778781709	-0.08201121804121625	-0.0710626033835217
YBR036C	0.016286246616727257	0.0274691156554183	0.0324829033532927	0.030512537970718	0.021695583466312413	0.004377447959310085
YBR037C	-0.07679955115281395	-0.017799798649744146	0.0021509868298210007	-0.012352094288925732	0.00688215001731491	-0.014498276609985601
YBR038W						
YBR039W	0.01040800642083836	-0.001967515499278646		0.01838231583885035		-0.01604067782331795
YBR040W	0.0010237409313138494	-0.007472186218477866	0.02037135761633395	0.005384472422490015	0.0258514366594426	0.028558622911370103
YBR041W	0.02404010361249692	0.00825910585704664	-0.00372403057782935	0.017364281286642053	-0.05336077495942955	-0.00595382212432309
YBR042C	-0.10712752990060706	-0.007168534535100655	-0.0925267525863536	-0.004494381849675634	-0.01906883695531915	-0.0389427872218724
YBR043C	-0.0016359691526936	-0.021027563901978002	-0.0017662756997589898	-0.014387081074921822	-0.013832953542352481	-0.0219402658388399
YBR044C	0.0505193026048622	0.007034255261670355	-0.0018807277081756097	0.010120891114416539		-0.005438490118487245
YBR045C	0.01068641555674135	-0.00871232625226428	-0.0010503837826177152	-0.03216999582587165	0.013724303988106895	-0.00795119655177314
YBR046C	-0.004451936979164545	0.005248255898611914	0.03311952853031705	0.020488701456434364	0.010847818223608325	0.00725082841883342
YBR047W	-0.0091084489488849	0.0016499293572638549	0.0021751753123648203	-0.03377390532035895	-0.008146214236272022	-0.01071352835627383
YBR048W	0.005003025577614352	0.0013681236868219497	-0.01939111681931537	-0.03202582870772955	0.0021424368815722	-0.10984075774343975
YBR049C		0.01637247417438581		0.0483484314299047		-0.0058736220333849305
YBR050C	0.0029533598000563454	-0.010977258403821855	0.0341127636947	0.017980398717447648	0.0155410490337609	-0.01058930428973492
YBR051W	-0.010218238496629511	-0.00728697600377127	0.02176679532761765	-0.0174801587273939	-0.0008887455074220105	-0.02771456818620565
YBR052C			0.02455152974472435	0.0599557994892875		
YBR053C	0.00596182588641849	0.0005786052610628851		-0.02858218121379958		0.01153376984468965
YBR054W	0.0006111312678008796	-0.012842449135429451	0.0214639311388238	0.007110066685721575	0.0014109153505850905	0.003201256058294135
YBR055C	-0.190159375987748	0.005005535795666816	0.09147062542016934	-0.007800588379959946	-0.10558014719793375	0.002722293578423785
YBR056W		-0.014434482374968164		0.013577161616947624		-0.00819690202862533
YBR056W-A						
YBR057C		-0.05131970449159311		-0.021482169483235447		0.008893991363499325
YBR058C	0.03531154497789445	-0.005341039739877435	-0.027259382638238953	-0.0334824856433259	0.0333445378179546	0.005201807796779895
YBR058C-A						
YBR059C	0.0086306032428852	-0.0055251377220389	-0.053697178984746144	0.0397634046999452	0.00952389222130396	-0.006272224382666971
YBR060C	0.00788846921764085	0.02416344345318503	-0.01202482353897335	0.06868310773364375	0.0017063677113511987	0.017153419700667902
YBR061C		-0.045853967061099954		0.01622623663486465		0.011887948933918245
YBR062C	-0.0006618792660289851	0.002279765203470915	-0.005643840457175619	-0.003193866895654655	0.00338292026437245	-0.02052466626625855
YBR063C	0.0074657896020070506	-0.0183461236321831	-0.00752978233538273	0.004346516324494352	0.01768389310837	0.030038572525429248
YBR064W	-0.0034381431615272	0.00637731416147617	0.0006959173346372501	-0.027218001223503346	-0.01640252507930565	0.06020441414647145
YBR065C	-0.029425735560509654	-0.008861398712989197	0.002844660401396755	0.015776080303550384	-0.01152327249174361	0.02587091633466145
YBR066C	-0.0233005062252991	-0.01217509495472611	-0.03133835978050345	-0.01143438038058086	-0.02773101573407765	-0.01254754926749531
YBR067C	0.02845327369498695	0.014844967100377316	0.0389119981697859	-0.011113659650179736	-0.0076817833882790905	0.0055313658898210865
YBR068C	0.00249783898133391	0.000337166592904445	0.0021595804833535997	-0.004756569101922814	-0.00036485227243347	-0.0244303696942979
YBR069C	0.03010039118698935	0.011456322102032315	0.017929620904737806	0.014016618122503325	0.003538455883480452	-0.040054529726946494
