orf	hap a | growth (relative abundance in pooled culture) | standard | SD + phosphate limitation | Payen C~Dunham MJ, 2016	het | growth (relative abundance in pooled culture) | standard | SD + phosphate limitation | Payen C~Dunham MJ, 2016	hap a | growth (relative abundance in pooled culture) | standard | SD + sulfate limitation | Payen C~Dunham MJ, 2016	het | growth (relative abundance in pooled culture) | standard | SD + sulfate limitation | Payen C~Dunham MJ, 2016	hap a | growth (relative abundance in pooled culture) | standard | SD + glucose limitation | Payen C~Dunham MJ, 2016	het | growth (relative abundance in pooled culture) | standard | SD + glucose limitation | Payen C~Dunham MJ, 2016
YDR111C	-0.22575654147198443	-0.37688585368466804	0.03660910266567188	-0.6557576290129559	-0.1789505674539002	0.6750473326735381
YDR113C		-0.34136415715989143		-0.31016966062777335		-0.6263298471864093
YDR114C		-0.7260579568047818		-0.8759177412925153		1.213408497569571
YDR115W		0.8388767003034656		-1.1090882216393103		1.3577643559641888
YDR116C		0.2437055299385117		0.5227234762831291		-1.377937488097863
YDR117C				1.3475964491947094		
YDR118W		1.5954436955326494		-1.219627813575504		-0.23822275864837844
YDR119W	-0.02398198209709024	0.46731720991786696	0.3538709684158719	-0.34637901730185117	0.35291838949067855	-0.5505318808233958
YDR120C		-0.19845045351659743		-0.15623188431419116		-0.0834182452273736
YDR121W		-0.33344020930039264		0.9851588077941917		0.8720582891816332
YDR122W		0.04112537173056041		0.9680764845513098		0.6813847042572571
YDR123C		0.3375617386636898		-1.0341389888685315		0.7638549197996382
YDR124W		0.11164135623661307		-0.20384926787935936		0.7757265740537528
YDR125C		-0.10537705652030058		-0.20611517090002723		-0.050298094847452936
YDR126W	-0.16912161077918592	-0.12154437747480008		-0.2758262183980006		-0.3244520689001959
YDR127W		-4.115355209289032		-0.4344360264832983		-4.309136558453602
YDR128W	-0.35297794034035973	0.02832246748112784		-0.3919805905868637		-0.19839740307848305
YDR129C		-0.06372768172251791		0.2353001506791367		1.5161238539247854
YDR130C		0.2575636139395769		0.5792775676505785		-0.8291470243102906
YDR131C		-0.03314557945953775		-0.04956431254919314		0.21577209575932915
YDR132C	0.05594637590568166	0.1767304177883377	0.06696879553104496	-0.0945089100068345	0.20638589963984477	0.47727808602357225
YDR133C		-0.9211674372070577		0.3879257409087757		0.11837938948392954
YDR135C	0.5578077389054876	0.7513028425720487	-0.22612219444346987	-1.3581555442065871	-0.19974816169516496	0.26561298913383724
YDR136C	-0.8296763223967549	-0.26286502492387787	-0.7676003698288623	-0.33414552979221807	-0.4254283470322591	-0.2270280526325886
YDR137W		-0.43854855475880944		-1.6025574378662502		0.5895157829462992
YDR138W	0.6733919051456705	-0.277163799435413		-0.3102239842970076		0.18208536268652364
YDR139C	1.117342526014977	-0.5717372117019658	0.8993930702110753	0.3254647951903913	0.3327134809530027	0.8543953818119064
YDR140W		0.1970321928635398		-0.16704291771880958		1.0480324610182423
YDR141C		-0.770837812971568		0.4958511361112924		-0.2746200281800965
YDR142C	-0.41107885714077125	0.3009992488538448		-0.27715939989722993		-0.5067768326906528
YDR143C	-0.8828138044977806	0.005364685927141478		0.5661481387334977		1.0272903819341697
YDR144C		-0.12562346387884743		0.05696986916785738		-0.04198504331234694
YDR145W	-0.5924918006998244	-1.2750521567882318		4.353382938370549		3.6405913652951805
YDR146C	-0.3149609866846866	-0.7249429202652652		-0.6293463581809795		-0.0708993875546369
YDR147W						
YDR148C	-1.4403480529455648	0.38402323059742705	-0.692205605162416	0.6490445520473545	0.12261357884728523	-0.3208665318066074
YDR149C	-0.7500912666821326	0.22591004614254206	-0.8839584381964749	-0.02820111070888497	-0.08103297019030595	0.16562416950150297
YDR150W	-2.591154736163424	-0.27232124380390144	-2.379202595836649	-0.09232019721600139	-1.9281246527297884	-0.2002391445764455
YDR151C	0.0254156268754309	0.6845749516601256	-0.044242431282859616	-0.5029751776245465	0.1349696987785659	2.1051849947321815
YDR152W	-0.10028109242997794	-0.32751727094595023	0.416702416284713	0.01415098660028343	0.23829314198075416	0.42752923110400587
YDR153C	0.053392307072121815	-0.4726635761691106	0.8968771451222132	0.5564228865277723	-0.11542122797995157	1.314455482289182
YDR154C	0.11442914303854453	-0.21465778620306106	0.05154961521605599	-0.3405285385685567	-1.3420902337695757	-1.021537670035775
YDR155C	0.37351563200639354	-0.8620620013580532	-0.4369073397105146	0.9771574527457548	-0.8266109637797717	0.8797840976762993
YDR156W	-0.6445006008363402	-1.2243219184492975	-0.8154249217491134	-2.871901915098964	0.721778636662007	-0.12003083318211137
YDR157W		-0.0021813833732913066		0.9483347185486756		0.1667596167580951
YDR158W						
YDR159W	-0.0652211483580019	0.46811621663093583		0.03617708292906988		-0.3571815721196576
YDR160W	0.3277022852026092	-0.41023086395763503	-0.571990749226547	0.08876558387979817	-0.308694666641528	0.35502101052225804
YDR161W		-0.49638694260177624		0.1113424365432406		0.7455739722829833
YDR162C		-0.6846556795560559		-0.14576168846292384		-2.0084493073883745
YDR163W	-0.02191781552720341	0.3281599540349859	0.3751777224059652	0.34208148911216263	-1.5043595604320197	-2.026457119051812
YDR164C	-0.7345359572919368	-0.03854492481267566		-0.779468068706855		0.20311674265006624
YDR165W						
YDR166C		-0.4015928848717411		-0.5306533962624732		0.6473714480127799
YDR167W						
YDR168W	0.3779867545326965	1.2221858329391326	-1.6941157472506287	0.3922231502609087	-0.7699161564263944	0.7026020727111232
YDR169C	-2.4775507234207237	-1.4166511638634236	-0.012742679149382903	0.002685459093049158	0.7262287851141577	1.1976854496765976
YDR169C-A						
YDR170C	0.10622061317760464	-0.16453807664267864	-0.5649555194983511	2.708283618559772	-0.07611745618314834	1.114045015607493
YDR171W	0.0703513087727902	-0.4034191284900955	0.1208896046561725	-0.16683209939364038	-0.32549146761393527	-0.011852042758931312
YDR172W	-0.04781756559957522	0.572222472664376	-1.0543239408862424	0.012519043773645067	0.8272772076587811	1.2958440040954702
YDR174W		-0.5426639790055071		-0.0022670855668808876		0.6364192446496377
YDR175C	0.05899872747633033	0.010450100946982711	-0.3027127506070625	0.749465835827302	0.1939078074905421	-0.07982684733019564
YDR176W	0.1752588259935178	-1.3865489267266355	-1.8572252704647818	-2.024136004848796	0.4148428863987083	-0.5055861009858972
YDR177W	-0.6398470238300512	-0.8934858046220778	-0.45118269726113025	-0.2184997329515964	0.2996380963304485	-0.14040497240286548
YDR178W	-0.9720115466720863	1.7638191098807632	0.568939198053917	1.7713118064093454	0.11022797314654577	-0.02891793488053809
YDR179C		1.0379858014648267	0.05993029169614443	0.9215888912524391		0.5042452806564403
YDR179W-A	0.15180361296965594	-1.4200013709681132	-0.03183788124058339	0.6187072560724973	-1.0048001734061465	-0.46490120090875975
YDR180W		-0.23747017428644873		-0.09722960195509599		-0.5558486890953384
YDR181C	-0.364785044028994	-0.326583426417636	0.5596762469153614	0.006398090564916571	-0.39434491375492486	-0.31769239364727203
YDR182W		-0.19301822715467923		-0.5757579017846508		-0.9839964370257488
YDR183W						
YDR184C	-0.06470531222432167	-1.3623075357265577	0.5336759897213157	-1.8363194707822894	0.037083663572837336	-0.055158476416789295
YDR185C	-0.4482178355992221		0.06728323306224723	0.8339906520708199	0.1174400292895256	-0.35021438075738365
YDR186C	-0.5086446020254338	-0.5050930617791991	0.1073375171677116	-0.19005239330538995	-2.026385149152546	-0.07428192244533786
YDR187C	-0.4734301328575667		0.22365736914380066	-0.9628977105635345	-0.3417097138016828	
YDR189W		-0.028103256332044357		0.37841756328789167		-0.9239701792867214
YDR190C	-0.9962855514566975	-0.47833923371566356	-2.5392254863967607	0.3236949158432459	-1.7926816654713955	-1.1635156876027233
YDR191W	0.4152932158165443	-0.766770455854986	-0.5822566491523891	0.3395197488490706	0.1674434962100901	0.011561672323103062
YDR192C	0.002796966833971162	0.3572906174867758	0.16290224757964483	-0.13863721381490957	-0.06022752849594872	-0.04330518254234899
YDR194C	-1.6813209356279568	-0.6441131200077116	-1.015753875396278	-0.5883715005885334	-0.32211225831559437	-0.5508098670155376
YDR194W-A						
YDR195W	0.2872250778116836	-0.47463865752492906		-0.034144728090215064		-0.24157057251880062
YDR196C		0.36711299959731697		0.21858566162012702		-0.09394737527704321
YDR197W	-1.0990666294490392	0.48061843791554615	-0.6979140804278907	-0.40082912609273397	0.20583860636417667	0.04967388421645692
YDR198C	0.24258938660283427	1.1690138091548878	0.05350705509569269	1.1044018731041605	0.30038066061606444	0.735926155766342
YDR200C		0.2800193546050015		1.8146642864764098		0.557124184313079
YDR201W	0.18699437808310873	0.3345167850715003	-0.5473812955919387	0.2564339100981036	0.3710670381112762	-0.31743745225200753
YDR202C	-1.8648159497969867	-0.5944913070272337	0.23782668639859467	0.24063674555370237	-3.831440305451942	-0.13612215359822663
YDR203W	-0.3313212176055821	1.8299817278596364	-0.2887889681743351	1.8359382199412497	-0.5693376817864649	-0.48293773407768825
YDR204W		-1.358482902467091		0.8202841979323632		-0.21006271282133906
YDR205W	0.3419179564830407	-0.24668931718792578	0.4915557018169654	-0.32884231414587106	-0.19192668826294573	1.0223307164641393
YDR207C	-0.07788801162958749	0.4279165081413972		-0.8743888462531828		0.17170876561032788
YDR208W		-0.05529052619342487		-0.09519123194021216		0.6530180115776788
YDR209C	0.3677427757620354	-0.2276389550065314	0.5247936332533013	0.5505973724446689	-0.5402889220046149	-1.743637869253002
YDR210W	0.050464972978429105	0.3827323054339974	0.43255403562355865	0.8331927071499874	0.40594495814384174	0.5125007433520645
YDR212W	-0.5551358732144255	-0.007909574124195165	-2.2993084518981233	-0.15677613815329616	0.16643967967055026	0.04063424211620785
YDR213W	1.3695926820595283	0.21919484178500026	0.3116807741869658	0.43938138222568024	-0.6179275126792523	-0.8206044137567128
YDR214W	0.8258906061352169	0.5726088865141545	0.5466046137337782	0.326197732678625	0.6390753820026079	1.3903200279978567
YDR215C	1.259232695506836	0.15014950142911007	0.37931209542041955	0.46474659096198917	-0.6429569280724752	1.2625528908079304
YDR216W	-0.016827304979171016	-0.6119764624088921	-0.006527548431894604	-0.4632746725003821	-1.776908054054647	1.1504680167181727
YDR217C		1.3518881741472744	0.041754897244697255	1.6521273357878377	0.577807261565724	
YDR218C	0.22400222145086443	0.019060720546679337	0.3961429634257897	-0.06520539670279869	0.014167081647286165	-0.11334162703636692
YDR219C	-0.7033603535155332	-0.46477555935423276	-0.7471280655655237	0.0665742072861231	-0.7770149430345622	-0.2560084269832634
YDR220C	0.5932205628102573	0.3681794738678779	0.2785949807259649	-0.7984117270822022	-0.5425815395174844	0.332317133850621
YDR221W	-0.4179263885446144	-0.5036844663391657	-0.15988170650514819	-0.6128154227606405	0.20654430973702023	-0.027464898844850053
YDR222W	-0.04639969118708309	-0.30006046963322747	-0.06011754897152682	-0.5757980051662761	-0.3512663775641753	-0.16194742812062402
YDR223W	0.15901432509006558	0.31944542870951625	0.28206985044715055	0.24878238550471332	0.02670035491022617	0.2011813850932622
YDR224C						
YDR227W		-0.5103831864979441		-0.4685587476514441		-0.9245990494603368
YDR228C	0.6932446476275477	0.13409155551590318	-1.380414216583005	-1.1772145711490656	0.9022987591371803	1.4281936193718299
YDR229W	-0.2276016197404603	-0.03110215531429007	-0.06240334533503379	-0.678468083825651	-0.5437401618043165	-0.4185759132798742
YDR230W	-0.886441560232793	-0.5103136875344627	-1.3418816923150059	-0.24157067553573777	-0.7163602255748972	-0.6074613412943767
YDR231C	-1.0590457870741399	1.9427402687188189	-0.2922603125135935	1.5136435378514634	-0.09029475407811041	0.9258381719121593
YDR232W	0.43814893212589806	-0.7179511464238828	-0.17956369224103472	1.1305159097465949	0.5940219773255145	-0.5881961032161882
YDR233C		0.5301936648781591		-0.9592803090469563		0.23187252724043134
YDR234W				2.4603731946333074		
YDR235W	-0.025456399285503875	-0.17910862102988492	-0.4492889592187189	0.4666445922058328	0.29158557048600847	-0.07007397664847916
YDR238C		-2.321723365499132		-1.440129545420881		-7.319343188710163
YDR239C	-0.14595548810919592	-0.20112440863908776	0.12195885336131836	-1.3016521738436138	-0.20837747476677798	0.19994269399935197
YDR240C	-0.47019017451297346	0.9686839555848039		1.131860805248805		-0.02355363413469643
YDR241W	0.7303996547115542	0.14507272120526338	1.0344238747872143	0.5709948882571122	-0.1730465705789529	0.44337332072118657
YDR242W	0.18845763214714603	1.1622546228739379	0.1504282885082407	1.5878567547113076	0.06539645711375246	0.9017682082261691
YDR243C		-0.0027137610353599193		0.05579400608493746		0.2050124619619168
YDR244W	-0.0025208449488674975	-0.1409398790759039	-0.3221739592191084	-0.07186585247295435	-0.19620998056640615	-0.15487904487093423
YDR245W	1.4778868852508376	-1.4323936888558053	-0.5939944232749931	-0.3503007621689245	-0.32379689076968327	-0.18086195130610944
YDR246W						
YDR246W-A						
YDR247W	-0.8547030093785898	-0.7728583270162841	-0.39039338114885314	0.4123432259070028	-2.850088555549856	-0.5978818360508011
YDR248C	-0.10995239401070883	-0.32216184852625507	0.23015181856415537	-0.42120824414821	-0.07409262028214565	-0.07636150114664897
YDR249C	-0.014591571975063803	0.3758630300087459	0.09965217000334003	0.17563851605648767	-0.21965693523658314	0.42166149195873887
YDR250C	0.20710482995076945	-1.1058817474016454	-0.13731289918573392	-0.4216164329579332	-0.45320683521178035	-0.4499434089828375
YDR251W	-0.3257467436051233	-0.6364348461230847	0.11686369381230254	-0.2933285821997723	-0.2999336001956609	0.6512875763490217
YDR252W	0.2786677655598113	-0.651723390558774	0.35464034599463884	0.7656752368781647	-0.14329220413482058	-0.055222055307000334
YDR253C	0.07463222389643405	-0.5551825920519903	-2.39734680308377	-0.8492926981971042	-0.6093714061976655	0.4221530889441483
YDR254W	-3.237420438479918	-0.7219300167620665	-0.3538296513215528	-0.3497508772725234	-0.5407623563087998	-2.171931714406571
YDR255C	0.3715003985738452	-0.20765608042470737	0.20821028575817238	1.0340349657691623	0.00040780919455268725	0.9298398875837472
YDR256C	-0.26763561256047075	-0.8096284167329048	0.17816881953773683	-1.1122629145156238	-0.06229067674650638	0.537127983656039
YDR257C	-0.13997638950442087	-1.4402706818915376	0.21811252373307194	-2.4739031005322634	-0.24865624627566227	-0.7975363879005721
YDR258C	-0.5586878383725757	-0.42222652768275	0.004816423149156925	0.17085566097100155	-0.3658939055488896	0.3764910274599631
YDR259C	-2.5767414146339527	-0.9535170734910742	-0.3192390362458303	-0.7871623467575166	-0.780574038874128	-0.23088018116681464
YDR261C	-0.18237120717668995	-0.45292546554204755	-0.14343375445914502	-0.3078348595368555	-0.08721109789560909	0.17249400479855218
YDR262W	0.4137235767107634	0.0018048069261964292	0.2084262525634806	-0.5347777421649261	-0.45476281409359226	0.4380396686122555
YDR263C	-0.083509443590833	-0.6150384785930981	-0.0710297433869837	-0.6933321875849011	-0.20773587611616645	0.06090758601651254
YDR264C		-2.683940698595052		-1.8048121187355255		-1.8034379059849954
YDR265W	0.3767402223454743	0.31630282315245295	-0.8843922807584363	2.032225358653872	-0.6813334722704694	-0.5691263655145081
YDR266C	-0.06333844886908838	1.507111016816914	-0.23988029792145676	2.134910511698559	0.4507450544042941	0.7845574191478843
YDR267C	-0.09298859538944755	0.11522933593133673	-0.23384153769490562	0.6873079288199043	0.3480809286226847	1.550457086979808
YDR268W	0.3853010525552567	-0.9206855994975345		-0.27586505870722317		0.014077751976112739
YDR269C	-1.2082145831650417	-2.148122291380491	-1.1181478413252888	0.9089372545956274	0.18333254935956095	-1.0545551827928659
YDR270W		0.45973839703119285	-0.8780777711433979	1.5247671215225742		0.33753162982136736
YDR271C	-0.5215284983371874	-2.1456866563828543	-1.0638096159617845	1.0383120125798593	0.3214170823880544	-1.118027273287138
YDR272W	-0.07622585494171796	-0.5881936556496624	-0.3125333432473588	1.1530135780709092	-0.30306595468157826	-0.24880286271418328
YDR273W	0.2816815745311922	-0.047955995963482705	-0.014250191994355468	0.26006521561043006	0.1313722034420941	-0.5820373170896883
YDR275W	-0.07186651455779328	0.035400286331804934	0.09196589419768318	-0.35411259576474474	0.3373115680753486	0.2749327715383027
YDR276C		0.37574035788356047		0.08879115727856599		1.483331017971645
YDR277C	-0.09744655146652037	0.1039323875008459	0.31068147111878613	0.37873028499189965	1.6227206474296731	0.08368562894924676
YDR278C	-0.5140412634953011	-1.3195265384387986	-0.07024301565034523	-0.07282553116059463	-0.48482242168198314	-0.1444115841840461
YDR280W				2.8848142354926836		
YDR281C	-0.9870223320362739	-0.10679894353472366	0.48929426871882653	1.2763013996052077	0.12882720807140424	0.7634079683571916
YDR282C						
YDR283C	-0.08115217005007705	2.041327436677919	-0.5999894343104129	1.7423145386111412	0.38952232445175944	
YDR284C						
YDR285W	0.8879392503268051	-0.40650948362002937	0.20988181089868313	0.40311854550787996	-0.3114302216271468	0.715666062529038
YDR286C	-0.2945067854033001	-0.395795120914252	-0.29650452378331915	0.09012797415047545	0.6902091400061926	-0.33390096747747183
YDR287W	-0.022825478099283578	-0.5674917313104111	0.16996384173439008	-0.3022475538296496	-0.5619230670765245	-0.8610925369502005
YDR288W		0.4636111953612458		0.2866932170007503		0.23856398259563838
YDR289C	-0.47931035260277793	0.08110215563406306	-1.8653793785296102	0.823438687273966	-0.3596344773558605	0.011151632659195719
YDR290W	-1.9433331981269533	-2.9696221633209827	-2.65671479479683	-0.8374897189092881	-1.9680283737279327	0.015847586942537895
YDR291W	0.15680985472847664	-0.5388972959004551	0.1831786755757654	0.18000683249821334	0.27515259468790254	0.46087941933871723
YDR292C		-0.17730009181386594		0.3077879414950633		1.0581439760323281
YDR293C	0.16996714697486037	1.2798598202138556	-1.291719414078299	0.8373706420620368	-2.178438593989284	-0.4238627949382078
YDR294C	-0.4319209791979689	-0.05838864365527904	-0.14136570199340268	-0.32560904038583066	-0.7817222726854081	0.122939272793787
YDR295C	-2.353533265742782	-1.1873234936194295	0.15855055392124376	0.11258817700884576	-2.5439047741973533	-1.538102885597729
YDR296W	-6.051619590762276	-0.8090634432482102	-3.135480546093335	-0.22998676213550354	-5.274228267760985	1.0191359934107895
YDR297W	0.19451706704014968	0.28007243006735816	-0.4330277889388231	0.7286574828407747	-0.371508044155554	0.06164782937200674
YDR298C	-1.96898440409079	-0.21046974715470243	-0.8399026719903121	-0.3578955238495533		-0.04041370894928544
YDR299W		0.374219144263897		0.23063901670340284		0.36081379505891364
YDR302W		-1.3580263055139528		-0.0030964717636823465		-0.386178483108818
YDR303C						
YDR304C	-0.05949154404749428	-0.8114079570817663	0.03554946341938411	-0.2559711092434374	-0.05637150156839083	0.5015793189632123
YDR305C	0.4097203673326592	1.1808639342005374	-0.17932924632348168	1.342005622331907	-0.8522318779817157	-0.070133302207886
YDR306C	-0.019836579112213502	-0.22357917262405905	-0.013989998252026573	0.21224299707751235	-0.22624526340690904	0.1727564264348097
YDR307W	0.08046801788308004	0.2858553325151602	0.15768113354859178	-0.27216033254822425	0.1104984774470694	0.5871725511152325
YDR308C						
YDR309C	0.6230285964221743	0.04058870035188421	0.038161087145604344	0.26502651681603534	-0.5495770622647753	0.8785334166138966
YDR310C	-1.9402005326826963	0.3558750617645986	-3.155297237080808	-1.9904693516218257	-1.1625125252526034	-0.5191957494546922
YDR311W		-0.6392498560065423		-0.1610765342134353		0.32356488796065597
YDR312W	-0.16784220114728196	-1.174226158320677	0.14919825172702905	-0.27550918768963656	0.02591648629781304	0.4654421433222444
YDR313C	-0.4527700890191025	0.6635417297290953	0.22878978737176214	0.914403368654741	0.07348790591906382	1.1240211438048002
YDR314C	-0.23785536898399473	0.5291042217095917	0.19021294805645464	0.3322384820435101	0.1793897301398239	0.2549562365544615
YDR315C	0.23753317873587346	0.19721577572065066	-0.59875449004435	0.5171325188768132	-0.010156833283315724	0.6440228926115948
YDR316W	0.04398028117755417	-0.24728704826548514	-0.35942976351145295	-0.027263329146358074	-2.149780348386707	-0.19394865170789857
YDR317W	0.3843434451133838	-0.6509153065751812	-0.07317322722888255	-0.18249485240513774	-0.2088589980528699	0.037974391848327876
YDR318W						
YDR319C	0.003060971428070481	-1.0872818486966849	1.1661970785752416	0.5318202894414579	-0.4759970352274161	-0.2580326867909986
YDR320C	-1.1882454556206126	0.6671991274292013	-2.4640304876516916	-0.04273511127152916	-0.7595505013485604	1.102720220150963
YDR321W	0.2218757169892493	-0.3495661196181709	-0.06974062242994432	0.902417903204853	-0.5817411329222506	-0.03174859348717834
YDR322W	-0.13303092309481063	-1.9182949778533829	-1.8666460305801016	-2.695185405579262	-1.6822353131435002	-4.275283683867969
YDR323C		1.0114701163190356		1.6872222963076364		1.490620431483399
YDR324C		0.7963023625697097		-0.15492443223287827		-0.5711106446439258
YDR325W	1.658690419170891	0.06908371545896326	0.4063496624785685	0.31447871787631815	1.9884844265858492	-0.837845182635964
YDR326C	-0.012436616548701195	-0.3462856224525529	-0.1626540885241911	-0.36492457535589673	0.35267887706865814	0.026014708353161484
YDR327W	-0.1525987747064889	-0.44071925861333006	-2.0814950990402075	-0.5967842529929163	0.18640095156046874	-0.10774359319442192
YDR328C		-0.1988647581388827		-0.6072955405794931		-0.6831204861343305
YDR329C	0.3739951953869775	-0.03270799287720981	-0.377330625046167	0.0266279102003764	0.13205640123832008	0.09784236347740308
YDR330W	0.47458451168228755	0.2696403514060513	0.2712930638578495	-0.2833794969527674	-0.17220291850066297	0.7185019551472587
YDR331W		0.4125837883063224		0.8013705118439375		-0.11527201360139483
YDR332W	-1.7093084229868827	0.7759444577335102	-2.5969351731327732	0.8719443583015625	-1.234388678477128	0.6713901741451607
YDR333C	-0.11031758300126787	0.006287642598237863	-0.2970285892891084	-0.3957819272526954	-0.3439245343531259	0.1141383960957125
YDR334W	-2.6580829962557435	-0.2597968952300593	-3.4777898773966855	0.047270896496605645	0.3176160650996504	-0.9935193837124845
YDR336W	0.25561680196880077	0.3404106423091285	0.6387839738490908	1.2377905246776795	0.9853953461917007	1.618080353115317
YDR337W		-1.9406245190877909		1.0344407866973155		
YDR338C		-0.9166906581124191		-0.17594798233610753		0.02160580059685092
YDR339C		-0.18822212581684		0.24582302244776752		0.044569085741166366
YDR341C		0.5628139722157752		0.929325162733285		1.2399000910661402
YDR344C	-0.3149609866846866	-1.1934218994091774		0.15520778283055917		-0.17613025469813004
YDR346C		0.8016886016215943		0.13943207779283012		1.3982707095694744
YDR347W		0.04316159188448589		-0.28507788784342103		-1.0631908315273253
YDR348C						
YDR349C		-0.5274799101338342		-1.460747074627506		-2.429648106269739
YDR350C		1.1891785405428774		1.3585548741888536		1.1500585781221673
YDR351W		-0.4948323027373221		-0.6036156690550619		-0.833545581024304
YDR352W	-0.10805677552889083	-0.1545229930276897	-0.0828937558341758	-0.18919231326168146	-0.0931450133996424	-0.03708653810442522
YDR353W		-0.24086391307856272		0.2769184241105128		0.3529574743703159
YDR354W		-0.21048365439323471		-0.39267355289998274		-0.3519673436111321
YDR355C		-0.01704598764272291		-0.5947683763284466		-0.10415857286417467
YDR356W		-0.11533902524387865		0.19003989603523105		0.016713280252717486
YDR357C						
YDR358W		-3.18996633263392		2.4850248486894784		0.26979661511695163
YDR359C		0.3163760587000339		0.752055417470348		0.3961471715222544
YDR360W		-1.9483922935861289		0.45387817169431943		-0.22979456062673348
YDR361C		0.09769275119760787		0.02243545820708179		-0.6359049370203929
YDR362C		-0.22366380868375635		0.8225639161448991		-1.1536638832163317
YDR363W		-0.2979655210366979		1.3021286303881983		-0.874833976348773
YDR363W-A	1.0843883441191426	-0.21320852062506312	-0.43217949804612965	1.1734253923187332	-1.3878629459660483	-0.5648124389419963
YDR364C						
YDR365C		0.028275875296359713		-0.019102004616647413		0.23967814658207678
YDR367W		0.7011379697358213		0.4829390345927206		0.967604285414682
YDR368W		-0.3552884748159253		-0.12942875529514444		0.0350800391220114
YDR369C		-0.5638078751788798		0.14428805249460072		0.2753602571035436
YDR370C		0.017001911716285057		0.39072600850028416		-0.41925673319445067
YDR371W		-0.12966022502439023		0.5254099480674754		0.6434472460858334
YDR372C		-0.10337240998455917		1.5467186068553094		-0.3570700207717016
YDR373W	-0.41571353115558424	-0.19411307438530487		1.7042104293091724		-0.378566777881905
YDR374C						
YDR375C						
YDR376W		-0.306793105005416		1.1367001613866303		0.18314593464860437
YDR377W	0.24761731315586893	-0.41348576082802185	-0.624806132620465	1.4656754819632367		-0.2155622597029593
YDR378C		-0.1500007227945887		0.5625990157266713		0.22262174102329427
YDR379C-A						
YDR380W		-0.14766910760649438		-0.2651225218906959		-0.17508107369985004
YDR381W		0.1256390360979864		0.5666103962425235		-0.311891132783136
YDR382W		-0.5627875843416903		1.1423349602257928		-0.25156566767280625
YDR383C		0.5479351817678683		0.34157814841176454		0.170572566782389
YDR384C						
YDR385W		0.3788858497724054		0.9901279169216635		-0.6935793812401938
YDR386W	-0.31304650624597063	-0.5744555262800842		-0.3475423193828865		-0.3181913796919523
YDR387C		0.0999527931723618		-0.11279609145448186		0.23138459804174988
YDR388W		-1.1952135666727304		0.43937084237031077		-1.4681155616274948
YDR389W		-1.0460667689431475		-0.6439180034501347		-0.87446956428461
YDR390C		0.4426266077073759		-0.3350519843048339		-0.1385896909882282
YDR391C		0.6921984244432628		0.6807210864347722		-0.09699668701935836
YDR392W						
YDR393W	-2.0039201363376935	0.5181109588387168	-2.1232103750741125	0.06389666112367447	-0.9470024374182864	-0.16068337295372567
YDR394W	0.5170792217505067	1.3532933692213416		-0.10597518075399749		0.7356487059683648
YDR395W	-0.5691430480639142	0.6898349501074631	-0.7650698016387514	0.7413135022677895	-1.2943548685495845	0.15171222594364953
YDR396W	-0.24291451014424462	-0.6099397605487816		1.6699346777830908		-0.5806832919305521
YDR397C		-0.12970652728777216		0.9743315600466105		-0.21730623419551154
YDR399W	0.03584850591801537	-0.0036032748755668383	0.29853633035413435	0.2578576245813363	0.41103447729022463	0.06270688817190641
YDR400W	0.21762210328638812	-0.18335692910758136	0.02687973948032274	1.5430303219479795	0.14207833764524486	-1.3763131415095966
YDR402C	0.8820562645824203	-0.531104315577883	-0.21991060293123654	1.3926199779644628	-0.35945695647535814	-1.6950802642528562
YDR403W	0.42983633040282293	-0.38580248742587236	0.25036655049953666	1.1752340285964178	0.3395229962199701	-0.6486980154842876
YDR404C	0.4607495643739573	-0.7500859963366225		-4.676023961474263		3.7565024777121674
YDR405W	0.142270694235671	-0.32742695312741404		0.40919480934042496		-1.3928559069065598
YDR406W	0.00837512385979452	0.7580039804095201	0.1939863153285226	0.58237460558692	0.25408076505705307	-0.1628915309597302
YDR407C	0.6380643907162851	-0.23071935406328997		-0.44835297403663615		-1.089048110347362
YDR409W	0.12916809738240453	-0.060307488942219226	-0.7104273665237296	0.9324562091915819	-0.12081782346254445	-1.1586025244028428
YDR410C						
YDR411C	0.3861346852292507	-0.053719342044086314	0.3538385264865069	-0.02105269441755506	0.34253306465760225	0.5213483951344003
YDR412W	-0.13451617779214536	0.328167556931662	-0.2248687530436197	0.41237520540353356	0.24825758840540024	-0.9676464169079438
YDR413C		0.16447424208737765		0.29689079003138374		-1.369515093591104
YDR414C	-2.8968656947623583	0.7322023112732278	-4.369083019140235	-0.3356613395971796	-2.951619425634724	0.21461579432464425
YDR416W	-0.4438993393956701	0.46598248704563117		0.46882678260774757		0.14119690489365874
YDR417C		-3.8050297211082036		2.118081170631769		0.9222251590227816
YDR418W						
YDR419W	0.17006272962795663	-0.00513279751705315	-0.23340879438848786	-0.3908477188794747	0.09033001963407908	-0.1721189846201548
YDR420W	0.00020544383891960328	0.29540927360591746	0.17898809176563218	0.36318156394751183	0.149389307416175	-0.5405840597585704
YDR421W	0.05979822403257025	-0.8951891875645621	-0.011733365075661912	-0.5382535084383885	-0.010360819042723306	-0.21323599784288527
YDR422C	0.05987500794697726	0.7330003326179539	0.6021412404907978	1.9954772979113216	-0.330568279954256	0.10143319466321417
YDR423C	-0.10577350739668552	-0.3178147914582408	0.21754133736673711	0.11371422974870231	0.05582134645195216	-0.33467315555474386
